Orthogroup	NEMVE	BRAFL
OG0007969	NEMVE09301, NEMVE23413	bflo_25712
OG0007970	NEMVE06256	bflo_24089
OG0007971	NEMVE07956	bflo_16346
OG0007972	NEMVE13341	bflo_13428
OG0007973	NEMVE08897	bflo_05021
OG0007974	NEMVE14826	bflo_24762
OG0007975	NEMVE21874	bflo_24764
OG0007977	NEMVE06275	bflo_22929
OG0007978	NEMVE07101	bflo_25199, bflo_05322
OG0007979	NEMVE21700	bflo_14680
OG0007981	NEMVE09517	bflo_07631
OG0007982	NEMVE21094, NEMVE08716	bflo_02109
OG0007983	NEMVE14172	bflo_04850
OG0007984	NEMVE24343, NEMVE20219, NEMVE20180	bflo_21333, bflo_21994
OG0007985	NEMVE24004	bflo_14993, bflo_27135
OG0007987	NEMVE13955	bflo_21083
OG0007988	NEMVE13338	bflo_12561
OG0007991	NEMVE22986	bflo_12744
OG0007993	NEMVE08910	bflo_06048
OG0007994	NEMVE03520	bflo_07557
OG0007995	NEMVE17198, NEMVE19132	bflo_21217, bflo_08775, bflo_13624
OG0007996	NEMVE13646	bflo_20570
OG0007997	NEMVE19513	bflo_20061
OG0007998	NEMVE13103	bflo_02590
OG0007999	NEMVE06729	bflo_18850
OG0008000	NEMVE09345, NEMVE20611	bflo_01750
OG0008001	NEMVE25418	bflo_07295
OG0008002	NEMVE25367	bflo_26652, bflo_02053
OG0008003	NEMVE22529	bflo_24744
OG0008004	NEMVE20153, NEMVE13316, NEMVE21249	bflo_15702
OG0008005	NEMVE25176	bflo_27065, bflo_13015
OG0008006	NEMVE23911	bflo_22376, bflo_22210
OG0008007	NEMVE25115	bflo_26231
OG0008008	NEMVE06561	bflo_23803
OG0008009	NEMVE24576	bflo_07134
OG0008011	NEMVE18294	bflo_12071
OG0008012	NEMVE24882	bflo_19537
OG0008013	NEMVE04911	bflo_18671
OG0008016	NEMVE08957	bflo_06044
OG0008017	NEMVE18181	bflo_11048
OG0008019	NEMVE25415	bflo_24197
OG0008020	NEMVE13173	bflo_17017
OG0008021	NEMVE22596	bflo_18650
OG0008022	NEMVE07871	bflo_14440
OG0008023	NEMVE07050	bflo_24601
OG0008025	NEMVE23311	bflo_23461
OG0008026	NEMVE25695	bflo_05857
OG0008027	NEMVE01124	bflo_05641
OG0008028	NEMVE08557	bflo_01481
OG0008029	NEMVE24281	bflo_20622
OG0008030	NEMVE17479	bflo_20783
OG0008031	NEMVE09401	bflo_15505
OG0008033	NEMVE09724	bflo_09244
OG0008034	NEMVE17277	bflo_04791, bflo_12245, bflo_14879, bflo_02642
OG0008036	NEMVE06791	bflo_23597
OG0008037	NEMVE25946	bflo_05998
OG0008038	NEMVE05260	bflo_04254
OG0008039	NEMVE01393	bflo_21143
OG0008040	NEMVE13650	bflo_18362
OG0008041	NEMVE18872	bflo_12110
OG0008042	NEMVE13490	bflo_06471
OG0008043	NEMVE24564	bflo_19743, bflo_15192
OG0008044	NEMVE16270	bflo_12978
OG0008046	NEMVE15065	bflo_12522
OG0008047	NEMVE14161	bflo_03031
OG0008048	NEMVE12973, NEMVE13931	bflo_13158
OG0008049	NEMVE01869	bflo_20285
OG0008050	NEMVE17669	bflo_25880
OG0008052	NEMVE22576	bflo_12650
OG0008053	NEMVE06850	bflo_10200
OG0008054	NEMVE22146	bflo_19172
OG0008055	NEMVE09826, NEMVE20692	bflo_11673
OG0008056	NEMVE22900	bflo_22457
OG0008057	NEMVE13357	bflo_14159, bflo_26941, bflo_19197
OG0008058	NEMVE24600	bflo_06146
OG0008059	NEMVE00213, NEMVE07562	bflo_22099
OG0008061	NEMVE01400	bflo_06829
OG0008062	NEMVE10166	bflo_01328
OG0008065	NEMVE04900, NEMVE13327	bflo_09932
OG0008068	NEMVE07690, NEMVE14715	bflo_14995
OG0008069	NEMVE14728	bflo_25318
OG0008070	NEMVE13074	bflo_22630
OG0008071	NEMVE15806	bflo_20776
OG0008073	NEMVE13515	bflo_15996
OG0008074	NEMVE18779	bflo_20249
OG0008075	NEMVE14443	bflo_14400
OG0008077	NEMVE10448	bflo_14852
OG0008079	NEMVE10412	bflo_24655
OG0008081	NEMVE17317	bflo_13733
OG0008082	NEMVE14186	bflo_04484
OG0008083	NEMVE23989	bflo_19745
OG0008084	NEMVE23003	bflo_05884
OG0008085	NEMVE22309	bflo_14047
OG0008088	NEMVE09143	bflo_17624
OG0008090	NEMVE07296	bflo_04469
OG0008091	NEMVE24934	bflo_20178
OG0008094	NEMVE05228	bflo_11003
OG0008098	NEMVE13839	bflo_16350
OG0008099	NEMVE17671	bflo_25711
OG0008100	NEMVE09715	bflo_06252
OG0008102	NEMVE05914	bflo_16606
OG0008103	NEMVE05057	bflo_23153
OG0008104	NEMVE04771	bflo_07082
OG0008105	NEMVE21942	bflo_24175
OG0008106	NEMVE09754, NEMVE19826	bflo_12352
OG0008107	NEMVE04951	bflo_02513
OG0008108	NEMVE07420	bflo_12718
OG0008109	NEMVE24545	bflo_20239
OG0008110	NEMVE05743	bflo_09748
OG0008111	NEMVE07727	bflo_06012
OG0008112	NEMVE09048	bflo_19831
OG0008113	NEMVE10318	bflo_08464
OG0008117	NEMVE18767	bflo_16568
OG0008119	NEMVE13736	bflo_20529
OG0008120	NEMVE22599	bflo_17432
OG0008124	NEMVE02297	bflo_21059
OG0008126	NEMVE22642	bflo_02173
OG0008127	NEMVE22668	bflo_14260
OG0008136	NEMVE22687	bflo_13975
OG0008138	NEMVE03920, NEMVE07163, NEMVE02909	bflo_07905
OG0008143	NEMVE12162	bflo_14244
OG0008156	NEMVE06523, NEMVE16455	bflo_22234, bflo_09568
OG0008161	NEMVE11441, NEMVE03474, NEMVE25737	bflo_10454
OG0008194	NEMVE19530	bflo_14434
OG0008196	NEMVE25681	bflo_06636
OG0008199	NEMVE13276, NEMVE00110	bflo_14179
OG0008201	NEMVE14732	bflo_11543
OG0008202	NEMVE22079	bflo_17727
OG0008205	NEMVE06832	bflo_15599
OG0008206	NEMVE22519, NEMVE12130	bflo_11270
OG0008208	NEMVE15800	bflo_12074
OG0008209	NEMVE24399	bflo_21208, bflo_22352
OG0008211	NEMVE24869	bflo_05922
OG0008212	NEMVE24884	bflo_00959, bflo_00737, bflo_26501
OG0008213	NEMVE06358, NEMVE12480	bflo_17603
OG0008214	NEMVE17191	bflo_24619
OG0008215	NEMVE05583	bflo_14211
OG0008216	NEMVE01716	bflo_24967
OG0008217	NEMVE05131	bflo_23434
OG0008219	NEMVE07971	bflo_23179
OG0008220	NEMVE14539	bflo_14162
OG0008221	NEMVE15711	bflo_13375
OG0008223	NEMVE21473, NEMVE14007	bflo_15105
OG0008225	NEMVE21899, NEMVE20595	bflo_14433
OG0008227	NEMVE16143	bflo_05785
OG0008228	NEMVE08177	bflo_12176
OG0008229	NEMVE25333	bflo_16534
OG0008230	NEMVE18242	bflo_13174
OG0008231	NEMVE15184	bflo_10768
OG0008232	NEMVE14148	bflo_15698, bflo_05139
OG0008233	NEMVE25594	bflo_16438, bflo_12677, bflo_02026, bflo_12676
OG0008234	NEMVE07566	bflo_23788
OG0008235	NEMVE14636	bflo_24467
OG0008236	NEMVE07107, NEMVE20294	bflo_19397
OG0008237	NEMVE24150	bflo_07399
OG0008238	NEMVE23486	bflo_25853
OG0008240	NEMVE14050	bflo_19120
OG0008241	NEMVE21828	bflo_18846
OG0008244	NEMVE19525	bflo_23863
OG0008245	NEMVE06377	bflo_20079
OG0008246	NEMVE13099	bflo_02073
OG0008249	NEMVE25364	bflo_25552
OG0008250	NEMVE25890	bflo_03608
OG0008251	NEMVE25689	bflo_08485
OG0008253	NEMVE08540	bflo_10098
OG0008254	NEMVE25670	bflo_25097
OG0008255	NEMVE14574	bflo_18633
OG0008256	NEMVE22958	bflo_10539
OG0008257	NEMVE24826	bflo_21434
OG0008258	NEMVE25567	bflo_05172
OG0008259	NEMVE16553	bflo_00970
OG0008260	NEMVE00888	bflo_13511
OG0008262	NEMVE01887	bflo_15826
OG0008263	NEMVE07916	bflo_16405
OG0008264	NEMVE07155	bflo_05614
OG0008265	NEMVE17159	bflo_11391
OG0008266	NEMVE13343	bflo_13946
OG0008268	NEMVE01321	bflo_06894
OG0008269	NEMVE10105	bflo_15790
OG0008270	NEMVE21725, NEMVE21733	bflo_13335
OG0008271	NEMVE16549	bflo_14838
OG0008272	NEMVE09402	bflo_05825
OG0008273	NEMVE12232	bflo_19759
OG0008275	NEMVE16981	bflo_18433
OG0008276	NEMVE15838	bflo_24222, bflo_06300
OG0008277	NEMVE07710	bflo_03455
OG0008278	NEMVE14533	bflo_20133
OG0008279	NEMVE24904	bflo_24725
OG0008280	NEMVE07638	bflo_21982
OG0008281	NEMVE24642	bflo_19968
OG0008282	NEMVE13187	bflo_26284
OG0008283	NEMVE08120	bflo_20787
OG0008288	NEMVE15738	bflo_24277
OG0008289	NEMVE22449, NEMVE20358	bflo_06353
OG0008290	NEMVE21697	bflo_03393
OG0008292	NEMVE17607	bflo_05696
OG0008293	NEMVE08887	bflo_06831
OG0008294	NEMVE25650	bflo_09498
OG0008295	NEMVE23337	bflo_12425
OG0008296	NEMVE01829	bflo_20584, bflo_19994
OG0008297	NEMVE24309	bflo_14052
OG0008298	NEMVE23136	bflo_24555
OG0008299	NEMVE13573	bflo_00726
OG0008300	NEMVE06439	bflo_07056
OG0008301	NEMVE05011	bflo_08740
OG0008303	NEMVE07919	bflo_09184
OG0008304	NEMVE16043	bflo_22092
OG0008305	NEMVE18097	bflo_02959
OG0008307	NEMVE05421	bflo_20544
OG0008308	NEMVE25859	bflo_12490
OG0008309	NEMVE22503	bflo_03373
OG0008312	NEMVE03436	bflo_23264
OG0008313	NEMVE13998	bflo_23105
OG0008314	NEMVE20605, NEMVE03422	bflo_18751
OG0008315	NEMVE22753	bflo_20989
OG0008316	NEMVE05962	bflo_19108
OG0008317	NEMVE03363	bflo_15554
OG0008318	NEMVE06801	bflo_15631
OG0008319	NEMVE14402	bflo_25081
OG0008320	NEMVE01620	bflo_10792
OG0008321	NEMVE07290	bflo_24490
OG0008322	NEMVE05413	bflo_04735, bflo_15214, bflo_12164
OG0008324	NEMVE05417	bflo_20274
OG0008325	NEMVE14879	bflo_13382
OG0008326	NEMVE11429	bflo_00982
OG0008327	NEMVE15591	bflo_21013
OG0008328	NEMVE14718	bflo_17488
OG0008329	NEMVE02236	bflo_18942
OG0008331	NEMVE01852	bflo_21529
OG0008332	NEMVE03236	bflo_09532, bflo_09525
OG0008333	NEMVE24255	bflo_24979
OG0008335	NEMVE24652	bflo_26321
OG0008336	NEMVE04688	bflo_11246
OG0008337	NEMVE22628	bflo_18382
OG0008338	NEMVE20504, NEMVE01990	bflo_06496
OG0008341	NEMVE06947, NEMVE19995	bflo_05713
OG0008344	NEMVE22921	bflo_19767
OG0008345	NEMVE05829	bflo_06967
OG0008346	NEMVE22837	bflo_16079
OG0008347	NEMVE06716	bflo_02342
OG0008348	NEMVE13454	bflo_16901
OG0008350	NEMVE23102	bflo_23021
OG0008351	NEMVE13763	bflo_03945
OG0008352	NEMVE08435	bflo_06333
OG0008353	NEMVE03427	bflo_11912
OG0008354	NEMVE21284	bflo_05394
OG0008355	NEMVE15123	bflo_15690
OG0008356	NEMVE26001, NEMVE23081	bflo_13077
OG0008357	NEMVE06016	bflo_06087
OG0008358	NEMVE09418	bflo_13528, bflo_05244
OG0008359	NEMVE23193	bflo_05938
OG0008360	NEMVE22894	bflo_12557
OG0008361	NEMVE23200	bflo_04798
OG0008363	NEMVE14712	bflo_14232
OG0008364	NEMVE25717	bflo_09352
OG0008365	NEMVE03762	bflo_21649
OG0008366	NEMVE03489	bflo_21366
OG0008368	NEMVE13421	bflo_02469
OG0008369	NEMVE13591	bflo_20549
OG0008371	NEMVE01091	bflo_10681
OG0008374	NEMVE13827	bflo_12063
OG0008376	NEMVE06388	bflo_25518
OG0008377	NEMVE21921	bflo_18878
OG0008378	NEMVE05932	bflo_00435
OG0008381	NEMVE14757	bflo_09299
OG0008382	NEMVE24022	bflo_13185
OG0008383	NEMVE05320	bflo_25105
OG0008384	NEMVE13561	bflo_24417
OG0008386	NEMVE03630	bflo_25355
OG0008388	NEMVE13484	bflo_23360
OG0008389	NEMVE08687	bflo_22885
OG0008391	NEMVE14213	bflo_16567
OG0008398	NEMVE07450	bflo_19695, bflo_24094
OG0008399	NEMVE23704	bflo_20395
OG0008400	NEMVE13407	bflo_25665
OG0008401	NEMVE09990	bflo_12127
OG0008404	NEMVE00255	bflo_16793
OG0008405	NEMVE22061	bflo_02103, bflo_04214, bflo_19139
OG0008406	NEMVE13155	bflo_26326
OG0008410	NEMVE13542	bflo_19466
OG0008412	NEMVE25691	bflo_06204
OG0008414	NEMVE23366	bflo_08691
OG0008415	NEMVE24203	bflo_14538
OG0008416	NEMVE18536	bflo_13157
OG0008417	NEMVE22824	bflo_10745, bflo_09873
OG0008418	NEMVE10633	bflo_22363
OG0008419	NEMVE25180	bflo_22615
OG0008422	NEMVE10466	bflo_18567
OG0008423	NEMVE15335, NEMVE01996	bflo_25197
OG0008424	NEMVE22481	bflo_04295
OG0008427	NEMVE19248	bflo_06302
OG0008432	NEMVE18587	bflo_14749
OG0008443	NEMVE23347	bflo_17736
OG0008444	NEMVE00472, NEMVE15154	bflo_07626
OG0008448	NEMVE08650	bflo_13952
OG0008453	NEMVE13263	bflo_10469
OG0008460	NEMVE25831	bflo_10540, bflo_09075
OG0008468	NEMVE22563	bflo_12139
OG0008475	NEMVE24692, NEMVE23454, NEMVE18510, NEMVE18757, NEMVE24972	bflo_20221, bflo_01587, bflo_26629
OG0008478	NEMVE12551, NEMVE03843	bflo_19839
OG0008507	NEMVE23548	bflo_05783
OG0008509	NEMVE24848	bflo_24600
OG0008512	NEMVE01085, NEMVE22190	bflo_16997, bflo_16998
OG0008513	NEMVE23772	bflo_05873
OG0008514	NEMVE07954	bflo_15478
OG0008515	NEMVE14721	bflo_04844
OG0008516	NEMVE24923	bflo_13080
OG0008524	NEMVE08942	bflo_20429
OG0008526	NEMVE05005	bflo_25321
OG0008528	NEMVE18744	bflo_05777
OG0008529	NEMVE23344	bflo_03906
OG0008530	NEMVE14076	bflo_07528
OG0008531	NEMVE22168	bflo_21782
OG0008532	NEMVE22851	bflo_09671
OG0008533	NEMVE14654	bflo_18027
OG0008534	NEMVE25794	bflo_09494
OG0008535	NEMVE02986	bflo_09068
OG0008536	NEMVE07110	bflo_26445
OG0008539	NEMVE20331, NEMVE24445	bflo_12416
OG0008540	NEMVE13698	bflo_08478
OG0008542	NEMVE23528	bflo_06695
OG0008543	NEMVE23492	bflo_02448
OG0008544	NEMVE25090	bflo_06925
OG0008545	NEMVE22652	bflo_08710
OG0008546	NEMVE09008	bflo_13964
OG0008547	NEMVE05307, NEMVE15615	bflo_24641
OG0008550	NEMVE02008	bflo_13467
OG0008551	NEMVE17840	bflo_18054
OG0008554	NEMVE08384	bflo_12658
OG0008557	NEMVE10366	bflo_17035, bflo_16733
OG0008559	NEMVE16554	bflo_00950
OG0008560	NEMVE15191, NEMVE10222	bflo_04077
OG0008561	NEMVE01691	bflo_20126
OG0008562	NEMVE18414	bflo_17593
OG0008563	NEMVE14418	bflo_20452
OG0008564	NEMVE01000	bflo_11404
OG0008565	NEMVE08499, NEMVE19384	bflo_05748
OG0008566	NEMVE06878	bflo_26934, bflo_10005
OG0008569	NEMVE20507, NEMVE03034	bflo_24484, bflo_12544, bflo_19168
OG0008570	NEMVE11670, NEMVE09705	bflo_23263
OG0008572	NEMVE16357	bflo_04448
OG0008573	NEMVE25781	bflo_06641
OG0008574	NEMVE24557	bflo_09936
OG0008575	NEMVE01012	bflo_09841
OG0008576	NEMVE22319	bflo_08767
OG0008577	NEMVE07448	bflo_23907
OG0008579	NEMVE23697	bflo_25506
OG0008580	NEMVE16162	bflo_02696, bflo_26690, bflo_02267
OG0008583	NEMVE00007	bflo_01082
OG0008587	NEMVE23850	bflo_07744
OG0008588	NEMVE16313	bflo_23737
OG0008589	NEMVE16206	bflo_11133
OG0008590	NEMVE20336, NEMVE06282	bflo_22971
OG0008592	NEMVE23818, NEMVE06605	bflo_16706
OG0008596	NEMVE22506	bflo_18694
OG0008597	NEMVE11500, NEMVE24375	bflo_27120, bflo_14183
OG0008600	NEMVE22366	bflo_09225
OG0008602	NEMVE07908	bflo_21727
OG0008603	NEMVE25178	bflo_20371
OG0008607	NEMVE22525	bflo_16395
OG0008608	NEMVE06815, NEMVE13001, NEMVE20808	bflo_24503
OG0008611	NEMVE12141, NEMVE22359	bflo_17065
OG0008612	NEMVE16329, NEMVE16328, NEMVE18634	bflo_15903
OG0008613	NEMVE06475	bflo_12108
OG0008614	NEMVE23737	bflo_14387
OG0008617	NEMVE23327	bflo_03167, bflo_11616
OG0008620	NEMVE09312	bflo_06625
OG0008621	NEMVE23279	bflo_14679
OG0008622	NEMVE25590	bflo_12608
OG0008623	NEMVE24602	bflo_00397
OG0008624	NEMVE24986	bflo_13949
OG0008625	NEMVE06748	bflo_13520, bflo_13168
OG0008626	NEMVE25563	bflo_12655
OG0008627	NEMVE22795	bflo_14368
OG0008628	NEMVE23285	bflo_14884
OG0008629	NEMVE09319	bflo_06061
OG0008630	NEMVE01080	bflo_19872, bflo_20694
OG0008633	NEMVE10982	bflo_19269
OG0008634	NEMVE17397	bflo_20155
OG0008637	NEMVE14857	bflo_24442
OG0008638	NEMVE22850	bflo_08322
OG0008639	NEMVE21171, NEMVE12268	bflo_18095
OG0008641	NEMVE23562	bflo_01329
OG0008642	NEMVE24420	bflo_13001
OG0008643	NEMVE23065	bflo_10943
OG0008644	NEMVE24046	bflo_10691
OG0008646	NEMVE07234, NEMVE20723	bflo_18097
OG0008647	NEMVE14049	bflo_01564
OG0008648	NEMVE10181	bflo_11509
OG0008649	NEMVE17297	bflo_08992
OG0008650	NEMVE23432	bflo_20218
OG0008651	NEMVE08227	bflo_00812
OG0008653	NEMVE19895	bflo_05422
OG0008654	NEMVE10286	bflo_22977
OG0008655	NEMVE20852, NEMVE23305	bflo_11937
OG0008656	NEMVE25532	bflo_14876
OG0008657	NEMVE15312	bflo_12950
OG0008658	NEMVE21840	bflo_01987
OG0008660	NEMVE25509	bflo_05706, bflo_26802
OG0008661	NEMVE09084	bflo_10401
OG0008666	NEMVE16034	bflo_05647
OG0008669	NEMVE15256	bflo_08972
OG0008671	NEMVE23500	bflo_26868, bflo_07878
OG0008672	NEMVE15025	bflo_05851
OG0008674	NEMVE25341	bflo_15118
OG0008675	NEMVE09494	bflo_05167
OG0008676	NEMVE15691	bflo_21049
OG0008677	NEMVE03819	bflo_25713
OG0008680	NEMVE05250	bflo_09791
OG0008681	NEMVE21715	bflo_01433
OG0008682	NEMVE20684	bflo_03828
OG0008683	NEMVE24361, NEMVE20837	bflo_24177
OG0008684	NEMVE18907	bflo_00413
OG0008698	NEMVE22870	bflo_07341
OG0008705	NEMVE18622, NEMVE15948	bflo_00932
OG0008760	NEMVE23306	bflo_19040
OG0008762	NEMVE13502	bflo_05577
OG0008765	NEMVE05722	bflo_00424
OG0008766	NEMVE18267	bflo_06076
OG0008767	NEMVE00346, NEMVE24728	bflo_01649
OG0008771	NEMVE18021	bflo_00893
OG0008772	NEMVE24987	bflo_24343
OG0008773	NEMVE19145	bflo_12400
OG0008774	NEMVE24527	bflo_03429
OG0008778	NEMVE21311, NEMVE07876	bflo_06309
OG0008779	NEMVE18889	bflo_00968
OG0008780	NEMVE10258	bflo_22312
OG0008781	NEMVE25127	bflo_11182
OG0008782	NEMVE25361	bflo_01498
OG0008784	NEMVE23625	bflo_25320
OG0008786	NEMVE04596	bflo_11902
OG0008789	NEMVE02946	bflo_14444
OG0008792	NEMVE24560	bflo_08494
OG0008794	NEMVE13692	bflo_14261
OG0008797	NEMVE02425	bflo_20992
OG0008798	NEMVE03471	bflo_15040
OG0008799	NEMVE01885	bflo_16333
OG0008800	NEMVE24734	bflo_05511
OG0008801	NEMVE07367	bflo_03388
OG0008802	NEMVE24980	bflo_23713
OG0008803	NEMVE07399	bflo_15393, bflo_15072
OG0008804	NEMVE24643	bflo_06638
OG0008808	NEMVE12340	bflo_26851, bflo_10721, bflo_10563
OG0008809	NEMVE23164	bflo_12761, bflo_20375
OG0008811	NEMVE22500	bflo_13325
OG0008812	NEMVE20858	bflo_05591
OG0008814	NEMVE14088	bflo_01677, bflo_07080
OG0008818	NEMVE04994	bflo_09893, bflo_09894
OG0008821	NEMVE09368	bflo_04457
OG0008822	NEMVE17023, NEMVE00443	bflo_22877
OG0008824	NEMVE10117	bflo_15812
OG0008825	NEMVE24499	bflo_20625
OG0008826	NEMVE22979	bflo_25727
OG0008827	NEMVE06926	bflo_22836
OG0008828	NEMVE14527	bflo_02345
OG0008829	NEMVE13410	bflo_08652
OG0008831	NEMVE23959	bflo_04901
OG0008832	NEMVE15116	bflo_24617
OG0008833	NEMVE13511	bflo_10718, bflo_15368
OG0008834	NEMVE17736	bflo_05887
OG0008835	NEMVE24188	bflo_21824
OG0008836	NEMVE21572, NEMVE24925	bflo_20240
OG0008838	NEMVE21811	bflo_11202
OG0008840	NEMVE24969	bflo_12618
OG0008841	NEMVE09802	bflo_23274
OG0008844	NEMVE15923	bflo_13108
OG0008845	NEMVE25073	bflo_20567, bflo_20568
OG0008847	NEMVE21949	bflo_18075
OG0008850	NEMVE22858	bflo_09038
OG0008851	NEMVE15128	bflo_15814
OG0008853	NEMVE24891	bflo_24393
OG0008855	NEMVE14784	bflo_16617
OG0008856	NEMVE24718	bflo_05961
OG0008857	NEMVE23148	bflo_24325
OG0008859	NEMVE22947	bflo_03999
OG0008861	NEMVE13686	bflo_13857
OG0008862	NEMVE13832	bflo_26402, bflo_26404
OG0008864	NEMVE06626	bflo_11588
OG0008866	NEMVE01590	bflo_21940
OG0008868	NEMVE17919	bflo_23424
OG0008871	NEMVE15359	bflo_14578
OG0008872	NEMVE18394	bflo_25884
OG0008873	NEMVE15304, NEMVE14994	bflo_08253, bflo_13362, bflo_13620, bflo_13779, bflo_25571
OG0008875	NEMVE23545	bflo_03389
OG0008876	NEMVE18124	bflo_07526
OG0008877	NEMVE08680	bflo_23290
OG0008878	NEMVE22956	bflo_11933
OG0008879	NEMVE23362, NEMVE20066	bflo_22896
OG0008880	NEMVE13802	bflo_17675
OG0008881	NEMVE22144	bflo_07046
OG0008883	NEMVE11560, NEMVE06298	bflo_20328
OG0008884	NEMVE03777	bflo_08493
OG0008885	NEMVE01728	bflo_00571
OG0008886	NEMVE24860	bflo_05153, bflo_09070
OG0008888	NEMVE21296, NEMVE15442	bflo_23727
OG0008889	NEMVE23586	bflo_25635
OG0008892	NEMVE20121, NEMVE22953	bflo_05290
OG0008893	NEMVE16874	bflo_24649
OG0008894	NEMVE19509	bflo_06764
OG0008896	NEMVE11625	bflo_13367
OG0008897	NEMVE09429	bflo_23025
OG0008900	NEMVE25048	bflo_23072
OG0008901	NEMVE05337	bflo_12195
OG0008903	NEMVE15545	bflo_11258
OG0008906	NEMVE17129	bflo_16157
OG0008906	NEMVE16704	bflo_23601
OG0008907	NEMVE15561, NEMVE23098	bflo_23433
OG0008908	NEMVE12317, NEMVE08002	bflo_18286
OG0008910	NEMVE08652	bflo_12046
OG0008911	NEMVE15422	bflo_12256
OG0008914	NEMVE22768	bflo_14245
OG0008915	NEMVE16801	bflo_13355
OG0008923	NEMVE11826, NEMVE22474	bflo_10626
OG0008924	NEMVE06034	bflo_11447
OG0008925	NEMVE06125	bflo_11366
OG0008927	NEMVE06465	bflo_26215
OG0008929	NEMVE23325	bflo_06279
OG0008931	NEMVE14692	bflo_05606
OG0008933	NEMVE05930, NEMVE01397	bflo_00001
OG0008934	NEMVE07552	bflo_07418
OG0008936	NEMVE01680	bflo_06399
OG0008938	NEMVE15314	bflo_09125
OG0008940	NEMVE17127	bflo_18385
OG0008941	NEMVE07363	bflo_16652
OG0008942	NEMVE13682	bflo_05700
OG0008946	NEMVE22543	bflo_14917
OG0008951	NEMVE06756	bflo_01130
OG0008977	NEMVE08157	bflo_14198
OG0008985	NEMVE15113	bflo_12743
OG0008990	NEMVE21680	bflo_02482
OG0008999	NEMVE24456	bflo_15520, bflo_10133, bflo_10134, bflo_24152, bflo_10739, bflo_10023, bflo_10024, bflo_10026, bflo_10025
OG0009000	NEMVE16003, NEMVE20088, NEMVE19654	bflo_22245, bflo_25200, bflo_24615, bflo_12250
OG0009003	NEMVE24591	bflo_21783
OG0009044	NEMVE17552	bflo_05674
OG0009045	NEMVE09504	bflo_07725
OG0009048	NEMVE17145	bflo_23453
OG0009052	NEMVE22170	bflo_22515
OG0009054	NEMVE23753	bflo_14341
OG0009055	NEMVE23919	bflo_21778
OG0009056	NEMVE06944	bflo_15222
OG0009057	NEMVE22655	bflo_16067
OG0009059	NEMVE25837	bflo_13709
OG0009062	NEMVE24704	bflo_17333, bflo_17332
OG0009063	NEMVE06303	bflo_23347
OG0009064	NEMVE14107	bflo_24119
OG0009067	NEMVE24091	bflo_22563
OG0009069	NEMVE25330	bflo_16424
OG0009070	NEMVE19901	bflo_03472
OG0009074	NEMVE19968, NEMVE24432	bflo_14715
OG0009076	NEMVE05526	bflo_23517
OG0009082	NEMVE18671	bflo_07395
OG0009083	NEMVE01706	bflo_05597
OG0009084	NEMVE23371	bflo_11022
OG0009085	NEMVE13932	bflo_25117
OG0009086	NEMVE19089	bflo_07370
OG0009087	NEMVE22159	bflo_13065
OG0009089	NEMVE07195	bflo_07099
OG0009090	NEMVE14902, NEMVE07093, NEMVE02969, NEMVE21247, NEMVE23309	bflo_11597
OG0009091	NEMVE24985	bflo_22641
OG0009093	NEMVE18478	bflo_15565
OG0009094	NEMVE13184	bflo_22621
OG0009095	NEMVE00935	bflo_14035
OG0009096	NEMVE02034	bflo_24792
OG0009098	NEMVE23425	bflo_11150
OG0009098	NEMVE24490	bflo_12475
OG0009099	NEMVE15307	bflo_15891, bflo_16816
OG0009100	NEMVE25582	bflo_21085, bflo_24905
OG0009102	NEMVE25125	bflo_13123
OG0009103	NEMVE23934	bflo_23150
OG0009105	NEMVE09034	bflo_15546
OG0009106	NEMVE02506	bflo_05633
OG0009107	NEMVE13219, NEMVE17941	bflo_09398
OG0009111	NEMVE15303	bflo_20087
OG0009113	NEMVE14241	bflo_21396
OG0009117	NEMVE13894	bflo_23528
OG0009119	NEMVE16587	bflo_12254
OG0009120	NEMVE25786	bflo_06567
OG0009126	NEMVE13004, NEMVE21966	bflo_10871
OG0009129	NEMVE23939	bflo_16618
OG0009132	NEMVE23280	bflo_14677
OG0009133	NEMVE14940	bflo_00898
OG0009134	NEMVE14566	bflo_00730
OG0009135	NEMVE09950	bflo_24563
OG0009136	NEMVE09245	bflo_22380
OG0009137	NEMVE23013	bflo_17139
OG0009138	NEMVE24315	bflo_09940
OG0009141	NEMVE13943	bflo_11456
OG0009143	NEMVE21916	bflo_12391
OG0009145	NEMVE25059	bflo_22511
OG0009148	NEMVE22060	bflo_06470
OG0009149	NEMVE14849	bflo_12065
OG0009150	NEMVE17649	bflo_11793
OG0009151	NEMVE22001	bflo_07484
OG0009154	NEMVE09952	bflo_00261
OG0009155	NEMVE23589	bflo_22042
OG0009157	NEMVE14412	bflo_09443
OG0009158	NEMVE22842	bflo_24079
OG0009163	NEMVE05603	bflo_23069
OG0009164	NEMVE06188	bflo_26176
OG0009165	NEMVE13240, NEMVE07810	bflo_14508
OG0009168	NEMVE22215	bflo_16402
OG0009174	NEMVE25243	bflo_10782
OG0009176	NEMVE21822, NEMVE00675	bflo_24859
OG0009178	NEMVE21747	bflo_12317
OG0009179	NEMVE17596	bflo_21709
OG0009180	NEMVE13456	bflo_21947
OG0009182	NEMVE15605, NEMVE05517	bflo_14498
OG0009183	NEMVE07161	bflo_18436
