Orthogroup	HUMAN	NEMVE
OG0007402	HUMAN10240, HUMAN10238	NEMVE14824
OG0007403	HUMAN17254, HUMAN17253	NEMVE18192
OG0007405	HUMAN20387	NEMVE13995
OG0007407	HUMAN03483	NEMVE14797
OG0007408	HUMAN28141, HUMAN28142	NEMVE08149
OG0007409	HUMAN25552	NEMVE13321
OG0007411	HUMAN23663	NEMVE14384
OG0007412	HUMAN17545	NEMVE08446
OG0007413	HUMAN20818	NEMVE22933
OG0007415	HUMAN12759	NEMVE22466
OG0007416	HUMAN22361	NEMVE04678
OG0007417	HUMAN07346	NEMVE08802
OG0007418	HUMAN13111, HUMAN13110	NEMVE25117
OG0007419	HUMAN12143, HUMAN12142	NEMVE14407
OG0007421	HUMAN06697	NEMVE01648
OG0007422	HUMAN08465	NEMVE06450
OG0007423	HUMAN10490	NEMVE09572
OG0007424	HUMAN10237	NEMVE07064
OG0007425	HUMAN06193	NEMVE01463
OG0007426	HUMAN10114, HUMAN10115	NEMVE25299
OG0007427	HUMAN03785	NEMVE11584, NEMVE11585
OG0007430	HUMAN21194	NEMVE21972
OG0007431	HUMAN26226	NEMVE22905
OG0007432	HUMAN05574	NEMVE23141
OG0007433	HUMAN04271	NEMVE14283, NEMVE02780
OG0007434	HUMAN10246	NEMVE21333
OG0007435	HUMAN20583	NEMVE14771, NEMVE22934
OG0007436	HUMAN19667, HUMAN19666, HUMAN19668, HUMAN19665	NEMVE08293
OG0007437	HUMAN17137	NEMVE06897
OG0007438	HUMAN02955	NEMVE24737
OG0007439	HUMAN16947	NEMVE02374, NEMVE20588
OG0007440	HUMAN01515, HUMAN01510, HUMAN02417, HUMAN01506, HUMAN02418, HUMAN01507, HUMAN02419	NEMVE21710
OG0007441	HUMAN13782	NEMVE10398
OG0007442	HUMAN00969	NEMVE22223
OG0007443	HUMAN07149	NEMVE25371
OG0007445	HUMAN21386	NEMVE24684
OG0007446	HUMAN07376	NEMVE14884
OG0007447	HUMAN22922	NEMVE15214
OG0007449	HUMAN18814	NEMVE18235
OG0007450	HUMAN08573, HUMAN08574	NEMVE01821, NEMVE07887
OG0007451	HUMAN08166	NEMVE09386
OG0007452	HUMAN22554	NEMVE00170, NEMVE13609
OG0007453	HUMAN10744	NEMVE13424
OG0007454	HUMAN18226	NEMVE14909
OG0007455	HUMAN29667	NEMVE14702
OG0007456	HUMAN07199	NEMVE06082
OG0007457	HUMAN09838	NEMVE19632, NEMVE25342
OG0007459	HUMAN16778	NEMVE25566
OG0007460	HUMAN16831, HUMAN16829	NEMVE14451
OG0007463	HUMAN06999	NEMVE20726, NEMVE22590
OG0007464	HUMAN26087	NEMVE24267, NEMVE24268
OG0007465	HUMAN13093	NEMVE17581, NEMVE22007
OG0007466	HUMAN09405	NEMVE22832
OG0007467	HUMAN28516	NEMVE21131
OG0007470	HUMAN00938, HUMAN00332, HUMAN00937	NEMVE24480
OG0007471	HUMAN07932	NEMVE23466
OG0007472	HUMAN23723	NEMVE14194
OG0007473	HUMAN18188, HUMAN18186	NEMVE21682
OG0007474	HUMAN05615	NEMVE18991
OG0007475	HUMAN10446, HUMAN10445	NEMVE10836
OG0007476	HUMAN14444	NEMVE15012
OG0007477	HUMAN12723	NEMVE05313
OG0007478	HUMAN19940	NEMVE15694
OG0007480	HUMAN03711	NEMVE13266
OG0007481	HUMAN11840	NEMVE22561
OG0007482	HUMAN01581	NEMVE13581
OG0007483	HUMAN25804	NEMVE08075
OG0007484	HUMAN15505	NEMVE06907
OG0007485	HUMAN08408	NEMVE25477
OG0007487	HUMAN00801	NEMVE19514
OG0007488	HUMAN24932	NEMVE24850
OG0007489	HUMAN08300, HUMAN08303, HUMAN08301	NEMVE13290
OG0007490	HUMAN18581, HUMAN18580	NEMVE24955
OG0007491	HUMAN10273	NEMVE15400
OG0007492	HUMAN25121	NEMVE12352
OG0007494	HUMAN16086	NEMVE13649
OG0007495	HUMAN19626, HUMAN19624	NEMVE14337
OG0007496	HUMAN21064	NEMVE05960
OG0007497	HUMAN02092, HUMAN02091	NEMVE06046, NEMVE11399, NEMVE04682, NEMVE18627
OG0007498	HUMAN28184	NEMVE11016, NEMVE12879
OG0007499	HUMAN04823	NEMVE18098
OG0007500	HUMAN21907	NEMVE22504
OG0007501	HUMAN06876, HUMAN06874, HUMAN06875	NEMVE15355
OG0007503	HUMAN03263, HUMAN03264, HUMAN03265	NEMVE11611
OG0007504	HUMAN26616	NEMVE23039
OG0007507	HUMAN02724, HUMAN02723, HUMAN02726, HUMAN02725	NEMVE25891
OG0007508	HUMAN29445	NEMVE14963
OG0007509	HUMAN12458	NEMVE17668
OG0007510	HUMAN00670, HUMAN00669	NEMVE05795
OG0007513	HUMAN02838	NEMVE25913
OG0007515	HUMAN25910	NEMVE25353
OG0007517	HUMAN04257	NEMVE22057
OG0007518	HUMAN06937, HUMAN06939, HUMAN06936, HUMAN06938	NEMVE14498
OG0007519	HUMAN15216, HUMAN15215	NEMVE13604
OG0007522	HUMAN08876	NEMVE14092
OG0007524	HUMAN26701, HUMAN30360	NEMVE19720
OG0007525	HUMAN01310	NEMVE25128, NEMVE07761
OG0007527	HUMAN14056	NEMVE24239
OG0007528	HUMAN01170	NEMVE16685, NEMVE16684
OG0007531	HUMAN23525, HUMAN23527, HUMAN23526	NEMVE14641
OG0007533	HUMAN18647	NEMVE25147
OG0007543	HUMAN02253, HUMAN29119	NEMVE06335
OG0007546	HUMAN20275	NEMVE04938
OG0007548	HUMAN05244, HUMAN05245, HUMAN05246, HUMAN05243, HUMAN05247, HUMAN05248	NEMVE10764
OG0007552	HUMAN10432, HUMAN10431, HUMAN20058	NEMVE01711
OG0007582	HUMAN23412, HUMAN23413, HUMAN23411	NEMVE25110
OG0007583	HUMAN03503	NEMVE05002
OG0007586	HUMAN28828	NEMVE21958
OG0007587	HUMAN28082	NEMVE05439
OG0007588	HUMAN05802, HUMAN05800	NEMVE14974
OG0007589	HUMAN23044	NEMVE00133, NEMVE16108
OG0007591	HUMAN12931	NEMVE14305
OG0007592	HUMAN19604	NEMVE25777
OG0007593	HUMAN00152, HUMAN00151	NEMVE08761
OG0007594	HUMAN28778, HUMAN28779, HUMAN28780	NEMVE13798, NEMVE12256
OG0007595	HUMAN26771, HUMAN26772	NEMVE13188
OG0007597	HUMAN07406	NEMVE02017
OG0007598	HUMAN22979	NEMVE13275, NEMVE15766
OG0007600	HUMAN07630, HUMAN21662	NEMVE25474
OG0007601	HUMAN12973	NEMVE20762, NEMVE06284, NEMVE12569
OG0007602	HUMAN00917	NEMVE08220
OG0007603	HUMAN11097	NEMVE25916
OG0007604	HUMAN11462, HUMAN11463	NEMVE15922
OG0007605	HUMAN25002	NEMVE22713
OG0007606	HUMAN16824, HUMAN16823	NEMVE07882
OG0007607	HUMAN00121	NEMVE14803
OG0007608	HUMAN24575, HUMAN24576	NEMVE25259
OG0007609	HUMAN07130	NEMVE14141
OG0007610	HUMAN20947	NEMVE13618
OG0007612	HUMAN06201	NEMVE13493
OG0007613	HUMAN14918, HUMAN14919, HUMAN14917	NEMVE25112
OG0007614	HUMAN11569, HUMAN11570, HUMAN11567	NEMVE25043
OG0007615	HUMAN17636	NEMVE13394
OG0007616	HUMAN16740	NEMVE22755
OG0007618	HUMAN05174, HUMAN05173	NEMVE05717
OG0007619	HUMAN21829	NEMVE22719
OG0007621	HUMAN01027, HUMAN06000	NEMVE15854
OG0007622	HUMAN21098	NEMVE14178
OG0007623	HUMAN14413, HUMAN02716	NEMVE25451
OG0007624	HUMAN00744	NEMVE01610
OG0007626	HUMAN30032, HUMAN30031, HUMAN30033, HUMAN30030	NEMVE09273
OG0007628	HUMAN22378	NEMVE07362
OG0007629	HUMAN23337	NEMVE03312, NEMVE13373
OG0007631	HUMAN25386, HUMAN17448	NEMVE06747, NEMVE11236
OG0007632	HUMAN16885	NEMVE14960
OG0007633	HUMAN13873	NEMVE04946
OG0007634	HUMAN22721	NEMVE23401
OG0007637	HUMAN08470	NEMVE16744, NEMVE06908
OG0007638	HUMAN25473	NEMVE25858
OG0007639	HUMAN03357, HUMAN03356	NEMVE06099
OG0007640	HUMAN14964, HUMAN14963	NEMVE08959
OG0007643	HUMAN26301	NEMVE25518, NEMVE22109, NEMVE16341
OG0007645	HUMAN10615, HUMAN10616	NEMVE06297
OG0007646	HUMAN29544	NEMVE11980, NEMVE25514
OG0007647	HUMAN02929	NEMVE17951
OG0007648	HUMAN29977, HUMAN29976	NEMVE07012
OG0007649	HUMAN01321	NEMVE22367
OG0007650	HUMAN16337, HUMAN16338	NEMVE08861
OG0007651	HUMAN16641	NEMVE06271
OG0007652	HUMAN29441	NEMVE24675
OG0007653	HUMAN17027, HUMAN17025, HUMAN17026	NEMVE20290
OG0007656	HUMAN02869	NEMVE00479, NEMVE05622
OG0007657	HUMAN04204	NEMVE09719
OG0007658	HUMAN30007	NEMVE17719
OG0007659	HUMAN18167, HUMAN18165, HUMAN18169	NEMVE15005
OG0007660	HUMAN02075	NEMVE06829
OG0007663	HUMAN19568	NEMVE03506
OG0007664	HUMAN10066	NEMVE08366, NEMVE09875
OG0007666	HUMAN10319	NEMVE06300
OG0007667	HUMAN15603	NEMVE21308
OG0007669	HUMAN26809, HUMAN26810	NEMVE09329
OG0007670	HUMAN25254	NEMVE00374, NEMVE13235
OG0007672	HUMAN02090	NEMVE10871
OG0007674	HUMAN08286	NEMVE09137
OG0007675	HUMAN25956, HUMAN25982	NEMVE14230
OG0007676	HUMAN24899	NEMVE09075
OG0007679	HUMAN23101	NEMVE14614
OG0007680	HUMAN17909	NEMVE09957
OG0007681	HUMAN09648	NEMVE11266, NEMVE04177
OG0007684	HUMAN15836	NEMVE07913
OG0007685	HUMAN18793	NEMVE22475
OG0007687	HUMAN20268	NEMVE15064
OG0007688	HUMAN27312, HUMAN27313, HUMAN27311	NEMVE23866
OG0007689	HUMAN07121	NEMVE15533, NEMVE25163
OG0007690	HUMAN27678	NEMVE09407
OG0007691	HUMAN27822	NEMVE14856, NEMVE10823, NEMVE19790, NEMVE14812
OG0007692	HUMAN02061	NEMVE24948
OG0007694	HUMAN20746	NEMVE14461
OG0007695	HUMAN28172	NEMVE15957
OG0007696	HUMAN05784	NEMVE13808
OG0007698	HUMAN29272	NEMVE19391
OG0007700	HUMAN07314	NEMVE06383, NEMVE20983
OG0007701	HUMAN07269	NEMVE23722
OG0007702	HUMAN20314	NEMVE22678
OG0007703	HUMAN22827	NEMVE22465
OG0007704	HUMAN21556	NEMVE13360
OG0007705	HUMAN03246	NEMVE23373
OG0007707	HUMAN21958, HUMAN11921	NEMVE17260, NEMVE19486, NEMVE17005
OG0007708	HUMAN06488	NEMVE14576
OG0007709	HUMAN23750, HUMAN01625	NEMVE14284
OG0007711	HUMAN25855	NEMVE03458, NEMVE16976
OG0007712	HUMAN03420	NEMVE16922
OG0007713	HUMAN06586	NEMVE10952
OG0007714	HUMAN30023	NEMVE04698
OG0007715	HUMAN19961	NEMVE14423
OG0007716	HUMAN10202, HUMAN10203	NEMVE24083
OG0007717	HUMAN03284	NEMVE14630
OG0007718	HUMAN02952, HUMAN02953	NEMVE14642
OG0007721	HUMAN03623	NEMVE16202
OG0007722	HUMAN03285	NEMVE12233, NEMVE24674
OG0007724	HUMAN03962	NEMVE08494
OG0007725	HUMAN29154	NEMVE08931
OG0007728	HUMAN27883	NEMVE19501
OG0007729	HUMAN11128, HUMAN11127	NEMVE05917
OG0007730	HUMAN27996, HUMAN27997, HUMAN27995	NEMVE22534
OG0007733	HUMAN01349	NEMVE13390
OG0007734	HUMAN00972, HUMAN17214	NEMVE01827
OG0007735	HUMAN12324	NEMVE13740
OG0007739	HUMAN01347	NEMVE13651
OG0007740	HUMAN05471, HUMAN05472	NEMVE07649
OG0007741	HUMAN02503	NEMVE02338
OG0007743	HUMAN09883, HUMAN06357	NEMVE22363
OG0007744	HUMAN26813, HUMAN26814	NEMVE15801
OG0007745	HUMAN11543, HUMAN11542	NEMVE23484
OG0007746	HUMAN25134	NEMVE15823
OG0007747	HUMAN01081	NEMVE23082
OG0007748	HUMAN02622	NEMVE23336
OG0007749	HUMAN26822	NEMVE14299, NEMVE12664
OG0007750	HUMAN14835, HUMAN14833	NEMVE16263
OG0007751	HUMAN17117, HUMAN17120	NEMVE21679
OG0007752	HUMAN05362	NEMVE25084
OG0007753	HUMAN23321	NEMVE09762
OG0007754	HUMAN21523	NEMVE04608
OG0007756	HUMAN18795	NEMVE21769, NEMVE21203
OG0007757	HUMAN01101	NEMVE22374
OG0007758	HUMAN29935	NEMVE24832
OG0007759	HUMAN01276	NEMVE23846
OG0007760	HUMAN19195	NEMVE16471
OG0007761	HUMAN00323	NEMVE10403
OG0007763	HUMAN01210	NEMVE01958, NEMVE20035
OG0007765	HUMAN26181, HUMAN26182	NEMVE19483
OG0007766	HUMAN10522	NEMVE05141
OG0007767	HUMAN17614	NEMVE13662
OG0007768	HUMAN11819, HUMAN11818	NEMVE21905
OG0007769	HUMAN10250	NEMVE08042
OG0007770	HUMAN07204, HUMAN07203, HUMAN07205	NEMVE05408, NEMVE20937
OG0007771	HUMAN06957	NEMVE13470
OG0007772	HUMAN21301	NEMVE06176
OG0007773	HUMAN22030	NEMVE07114
OG0007774	HUMAN17885, HUMAN17884	NEMVE08940
OG0007775	HUMAN13077	NEMVE06546
OG0007776	HUMAN13908, HUMAN13907, HUMAN13906	NEMVE20241
OG0007779	HUMAN18212	NEMVE10345
OG0007781	HUMAN02870	NEMVE14598, NEMVE11915
OG0007782	HUMAN10939	NEMVE13738
OG0007783	HUMAN10560	NEMVE23094
OG0007784	HUMAN12802	NEMVE21852
OG0007786	HUMAN18705	NEMVE10346
OG0007789	HUMAN10825, HUMAN10824	NEMVE22184
OG0007790	HUMAN25977, HUMAN25978, HUMAN25976	NEMVE13911
OG0007791	HUMAN00111	NEMVE22262
OG0007793	HUMAN01140, HUMAN01141, HUMAN01142	NEMVE01965
OG0007794	HUMAN07379, HUMAN07378	NEMVE13881
OG0007795	HUMAN00877, HUMAN00879, HUMAN00878	NEMVE16217
OG0007796	HUMAN01833	NEMVE16045
OG0007798	HUMAN23022	NEMVE07652
OG0007800	HUMAN05271, HUMAN05270	NEMVE02246
OG0007801	HUMAN12139, HUMAN12140, HUMAN12141	NEMVE24803
OG0007802	HUMAN16301	NEMVE05110
OG0007803	HUMAN17024	NEMVE14259
OG0007804	HUMAN27359	NEMVE13958
OG0007805	HUMAN05569	NEMVE23683
OG0007807	HUMAN03444	NEMVE23161
OG0007809	HUMAN01412	NEMVE19397
OG0007810	HUMAN20972	NEMVE25323
OG0007811	HUMAN21891	NEMVE22619
OG0007812	HUMAN23209	NEMVE05957
OG0007813	HUMAN02512	NEMVE22957
OG0007814	HUMAN03364	NEMVE10610
OG0007816	HUMAN00100, HUMAN00099	NEMVE14681
OG0007820	HUMAN11761	NEMVE10824
OG0007823	HUMAN03449	NEMVE14069
OG0007825	HUMAN14274	NEMVE24335
OG0007826	HUMAN07299	NEMVE22606
OG0007827	HUMAN16930, HUMAN16931, HUMAN16929	NEMVE15793
OG0007829	HUMAN11339	NEMVE14463
OG0007830	HUMAN01001	NEMVE22401
OG0007831	HUMAN27771	NEMVE13120
OG0007832	HUMAN08812	NEMVE22265
OG0007833	HUMAN19927, HUMAN19926	NEMVE23699
OG0007834	HUMAN24234, HUMAN24235, HUMAN24233, HUMAN24232	NEMVE22860
OG0007835	HUMAN23278	NEMVE05299
OG0007836	HUMAN30213	NEMVE09417
OG0007837	HUMAN29610	NEMVE17939
OG0007838	HUMAN19928	NEMVE16374
OG0007839	HUMAN17159, HUMAN17155, HUMAN17158, HUMAN17156	NEMVE03369
OG0007840	HUMAN27820	NEMVE14835
OG0007841	HUMAN03161	NEMVE14118
OG0007842	HUMAN02588, HUMAN02589	NEMVE04751
OG0007843	HUMAN23053, HUMAN24119	NEMVE09373
OG0007845	HUMAN11436, HUMAN11435	NEMVE23748
OG0007847	HUMAN28900, HUMAN28899	NEMVE07339
OG0007848	HUMAN19483	NEMVE22567
OG0007850	HUMAN19514	NEMVE06247
OG0007851	HUMAN02220, HUMAN10989	NEMVE13904
OG0007852	HUMAN20987	NEMVE23585
OG0007854	HUMAN25144, HUMAN25143	NEMVE10266
OG0007858	HUMAN27701	NEMVE23921
OG0007859	HUMAN17826	NEMVE22571, NEMVE20885
OG0007860	HUMAN01367	NEMVE06761
OG0007908	HUMAN27841	NEMVE13340
OG0007911	HUMAN16282, HUMAN16283	NEMVE07983
OG0007913	HUMAN09685	NEMVE18005
OG0007915	HUMAN16719, HUMAN16718	NEMVE19232, NEMVE06531
OG0007916	HUMAN17441	NEMVE13298
OG0007917	HUMAN07730	NEMVE24424
OG0007918	HUMAN24900, HUMAN24901	NEMVE25851
OG0007920	HUMAN04967	NEMVE23461
OG0007922	HUMAN15444, HUMAN15445	NEMVE16510
OG0007924	HUMAN16777	NEMVE16716
OG0007926	HUMAN09355, HUMAN09356	NEMVE22555
OG0007927	HUMAN26473	NEMVE13085
OG0007930	HUMAN19209	NEMVE22670
OG0007931	HUMAN05429, HUMAN22978	NEMVE02001
OG0007932	HUMAN24557	NEMVE20940, NEMVE23396
OG0007933	HUMAN17540, HUMAN20405	NEMVE13492
OG0007934	HUMAN21422	NEMVE25429
OG0007936	HUMAN25542, HUMAN25541	NEMVE12282, NEMVE10998, NEMVE05778
OG0007937	HUMAN02729	NEMVE25331
OG0007938	HUMAN06734	NEMVE24777
OG0007940	HUMAN09227, HUMAN09226	NEMVE24639
OG0007941	HUMAN10745	NEMVE23201
OG0007942	HUMAN14706, HUMAN14708, HUMAN14707	NEMVE21277
OG0007943	HUMAN05448	NEMVE13601
OG0007944	HUMAN22561, HUMAN22559, HUMAN22563, HUMAN22562, HUMAN22560	NEMVE25215
OG0007945	HUMAN11683, HUMAN11682	NEMVE23257
OG0007946	HUMAN01410	NEMVE25132
OG0007948	HUMAN11837	NEMVE08238
OG0007951	HUMAN19098	NEMVE14182
OG0007952	HUMAN21513	NEMVE14869
OG0007953	HUMAN29593	NEMVE08477
OG0007954	HUMAN25141, HUMAN25140	NEMVE19250
OG0007955	HUMAN08358, HUMAN08359	NEMVE07888
OG0007956	HUMAN23725	NEMVE25554
OG0007957	HUMAN12395	NEMVE15377
OG0007958	HUMAN10130	NEMVE21992
OG0007959	HUMAN00914	NEMVE06212
OG0007960	HUMAN18089, HUMAN18088	NEMVE24065, NEMVE16826
OG0007962	HUMAN23916	NEMVE18122
OG0007963	HUMAN00079, HUMAN00077	NEMVE13861
OG0007964	HUMAN26269	NEMVE08711, NEMVE11799
OG0007965	HUMAN10628	NEMVE20506
OG0007966	HUMAN23684	NEMVE07836
OG0007968	HUMAN03235	NEMVE01617
OG0007969	HUMAN11764	NEMVE09301, NEMVE23413
OG0007970	HUMAN11987, HUMAN11988	NEMVE06256
OG0007971	HUMAN20515	NEMVE07956
OG0007972	HUMAN08234, HUMAN08235	NEMVE13341
OG0007973	HUMAN18842, HUMAN18843	NEMVE08897
OG0007974	HUMAN21538	NEMVE14826
OG0007975	HUMAN00101	NEMVE21874
OG0007977	HUMAN10711	NEMVE06275
OG0007978	HUMAN26591, HUMAN26590	NEMVE07101
OG0007979	HUMAN28431	NEMVE21700
OG0007980	HUMAN25126	NEMVE05723
OG0007981	HUMAN08911, HUMAN08912	NEMVE09517
OG0007982	HUMAN24581	NEMVE21094, NEMVE08716
OG0007983	HUMAN02648, HUMAN02647, HUMAN02649	NEMVE14172
OG0007984	HUMAN11790	NEMVE24343, NEMVE20219, NEMVE20180
OG0007985	HUMAN22845	NEMVE24004
OG0007988	HUMAN08136	NEMVE13338
OG0007990	HUMAN28217, HUMAN28218, HUMAN28216	NEMVE09182
OG0007991	HUMAN09310	NEMVE22986
OG0007993	HUMAN02476	NEMVE08910
OG0007994	HUMAN25068	NEMVE03520
OG0007995	HUMAN30442, HUMAN30445, HUMAN30643, HUMAN30641, HUMAN30642, HUMAN30644, HUMAN30645, HUMAN30640	NEMVE17198, NEMVE19132
OG0007996	HUMAN05904	NEMVE13646
OG0007997	HUMAN25806	NEMVE19513
OG0007998	HUMAN27286	NEMVE13103
OG0007999	HUMAN13157	NEMVE06729
OG0008000	HUMAN16710	NEMVE09345, NEMVE20611
OG0008001	HUMAN17244, HUMAN17245, HUMAN17243	NEMVE25418
OG0008002	HUMAN24480	NEMVE25367
OG0008003	HUMAN11963	NEMVE22529
OG0008004	HUMAN07936	NEMVE20153, NEMVE13316, NEMVE21249
OG0008006	HUMAN30122	NEMVE23911
OG0008007	HUMAN28574, HUMAN28573	NEMVE25115
OG0008008	HUMAN25914	NEMVE06561
OG0008009	HUMAN01656	NEMVE24576
OG0008011	HUMAN20883	NEMVE18294
OG0008012	HUMAN12766	NEMVE24882
OG0008013	HUMAN02948, HUMAN02949, HUMAN02950	NEMVE04911
OG0008016	HUMAN17122	NEMVE08957
OG0008017	HUMAN29822	NEMVE18181
OG0008019	HUMAN26686	NEMVE25415
OG0008020	HUMAN25874	NEMVE13173
OG0008021	HUMAN17724, HUMAN12729	NEMVE22596
OG0008022	HUMAN08326, HUMAN08325	NEMVE07871
OG0008023	HUMAN00347	NEMVE07050
OG0008025	HUMAN25944	NEMVE23311
OG0008026	HUMAN07017	NEMVE25695
OG0008027	HUMAN09297, HUMAN09295	NEMVE01124
OG0008028	HUMAN13789, HUMAN13788	NEMVE08557
OG0008029	HUMAN26373	NEMVE24281
OG0008030	HUMAN20023	NEMVE17479
OG0008031	HUMAN10154	NEMVE09401
OG0008033	HUMAN17142	NEMVE09724
OG0008036	HUMAN25880	NEMVE06791
OG0008037	HUMAN09652	NEMVE25946
OG0008038	HUMAN21043	NEMVE05260
OG0008039	HUMAN19944	NEMVE01393
OG0008040	HUMAN25453, HUMAN25452	NEMVE13650
OG0008041	HUMAN27061	NEMVE18872
OG0008043	HUMAN09312	NEMVE24564
OG0008044	HUMAN11521	NEMVE16270
OG0008046	HUMAN28416, HUMAN28418	NEMVE15065
OG0008047	HUMAN02867, HUMAN02866	NEMVE14161
OG0008048	HUMAN28014, HUMAN28015	NEMVE12973
OG0008049	HUMAN26750	NEMVE01869
OG0008050	HUMAN23560, HUMAN23558, HUMAN23559	NEMVE17669
OG0008051	HUMAN10716	NEMVE13844
OG0008052	HUMAN09315, HUMAN09316	NEMVE22576
OG0008053	HUMAN26036	NEMVE06850
OG0008054	HUMAN20568	NEMVE22146
OG0008055	HUMAN06710	NEMVE09826, NEMVE20692
OG0008056	HUMAN29996	NEMVE22900
OG0008057	HUMAN19652, HUMAN19653	NEMVE13357
OG0008058	HUMAN15328, HUMAN15329, HUMAN15330	NEMVE24600
OG0008059	HUMAN00551, HUMAN00552	NEMVE00213, NEMVE07562
OG0008061	HUMAN27886, HUMAN16743	NEMVE01400
OG0008062	HUMAN09476	NEMVE10166
OG0008063	HUMAN15954, HUMAN02382	NEMVE22876
OG0008064	HUMAN26176	NEMVE19831
OG0008065	HUMAN20388	NEMVE04900, NEMVE13327
OG0008068	HUMAN23056, HUMAN24120	NEMVE07690, NEMVE14715
OG0008069	HUMAN14189	NEMVE14728
OG0008070	HUMAN13658, HUMAN13659, HUMAN13660	NEMVE13074
OG0008071	HUMAN01032	NEMVE15806
OG0008072	HUMAN00396, HUMAN00395	NEMVE17950
OG0008073	HUMAN29336, HUMAN29335	NEMVE13515
OG0008074	HUMAN12463	NEMVE18779
OG0008075	HUMAN29868	NEMVE14443
OG0008077	HUMAN26662, HUMAN26661	NEMVE10448
OG0008079	HUMAN27934	NEMVE10412
OG0008080	HUMAN04666	NEMVE14239
OG0008081	HUMAN20765	NEMVE17317
OG0008083	HUMAN08783	NEMVE23989
OG0008084	HUMAN09222	NEMVE23003
OG0008085	HUMAN02875	NEMVE22309
OG0008088	HUMAN08520, HUMAN08522, HUMAN08521	NEMVE09143
OG0008090	HUMAN02903, HUMAN02904	NEMVE07296
OG0008091	HUMAN07361, HUMAN07360	NEMVE24934
OG0008093	HUMAN27677	NEMVE22789
OG0008094	HUMAN11989	NEMVE05228
OG0008098	HUMAN17004, HUMAN17003	NEMVE13839
OG0008099	HUMAN10505, HUMAN10506	NEMVE17671
OG0008100	HUMAN00523	NEMVE09715
OG0008102	HUMAN29480	NEMVE05914
OG0008103	HUMAN04801, HUMAN04800	NEMVE05057
OG0008104	HUMAN03550, HUMAN03549, HUMAN03551	NEMVE04771
OG0008105	HUMAN16819	NEMVE21942
OG0008106	HUMAN20536, HUMAN20534	NEMVE09754, NEMVE19826
OG0008107	HUMAN23200, HUMAN23199	NEMVE04951
OG0008108	HUMAN14058, HUMAN11110	NEMVE07420
OG0008109	HUMAN11770, HUMAN11769, HUMAN11771	NEMVE24545
OG0008110	HUMAN17613	NEMVE05743
OG0008111	HUMAN09690	NEMVE07727
OG0008112	HUMAN08268, HUMAN08270, HUMAN08269	NEMVE09048
OG0008113	HUMAN14020	NEMVE10318
OG0008117	HUMAN01737	NEMVE18767
OG0008119	HUMAN26741	NEMVE13736
OG0008120	HUMAN00765	NEMVE22599
OG0008124	HUMAN06531	NEMVE02297
OG0008126	HUMAN01802	NEMVE22642
OG0008127	HUMAN07524	NEMVE22668
OG0008136	HUMAN19121	NEMVE22687
OG0008138	HUMAN00319	NEMVE12828, NEMVE11818, NEMVE11909, NEMVE12449
OG0008143	HUMAN23788, HUMAN23787	NEMVE12162
OG0008156	HUMAN18652	NEMVE06523, NEMVE16455
OG0008194	HUMAN01965	NEMVE19530
OG0008199	HUMAN23058, HUMAN23057	NEMVE13276, NEMVE00110
OG0008201	HUMAN21455	NEMVE14732
OG0008202	HUMAN02093	NEMVE22079
OG0008203	HUMAN23819	NEMVE25423
OG0008205	HUMAN29340	NEMVE06832
OG0008206	HUMAN02339	NEMVE22519, NEMVE12130
OG0008208	HUMAN20538	NEMVE15800
OG0008209	HUMAN26670, HUMAN26672, HUMAN26671	NEMVE24399
OG0008211	HUMAN28680, HUMAN28681	NEMVE24869
OG0008212	HUMAN12505	NEMVE24884
OG0008213	HUMAN21183, HUMAN21184	NEMVE06358, NEMVE12480
OG0008214	HUMAN20614, HUMAN20616, HUMAN20615, HUMAN26684	NEMVE17191
OG0008215	HUMAN07579, HUMAN07580, HUMAN07578	NEMVE05583
OG0008216	HUMAN08718	NEMVE01716
OG0008217	HUMAN20199	NEMVE05131
OG0008219	HUMAN27873	NEMVE07971
OG0008220	HUMAN30201	NEMVE14539
OG0008221	HUMAN11125	NEMVE15711
OG0008223	HUMAN30263	NEMVE21473, NEMVE14007
OG0008225	HUMAN24187	NEMVE21899, NEMVE20595
OG0008227	HUMAN28826	NEMVE16143
OG0008228	HUMAN21146	NEMVE08177, NEMVE08181
OG0008229	HUMAN29482	NEMVE25333
OG0008230	HUMAN08125	NEMVE18242
OG0008231	HUMAN03677	NEMVE15184
OG0008232	HUMAN11841	NEMVE14148
OG0008234	HUMAN13620, HUMAN13618, HUMAN13619	NEMVE07566
OG0008235	HUMAN00821	NEMVE14636
OG0008236	HUMAN02910	NEMVE07107, NEMVE20294
OG0008237	HUMAN23647	NEMVE24150
OG0008238	HUMAN16279	NEMVE23486
OG0008240	HUMAN10132, HUMAN10131	NEMVE14050
OG0008244	HUMAN10161	NEMVE19525
OG0008245	HUMAN29072	NEMVE06377
OG0008246	HUMAN06614	NEMVE13099
OG0008249	HUMAN14662	NEMVE25364
OG0008250	HUMAN14966	NEMVE25890
OG0008251	HUMAN23749	NEMVE25689
OG0008253	HUMAN22268, HUMAN22269, HUMAN22270, HUMAN22271	NEMVE08540
OG0008254	HUMAN01824	NEMVE25670
OG0008255	HUMAN28692	NEMVE14574
OG0008256	HUMAN16605, HUMAN16606	NEMVE22958
OG0008257	HUMAN21537	NEMVE24826
OG0008258	HUMAN02572	NEMVE25567
