Orthogroup	APOSC_ok	STRPU_ok
OG0007442	APOSC_05686	STRPU_18182
OG0007443	APOSC_06512	STRPU_14986, STRPU_14955
OG0007445	APOSC_27335	STRPU_17417
OG0007446	APOSC_06202	STRPU_14393
OG0007447	APOSC_04248	STRPU_05721, STRPU_05714
OG0007448	APOSC_21259	STRPU_27142, STRPU_26788
OG0007449	APOSC_27147	STRPU_25291
OG0007450	APOSC_24868	STRPU_20540
OG0007451	APOSC_03436	STRPU_09686
OG0007452	APOSC_13061	STRPU_05729
OG0007453	APOSC_11031	STRPU_08036
OG0007454	APOSC_23331	STRPU_06713
OG0007455	APOSC_14525	STRPU_16892
OG0007456	APOSC_27800	STRPU_01080, STRPU_24220
OG0007457	APOSC_18601	STRPU_26729
OG0007458	APOSC_00473	STRPU_18410, STRPU_18444
OG0007459	APOSC_03345	STRPU_00297, STRPU_00286
OG0007460	APOSC_13905	STRPU_21588
OG0007461	APOSC_28835	STRPU_21382
OG0007462	APOSC_13842	STRPU_25018
OG0007463	APOSC_09528	STRPU_12572
OG0007464	APOSC_25571, APOSC_25570	STRPU_01038, STRPU_23402
OG0007465	APOSC_11740	STRPU_14595
OG0007466	APOSC_17418	STRPU_02650, STRPU_16172, STRPU_02649, STRPU_16171
OG0007467	APOSC_13611	STRPU_26510
OG0007468	APOSC_12434	STRPU_10098, STRPU_10161
OG0007469	APOSC_17847	STRPU_03231, STRPU_23514, STRPU_03215, STRPU_23516, STRPU_23515
OG0007470	APOSC_28856	STRPU_19309, STRPU_01832
OG0007471	APOSC_14448	STRPU_25367
OG0007472	APOSC_01349	STRPU_26679
OG0007473	APOSC_27428, APOSC_27429	STRPU_13248
OG0007474	APOSC_06877	STRPU_03201
OG0007475	APOSC_11169	STRPU_02943, STRPU_02956
OG0007476	APOSC_12767	STRPU_19093
OG0007477	APOSC_11620	STRPU_16441
OG0007478	APOSC_00149	STRPU_18941, STRPU_15341
OG0007479	APOSC_05417	STRPU_08775
OG0007480	APOSC_16083	STRPU_09560
OG0007481	APOSC_11072	STRPU_15553, STRPU_02246
OG0007482	APOSC_11382	STRPU_10921
OG0007483	APOSC_19340	STRPU_26428
OG0007484	APOSC_03384, APOSC_10885	STRPU_20892, STRPU_20855
OG0007485	APOSC_01104, APOSC_01105	STRPU_21383
OG0007486	APOSC_15650	STRPU_04093
OG0007487	APOSC_28323	STRPU_14724
OG0007488	APOSC_10046	STRPU_04869
OG0007489	APOSC_13134	STRPU_21564
OG0007490	APOSC_06228	STRPU_24889
OG0007491	APOSC_20172	STRPU_09776
OG0007492	APOSC_19304, APOSC_19305	STRPU_20454
OG0007493	APOSC_15913, APOSC_15912	STRPU_10208
OG0007494	APOSC_05908	STRPU_14437, STRPU_14454
OG0007495	APOSC_17790, APOSC_05318	STRPU_25133
OG0007496	APOSC_07260, APOSC_23340	STRPU_25155
OG0007497	APOSC_08478	STRPU_06101
OG0007498	APOSC_08188	STRPU_07477
OG0007499	APOSC_16910, APOSC_16911	STRPU_20843, STRPU_20842, STRPU_20880
OG0007500	APOSC_21410	STRPU_25183
OG0007501	APOSC_28090, APOSC_28089	STRPU_12196
OG0007503	APOSC_15711	STRPU_06365
OG0007504	APOSC_22782	STRPU_09266
OG0007506	APOSC_09382	STRPU_22153
OG0007507	APOSC_18497, APOSC_18498	STRPU_21650, STRPU_21714
OG0007508	APOSC_13088	STRPU_19349
OG0007509	APOSC_28922	STRPU_18472, STRPU_18429
OG0007510	APOSC_02927	STRPU_24670
OG0007513	APOSC_24535	STRPU_22835
OG0007514	APOSC_03963	STRPU_19287, STRPU_00399
OG0007515	APOSC_21428	STRPU_18519
OG0007517	APOSC_06793	STRPU_12725
OG0007518	APOSC_11498	STRPU_23498
OG0007520	APOSC_15336	STRPU_19057
OG0007522	APOSC_14152	STRPU_12179, STRPU_12137
OG0007524	APOSC_20152	STRPU_06777, STRPU_06757
OG0007525	APOSC_09924	STRPU_19058
OG0007527	APOSC_24874	STRPU_25511
OG0007528	APOSC_26491, APOSC_26492	STRPU_20344
OG0007529	APOSC_12650	STRPU_08309
OG0007531	APOSC_03072	STRPU_26815
OG0007533	APOSC_01449	STRPU_10369
OG0007537	APOSC_14943, APOSC_14944	STRPU_13257, STRPU_11208
OG0007538	APOSC_15101	STRPU_09129, STRPU_02102
OG0007582	APOSC_22783	STRPU_23581
OG0007583	APOSC_01595, APOSC_14627	STRPU_10217
OG0007584	APOSC_04466, APOSC_04467	STRPU_08534
OG0007586	APOSC_20350	STRPU_23321
OG0007587	APOSC_15890	STRPU_08054
OG0007588	APOSC_12209	STRPU_12918
OG0007589	APOSC_12502	STRPU_05858
OG0007590	APOSC_07278	STRPU_09963, STRPU_09984
OG0007591	APOSC_10553	STRPU_24089
OG0007594	APOSC_11239	STRPU_27227
OG0007595	APOSC_13562	STRPU_26820
OG0007597	APOSC_05814, APOSC_05815	STRPU_16840
OG0007598	APOSC_26583	STRPU_05871
OG0007600	APOSC_26819	STRPU_06011
OG0007601	APOSC_27809	STRPU_04895
OG0007602	APOSC_06477	STRPU_18498
OG0007603	APOSC_24609	STRPU_25672
OG0007604	APOSC_23480	STRPU_25514
OG0007605	APOSC_17292	STRPU_21432, STRPU_21431
OG0007606	APOSC_26148	STRPU_20480
OG0007607	APOSC_11532	STRPU_11445
OG0007608	APOSC_02832	STRPU_07591
OG0007609	APOSC_27864	STRPU_06155
OG0007610	APOSC_24658	STRPU_22670
OG0007611	APOSC_23742	STRPU_20758
OG0007612	APOSC_26052, APOSC_26051	STRPU_12149, STRPU_12117
OG0007613	APOSC_02165, APOSC_02166	STRPU_19078
OG0007614	APOSC_11198, APOSC_11199	STRPU_25420
OG0007615	APOSC_12637	STRPU_22841
OG0007616	APOSC_02217	STRPU_07311
OG0007617	APOSC_22847	STRPU_27119
OG0007618	APOSC_20263, APOSC_20264	STRPU_17660, STRPU_02260
OG0007619	APOSC_14017	STRPU_11082
OG0007621	APOSC_26719	STRPU_17762
OG0007622	APOSC_09858	STRPU_23712
OG0007623	APOSC_28837, APOSC_01924, APOSC_01923	STRPU_21885, STRPU_21884
OG0007624	APOSC_27965	STRPU_17423
OG0007625	APOSC_12063	STRPU_17981
OG0007625	APOSC_25771, APOSC_01131	STRPU_17982
OG0007626	APOSC_06523	STRPU_06813
OG0007628	APOSC_19416	STRPU_04985
OG0007629	APOSC_19061	STRPU_26798
OG0007630	APOSC_16305	STRPU_06644
OG0007631	APOSC_07643	STRPU_17252
OG0007632	APOSC_20965	STRPU_21185
OG0007633	APOSC_19734	STRPU_22913, STRPU_22898
OG0007634	APOSC_23117	STRPU_20702
OG0007635	APOSC_18622	STRPU_04820
OG0007636	APOSC_09919, APOSC_27375	STRPU_05465
OG0007637	APOSC_04953	STRPU_20893, STRPU_20856
OG0007638	APOSC_28435	STRPU_22792, STRPU_01951
OG0007639	APOSC_17528	STRPU_04817
OG0007640	APOSC_13852	STRPU_26951
OG0007641	APOSC_25347, APOSC_25346, APOSC_25348	STRPU_27406
OG0007642	APOSC_00752	STRPU_22026
OG0007643	APOSC_15984	STRPU_24615
OG0007645	APOSC_22609	STRPU_08498
OG0007646	APOSC_17349	STRPU_05885
OG0007647	APOSC_14665	STRPU_13787
OG0007648	APOSC_18620	STRPU_25029
OG0007649	APOSC_15988	STRPU_10009
OG0007650	APOSC_10838	STRPU_17007
OG0007651	APOSC_17594	STRPU_16780
OG0007652	APOSC_12442	STRPU_19601
OG0007653	APOSC_07917	STRPU_21076
OG0007656	APOSC_03159	STRPU_22735
OG0007657	APOSC_01993	STRPU_11676
OG0007658	APOSC_17037	STRPU_17693
OG0007659	APOSC_09490	STRPU_22169, STRPU_22176
OG0007660	APOSC_28292	STRPU_26049
OG0007661	APOSC_12631	STRPU_10655, STRPU_00544
OG0007662	APOSC_20466	STRPU_21243
OG0007663	APOSC_02728	STRPU_16698, STRPU_16669
OG0007664	APOSC_02524	STRPU_09994
OG0007665	APOSC_24468	STRPU_10331
OG0007667	APOSC_10901	STRPU_20524
OG0007668	APOSC_19055	STRPU_14387
OG0007670	APOSC_19925	STRPU_07110
OG0007671	APOSC_20704	STRPU_24947
OG0007672	APOSC_28764	STRPU_17130
OG0007673	APOSC_27200	STRPU_07544, STRPU_00576
OG0007674	APOSC_01693	STRPU_20960
OG0007675	APOSC_17091	STRPU_07164
OG0007676	APOSC_05879	STRPU_20181
OG0007677	APOSC_22422	STRPU_19821
OG0007678	APOSC_19709	STRPU_21278
OG0007679	APOSC_28369, APOSC_08460	STRPU_10417
OG0007680	APOSC_28293	STRPU_21987, STRPU_21989
OG0007681	APOSC_17846	STRPU_26557
OG0007683	APOSC_22433	STRPU_09942
OG0007684	APOSC_25918	STRPU_20671
OG0007685	APOSC_12938	STRPU_21750, STRPU_21685
OG0007686	APOSC_16986, APOSC_16987	STRPU_25432
OG0007687	APOSC_20932	STRPU_08938
OG0007689	APOSC_00574	STRPU_14907
OG0007690	APOSC_18618	STRPU_09461
OG0007691	APOSC_18370	STRPU_18903, STRPU_07661
OG0007692	APOSC_16094	STRPU_08445
OG0007694	APOSC_23594, APOSC_17087, APOSC_00189, APOSC_16752, APOSC_08967, APOSC_03406	STRPU_26080
OG0007695	APOSC_21620	STRPU_27322
OG0007696	APOSC_17052	STRPU_22742, STRPU_01896
OG0007697	APOSC_24641	STRPU_15422
OG0007698	APOSC_12163	STRPU_26351
OG0007699	APOSC_06935	STRPU_07472, STRPU_07483, STRPU_07644
OG0007701	APOSC_00228	STRPU_02521, STRPU_15139
OG0007702	APOSC_07178	STRPU_12514, STRPU_12489
OG0007703	APOSC_06165	STRPU_04278
OG0007704	APOSC_15384	STRPU_24663
OG0007705	APOSC_02342, APOSC_14271	STRPU_04695
OG0007706	APOSC_23602	STRPU_01456, STRPU_08718
OG0007708	APOSC_16373	STRPU_13276
OG0007711	APOSC_14750	STRPU_17114, STRPU_17099
OG0007712	APOSC_08827, APOSC_08828	STRPU_10119, STRPU_10045
OG0007713	APOSC_19438	STRPU_13904
OG0007714	APOSC_11333	STRPU_05559, STRPU_05617
OG0007715	APOSC_19107	STRPU_15268
OG0007716	APOSC_07645	STRPU_18371
OG0007718	APOSC_07512	STRPU_02380, STRPU_13696
OG0007719	APOSC_09388	STRPU_10661
OG0007721	APOSC_14451	STRPU_09464
OG0007722	APOSC_17122	STRPU_27029
OG0007723	APOSC_14079	STRPU_24016
OG0007725	APOSC_19072	STRPU_20289
OG0007727	APOSC_14215	STRPU_02375, STRPU_00445
OG0007728	APOSC_18281	STRPU_05337
OG0007729	APOSC_12073	STRPU_25886
OG0007730	APOSC_11616	STRPU_00213, STRPU_25952
OG0007732	APOSC_23886	STRPU_09831
OG0007733	APOSC_23441	STRPU_22633
OG0007734	APOSC_09736	STRPU_19011
OG0007735	APOSC_16156, APOSC_22290	STRPU_14336
OG0007736	APOSC_05621	STRPU_15391
OG0007737	APOSC_15574	STRPU_06889, STRPU_06913
OG0007738	APOSC_09799	STRPU_03929
OG0007739	APOSC_06240	STRPU_02301, STRPU_17620
OG0007740	APOSC_26788	STRPU_03741
OG0007742	APOSC_10672, APOSC_10670, APOSC_10669, APOSC_10671, APOSC_04987	STRPU_13725, STRPU_16785
OG0007742	APOSC_07730	STRPU_13726
OG0007743	APOSC_06572	STRPU_24127, STRPU_24118
OG0007744	APOSC_09925	STRPU_23575
OG0007745	APOSC_13500	STRPU_25603
OG0007746	APOSC_14936	STRPU_21712, STRPU_21648
OG0007747	APOSC_12022	STRPU_18980, STRPU_18966
OG0007748	APOSC_10507	STRPU_21768, STRPU_21704
OG0007749	APOSC_16625	STRPU_22396
OG0007750	APOSC_14979	STRPU_19182
OG0007751	APOSC_11823	STRPU_10275
OG0007752	APOSC_03918	STRPU_06635
OG0007753	APOSC_28077	STRPU_00174
OG0007754	APOSC_02480	STRPU_10555
OG0007755	APOSC_06648	STRPU_12547
OG0007756	APOSC_14705	STRPU_21181
OG0007757	APOSC_22966	STRPU_18160
OG0007758	APOSC_21644	STRPU_22297
OG0007759	APOSC_15672, APOSC_15671	STRPU_20396
OG0007760	APOSC_10797	STRPU_07851
OG0007761	APOSC_23778	STRPU_10995, STRPU_00332
OG0007762	APOSC_14023	STRPU_06431
OG0007763	APOSC_14363	STRPU_18521
OG0007764	APOSC_28881	STRPU_27386
OG0007765	APOSC_00678, APOSC_22190	STRPU_26091
OG0007766	APOSC_07061	STRPU_09268
OG0007767	APOSC_28554	STRPU_10899
OG0007768	APOSC_26432	STRPU_10831, STRPU_10850
OG0007769	APOSC_21393	STRPU_08985
OG0007770	APOSC_21431	STRPU_14804
OG0007771	APOSC_05662	STRPU_23888
OG0007772	APOSC_13501	STRPU_06020
OG0007773	APOSC_03995	STRPU_06714
OG0007774	APOSC_13250	STRPU_01586, STRPU_13567
OG0007775	APOSC_06585	STRPU_14887
OG0007776	APOSC_15731	STRPU_26802
OG0007778	APOSC_20133	STRPU_25500, STRPU_25501
OG0007779	APOSC_20163	STRPU_13722
OG0007780	APOSC_18415	STRPU_21386
OG0007782	APOSC_19048	STRPU_04650, STRPU_04628
OG0007783	APOSC_08633	STRPU_08382
OG0007785	APOSC_09108	STRPU_23337
OG0007786	APOSC_27963	STRPU_21038
OG0007788	APOSC_11066	STRPU_14402
OG0007789	APOSC_27516	STRPU_14189
OG0007790	APOSC_12725	STRPU_02139, STRPU_09177
OG0007791	APOSC_15286	STRPU_07025, STRPU_07083
OG0007792	APOSC_18900	STRPU_15205, STRPU_15262
OG0007792	APOSC_00454	STRPU_15148
OG0007794	APOSC_01078	STRPU_14546
OG0007795	APOSC_14033	STRPU_19188
OG0007796	APOSC_00173	STRPU_27124
OG0007797	APOSC_06904	STRPU_14188
OG0007798	APOSC_19232	STRPU_03729
OG0007799	APOSC_07729	STRPU_22231
OG0007800	APOSC_04185	STRPU_05914
OG0007801	APOSC_16478	STRPU_08682
OG0007802	APOSC_24032	STRPU_08198
OG0007803	APOSC_25972	STRPU_20812
OG0007804	APOSC_27902	STRPU_07109
OG0007805	APOSC_07297	STRPU_02864
OG0007807	APOSC_18526	STRPU_09639
OG0007808	APOSC_14907, APOSC_14906	STRPU_22704, STRPU_00688, STRPU_00690
OG0007809	APOSC_26876	STRPU_01217
OG0007810	APOSC_20810	STRPU_23899
OG0007811	APOSC_07082	STRPU_03731
OG0007812	APOSC_14235	STRPU_22426
OG0007813	APOSC_26038, APOSC_08477	STRPU_21166, STRPU_21158
OG0007814	APOSC_17495	STRPU_04174
OG0007815	APOSC_04655	STRPU_22130
OG0007816	APOSC_06784	STRPU_11279, STRPU_11241
OG0007817	APOSC_27217	STRPU_20503
OG0007818	APOSC_27304	STRPU_05587
OG0007820	APOSC_13774	STRPU_14551
OG0007822	APOSC_23806	STRPU_23551, STRPU_03794, STRPU_17459, STRPU_22814, STRPU_14075, STRPU_03779, STRPU_27260, STRPU_17389, STRPU_07830, STRPU_01627, STRPU_19331, STRPU_23862, STRPU_01608, STRPU_13658
OG0007823	APOSC_03519	STRPU_10202
OG0007824	APOSC_19397	STRPU_06449
OG0007825	APOSC_18771, APOSC_18772	STRPU_22030
OG0007826	APOSC_13545	STRPU_14677
OG0007827	APOSC_20981	STRPU_21248
OG0007828	APOSC_28463	STRPU_22516
OG0007829	APOSC_13789	STRPU_24523
OG0007830	APOSC_25337	STRPU_23024, STRPU_00898
OG0007831	APOSC_23248	STRPU_09308
OG0007832	APOSC_11298	STRPU_20682
OG0007833	APOSC_10286	STRPU_14655
OG0007834	APOSC_11688	STRPU_10327
OG0007835	APOSC_19892	STRPU_18438, STRPU_18480
OG0007836	APOSC_23593	STRPU_02083, STRPU_09114
OG0007837	APOSC_11771	STRPU_05347
OG0007838	APOSC_07171	STRPU_14725
OG0007840	APOSC_23763, APOSC_08976	STRPU_07497
OG0007841	APOSC_20926	STRPU_04794
OG0007843	APOSC_07300	STRPU_04967
OG0007845	APOSC_18899, APOSC_18898	STRPU_23996
OG0007847	APOSC_17152	STRPU_18803
OG0007848	APOSC_10364	STRPU_17665, STRPU_02256
OG0007849	APOSC_09125	STRPU_21446
OG0007850	APOSC_09417	STRPU_11144
OG0007851	APOSC_01589	STRPU_25916
OG0007854	APOSC_02461, APOSC_02460	STRPU_17077
OG0007857	APOSC_06950	STRPU_05228
OG0007858	APOSC_09977	STRPU_10385
OG0007859	APOSC_16066	STRPU_13382, STRPU_13362
OG0007860	APOSC_23567	STRPU_23368
OG0007862	APOSC_27873	STRPU_25121
OG0007907	APOSC_17006, APOSC_17009, APOSC_17007	STRPU_24934
OG0007908	APOSC_09670	STRPU_25541, STRPU_00808
OG0007911	APOSC_26735	STRPU_01387, STRPU_08771
OG0007912	APOSC_12950	STRPU_15412
OG0007913	APOSC_16904	STRPU_27355
OG0007915	APOSC_04581	STRPU_07165
OG0007916	APOSC_28168, APOSC_03479	STRPU_18067
OG0007917	APOSC_27976	STRPU_05212
OG0007918	APOSC_22002	STRPU_14375
OG0007920	APOSC_21321	STRPU_26347
OG0007921	APOSC_05320	STRPU_26448
OG0007924	APOSC_20243, APOSC_20242	STRPU_26419
OG0007926	APOSC_00955	STRPU_08883, STRPU_00937
OG0007927	APOSC_24000	STRPU_22375
OG0007928	APOSC_20268	STRPU_12773, STRPU_12511, STRPU_12486, STRPU_12772, STRPU_02361
OG0007929	APOSC_23012	STRPU_26184
OG0007930	APOSC_09219	STRPU_25690, STRPU_25707
OG0007931	APOSC_05194	STRPU_05870
OG0007932	APOSC_11906	STRPU_24833
OG0007933	APOSC_04927	STRPU_11844
OG0007934	APOSC_29023	STRPU_23987
OG0007935	APOSC_22032	STRPU_17390
OG0007937	APOSC_02733	STRPU_20783
OG0007938	APOSC_23046	STRPU_23539
OG0007939	APOSC_08961	STRPU_01898, STRPU_22744
OG0007940	APOSC_04099	STRPU_21856
OG0007941	APOSC_16273	STRPU_07421
OG0007943	APOSC_24917	STRPU_17782
OG0007944	APOSC_23766	STRPU_05221
OG0007946	APOSC_20648, APOSC_20649	STRPU_12944
OG0007947	APOSC_12155	STRPU_08214
OG0007948	APOSC_25146	STRPU_14560
OG0007949	APOSC_18779, APOSC_20539	STRPU_07271, STRPU_07250
OG0007950	APOSC_19216	STRPU_19371, STRPU_19373
OG0007951	APOSC_01248	STRPU_25923
OG0007952	APOSC_01052	STRPU_01876, STRPU_25192
OG0007953	APOSC_00302	STRPU_10228
OG0007954	APOSC_19677, APOSC_19678	STRPU_16949, STRPU_02017
OG0007955	APOSC_00091	STRPU_21208
OG0007956	APOSC_19930	STRPU_26493, STRPU_26482
OG0007957	APOSC_02795	STRPU_22897, STRPU_22912
OG0007958	APOSC_13077	STRPU_23999
OG0007959	APOSC_23624	STRPU_18433, STRPU_18476
OG0007961	APOSC_04664	STRPU_10714
OG0007962	APOSC_17861	STRPU_05230
OG0007963	APOSC_07038	STRPU_11066
OG0007964	APOSC_03858	STRPU_08331
OG0007965	APOSC_13907	STRPU_08251
OG0007966	APOSC_24056	STRPU_23496
OG0007967	APOSC_14865, APOSC_18355, APOSC_18356	STRPU_25118
OG0007968	APOSC_13647	STRPU_16704, STRPU_16705, STRPU_16673
OG0007969	APOSC_22956	STRPU_18693
OG0007970	APOSC_06446	STRPU_10774
OG0007971	APOSC_25406	STRPU_24401
OG0007972	APOSC_08717	STRPU_26053
OG0007973	APOSC_09594	STRPU_22392
OG0007974	APOSC_08616	STRPU_06486
OG0007975	APOSC_11633	STRPU_10654, STRPU_10646
OG0007976	APOSC_23057	STRPU_08167
OG0007977	APOSC_09009, APOSC_09008	STRPU_08102, STRPU_08116
OG0007978	APOSC_20326	STRPU_00914, STRPU_23038
OG0007979	APOSC_06426, APOSC_06427	STRPU_05418
OG0007980	APOSC_27208	STRPU_21051
OG0007981	APOSC_08505	STRPU_20974
OG0007983	APOSC_02662	STRPU_21626
OG0007984	APOSC_28885	STRPU_06805
OG0007985	APOSC_01049	STRPU_04501
OG0007986	APOSC_20381	STRPU_27161
OG0007987	APOSC_17823	STRPU_00432, STRPU_14197
OG0007988	APOSC_23468	STRPU_00212, STRPU_25951
OG0007990	APOSC_13512	STRPU_25244
OG0007991	APOSC_14722	STRPU_21578
OG0007992	APOSC_05605	STRPU_27350
OG0007993	APOSC_21612	STRPU_20903, STRPU_20866
OG0007994	APOSC_12623	STRPU_21302
OG0007996	APOSC_17440	STRPU_14493
OG0007997	APOSC_21698	STRPU_14219
OG0007998	APOSC_22204	STRPU_25023, STRPU_02658
OG0007999	APOSC_09847	STRPU_00442, STRPU_13703
OG0008000	APOSC_03861	STRPU_07107
OG0008001	APOSC_01709	STRPU_04410
OG0008003	APOSC_25748	STRPU_00351, STRPU_11012
OG0008004	APOSC_21640	STRPU_25364
OG0008005	APOSC_09035	STRPU_21442, STRPU_21441, STRPU_21443
OG0008006	APOSC_17172	STRPU_06440, STRPU_05993
OG0008007	APOSC_10197	STRPU_18169, STRPU_18152
OG0008008	APOSC_08380	STRPU_09006
OG0008009	APOSC_17890	STRPU_21986
OG0008011	APOSC_14830	STRPU_23173
OG0008012	APOSC_23151, APOSC_23150	STRPU_01585, STRPU_13566, STRPU_01584
OG0008013	APOSC_01356	STRPU_01498, STRPU_13750
OG0008014	APOSC_20124	STRPU_08889, STRPU_00932
OG0008016	APOSC_23825	STRPU_26699
OG0008017	APOSC_11078, APOSC_28705, APOSC_14160	STRPU_22417
OG0008018	APOSC_17034	STRPU_09880
OG0008019	APOSC_07865	STRPU_10623
OG0008020	APOSC_27780	STRPU_20510
OG0008022	APOSC_16216	STRPU_05163, STRPU_05084
OG0008023	APOSC_18944	STRPU_11509, STRPU_11507
OG0008024	APOSC_19717, APOSC_07532, APOSC_11242	STRPU_21359, STRPU_21358
OG0008026	APOSC_09936	STRPU_07788
OG0008027	APOSC_06386	STRPU_00198
OG0008028	APOSC_27294, APOSC_27293	STRPU_24551
OG0008029	APOSC_12999	STRPU_15046
OG0008030	APOSC_03982	STRPU_15321
OG0008031	APOSC_25984	STRPU_05008
OG0008032	APOSC_01757	STRPU_08386
OG0008036	APOSC_28420	STRPU_08424
OG0008037	APOSC_17986	STRPU_27256, STRPU_27272
OG0008038	APOSC_15782	STRPU_23474
OG0008039	APOSC_17831	STRPU_14997
OG0008040	APOSC_13491	STRPU_17738
OG0008041	APOSC_27285	STRPU_23915
OG0008042	APOSC_09787	STRPU_14118, STRPU_13227, STRPU_13211
OG0008043	APOSC_17796	STRPU_04958
OG0008044	APOSC_16040, APOSC_05678, APOSC_28172	STRPU_25925
OG0008045	APOSC_18023	STRPU_23375
OG0008046	APOSC_16451	STRPU_26252
OG0008047	APOSC_28616	STRPU_24493
OG0008048	APOSC_26085, APOSC_26086	STRPU_25277
OG0008049	APOSC_26885	STRPU_15388
OG0008050	APOSC_13160	STRPU_18857, STRPU_18939
OG0008051	APOSC_03468	STRPU_08564
OG0008052	APOSC_17885	STRPU_21075
OG0008053	APOSC_05242	STRPU_12802
OG0008054	APOSC_27130	STRPU_14071, STRPU_00848
OG0008055	APOSC_14003	STRPU_22383
OG0008056	APOSC_08885	STRPU_23986
OG0008057	APOSC_02687	STRPU_13507
OG0008058	APOSC_01268	STRPU_03014
OG0008060	APOSC_06331, APOSC_01777, APOSC_06577	STRPU_11516
OG0008061	APOSC_10219	STRPU_08064
OG0008062	APOSC_12388	STRPU_24838
OG0008064	APOSC_05171, APOSC_14780	STRPU_25371
OG0008065	APOSC_07629	STRPU_12835
OG0008066	APOSC_19369	STRPU_26862
OG0008067	APOSC_16252	STRPU_07880, STRPU_07879, STRPU_07873
OG0008068	APOSC_03814	STRPU_05085
OG0008069	APOSC_20472	STRPU_18561
OG0008070	APOSC_26005	STRPU_07316
OG0008071	APOSC_24421	STRPU_18691
OG0008072	APOSC_28694	STRPU_10971
OG0008073	APOSC_12795	STRPU_19495
OG0008074	APOSC_02323, APOSC_25769	STRPU_15529
OG0008075	APOSC_08341	STRPU_05647
OG0008076	APOSC_28908	STRPU_24685
OG0008077	APOSC_00127	STRPU_21507
OG0008078	APOSC_20882	STRPU_16025
OG0008079	APOSC_14186	STRPU_10602
OG0008080	APOSC_05343	STRPU_11728
OG0008081	APOSC_19170	STRPU_25423
OG0008082	APOSC_24746	STRPU_24719
OG0008083	APOSC_01221	STRPU_20792
OG0008084	APOSC_05751	STRPU_21019
OG0008085	APOSC_06211	STRPU_22984
OG0008086	APOSC_23185, APOSC_23184	STRPU_10021
OG0008087	APOSC_17002	STRPU_22236
OG0008088	APOSC_08897	STRPU_20687
OG0008089	APOSC_26494	STRPU_01939, STRPU_22781
OG0008091	APOSC_18409	STRPU_14230, STRPU_14237
OG0008092	APOSC_18004	STRPU_12736
OG0008093	APOSC_23563	STRPU_22120
OG0008094	APOSC_18874	STRPU_00876, STRPU_23001
OG0008098	APOSC_02918	STRPU_20868, STRPU_20905
OG0008099	APOSC_06865	STRPU_01822, STRPU_19317
OG0008100	APOSC_07045	STRPU_11576, STRPU_01365
OG0008102	APOSC_03668	STRPU_19361
OG0008103	APOSC_16584	STRPU_21002
OG0008104	APOSC_05053	STRPU_10201
OG0008105	APOSC_17240	STRPU_20958
OG0008106	APOSC_02206	STRPU_01988, STRPU_22827
OG0008107	APOSC_02763	STRPU_24019
OG0008108	APOSC_17504	STRPU_26222
OG0008109	APOSC_23232, APOSC_23231	STRPU_14632, STRPU_14614
OG0008110	APOSC_25259	STRPU_10554
OG0008111	APOSC_00540	STRPU_26446
OG0008112	APOSC_29036	STRPU_20662
OG0008113	APOSC_14747	STRPU_22759, STRPU_01915
OG0008117	APOSC_02223, APOSC_02222	STRPU_20393
OG0008118	APOSC_19030, APOSC_19029, APOSC_04343	STRPU_03453, STRPU_03437, STRPU_02731
OG0008119	APOSC_00316	STRPU_15413
OG0008120	APOSC_11042	STRPU_17327, STRPU_17355
OG0008122	APOSC_20851	STRPU_08465
OG0008125	APOSC_02610	STRPU_23740
OG0008126	APOSC_09984, APOSC_25489	STRPU_26946
OG0008127	APOSC_07880	STRPU_05706
OG0008134	APOSC_20727, APOSC_03614	STRPU_00742, STRPU_04826, STRPU_01213, STRPU_19986, STRPU_04361, STRPU_04827, STRPU_00743
OG0008136	APOSC_07166	STRPU_25668
OG0008139	APOSC_11845	STRPU_18812, STRPU_18811, STRPU_00245
OG0008140	APOSC_25405, APOSC_23807	STRPU_06901
OG0008143	APOSC_20779	STRPU_05162, STRPU_05083
OG0008194	APOSC_20535	STRPU_02878, STRPU_02868
OG0008196	APOSC_02373, APOSC_02372	STRPU_26395
OG0008198	APOSC_05695, APOSC_12177	STRPU_25950, STRPU_00210
OG0008199	APOSC_01389	STRPU_05240
OG0008201	APOSC_24486	STRPU_22376
OG0008202	APOSC_07690	STRPU_17834
OG0008203	APOSC_03043, APOSC_03044	STRPU_04749
OG0008204	APOSC_16534	STRPU_26185
OG0008205	APOSC_26162	STRPU_19994, STRPU_01211
OG0008206	APOSC_07352, APOSC_07351	STRPU_16714
OG0008208	APOSC_03726	STRPU_23576
OG0008209	APOSC_28279	STRPU_06066
OG0008211	APOSC_15417	STRPU_26400
OG0008212	APOSC_24996	STRPU_21908
OG0008213	APOSC_04494	STRPU_17840
OG0008214	APOSC_22778	STRPU_11043, STRPU_00381
OG0008216	APOSC_02181	STRPU_21481
OG0008217	APOSC_26604	STRPU_08322
OG0008219	APOSC_01816	STRPU_08830
OG0008220	APOSC_16489	STRPU_04988
OG0008221	APOSC_25923	STRPU_25774, STRPU_25791
OG0008222	APOSC_08179, APOSC_03671	STRPU_09459
OG0008223	APOSC_07003	STRPU_05864
OG0008224	APOSC_13569	STRPU_26047
OG0008225	APOSC_06204	STRPU_04941
OG0008227	APOSC_13416	STRPU_26816
OG0008228	APOSC_00526	STRPU_22094
OG0008229	APOSC_04449	STRPU_19496
OG0008230	APOSC_01050	STRPU_26192
