Orthogroup	APOSC_ok	OWEFU
OG0006359	APOSC_05942	OFUSG26138.1.p1
OG0006360	APOSC_03655	OFUSG01922.1.p1
OG0006361	APOSC_06699	OFUSG20881.1.p1
OG0006362	APOSC_25966	OFUSG09542.1.p1
OG0006363	APOSC_11350	OFUSG19547.2.p1, OFUSG19547.1.p1
OG0006364	APOSC_10348	OFUSG04672.1.p1
OG0006365	APOSC_17335	OFUSG03344.1.p1
OG0006366	APOSC_11800	OFUSG02266.1.p1, OFUSG25785.1.p1
OG0006367	APOSC_11043	OFUSG13408.1.p1
OG0006368	APOSC_16127	OFUSG24274.1.p1
OG0006370	APOSC_08924, APOSC_08925	OFUSG21077.1.p1
OG0006371	APOSC_18694	OFUSG15544.1.p1
OG0006372	APOSC_14360	OFUSG07198.1.p1
OG0006373	APOSC_12191	OFUSG00881.1.p1
OG0006375	APOSC_05177	OFUSG10211.1.p1
OG0006376	APOSC_08625	OFUSG26673.1.p1
OG0006377	APOSC_05358	OFUSG13142.1.p1
OG0006378	APOSC_20942	OFUSG06139.1.p1
OG0006379	APOSC_27898	OFUSG11248.2.p1, OFUSG11248.1.p1
OG0006380	APOSC_28690	OFUSG17771.1.p1, OFUSG02849.1.p1
OG0006382	APOSC_07977	OFUSG11579.1.p1
OG0006383	APOSC_28852	OFUSG19592.1.p1
OG0006384	APOSC_00707	OFUSG10582.1.p1
OG0006385	APOSC_27944	OFUSG11265.1.p1
OG0006386	APOSC_07212	OFUSG01436.1.p1
OG0006388	APOSC_17676	OFUSG18462.1.p1
OG0006389	APOSC_03797	OFUSG01920.1.p1
OG0006390	APOSC_03325	OFUSG06648.1.p1
OG0006391	APOSC_09539	OFUSG08068.1.p1
OG0006392	APOSC_00974	OFUSG00142.1.p1
OG0006393	APOSC_04034	OFUSG08709.1.p1
OG0006394	APOSC_10095	OFUSG18375.1.p1
OG0006395	APOSC_21447	OFUSG13284.1.p1
OG0006396	APOSC_23836	OFUSG23581.1.p1
OG0006398	APOSC_20537, APOSC_20536	OFUSG13200.1.p1
OG0006399	APOSC_08943	OFUSG22262.1.p1
OG0006401	APOSC_10571	OFUSG15978.1.p1
OG0006402	APOSC_15840	OFUSG07589.2.p1, OFUSG07589.1.p1
OG0006405	APOSC_00520	OFUSG10162.1.p1
OG0006406	APOSC_05139	OFUSG01942.1.p1
OG0006407	APOSC_09135	OFUSG09787.1.p1
OG0006408	APOSC_19771	OFUSG11778.2.p1, OFUSG11778.3.p1, OFUSG11778.1.p1
OG0006442	APOSC_16841	OFUSG05106.1.p1
OG0006443	APOSC_25767	OFUSG25627.1.p1
OG0006446	APOSC_21886, APOSC_21887	OFUSG07247.1.p1, OFUSG07247.2.p1
OG0006447	APOSC_15689	OFUSG07863.2.p1, OFUSG07863.1.p1
OG0006448	APOSC_02936	OFUSG04041.1.p1
OG0006449	APOSC_19909, APOSC_19908	OFUSG16963.1.p1
OG0006452	APOSC_15838	OFUSG06652.1.p1
OG0006454	APOSC_28104	OFUSG15262.1.p1
OG0006456	APOSC_07276	OFUSG07766.1.p1
OG0006457	APOSC_22597	OFUSG20987.2.p1, OFUSG20987.1.p1
OG0006458	APOSC_27252	OFUSG09602.1.p1
OG0006459	APOSC_25637	OFUSG19921.1.p1
OG0006460	APOSC_21182	OFUSG12314.1.p1
OG0006461	APOSC_16902, APOSC_16903	OFUSG19155.1.p1
OG0006463	APOSC_17852	OFUSG19852.1.p1
OG0006464	APOSC_09006	OFUSG14585.1.p1
OG0006465	APOSC_06897	OFUSG25347.1.p1
OG0006467	APOSC_24310, APOSC_24309	OFUSG18307.1.p1
OG0006468	APOSC_24678	OFUSG04866.1.p1
OG0006469	APOSC_18314, APOSC_18315	OFUSG10425.1.p1
OG0006470	APOSC_18031	OFUSG06000.1.p1
OG0006471	APOSC_08459, APOSC_06162	OFUSG26571.1.p1
OG0006472	APOSC_14649	OFUSG24781.1.p1
OG0006474	APOSC_26113	OFUSG22247.1.p1
OG0006475	APOSC_05034	OFUSG04046.1.p1
OG0006476	APOSC_08315	OFUSG03550.1.p1
OG0006477	APOSC_20898, APOSC_11124, APOSC_27052, APOSC_13712, APOSC_11125	OFUSG10191.1.p1
OG0006479	APOSC_10681	OFUSG13673.1.p1
OG0006480	APOSC_03945	OFUSG25523.1.p1
OG0006481	APOSC_03150	OFUSG08691.1.p1
OG0006482	APOSC_21043	OFUSG12549.1.p1
OG0006483	APOSC_06154	OFUSG12008.1.p1
OG0006485	APOSC_08620	OFUSG21874.1.p1
OG0006486	APOSC_15012	OFUSG19374.1.p1
OG0006487	APOSC_19270	OFUSG05608.1.p1
OG0006488	APOSC_12358	OFUSG12523.1.p1
OG0006490	APOSC_24017	OFUSG06326.1.p1
OG0006491	APOSC_01687, APOSC_01688	OFUSG23711.2.p1, OFUSG23711.1.p1
OG0006492	APOSC_26486	OFUSG20574.1.p1
OG0006493	APOSC_27613, APOSC_27614	OFUSG03992.1.p1
OG0006494	APOSC_07778	OFUSG14669.1.p1
OG0006495	APOSC_07380	OFUSG04893.1.p1
OG0006496	APOSC_20816	OFUSG25735.1.p1
OG0006497	APOSC_08623	OFUSG26162.2.p1, OFUSG26162.1.p1
OG0006498	APOSC_19797, APOSC_19796	OFUSG02085.1.p1
OG0006499	APOSC_10389	OFUSG25431.1.p1
OG0006500	APOSC_03098	OFUSG25266.2.p1, OFUSG25266.4.p1, OFUSG25266.1.p1, OFUSG25266.3.p1
OG0006501	APOSC_00765	OFUSG11467.1.p1
OG0006502	APOSC_00883	OFUSG10803.1.p1
OG0006503	APOSC_27770	OFUSG14469.2.p1, OFUSG14469.1.p1
OG0006504	APOSC_01156	OFUSG15072.1.p1
OG0006505	APOSC_20445	OFUSG16553.1.p1
OG0006506	APOSC_03691	OFUSG01137.1.p1
OG0006507	APOSC_16527	OFUSG12744.1.p1
OG0006508	APOSC_20054	OFUSG06028.1.p1, OFUSG18945.1.p1
OG0006509	APOSC_22187	OFUSG03651.1.p1
OG0006510	APOSC_01079	OFUSG20796.1.p1
OG0006511	APOSC_10649, APOSC_18848	OFUSG05200.1.p1
OG0006512	APOSC_27881	OFUSG21542.1.p1
OG0006513	APOSC_27513	OFUSG03683.1.p1
OG0006514	APOSC_05533	OFUSG02146.1.p1
OG0006515	APOSC_16228, APOSC_16229	OFUSG21785.1.p1
OG0006516	APOSC_03896	OFUSG12180.1.p1
OG0006517	APOSC_09680	OFUSG04272.1.p1, OFUSG04272.2.p1
OG0006518	APOSC_02599, APOSC_02598	OFUSG00809.1.p1
OG0006519	APOSC_12765	OFUSG12108.1.p1
OG0006520	APOSC_12169	OFUSG02676.1.p1, OFUSG02676.2.p1
OG0006522	APOSC_11508	OFUSG23837.1.p1
OG0006523	APOSC_06060	OFUSG25098.1.p1
OG0006524	APOSC_17843	OFUSG06601.1.p1
OG0006525	APOSC_25884	OFUSG05605.1.p1, OFUSG05605.2.p1
OG0006527	APOSC_15642	OFUSG10020.1.p1
OG0006528	APOSC_05534	OFUSG16333.1.p1
OG0006530	APOSC_08727, APOSC_08726	OFUSG08937.1.p1, OFUSG08937.2.p1, OFUSG08940.1.p1
OG0006531	APOSC_19373	OFUSG08018.1.p1
OG0006532	APOSC_03775	OFUSG21209.1.p1, OFUSG21209.2.p1
OG0006533	APOSC_27947	OFUSG00400.1.p1
OG0006534	APOSC_20823	OFUSG06528.1.p1
OG0006535	APOSC_06095	OFUSG07439.2.p1, OFUSG07439.1.p1
OG0006536	APOSC_01707	OFUSG18668.1.p1, OFUSG18668.2.p1
OG0006537	APOSC_27228, APOSC_27227, APOSC_19643	OFUSG03143.1.p1
OG0006538	APOSC_00849	OFUSG13745.1.p1
OG0006539	APOSC_04312, APOSC_07786	OFUSG18947.1.p1
OG0006540	APOSC_23072	OFUSG14726.1.p1
OG0006541	APOSC_13544	OFUSG06483.2.p1, OFUSG06483.1.p1, OFUSG06483.3.p1, OFUSG06483.4.p1
OG0006542	APOSC_24422	OFUSG09004.1.p1
OG0006543	APOSC_13261	OFUSG21011.1.p1
OG0006544	APOSC_04216	OFUSG18629.1.p1
OG0006545	APOSC_13229	OFUSG15934.2.p1, OFUSG15934.1.p1
OG0006546	APOSC_11101, APOSC_11100	OFUSG21871.1.p1
OG0006547	APOSC_12567, APOSC_12568, APOSC_12569	OFUSG18962.1.p1
OG0006548	APOSC_03508, APOSC_03509	OFUSG25421.1.p1
OG0006549	APOSC_12936	OFUSG05487.1.p1
OG0006550	APOSC_07594	OFUSG06119.1.p1
OG0006552	APOSC_20548, APOSC_11862	OFUSG08440.1.p1
OG0006553	APOSC_01403	OFUSG11130.1.p1
OG0006554	APOSC_03164	OFUSG24021.1.p1
OG0006555	APOSC_01108, APOSC_01891, APOSC_01892	OFUSG26489.2.p1, OFUSG26489.1.p1
OG0006556	APOSC_06362	OFUSG03445.1.p1
OG0006557	APOSC_21049	OFUSG14941.1.p1
OG0006560	APOSC_28832	OFUSG12114.4.p1, OFUSG12114.3.p1, OFUSG12114.1.p1, OFUSG12114.2.p1
OG0006561	APOSC_07744	OFUSG12514.1.p1
OG0006562	APOSC_03887	OFUSG24816.1.p1
OG0006563	APOSC_01550, APOSC_01549	OFUSG11471.1.p1
OG0006564	APOSC_26209	OFUSG14858.1.p1, OFUSG14858.2.p1
OG0006565	APOSC_10866	OFUSG18814.1.p1
OG0006566	APOSC_05704	OFUSG10028.1.p1
OG0006567	APOSC_28410	OFUSG17173.1.p1
OG0006568	APOSC_00682	OFUSG17701.1.p1
OG0006569	APOSC_17737	OFUSG12406.1.p1
OG0006570	APOSC_11820	OFUSG08159.1.p1
OG0006571	APOSC_10825	OFUSG19904.1.p1
OG0006572	APOSC_05321	OFUSG23570.1.p1
OG0006573	APOSC_11659	OFUSG14956.1.p1, OFUSG14956.2.p1
OG0006574	APOSC_04366	OFUSG08878.1.p1
OG0006575	APOSC_05762, APOSC_17215	OFUSG20418.1.p1
OG0006576	APOSC_03834, APOSC_03835	OFUSG07193.1.p1
OG0006576	APOSC_10720	OFUSG10625.1.p1
OG0006577	APOSC_18358	OFUSG09702.1.p1
OG0006578	APOSC_17434, APOSC_17435	OFUSG18955.1.p1
OG0006579	APOSC_03156	OFUSG26574.1.p1, OFUSG26574.2.p1
OG0006580	APOSC_02262	OFUSG04090.1.p1
OG0006581	APOSC_01334, APOSC_01333	OFUSG15947.1.p1
OG0006582	APOSC_16021	OFUSG19688.2.p1, OFUSG19688.1.p1
OG0006583	APOSC_16840	OFUSG00932.1.p1
OG0006584	APOSC_01906	OFUSG03955.1.p1
OG0006585	APOSC_22262	OFUSG25142.1.p1
OG0006586	APOSC_27380	OFUSG07058.1.p1
OG0006587	APOSC_03008	OFUSG11331.1.p1
OG0006588	APOSC_13782	OFUSG19522.1.p1
OG0006589	APOSC_12803, APOSC_12804	OFUSG06855.1.p1
OG0006590	APOSC_02109	OFUSG10587.1.p1
OG0006591	APOSC_10735, APOSC_10736	OFUSG13603.1.p1
OG0006592	APOSC_26274	OFUSG01351.1.p1
OG0006593	APOSC_08283	OFUSG17362.1.p1
OG0006594	APOSC_06372	OFUSG22740.1.p1
OG0006595	APOSC_28606	OFUSG10655.1.p1
OG0006596	APOSC_02900	OFUSG22773.1.p1
OG0006597	APOSC_00355	OFUSG02614.1.p1
OG0006598	APOSC_24420	OFUSG19727.1.p1
OG0006600	APOSC_03012	OFUSG18292.1.p1
OG0006602	APOSC_03273	OFUSG12840.1.p1
OG0006603	APOSC_23879, APOSC_23880	OFUSG20547.1.p1
OG0006604	APOSC_04100	OFUSG14932.1.p1
OG0006605	APOSC_26667	OFUSG07817.1.p1
OG0006606	APOSC_24910	OFUSG00454.1.p1
OG0006607	APOSC_27888	OFUSG21232.1.p1
OG0006608	APOSC_19691	OFUSG24911.1.p1
OG0006609	APOSC_21438	OFUSG02001.1.p1
OG0006610	APOSC_01833	OFUSG18091.1.p1
OG0006611	APOSC_10966	OFUSG04528.1.p1
OG0006613	APOSC_04709	OFUSG14105.1.p1
OG0006614	APOSC_05907	OFUSG01350.1.p1
OG0006615	APOSC_14961	OFUSG16559.1.p1
OG0006616	APOSC_28056	OFUSG13783.1.p1
OG0006618	APOSC_02966	OFUSG09409.1.p1, OFUSG09409.2.p1
OG0006619	APOSC_15031	OFUSG17331.1.p1
OG0006620	APOSC_23639	OFUSG09973.1.p1, OFUSG09973.2.p1
OG0006621	APOSC_06277	OFUSG22792.2.p1, OFUSG22792.1.p1
OG0006622	APOSC_23407	OFUSG13902.1.p1
OG0006623	APOSC_06502, APOSC_06503	OFUSG08341.1.p1
OG0006624	APOSC_20035	OFUSG24399.1.p1
OG0006625	APOSC_05965	OFUSG24278.1.p1
OG0006626	APOSC_22608	OFUSG23882.1.p1
OG0006627	APOSC_03480	OFUSG00423.1.p1
OG0006628	APOSC_24051	OFUSG13146.1.p1
OG0006629	APOSC_14330	OFUSG20284.1.p1
OG0006630	APOSC_23460, APOSC_21363	OFUSG04586.1.p1
OG0006631	APOSC_15797	OFUSG16224.1.p1
OG0006633	APOSC_11289	OFUSG13007.1.p1
OG0006635	APOSC_04079	OFUSG06292.1.p1
OG0006636	APOSC_04041, APOSC_04040	OFUSG10617.1.p1
OG0006637	APOSC_20385	OFUSG10278.1.p1
OG0006638	APOSC_01074	OFUSG22936.1.p1
OG0006640	APOSC_13996, APOSC_20915	OFUSG26127.1.p1
OG0006641	APOSC_15539	OFUSG12386.1.p1
OG0006642	APOSC_12346	OFUSG11052.2.p1, OFUSG11052.1.p1
OG0006644	APOSC_24840	OFUSG05209.1.p1
OG0006645	APOSC_27655	OFUSG03917.1.p1
OG0006646	APOSC_04284, APOSC_27020	OFUSG09025.1.p1
OG0006647	APOSC_00971	OFUSG20515.1.p1
OG0006648	APOSC_16882	OFUSG01878.1.p1
OG0006649	APOSC_22574, APOSC_22573	OFUSG25221.1.p1
OG0006650	APOSC_23176	OFUSG20882.1.p1
OG0006651	APOSC_19150	OFUSG00046.1.p1
OG0006653	APOSC_25952	OFUSG20540.1.p1
OG0006654	APOSC_12253	OFUSG00452.1.p1
OG0006655	APOSC_27832, APOSC_27831	OFUSG19958.1.p1
OG0006656	APOSC_02190	OFUSG07342.1.p1
OG0006657	APOSC_16689	OFUSG22199.1.p1
OG0006658	APOSC_17811	OFUSG17172.1.p1
OG0006659	APOSC_16628	OFUSG06187.1.p1
OG0006660	APOSC_08166	OFUSG19060.2.p1, OFUSG19060.1.p1
OG0006661	APOSC_27742	OFUSG14188.1.p1
OG0006662	APOSC_06587	OFUSG08824.1.p1
OG0006663	APOSC_04731	OFUSG22165.1.p1
OG0006664	APOSC_16959	OFUSG25665.1.p1
OG0006667	APOSC_10610	OFUSG08145.1.p1
OG0006668	APOSC_04760	OFUSG02998.1.p1
OG0006669	APOSC_27486	OFUSG13077.1.p1
OG0006670	APOSC_28849	OFUSG26654.1.p1
OG0006671	APOSC_05278, APOSC_22046	OFUSG21240.1.p1, OFUSG21240.2.p1, OFUSG06654.1.p1
OG0006672	APOSC_27437	OFUSG21580.1.p1, OFUSG05280.1.p1
OG0006673	APOSC_13958	OFUSG05657.1.p1
OG0006675	APOSC_23095	OFUSG06567.1.p1
OG0006676	APOSC_10437	OFUSG19093.1.p1
OG0006677	APOSC_18451	OFUSG11057.1.p1
OG0006678	APOSC_13342	OFUSG10168.1.p1
OG0006679	APOSC_02477	OFUSG05521.1.p1
OG0006680	APOSC_07702	OFUSG25575.1.p1
OG0006681	APOSC_24454	OFUSG07984.1.p1, OFUSG07984.2.p1
OG0006682	APOSC_14262	OFUSG19823.1.p1
OG0006683	APOSC_06938, APOSC_06937	OFUSG05321.1.p1
OG0006684	APOSC_09053, APOSC_06226	OFUSG18660.1.p1
OG0006686	APOSC_03178	OFUSG07659.1.p1
OG0006687	APOSC_14192	OFUSG00286.1.p1, OFUSG00286.2.p1, OFUSG00286.3.p1
OG0006688	APOSC_28132	OFUSG20459.1.p1
OG0006689	APOSC_21490	OFUSG08609.1.p1
OG0006690	APOSC_28918	OFUSG06696.1.p1
OG0006691	APOSC_16914	OFUSG16702.1.p1
OG0006692	APOSC_04233	OFUSG24594.1.p1
OG0006693	APOSC_28629	OFUSG10949.2.p1, OFUSG10949.1.p1
OG0006694	APOSC_06064	OFUSG00920.1.p1
OG0006695	APOSC_25904	OFUSG11942.2.p1, OFUSG11942.1.p1
OG0006697	APOSC_05032	OFUSG19206.1.p1
OG0006698	APOSC_28657	OFUSG23145.1.p1
OG0006699	APOSC_00097	OFUSG24018.1.p1
OG0006700	APOSC_16359	OFUSG14553.1.p1, OFUSG14553.2.p1
OG0006702	APOSC_04633	OFUSG17468.1.p1
OG0006703	APOSC_20561	OFUSG17467.1.p1
OG0006705	APOSC_03745, APOSC_04954	OFUSG26369.1.p1
OG0006706	APOSC_18731	OFUSG08397.1.p1
OG0006707	APOSC_25256	OFUSG08099.1.p1
OG0006708	APOSC_05756, APOSC_21947	OFUSG09261.1.p1
OG0006709	APOSC_14577	OFUSG15942.1.p1
OG0006710	APOSC_17610	OFUSG08433.1.p1
OG0006711	APOSC_11023, APOSC_11022	OFUSG08216.2.p1, OFUSG08216.1.p1
OG0006712	APOSC_01301	OFUSG20365.1.p1
OG0006713	APOSC_13866	OFUSG12181.1.p1
OG0006714	APOSC_12262	OFUSG05991.1.p1
OG0006715	APOSC_15810	OFUSG05666.2.p1, OFUSG05666.1.p1
OG0006716	APOSC_28917	OFUSG19704.1.p1
OG0006717	APOSC_08108	OFUSG11275.1.p1
OG0006718	APOSC_20387	OFUSG06334.1.p1
OG0006719	APOSC_11596	OFUSG17863.1.p1, OFUSG17863.2.p1
OG0006720	APOSC_05336	OFUSG25754.1.p1
OG0006721	APOSC_11479	OFUSG19919.1.p1
OG0006722	APOSC_10310	OFUSG21212.1.p1
OG0006723	APOSC_03821	OFUSG26548.1.p1, OFUSG26548.2.p1
OG0006724	APOSC_24700	OFUSG21328.1.p1
OG0006725	APOSC_19453	OFUSG08266.1.p1, OFUSG08266.2.p1
OG0006726	APOSC_18316	OFUSG13177.1.p1
OG0006727	APOSC_26994	OFUSG00262.1.p1, OFUSG00260.1.p1
OG0006728	APOSC_22576	OFUSG16443.1.p1
OG0006729	APOSC_06113	OFUSG13327.1.p1
OG0006730	APOSC_09155	OFUSG01430.1.p1
OG0006731	APOSC_22149	OFUSG06606.1.p1
OG0006732	APOSC_23950	OFUSG12612.1.p1
OG0006733	APOSC_04981	OFUSG12388.1.p1
OG0006734	APOSC_19244	OFUSG12554.2.p1, OFUSG12554.1.p1
OG0006735	APOSC_21826	OFUSG06383.1.p1
OG0006736	APOSC_16368, APOSC_13551, APOSC_27964, APOSC_20253, APOSC_00501	OFUSG20663.1.p1
OG0006737	APOSC_01534	OFUSG20388.1.p1
OG0006738	APOSC_04135	OFUSG04512.1.p1, OFUSG04512.2.p1
OG0006740	APOSC_17524	OFUSG26806.1.p1, OFUSG26806.2.p1
OG0006741	APOSC_03216	OFUSG06701.1.p1
OG0006742	APOSC_08953	OFUSG03313.1.p1
OG0006743	APOSC_15027	OFUSG06349.1.p1
OG0006745	APOSC_10325	OFUSG12641.1.p1
OG0006746	APOSC_20811	OFUSG04313.1.p1
OG0006748	APOSC_00908	OFUSG19703.1.p1
OG0006749	APOSC_14278	OFUSG03600.1.p1
OG0006750	APOSC_11672	OFUSG21225.1.p1
OG0006752	APOSC_28200	OFUSG07006.1.p1
OG0006753	APOSC_20682, APOSC_20681	OFUSG11357.1.p1
OG0006754	APOSC_11821	OFUSG20799.2.p1, OFUSG20799.1.p1
OG0006755	APOSC_14956	OFUSG03174.1.p1
OG0006756	APOSC_21173	OFUSG10391.1.p1
OG0006757	APOSC_18094	OFUSG10397.1.p1, OFUSG10397.2.p1
OG0006758	APOSC_15760	OFUSG25525.1.p1
OG0006759	APOSC_25234	OFUSG06758.4.p1, OFUSG06758.1.p1, OFUSG06758.2.p1, OFUSG06758.3.p1
OG0006760	APOSC_19037, APOSC_19036	OFUSG21191.1.p1
OG0006761	APOSC_03290	OFUSG02527.1.p1
OG0006762	APOSC_16740	OFUSG25265.1.p1
OG0006763	APOSC_20026, APOSC_20025	OFUSG07768.2.p1
OG0006764	APOSC_20869	OFUSG03696.1.p1
OG0006765	APOSC_01940	OFUSG05142.1.p1
OG0006766	APOSC_27131	OFUSG14742.1.p1
OG0006768	APOSC_13809	OFUSG09331.1.p1
OG0006769	APOSC_22100	OFUSG26103.1.p1
OG0006770	APOSC_06423	OFUSG20130.1.p1
OG0006772	APOSC_25051	OFUSG05966.1.p1
OG0006774	APOSC_28313, APOSC_28314	OFUSG05261.1.p1
OG0006775	APOSC_28615	OFUSG11034.1.p1
OG0006776	APOSC_16675	OFUSG15876.1.p1
OG0006777	APOSC_08802	OFUSG11705.1.p1
OG0006780	APOSC_20477	OFUSG26802.1.p1, OFUSG26802.2.p1
OG0006784	APOSC_28941	OFUSG04222.1.p1
OG0006824	APOSC_18719, APOSC_18718, APOSC_18720	OFUSG06565.1.p1
OG0006826	APOSC_05008	OFUSG03216.1.p1
OG0006827	APOSC_16610	OFUSG26518.1.p1
OG0006828	APOSC_09038	OFUSG08532.1.p1
OG0006830	APOSC_00845	OFUSG24087.1.p1
OG0006831	APOSC_22111, APOSC_10261	OFUSG05716.1.p1
OG0006832	APOSC_28825	OFUSG11995.1.p1
OG0006833	APOSC_22162	OFUSG20872.1.p1
OG0006834	APOSC_03732, APOSC_24802, APOSC_09258, APOSC_04306, APOSC_04344	OFUSG13264.2.p1, OFUSG13264.1.p1
OG0006835	APOSC_11631	OFUSG15724.1.p1
OG0006837	APOSC_14057	OFUSG09601.1.p1, OFUSG09601.2.p1
OG0006838	APOSC_16437	OFUSG10401.1.p1
OG0006839	APOSC_01680	OFUSG09983.1.p1
OG0006842	APOSC_06507	OFUSG13281.1.p1
OG0006843	APOSC_14144	OFUSG09822.1.p1
OG0006844	APOSC_11535	OFUSG08788.1.p1
OG0006845	APOSC_12608	OFUSG11239.2.p1, OFUSG11239.1.p1
OG0006846	APOSC_05736, APOSC_05737	OFUSG11488.1.p1
OG0006847	APOSC_15685	OFUSG07278.1.p1
OG0006848	APOSC_26271	OFUSG10911.1.p1
OG0006849	APOSC_20947	OFUSG11537.1.p1
OG0006850	APOSC_10380	OFUSG00970.2.p1, OFUSG00970.3.p1, OFUSG00970.1.p1
OG0006852	APOSC_14573	OFUSG23389.1.p1
OG0006853	APOSC_07788	OFUSG06439.1.p1
OG0006856	APOSC_28793	OFUSG20694.1.p1
OG0006857	APOSC_12395	OFUSG14086.1.p1
OG0006858	APOSC_28453	OFUSG14668.1.p1
OG0006860	APOSC_01094	OFUSG20553.1.p1
OG0006861	APOSC_11661	OFUSG04617.1.p1
OG0006862	APOSC_00866	OFUSG11640.1.p1
OG0006864	APOSC_16067	OFUSG03675.2.p1, OFUSG03675.1.p1
OG0006865	APOSC_09348	OFUSG13822.1.p1, OFUSG13831.1.p1
OG0006867	APOSC_11115	OFUSG26803.1.p1
OG0006868	APOSC_01683	OFUSG25217.1.p1
OG0006870	APOSC_12633	OFUSG14003.1.p1
OG0006871	APOSC_01977	OFUSG24981.1.p1
OG0006872	APOSC_08701	OFUSG05241.1.p1
OG0006873	APOSC_23503	OFUSG14822.1.p1
OG0006874	APOSC_11485	OFUSG17867.2.p1, OFUSG17867.1.p1
OG0006875	APOSC_10381	OFUSG12528.1.p1
OG0006876	APOSC_18254	OFUSG23465.1.p1
OG0006877	APOSC_18293	OFUSG16387.1.p1
OG0006878	APOSC_01773	OFUSG13546.1.p1
OG0006880	APOSC_03709	OFUSG26215.1.p1
OG0006881	APOSC_09150	OFUSG02889.1.p1
OG0006882	APOSC_06091	OFUSG05203.1.p1
OG0006883	APOSC_17580, APOSC_17579	OFUSG01761.1.p1
OG0006884	APOSC_28319	OFUSG01760.1.p1, OFUSG01760.2.p1
OG0006885	APOSC_22492	OFUSG10131.1.p1
OG0006886	APOSC_04387	OFUSG01889.1.p1
OG0006887	APOSC_00826, APOSC_11505	OFUSG04466.1.p1
OG0006888	APOSC_22590	OFUSG13161.1.p1
OG0006890	APOSC_27999	OFUSG06585.1.p1
OG0006891	APOSC_00967	OFUSG24176.1.p1
OG0006892	APOSC_26125	OFUSG15808.1.p1
OG0006893	APOSC_22113	OFUSG09968.1.p1
OG0006894	APOSC_04510	OFUSG18389.1.p1
OG0006895	APOSC_20287	OFUSG21761.1.p1
OG0006896	APOSC_23139	OFUSG17847.1.p1
OG0006897	APOSC_06582	OFUSG09082.1.p1
OG0006898	APOSC_16657	OFUSG20735.1.p1
OG0006899	APOSC_17275	OFUSG26219.2.p1, OFUSG26219.1.p1
OG0006900	APOSC_15970	OFUSG00348.1.p1
OG0006902	APOSC_16017	OFUSG00931.1.p1
OG0006904	APOSC_20807	OFUSG01695.1.p2
OG0006905	APOSC_11319	OFUSG04975.1.p1
OG0006906	APOSC_00341	OFUSG15448.1.p1
OG0006907	APOSC_05174, APOSC_05175	OFUSG13562.1.p1
OG0006908	APOSC_26806, APOSC_26807	OFUSG15397.1.p1
OG0006909	APOSC_00946	OFUSG06834.1.p1
OG0006911	APOSC_23502	OFUSG26593.1.p1
OG0006912	APOSC_10167	OFUSG25692.1.p1
OG0006913	APOSC_21485	OFUSG08028.1.p1
OG0006914	APOSC_17323	OFUSG09464.1.p1
OG0006915	APOSC_26464	OFUSG20354.1.p1
OG0006916	APOSC_04270	OFUSG09124.1.p1
OG0006918	APOSC_20144, APOSC_14855	OFUSG26318.1.p1
OG0006919	APOSC_28693	OFUSG19194.1.p1
OG0006921	APOSC_26990	OFUSG02442.1.p1, OFUSG23584.1.p1
OG0006923	APOSC_09975	OFUSG00467.1.p1
OG0006924	APOSC_17355	OFUSG17158.1.p1
OG0006925	APOSC_12360	OFUSG07572.1.p1, OFUSG07572.2.p1
OG0006926	APOSC_23235	OFUSG17276.1.p1
OG0006927	APOSC_12997	OFUSG07179.1.p1
OG0006928	APOSC_13798	OFUSG23551.1.p1
OG0006931	APOSC_23620, APOSC_23621, APOSC_23622	OFUSG23547.1.p1
OG0006932	APOSC_14195	OFUSG10417.1.p1
OG0006933	APOSC_13271	OFUSG05653.1.p1
OG0006934	APOSC_15892	OFUSG14725.1.p1
OG0006935	APOSC_24367	OFUSG15458.1.p1
OG0006936	APOSC_23709	OFUSG06570.1.p1
OG0006937	APOSC_10533	OFUSG26075.1.p1
OG0006938	APOSC_02071	OFUSG12471.1.p1
OG0006939	APOSC_21829	OFUSG17603.1.p1
OG0006940	APOSC_26678	OFUSG13186.1.p1
OG0006941	APOSC_07180	OFUSG16102.1.p1, OFUSG16101.1.p1, OFUSG20970.1.p1, OFUSG11516.1.p1, OFUSG25657.1.p1, OFUSG25657.2.p1, OFUSG18879.2.p1, OFUSG18879.1.p1
OG0006941	APOSC_02500	OFUSG25656.2.p1, OFUSG25656.1.p1
OG0006942	APOSC_15674	OFUSG11727.1.p1, OFUSG11727.2.p1
OG0006943	APOSC_02744	OFUSG08404.1.p1
OG0006944	APOSC_23707	OFUSG05635.1.p1
OG0006945	APOSC_28020	OFUSG24270.1.p1
OG0006946	APOSC_14039	OFUSG07877.1.p1
OG0006947	APOSC_20071	OFUSG07408.1.p1
OG0006948	APOSC_06730	OFUSG18459.1.p1
OG0006949	APOSC_17697	OFUSG15878.1.p1
OG0006950	APOSC_15827	OFUSG18775.2.p1, OFUSG18775.1.p1
OG0006951	APOSC_23643	OFUSG15980.1.p1, OFUSG15980.2.p1
OG0006952	APOSC_15791	OFUSG20628.1.p1
OG0006953	APOSC_08950	OFUSG00884.1.p1
OG0006954	APOSC_10218	OFUSG25075.1.p1
OG0006956	APOSC_19164	OFUSG06080.2.p1, OFUSG06080.1.p1
OG0006957	APOSC_00100	OFUSG05470.1.p1
