Orthogroup	APOSC_ok	BRALA
OG0004475	APOSC_14655, APOSC_14656	BRALA11247
OG0004476	APOSC_28912	BRALA14581
OG0004477	APOSC_09595, APOSC_19809	BRALA01420
OG0004478	APOSC_09228	BRALA12451
OG0004479	APOSC_27243	BRALA28094, BRALA03563, BRALA28093
OG0004480	APOSC_09626	BRALA11435
OG0004482	APOSC_15944	BRALA00394
OG0004483	APOSC_10427	BRALA10746
OG0004484	APOSC_26538	BRALA08580
OG0004485	APOSC_23444, APOSC_23442, APOSC_23445, APOSC_23443	BRALA24714
OG0004486	APOSC_10573	BRALA03457
OG0004487	APOSC_13922, APOSC_16521	BRALA03392
OG0004488	APOSC_14403	BRALA13548
OG0004489	APOSC_02546	BRALA18946
OG0004490	APOSC_26766	BRALA08921
OG0004491	APOSC_23302, APOSC_23300	BRALA16481
OG0004493	APOSC_16878	BRALA19060
OG0004494	APOSC_17707	BRALA21955
OG0004495	APOSC_02433	BRALA13392
OG0004496	APOSC_01447	BRALA10106
OG0004497	APOSC_14596	BRALA03230
OG0004498	APOSC_17715	BRALA03323
OG0004499	APOSC_17019, APOSC_17018	BRALA31005
OG0004500	APOSC_22983	BRALA01903
OG0004501	APOSC_04951, APOSC_04952	BRALA34231
OG0004502	APOSC_25796	BRALA12219
OG0004503	APOSC_02535	BRALA08167, BRALA18736
OG0004504	APOSC_21280	BRALA20561
OG0004504	APOSC_04528	BRALA12578
OG0004504	APOSC_14381	BRALA18437
OG0004505	APOSC_11357	BRALA04628
OG0004506	APOSC_05112	BRALA18627
OG0004507	APOSC_10102	BRALA21608
OG0004508	APOSC_21272	BRALA22899
OG0004509	APOSC_20036	BRALA20619
OG0004510	APOSC_14424	BRALA22461
OG0004511	APOSC_18981	BRALA24832
OG0004512	APOSC_16199	BRALA22481
OG0004513	APOSC_04598, APOSC_24273, APOSC_24274	BRALA04514
OG0004514	APOSC_02680	BRALA25503
OG0004515	APOSC_19569	BRALA24074
OG0004516	APOSC_04046	BRALA25445
OG0004517	APOSC_24629	BRALA13110
OG0004518	APOSC_08232	BRALA18338
OG0004519	APOSC_06794	BRALA09425
OG0004520	APOSC_26902, APOSC_13178, APOSC_06894, APOSC_06893, APOSC_05580	BRALA12190
OG0004521	APOSC_13532	BRALA34603, BRALA22327, BRALA33889
OG0004523	APOSC_28480	BRALA23188
OG0004524	APOSC_27372	BRALA06551
OG0004525	APOSC_21081	BRALA20597
OG0004526	APOSC_08516	BRALA21793
OG0004527	APOSC_19190	BRALA16772
OG0004528	APOSC_23257	BRALA23887
OG0004528	APOSC_05298	BRALA23885
OG0004529	APOSC_09056, APOSC_09055	BRALA18758
OG0004530	APOSC_18566	BRALA18685
OG0004531	APOSC_00170	BRALA28317, BRALA28318
OG0004532	APOSC_19189	BRALA11196
OG0004533	APOSC_11139	BRALA07893
OG0004534	APOSC_18797	BRALA20376
OG0004535	APOSC_09549	BRALA26230
OG0004536	APOSC_16143, APOSC_16144	BRALA35429, BRALA21266
OG0004537	APOSC_01789, APOSC_01788, APOSC_08068, APOSC_01790	BRALA21822
OG0004538	APOSC_06047	BRALA12040
OG0004539	APOSC_28990	BRALA35415, BRALA26130
OG0004540	APOSC_09272	BRALA07078
OG0004541	APOSC_14569	BRALA29235
OG0004542	APOSC_22755	BRALA24298
OG0004543	APOSC_00139	BRALA00359
OG0004544	APOSC_07199	BRALA25649
OG0004545	APOSC_24266, APOSC_24267	BRALA28871
OG0004546	APOSC_00630, APOSC_22280	BRALA21732
OG0004547	APOSC_09902	BRALA18970
OG0004548	APOSC_25627, APOSC_25626	BRALA10022
OG0004549	APOSC_14284, APOSC_14285	BRALA09819
OG0004550	APOSC_28929	BRALA02217
OG0004551	APOSC_02915	BRALA32475
OG0004552	APOSC_21731	BRALA06062
OG0004553	APOSC_12207	BRALA19302
OG0004554	APOSC_13446	BRALA14413
OG0004555	APOSC_15225	BRALA03335
OG0004556	APOSC_22315	BRALA24253
OG0004557	APOSC_28749	BRALA07431
OG0004558	APOSC_19379	BRALA08582
OG0004559	APOSC_23773	BRALA23018
OG0004560	APOSC_20985	BRALA25555
OG0004561	APOSC_25437, APOSC_25438, APOSC_25439	BRALA25557
OG0004563	APOSC_14680	BRALA15038
OG0004564	APOSC_25145	BRALA32101
OG0004565	APOSC_10903	BRALA24433
OG0004566	APOSC_19237	BRALA01904
OG0004567	APOSC_19708, APOSC_19707	BRALA12845
OG0004568	APOSC_07206, APOSC_07207	BRALA13349
OG0004569	APOSC_28318, APOSC_28317	BRALA17687
OG0004570	APOSC_06974	BRALA10840
OG0004571	APOSC_01633	BRALA10635
OG0004572	APOSC_08630	BRALA03398
OG0004572	APOSC_28774	BRALA19984
OG0004573	APOSC_22038	BRALA34747
OG0004574	APOSC_18978	BRALA24731
OG0004576	APOSC_12457	BRALA11521
OG0004578	APOSC_03074	BRALA02649
OG0004579	APOSC_17666	BRALA09331
OG0004581	APOSC_09764, APOSC_09765	BRALA14290
OG0004582	APOSC_05848	BRALA00706
OG0004583	APOSC_24465, APOSC_25925, APOSC_23947	BRALA01776
OG0004584	APOSC_11244	BRALA22981
OG0004585	APOSC_08928, APOSC_08929	BRALA25633
OG0004587	APOSC_03006	BRALA20385
OG0004588	APOSC_00734	BRALA30100
OG0004589	APOSC_06495	BRALA28422
OG0004590	APOSC_13381	BRALA28418
OG0004591	APOSC_28057	BRALA19571
OG0004592	APOSC_05155	BRALA01027
OG0004593	APOSC_02700	BRALA28884
OG0004594	APOSC_25000	BRALA20772
OG0004595	APOSC_02806	BRALA10676
OG0004596	APOSC_02821	BRALA07736
OG0004597	APOSC_03956	BRALA15202
OG0004599	APOSC_16698	BRALA16807
OG0004601	APOSC_13137, APOSC_13135, APOSC_13136	BRALA10060
OG0004602	APOSC_25001	BRALA11139
OG0004603	APOSC_27918	BRALA06365
OG0004605	APOSC_16868, APOSC_16867	BRALA23013
OG0004606	APOSC_14341, APOSC_20745	BRALA21148, BRALA34943
OG0004607	APOSC_09406	BRALA12216
OG0004608	APOSC_10320	BRALA15268
OG0004609	APOSC_18308, APOSC_13911	BRALA33091
OG0004610	APOSC_03915	BRALA17107
OG0004611	APOSC_04319	BRALA12585
OG0004612	APOSC_01071, APOSC_01073	BRALA00024
OG0004613	APOSC_04879, APOSC_08973	BRALA20462
OG0004614	APOSC_01798	BRALA30212
OG0004615	APOSC_02446	BRALA18480, BRALA18477
OG0004616	APOSC_12974, APOSC_12975	BRALA06969
OG0004617	APOSC_18294	BRALA02299
OG0004619	APOSC_17300	BRALA20299
OG0004622	APOSC_04139	BRALA32935, BRALA32009, BRALA21361, BRALA34893
OG0004623	APOSC_10374	BRALA01754, BRALA09097
OG0004624	APOSC_08023	BRALA05803, BRALA06525, BRALA30942, BRALA06590, BRALA13937, BRALA30592, BRALA13996, BRALA03999, BRALA18905, BRALA10994, BRALA02454, BRALA02423, BRALA23319, BRALA24336, BRALA34681
OG0004625	APOSC_22602	BRALA34052
OG0004625	APOSC_05518, APOSC_22603	BRALA34062
OG0004626	APOSC_12611	BRALA16134
OG0004627	APOSC_15400	BRALA06139
OG0004628	APOSC_06246, APOSC_06247	BRALA00501
OG0004629	APOSC_27869	BRALA10080
OG0004630	APOSC_15915	BRALA27521
OG0004631	APOSC_27725	BRALA00873
OG0004632	APOSC_27014	BRALA27092
OG0004633	APOSC_09565, APOSC_09566	BRALA27276
OG0004634	APOSC_28548	BRALA05479
OG0004635	APOSC_14663	BRALA31719
OG0004637	APOSC_26091, APOSC_06042	BRALA28098
OG0004638	APOSC_21459, APOSC_18406, APOSC_10372, APOSC_20395, APOSC_27084	BRALA10114
OG0004639	APOSC_13364	BRALA23114
OG0004641	APOSC_28019	BRALA06119
OG0004642	APOSC_22463	BRALA03307
OG0004643	APOSC_22738	BRALA06114
OG0004644	APOSC_28437	BRALA15220
OG0004646	APOSC_12361	BRALA15036
OG0004647	APOSC_23966, APOSC_13087	BRALA01649
OG0004648	APOSC_22091, APOSC_12036, APOSC_12035, APOSC_19767	BRALA27204
OG0004649	APOSC_06462	BRALA26873
OG0004651	APOSC_27283	BRALA28079
OG0004652	APOSC_27302, APOSC_27303, APOSC_27301	BRALA29899
OG0004653	APOSC_13432, APOSC_13431	BRALA09173
OG0004654	APOSC_13565, APOSC_22271, APOSC_03786, APOSC_19555	BRALA25532
OG0004655	APOSC_14379, APOSC_14378	BRALA07762
OG0004656	APOSC_26188	BRALA23741
OG0004657	APOSC_19831	BRALA05637
OG0004658	APOSC_21482, APOSC_21483	BRALA23896
OG0004659	APOSC_07030	BRALA19760
OG0004660	APOSC_07764	BRALA18844
OG0004661	APOSC_27211, APOSC_05134	BRALA26103, BRALA09487
OG0004662	APOSC_20920	BRALA29139, BRALA13410
OG0004663	APOSC_26347	BRALA33957
OG0004664	APOSC_07353	BRALA28863
OG0004665	APOSC_16342	BRALA14078, BRALA14077
OG0004666	APOSC_13360	BRALA25386
OG0004667	APOSC_11065	BRALA20032
OG0004668	APOSC_16668	BRALA26953
OG0004669	APOSC_19747	BRALA31710
OG0004670	APOSC_01653	BRALA11400
OG0004671	APOSC_26065	BRALA34594
OG0004672	APOSC_12045	BRALA03094
OG0004673	APOSC_04782	BRALA07414
OG0004674	APOSC_09218, APOSC_25614	BRALA21747
OG0004675	APOSC_16056	BRALA01751
OG0004676	APOSC_10008	BRALA22511
OG0004677	APOSC_26883	BRALA13391
OG0004678	APOSC_07378	BRALA10033
OG0004679	APOSC_01980	BRALA32750
OG0004680	APOSC_20858, APOSC_20857, APOSC_23851	BRALA32711, BRALA30165
OG0004681	APOSC_18164, APOSC_17288	BRALA29477, BRALA35123
OG0004682	APOSC_07397	BRALA03899
OG0004683	APOSC_17054	BRALA26125
OG0004684	APOSC_09429	BRALA26124
OG0004685	APOSC_22489	BRALA29447
OG0004686	APOSC_21776, APOSC_14770, APOSC_01341, APOSC_25650, APOSC_13968	BRALA07410
OG0004687	APOSC_26487	BRALA19729
OG0004688	APOSC_11316	BRALA20055
OG0004689	APOSC_17413	BRALA14930
OG0004690	APOSC_10397, APOSC_10398	BRALA08004
OG0004691	APOSC_22501	BRALA31036
OG0004692	APOSC_04838, APOSC_25537, APOSC_09130	BRALA32999
OG0004694	APOSC_27421	BRALA23046
OG0004695	APOSC_05727	BRALA01511, BRALA01505
OG0004696	APOSC_26053	BRALA03830
OG0004697	APOSC_25711	BRALA11777
OG0004698	APOSC_25233, APOSC_25232	BRALA21938
OG0004699	APOSC_02077	BRALA07186
OG0004700	APOSC_02967	BRALA23313
OG0004701	APOSC_11291, APOSC_17690	BRALA10618
OG0004702	APOSC_27749	BRALA32995, BRALA07211
OG0004703	APOSC_21024	BRALA26823
OG0004704	APOSC_24975, APOSC_18165	BRALA00765
OG0004705	APOSC_15897	BRALA08213
OG0004706	APOSC_03212, APOSC_03211, APOSC_11789, APOSC_11790	BRALA00111
OG0004707	APOSC_26732	BRALA20441
OG0004708	APOSC_00517	BRALA00406
OG0004710	APOSC_23583	BRALA18369
OG0004711	APOSC_01617	BRALA08263
OG0004728	APOSC_05914, APOSC_20520, APOSC_10742	BRALA19112
OG0004730	APOSC_27787	BRALA13497
OG0004731	APOSC_28248, APOSC_28249	BRALA29685
OG0004732	APOSC_09450	BRALA09631
OG0004733	APOSC_12459	BRALA17604
OG0004735	APOSC_29162	BRALA05427
OG0004736	APOSC_05937, APOSC_05939	BRALA16972
OG0004738	APOSC_26463	BRALA27390
OG0004739	APOSC_05760	BRALA03271, BRALA03272
OG0004740	APOSC_28993	BRALA29145
OG0004743	APOSC_01602	BRALA08286
OG0004744	APOSC_02645, APOSC_24072	BRALA06531
OG0004746	APOSC_04479	BRALA08943
OG0004747	APOSC_21069	BRALA28438
OG0004748	APOSC_08268, APOSC_06622	BRALA09674
OG0004749	APOSC_14536, APOSC_28362	BRALA20020
OG0004751	APOSC_24651	BRALA35736, BRALA13426
OG0004752	APOSC_15513	BRALA11223
OG0004753	APOSC_21783	BRALA13874
OG0004754	APOSC_27236	BRALA23050
OG0004755	APOSC_11712	BRALA27359
OG0004756	APOSC_19091	BRALA09680
OG0004757	APOSC_28719	BRALA09865, BRALA09872
OG0004758	APOSC_12327	BRALA24157
OG0004759	APOSC_17104	BRALA22261
OG0004760	APOSC_14625	BRALA13716
OG0004761	APOSC_24459	BRALA24489
OG0004762	APOSC_01279	BRALA17732
OG0004763	APOSC_08514	BRALA34431
OG0004764	APOSC_02720	BRALA05324
OG0004765	APOSC_21254	BRALA00991
OG0004766	APOSC_22855	BRALA24690
OG0004767	APOSC_13011	BRALA10440
OG0004768	APOSC_27912	BRALA11889
OG0004769	APOSC_17402	BRALA10097, BRALA07309
OG0004770	APOSC_02747, APOSC_02748	BRALA19310
OG0004771	APOSC_01808, APOSC_21897	BRALA22554, BRALA09918
OG0004773	APOSC_10478, APOSC_12263, APOSC_16586, APOSC_07084, APOSC_18181, APOSC_06667, APOSC_27694, APOSC_10970, APOSC_24813, APOSC_01869, APOSC_09786, APOSC_11146, APOSC_24574, APOSC_22154, APOSC_15792, APOSC_22082, APOSC_26922, APOSC_19410	BRALA15533
OG0004774	APOSC_03484	BRALA06537
OG0004775	APOSC_20383	BRALA32894
OG0004776	APOSC_15592	BRALA23901
OG0004777	APOSC_00088	BRALA05941
OG0004779	APOSC_14844	BRALA11730
OG0004781	APOSC_16354	BRALA11896
OG0004783	APOSC_18072	BRALA35592, BRALA32467
OG0004784	APOSC_06666, APOSC_06665, APOSC_06720	BRALA10893
OG0004785	APOSC_06497	BRALA09161
OG0004786	APOSC_17038	BRALA14055
OG0004787	APOSC_12775	BRALA12312
OG0004788	APOSC_03758, APOSC_03759	BRALA22150
OG0004790	APOSC_26323	BRALA34363
OG0004791	APOSC_08822	BRALA27664
OG0004793	APOSC_16471	BRALA21447
OG0004794	APOSC_22694	BRALA01793
OG0004795	APOSC_11957	BRALA33991
OG0004797	APOSC_18656	BRALA16695
OG0004798	APOSC_15756, APOSC_06645, APOSC_06644	BRALA30382
OG0004799	APOSC_08801	BRALA02224
OG0004800	APOSC_11151	BRALA09042
OG0004801	APOSC_03930	BRALA06449
OG0004802	APOSC_19791, APOSC_02328, APOSC_11282, APOSC_05079	BRALA03380, BRALA03382
OG0004803	APOSC_18918	BRALA06021
OG0004804	APOSC_03800	BRALA16717
OG0004805	APOSC_23984	BRALA11567
OG0004806	APOSC_07755, APOSC_07756	BRALA31348
OG0004807	APOSC_11389	BRALA05556, BRALA04439
OG0004808	APOSC_00809	BRALA05658
OG0004809	APOSC_11829	BRALA10043
OG0004810	APOSC_22512	BRALA19737
OG0004811	APOSC_12677	BRALA17170
OG0004812	APOSC_00894	BRALA16045
OG0004813	APOSC_12785	BRALA15155
OG0004814	APOSC_17303	BRALA09208
OG0004815	APOSC_02479	BRALA16380
OG0004816	APOSC_14528, APOSC_19782, APOSC_07651	BRALA22898
OG0004817	APOSC_18531	BRALA00236
OG0004818	APOSC_06929	BRALA31690
OG0004820	APOSC_25668	BRALA28634
OG0004821	APOSC_17026, APOSC_08963	BRALA34105
OG0004822	APOSC_11012	BRALA24004
OG0004823	APOSC_14310	BRALA02286
OG0004824	APOSC_08837	BRALA21792
OG0004825	APOSC_07995	BRALA18333
OG0004826	APOSC_00805	BRALA31003
OG0004827	APOSC_18708, APOSC_18707	BRALA05124, BRALA25712
OG0004828	APOSC_04869	BRALA03838
OG0004829	APOSC_18638	BRALA30027
OG0004830	APOSC_21849, APOSC_12125	BRALA23182
OG0004831	APOSC_10208	BRALA08960
OG0004832	APOSC_19491, APOSC_24739	BRALA00100
OG0004833	APOSC_21026, APOSC_21025	BRALA03973
OG0004834	APOSC_21225	BRALA05851
OG0004835	APOSC_05804	BRALA17760
OG0004837	APOSC_15814	BRALA15342
OG0004838	APOSC_04205	BRALA15130
OG0004839	APOSC_07813	BRALA14588
OG0004840	APOSC_26796	BRALA10057
OG0004841	APOSC_24766	BRALA03215
OG0004842	APOSC_13259	BRALA13532
OG0004843	APOSC_12626, APOSC_12625	BRALA33348
OG0004844	APOSC_28841	BRALA23632
OG0004845	APOSC_00036, APOSC_00035	BRALA21193
OG0004846	APOSC_05197	BRALA09513
OG0004848	APOSC_23427, APOSC_09099	BRALA07685
OG0004849	APOSC_10424	BRALA34656, BRALA23873
OG0004850	APOSC_27814	BRALA12053
OG0004851	APOSC_20688, APOSC_12080	BRALA23176
OG0004852	APOSC_28800, APOSC_26971, APOSC_07413, APOSC_07415, APOSC_27457	BRALA02596
OG0004853	APOSC_18187, APOSC_18186	BRALA02905
OG0004854	APOSC_11248, APOSC_11247	BRALA22738
OG0004855	APOSC_25569, APOSC_29149	BRALA19389
OG0004856	APOSC_05989	BRALA22942
OG0004857	APOSC_02357, APOSC_03487	BRALA24715
OG0004858	APOSC_00651, APOSC_00652	BRALA14994
OG0004859	APOSC_28347	BRALA07338
OG0004860	APOSC_14466	BRALA05260
OG0004861	APOSC_25887, APOSC_25885	BRALA13324
OG0004862	APOSC_24605	BRALA24266
OG0004863	APOSC_19314	BRALA29780
OG0004864	APOSC_21183, APOSC_11985	BRALA15377
OG0004865	APOSC_15126	BRALA14970, BRALA32090
OG0004866	APOSC_09458	BRALA15991
OG0004867	APOSC_20974, APOSC_20973	BRALA15186
OG0004868	APOSC_10014	BRALA24136
OG0004869	APOSC_13350	BRALA21005
OG0004870	APOSC_00247	BRALA25836
OG0004871	APOSC_11514, APOSC_26608	BRALA32821
OG0004872	APOSC_28724	BRALA03369
OG0004874	APOSC_16765	BRALA03277
OG0004875	APOSC_23070	BRALA01281
OG0004877	APOSC_23571	BRALA16981
OG0004879	APOSC_24104	BRALA14250
OG0004880	APOSC_05578	BRALA16715
OG0004881	APOSC_01627	BRALA05669
OG0004882	APOSC_19733	BRALA03289
OG0004883	APOSC_06266	BRALA27370
OG0004884	APOSC_18914	BRALA30160
OG0004885	APOSC_09883	BRALA18097
OG0004886	APOSC_15318	BRALA13594
OG0004887	APOSC_23448	BRALA18551, BRALA18550
OG0004888	APOSC_04937	BRALA07403, BRALA07404, BRALA07405
OG0004889	APOSC_18740	BRALA22241
OG0004890	APOSC_28225, APOSC_28544, APOSC_23758	BRALA28412
OG0004891	APOSC_19978	BRALA16020
OG0004892	APOSC_27628	BRALA34926, BRALA33780, BRALA35726
OG0004893	APOSC_13538, APOSC_22634	BRALA01439
OG0004894	APOSC_10086	BRALA19454
OG0004895	APOSC_00285	BRALA28415
OG0004896	APOSC_22241	BRALA02657
OG0004897	APOSC_03739, APOSC_02448	BRALA06731
OG0004899	APOSC_16192	BRALA13151
OG0004900	APOSC_25455	BRALA24271
OG0004901	APOSC_29135	BRALA07724
OG0004902	APOSC_20205, APOSC_20206	BRALA15203
OG0004903	APOSC_28442	BRALA26597
OG0004904	APOSC_15618	BRALA22957
OG0004906	APOSC_10829	BRALA05859
OG0004907	APOSC_26722	BRALA27011, BRALA29950, BRALA27009, BRALA10831
OG0004908	APOSC_08730	BRALA05346, BRALA05345, BRALA28313
OG0004909	APOSC_01957	BRALA28337
OG0004910	APOSC_18988	BRALA03056, BRALA33503
OG0004911	APOSC_24278	BRALA23612, BRALA33471
OG0004913	APOSC_01879	BRALA13584
OG0004914	APOSC_15903	BRALA07564
OG0004915	APOSC_15003	BRALA24632
OG0004916	APOSC_04438	BRALA21739
OG0004917	APOSC_18872, APOSC_08997	BRALA17895
OG0004919	APOSC_08486	BRALA33679
OG0004920	APOSC_08648	BRALA04829
OG0004921	APOSC_08774	BRALA05499
OG0004922	APOSC_01894	BRALA16616
OG0004923	APOSC_26426	BRALA21201
OG0004924	APOSC_26407	BRALA09627
OG0004925	APOSC_25473	BRALA11773, BRALA31625, BRALA27891, BRALA29997, BRALA18560
OG0004926	APOSC_06546	BRALA02572
OG0004927	APOSC_06832	BRALA22260
OG0004928	APOSC_25338, APOSC_01712	BRALA13743
OG0004929	APOSC_22375	BRALA16946
OG0004930	APOSC_25655	BRALA00532
OG0004931	APOSC_13142, APOSC_13143	BRALA35702
OG0004932	APOSC_00265	BRALA09812
OG0004933	APOSC_12445	BRALA03897
OG0004934	APOSC_26300	BRALA34630, BRALA20603
OG0004935	APOSC_01395	BRALA31718
OG0004936	APOSC_00369, APOSC_25947	BRALA15177
OG0004937	APOSC_15155	BRALA22270, BRALA22268
OG0004938	APOSC_23918	BRALA12054
OG0004939	APOSC_19365, APOSC_23435	BRALA15087
OG0004940	APOSC_09286, APOSC_27462, APOSC_09288, APOSC_09287	BRALA16635
OG0004941	APOSC_07906	BRALA17339
OG0004942	APOSC_19338	BRALA15123
OG0004943	APOSC_09791	BRALA18535
OG0004944	APOSC_24038, APOSC_24039	BRALA18049
OG0004946	APOSC_07901	BRALA13424
OG0004947	APOSC_28433	BRALA09544
OG0004948	APOSC_27579	BRALA29771
OG0004949	APOSC_27093	BRALA23863
OG0004950	APOSC_23832	BRALA24813
OG0004951	APOSC_18121	BRALA19007
OG0004952	APOSC_23049	BRALA31449
OG0004953	APOSC_07485, APOSC_07484	BRALA11487
OG0004954	APOSC_13369	BRALA01713
OG0004955	APOSC_19877, APOSC_06184	BRALA22647
OG0004956	APOSC_16710	BRALA10952
OG0004957	APOSC_27483, APOSC_27484	BRALA28656, BRALA20706
OG0004958	APOSC_26844	BRALA09476
OG0004960	APOSC_29061	BRALA22837
OG0004961	APOSC_26647	BRALA00519
OG0004962	APOSC_28035	BRALA14101
OG0004963	APOSC_23226, APOSC_23224	BRALA04605
OG0004964	APOSC_07483	BRALA14478
OG0004965	APOSC_04589	BRALA03347
OG0004966	APOSC_11395, APOSC_11396, APOSC_11397	BRALA23363, BRALA00989
OG0004967	APOSC_09076, APOSC_09075, APOSC_09077	BRALA29363
OG0004968	APOSC_04019	BRALA29428
OG0004970	APOSC_12399, APOSC_12401, APOSC_12400	BRALA27520
OG0004971	APOSC_15530	BRALA33597
OG0004972	APOSC_03315	BRALA06415
OG0004974	APOSC_23870, APOSC_02083, APOSC_02084	BRALA23354
OG0004975	APOSC_00051	BRALA01236
OG0004976	APOSC_02810, APOSC_02811	BRALA08070
OG0004977	APOSC_27347	BRALA14155
OG0004978	APOSC_15201	BRALA08114
OG0004979	APOSC_19053	BRALA20271
OG0004980	APOSC_00410, APOSC_17279	BRALA06666
OG0004981	APOSC_14915, APOSC_14913, APOSC_14914	BRALA07121
OG0004982	APOSC_17165	BRALA10028
OG0004983	APOSC_01696	BRALA22364
OG0004984	APOSC_27949	BRALA21693
OG0004985	APOSC_01917	BRALA15016
OG0004986	APOSC_13892	BRALA01041
OG0004988	APOSC_24816	BRALA29383
OG0004989	APOSC_24768	BRALA08810
OG0004990	APOSC_08820	BRALA19772
OG0004991	APOSC_17350, APOSC_11919	BRALA20054
OG0004992	APOSC_12574	BRALA18453
OG0004993	APOSC_02545	BRALA20595, BRALA35651, BRALA35141
OG0004995	APOSC_12536	BRALA30343
OG0004996	APOSC_06046	BRALA17166
OG0004997	APOSC_11799	BRALA24073
OG0004998	APOSC_05643	BRALA28837
OG0004999	APOSC_08150, APOSC_08151	BRALA29054
OG0005000	APOSC_16709	BRALA08674
OG0005003	APOSC_00926	BRALA21209, BRALA32328
OG0005004	APOSC_28001	BRALA00152, BRALA04486
OG0005006	APOSC_24900	BRALA10726
OG0005007	APOSC_16161	BRALA14191
OG0005009	APOSC_16548	BRALA29055
OG0005010	APOSC_12362	BRALA29595, BRALA32302, BRALA19473
OG0005012	APOSC_28547	BRALA06405
OG0005013	APOSC_09516	BRALA03794
OG0005014	APOSC_25977, APOSC_25978	BRALA29414
OG0005015	APOSC_07779, APOSC_27016, APOSC_27015	BRALA06837
OG0005016	APOSC_14825	BRALA05856, BRALA05857
OG0005017	APOSC_22931	BRALA30360, BRALA32979
OG0005040	APOSC_02779	BRALA22055
OG0005041	APOSC_14148	BRALA00415
OG0005043	APOSC_04122	BRALA29176
OG0005044	APOSC_15901	BRALA23584
OG0005045	APOSC_02896	BRALA17551
OG0005046	APOSC_22224	BRALA11035
OG0005047	APOSC_21980	BRALA19446
OG0005048	APOSC_25102	BRALA15277
OG0005049	APOSC_25153	BRALA09255
OG0005050	APOSC_17043	BRALA35696, BRALA34905
OG0005053	APOSC_16666	BRALA14037
OG0005054	APOSC_19601	BRALA01008
OG0005055	APOSC_10162	BRALA21470
OG0005057	APOSC_23872	BRALA25601
OG0005058	APOSC_23043	BRALA34262, BRALA35945
OG0005059	APOSC_11327	BRALA18360
OG0005061	APOSC_02678	BRALA05605, BRALA24447
OG0005062	APOSC_13838	BRALA04850
OG0005063	APOSC_06122	BRALA03837
OG0005064	APOSC_28259	BRALA02160
OG0005065	APOSC_00522	BRALA06867
OG0005066	APOSC_22596	BRALA11959
OG0005067	APOSC_15855, APOSC_15854	BRALA10674
OG0005068	APOSC_05709	BRALA05475, BRALA05476
OG0005069	APOSC_24379, APOSC_24380	BRALA22169
OG0005071	APOSC_22085	BRALA05811
OG0005072	APOSC_11349, APOSC_11348	BRALA22943
OG0005073	APOSC_23801	BRALA10284
OG0005074	APOSC_27379	BRALA13653
OG0005075	APOSC_13170	BRALA28224
OG0005076	APOSC_19994	BRALA16542
OG0005077	APOSC_24165	BRALA08579, BRALA04364, BRALA03765
OG0005078	APOSC_17431, APOSC_17432, APOSC_17433	BRALA16504
OG0005079	APOSC_03107	BRALA22108
OG0005080	APOSC_09308	BRALA22635
OG0005081	APOSC_24378	BRALA04559
OG0005082	APOSC_21284	BRALA07295
OG0005084	APOSC_03696	BRALA18989
OG0005085	APOSC_12342	BRALA19510
OG0005086	APOSC_02666, APOSC_02667	BRALA09381
OG0005087	APOSC_25593	BRALA20901
OG0005088	APOSC_06901	BRALA01303
OG0005089	APOSC_10837	BRALA14635
OG0005090	APOSC_16737	BRALA11176
OG0005091	APOSC_11302	BRALA18690
OG0005092	APOSC_10413	BRALA12771
OG0005093	APOSC_23767	BRALA09010
OG0005095	APOSC_08299	BRALA24486
OG0005096	APOSC_14882	BRALA10442
OG0005097	APOSC_07900	BRALA06505
OG0005098	APOSC_24237	BRALA14069
OG0005099	APOSC_00270	BRALA06538
OG0005100	APOSC_27305	BRALA13678
OG0005103	APOSC_02095	BRALA28207
OG0005104	APOSC_08795	BRALA09466
OG0005105	APOSC_23692	BRALA06454
OG0005106	APOSC_09445, APOSC_18297, APOSC_27833, APOSC_27723, APOSC_09444, APOSC_09446, APOSC_09443	BRALA20191
OG0005107	APOSC_07985	BRALA02107
OG0005109	APOSC_20304	BRALA09181
OG0005110	APOSC_08573	BRALA11256
OG0005111	APOSC_22230, APOSC_23587	BRALA08666
OG0005113	APOSC_26041	BRALA35356, BRALA33824
OG0005114	APOSC_01758	BRALA25886
OG0005115	APOSC_27028	BRALA02746
OG0005116	APOSC_27238	BRALA12189
OG0005117	APOSC_15922	BRALA24439
OG0005118	APOSC_10212	BRALA04838
OG0005119	APOSC_22395	BRALA11537
OG0005120	APOSC_14997, APOSC_24079	BRALA03270
OG0005121	APOSC_02873	BRALA19194
OG0005122	APOSC_14463, APOSC_26172	BRALA00949, BRALA00950
OG0005123	APOSC_19221, APOSC_19220	BRALA11529
OG0005124	APOSC_11877	BRALA25908, BRALA21509
OG0005125	APOSC_10638	BRALA06466
OG0005126	APOSC_18168, APOSC_15948	BRALA14585, BRALA14587
OG0005127	APOSC_23106	BRALA13611
OG0005128	APOSC_08557, APOSC_27615	BRALA30436
OG0005129	APOSC_25801	BRALA11230
OG0005130	APOSC_22518	BRALA12681
OG0005131	APOSC_00695	BRALA20254, BRALA27888
OG0005132	APOSC_07584	BRALA16012
OG0005133	APOSC_07189	BRALA00531
OG0005135	APOSC_22902	BRALA23510, BRALA04045
OG0005137	APOSC_06914	BRALA05646
OG0005138	APOSC_26291	BRALA12306
OG0005139	APOSC_20983	BRALA30038, BRALA30039, BRALA30040
