Orthogroup	APOSC_ok	PFLAV
OG0007266	APOSC_11708	TCONS_00049668.p1
OG0007267	APOSC_12090	TCONS_00053410.p1
OG0007268	APOSC_14984	TCONS_00021568.p1
OG0007271	APOSC_24548	TCONS_00013933.p1
OG0007272	APOSC_03969	TCONS_00052083.p1
OG0007273	APOSC_01670	TCONS_00038194.p1
OG0007274	APOSC_15030	TCONS_00004667.p1
OG0007275	APOSC_04072	TCONS_00005999.p1
OG0007276	APOSC_28587	TCONS_00028742.p1
OG0007277	APOSC_08684	TCONS_00010642.p1
OG0007278	APOSC_05026, APOSC_05025, APOSC_27320, APOSC_05027, APOSC_05028	TCONS_00043998.p1
OG0007279	APOSC_06293, APOSC_26833	TCONS_00005992.p1
OG0007280	APOSC_05359	TCONS_00045995.p1
OG0007281	APOSC_24565	TCONS_00012551.p1
OG0007282	APOSC_22102	TCONS_00006842.p1
OG0007283	APOSC_17484	TCONS_00002100.p1
OG0007284	APOSC_15160	TCONS_00002347.p1
OG0007285	APOSC_09662	TCONS_00002156.p1
OG0007288	APOSC_01075, APOSC_25609	TCONS_00031264.p1
OG0007289	APOSC_19502	TCONS_00054996.p1
OG0007290	APOSC_09809	TCONS_00007187.p1
OG0007291	APOSC_20720, APOSC_20719	TCONS_00008947.p1
OG0007292	APOSC_15788	TCONS_00035530.p1, TCONS_00035602.p1
OG0007293	APOSC_05980	TCONS_00045187.p1
OG0007294	APOSC_17131	TCONS_00019618.p1
OG0007295	APOSC_20953, APOSC_20952	TCONS_00030149.p1
OG0007296	APOSC_15801	TCONS_00004477.p1
OG0007297	APOSC_18063	TCONS_00013759.p1
OG0007298	APOSC_22995	TCONS_00043853.p1
OG0007299	APOSC_14198	TCONS_00026956.p1
OG0007300	APOSC_25712	TCONS_00055881.p1
OG0007302	APOSC_29071	TCONS_00042008.p1
OG0007303	APOSC_26419, APOSC_26418	TCONS_00021677.p1
OG0007304	APOSC_17074	TCONS_00017068.p1
OG0007305	APOSC_13539	TCONS_00039824.p1
OG0007306	APOSC_00386	TCONS_00002187.p1
OG0007307	APOSC_26088	TCONS_00003884.p1
OG0007308	APOSC_03628, APOSC_03629	TCONS_00004027.p1
OG0007309	APOSC_15232	TCONS_00010691.p1
OG0007310	APOSC_26420	TCONS_00055647.p1
OG0007312	APOSC_28830	TCONS_00012482.p1
OG0007313	APOSC_14585, APOSC_16230	TCONS_00016093.p1, TCONS_00016085.p1, TCONS_00016094.p1
OG0007314	APOSC_00085	TCONS_00010379.p1
OG0007316	APOSC_20938	TCONS_00006026.p1
OG0007317	APOSC_09236	TCONS_00046686.p1
OG0007318	APOSC_27333	TCONS_00049203.p1
OG0007319	APOSC_28563	TCONS_00045987.p1
OG0007320	APOSC_09070	TCONS_00029160.p1
OG0007322	APOSC_15004	TCONS_00015457.p1
OG0007323	APOSC_21806	TCONS_00018010.p1
OG0007324	APOSC_20832	TCONS_00007262.p1
OG0007325	APOSC_16460	TCONS_00007263.p1
OG0007326	APOSC_06448	TCONS_00019324.p1
OG0007327	APOSC_00135	TCONS_00020899.p1
OG0007328	APOSC_01312	TCONS_00025891.p1
OG0007329	APOSC_17623	TCONS_00015001.p1
OG0007330	APOSC_23615	TCONS_00042612.p1
OG0007331	APOSC_12252	TCONS_00017202.p1
OG0007332	APOSC_06770	TCONS_00041617.p1
OG0007333	APOSC_01580	TCONS_00022881.p1
OG0007334	APOSC_17842	TCONS_00020764.p1
OG0007335	APOSC_14641	TCONS_00012140.p1
OG0007336	APOSC_00569	TCONS_00001393.p1, TCONS_00001399.p1
OG0007337	APOSC_02309	TCONS_00018627.p1
OG0007338	APOSC_05870	TCONS_00050471.p1
OG0007339	APOSC_03135	TCONS_00055656.p1
OG0007341	APOSC_24434	TCONS_00016545.p1
OG0007342	APOSC_22103	TCONS_00014969.p1, TCONS_00052712.p1
OG0007343	APOSC_25429	TCONS_00052916.p1
OG0007344	APOSC_25620	TCONS_00010788.p1
OG0007345	APOSC_24827	TCONS_00030892.p1
OG0007347	APOSC_08865	TCONS_00027454.p1
OG0007348	APOSC_20245	TCONS_00021307.p1
OG0007349	APOSC_23223	TCONS_00006145.p1
OG0007350	APOSC_11465	TCONS_00033487.p1
OG0007351	APOSC_10204	TCONS_00019320.p1
OG0007352	APOSC_08520	TCONS_00006024.p1
OG0007353	APOSC_26202	TCONS_00008823.p1
OG0007354	APOSC_14859	TCONS_00019461.p1
OG0007355	APOSC_15367	TCONS_00006284.p1
OG0007356	APOSC_03184	TCONS_00049071.p1
OG0007357	APOSC_21551	TCONS_00011016.p1
OG0007358	APOSC_06636	TCONS_00029301.p1
OG0007359	APOSC_02421	TCONS_00009375.p1
OG0007360	APOSC_08047	TCONS_00016357.p1
OG0007361	APOSC_07077	TCONS_00029124.p1, TCONS_00029129.p1
OG0007363	APOSC_09409	TCONS_00042576.p1
OG0007364	APOSC_17982	TCONS_00043040.p1
OG0007365	APOSC_27987	TCONS_00054495.p1
OG0007366	APOSC_07261	TCONS_00027860.p1
OG0007367	APOSC_14422	TCONS_00054210.p1
OG0007368	APOSC_00449	TCONS_00023382.p1, TCONS_00023348.p1, TCONS_00023381.p1
OG0007369	APOSC_21876	TCONS_00056741.p1
OG0007370	APOSC_07343	TCONS_00006543.p1
OG0007371	APOSC_05073, APOSC_05074	TCONS_00026558.p1
OG0007372	APOSC_14301	TCONS_00002920.p1
OG0007373	APOSC_14544	TCONS_00056390.p1, TCONS_00041425.p1
OG0007374	APOSC_22886	TCONS_00027657.p1
OG0007375	APOSC_08016	TCONS_00002388.p1
OG0007376	APOSC_17658	TCONS_00046614.p1
OG0007377	APOSC_24138	TCONS_00015260.p1
OG0007378	APOSC_02419, APOSC_02420	TCONS_00021076.p1
OG0007379	APOSC_16042	TCONS_00003495.p1
OG0007380	APOSC_13102	TCONS_00019634.p1
OG0007381	APOSC_27746, APOSC_27745	TCONS_00013896.p1
OG0007382	APOSC_16338	TCONS_00018463.p1
OG0007383	APOSC_03806	TCONS_00002090.p1, TCONS_00002089.p1
OG0007384	APOSC_20809	TCONS_00000901.p1
OG0007385	APOSC_03876	TCONS_00025457.p1
OG0007386	APOSC_04054	TCONS_00045807.p1
OG0007387	APOSC_06916	TCONS_00015964.p1
OG0007388	APOSC_17547	TCONS_00053201.p1, TCONS_00053202.p1
OG0007389	APOSC_03633	TCONS_00000201.p1
OG0007390	APOSC_28975, APOSC_09958	TCONS_00013719.p1, TCONS_00013718.p1
OG0007391	APOSC_00054	TCONS_00006040.p1
OG0007392	APOSC_20092	TCONS_00052672.p1
OG0007393	APOSC_12259	TCONS_00011541.p1
OG0007394	APOSC_00711	TCONS_00010962.p1
OG0007395	APOSC_23644	TCONS_00013162.p1
OG0007396	APOSC_12497	TCONS_00007368.p1
OG0007397	APOSC_04277	TCONS_00053178.p1
OG0007398	APOSC_28385, APOSC_01969	TCONS_00016548.p1
OG0007398	APOSC_13659	TCONS_00016547.p1
OG0007399	APOSC_10673	TCONS_00002016.p1
OG0007400	APOSC_25122	TCONS_00021504.p1
OG0007402	APOSC_00968	TCONS_00013464.p1
OG0007403	APOSC_28964	TCONS_00010423.p1
OG0007404	APOSC_11329, APOSC_11328	TCONS_00037182.p1
OG0007405	APOSC_09312	TCONS_00006553.p1
OG0007406	APOSC_15372	TCONS_00004889.p1
OG0007407	APOSC_10545	TCONS_00030604.p1
OG0007408	APOSC_27587	TCONS_00017153.p1
OG0007409	APOSC_14637	TCONS_00018206.p1
OG0007410	APOSC_13940	TCONS_00012815.p1
OG0007411	APOSC_14970	TCONS_00020743.p1
OG0007412	APOSC_03576	TCONS_00000425.p1
OG0007413	APOSC_08895	TCONS_00055344.p1
OG0007414	APOSC_19745	TCONS_00053253.p1
OG0007415	APOSC_03560	TCONS_00003678.p1
OG0007416	APOSC_12793	TCONS_00044268.p1, TCONS_00042872.p1
OG0007417	APOSC_21158	TCONS_00004580.p1
OG0007418	APOSC_05342	TCONS_00004974.p1
OG0007419	APOSC_03939	TCONS_00012322.p1
OG0007420	APOSC_07817, APOSC_19151, APOSC_07816	TCONS_00050553.p1
OG0007421	APOSC_01857	TCONS_00056604.p1, TCONS_00056597.p1
OG0007422	APOSC_09386	TCONS_00011395.p1
OG0007423	APOSC_13864	TCONS_00013868.p1
OG0007424	APOSC_14283	TCONS_00013473.p1
OG0007425	APOSC_10510	TCONS_00043934.p1
OG0007426	APOSC_28103	TCONS_00035289.p1
OG0007427	APOSC_17844	TCONS_00027248.p1
OG0007428	APOSC_18209	TCONS_00041450.p1, TCONS_00055214.p1
OG0007429	APOSC_15937, APOSC_15938	TCONS_00049271.p1
OG0007430	APOSC_07726	TCONS_00000591.p1
OG0007431	APOSC_16398	TCONS_00020262.p1
OG0007432	APOSC_27468	TCONS_00051328.p1, TCONS_00051420.p3
OG0007433	APOSC_15519	TCONS_00019250.p1
OG0007434	APOSC_05301, APOSC_15399	TCONS_00012512.p1, TCONS_00012515.p1
OG0007435	APOSC_02032	TCONS_00003827.p1, TCONS_00003805.p1
OG0007437	APOSC_08991	TCONS_00027829.p1, TCONS_00027828.p1
OG0007438	APOSC_24617	TCONS_00025516.p1
OG0007439	APOSC_15942	TCONS_00016765.p1
OG0007440	APOSC_25156	TCONS_00048153.p1
OG0007441	APOSC_09470	TCONS_00018310.p1
OG0007442	APOSC_05686	TCONS_00053552.p1
OG0007443	APOSC_06512	TCONS_00006360.p1
OG0007445	APOSC_27335	TCONS_00001021.p1
OG0007446	APOSC_06202	TCONS_00005993.p1
OG0007447	APOSC_04248	TCONS_00042554.p1
OG0007448	APOSC_21259	TCONS_00028344.p1
OG0007449	APOSC_27147	TCONS_00032753.p1, TCONS_00007607.p1
OG0007450	APOSC_24868	TCONS_00012170.p1
OG0007451	APOSC_03436	TCONS_00020489.p1
OG0007452	APOSC_13061	TCONS_00043752.p1
OG0007453	APOSC_11031	TCONS_00015079.p1
OG0007454	APOSC_23331	TCONS_00022466.p1
OG0007455	APOSC_14525	TCONS_00001304.p1
OG0007456	APOSC_27800	TCONS_00017386.p1
OG0007457	APOSC_18601	TCONS_00027985.p1
OG0007458	APOSC_00473	TCONS_00054268.p1
OG0007459	APOSC_03345	TCONS_00011184.p1
OG0007460	APOSC_13905	TCONS_00011173.p1
OG0007461	APOSC_28835	TCONS_00011136.p1
OG0007462	APOSC_13842	TCONS_00004455.p1
OG0007463	APOSC_09528	TCONS_00023049.p1
OG0007464	APOSC_25571, APOSC_25570	TCONS_00018997.p1
OG0007465	APOSC_11740	TCONS_00005089.p1
OG0007466	APOSC_17418	TCONS_00015307.p1
OG0007467	APOSC_13611	TCONS_00029316.p1
OG0007468	APOSC_12434	TCONS_00027148.p1
OG0007469	APOSC_17847	TCONS_00047565.p1
OG0007471	APOSC_14448	TCONS_00008793.p1
OG0007472	APOSC_01349	TCONS_00027881.p1
OG0007473	APOSC_27428, APOSC_27429	TCONS_00056776.p2
OG0007474	APOSC_06877	TCONS_00034975.p1
OG0007475	APOSC_11169	TCONS_00034482.p1
OG0007476	APOSC_12767	TCONS_00053493.p1
OG0007477	APOSC_11620	TCONS_00055325.p1
OG0007478	APOSC_00149	TCONS_00006303.p1
OG0007479	APOSC_05417	TCONS_00014340.p1
OG0007480	APOSC_16083	TCONS_00027117.p1
OG0007481	APOSC_11072	TCONS_00006126.p1
OG0007482	APOSC_11382	TCONS_00050546.p1
OG0007483	APOSC_19340	TCONS_00017917.p1
OG0007484	APOSC_03384, APOSC_10885	TCONS_00011058.p1
OG0007485	APOSC_01104, APOSC_01105	TCONS_00029182.p1
OG0007487	APOSC_28323	TCONS_00006042.p1, TCONS_00004732.p1
OG0007488	APOSC_10046	TCONS_00056102.p1
OG0007489	APOSC_15853, APOSC_13134	TCONS_00011180.p1
OG0007491	APOSC_20172	TCONS_00026008.p1, TCONS_00026018.p1
OG0007492	APOSC_19304, APOSC_19305	TCONS_00010188.p1
OG0007494	APOSC_05908	TCONS_00005244.p1
OG0007495	APOSC_17790	TCONS_00003309.p1
OG0007496	APOSC_07260, APOSC_23340	TCONS_00003618.p1
OG0007497	APOSC_08478	TCONS_00021497.p1
OG0007498	APOSC_08188	TCONS_00046777.p1
OG0007499	APOSC_16910, APOSC_16911	TCONS_00011333.p1
OG0007500	APOSC_21410	TCONS_00002909.p1
OG0007501	APOSC_28090, APOSC_28089	TCONS_00037490.p1
OG0007503	APOSC_15711	TCONS_00021620.p1
OG0007504	APOSC_22782	TCONS_00013281.p1, TCONS_00013301.p1
OG0007506	APOSC_09382	TCONS_00011706.p1
OG0007507	APOSC_18497, APOSC_18498	TCONS_00011576.p1
OG0007508	APOSC_13088	TCONS_00015471.p1
OG0007509	APOSC_28922	TCONS_00054447.p1
OG0007510	APOSC_02927	TCONS_00018393.p1
OG0007512	APOSC_22179, APOSC_02994, APOSC_09874, APOSC_08235, APOSC_17556, APOSC_01158, APOSC_06964, APOSC_17232, APOSC_13784, APOSC_08847	TCONS_00006292.p1, TCONS_00004689.p1
OG0007513	APOSC_24535	TCONS_00015244.p1, TCONS_00048348.p1
OG0007514	APOSC_03963	TCONS_00052992.p1
OG0007515	APOSC_21428	TCONS_00054371.p1
OG0007517	APOSC_06793	TCONS_00024868.p1, TCONS_00024847.p1
OG0007518	APOSC_11498	TCONS_00049603.p1
OG0007519	APOSC_16685	TCONS_00045536.p1
OG0007520	APOSC_15336	TCONS_00054334.p1
OG0007522	APOSC_14152	TCONS_00037019.p1
OG0007524	APOSC_20152	TCONS_00021553.p1
OG0007525	APOSC_09924	TCONS_00053226.p1
OG0007527	APOSC_24874	TCONS_00020697.p1
OG0007528	APOSC_26491, APOSC_26492	TCONS_00016340.p1
OG0007529	APOSC_12650	TCONS_00013712.p1
OG0007531	APOSC_03072	TCONS_00028954.p1
OG0007533	APOSC_01449	TCONS_00027040.p1
OG0007537	APOSC_14943, APOSC_14944	TCONS_00056980.p1
OG0007539	APOSC_15823	TCONS_00005577.p1, TCONS_00021897.p1
OG0007582	APOSC_22783	TCONS_00047301.p1
OG0007583	APOSC_01595, APOSC_14627	TCONS_00025889.p1
OG0007584	APOSC_04466, APOSC_04467	TCONS_00014181.p1
OG0007586	APOSC_20350	TCONS_00049145.p1
OG0007587	APOSC_15890	TCONS_00045363.p1
OG0007588	APOSC_12209	TCONS_00024021.p1
OG0007589	APOSC_12502	TCONS_00041793.p1
OG0007590	APOSC_07278	TCONS_00026992.p1, TCONS_00025959.p1, TCONS_00026995.p1
OG0007591	APOSC_10553	TCONS_00002544.p1
OG0007592	APOSC_00525	TCONS_00021740.p1, TCONS_00011070.p1, TCONS_00054888.p1, TCONS_00049407.p1
OG0007595	APOSC_13562	TCONS_00049633.p1
OG0007596	APOSC_16569, APOSC_00032	TCONS_00019598.p1
OG0007597	APOSC_05814, APOSC_05815	TCONS_00056560.p1
OG0007600	APOSC_26819	TCONS_00021823.p1
OG0007601	APOSC_27809	TCONS_00012592.p1
OG0007602	APOSC_06477	TCONS_00053897.p1
OG0007603	APOSC_24609	TCONS_00007849.p1
OG0007604	APOSC_23480	TCONS_00008215.p1
OG0007605	APOSC_17292	TCONS_00010403.p1
OG0007606	APOSC_26148	TCONS_00010402.p1
OG0007607	APOSC_11532	TCONS_00051718.p1
OG0007609	APOSC_27864	TCONS_00022589.p1
OG0007610	APOSC_24658	TCONS_00049691.p1
OG0007611	APOSC_23742	TCONS_00009954.p1
OG0007612	APOSC_26052, APOSC_26051	TCONS_00038095.p1
OG0007613	APOSC_02165, APOSC_02166	TCONS_00053626.p1
OG0007614	APOSC_11198, APOSC_11199	TCONS_00007077.p1
OG0007615	APOSC_12637	TCONS_00049219.p1
OG0007616	APOSC_02217	TCONS_00045337.p1
OG0007617	APOSC_22847	TCONS_00028755.p1
OG0007618	APOSC_20263, APOSC_20264	TCONS_00002351.p1
OG0007619	APOSC_14017	TCONS_00051121.p1
OG0007621	APOSC_26719	TCONS_00042782.p1
OG0007622	APOSC_09858	TCONS_00048817.p1
OG0007623	APOSC_28837, APOSC_01924, APOSC_01923	TCONS_00022489.p1
OG0007624	APOSC_27965	TCONS_00000852.p1
OG0007626	APOSC_06523	TCONS_00022439.p1
OG0007628	APOSC_19416	TCONS_00044142.p1
OG0007630	APOSC_16305	TCONS_00022042.p1
OG0007632	APOSC_20965	TCONS_00003461.p1
OG0007633	APOSC_19734	TCONS_00019502.p1
OG0007634	APOSC_23117	TCONS_00031483.p1
OG0007635	APOSC_18622	TCONS_00030629.p1
OG0007636	APOSC_09919, APOSC_27375	TCONS_00042974.p1
OG0007637	APOSC_04953	TCONS_00011139.p1
OG0007638	APOSC_28435	TCONS_00048910.p1
OG0007639	APOSC_24431, APOSC_17528	TCONS_00030093.p1
OG0007640	APOSC_13852	TCONS_00029159.p1
OG0007641	APOSC_25347, APOSC_25346, APOSC_25348	TCONS_00028340.p1
OG0007642	APOSC_00752	TCONS_00015833.p1
OG0007643	APOSC_15984	TCONS_00002995.p1
OG0007645	APOSC_22609	TCONS_00013025.p1
OG0007646	APOSC_17349	TCONS_00044005.p1
OG0007647	APOSC_14665	TCONS_00056859.p1
OG0007648	APOSC_18620	TCONS_00001270.p1
OG0007649	APOSC_15988	TCONS_00026433.p1
OG0007650	APOSC_10838, APOSC_01972	TCONS_00015610.p1
OG0007651	APOSC_17594	TCONS_00056695.p1, TCONS_00009716.p1
OG0007652	APOSC_12442	TCONS_00016043.p1
OG0007653	APOSC_07917	TCONS_00011069.p1
OG0007656	APOSC_03159	TCONS_00048545.p1
OG0007657	APOSC_01993	TCONS_00036175.p1
OG0007658	APOSC_01597, APOSC_17037	TCONS_00007816.p1, TCONS_00007835.p1, TCONS_00007815.p1
OG0007659	APOSC_09490	TCONS_00020526.p1
OG0007660	APOSC_28292	TCONS_00015904.p1
OG0007661	APOSC_12631	TCONS_00050251.p1, TCONS_00015425.p1, TCONS_00050990.p1
OG0007662	APOSC_20466	TCONS_00010765.p1
OG0007663	APOSC_02728	TCONS_00054988.p1
OG0007665	APOSC_24468	TCONS_00025915.p1
OG0007667	APOSC_10901	TCONS_00004476.p1
OG0007668	APOSC_19055	TCONS_00005532.p1
OG0007670	APOSC_19925	TCONS_00018865.p1
OG0007671	APOSC_20704	TCONS_00044650.p1
OG0007672	APOSC_28764	TCONS_00000495.p1
OG0007673	APOSC_27200	TCONS_00045388.p1
OG0007674	APOSC_01693	TCONS_00010380.p1
OG0007675	APOSC_17091	TCONS_00045118.p1
OG0007676	APOSC_05879	TCONS_00016320.p1
OG0007677	APOSC_22422	TCONS_00016523.p1
OG0007678	APOSC_19709	TCONS_00010718.p1
OG0007679	APOSC_28369, APOSC_08460	TCONS_00027063.p1
OG0007680	APOSC_28293	TCONS_00027847.p1
OG0007681	APOSC_17846	TCONS_00028523.p1
OG0007683	APOSC_22433	TCONS_00027371.p1, TCONS_00027351.p1, TCONS_00027354.p1
OG0007684	APOSC_25918	TCONS_00002541.p1
OG0007685	APOSC_12938	TCONS_00011974.p1
OG0007686	APOSC_16986, APOSC_16987	TCONS_00009166.p1
OG0007687	APOSC_20932	TCONS_00012619.p1
OG0007689	APOSC_00574	TCONS_00004752.p1
OG0007690	APOSC_18618	TCONS_00025906.p1
OG0007691	APOSC_18370	TCONS_00045076.p1
OG0007692	APOSC_16094	TCONS_00012253.p1
OG0007694	APOSC_23594, APOSC_17087, APOSC_00189, APOSC_16752, APOSC_08967, APOSC_03406	TCONS_00007559.p1
OG0007695	APOSC_21620	TCONS_00016848.p1
OG0007696	APOSC_17052	TCONS_00048269.p1
OG0007697	APOSC_24641	TCONS_00005817.p1
OG0007698	APOSC_12163	TCONS_00027879.p1
OG0007699	APOSC_06935	TCONS_00045480.p1, TCONS_00045481.p1, TCONS_00045450.p1
OG0007700	APOSC_12981, APOSC_12982	TCONS_00005375.p1
OG0007701	APOSC_00228	TCONS_00006365.p1
OG0007702	APOSC_07178	TCONS_00022997.p1
OG0007703	APOSC_06165	TCONS_00030277.p1
OG0007704	APOSC_15384	TCONS_00020277.p1
OG0007705	APOSC_02342, APOSC_14271	TCONS_00030893.p1
OG0007706	APOSC_23602, APOSC_22591	TCONS_00013018.p1
OG0007708	APOSC_16373	TCONS_00056281.p1
OG0007712	APOSC_08827, APOSC_08828	TCONS_00027070.p1
OG0007713	APOSC_19438	TCONS_00056171.p1
OG0007714	APOSC_11333	TCONS_00044242.p1
OG0007715	APOSC_19107	TCONS_00005015.p1
OG0007716	APOSC_07645	TCONS_00054367.p1
OG0007718	APOSC_07512	TCONS_00056410.p1
OG0007719	APOSC_09388	TCONS_00051886.p1
OG0007720	APOSC_19911, APOSC_03823	TCONS_00003771.p1, TCONS_00054847.p1, TCONS_00041703.p1
OG0007720	APOSC_16721	TCONS_00005971.p1
OG0007721	APOSC_14451	TCONS_00025937.p1
OG0007722	APOSC_17122	TCONS_00029664.p1
OG0007723	APOSC_14079	TCONS_00003218.p1
OG0007725	APOSC_19072	TCONS_00014645.p1
OG0007728	APOSC_18281	TCONS_00042990.p1
OG0007729	APOSC_12073	TCONS_00008094.p1
OG0007730	APOSC_11616	TCONS_00008201.p1
OG0007732	APOSC_23886	TCONS_00027259.p1
OG0007733	APOSC_23441	TCONS_00041133.p1, TCONS_00038935.p1
OG0007734	APOSC_09736	TCONS_00052703.p1
OG0007735	APOSC_16156, APOSC_22290	TCONS_00006450.p1
OG0007736	APOSC_05621	TCONS_00006108.p1
OG0007737	APOSC_15574	TCONS_00022764.p1
OG0007738	APOSC_09799	TCONS_00039489.p1
OG0007739	APOSC_06240	TCONS_00001041.p1
OG0007740	APOSC_26788	TCONS_00040381.p1, TCONS_00039234.p1
OG0007743	APOSC_06572	TCONS_00004286.p1
OG0007744	APOSC_09925	TCONS_00047303.p1
OG0007745	APOSC_13500	TCONS_00007839.p1, TCONS_00008596.p1
OG0007746	APOSC_14936	TCONS_00011182.p1
OG0007747	APOSC_12022	TCONS_00053195.p1
OG0007748	APOSC_10507	TCONS_00003490.p1
OG0007749	APOSC_16625	TCONS_00049303.p1
OG0007750	APOSC_14979	TCONS_00052600.p1
OG0007751	APOSC_11823	TCONS_00027679.p1
OG0007752	APOSC_03918	TCONS_00020869.p1
OG0007753	APOSC_28077	TCONS_00021657.p1
OG0007754	APOSC_02480	TCONS_00050991.p1
OG0007755	APOSC_06648	TCONS_00023536.p1, TCONS_00023573.p1
OG0007756	APOSC_14705	TCONS_00010764.p1
OG0007757	APOSC_22966	TCONS_00052660.p1
OG0007758	APOSC_21644	TCONS_00048344.p1
OG0007759	APOSC_15672, APOSC_15671	TCONS_00014965.p1
OG0007760	APOSC_10797	TCONS_00002867.p1
OG0007761	APOSC_23778	TCONS_00051649.p1
OG0007762	APOSC_14023	TCONS_00021925.p1
OG0007763	APOSC_14363	TCONS_00053736.p1
OG0007764	APOSC_01579	TCONS_00028498.p1
OG0007764	APOSC_28881	TCONS_00028499.p1
OG0007765	APOSC_00678, APOSC_22190	TCONS_00008450.p1, TCONS_00008449.p1
OG0007766	APOSC_07061	TCONS_00013847.p1
OG0007767	APOSC_28554	TCONS_00052065.p1, TCONS_00052071.p1
OG0007768	APOSC_26432	TCONS_00050962.p1, TCONS_00050973.p1
OG0007769	APOSC_21393	TCONS_00013347.p1
OG0007771	APOSC_05662	TCONS_00049529.p1
OG0007772	APOSC_13501	TCONS_00021495.p1
OG0007773	APOSC_03995	TCONS_00021313.p1, TCONS_00022320.p1
OG0007774	APOSC_13250	TCONS_00055592.p1
OG0007775	APOSC_06585	TCONS_00005585.p1
OG0007776	APOSC_15731	TCONS_00029043.p1
OG0007778	APOSC_20133	TCONS_00027045.p1, TCONS_00027046.p1, TCONS_00007079.p1
OG0007779	APOSC_20163	TCONS_00055791.p1
OG0007780	APOSC_18415	TCONS_00010777.p1
OG0007781	APOSC_21561	TCONS_00011085.p1
OG0007782	APOSC_19048	TCONS_00030973.p1
OG0007783	APOSC_08633	TCONS_00014436.p1
OG0007785	APOSC_00225, APOSC_09108	TCONS_00048431.p1
OG0007786	APOSC_27963	TCONS_00010304.p1
OG0007788	APOSC_11066	TCONS_00005604.p1
OG0007789	APOSC_27516	TCONS_00006466.p1
OG0007790	APOSC_12725	TCONS_00013913.p1
OG0007791	APOSC_15286	TCONS_00046054.p1
OG0007792	APOSC_18900	TCONS_00006674.p1
OG0007792	APOSC_00454	TCONS_00006673.p1
OG0007794	APOSC_01078	TCONS_00005639.p1
OG0007795	APOSC_14033	TCONS_00053219.p1
OG0007796	APOSC_00173	TCONS_00029847.p1
OG0007797	APOSC_06904	TCONS_00005266.p1
OG0007798	APOSC_19232	TCONS_00035284.p1
OG0007799	APOSC_07729	TCONS_00020335.p1
OG0007800	APOSC_04185	TCONS_00042611.p1
OG0007801	APOSC_16478	TCONS_00013160.p1
OG0007802	APOSC_24032	TCONS_00014260.p1
OG0007803	APOSC_25972	TCONS_00011075.p1
OG0007804	APOSC_27902	TCONS_00046880.p1, TCONS_00045601.p1
OG0007805	APOSC_07297	TCONS_00034468.p1
OG0007807	APOSC_18526	TCONS_00027474.p1
OG0007808	APOSC_14907, APOSC_14906	TCONS_00048621.p1
OG0007809	APOSC_26876	TCONS_00042854.p1
OG0007810	APOSC_20810	TCONS_00049548.p1
OG0007811	APOSC_07082	TCONS_00039538.p1
OG0007812	APOSC_14235	TCONS_00019011.p1
OG0007813	APOSC_26038, APOSC_08477	TCONS_00010597.p1
OG0007814	APOSC_17495	TCONS_00030696.p1
OG0007815	APOSC_04655	TCONS_00019269.p1
OG0007816	APOSC_06784	TCONS_00051033.p1
OG0007817	APOSC_27217	TCONS_00011643.p1
OG0007818	APOSC_27304	TCONS_00042428.p1
OG0007820	APOSC_13774	TCONS_00004697.p1
OG0007823	APOSC_03519, APOSC_12438	TCONS_00026099.p1
OG0007824	APOSC_19397	TCONS_00022913.p1
OG0007825	APOSC_18771, APOSC_18772	TCONS_00020063.p1
OG0007826	APOSC_13545	TCONS_00005832.p1, TCONS_00005866.p1
OG0007827	APOSC_20981	TCONS_00003607.p1
OG0007828	APOSC_28463	TCONS_00018966.p1
OG0007829	APOSC_13789	TCONS_00011101.p1
OG0007830	APOSC_25337	TCONS_00020303.p1
OG0007831	APOSC_23248	TCONS_00026164.p1
OG0007832	APOSC_11298	TCONS_00011370.p1
OG0007833	APOSC_10286	TCONS_00006612.p1, TCONS_00006644.p1
OG0007834	APOSC_11688	TCONS_00027363.p1
OG0007836	APOSC_23593	TCONS_00013500.p1
OG0007837	APOSC_11771	TCONS_00044166.p1
OG0007838	APOSC_07171	TCONS_00005286.p1
OG0007840	APOSC_23763, APOSC_08976	TCONS_00045842.p1
OG0007841	APOSC_20926	TCONS_00031020.p1
OG0007843	APOSC_07300	TCONS_00042751.p1
OG0007845	APOSC_18899, APOSC_18898	TCONS_00042237.p1, TCONS_00042291.p1
OG0007848	APOSC_10364	TCONS_00002380.p1, TCONS_00002373.p1
OG0007849	APOSC_09125	TCONS_00002911.p1
OG0007850	APOSC_09417	TCONS_00051270.p1, TCONS_00050100.p1
OG0007851	APOSC_01589	TCONS_00007485.p1
OG0007853	APOSC_07144, APOSC_02218, APOSC_20843, APOSC_11603	TCONS_00039432.p1
OG0007857	APOSC_06950	TCONS_00041622.p1
OG0007858	APOSC_09977	TCONS_00027054.p1
OG0007859	APOSC_16066	TCONS_00054876.p1
OG0007860	APOSC_23567	TCONS_00036778.p1
OG0007862	APOSC_27873	TCONS_00003659.p1
OG0007907	APOSC_17006, APOSC_17009, APOSC_17007, APOSC_17008	TCONS_00011086.p1
OG0007908	APOSC_09670	TCONS_00008952.p1
OG0007911	APOSC_26735	TCONS_00013377.p1
OG0007912	APOSC_12950	TCONS_00005699.p1
OG0007913	APOSC_16904	TCONS_00029441.p1
OG0007915	APOSC_04581	TCONS_00045868.p1
