Orthogroup	APOSC_ok	DROME
OG0005235	APOSC_02016	DROME01045
OG0005237	APOSC_01769	DROME13694, DROME13695
OG0005238	APOSC_20097	DROME03305
OG0005239	APOSC_01099, APOSC_27645	DROME16969
OG0005240	APOSC_18208	DROME05667
OG0005243	APOSC_10996	DROME13760
OG0005244	APOSC_04805, APOSC_04804	DROME11413
OG0005245	APOSC_22390	DROME15633
OG0005246	APOSC_19521	DROME21005
OG0005247	APOSC_00062	DROME11577
OG0005249	APOSC_08128	DROME17651
OG0005250	APOSC_23839	DROME06885
OG0005251	APOSC_02584	DROME15484, DROME15485
OG0005253	APOSC_27501	DROME20955
OG0005254	APOSC_19056	DROME13236
OG0005255	APOSC_05290	DROME17385, DROME17386
OG0005256	APOSC_17187, APOSC_17188	DROME10816
OG0005257	APOSC_14047	DROME12885, DROME12886, DROME12884
OG0005258	APOSC_18260	DROME07551
OG0005259	APOSC_17384	DROME01189
OG0005261	APOSC_05476	DROME19226, DROME19227
OG0005262	APOSC_23044	DROME14948
OG0005264	APOSC_07360, APOSC_21606	DROME11198
OG0005265	APOSC_21740	DROME00702, DROME00700, DROME00699, DROME00701, DROME00697, DROME00698
OG0005267	APOSC_21073	DROME04420, DROME19231
OG0005268	APOSC_08152	DROME14171
OG0005269	APOSC_17989	DROME02004
OG0005270	APOSC_04302	DROME08224
OG0005273	APOSC_26791, APOSC_17309	DROME12536
OG0005275	APOSC_26865	DROME01626
OG0005276	APOSC_04404	DROME03971
OG0005277	APOSC_00848	DROME18936
OG0005278	APOSC_26566	DROME19885
OG0005279	APOSC_15390	DROME20688
OG0005280	APOSC_23326, APOSC_25898	DROME12955
OG0005281	APOSC_14340, APOSC_10918	DROME05856
OG0005283	APOSC_20765	DROME14544, DROME14545
OG0005284	APOSC_17918	DROME10358, DROME10359
OG0005285	APOSC_00649	DROME15354
OG0005286	APOSC_10965	DROME18908
OG0005287	APOSC_09794	DROME02138
OG0005289	APOSC_00709, APOSC_14321	DROME14959, DROME14958, DROME21287
OG0005290	APOSC_26456, APOSC_26457	DROME07550
OG0005292	APOSC_15515	DROME11303, DROME11304
OG0005293	APOSC_19487	DROME18824
OG0005294	APOSC_10411	DROME21633, DROME21631, DROME21632
OG0005295	APOSC_10487	DROME18631, DROME18632
OG0005296	APOSC_09147	DROME16680
OG0005298	APOSC_28447	DROME06419
OG0005300	APOSC_06284	DROME02618
OG0005301	APOSC_10500	DROME13549
OG0005303	APOSC_26348	DROME01514
OG0005304	APOSC_03952, APOSC_12735	DROME13378
OG0005305	APOSC_19827	DROME00028
OG0005309	APOSC_13912	DROME21996, DROME22002, DROME21999
OG0005310	APOSC_08001	DROME16261, DROME16262
OG0005312	APOSC_18279	DROME17116
OG0005314	APOSC_00909	DROME10353
OG0005315	APOSC_01239, APOSC_14458	DROME20516, DROME20515, DROME20517
OG0005316	APOSC_02719	DROME02492
OG0005318	APOSC_15034	DROME20590
OG0005319	APOSC_01868, APOSC_01867	DROME02700, DROME01499
OG0005321	APOSC_28111	DROME10451, DROME10452
OG0005322	APOSC_22385	DROME12599, DROME12598, DROME12600
OG0005323	APOSC_15229	DROME08220, DROME08221
OG0005324	APOSC_25734	DROME20416
OG0005325	APOSC_14994	DROME12067
OG0005359	APOSC_15626, APOSC_15627	DROME09862
OG0005360	APOSC_11549	DROME11664
OG0005361	APOSC_24341	DROME02185
OG0005362	APOSC_05386	DROME03399, DROME03398, DROME03400, DROME03397
OG0005364	APOSC_06355	DROME01517, DROME01516
OG0005365	APOSC_23013	DROME01607
OG0005366	APOSC_18159, APOSC_18158	DROME00089
OG0005368	APOSC_25453, APOSC_26558	DROME20281, DROME20282
OG0005370	APOSC_19516, APOSC_19517	DROME19849
OG0005371	APOSC_04544	DROME12636
OG0005372	APOSC_06206	DROME21608
OG0005373	APOSC_12500	DROME11662
OG0005374	APOSC_13436	DROME09881
OG0005375	APOSC_15874	DROME09535
OG0005376	APOSC_23527	DROME02693
OG0005377	APOSC_01331	DROME03217
OG0005378	APOSC_25053	DROME19277, DROME19276
OG0005379	APOSC_12666	DROME19618, DROME15166
OG0005383	APOSC_18635	DROME06443
OG0005384	APOSC_09845	DROME05202, DROME05201
OG0005385	APOSC_27204	DROME06183
OG0005386	APOSC_20621	DROME11412
OG0005387	APOSC_02972, APOSC_17617	DROME10654, DROME10653
OG0005388	APOSC_04968, APOSC_04967	DROME21007, DROME17717
OG0005389	APOSC_04842	DROME07204
OG0005390	APOSC_26686	DROME18084
OG0005391	APOSC_08891	DROME14955, DROME20632
OG0005392	APOSC_11064	DROME15446
OG0005392	APOSC_21647	DROME08731
OG0005393	APOSC_02481	DROME09489
OG0005394	APOSC_20423	DROME06384
OG0005395	APOSC_01572, APOSC_01573	DROME02476
OG0005396	APOSC_19850	DROME16226
OG0005397	APOSC_10331	DROME17328
OG0005398	APOSC_11119	DROME19824, DROME19822, DROME19823, DROME19821, DROME19825
OG0005399	APOSC_00331	DROME08948
OG0005400	APOSC_12333	DROME15813
OG0005401	APOSC_20225, APOSC_20223, APOSC_20224	DROME13199
OG0005402	APOSC_05157	DROME11740
OG0005403	APOSC_22572	DROME14315
OG0005405	APOSC_00614	DROME11751
OG0005406	APOSC_01761	DROME01944, DROME01943
OG0005407	APOSC_00555	DROME16210, DROME16209, DROME16207, DROME16208
OG0005408	APOSC_12533	DROME05105
OG0005409	APOSC_19973	DROME11573, DROME11574
OG0005410	APOSC_21052	DROME10686
OG0005412	APOSC_24830	DROME14813
OG0005413	APOSC_00881	DROME18095
OG0005414	APOSC_19790	DROME07541
OG0005415	APOSC_10902	DROME17647
OG0005416	APOSC_00108, APOSC_00109	DROME05882, DROME05883
OG0005417	APOSC_26063	DROME21749, DROME21750
OG0005421	APOSC_11706, APOSC_21357	DROME10396
OG0005422	APOSC_15411	DROME14313
OG0005424	APOSC_10535	DROME11089, DROME11088
OG0005427	APOSC_02382	DROME00646
OG0005430	APOSC_00253, APOSC_02038, APOSC_17625, APOSC_17624	DROME08640, DROME08641
OG0005431	APOSC_09836	DROME10519
OG0005432	APOSC_00828, APOSC_00829	DROME13664
OG0005433	APOSC_02868, APOSC_19406	DROME07842
OG0005434	APOSC_05369	DROME01961
OG0005436	APOSC_12964	DROME04381
OG0005437	APOSC_22987	DROME05038, DROME05039
OG0005440	APOSC_14558	DROME13146, DROME13143, DROME13144, DROME13145
OG0005441	APOSC_26150, APOSC_26149	DROME09657, DROME18854
OG0005442	APOSC_29096	DROME09304
OG0005445	APOSC_15586	DROME03875, DROME03876, DROME03874, DROME03872, DROME03873
OG0005446	APOSC_24089	DROME06564
OG0005448	APOSC_13808	DROME01872
OG0005449	APOSC_13711	DROME06889
OG0005450	APOSC_21498	DROME00371, DROME00369, DROME00370
OG0005451	APOSC_17133	DROME01979
OG0005452	APOSC_20510	DROME09371
OG0005455	APOSC_02718	DROME20906
OG0005456	APOSC_26020	DROME01162
OG0005457	APOSC_08568	DROME11164
OG0005461	APOSC_17183	DROME03211
OG0005462	APOSC_08871	DROME21497
OG0005464	APOSC_13285	DROME13050
OG0005465	APOSC_13790	DROME09126
OG0005466	APOSC_21409	DROME16377
OG0005468	APOSC_14025	DROME01889
OG0005469	APOSC_12047, APOSC_12048	DROME11630
OG0005470	APOSC_25929, APOSC_25928	DROME06057
OG0005471	APOSC_09020, APOSC_09021	DROME10379
OG0005472	APOSC_04578, APOSC_04577	DROME03320, DROME03319, DROME03325, DROME05720
OG0005474	APOSC_18607	DROME12946
OG0005475	APOSC_27416	DROME17508
OG0005476	APOSC_27342	DROME18593
OG0005477	APOSC_05220	DROME20889
OG0005479	APOSC_15360	DROME10657
OG0005481	APOSC_07097	DROME09611, DROME09612
OG0005482	APOSC_10124, APOSC_04261	DROME03827, DROME18948, DROME08539
OG0005483	APOSC_15431	DROME00871, DROME00870, DROME00872, DROME00869, DROME00873, DROME11042
OG0005484	APOSC_28256	DROME20358
OG0005486	APOSC_12133, APOSC_12134	DROME03539
OG0005487	APOSC_20299	DROME08183, DROME08182
OG0005488	APOSC_28867	DROME15752, DROME15753
OG0005489	APOSC_12162, APOSC_06641	DROME07861
OG0005490	APOSC_05837	DROME19466
OG0005491	APOSC_15327	DROME04711
OG0005492	APOSC_12319	DROME06578
OG0005493	APOSC_17244	DROME12922
OG0005494	APOSC_05152	DROME21649
OG0005495	APOSC_29139	DROME17019
OG0005497	APOSC_09761, APOSC_09760	DROME04924
OG0005498	APOSC_27536	DROME19676
OG0005499	APOSC_09979	DROME03401, DROME07297
OG0005500	APOSC_12881	DROME05919, DROME18022
OG0005502	APOSC_09563	DROME00912
OG0005503	APOSC_02386	DROME16857
OG0005504	APOSC_08715	DROME15054
OG0005505	APOSC_24911	DROME09144
OG0005506	APOSC_00816, APOSC_00815, APOSC_00814	DROME12679
OG0005508	APOSC_13240	DROME17492
OG0005509	APOSC_18477	DROME05301
OG0005510	APOSC_18070, APOSC_25067	DROME15194
OG0005511	APOSC_12481	DROME15312
OG0005512	APOSC_06251, APOSC_06252	DROME15424, DROME15423
OG0005513	APOSC_03880	DROME21296, DROME09467
OG0005514	APOSC_06981	DROME04631
OG0005516	APOSC_28579	DROME19606
OG0005517	APOSC_11062, APOSC_12196	DROME19919
OG0005518	APOSC_20365	DROME14670
OG0005519	APOSC_05143	DROME18312
OG0005520	APOSC_02498	DROME04068
OG0005521	APOSC_04396	DROME16855, DROME16854
OG0005524	APOSC_24851	DROME11985
OG0005525	APOSC_05492	DROME19467
OG0005527	APOSC_07570	DROME06165
OG0005528	APOSC_19337	DROME12253
OG0005529	APOSC_18681	DROME06637, DROME06638
OG0005531	APOSC_24677, APOSC_00674	DROME06302
OG0005533	APOSC_09307	DROME05452
OG0005535	APOSC_29103	DROME21244
OG0005536	APOSC_10824	DROME18846
OG0005537	APOSC_00609	DROME13170
OG0005538	APOSC_28954	DROME17495, DROME17493, DROME17494
OG0005539	APOSC_07113	DROME00462, DROME00460, DROME02960
OG0005541	APOSC_28861	DROME13352
OG0005543	APOSC_24847	DROME01740, DROME17862, DROME17863
OG0005545	APOSC_10001, APOSC_28880, APOSC_17488, APOSC_17873, APOSC_03692	DROME05987
OG0005546	APOSC_21439	DROME05705
OG0005550	APOSC_01954	DROME07358
OG0005551	APOSC_12730, APOSC_12729	DROME07232, DROME17410
OG0005553	APOSC_28171	DROME10357
OG0005554	APOSC_24518	DROME19929, DROME19930
OG0005556	APOSC_10450, APOSC_11770, APOSC_14425, APOSC_04868	DROME08193
OG0005558	APOSC_22802	DROME10652
OG0005559	APOSC_11473	DROME11663
OG0005560	APOSC_17985	DROME07606, DROME07948
OG0005561	APOSC_16153, APOSC_16154	DROME09536
OG0005562	APOSC_08357, APOSC_08358	DROME16835
OG0005563	APOSC_28144	DROME12068
OG0005565	APOSC_14885	DROME07683, DROME07684
OG0005566	APOSC_19603	DROME17778, DROME19582, DROME08765
OG0005569	APOSC_20016	DROME06020
OG0005570	APOSC_06764	DROME12597
OG0005572	APOSC_17569	DROME12985
OG0005573	APOSC_01745	DROME00274, DROME00275
OG0005574	APOSC_08231	DROME07973
OG0005575	APOSC_09207, APOSC_24505	DROME07769
OG0005576	APOSC_03163	DROME00716, DROME00717
OG0005577	APOSC_26521	DROME13949, DROME13950
OG0005578	APOSC_24175	DROME13162
OG0005579	APOSC_20813	DROME01286
OG0005580	APOSC_22347	DROME06425
OG0005581	APOSC_01266	DROME15143
OG0005582	APOSC_18669	DROME17006
OG0005584	APOSC_11834, APOSC_03363	DROME19482
OG0005586	APOSC_22411	DROME01782
OG0005587	APOSC_17320	DROME13836
OG0005588	APOSC_09400, APOSC_09401	DROME02584
OG0005589	APOSC_03104	DROME13235
OG0005590	APOSC_24905	DROME20583
OG0005592	APOSC_23739	DROME20112
OG0005594	APOSC_05460	DROME19266
OG0005595	APOSC_18442	DROME10967
OG0005596	APOSC_02442, APOSC_02441	DROME08093, DROME06032
OG0005597	APOSC_10722	DROME01657
OG0005598	APOSC_21335	DROME14004
OG0005599	APOSC_10884	DROME21243
OG0005601	APOSC_22282	DROME09490
OG0005603	APOSC_25874	DROME13173, DROME13174, DROME13175
OG0005604	APOSC_28715	DROME06435
OG0005605	APOSC_26356	DROME13674
OG0005607	APOSC_00434	DROME16439, DROME16438
OG0005609	APOSC_07013	DROME05252, DROME05251
OG0005610	APOSC_18623	DROME17081, DROME17082
OG0005611	APOSC_23394	DROME09603, DROME09604
OG0005613	APOSC_22849	DROME01648
OG0005614	APOSC_17688	DROME18745
OG0005615	APOSC_22875	DROME05560
OG0005616	APOSC_01017	DROME12151
OG0005617	APOSC_28064	DROME14239
OG0005618	APOSC_13510, APOSC_13509	DROME05739
OG0005619	APOSC_06500	DROME08173
OG0005620	APOSC_13245	DROME18122, DROME18121, DROME18124, DROME18123
OG0005622	APOSC_25982, APOSC_25983	DROME01204
OG0005623	APOSC_10313	DROME00550
OG0005625	APOSC_26327	DROME16840
OG0005626	APOSC_18946	DROME01163, DROME01164
OG0005627	APOSC_22205	DROME05020
OG0005628	APOSC_10168	DROME08416
OG0005629	APOSC_23153	DROME11049
OG0005631	APOSC_14983	DROME17841
OG0005632	APOSC_03653, APOSC_03652	DROME10651
OG0005633	APOSC_09079	DROME17761
OG0005634	APOSC_25657	DROME21460
OG0005636	APOSC_16065	DROME08136
OG0005637	APOSC_04197	DROME21544
OG0005639	APOSC_04226, APOSC_29003	DROME06385
OG0005640	APOSC_28133	DROME13728
OG0005641	APOSC_05055	DROME03027
OG0005642	APOSC_27637	DROME03379
OG0005644	APOSC_15900	DROME06427
OG0005645	APOSC_21057, APOSC_21058, APOSC_00031	DROME18577
OG0005646	APOSC_16215	DROME16294
OG0005648	APOSC_17174, APOSC_17173, APOSC_17175	DROME03181, DROME03182
OG0005649	APOSC_24376	DROME10772
OG0005652	APOSC_07517	DROME06700
OG0005655	APOSC_00469	DROME06091
OG0005656	APOSC_01197	DROME07968
OG0005660	APOSC_15651	DROME15890, DROME15891
OG0005685	APOSC_21208	DROME08832
OG0005690	APOSC_14449	DROME04761
OG0005692	APOSC_19561	DROME13230
OG0005694	APOSC_04885	DROME13864, DROME13863
OG0005696	APOSC_09323	DROME11286
OG0005697	APOSC_20324	DROME17682
OG0005698	APOSC_19673	DROME09665
OG0005702	APOSC_24974	DROME10890
OG0005703	APOSC_08960	DROME19473
OG0005704	APOSC_07076	DROME03784, DROME03785
OG0005707	APOSC_28310	DROME15744, DROME15745
OG0005708	APOSC_05297	DROME14710
OG0005710	APOSC_21123	DROME07052
OG0005712	APOSC_23304	DROME16333, DROME16334
OG0005714	APOSC_17478	DROME20712, DROME20711, DROME20713
OG0005715	APOSC_14522	DROME18763, DROME18764, DROME18762
OG0005717	APOSC_16010	DROME06471
OG0005718	APOSC_06051	DROME16901, DROME15117, DROME15116, DROME13404
OG0005719	APOSC_28924	DROME19860
OG0005721	APOSC_05124	DROME00178
OG0005723	APOSC_21586	DROME17035
OG0005724	APOSC_25400	DROME03509, DROME03507
OG0005725	APOSC_05326	DROME09268
OG0005726	APOSC_03386	DROME08962
OG0005727	APOSC_23323	DROME20877
OG0005728	APOSC_04529, APOSC_04530	DROME04547
OG0005729	APOSC_20673	DROME00800
OG0005731	APOSC_26549	DROME03369
OG0005732	APOSC_25969	DROME03588
OG0005733	APOSC_22245	DROME14541, DROME14542, DROME10332
OG0005734	APOSC_05153	DROME21588, DROME04119
OG0005735	APOSC_21923	DROME09661, DROME09662, DROME09660
OG0005737	APOSC_09432	DROME06704
OG0005738	APOSC_15849	DROME09090, DROME09091, DROME09093, DROME09092
OG0005740	APOSC_01806	DROME12219, DROME12220
OG0005741	APOSC_22589	DROME10077
OG0005742	APOSC_07832, APOSC_07831, APOSC_09467, APOSC_07830	DROME15851
OG0005744	APOSC_13513	DROME21042, DROME21041, DROME13505
OG0005746	APOSC_07740	DROME19187
OG0005747	APOSC_22397, APOSC_22398, APOSC_22400	DROME12400
OG0005748	APOSC_27133	DROME17506
OG0005749	APOSC_24856	DROME00192
OG0005750	APOSC_14361	DROME14187
OG0005751	APOSC_15772	DROME11468
OG0005752	APOSC_18749, APOSC_27855	DROME20074
OG0005755	APOSC_25757, APOSC_25758, APOSC_25759	DROME09852
OG0005758	APOSC_26035	DROME02962
OG0005759	APOSC_09093, APOSC_09094, APOSC_09092	DROME06016
OG0005760	APOSC_18040	DROME05727, DROME05728, DROME05730, DROME05729
OG0005761	APOSC_23921	DROME18137, DROME18138
OG0005762	APOSC_10439	DROME15581
OG0005764	APOSC_01694	DROME08532
OG0005765	APOSC_20569	DROME14596
OG0005766	APOSC_20156	DROME09826, DROME09825, DROME09827
OG0005769	APOSC_24988	DROME03529, DROME03528
OG0005770	APOSC_19297	DROME01271, DROME01270
OG0005771	APOSC_25613	DROME11559
OG0005772	APOSC_20636	DROME11383
OG0005774	APOSC_02770, APOSC_02769, APOSC_02768	DROME03197
OG0005775	APOSC_10449	DROME14248, DROME03634
OG0005776	APOSC_17509	DROME05892
OG0005778	APOSC_24577	DROME21770, DROME21769, DROME21768, DROME21767
OG0005779	APOSC_01313, APOSC_01314	DROME08845
OG0005783	APOSC_28920	DROME16358
OG0005784	APOSC_12819	DROME20576
OG0005787	APOSC_26671	DROME16644, DROME18583
OG0005788	APOSC_09747, APOSC_20820	DROME01890
OG0005789	APOSC_27439	DROME02052
OG0005790	APOSC_00830	DROME02319
OG0005791	APOSC_19223	DROME09196, DROME09195
OG0005792	APOSC_18422	DROME04031
OG0005793	APOSC_16953, APOSC_01413	DROME13741
OG0005794	APOSC_03548	DROME20570
OG0005795	APOSC_07066	DROME00921
OG0005796	APOSC_04697, APOSC_04696	DROME21579
OG0005797	APOSC_22130	DROME13677
OG0005798	APOSC_08893	DROME00436
OG0005799	APOSC_09897	DROME17772
OG0005800	APOSC_19568	DROME14692
OG0005801	APOSC_28088	DROME20251, DROME13442
OG0005802	APOSC_14088	DROME18658
OG0005803	APOSC_02519	DROME06804
OG0005804	APOSC_19822	DROME00221
OG0005805	APOSC_13123, APOSC_13122	DROME18523
OG0005807	APOSC_05357, APOSC_26421, APOSC_02941	DROME15016
OG0005808	APOSC_11121, APOSC_11120	DROME15577
OG0005811	APOSC_08624	DROME15005, DROME15004
OG0005812	APOSC_05502, APOSC_05503, APOSC_07480	DROME17684
OG0005813	APOSC_25713	DROME18740, DROME18739, DROME08278
OG0005815	APOSC_24616	DROME17829
OG0005817	APOSC_01250	DROME00446
OG0005818	APOSC_20410	DROME21049
OG0005819	APOSC_11104, APOSC_11105	DROME10881
OG0005821	APOSC_01529, APOSC_01531, APOSC_01530	DROME18765
OG0005822	APOSC_13151	DROME00384
OG0005823	APOSC_08122	DROME16943
OG0005824	APOSC_18418	DROME14993
OG0005827	APOSC_16635	DROME03179
OG0005829	APOSC_10617	DROME17916, DROME17917, DROME17918
OG0005830	APOSC_08551	DROME09394
OG0005831	APOSC_06668	DROME02056
OG0005832	APOSC_09479	DROME03903
OG0005833	APOSC_11987, APOSC_11988	DROME14025
OG0005834	APOSC_25411	DROME09861, DROME09860
OG0005835	APOSC_24228	DROME10113
OG0005836	APOSC_21075	DROME02540
OG0005837	APOSC_10247	DROME19685
OG0005840	APOSC_14345	DROME12810, DROME12811
OG0005842	APOSC_03169	DROME03001
OG0005843	APOSC_09769	DROME07738
OG0005845	APOSC_23422	DROME12524
OG0005846	APOSC_22781	DROME18114
OG0005847	APOSC_18012, APOSC_18011	DROME12864
OG0005848	APOSC_01932, APOSC_12632, APOSC_01931	DROME17120
OG0005849	APOSC_08086	DROME15063, DROME15062
OG0005850	APOSC_23071	DROME15741, DROME15742
OG0005851	APOSC_09575, APOSC_09574	DROME06389, DROME06388
OG0005853	APOSC_03228	DROME18489, DROME18488
OG0005857	APOSC_07313	DROME13133, DROME13132
OG0005858	APOSC_24348	DROME10288, DROME10287
OG0005859	APOSC_22884	DROME01874
OG0005860	APOSC_08867	DROME13592
OG0005861	APOSC_19100	DROME20036
OG0005863	APOSC_27616, APOSC_14006	DROME00631
OG0005864	APOSC_18321	DROME21983
OG0005865	APOSC_08539	DROME21095
OG0005866	APOSC_21893	DROME02046, DROME02047, DROME02049, DROME02048, DROME02050
OG0005867	APOSC_15005	DROME18293
OG0005869	APOSC_16070	DROME01674
OG0005870	APOSC_07229	DROME19873
OG0005871	APOSC_00511	DROME05632, DROME05631
OG0005872	APOSC_13227	DROME00389
OG0005874	APOSC_08988	DROME03501
OG0005875	APOSC_02723	DROME06773
OG0005877	APOSC_01448	DROME06392
OG0005878	APOSC_15744	DROME19123
OG0005879	APOSC_17887, APOSC_17886	DROME20321
OG0005880	APOSC_00093	DROME17652, DROME17653
OG0005883	APOSC_18377	DROME19395
OG0005884	APOSC_15015	DROME08061
OG0005886	APOSC_21774	DROME01867
OG0005888	APOSC_07345	DROME16104
OG0005889	APOSC_01805	DROME14304, DROME07617
OG0005890	APOSC_19743	DROME19088
OG0005891	APOSC_16652	DROME11287
OG0005892	APOSC_05235	DROME10375, DROME10374
OG0005893	APOSC_05798, APOSC_05799	DROME16783
OG0005894	APOSC_02144	DROME11886
OG0005895	APOSC_06307	DROME02103
OG0005896	APOSC_25068	DROME06811
OG0005897	APOSC_27162	DROME19090
OG0005898	APOSC_20862	DROME06116
OG0005899	APOSC_03217	DROME02184
OG0005901	APOSC_24423	DROME08624
OG0005902	APOSC_11317	DROME12748
OG0005903	APOSC_11136, APOSC_11137	DROME19765
OG0005904	APOSC_23496, APOSC_23497	DROME00138
OG0005905	APOSC_06837, APOSC_05449, APOSC_02185	DROME08071
OG0005906	APOSC_12671	DROME04737, DROME04735, DROME04736
OG0005909	APOSC_04657	DROME01192
OG0005914	APOSC_24621	DROME08503, DROME08502
OG0005919	APOSC_22101	DROME03002
OG0005921	APOSC_28876, APOSC_28877	DROME05740
OG0005922	APOSC_21484	DROME13644, DROME13643
OG0005923	APOSC_12977	DROME01141, DROME01142
OG0005925	APOSC_11363, APOSC_06879, APOSC_10713, APOSC_10712	DROME01094
OG0005926	APOSC_10186	DROME12066, DROME12065
OG0005928	APOSC_09087	DROME02019
OG0005929	APOSC_04039	DROME01196
OG0005931	APOSC_25624	DROME08847
OG0005932	APOSC_11918	DROME15731
OG0005933	APOSC_05031	DROME19096, DROME19097
OG0005936	APOSC_16898	DROME12077
OG0005937	APOSC_28255	DROME14657
OG0005938	APOSC_22222	DROME04753, DROME04751, DROME04750, DROME04754, DROME04752
OG0005940	APOSC_18203	DROME18687
OG0005941	APOSC_23440	DROME14278
OG0005942	APOSC_14200	DROME17395
OG0005943	APOSC_12411	DROME01109
OG0005944	APOSC_10534	DROME21720
OG0005946	APOSC_07072	DROME15326
OG0005949	APOSC_10473	DROME10426
OG0005950	APOSC_24602	DROME10950
OG0005952	APOSC_12678	DROME19643
OG0005953	APOSC_21471	DROME11680
OG0005957	APOSC_24812	DROME02682, DROME02681, DROME02683, DROME02684
OG0005960	APOSC_12544	DROME11094, DROME11095
OG0005963	APOSC_15197	DROME00894
OG0005965	APOSC_24080	DROME15552
OG0005966	APOSC_06823	DROME04950
OG0005967	APOSC_28428	DROME16596, DROME14482
OG0005968	APOSC_11947	DROME21030, DROME16013, DROME08290
OG0005969	APOSC_23668	DROME08256, DROME08257
OG0005970	APOSC_16656	DROME13325
OG0005972	APOSC_28791	DROME16733
OG0005973	APOSC_15072	DROME03261
OG0005974	APOSC_03829	DROME09177
OG0005975	APOSC_19763	DROME01949
OG0005976	APOSC_07723	DROME19287
OG0005977	APOSC_21684	DROME08531
OG0005978	APOSC_08116, APOSC_08115	DROME03284
OG0005980	APOSC_09705	DROME21461
OG0005981	APOSC_18066	DROME05700
OG0005982	APOSC_12060	DROME01959
OG0005984	APOSC_26001, APOSC_26002	DROME20805
OG0005986	APOSC_21852	DROME07616
OG0005987	APOSC_01066	DROME16681
OG0005988	APOSC_24144	DROME04858
OG0005989	APOSC_14635	DROME01935, DROME02497
OG0005993	APOSC_18888	DROME01845
OG0005995	APOSC_13878	DROME10672
OG0005998	APOSC_10776	DROME05475
OG0006002	APOSC_13869	DROME16784
OG0006003	APOSC_25976	DROME10360
OG0006004	APOSC_09562	DROME09659
OG0006005	APOSC_12391	DROME21221
OG0006009	APOSC_00850, APOSC_00851	DROME04529, DROME04530
OG0006010	APOSC_17125	DROME07208
OG0006011	APOSC_06335	DROME05625
OG0006012	APOSC_05086, APOSC_05087	DROME04986
OG0006015	APOSC_09564	DROME04440, DROME04441
OG0006059	APOSC_20657	DROME07767
OG0006061	APOSC_05103	DROME04698
OG0006062	APOSC_01581, APOSC_08657	DROME04067
OG0006063	APOSC_25055	DROME20838
OG0006064	APOSC_16645	DROME01128
OG0006065	APOSC_24770	DROME06304
OG0006066	APOSC_00456	DROME20062
OG0006069	APOSC_10043	DROME20187
OG0006070	APOSC_27385	DROME16601, DROME16602
OG0006072	APOSC_27063, APOSC_27064	DROME01673
OG0006073	APOSC_13294	DROME14553
OG0006074	APOSC_26778	DROME19848
OG0006077	APOSC_23531, APOSC_01276	DROME09385
OG0006078	APOSC_17814	DROME02001
OG0006079	APOSC_12851	DROME02616
OG0006081	APOSC_04732	DROME14279
OG0006085	APOSC_28275	DROME12364
OG0006087	APOSC_27471, APOSC_15292	DROME12774
OG0006090	APOSC_28758	DROME09888, DROME09890, DROME09891, DROME09889
OG0006095	APOSC_06175, APOSC_05048	DROME21969
OG0006096	APOSC_23249	DROME21245
OG0006098	APOSC_25956	DROME05931
OG0006099	APOSC_20927	DROME11739
OG0006100	APOSC_17808	DROME05018
OG0006101	APOSC_22145	DROME04360
OG0006102	APOSC_22067	DROME01980
OG0006103	APOSC_08410	DROME10210
OG0006104	APOSC_06210, APOSC_19494	DROME15737
OG0006106	APOSC_06595	DROME20870
OG0006108	APOSC_15898	DROME09376
OG0006111	APOSC_03391	DROME12496
OG0006113	APOSC_26235	DROME04342
OG0006115	APOSC_09124	DROME16296
OG0006116	APOSC_26592	DROME02301, DROME02300
OG0006117	APOSC_07439	DROME10279
OG0006118	APOSC_07828	DROME20483
OG0006119	APOSC_11399	DROME12941
OG0006120	APOSC_20718	DROME13128, DROME13130, DROME13129
OG0006121	APOSC_27870	DROME18148
OG0006122	APOSC_16541	DROME00796
OG0006123	APOSC_12556	DROME16430
OG0006124	APOSC_22257	DROME13739
OG0006125	APOSC_04763	DROME02053
OG0006127	APOSC_15621	DROME03260
OG0006128	APOSC_06200	DROME07922
OG0006129	APOSC_02978	DROME09781
OG0006130	APOSC_06548, APOSC_13669	DROME17498, DROME17499
OG0006131	APOSC_09740	DROME15971
OG0006132	APOSC_13478	DROME06118
OG0006133	APOSC_18362	DROME07717
OG0006134	APOSC_24225	DROME13718
OG0006135	APOSC_10242	DROME08697
OG0006136	APOSC_19976	DROME10851
OG0006137	APOSC_12184	DROME09569
OG0006140	APOSC_23359	DROME15748
OG0006141	APOSC_21752, APOSC_05712	DROME18067, DROME07431
OG0006144	APOSC_11441	DROME00549
OG0006145	APOSC_09691	DROME11050
OG0006148	APOSC_19000	DROME10799
OG0006151	APOSC_09261, APOSC_09262	DROME20478
OG0006152	APOSC_28211	DROME08871
OG0006155	APOSC_02722	DROME18085
OG0006156	APOSC_24618	DROME10247
OG0006159	APOSC_15246	DROME13858
OG0006160	APOSC_05551	DROME03637
OG0006161	APOSC_05129	DROME18089, DROME18090, DROME18088
OG0006164	APOSC_18639	DROME09119
OG0006168	APOSC_24765	DROME15944, DROME18911
OG0006169	APOSC_09033	DROME10283
OG0006170	APOSC_23360, APOSC_08104	DROME14914
OG0006171	APOSC_15964	DROME09393
OG0006176	APOSC_15825	DROME04325
OG0006179	APOSC_23268	DROME10214
OG0006180	APOSC_03152	DROME17033
OG0006181	APOSC_03481	DROME14871
OG0006182	APOSC_28042	DROME01649
OG0006183	APOSC_19486	DROME14997
