Orthogroup	BRALA	PFLAV
OG0008582	BRALA03652	TCONS_00024857.p1, TCONS_00024890.p1
OG0008583	BRALA10200	TCONS_00018557.p1
OG0008587	BRALA17930	TCONS_00055211.p1, TCONS_00041451.p1
OG0008588	BRALA10465	TCONS_00012906.p1
OG0008589	BRALA12750	TCONS_00048841.p1
OG0008590	BRALA27378	TCONS_00014348.p1
OG0008591	BRALA15014	TCONS_00012321.p1
OG0008592	BRALA18436	TCONS_00016163.p1
OG0008593	BRALA28147	TCONS_00047598.p1
OG0008594	BRALA07379	TCONS_00055609.p1
OG0008595	BRALA19312	TCONS_00002130.p1
OG0008596	BRALA09201	TCONS_00056290.p1
OG0008597	BRALA28968	TCONS_00044175.p1
OG0008598	BRALA28701	TCONS_00013530.p1
OG0008599	BRALA08261, BRALA27115	TCONS_00042756.p1
OG0008599	BRALA15150	TCONS_00012257.p1
OG0008600	BRALA22361	TCONS_00026821.p1
OG0008601	BRALA20388	TCONS_00042388.p1
OG0008602	BRALA34147	TCONS_00009504.p1, TCONS_00010870.p1
OG0008603	BRALA30099	TCONS_00003811.p1, TCONS_00003829.p1
OG0008604	BRALA19507	TCONS_00013472.p1, TCONS_00013471.p1
OG0008605	BRALA11490	TCONS_00026747.p1
OG0008606	BRALA09692	TCONS_00009179.p1
OG0008607	BRALA27393	TCONS_00015306.p1
OG0008608	BRALA15840	TCONS_00051193.p1
OG0008609	BRALA13094	TCONS_00012881.p1
OG0008610	BRALA21675	TCONS_00027015.p1
OG0008611	BRALA10116	TCONS_00014637.p1
OG0008612	BRALA21312	TCONS_00015184.p1
OG0008613	BRALA15326	TCONS_00049453.p1
OG0008614	BRALA11854	TCONS_00043624.p1, TCONS_00043648.p1
OG0008617	BRALA15315	TCONS_00048980.p1
OG0008618	BRALA11013, BRALA11063, BRALA09335	TCONS_00047716.p1
OG0008619	BRALA23442	TCONS_00009650.p1
OG0008624	BRALA16482	TCONS_00012984.p1
OG0008625	BRALA03065	TCONS_00008478.p1
OG0008626	BRALA19975	TCONS_00007557.p1
OG0008627	BRALA11795	TCONS_00042998.p1
OG0008628	BRALA15875	TCONS_00043516.p1
OG0008629	BRALA21752	TCONS_00027980.p1
OG0008630	BRALA24237, BRALA28920	TCONS_00005902.p1
OG0008632	BRALA09185	TCONS_00055886.p1
OG0008633	BRALA22271	TCONS_00012121.p1
OG0008634	BRALA22279	TCONS_00004471.p1
OG0008636	BRALA18519	TCONS_00029149.p1
OG0008637	BRALA15802	TCONS_00051122.p1
OG0008638	BRALA04155	TCONS_00020183.p1
OG0008639	BRALA29796	TCONS_00000996.p1
OG0008641	BRALA29471	TCONS_00010728.p1
OG0008642	BRALA28732	TCONS_00008591.p1
OG0008643	BRALA19720	TCONS_00048514.p1
OG0008644	BRALA16311	TCONS_00027476.p1
OG0008645	BRALA27600	TCONS_00018903.p1
OG0008646	BRALA18831, BRALA18832	TCONS_00002305.p1
OG0008647	BRALA09658	TCONS_00017727.p1, TCONS_00044814.p1
OG0008648	BRALA34884, BRALA30218	TCONS_00010189.p1
OG0008649	BRALA22634	TCONS_00012038.p1
OG0008651	BRALA00594	TCONS_00035616.p1, TCONS_00035716.p1
OG0008653	BRALA29819	TCONS_00020879.p1
OG0008654	BRALA27377	TCONS_00013145.p1
OG0008655	BRALA20532	TCONS_00048808.p1
OG0008657	BRALA32006	TCONS_00023995.p1
OG0008658	BRALA21119	TCONS_00017004.p1
OG0008659	BRALA28628	TCONS_00001536.p1
OG0008660	BRALA16548	TCONS_00029817.p1
OG0008662	BRALA00592	TCONS_00035288.p1
OG0008663	BRALA34276	TCONS_00010920.p1
OG0008665	BRALA06807	TCONS_00030850.p1
OG0008666	BRALA25113	TCONS_00039409.p1
OG0008668	BRALA11434	TCONS_00053617.p1, TCONS_00026885.p1, TCONS_00053618.p1
OG0008669	BRALA16331	TCONS_00056877.p1, TCONS_00056890.p1
OG0008671	BRALA20873	TCONS_00010941.p1
OG0008672	BRALA18524, BRALA29802	TCONS_00028728.p1
OG0008673	BRALA20899	TCONS_00011639.p1
OG0008674	BRALA15953	TCONS_00042679.p1
OG0008675	BRALA22504	TCONS_00011082.p1
OG0008676	BRALA07254	TCONS_00005105.p1
OG0008677	BRALA05307	TCONS_00018655.p1, TCONS_00018707.p1
OG0008680	BRALA21682	TCONS_00027814.p1
OG0008681	BRALA10215	TCONS_00018263.p1
OG0008682	BRALA02229	TCONS_00044991.p1
OG0008684	BRALA10687	TCONS_00020376.p1
OG0008693	BRALA27587	TCONS_00035275.p1
OG0008694	BRALA18836	TCONS_00037541.p1
OG0008695	BRALA08251	TCONS_00041674.p1, TCONS_00041671.p1, TCONS_00044108.p1, TCONS_00044085.p1, TCONS_00042783.p1
OG0008696	BRALA11880	TCONS_00041989.p1
OG0008697	BRALA18391	TCONS_00015573.p1
OG0008698	BRALA03650	TCONS_00027633.p1
OG0008705	BRALA18575	TCONS_00018862.p1
OG0008709	BRALA07707	TCONS_00023586.p1, TCONS_00023549.p1
OG0008710	BRALA19246, BRALA19247	TCONS_00043751.p1, TCONS_00003876.p1, TCONS_00002915.p1, TCONS_00002916.p1
OG0008712	BRALA17497, BRALA11874, BRALA01155, BRALA09917, BRALA22555	TCONS_00040804.p1, TCONS_00040144.p1
OG0008719	BRALA14880	TCONS_00018564.p1, TCONS_00033417.p1, TCONS_00032941.p1, TCONS_00033419.p1, TCONS_00033420.p1, TCONS_00032940.p1, TCONS_00033311.p1, TCONS_00033314.p1, TCONS_00033455.p1, TCONS_00032967.p1, TCONS_00032945.p1, TCONS_00032346.p1, TCONS_00032943.p1, TCONS_00033315.p1, TCONS_00033323.p1, TCONS_00033324.p1, TCONS_00033318.p1, TCONS_00032869.p1, TCONS_00033325.p1, TCONS_00033322.p1, TCONS_00033320.p1
OG0008720	BRALA27056, BRALA20012	TCONS_00008684.p1
OG0008753	BRALA02594	TCONS_00015587.p1
OG0008758	BRALA19426	TCONS_00016870.p1
OG0008760	BRALA14035	TCONS_00052857.p1
OG0008762	BRALA21759	TCONS_00029369.p1
OG0008763	BRALA10887	TCONS_00010831.p1
OG0008764	BRALA06448	TCONS_00013849.p1
OG0008765	BRALA00158	TCONS_00056295.p1
OG0008766	BRALA13488	TCONS_00029152.p1
OG0008767	BRALA09777	TCONS_00016919.p1, TCONS_00016924.p1
OG0008770	BRALA28302	TCONS_00042982.p1
OG0008771	BRALA29707	TCONS_00019581.p1
OG0008772	BRALA21472	TCONS_00011469.p1
OG0008773	BRALA28978	TCONS_00003459.p1
OG0008774	BRALA20726	TCONS_00037771.p1, TCONS_00037772.p1
OG0008779	BRALA13753	TCONS_00017140.p1
OG0008780	BRALA17416	TCONS_00010097.p1
OG0008781	BRALA24780	TCONS_00049075.p1
OG0008782	BRALA28545	TCONS_00041068.p1
OG0008784	BRALA00992	TCONS_00053147.p1
OG0008786	BRALA20053	TCONS_00048618.p1
OG0008788	BRALA20266	TCONS_00056689.p1
OG0008789	BRALA22759	TCONS_00025261.p1
OG0008789	BRALA35300	TCONS_00023879.p1
OG0008790	BRALA20707	TCONS_00010841.p1
OG0008792	BRALA04071	TCONS_00020074.p1
OG0008793	BRALA25531	TCONS_00056529.p1
OG0008794	BRALA31199	TCONS_00042636.p1
OG0008796	BRALA10765	TCONS_00010955.p1
OG0008797	BRALA14918	TCONS_00005645.p1
OG0008798	BRALA18668	TCONS_00042486.p1
OG0008799	BRALA31717	TCONS_00014650.p1
OG0008800	BRALA12044	TCONS_00035292.p1
OG0008801	BRALA35445, BRALA32559, BRALA29232	TCONS_00037683.p1
OG0008802	BRALA13112	TCONS_00013895.p1
OG0008803	BRALA35904	TCONS_00026335.p1, TCONS_00026345.p1
OG0008803	BRALA21165	TCONS_00003394.p1
OG0008804	BRALA13316	TCONS_00009879.p1
OG0008805	BRALA07794	TCONS_00019691.p1
OG0008806	BRALA06332	TCONS_00056870.p1
OG0008809	BRALA32116, BRALA32117, BRALA32118, BRALA25009, BRALA25008	TCONS_00017568.p1
OG0008810	BRALA25429	TCONS_00002094.p1
OG0008811	BRALA21997	TCONS_00009409.p1, TCONS_00009427.p1
OG0008812	BRALA23463	TCONS_00011977.p1
OG0008813	BRALA13478	TCONS_00028092.p1
OG0008820	BRALA30147	TCONS_00056927.p1
OG0008821	BRALA19308	TCONS_00000165.p1
OG0008822	BRALA06559	TCONS_00013114.p1
OG0008823	BRALA14958	TCONS_00005406.p1
OG0008824	BRALA02996	TCONS_00016059.p1
OG0008825	BRALA22801, BRALA32453	TCONS_00006805.p1
OG0008826	BRALA05017	TCONS_00054698.p1, TCONS_00054623.p1
OG0008828	BRALA04831	TCONS_00003600.p1
OG0008829	BRALA04028	TCONS_00032677.p1, TCONS_00032052.p1, TCONS_00032053.p1, TCONS_00032651.p1
OG0008830	BRALA05255	TCONS_00053189.p1
OG0008831	BRALA23986	TCONS_00027119.p1
OG0008832	BRALA05684	TCONS_00050827.p1
OG0008833	BRALA13348	TCONS_00009597.p1
OG0008834	BRALA01773	TCONS_00044843.p1
OG0008835	BRALA13701	TCONS_00022397.p1
OG0008836	BRALA24617	TCONS_00004766.p1, TCONS_00006082.p1
OG0008837	BRALA17709	TCONS_00006551.p1
OG0008838	BRALA22701	TCONS_00017022.p1
OG0008840	BRALA03104	TCONS_00007279.p1
OG0008841	BRALA16713	TCONS_00012470.p1
OG0008842	BRALA10898	TCONS_00010263.p1
OG0008844	BRALA03082	TCONS_00009445.p1
OG0008845	BRALA29479	TCONS_00001126.p1
OG0008846	BRALA19450	TCONS_00043695.p1
OG0008847	BRALA24430	TCONS_00010081.p1
OG0008848	BRALA21485	TCONS_00011829.p1
OG0008849	BRALA09832, BRALA31508, BRALA26560, BRALA11617, BRALA26969, BRALA28343, BRALA21158, BRALA14343, BRALA22265, BRALA27946, BRALA12855, BRALA16968, BRALA06878, BRALA31479	TCONS_00006864.p1, TCONS_00046893.p2
OG0008850	BRALA11452	TCONS_00026863.p1
OG0008851	BRALA28866	TCONS_00014663.p1
OG0008853	BRALA19593	TCONS_00052207.p1
OG0008855	BRALA02652	TCONS_00026694.p1
OG0008856	BRALA13489	TCONS_00018641.p1
OG0008857	BRALA08584	TCONS_00051271.p1
OG0008859	BRALA33386	TCONS_00026115.p1
OG0008860	BRALA26576	TCONS_00007787.p1
OG0008861	BRALA26569	TCONS_00009011.p1
OG0008862	BRALA01344	TCONS_00054181.p1, TCONS_00054141.p1, TCONS_00053044.p1, TCONS_00053087.p1
OG0008863	BRALA25613	TCONS_00014413.p1
OG0008864	BRALA27875	TCONS_00049233.p1
OG0008866	BRALA16223	TCONS_00022225.p1
OG0008867	BRALA04060	TCONS_00019120.p1
OG0008868	BRALA11155	TCONS_00013342.p1
OG0008870	BRALA24152	TCONS_00005116.p1
OG0008871	BRALA08064	TCONS_00040106.p1
OG0008872	BRALA05136	TCONS_00053192.p1
OG0008875	BRALA14660	TCONS_00028555.p1
OG0008876	BRALA03931	TCONS_00030923.p1, TCONS_00030920.p1
OG0008877	BRALA06180	TCONS_00002956.p1
OG0008878	BRALA09412	TCONS_00048907.p1
OG0008879	BRALA06508	TCONS_00005767.p1
OG0008880	BRALA12367	TCONS_00001123.p1
OG0008881	BRALA27062	TCONS_00056579.p1, TCONS_00056580.p1
OG0008883	BRALA17730	TCONS_00005285.p1
OG0008884	BRALA02176	TCONS_00006594.p1
OG0008885	BRALA00293	TCONS_00019636.p1
OG0008886	BRALA24293, BRALA24291	TCONS_00023080.p1, TCONS_00023052.p1
OG0008888	BRALA20889	TCONS_00012096.p1
OG0008891	BRALA21419	TCONS_00027236.p1
OG0008892	BRALA11439	TCONS_00026559.p1
OG0008893	BRALA08588	TCONS_00051925.p1
OG0008894	BRALA24688	TCONS_00023526.p1, TCONS_00003446.p1
OG0008895	BRALA19863	TCONS_00050089.p2
OG0008896	BRALA03211	TCONS_00019805.p1
OG0008897	BRALA06370	TCONS_00005212.p1
OG0008898	BRALA04295	TCONS_00020834.p1
OG0008900	BRALA31034	TCONS_00010186.p1
OG0008901	BRALA20056	TCONS_00049472.p1
OG0008904	BRALA27237, BRALA23936, BRALA15845, BRALA10269, BRALA03857	TCONS_00009953.p1
OG0008907	BRALA06239	TCONS_00014168.p1
OG0008908	BRALA24124	TCONS_00035620.p1, TCONS_00035630.p1, TCONS_00035725.p1, TCONS_00035628.p1, TCONS_00035625.p1, TCONS_00004545.p1, TCONS_00035723.p1
OG0008909	BRALA29912	TCONS_00013369.p3, TCONS_00043143.p1, TCONS_00047158.p1, TCONS_00037141.p1, TCONS_00019037.p1, TCONS_00041828.p1, TCONS_00023721.p1
OG0008910	BRALA21579	TCONS_00010401.p1
OG0008911	BRALA27205	TCONS_00048580.p1
OG0008914	BRALA28778	TCONS_00043928.p1
OG0008915	BRALA21243	TCONS_00026052.p1
OG0008916	BRALA15665	TCONS_00002032.p1
OG0008917	BRALA22737	TCONS_00006874.p1
OG0008918	BRALA16541	TCONS_00027946.p1, TCONS_00027947.p1
OG0008923	BRALA24473	TCONS_00026497.p1
OG0008924	BRALA22720	TCONS_00048434.p1
OG0008925	BRALA17172, BRALA17171	TCONS_00049783.p1
OG0008926	BRALA21635	TCONS_00021177.p1
OG0008927	BRALA01077	TCONS_00019244.p1
OG0008928	BRALA01939	TCONS_00017409.p1
OG0008929	BRALA26241	TCONS_00012209.p1
OG0008931	BRALA01562	TCONS_00046199.p1
OG0008934	BRALA21575	TCONS_00009842.p1
OG0008936	BRALA21719, BRALA35448	TCONS_00027977.p1
OG0008937	BRALA27864	TCONS_00001309.p1
OG0008938	BRALA33318	TCONS_00026251.p1
OG0008940	BRALA19012	TCONS_00004979.p1
OG0008941	BRALA18433	TCONS_00014974.p1
OG0008942	BRALA24416	TCONS_00054098.p1
OG0008945	BRALA29254	TCONS_00006429.p1
OG0008946	BRALA28598	TCONS_00043769.p1
OG0008953	BRALA17142	TCONS_00056969.p1
OG0008969	BRALA03250	TCONS_00008634.p1
OG0008977	BRALA26321, BRALA12665	TCONS_00043743.p1
OG0008984	BRALA13985, BRALA23758, BRALA23760, BRALA25299	TCONS_00014191.p1, TCONS_00012532.p1
OG0008989	BRALA18029, BRALA02685, BRALA02687, BRALA20031	TCONS_00012039.p1
OG0009000	BRALA21543, BRALA29116, BRALA05868, BRALA33669, BRALA11569, BRALA19862, BRALA19853, BRALA30561, BRALA19824, BRALA32037	TCONS_00022084.p1
OG0009001	BRALA11969, BRALA24827, BRALA24830, BRALA24828, BRALA24831, BRALA19456, BRALA19049, BRALA19459	TCONS_00000345.p1, TCONS_00000344.p1, TCONS_00001451.p1, TCONS_00001476.p1, TCONS_00000339.p1
OG0009003	BRALA34754, BRALA12231	TCONS_00054416.p1, TCONS_00054408.p1, TCONS_00054410.p1, TCONS_00039775.p1, TCONS_00046845.p1, TCONS_00054403.p1, TCONS_00054409.p1, TCONS_00054414.p1, TCONS_00054400.p1, TCONS_00039774.p1, TCONS_00052991.p1, TCONS_00054401.p1, TCONS_00054415.p1, TCONS_00053301.p1
OG0009044	BRALA31022	TCONS_00028334.p1
OG0009045	BRALA09452	TCONS_00052830.p1
OG0009047	BRALA19613	TCONS_00051479.p1, TCONS_00050068.p1
OG0009048	BRALA22478	TCONS_00010085.p1
OG0009052	BRALA06022	TCONS_00021324.p1
OG0009053	BRALA00425	TCONS_00040216.p1, TCONS_00050615.p1, TCONS_00034736.p1, TCONS_00022616.p1
OG0009054	BRALA18713	TCONS_00043933.p1
OG0009055	BRALA30859, BRALA27360	TCONS_00022433.p1
OG0009056	BRALA10921, BRALA10799	TCONS_00009666.p1
OG0009057	BRALA27551	TCONS_00015437.p1
OG0009059	BRALA16515	TCONS_00008173.p1
OG0009061	BRALA22505	TCONS_00011717.p1
OG0009062	BRALA16907	TCONS_00001328.p1, TCONS_00001330.p1
OG0009063	BRALA25042	TCONS_00012388.p1
OG0009064	BRALA05527	TCONS_00050225.p1
OG0009065	BRALA25172, BRALA25171	TCONS_00018820.p1
OG0009066	BRALA29047	TCONS_00006464.p1
OG0009067	BRALA12094	TCONS_00032720.p2
OG0009069	BRALA10186	TCONS_00015166.p1
OG0009070	BRALA20738	TCONS_00017271.p1
OG0009071	BRALA27976, BRALA34842	TCONS_00002270.p1
OG0009076	BRALA22486	TCONS_00009969.p1
OG0009079	BRALA12589	TCONS_00007568.p1
OG0009079	BRALA03538, BRALA03539, BRALA32642	TCONS_00008472.p1
OG0009080	BRALA18316	TCONS_00015275.p1
OG0009082	BRALA04176	TCONS_00055738.p1, TCONS_00055737.p1
OG0009083	BRALA23740	TCONS_00044906.p1
OG0009084	BRALA15370	TCONS_00049269.p1
OG0009085	BRALA05507	TCONS_00051025.p1
OG0009086	BRALA34844	TCONS_00030188.p1
OG0009088	BRALA29900	TCONS_00021376.p1
OG0009089	BRALA03720	TCONS_00030969.p1
OG0009090	BRALA18004	TCONS_00048330.p1
OG0009091	BRALA16726	TCONS_00013435.p1
OG0009092	BRALA30142	TCONS_00053148.p1
OG0009093	BRALA10058	TCONS_00015912.p1
OG0009094	BRALA21937	TCONS_00014339.p1, TCONS_00014328.p1
OG0009095	BRALA03346	TCONS_00008859.p1
OG0009096	BRALA05732, BRALA05733	TCONS_00051168.p1
OG0009098	BRALA09387	TCONS_00047943.p1, TCONS_00047944.p1
OG0009099	BRALA23133	TCONS_00044297.p1
OG0009100	BRALA05613	TCONS_00004996.p1
OG0009102	BRALA17636, BRALA17637	TCONS_00055800.p1
OG0009105	BRALA20875	TCONS_00009606.p1
OG0009106	BRALA13469, BRALA13470	TCONS_00028119.p1, TCONS_00028107.p1
OG0009107	BRALA29623	TCONS_00027411.p1
OG0009108	BRALA03625	TCONS_00001258.p1, TCONS_00001252.p1
OG0009110	BRALA10741	TCONS_00019984.p1
OG0009111	BRALA29048	TCONS_00024697.p1
OG0009112	BRALA02215	TCONS_00037728.p1, TCONS_00037743.p2, TCONS_00037729.p1
OG0009113	BRALA34324	TCONS_00006393.p1
OG0009114	BRALA28082	TCONS_00001709.p1
OG0009115	BRALA05149	TCONS_00053459.p1
OG0009117	BRALA22488	TCONS_00011337.p1
OG0009118	BRALA05213	TCONS_00054312.p1
OG0009119	BRALA20080	TCONS_00009042.p1
OG0009120	BRALA14613	TCONS_00028775.p1
OG0009121	BRALA30881	TCONS_00010383.p1
OG0009124	BRALA20425	TCONS_00056246.p1
OG0009125	BRALA17527	TCONS_00017341.p1
OG0009126	BRALA09289	TCONS_00049313.p1
OG0009129	BRALA02651	TCONS_00015167.p1
OG0009131	BRALA35724	TCONS_00048339.p1
OG0009133	BRALA17890, BRALA17889	TCONS_00046700.p1
OG0009135	BRALA19626	TCONS_00050274.p1
OG0009136	BRALA11941	TCONS_00009759.p1
OG0009137	BRALA10897	TCONS_00009786.p1
OG0009138	BRALA35311, BRALA34689, BRALA30845, BRALA35523	TCONS_00024142.p1
OG0009139	BRALA07156, BRALA07153, BRALA07155	TCONS_00003081.p1
OG0009140	BRALA19119	TCONS_00008834.p1
OG0009141	BRALA34716	TCONS_00038481.p1, TCONS_00038519.p1
OG0009143	BRALA12756	TCONS_00047800.p1
OG0009144	BRALA16355	TCONS_00026284.p1
OG0009145	BRALA16160	TCONS_00021917.p1
OG0009148	BRALA01566	TCONS_00046200.p1
OG0009150	BRALA30166	TCONS_00009811.p1
OG0009151	BRALA06692	TCONS_00030780.p1
OG0009153	BRALA22180	TCONS_00005042.p1
OG0009154	BRALA00153	TCONS_00020631.p1
OG0009156	BRALA18998, BRALA17165	TCONS_00049732.p1
OG0009157	BRALA28876	TCONS_00026402.p1
OG0009163	BRALA25034	TCONS_00013279.p1
OG0009164	BRALA00857	TCONS_00053640.p1
OG0009165	BRALA18726	TCONS_00043929.p1
OG0009166	BRALA21167	TCONS_00018755.p1
OG0009167	BRALA10081	TCONS_00014992.p1
OG0009168	BRALA27400	TCONS_00016563.p1
OG0009169	BRALA18947	TCONS_00027452.p1
OG0009170	BRALA35292, BRALA29847	TCONS_00025907.p1
OG0009172	BRALA07436	TCONS_00056828.p1
OG0009174	BRALA16276	TCONS_00027430.p1
OG0009175	BRALA14628	TCONS_00029460.p1
OG0009178	BRALA15388	TCONS_00049300.p1
OG0009180	BRALA16224	TCONS_00006550.p1
OG0009181	BRALA13515	TCONS_00028490.p1
OG0009182	BRALA23079	TCONS_00016686.p1
OG0009183	BRALA18833	TCONS_00056276.p1
OG0009185	BRALA04149	TCONS_00020757.p1
OG0009188	BRALA18924	TCONS_00019354.p1
OG0009188	BRALA18925	TCONS_00020227.p1
OG0009190	BRALA27671	TCONS_00003584.p1
OG0009195	BRALA01482	TCONS_00005757.p1
OG0009196	BRALA11271	TCONS_00004142.p1
OG0009198	BRALA12921	TCONS_00030869.p1
OG0009198	BRALA09508	TCONS_00026762.p1, TCONS_00002665.p1
OG0009199	BRALA03072	TCONS_00023751.p1, TCONS_00023747.p1, TCONS_00023754.p1, TCONS_00034813.p1, TCONS_00049254.p1, TCONS_00050501.p1, TCONS_00038134.p1
OG0009209	BRALA18583, BRALA18581, BRALA18585, BRALA05936, BRALA09586, BRALA09588	TCONS_00000279.p1
OG0009216	BRALA30435, BRALA15135	TCONS_00009916.p1, TCONS_00046146.p1
OG0009217	BRALA25581, BRALA29700	TCONS_00023695.p1, TCONS_00006439.p1
OG0009222	BRALA04399	TCONS_00055952.p1, TCONS_00057131.p1
OG0009226	BRALA20661, BRALA20666	TCONS_00031096.p1
OG0009230	BRALA13379	TCONS_00025166.p1, TCONS_00025164.p1, TCONS_00025170.p1, TCONS_00025165.p1, TCONS_00023778.p1, TCONS_00023777.p1
OG0009231	BRALA12023	TCONS_00012212.p1
OG0009232	BRALA29290	TCONS_00051738.p1
OG0009237	BRALA35878, BRALA13172, BRALA13171, BRALA32943, BRALA26725, BRALA21341, BRALA28571, BRALA26349, BRALA25687, BRALA28572, BRALA23627, BRALA26886, BRALA24197, BRALA28574, BRALA07864	TCONS_00004668.p1
OG0009238	BRALA17944	TCONS_00024245.p1, TCONS_00012227.p1, TCONS_00024246.p1, TCONS_00054466.p1, TCONS_00054467.p1, TCONS_00013906.p1, TCONS_00054471.p1, TCONS_00054468.p1, TCONS_00038390.p1, TCONS_00038436.p1, TCONS_00038391.p1, TCONS_00038392.p1
OG0009240	BRALA02754, BRALA31949, BRALA33653	TCONS_00033276.p1, TCONS_00034922.p1, TCONS_00016787.p1, TCONS_00010680.p1, TCONS_00040884.p1, TCONS_00016695.p1, TCONS_00038488.p1, TCONS_00035915.p1, TCONS_00041280.p1, TCONS_00006995.p1, TCONS_00054745.p1, TCONS_00051647.p1, TCONS_00034186.p1
OG0009288	BRALA04717	TCONS_00002992.p1
OG0009291	BRALA34502	TCONS_00030951.p1
OG0009293	BRALA00720	TCONS_00053390.p1
OG0009294	BRALA02883	TCONS_00038394.p1, TCONS_00055401.p1, TCONS_00016561.p1
OG0009295	BRALA13989, BRALA14534, BRALA14535, BRALA26682	TCONS_00044253.p1, TCONS_00044254.p1, TCONS_00044255.p1, TCONS_00044256.p1
OG0009296	BRALA01399	TCONS_00012735.p1, TCONS_00012733.p1, TCONS_00012734.p1
OG0009298	BRALA23723	TCONS_00001337.p1
OG0009301	BRALA22294	TCONS_00011084.p1
OG0009305	BRALA00580	TCONS_00019185.p1
OG0009307	BRALA06199	TCONS_00013711.p1
OG0009309	BRALA27581	TCONS_00056141.p1
OG0009310	BRALA28856	TCONS_00055329.p1
OG0009311	BRALA19236	TCONS_00044189.p1
OG0009312	BRALA08769	TCONS_00037090.p1
OG0009313	BRALA13086	TCONS_00013414.p1
OG0009314	BRALA20494	TCONS_00004422.p1, TCONS_00003359.p1, TCONS_00049146.p1
OG0009315	BRALA05899	TCONS_00021325.p1
OG0009316	BRALA21421	TCONS_00026276.p1, TCONS_00027566.p1
OG0009319	BRALA24040	TCONS_00023187.p1, TCONS_00023316.p1, TCONS_00023623.p1, TCONS_00002451.p1, TCONS_00023182.p1, TCONS_00025025.p1, TCONS_00023181.p1, TCONS_00023180.p1, TCONS_00025023.p1
OG0009320	BRALA01411, BRALA28204	TCONS_00001196.p1
OG0009321	BRALA33808, BRALA32523	TCONS_00004702.p1
OG0009322	BRALA18442	TCONS_00014652.p1
OG0009324	BRALA25006	TCONS_00010748.p1
OG0009327	BRALA08860	TCONS_00037488.p1
OG0009328	BRALA21473	TCONS_00010978.p1
OG0009330	BRALA05280	TCONS_00047293.p1
OG0009333	BRALA18981	TCONS_00049685.p1
OG0009334	BRALA34146	TCONS_00024538.p1, TCONS_00024515.p2, TCONS_00024517.p1
OG0009335	BRALA00728	TCONS_00052967.p1
OG0009336	BRALA11823	TCONS_00043640.p1, TCONS_00043610.p1
OG0009337	BRALA14576	TCONS_00045352.p1
OG0009338	BRALA16943	TCONS_00041587.p1
OG0009340	BRALA16605	TCONS_00029651.p1
OG0009341	BRALA23710	TCONS_00001125.p1
OG0009343	BRALA18002	TCONS_00049629.p1
OG0009345	BRALA10703	TCONS_00056697.p1
OG0009348	BRALA17757, BRALA17756	TCONS_00005302.p1
OG0009349	BRALA07395	TCONS_00057140.p1
OG0009350	BRALA17314	TCONS_00048167.p1
OG0009351	BRALA14548	TCONS_00056084.p1
OG0009352	BRALA16377	TCONS_00027639.p1
OG0009353	BRALA03889	TCONS_00031070.p1
OG0009354	BRALA26573	TCONS_00009019.p1
OG0009358	BRALA07358	TCONS_00056291.p1
OG0009360	BRALA26256	TCONS_00010463.p1
OG0009361	BRALA06923	TCONS_00004277.p1
OG0009363	BRALA22159	TCONS_00006470.p1
OG0009365	BRALA07994	TCONS_00019249.p1
OG0009368	BRALA20611	TCONS_00044315.p1, TCONS_00015107.p1
OG0009369	BRALA12716	TCONS_00048163.p1
OG0009370	BRALA03320	TCONS_00010207.p1
OG0009372	BRALA15777	TCONS_00020285.p1, TCONS_00020296.p1, TCONS_00020286.p1
OG0009374	BRALA25382, BRALA25380	TCONS_00002869.p1
OG0009375	BRALA10012	TCONS_00014803.p1
OG0009377	BRALA35571, BRALA18371	TCONS_00016120.p1
OG0009378	BRALA15787	TCONS_00013095.p1
OG0009380	BRALA26586	TCONS_00019783.p1
OG0009383	BRALA17628	TCONS_00008333.p1
OG0009384	BRALA13652	TCONS_00022443.p1
OG0009385	BRALA17721	TCONS_00006159.p1, TCONS_00006139.p1
OG0009388	BRALA33919, BRALA33489	TCONS_00027569.p1, TCONS_00027570.p1
OG0009389	BRALA16747	TCONS_00027138.p1
OG0009390	BRALA28964	TCONS_00043724.p1
OG0009393	BRALA23028	TCONS_00014236.p1
OG0009394	BRALA02911	TCONS_00014951.p1
OG0009395	BRALA08280	TCONS_00041597.p1
OG0009396	BRALA09780	TCONS_00051298.p1, TCONS_00051285.p1, TCONS_00017389.p1
OG0009397	BRALA16936, BRALA03446, BRALA16937	TCONS_00007808.p1, TCONS_00007821.p1
OG0009399	BRALA12180	TCONS_00040519.p1
OG0009400	BRALA13658	TCONS_00022165.p1
OG0009401	BRALA27590	TCONS_00025939.p1
OG0009402	BRALA26570	TCONS_00028280.p1, TCONS_00028282.p1
OG0009404	BRALA27515	TCONS_00000426.p1
OG0009405	BRALA13525	TCONS_00028168.p1
OG0009406	BRALA18721	TCONS_00043926.p1
OG0009407	BRALA34751	TCONS_00013453.p1
OG0009408	BRALA28426, BRALA33119	TCONS_00006494.p1
OG0009409	BRALA21694	TCONS_00026150.p1
OG0009410	BRALA18958	TCONS_00049551.p1
OG0009413	BRALA26269	TCONS_00050682.p1, TCONS_00050680.p1
OG0009415	BRALA11437	TCONS_00042519.p1
OG0009421	BRALA01104	TCONS_00053008.p1
OG0009422	BRALA28798, BRALA28797, BRALA02749, BRALA35719	TCONS_00036274.p1
OG0009422	BRALA31614	TCONS_00022253.p1
OG0009425	BRALA27928	TCONS_00026167.p1
