Orthogroup	BRALA	BRAFL
OG0011666	BRALA31031	bflo_11538
OG0011668	BRALA14936	bflo_21198
OG0011672	BRALA11853	bflo_14384
OG0011673	BRALA03218	bflo_12539
OG0011675	BRALA18930, BRALA02040	bflo_03543
OG0011676	BRALA28432	bflo_13297
OG0011677	BRALA02700	bflo_16862
OG0011681	BRALA16710	bflo_23629
OG0011683	BRALA23049	bflo_23032
OG0011688	BRALA04197	bflo_08684
OG0011689	BRALA23604	bflo_20202
OG0011692	BRALA21681	bflo_09790
OG0011694	BRALA17574	bflo_05695
OG0011695	BRALA22903	bflo_10286
OG0011696	BRALA22442	bflo_15076
OG0011697	BRALA23012	bflo_22786
OG0011699	BRALA14567	bflo_26446
OG0011705	BRALA05215	bflo_25705
OG0011707	BRALA24045	bflo_07362, bflo_09424
OG0011708	BRALA31970, BRALA35854	bflo_02570
OG0011709	BRALA27144	bflo_22189
OG0011710	BRALA13501	bflo_06613
OG0011710	BRALA17587	bflo_12894
OG0011711	BRALA12614	bflo_04647, bflo_04653
OG0011712	BRALA17880	bflo_05939
OG0011714	BRALA00960	bflo_25408
OG0011714	BRALA07973	bflo_06934
OG0011715	BRALA23310	bflo_23684
OG0011718	BRALA29425	bflo_13408
OG0011721	BRALA15842	bflo_24958
OG0011722	BRALA15219	bflo_11614
OG0011725	BRALA20316	bflo_11516
OG0011726	BRALA11802	bflo_15446
OG0011728	BRALA11433	bflo_09452
OG0011729	BRALA13095	bflo_23698
OG0011734	BRALA12144	bflo_21801
OG0011737	BRALA04799	bflo_02101
OG0011745	BRALA07660	bflo_08864
OG0011746	BRALA06709	bflo_07729
OG0011747	BRALA15780	bflo_24068
OG0011749	BRALA04907, BRALA04901, BRALA04905, BRALA04906, BRALA04904, BRALA04902	bflo_02628
OG0011750	BRALA07335, BRALA21486	bflo_19029
OG0011750	BRALA07334	bflo_19032
OG0011750	BRALA07333, BRALA07337	bflo_19359
OG0011751	BRALA15107, BRALA32388, BRALA25152, BRALA30933, BRALA26192	bflo_13282
OG0011752	BRALA29036, BRALA32653, BRALA26301, BRALA25818, BRALA32818, BRALA26364, BRALA33686, BRALA15546, BRALA26342, BRALA09317	bflo_04260
OG0011756	BRALA05910, BRALA02616, BRALA05911, BRALA05919	bflo_22288
OG0011761	BRALA19568	bflo_06909, bflo_24695
OG0011764	BRALA26592	bflo_13865
OG0011767	BRALA07091	bflo_02385
OG0011768	BRALA19676	bflo_17692
OG0011784	BRALA18183	bflo_05589
OG0011794	BRALA29237	bflo_17961
OG0011802	BRALA19938	bflo_12591
OG0011811	BRALA31813, BRALA22646	bflo_27298
OG0011817	BRALA28830	bflo_17248
OG0011826	BRALA05422	bflo_24593
OG0011834	BRALA08246	bflo_15161
OG0011839	BRALA22246	bflo_07284, bflo_04710, bflo_08254
OG0011839	BRALA27064	bflo_08163, bflo_04711
OG0011860	BRALA19138	bflo_20753
OG0011865	BRALA16285	bflo_19886
OG0011865	BRALA14979	bflo_19884
OG0011868	BRALA15295	bflo_11534
OG0011874	BRALA06668	bflo_08594
OG0011886	BRALA22008	bflo_13558
OG0011894	BRALA05770	bflo_24784
OG0011894	BRALA05425	bflo_24109
OG0011899	BRALA04455	bflo_08669
OG0011901	BRALA18315	bflo_15786
OG0011904	BRALA22876	bflo_09276
OG0011912	BRALA14129	bflo_18661
OG0011922	BRALA26115	bflo_18710
OG0011923	BRALA22174	bflo_20390
OG0011927	BRALA23763	bflo_06095
OG0011932	BRALA26389	bflo_20883, bflo_23350
OG0011939	BRALA14261	bflo_22504
OG0011943	BRALA04166	bflo_08321
OG0011945	BRALA04164	bflo_08354
OG0011952	BRALA04090	bflo_07322
OG0011953	BRALA28226	bflo_11408
OG0011954	BRALA28573, BRALA16037, BRALA26346, BRALA26693, BRALA21389, BRALA34435, BRALA19802, BRALA25312, BRALA15139, BRALA03988	bflo_00803, bflo_00165
OG0011955	BRALA22332, BRALA22331	bflo_19917
OG0011955	BRALA28282	bflo_07172, bflo_21091
OG0011955	BRALA22330, BRALA18771, BRALA34232, BRALA28283	bflo_26473, bflo_00593
OG0011956	BRALA09247	bflo_12092, bflo_16500
OG0011956	BRALA18103	bflo_02028
OG0011957	BRALA06952, BRALA06886, BRALA04658, BRALA07628, BRALA16520, BRALA03843, BRALA29650, BRALA16519, BRALA16490, BRALA18067, BRALA05676	bflo_02863
OG0011958	BRALA06124	bflo_22188
OG0011958	BRALA19780	bflo_12893, bflo_13824, bflo_13823, bflo_03453, bflo_13991
OG0011958	BRALA19781, BRALA03463, BRALA25638	bflo_27105
OG0011959	BRALA08800, BRALA08802	bflo_03782, bflo_03522
OG0011960	BRALA23926, BRALA02006	bflo_04041, bflo_04025
OG0011961	BRALA21534, BRALA19872, BRALA23337, BRALA21532	bflo_04397, bflo_10321, bflo_14142, bflo_07133, bflo_21093, bflo_20002, bflo_04695, bflo_09322
OG0011962	BRALA13168	bflo_21133, bflo_24426, bflo_09342
OG0011962	BRALA25507	bflo_12038, bflo_12039, bflo_12086, bflo_25936, bflo_25938, bflo_25195
OG0011963	BRALA31345	bflo_18747
OG0011963	BRALA33888, BRALA31346	bflo_18758
OG0011963	BRALA17349	bflo_11819, bflo_10434, bflo_09579
OG0011963	BRALA31344	bflo_19854
OG0011964	BRALA28391, BRALA28389	bflo_10670, bflo_10671, bflo_10669, bflo_09672, bflo_10673, bflo_10668, bflo_09674, bflo_10675, bflo_10660, bflo_09673
OG0011965	BRALA33468, BRALA33547, BRALA26138	bflo_11033
OG0011966	BRALA31120	bflo_11341
OG0011967	BRALA12143, BRALA10066, BRALA10085, BRALA32527, BRALA23877, BRALA17162, BRALA22589, BRALA25981, BRALA10084, BRALA17161, BRALA17176	bflo_11620
OG0011968	BRALA33414	bflo_12174
OG0011969	BRALA02974	bflo_24272, bflo_15796
OG0011969	BRALA25495	bflo_15373, bflo_15374
OG0011969	BRALA18676	bflo_15376
OG0011970	BRALA08991	bflo_17103
OG0011971	BRALA08228, BRALA11783, BRALA11837, BRALA11861	bflo_17898, bflo_17899, bflo_18121, bflo_18117, bflo_17441, bflo_17900, bflo_17440
OG0011972	BRALA15085	bflo_20464, bflo_17927
OG0011972	BRALA01604, BRALA01601	bflo_25709
OG0011972	BRALA01603	bflo_25737, bflo_25722, bflo_25729
OG0011973	BRALA27982	bflo_18090
OG0011976	BRALA07265	bflo_20365, bflo_27327
OG0011976	BRALA07268	bflo_20827
OG0011976	BRALA07194	bflo_20045
OG0011977	BRALA00856	bflo_25909
OG0012160	BRALA11931	bflo_01000
OG0012167	BRALA03404	bflo_13021
OG0012177	BRALA12206	bflo_21288, bflo_21291, bflo_21285
OG0012185	BRALA27170, BRALA27169	bflo_22825
OG0012191	BRALA15843	bflo_24623
OG0012191	BRALA29692	bflo_04923
OG0012194	BRALA28358, BRALA26458, BRALA09984, BRALA26457, BRALA23638	bflo_19065, bflo_19617
OG0012195	BRALA28070	bflo_17934
OG0012195	BRALA33148, BRALA32770, BRALA12344	bflo_17815, bflo_17451
OG0012198	BRALA12417	bflo_18119
OG0012199	BRALA22454	bflo_15350
OG0012203	BRALA22929	bflo_14943
OG0012203	BRALA20359, BRALA20369	bflo_14164
OG0012204	BRALA21216	bflo_14003
OG0012206	BRALA04148	bflo_08341
OG0012209	BRALA00915	bflo_20547, bflo_24289
OG0012212	BRALA18096	bflo_08187
OG0012214	BRALA07331	bflo_19175
OG0012215	BRALA05726	bflo_23955
OG0012216	BRALA33172	bflo_11745
OG0012217	BRALA11203	bflo_23606, bflo_23033
OG0012220	BRALA20642	bflo_16697
OG0012220	BRALA29865	bflo_16358
OG0012220	BRALA22565	bflo_09408
OG0012222	BRALA07378	bflo_18533
OG0012223	BRALA03058, BRALA05319, BRALA05321	bflo_25857
OG0012224	BRALA03959	bflo_07940, bflo_07934, bflo_07891, bflo_07945, bflo_07944, bflo_07936, bflo_07941, bflo_07946, bflo_26858
OG0012226	BRALA19885, BRALA19884, BRALA26808, BRALA13587, BRALA14194	bflo_21991
OG0012232	BRALA11308	bflo_02445
OG0012233	BRALA02623	bflo_16272
OG0012234	BRALA18295	bflo_09523, bflo_08827
OG0012234	BRALA18294, BRALA18293	bflo_05331
OG0012239	BRALA13412	bflo_11622
OG0012240	BRALA15001	bflo_20167
OG0012243	BRALA34446	bflo_13302
OG0012244	BRALA13726	bflo_02000
OG0012245	BRALA12743	bflo_11009
OG0012247	BRALA26120	bflo_18856
OG0012252	BRALA06330	bflo_23342
OG0012253	BRALA14137	bflo_02454, bflo_02124
OG0012254	BRALA17847	bflo_13180
OG0012255	BRALA16927	bflo_17606
OG0012260	BRALA33698, BRALA13800	bflo_01492
OG0012263	BRALA23418	bflo_03021
OG0012271	BRALA28630	bflo_04343
OG0012279	BRALA24569	bflo_10110
OG0012285	BRALA28997, BRALA23545, BRALA29663	bflo_10032
OG0012286	BRALA01162	bflo_26229
OG0012291	BRALA11788	bflo_14959
OG0012301	BRALA12763	bflo_10946
OG0012323	BRALA06362	bflo_23019
OG0012336	BRALA02093	bflo_04375
OG0012337	BRALA13553	bflo_06210
OG0012354	BRALA07605	bflo_20716, bflo_09782
OG0012360	BRALA25913, BRALA21502	bflo_19263
OG0012360	BRALA21495	bflo_17280, bflo_17269
OG0012360	BRALA21494	bflo_17848
OG0012374	BRALA26564, BRALA03500, BRALA03481	bflo_13971
OG0012404	BRALA10932, BRALA10779	bflo_00745
OG0012409	BRALA26147	bflo_11936
OG0012438	BRALA25127	bflo_21846
OG0012442	BRALA06747	bflo_08109, bflo_26873
OG0012449	BRALA28661	bflo_08403
OG0012452	BRALA19320	bflo_17485
OG0012453	BRALA29778	bflo_10175
OG0012458	BRALA23578	bflo_20679
OG0012458	BRALA23575, BRALA23576	bflo_20160
OG0012465	BRALA29787, BRALA34910	bflo_18088
OG0012482	BRALA10342	bflo_01523
OG0012503	BRALA02941	bflo_16327
OG0012512	BRALA23688	bflo_19024
OG0012515	BRALA29171, BRALA31178, BRALA22907	bflo_00436
OG0012515	BRALA27779, BRALA29511	bflo_14651, bflo_18371
OG0012516	BRALA10601, BRALA10602, BRALA10604	bflo_25221
OG0012516	BRALA10603	bflo_00624
OG0012516	BRALA33509	bflo_04044
OG0012516	BRALA02100, BRALA07738	bflo_04090
OG0012517	BRALA12815	bflo_08948, bflo_12268
OG0012517	BRALA02283	bflo_03584
OG0012519	BRALA06955, BRALA06882	bflo_02243
OG0012519	BRALA06958, BRALA06880, BRALA06957, BRALA06956, BRALA06879	bflo_02242
OG0012520	BRALA20158, BRALA20157	bflo_14561, bflo_14562
OG0012520	BRALA28378	bflo_20539, bflo_02836
OG0012520	BRALA20156, BRALA17363	bflo_14567
OG0012521	BRALA08659	bflo_03515
OG0012522	BRALA08836, BRALA08840, BRALA08837, BRALA08839	bflo_16166, bflo_03765, bflo_03767, bflo_03768
OG0012522	BRALA08838	bflo_04346
OG0012523	BRALA02061	bflo_04737, bflo_20804
OG0012523	BRALA02079, BRALA02062	bflo_04816
OG0012523	BRALA26752, BRALA28277, BRALA02059	bflo_04817
OG0012524	BRALA20059, BRALA20058, BRALA20057	bflo_10854
OG0012524	BRALA27208	bflo_12249
OG0012524	BRALA32391, BRALA31777, BRALA20713, BRALA23920	bflo_04951
OG0012525	BRALA33878, BRALA32342, BRALA05338, BRALA29040, BRALA33272, BRALA32246, BRALA26645, BRALA21748, BRALA21894	bflo_06266
OG0012526	BRALA21643	bflo_06797
OG0012526	BRALA16431, BRALA16432, BRALA30824, BRALA16430, BRALA26885	bflo_13864, bflo_17028, bflo_16615, bflo_14390
OG0012527	BRALA20801, BRALA11797, BRALA04031, BRALA07916	bflo_08660
OG0012527	BRALA07775, BRALA07776	bflo_06962, bflo_06963
OG0012528	BRALA31661, BRALA32270, BRALA31490, BRALA19561	bflo_18394, bflo_24674, bflo_07067, bflo_07098, bflo_26850, bflo_07052, bflo_24699
OG0012529	BRALA28663	bflo_09737, bflo_09738, bflo_09736, bflo_09746, bflo_09739, bflo_26925
OG0012529	BRALA26867	bflo_08415, bflo_07062, bflo_20545
OG0012531	BRALA15368	bflo_11023
OG0012531	BRALA01518, BRALA18007, BRALA19026, BRALA14304	bflo_24667
OG0012531	BRALA06553	bflo_22706, bflo_22876
OG0012532	BRALA09353	bflo_11490, bflo_11690
OG0012532	BRALA09350	bflo_27017, bflo_11860, bflo_11862
OG0012532	BRALA09351	bflo_11861
OG0012533	BRALA12047	bflo_12497
OG0012534	BRALA26032, BRALA27128, BRALA17507, BRALA21405, BRALA24543, BRALA26612, BRALA29752, BRALA02214, BRALA18186	bflo_16025
OG0012536	BRALA18368	bflo_16490
OG0012537	BRALA25779	bflo_23093
OG0012537	BRALA23712	bflo_17687, bflo_17133
OG0012537	BRALA30269	bflo_16514, bflo_16608, bflo_17502
OG0012538	BRALA23738, BRALA23735, BRALA23736, BRALA23734, BRALA23737, BRALA20048, BRALA20046, BRALA20428	bflo_18211, bflo_17143
OG0012539	BRALA32487, BRALA30115, BRALA08120, BRALA32489, BRALA32925, BRALA25743, BRALA25745, BRALA32864, BRALA27973, BRALA32865	bflo_17480
OG0012540	BRALA28075	bflo_18012, bflo_18011
OG0012540	BRALA27138, BRALA28073, BRALA33575	bflo_23913
OG0012541	BRALA28523, BRALA29499, BRALA16792, BRALA07750, BRALA07747, BRALA15464, BRALA28524, BRALA25479, BRALA28254, BRALA31299	bflo_22044
OG0012542	BRALA15814	bflo_24416
OG0012542	BRALA05508	bflo_24772, bflo_24729, bflo_24998
OG0012543	BRALA20384, BRALA34206, BRALA26791	bflo_25014
OG0012763	BRALA23931	bflo_20848
OG0012763	BRALA23932	bflo_07895
OG0012767	BRALA30548	bflo_12019
OG0012767	BRALA19210, BRALA25523, BRALA07138	bflo_19763
OG0012773	BRALA25620	bflo_13066
OG0012777	BRALA06796	bflo_08148
OG0012779	BRALA06107	bflo_21820
OG0012786	BRALA22050, BRALA19898	bflo_09895
OG0012796	BRALA04229	bflo_07684
OG0012800	BRALA14225	bflo_26181
OG0012800	BRALA18896	bflo_12289
OG0012802	BRALA09134	bflo_19575
OG0012807	BRALA33774	bflo_15336
OG0012808	BRALA03162	bflo_12734, bflo_12735
OG0012819	BRALA10098	bflo_16000
OG0012828	BRALA21984	bflo_23817
OG0012829	BRALA07453	bflo_18757
OG0012837	BRALA04378, BRALA04376	bflo_04503
OG0012842	BRALA22114	bflo_23598
OG0012846	BRALA08791	bflo_03516
OG0012846	BRALA08789	bflo_03517
OG0012848	BRALA25941	bflo_08375
OG0012849	BRALA18490	bflo_02947
OG0012853	BRALA03136	bflo_13318
OG0012861	BRALA06595	bflo_08687
OG0012862	BRALA30457	bflo_05222, bflo_02176, bflo_26753, bflo_27492, bflo_02116, bflo_26254, bflo_11061
OG0012871	BRALA10178	bflo_23583
OG0012871	BRALA09815, BRALA32240, BRALA17163, BRALA10333	bflo_21409
OG0012872	BRALA28463, BRALA28462, BRALA11172	bflo_23799
OG0012881	BRALA02884	bflo_16133
OG0012884	BRALA14050	bflo_19116
OG0012888	BRALA34238	bflo_12915
OG0012891	BRALA15068	bflo_06428
OG0012902	BRALA06691	bflo_07485
OG0012906	BRALA33581, BRALA30605	bflo_18315, bflo_17639
OG0012906	BRALA12343	bflo_17500
OG0012921	BRALA18506	bflo_06173
OG0012928	BRALA04794	bflo_02123
OG0012929	BRALA18992	bflo_12077
OG0012934	BRALA20450	bflo_11474
OG0012938	BRALA35524	bflo_18682
OG0012991	BRALA13526	bflo_06232
OG0013017	BRALA04754	bflo_02910
OG0013054	BRALA27998, BRALA30256, BRALA18134	bflo_26208
OG0013062	BRALA31659, BRALA14898, BRALA13266, BRALA32907, BRALA28487	bflo_26248
OG0013069	BRALA17645	bflo_13502, bflo_13499
OG0013070	BRALA05996	bflo_22318
OG0013081	BRALA15387	bflo_12304
OG0013097	BRALA09842	bflo_10057
OG0013100	BRALA08256	bflo_15131
OG0013100	BRALA18899	bflo_12168
OG0013111	BRALA31605	bflo_12785
OG0013113	BRALA07972	bflo_07766
OG0013120	BRALA10190	bflo_16425
OG0013135	BRALA08323	bflo_14169
OG0013139	BRALA22955	bflo_14210
OG0013157	BRALA08160, BRALA00975	bflo_05392
OG0013161	BRALA00209	bflo_00947
OG0013173	BRALA29858	bflo_16848
OG0013184	BRALA06096	bflo_21860
OG0013187	BRALA18326	bflo_16394
OG0013190	BRALA23769	bflo_00502
OG0013210	BRALA31495, BRALA14894, BRALA32313, BRALA14899, BRALA14865, BRALA27894, BRALA20246, BRALA05512, BRALA13909	bflo_00858
OG0013211	BRALA24195, BRALA26888, BRALA28575, BRALA23628, BRALA16033, BRALA14044, BRALA24196, BRALA26887, BRALA26345	bflo_01365
OG0013213	BRALA04677	bflo_02074
OG0013213	BRALA22632	bflo_11193
OG0013213	BRALA17495, BRALA17498, BRALA24530, BRALA33042, BRALA17496	bflo_02651
OG0013214	BRALA09560	bflo_02793
OG0013214	BRALA30195, BRALA07038	bflo_02510
OG0013216	BRALA13251	bflo_11671, bflo_03803, bflo_12123, bflo_21951, bflo_24746, bflo_22985, bflo_24532
OG0013216	BRALA10174	bflo_14023
OG0013217	BRALA19658, BRALA19657, BRALA19652, BRALA05738	bflo_20598, bflo_04038
OG0013217	BRALA02010	bflo_07892
OG0013218	BRALA23928, BRALA23930	bflo_04744, bflo_05266, bflo_19869, bflo_15143, bflo_15678, bflo_20022, bflo_09763, bflo_13870
OG0013219	BRALA00755, BRALA26614, BRALA26608, BRALA26609, BRALA12392, BRALA26695	bflo_14009, bflo_16832, bflo_05099
OG0013220	BRALA34805	bflo_08318, bflo_07769, bflo_05408
OG0013220	BRALA23401	bflo_09480
OG0013220	BRALA34475, BRALA34247	bflo_09481
OG0013221	BRALA33694, BRALA23472, BRALA32029, BRALA28365, BRALA31206, BRALA27949, BRALA20939, BRALA33659, BRALA28349	bflo_05345
OG0013222	BRALA01392	bflo_06121
OG0013222	BRALA17903	bflo_06003
OG0013223	BRALA35320, BRALA26849, BRALA35102	bflo_06807
OG0013223	BRALA26851	bflo_06564
OG0013224	BRALA23761	bflo_06804
OG0013225	BRALA20518, BRALA03710	bflo_08505
OG0013226	BRALA23394	bflo_09880
OG0013226	BRALA23395	bflo_09476
OG0013226	BRALA23396, BRALA23376, BRALA23377	bflo_09820
OG0013227	BRALA27584, BRALA27585	bflo_10570, bflo_10569, bflo_15464
OG0013228	BRALA19686	bflo_17205
OG0013228	BRALA19689	bflo_18476
OG0013228	BRALA19442, BRALA19441	bflo_14091
OG0013229	BRALA22446	bflo_19619, bflo_15008
OG0013230	BRALA07797, BRALA00676, BRALA06288, BRALA29644, BRALA06511, BRALA32858, BRALA19787, BRALA33200, BRALA05709	bflo_15173
OG0013231	BRALA23507, BRALA29548, BRALA29953, BRALA29954, BRALA29544, BRALA23281, BRALA27005, BRALA29955, BRALA27006	bflo_15312
OG0013232	BRALA02987	bflo_16696
OG0013232	BRALA18351	bflo_15979, bflo_16805
OG0013233	BRALA07861	bflo_20392
OG0013233	BRALA18388	bflo_16674
OG0013235	BRALA24169	bflo_19001, bflo_19000, bflo_19117, bflo_19291, bflo_25519, bflo_25514, bflo_25468, bflo_19285, bflo_19669
OG0013236	BRALA32881, BRALA01965	bflo_20981, bflo_19882
OG0013236	BRALA32544, BRALA27774, BRALA33543, BRALA28935, BRALA28936	bflo_20494
OG0013237	BRALA23226	bflo_20325
OG0013238	BRALA27231	bflo_20749
OG0013239	BRALA05723	bflo_24798
OG0013240	BRALA24180, BRALA30510, BRALA22132, BRALA29660, BRALA23543, BRALA14120, BRALA24893, BRALA22133, BRALA14704	bflo_26621
OG0013241	BRALA09881, BRALA09864	bflo_26967, bflo_26920
OG0013564	BRALA10424	bflo_23527
OG0013581	BRALA32143	bflo_14025
OG0013585	BRALA14003	bflo_23306
OG0013589	BRALA19188	bflo_03560
OG0013594	BRALA19097	bflo_12583
OG0013604	BRALA05326	bflo_25847
OG0013610	BRALA23358	bflo_09391
OG0013612	BRALA06516	bflo_23903
OG0013618	BRALA18938	bflo_05009
OG0013625	BRALA10271, BRALA22085, BRALA00670	bflo_25533
OG0013641	BRALA02683	bflo_16571
OG0013648	BRALA27222	bflo_12531
OG0013649	BRALA16400	bflo_09565, bflo_09566, bflo_10234, bflo_10203
OG0013653	BRALA21893	bflo_06421
OG0013653	BRALA06093	bflo_21762
OG0013656	BRALA21851	bflo_11302
OG0013660	BRALA15236	bflo_16110
OG0013667	BRALA01180	bflo_25338
OG0013668	BRALA01610	bflo_06449
OG0013674	BRALA18664, BRALA18665	bflo_23690
OG0013677	BRALA19224	bflo_15115
OG0013684	BRALA14196	bflo_00079
OG0013694	BRALA29494, BRALA30627, BRALA22652	bflo_16993, bflo_17172
OG0013694	BRALA32900	bflo_04564
OG0013699	BRALA01359, BRALA01361	bflo_25633, bflo_25630
OG0013701	BRALA03507	bflo_13744
OG0013704	BRALA23465	bflo_05604
OG0013710	BRALA01891	bflo_12041
OG0013723	BRALA04105	bflo_08677
OG0013723	BRALA04106	bflo_26876, bflo_08214
OG0013838	BRALA18941	bflo_04993
OG0013839	BRALA14678	bflo_01962, bflo_01963
OG0013839	BRALA14679	bflo_01323
OG0013842	BRALA02759	bflo_16679
OG0013856	BRALA23476	bflo_04051, bflo_05439
OG0013919	BRALA16246	bflo_21567
OG0013919	BRALA14203	bflo_21999, bflo_22000
OG0013929	BRALA17883	bflo_00881
OG0013938	BRALA29053	bflo_09309
OG0013952	BRALA11285, BRALA29509, BRALA27781	bflo_01653
OG0013958	BRALA13841	bflo_08979
OG0013984	BRALA27267, BRALA32478	bflo_12899
OG0013989	BRALA19115	bflo_12960
OG0013990	BRALA24134	bflo_20553
OG0014017	BRALA00571	bflo_00732
OG0014068	BRALA23774	bflo_06152
OG0014073	BRALA31442	bflo_15355, bflo_15205, bflo_00333, bflo_15206, bflo_15207, bflo_14222, bflo_15204, bflo_23518
OG0014074	BRALA25272	bflo_22661
OG0014074	BRALA01401	bflo_06112
OG0014074	BRALA01409	bflo_00775, bflo_06110, bflo_23869
OG0014075	BRALA01726	bflo_00972
OG0014076	BRALA09372, BRALA09374, BRALA14890	bflo_05341, bflo_01183
OG0014076	BRALA09375	bflo_09459, bflo_09146, bflo_09458
OG0014077	BRALA03152, BRALA09485	bflo_24163, bflo_15302
OG0014077	BRALA09496, BRALA33478	bflo_01478
OG0014077	BRALA09833	bflo_14549
OG0014078	BRALA12986, BRALA12999, BRALA10380, BRALA12998, BRALA12995, BRALA12994, BRALA12982, BRALA12996	bflo_01887
OG0014079	BRALA25662, BRALA32088, BRALA25661, BRALA15537, BRALA34675	bflo_01993, bflo_25480, bflo_07030
OG0014080	BRALA04480	bflo_02055
OG0014080	BRALA04481	bflo_07026
OG0014080	BRALA04479	bflo_07270
OG0014080	BRALA04483	bflo_26821, bflo_07032
OG0014081	BRALA14814, BRALA23537	bflo_12043
OG0014081	BRALA29971	bflo_02150
OG0014081	BRALA30358	bflo_02776, bflo_02077, bflo_20687
OG0014082	BRALA04977	bflo_03837, bflo_17846, bflo_02377, bflo_12355, bflo_21157, bflo_02378, bflo_10277, bflo_02631
OG0014083	BRALA07136, BRALA04637, BRALA04638	bflo_02425, bflo_02705, bflo_02424
OG0014084	BRALA13399	bflo_24875
OG0014084	BRALA18150, BRALA35703, BRALA05487	bflo_02759, bflo_11295, bflo_26704, bflo_24452
OG0014085	BRALA09295, BRALA30575, BRALA26451, BRALA32432, BRALA17234, BRALA26452, BRALA26210	bflo_02966, bflo_20485
OG0014086	BRALA22352	bflo_03112, bflo_03474
OG0014086	BRALA13145	bflo_22909
OG0014086	BRALA02342	bflo_03005
OG0014087	BRALA20765	bflo_03011
OG0014087	BRALA31750	bflo_03176, bflo_03155
OG0014087	BRALA02492	bflo_03138
OG0014088	BRALA02369, BRALA02364	bflo_03077
OG0014088	BRALA29722, BRALA29715, BRALA25462	bflo_03465, bflo_03078, bflo_03081
OG0014089	BRALA04157	bflo_03451
OG0014089	BRALA18355	bflo_16574, bflo_03452, bflo_03596, bflo_16806
OG0014089	BRALA26492	bflo_27235
OG0014090	BRALA08788	bflo_03571, bflo_03495
OG0014091	BRALA13252	bflo_12615
OG0014091	BRALA27895, BRALA34494	bflo_04135, bflo_16479, bflo_03917
OG0014091	BRALA27896	bflo_11794
OG0014092	BRALA34540, BRALA34462	bflo_03921
OG0014093	BRALA21921	bflo_21485
OG0014093	BRALA30723	bflo_04317, bflo_22381, bflo_22525, bflo_21725, bflo_14595, bflo_04287
OG0014094	BRALA15747	bflo_04311, bflo_11309, bflo_17916
OG0014094	BRALA15746, BRALA15750, BRALA15749, BRALA15742	bflo_17389
OG0014095	BRALA30753, BRALA30752, BRALA16844	bflo_04474
OG0014096	BRALA03470	bflo_12842
OG0014096	BRALA10982	bflo_11957
OG0014097	BRALA31397	bflo_26466
OG0014097	BRALA31391, BRALA31395	bflo_05463
OG0014098	BRALA28838	bflo_06032
OG0014099	BRALA20886	bflo_27043, bflo_07002
OG0014100	BRALA03111	bflo_13957
OG0014100	BRALA25292	bflo_22640
OG0014100	BRALA23968, BRALA03597	bflo_07144
OG0014100	BRALA25293	bflo_23856
OG0014101	BRALA04088	bflo_07312
OG0014101	BRALA24083	bflo_08495, bflo_07306
OG0014101	BRALA31127, BRALA30945	bflo_08295
OG0014102	BRALA03925	bflo_07507, bflo_07495, bflo_07927, bflo_07957, bflo_07920, bflo_07922, bflo_07959, bflo_07926
OG0014103	BRALA06717	bflo_08252
OG0014103	BRALA12594	bflo_17453
OG0014104	BRALA31628, BRALA25242, BRALA06716, BRALA25989, BRALA30409, BRALA30836, BRALA25988	bflo_08507, bflo_26151
OG0014105	BRALA06651	bflo_08615
OG0014105	BRALA26424	bflo_08671, bflo_09976
OG0014105	BRALA19583	bflo_24443
OG0014106	BRALA07742, BRALA30943, BRALA06523, BRALA06588, BRALA13958, BRALA10991, BRALA06496, BRALA13203	bflo_08750
OG0014107	BRALA21671, BRALA21670, BRALA12328, BRALA02233	bflo_08801, bflo_10145
OG0014108	BRALA07644	bflo_10459, bflo_08849, bflo_10457, bflo_10492
OG0014108	BRALA07651	bflo_10450
OG0014109	BRALA23200	bflo_08941
OG0014109	BRALA05575	bflo_27481
OG0014111	BRALA24047, BRALA12806, BRALA22686, BRALA22592, BRALA08131, BRALA13156, BRALA13153, BRALA08125	bflo_09425
OG0014112	BRALA30530, BRALA30529	bflo_10229
OG0014115	BRALA32282, BRALA32761, BRALA14822, BRALA06499	bflo_23664
OG0014115	BRALA11089, BRALA10993, BRALA11092	bflo_10981
OG0014116	BRALA21157	bflo_26616
OG0014116	BRALA17813	bflo_11058, bflo_12192, bflo_12210
OG0014117	BRALA09398	bflo_11431, bflo_11866
OG0014117	BRALA12159	bflo_21873
OG0014118	BRALA30584	bflo_25274, bflo_25272, bflo_25895, bflo_11535, bflo_23787, bflo_20483, bflo_25451, bflo_25801
OG0014119	BRALA17316	bflo_11649
OG0014120	BRALA18908	bflo_13281
OG0014120	BRALA17461	bflo_19516
OG0014121	BRALA11997	bflo_13526
OG0014122	BRALA32485, BRALA29132, BRALA29115, BRALA20117, BRALA20190, BRALA30829, BRALA22229, BRALA09826	bflo_13610
OG0014123	BRALA12374, BRALA00754, BRALA05629, BRALA20090, BRALA11942, BRALA02966, BRALA16154	bflo_13812, bflo_24971
OG0014124	BRALA08326, BRALA08327, BRALA22600	bflo_14119
OG0014124	BRALA18861	bflo_14397
OG0014125	BRALA29170	bflo_14476
OG0014126	BRALA15918	bflo_15476
OG0014127	BRALA34016	bflo_17401
OG0014128	BRALA12257	bflo_22608, bflo_17668
OG0014129	BRALA19343, BRALA30404, BRALA15713, BRALA08144, BRALA19239, BRALA33140, BRALA19332	bflo_17939, bflo_20829
OG0014130	BRALA28725	bflo_19660
