Orthogroup	DANRE	APOSJ_ok
OG0007191	DANRE40013	APOSJ_60651, APOSJ_22859
OG0007192	DANRE42628	APOSJ_11345
OG0007193	DANRE03626, DANRE28613, DANRE28612, DANRE28611, DANRE30071	APOSJ_51539
OG0007198	DANRE20648	APOSJ_03888, APOSJ_27485, APOSJ_32061, APOSJ_32063, APOSJ_27487, APOSJ_32062, APOSJ_27486
OG0007200	DANRE04259	APOSJ_18943, APOSJ_54861, APOSJ_03788, APOSJ_18942, APOSJ_49009, APOSJ_49010, APOSJ_49008, APOSJ_18941
OG0007201	DANRE21446	APOSJ_54513, APOSJ_54512, APOSJ_54511
OG0007250	DANRE16084, DANRE16083, DANRE16082	APOSJ_59544, APOSJ_59545, APOSJ_59546
OG0007251	DANRE28156	APOSJ_36228
OG0007252	DANRE33397, DANRE33396	APOSJ_24749, APOSJ_24750, APOSJ_24748, APOSJ_24746, APOSJ_24747, APOSJ_04171
OG0007253	DANRE24848, DANRE38288	APOSJ_10673
OG0007254	DANRE17415	APOSJ_13177
OG0007255	DANRE14351	APOSJ_61034, APOSJ_61032
OG0007256	DANRE35626	APOSJ_63694, APOSJ_63695
OG0007258	DANRE19018	APOSJ_39371
OG0007260	DANRE38136	APOSJ_60979, APOSJ_08714, APOSJ_08715
OG0007261	DANRE15986, DANRE15985, DANRE43125	APOSJ_18131
OG0007262	DANRE07506	APOSJ_48622, APOSJ_39797
OG0007263	DANRE41060	APOSJ_65347
OG0007264	DANRE25424	APOSJ_04142
OG0007266	DANRE30633	APOSJ_02456
OG0007267	DANRE26686, DANRE26687	APOSJ_39161
OG0007268	DANRE42444, DANRE42443	APOSJ_01766, APOSJ_01765
OG0007270	DANRE16191, DANRE16192	APOSJ_18070, APOSJ_18072
OG0007271	DANRE04167, DANRE04136, DANRE04135	APOSJ_21579, APOSJ_57446
OG0007272	DANRE22978	APOSJ_05711, APOSJ_05712, APOSJ_05710, APOSJ_36252
OG0007273	DANRE29589	APOSJ_54097
OG0007274	DANRE01276	APOSJ_58383
OG0007275	DANRE31136, DANRE31135	APOSJ_62050, APOSJ_62051
OG0007276	DANRE33385, DANRE33386	APOSJ_56899
OG0007277	DANRE05579, DANRE05577, DANRE05578	APOSJ_00797, APOSJ_32479
OG0007279	DANRE20338	APOSJ_45405
OG0007280	DANRE26658	APOSJ_17538, APOSJ_33154
OG0007281	DANRE30501, DANRE30500	APOSJ_27609, APOSJ_27610
OG0007282	DANRE33520	APOSJ_52740, APOSJ_52741
OG0007283	DANRE30003, DANRE15438	APOSJ_48388
OG0007285	DANRE10034, DANRE10035	APOSJ_15670, APOSJ_55334
OG0007288	DANRE07196, DANRE07197	APOSJ_62431
OG0007289	DANRE38284	APOSJ_03055
OG0007290	DANRE26147, DANRE26146	APOSJ_28883, APOSJ_41821, APOSJ_28884, APOSJ_06632, APOSJ_50169, APOSJ_06633, APOSJ_28881, APOSJ_06631
OG0007291	DANRE28295, DANRE28294	APOSJ_64281
OG0007292	DANRE09241, DANRE09240	APOSJ_35746, APOSJ_35745
OG0007293	DANRE14743	APOSJ_61631
OG0007294	DANRE24046, DANRE24044, DANRE24045	APOSJ_15245
OG0007295	DANRE06178, DANRE06177	APOSJ_01123, APOSJ_01122
OG0007296	DANRE38101	APOSJ_03010, APOSJ_03009, APOSJ_03012, APOSJ_03011
OG0007297	DANRE39713, DANRE39710, DANRE39712, DANRE39711	APOSJ_51760
OG0007298	DANRE16677	APOSJ_32257, APOSJ_44169, APOSJ_44171, APOSJ_44170, APOSJ_61987, APOSJ_05005, APOSJ_61986, APOSJ_44172
OG0007299	DANRE34012, DANRE34011	APOSJ_35741, APOSJ_28715
OG0007300	DANRE14858	APOSJ_53629
OG0007301	DANRE14613, DANRE14612	APOSJ_17343
OG0007302	DANRE36522	APOSJ_34134, APOSJ_34135
OG0007303	DANRE21868	APOSJ_28901, APOSJ_28900
OG0007304	DANRE23396	APOSJ_41899, APOSJ_41898
OG0007305	DANRE34982	APOSJ_27411, APOSJ_55468
OG0007306	DANRE01049	APOSJ_59763
OG0007308	DANRE09523	APOSJ_22230, APOSJ_22229
OG0007309	DANRE16826	APOSJ_58403, APOSJ_31622, APOSJ_31623, APOSJ_31621
OG0007310	DANRE42767, DANRE42766	APOSJ_42505, APOSJ_42506
OG0007312	DANRE29986, DANRE29987	APOSJ_31725
OG0007314	DANRE18859	APOSJ_03599, APOSJ_03598
OG0007316	DANRE39257, DANRE39258, DANRE39255, DANRE39256	APOSJ_27503
OG0007317	DANRE11318	APOSJ_35307, APOSJ_48501
OG0007318	DANRE22103	APOSJ_59454, APOSJ_59453, APOSJ_59457, APOSJ_59451, APOSJ_59452, APOSJ_59456, APOSJ_59455, APOSJ_59449
OG0007319	DANRE37045, DANRE37047, DANRE37046	APOSJ_37533, APOSJ_37534
OG0007320	DANRE37628, DANRE37627	APOSJ_00620, APOSJ_00621
OG0007321	DANRE06820	APOSJ_00773, APOSJ_42511, APOSJ_42509
OG0007322	DANRE34262	APOSJ_38642, APOSJ_38640, APOSJ_38641, APOSJ_38639
OG0007323	DANRE21933, DANRE21932	APOSJ_59727
OG0007325	DANRE12985	APOSJ_29140, APOSJ_58466
OG0007326	DANRE26003	APOSJ_22766
OG0007328	DANRE04726	APOSJ_26838
OG0007329	DANRE09561, DANRE09562	APOSJ_33464, APOSJ_33463
OG0007330	DANRE07790, DANRE07791	APOSJ_06174, APOSJ_38790
OG0007331	DANRE31231	APOSJ_42831
OG0007333	DANRE22246, DANRE22247, DANRE16144	APOSJ_61834
OG0007334	DANRE14827	APOSJ_04860, APOSJ_30222
OG0007335	DANRE17585	APOSJ_39648
OG0007337	DANRE17263, DANRE17262	APOSJ_23155
OG0007338	DANRE12380, DANRE12381	APOSJ_34671, APOSJ_34673, APOSJ_34669
OG0007339	DANRE23834	APOSJ_11897
OG0007340	DANRE13852, DANRE13850, DANRE13851	APOSJ_15084
OG0007341	DANRE04473	APOSJ_50200, APOSJ_44552, APOSJ_50199
OG0007342	DANRE35323	APOSJ_29822
OG0007343	DANRE21557, DANRE28341	APOSJ_45945
OG0007344	DANRE05827, DANRE05828	APOSJ_62547, APOSJ_62557
OG0007345	DANRE15610, DANRE15612, DANRE15613, DANRE15611	APOSJ_14751
OG0007347	DANRE36745	APOSJ_12120
OG0007348	DANRE16193, DANRE16195	APOSJ_51644
OG0007349	DANRE39606	APOSJ_21746, APOSJ_21745
OG0007351	DANRE14677, DANRE14676, DANRE14675, DANRE08595	APOSJ_09029, APOSJ_09028
OG0007352	DANRE16773	APOSJ_08209, APOSJ_47431, APOSJ_08208
OG0007353	DANRE38574, DANRE26140	APOSJ_25868
OG0007354	DANRE24128	APOSJ_26923
OG0007355	DANRE13636	APOSJ_41454, APOSJ_41455, APOSJ_41453
OG0007356	DANRE36634	APOSJ_59004, APOSJ_59003
OG0007357	DANRE38560	APOSJ_00354, APOSJ_00355
OG0007358	DANRE43184	APOSJ_12024, APOSJ_12023, APOSJ_12025
OG0007360	DANRE27456	APOSJ_42239, APOSJ_42238, APOSJ_64886, APOSJ_42236, APOSJ_16938
OG0007361	DANRE14944	APOSJ_34784
OG0007363	DANRE16032	APOSJ_32242
OG0007364	DANRE29303	APOSJ_26331
OG0007365	DANRE36420	APOSJ_07009, APOSJ_32636, APOSJ_32637
OG0007366	DANRE21573, DANRE21572	APOSJ_31758, APOSJ_31757, APOSJ_31759
OG0007367	DANRE27165	APOSJ_31799, APOSJ_15504, APOSJ_15505, APOSJ_31802
OG0007368	DANRE13338	APOSJ_49565, APOSJ_49564
OG0007369	DANRE42613, DANRE42614	APOSJ_20755, APOSJ_20754
OG0007370	DANRE08197	APOSJ_15354, APOSJ_15353, APOSJ_15352, APOSJ_30855
OG0007371	DANRE16865	APOSJ_05203, APOSJ_05204
OG0007372	DANRE34402, DANRE34400, DANRE34401	APOSJ_47949, APOSJ_47951, APOSJ_47950
OG0007373	DANRE18640	APOSJ_54463, APOSJ_29602
OG0007374	DANRE00280	APOSJ_60162, APOSJ_34123, APOSJ_60159, APOSJ_60158
OG0007375	DANRE11069	APOSJ_59816, APOSJ_61226
OG0007376	DANRE39201	APOSJ_04287
OG0007377	DANRE18290, DANRE18289	APOSJ_22496, APOSJ_22495, APOSJ_22497
OG0007378	DANRE00748	APOSJ_32119, APOSJ_32118
OG0007379	DANRE17790, DANRE17791	APOSJ_42997, APOSJ_63432
OG0007380	DANRE20920, DANRE20919	APOSJ_43045
OG0007381	DANRE28840	APOSJ_06352, APOSJ_06353, APOSJ_40196
OG0007382	DANRE15296	APOSJ_56678, APOSJ_14341
OG0007384	DANRE18642, DANRE18643	APOSJ_01866, APOSJ_01865, APOSJ_52012
OG0007385	DANRE13349	APOSJ_46590
OG0007386	DANRE18467	APOSJ_01169
OG0007387	DANRE34966	APOSJ_21483
OG0007388	DANRE38076, DANRE38075	APOSJ_05379
OG0007389	DANRE19186, DANRE19187, DANRE19185	APOSJ_64566
OG0007390	DANRE30054	APOSJ_63577
OG0007391	DANRE35086	APOSJ_04251
OG0007393	DANRE12093	APOSJ_53832
OG0007394	DANRE07734, DANRE07733	APOSJ_01644, APOSJ_01645
OG0007395	DANRE04069	APOSJ_54612
OG0007396	DANRE38842, DANRE38841, DANRE38843	APOSJ_39335
OG0007397	DANRE38807, DANRE38808	APOSJ_50479
OG0007399	DANRE39639, DANRE39640	APOSJ_42198
OG0007400	DANRE24512	APOSJ_58231
OG0007402	DANRE24730	APOSJ_49925, APOSJ_49926
OG0007403	DANRE06465	APOSJ_44464, APOSJ_44466
OG0007405	DANRE12349	APOSJ_42742
OG0007406	DANRE01446	APOSJ_47874
OG0007407	DANRE04761	APOSJ_09861, APOSJ_09860, APOSJ_50238
OG0007408	DANRE10196	APOSJ_47695
OG0007409	DANRE10224, DANRE10225	APOSJ_05303, APOSJ_05302
OG0007410	DANRE28511, DANRE30430, DANRE03053	APOSJ_01525
OG0007411	DANRE39541	APOSJ_19728, APOSJ_19729
OG0007412	DANRE42558	APOSJ_42010
OG0007413	DANRE10248	APOSJ_20537
OG0007414	DANRE36351	APOSJ_29005
OG0007415	DANRE29208	APOSJ_31789
OG0007416	DANRE07209, DANRE07210	APOSJ_37464, APOSJ_60721, APOSJ_37462
OG0007417	DANRE35348, DANRE35349	APOSJ_04996
OG0007418	DANRE08205, DANRE08204	APOSJ_27061
OG0007419	DANRE29996	APOSJ_55294, APOSJ_55296, APOSJ_55295
OG0007420	DANRE22876	APOSJ_27526, APOSJ_27561, APOSJ_27555, APOSJ_34967
OG0007421	DANRE01616, DANRE01615	APOSJ_20549, APOSJ_20548
OG0007422	DANRE11021, DANRE11020	APOSJ_20335
OG0007423	DANRE15453, DANRE29404	APOSJ_31700, APOSJ_31699
OG0007424	DANRE24729, DANRE24728	APOSJ_24053, APOSJ_24054
OG0007425	DANRE12333	APOSJ_14859, APOSJ_14860
OG0007428	DANRE24212	APOSJ_18898
OG0007429	DANRE31428, DANRE31429	APOSJ_08623, APOSJ_08624, APOSJ_55001
OG0007430	DANRE00002, DANRE00003	APOSJ_37019, APOSJ_31745, APOSJ_55770, APOSJ_34572, APOSJ_37014, APOSJ_37018
OG0007431	DANRE10354	APOSJ_12963, APOSJ_16258, APOSJ_12962, APOSJ_12964
OG0007432	DANRE13294	APOSJ_34332
OG0007433	DANRE37715, DANRE37716	APOSJ_10528, APOSJ_10530
OG0007437	DANRE04900, DANRE07235	APOSJ_26282, APOSJ_26283
OG0007438	DANRE24144	APOSJ_03209, APOSJ_03210
OG0007439	DANRE05901	APOSJ_10207
OG0007441	DANRE24681	APOSJ_40939, APOSJ_55968, APOSJ_55980, APOSJ_55975
OG0007442	DANRE26604, DANRE26605, DANRE26603	APOSJ_24971
OG0007443	DANRE00331	APOSJ_22915, APOSJ_22916, APOSJ_22917
OG0007444	DANRE38408, DANRE38407, DANRE41111	APOSJ_11668
OG0007445	DANRE24240	APOSJ_28035, APOSJ_28034
OG0007446	DANRE39669, DANRE39668	APOSJ_30397
OG0007447	DANRE16222, DANRE16223	APOSJ_00394, APOSJ_35376
OG0007448	DANRE38975	APOSJ_51016, APOSJ_51017
OG0007450	DANRE05621, DANRE05622	APOSJ_13999
OG0007451	DANRE24091	APOSJ_43780
OG0007452	DANRE18998	APOSJ_37963
OG0007453	DANRE30091, DANRE30092	APOSJ_53697, APOSJ_53696
OG0007454	DANRE42564, DANRE42563	APOSJ_05135, APOSJ_05134
OG0007455	DANRE24416	APOSJ_19769, APOSJ_19771
OG0007456	DANRE35403	APOSJ_44072, APOSJ_44071
OG0007457	DANRE25169	APOSJ_55749
OG0007458	DANRE15779	APOSJ_17630
OG0007459	DANRE11769	APOSJ_47522, APOSJ_11138
OG0007460	DANRE11272	APOSJ_52023
OG0007461	DANRE11529, DANRE11530	APOSJ_18650, APOSJ_08253, APOSJ_08250, APOSJ_08251, APOSJ_08252
OG0007462	DANRE21378	APOSJ_59464, APOSJ_59465, APOSJ_58493, APOSJ_59466
OG0007463	DANRE30867	APOSJ_18618
OG0007465	DANRE07967, DANRE07968	APOSJ_05522, APOSJ_05521
OG0007466	DANRE38355, DANRE38356	APOSJ_43950
OG0007467	DANRE23717, DANRE23718, DANRE23716, DANRE23710	APOSJ_14365
OG0007468	DANRE16250, DANRE16251	APOSJ_46722
OG0007470	DANRE35526, DANRE35524, DANRE35525	APOSJ_56699
OG0007471	DANRE37864	APOSJ_18185, APOSJ_20727
OG0007472	DANRE00512	APOSJ_53138, APOSJ_53137
OG0007473	DANRE02983	APOSJ_09192
OG0007474	DANRE08159	APOSJ_25384, APOSJ_25383, APOSJ_25385
OG0007476	DANRE29800, DANRE29801	APOSJ_11135
OG0007477	DANRE29475	APOSJ_48504, APOSJ_48505, APOSJ_39772, APOSJ_09838
OG0007478	DANRE33485	APOSJ_39185
OG0007479	DANRE15593, DANRE15594	APOSJ_24361, APOSJ_22189
OG0007480	DANRE05240, DANRE05239, DANRE05238	APOSJ_17561, APOSJ_17560
OG0007481	DANRE33331, DANRE33330	APOSJ_08815, APOSJ_56246
OG0007482	DANRE13898	APOSJ_56374
OG0007483	DANRE22340	APOSJ_24186
OG0007484	DANRE08931	APOSJ_20434
OG0007485	DANRE11067	APOSJ_32278, APOSJ_32277
OG0007486	DANRE35303, DANRE19658, DANRE04345	APOSJ_44549
OG0007487	DANRE08241, DANRE08242	APOSJ_27134, APOSJ_27136, APOSJ_27137, APOSJ_04423, APOSJ_27138, APOSJ_27139
OG0007488	DANRE36992	APOSJ_64769, APOSJ_64768
OG0007489	DANRE11003	APOSJ_31344, APOSJ_31345, APOSJ_64774
OG0007490	DANRE36909, DANRE36908	APOSJ_48671, APOSJ_48670
OG0007491	DANRE29088	APOSJ_56972
OG0007492	DANRE30846	APOSJ_24846, APOSJ_24852
OG0007493	DANRE06586, DANRE06508, DANRE06507	APOSJ_15054, APOSJ_15053
OG0007494	DANRE29007	APOSJ_63591
OG0007495	DANRE35662	APOSJ_07062
OG0007496	DANRE02885	APOSJ_37453
OG0007497	DANRE35601, DANRE42448	APOSJ_60806, APOSJ_60807
OG0007498	DANRE09394	APOSJ_20907, APOSJ_20908
OG0007500	DANRE16100, DANRE41707	APOSJ_55184, APOSJ_55182, APOSJ_55183, APOSJ_55185
OG0007501	DANRE31037	APOSJ_42631, APOSJ_42632, APOSJ_42629, APOSJ_42630
OG0007503	DANRE04343	APOSJ_14688
OG0007504	DANRE15442	APOSJ_56533, APOSJ_56531, APOSJ_56529, APOSJ_56532, APOSJ_56528
OG0007506	DANRE04411, DANRE43326	APOSJ_31897, APOSJ_03081, APOSJ_31899, APOSJ_31903, APOSJ_31902, APOSJ_31898
OG0007508	DANRE35140	APOSJ_42211, APOSJ_12770, APOSJ_42209
OG0007509	DANRE33335	APOSJ_22228
OG0007510	DANRE05836	APOSJ_48359, APOSJ_48360
OG0007512	DANRE42979	APOSJ_37440, APOSJ_38089, APOSJ_60853, APOSJ_38092, APOSJ_28704, APOSJ_25953, APOSJ_62761
OG0007513	DANRE31001, DANRE31000	APOSJ_56124, APOSJ_22446
OG0007514	DANRE36408	APOSJ_07340, APOSJ_07342, APOSJ_07341, APOSJ_46218
OG0007515	DANRE30056	APOSJ_13871, APOSJ_13866, APOSJ_13864, APOSJ_21741, APOSJ_13863, APOSJ_13868, APOSJ_13865, APOSJ_13867
OG0007517	DANRE25778, DANRE25779, DANRE25777	APOSJ_46614, APOSJ_16841, APOSJ_62115
OG0007518	DANRE31580	APOSJ_61569
OG0007519	DANRE13007	APOSJ_57278, APOSJ_19035, APOSJ_27726, APOSJ_19033, APOSJ_19034
OG0007522	DANRE11801	APOSJ_27446, APOSJ_36389
OG0007523	DANRE26264	APOSJ_36440
OG0007524	DANRE06877, DANRE06876	APOSJ_10739
OG0007525	DANRE21489	APOSJ_36525
OG0007527	DANRE27156	APOSJ_44760
OG0007528	DANRE26651	APOSJ_03313, APOSJ_03314
OG0007529	DANRE04034, DANRE04035	APOSJ_41630
OG0007531	DANRE19264	APOSJ_05087
OG0007533	DANRE16508, DANRE37545	APOSJ_18050
OG0007582	DANRE16130, DANRE16129	APOSJ_17970
OG0007583	DANRE22119, DANRE22120	APOSJ_63133, APOSJ_51270
OG0007584	DANRE29844	APOSJ_29171, APOSJ_47545, APOSJ_47546
OG0007586	DANRE41141, DANRE41142	APOSJ_33070, APOSJ_33069, APOSJ_33074
OG0007588	DANRE31329	APOSJ_30827
OG0007589	DANRE15653	APOSJ_21013, APOSJ_21012
OG0007591	DANRE28953	APOSJ_13984
OG0007595	DANRE25584	APOSJ_28419, APOSJ_28418
OG0007596	DANRE37090	APOSJ_37129, APOSJ_37847, APOSJ_37125, APOSJ_37845, APOSJ_37848, APOSJ_37844, APOSJ_37846, APOSJ_37131
OG0007598	DANRE15966	APOSJ_47855, APOSJ_47856
OG0007601	DANRE30199, DANRE30198	APOSJ_48280, APOSJ_48278, APOSJ_48279
OG0007602	DANRE17332	APOSJ_12687
OG0007603	DANRE12686	APOSJ_59246
OG0007604	DANRE12964	APOSJ_21045, APOSJ_13768
OG0007605	DANRE05829	APOSJ_57733, APOSJ_57732
OG0007606	DANRE04412, DANRE04413	APOSJ_58610
OG0007607	DANRE41103	APOSJ_15794, APOSJ_15792, APOSJ_15795, APOSJ_34002
OG0007608	DANRE08975, DANRE08974, DANRE14619	APOSJ_22316, APOSJ_22317
OG0007609	DANRE39845	APOSJ_41441, APOSJ_41442
OG0007610	DANRE15863	APOSJ_20984
OG0007611	DANRE11952, DANRE11954, DANRE11953	APOSJ_44281, APOSJ_10768, APOSJ_44280
OG0007612	DANRE25890, DANRE25889	APOSJ_61654
OG0007613	DANRE21468	APOSJ_41585
OG0007614	DANRE13006	APOSJ_58168, APOSJ_58169
OG0007615	DANRE34001	APOSJ_15242
OG0007616	DANRE09001	APOSJ_61719
OG0007617	DANRE39217, DANRE39216	APOSJ_11199
OG0007619	DANRE36323	APOSJ_20532, APOSJ_46029
OG0007621	DANRE40211	APOSJ_00636
OG0007622	DANRE36978, DANRE01804	APOSJ_45494, APOSJ_50260
OG0007624	DANRE10072, DANRE10071	APOSJ_29108
OG0007626	DANRE06752	APOSJ_11439, APOSJ_11440
OG0007628	DANRE23638, DANRE23637	APOSJ_44519, APOSJ_44520
OG0007629	DANRE00353	APOSJ_53531
OG0007630	DANRE00946, DANRE00945	APOSJ_30086, APOSJ_30089, APOSJ_30088, APOSJ_30087
OG0007631	DANRE17269, DANRE41541	APOSJ_03401, APOSJ_03399
OG0007632	DANRE11577, DANRE04527, DANRE04526	APOSJ_21934, APOSJ_21932
OG0007634	DANRE04843	APOSJ_30970, APOSJ_30969, APOSJ_07535
OG0007635	DANRE22334	APOSJ_17863, APOSJ_46852
OG0007637	DANRE05443	APOSJ_04512, APOSJ_04513
OG0007638	DANRE09456	APOSJ_37000
OG0007639	DANRE04331	APOSJ_02881, APOSJ_02879, APOSJ_02876, APOSJ_02877
OG0007640	DANRE28291, DANRE28290, DANRE01829	APOSJ_19906
OG0007641	DANRE43086	APOSJ_23832, APOSJ_23835, APOSJ_35694, APOSJ_35699, APOSJ_35695, APOSJ_35700, APOSJ_35696, APOSJ_35693
OG0007642	DANRE24589, DANRE24590	APOSJ_24500, APOSJ_24502, APOSJ_24501
OG0007643	DANRE35807, DANRE35806	APOSJ_17762, APOSJ_61765
OG0007646	DANRE42483	APOSJ_27306
OG0007647	DANRE39426	APOSJ_46826, APOSJ_50598
OG0007648	DANRE33753	APOSJ_18949
OG0007649	DANRE24527, DANRE24526	APOSJ_18272
OG0007650	DANRE24724, DANRE24717	APOSJ_06067
OG0007652	DANRE40621, DANRE33376	APOSJ_01937
OG0007653	DANRE16807	APOSJ_46957
OG0007654	DANRE14880	APOSJ_06026, APOSJ_06028, APOSJ_06029, APOSJ_06027
OG0007658	DANRE06949, DANRE06948	APOSJ_42830
OG0007659	DANRE20397	APOSJ_10589, APOSJ_12050, APOSJ_12051
OG0007660	DANRE26242, DANRE26241	APOSJ_59717, APOSJ_59716
OG0007662	DANRE01198	APOSJ_32399
OG0007663	DANRE41864	APOSJ_15618
OG0007664	DANRE25031, DANRE43355	APOSJ_38069
OG0007665	DANRE01416, DANRE01414, DANRE43222, DANRE01415, DANRE01417	APOSJ_28854
OG0007666	DANRE28753, DANRE43046	APOSJ_40471
OG0007667	DANRE19703	APOSJ_17994, APOSJ_17993, APOSJ_17996, APOSJ_17995
OG0007668	DANRE35347	APOSJ_51327, APOSJ_51324
OG0007670	DANRE05713, DANRE05712	APOSJ_15699
OG0007671	DANRE42117, DANRE10499, DANRE10501, DANRE10500	APOSJ_40392
OG0007673	DANRE09062, DANRE09061	APOSJ_43198
OG0007674	DANRE10891	APOSJ_18929, APOSJ_18930
OG0007675	DANRE03549	APOSJ_33863
OG0007676	DANRE41267	APOSJ_35148
OG0007677	DANRE00397	APOSJ_32207
OG0007679	DANRE06163	APOSJ_37569, APOSJ_37925, APOSJ_37924, APOSJ_37921
OG0007680	DANRE35766	APOSJ_40382
OG0007681	DANRE37636, DANRE37638, DANRE37637	APOSJ_52161
OG0007684	DANRE19672, DANRE19671, DANRE19673	APOSJ_21469, APOSJ_21470
OG0007685	DANRE04773	APOSJ_36019
OG0007686	DANRE39133	APOSJ_05699, APOSJ_52900
OG0007687	DANRE28499	APOSJ_10166, APOSJ_10167, APOSJ_25129
OG0007688	DANRE38781, DANRE38780	APOSJ_01343
OG0007689	DANRE33672	APOSJ_03291, APOSJ_03290, APOSJ_03292, APOSJ_03293
OG0007690	DANRE40980, DANRE40981	APOSJ_08597
OG0007691	DANRE07949	APOSJ_09125
OG0007692	DANRE01628, DANRE01629, DANRE01627	APOSJ_52739
OG0007694	DANRE09163	APOSJ_64681
OG0007695	DANRE15123, DANRE15095, DANRE15096	APOSJ_26392
OG0007696	DANRE30938, DANRE25694	APOSJ_25884
OG0007697	DANRE19573	APOSJ_64328, APOSJ_56845, APOSJ_56846, APOSJ_64329
OG0007698	DANRE19150	APOSJ_55206, APOSJ_55203, APOSJ_55205
OG0007701	DANRE33601	APOSJ_08845
OG0007702	DANRE33057	APOSJ_16468, APOSJ_16467
OG0007703	DANRE39178	APOSJ_11401, APOSJ_12163
OG0007704	DANRE42203, DANRE42204	APOSJ_59327
OG0007705	DANRE04338	APOSJ_57928, APOSJ_57923, APOSJ_09053, APOSJ_09052
OG0007706	DANRE29546, DANRE29547	APOSJ_04326, APOSJ_04328, APOSJ_04327
OG0007708	DANRE41337	APOSJ_28269, APOSJ_25296, APOSJ_25295, APOSJ_28267
OG0007711	DANRE18140	APOSJ_64616, APOSJ_64618, APOSJ_21391, APOSJ_64619
OG0007713	DANRE39528, DANRE39529	APOSJ_58504
OG0007714	DANRE06420, DANRE06419	APOSJ_47409, APOSJ_39545
OG0007715	DANRE34222, DANRE34223	APOSJ_07296, APOSJ_07298, APOSJ_07297, APOSJ_07300
OG0007716	DANRE24766, DANRE24767	APOSJ_48105, APOSJ_48104, APOSJ_42197, APOSJ_64670
OG0007718	DANRE24155	APOSJ_30375
OG0007719	DANRE26903	APOSJ_09174, APOSJ_58847, APOSJ_09175, APOSJ_09176, APOSJ_09173
OG0007721	DANRE05192, DANRE05193	APOSJ_17162, APOSJ_17165, APOSJ_17161, APOSJ_17166, APOSJ_17164, APOSJ_17163
OG0007722	DANRE02829	APOSJ_64468
OG0007723	DANRE15072, DANRE15073	APOSJ_15127
OG0007727	DANRE09851, DANRE09852	APOSJ_27606, APOSJ_14786
OG0007729	DANRE25403	APOSJ_19891, APOSJ_19890
OG0007730	DANRE24583	APOSJ_25497, APOSJ_24079
OG0007732	DANRE20060, DANRE20061	APOSJ_38942, APOSJ_38943
OG0007733	DANRE40356	APOSJ_25243, APOSJ_25244, APOSJ_25241, APOSJ_25242
OG0007734	DANRE33248, DANRE40144	APOSJ_47454, APOSJ_47453, APOSJ_47452
OG0007736	DANRE08414, DANRE08413	APOSJ_36890
OG0007738	DANRE15281	APOSJ_17592, APOSJ_45153, APOSJ_17595, APOSJ_17593
OG0007739	DANRE22859	APOSJ_60438
OG0007740	DANRE34978	APOSJ_64766, APOSJ_61292, APOSJ_64767
OG0007743	DANRE23141	APOSJ_33239, APOSJ_33237
OG0007744	DANRE30723	APOSJ_54566, APOSJ_40709
OG0007745	DANRE25726	APOSJ_18937, APOSJ_18936, APOSJ_52270, APOSJ_54846
OG0007746	DANRE18835	APOSJ_37109, APOSJ_32231
OG0007748	DANRE16835, DANRE16834, DANRE05160	APOSJ_56849, APOSJ_54192, APOSJ_56848, APOSJ_56851
OG0007749	DANRE25829	APOSJ_05959
OG0007750	DANRE16845	APOSJ_27469, APOSJ_02940, APOSJ_60062
OG0007751	DANRE37539	APOSJ_31881
OG0007752	DANRE33832	APOSJ_05919, APOSJ_05918
OG0007753	DANRE33431, DANRE33430	APOSJ_09452
OG0007754	DANRE07572	APOSJ_11636
OG0007755	DANRE25512, DANRE02769	APOSJ_44299
OG0007756	DANRE05776	APOSJ_13661, APOSJ_09962, APOSJ_09966, APOSJ_09967
OG0007757	DANRE36374, DANRE36373	APOSJ_42162
OG0007758	DANRE39766, DANRE39765	APOSJ_00722, APOSJ_00721
OG0007761	DANRE01779, DANRE23485	APOSJ_25057, APOSJ_25056
OG0007762	DANRE00030	APOSJ_05373
OG0007763	DANRE23619, DANRE23618	APOSJ_57761
OG0007766	DANRE03643	APOSJ_28798
OG0007767	DANRE26292	APOSJ_21727, APOSJ_06802
OG0007768	DANRE35286	APOSJ_44913
OG0007769	DANRE24756	APOSJ_27398, APOSJ_27399, APOSJ_27397
OG0007770	DANRE33815, DANRE33814	APOSJ_39061, APOSJ_39060, APOSJ_39062
OG0007771	DANRE37851	APOSJ_51194, APOSJ_51196, APOSJ_51193, APOSJ_51195
OG0007772	DANRE35600	APOSJ_37333
OG0007774	DANRE41452	APOSJ_57510
OG0007775	DANRE01021	APOSJ_37326, APOSJ_37327
OG0007776	DANRE19172	APOSJ_27131, APOSJ_27130
OG0007779	DANRE35838	APOSJ_32848, APOSJ_32847
OG0007780	DANRE17571, DANRE17572	APOSJ_46436, APOSJ_25498
OG0007781	DANRE25227	APOSJ_64012
OG0007782	DANRE29657, DANRE29656	APOSJ_44327
OG0007783	DANRE29889, DANRE29890	APOSJ_01960
OG0007784	DANRE24714	APOSJ_50170, APOSJ_44397
OG0007785	DANRE30996	APOSJ_03223
OG0007786	DANRE16722	APOSJ_43351
OG0007788	DANRE03890, DANRE03889	APOSJ_53245, APOSJ_08380, APOSJ_08382, APOSJ_08383, APOSJ_08384, APOSJ_08381
OG0007789	DANRE03223, DANRE03224	APOSJ_56434, APOSJ_17665, APOSJ_30170, APOSJ_30640
OG0007790	DANRE15507, DANRE15506	APOSJ_52637
