Orthogroup	APOSJ_ok	ASTMX
OG0000075	APOSJ_40363, APOSJ_40364, APOSJ_40365, APOSJ_40366, APOSJ_40367, APOSJ_40368	ASTMX17154
OG0000075	APOSJ_54695, APOSJ_54693	ASTMX04760
OG0000075	APOSJ_58877, APOSJ_16929, APOSJ_58880	ASTMX10641, ASTMX00718
OG0000075	APOSJ_41648	ASTMX16716, ASTMX04759
OG0000075	APOSJ_33309, APOSJ_33308	ASTMX01001, ASTMX08839, ASTMX10263
OG0000075	APOSJ_16193, APOSJ_16195	ASTMX12953, ASTMX02098
OG0000075	APOSJ_55514, APOSJ_55515	ASTMX15785, ASTMX16080, ASTMX14559, ASTMX03441
OG0000075	APOSJ_22770	ASTMX07134
OG0000078	APOSJ_09078, APOSJ_48664, APOSJ_48665, APOSJ_28712, APOSJ_28714, APOSJ_20960, APOSJ_02350, APOSJ_61846	ASTMX02053, ASTMX00440, ASTMX00992, ASTMX08539
OG0000079	APOSJ_50875, APOSJ_50877, APOSJ_64501, APOSJ_18723, APOSJ_32515, APOSJ_37152	ASTMX12040, ASTMX21792, ASTMX05319, ASTMX17878, ASTMX04709
OG0000079	APOSJ_18254	ASTMX21145, ASTMX21146, ASTMX03966, ASTMX14883
OG0000079	APOSJ_28991, APOSJ_28990	ASTMX02337, ASTMX02996, ASTMX05046
OG0000079	APOSJ_06559, APOSJ_06558	ASTMX02943
OG0000080	APOSJ_07554, APOSJ_52022, APOSJ_26472, APOSJ_04249, APOSJ_63183, APOSJ_63184, APOSJ_63185, APOSJ_63186	ASTMX22762
OG0000080	APOSJ_58825	ASTMX03885
OG0000080	APOSJ_16829	ASTMX23043, ASTMX23016
OG0000081	APOSJ_65213, APOSJ_65212, APOSJ_52934, APOSJ_61033	ASTMX02774
OG0000082	APOSJ_25535	ASTMX06917
OG0000082	APOSJ_31175, APOSJ_61283, APOSJ_41067, APOSJ_61284, APOSJ_61286, APOSJ_61287	ASTMX17888
OG0000082	APOSJ_21613	ASTMX17248
OG0000083	APOSJ_11498, APOSJ_11497	ASTMX03686, ASTMX11244, ASTMX09107, ASTMX14864
OG0000084	APOSJ_15697	ASTMX18467, ASTMX12487, ASTMX09980, ASTMX22125, ASTMX15418, ASTMX20810
OG0000084	APOSJ_24644, APOSJ_24645	ASTMX08038
OG0000085	APOSJ_64863	ASTMX01460, ASTMX20784, ASTMX14674
OG0000085	APOSJ_41027, APOSJ_41023, APOSJ_41020, APOSJ_41026, APOSJ_41024, APOSJ_41021, APOSJ_41025, APOSJ_41022	ASTMX16335, ASTMX03461, ASTMX09889, ASTMX09760
OG0000085	APOSJ_25761	ASTMX19538
OG0000085	APOSJ_04663, APOSJ_04662	ASTMX21189, ASTMX20129
OG0000086	APOSJ_14775, APOSJ_23608, APOSJ_23610, APOSJ_23609, APOSJ_23612, APOSJ_23611, APOSJ_23607	ASTMX18109
OG0000087	APOSJ_44974	ASTMX06968
OG0000087	APOSJ_39565	ASTMX08347
OG0000087	APOSJ_35346	ASTMX17718
OG0000087	APOSJ_59532	ASTMX06381
OG0000087	APOSJ_03507, APOSJ_10114	ASTMX19474
OG0000087	APOSJ_05717, APOSJ_05719	ASTMX17716
OG0000088	APOSJ_63869, APOSJ_63868, APOSJ_31116, APOSJ_63535, APOSJ_35086, APOSJ_63797, APOSJ_63809, APOSJ_42039, APOSJ_42040, APOSJ_36688, APOSJ_22725, APOSJ_36687, APOSJ_22750, APOSJ_39202, APOSJ_45270	ASTMX06621, ASTMX21370, ASTMX21470, ASTMX22555, ASTMX07254, ASTMX06506, ASTMX20919, ASTMX06028, ASTMX21971
OG0000089	APOSJ_36819, APOSJ_36818	ASTMX10521
OG0000089	APOSJ_32496, APOSJ_32445, APOSJ_52135, APOSJ_15609	ASTMX12140, ASTMX19290, ASTMX07948, ASTMX03871, ASTMX13992
OG0000090	APOSJ_38878, APOSJ_38877, APOSJ_38876	ASTMX15822, ASTMX13800, ASTMX19765
OG0000090	APOSJ_22326	ASTMX12258, ASTMX10648
OG0000094	APOSJ_44228, APOSJ_55244, APOSJ_44217, APOSJ_44221	ASTMX14395, ASTMX02106, ASTMX08390, ASTMX03425, ASTMX08393, ASTMX01747
OG0000094	APOSJ_53754, APOSJ_53752, APOSJ_65048, APOSJ_47218, APOSJ_27262, APOSJ_47216, APOSJ_45516, APOSJ_53755, APOSJ_53750, APOSJ_43553, APOSJ_53751, APOSJ_27263, APOSJ_13209, APOSJ_53749, APOSJ_13205, APOSJ_41126, APOSJ_58382, APOSJ_53747, APOSJ_41131, APOSJ_47213, APOSJ_44712, APOSJ_13203, APOSJ_44716, APOSJ_53748, APOSJ_41124, APOSJ_41129, APOSJ_44710, APOSJ_53753, APOSJ_47217, APOSJ_41133, APOSJ_47215, APOSJ_41125, APOSJ_44715, APOSJ_41128	ASTMX08913, ASTMX02078, ASTMX14341, ASTMX03427, ASTMX19974, ASTMX14525, ASTMX20671
OG0000096	APOSJ_12412, APOSJ_28828, APOSJ_12411, APOSJ_12410	ASTMX11824, ASTMX12057, ASTMX18217
OG0000096	APOSJ_25046, APOSJ_62713, APOSJ_62712, APOSJ_62714, APOSJ_62715, APOSJ_62711	ASTMX13693, ASTMX16094, ASTMX16093
OG0000096	APOSJ_32190, APOSJ_32193	ASTMX18278, ASTMX15892
OG0000096	APOSJ_37126	ASTMX09859
OG0000096	APOSJ_52836	ASTMX00377, ASTMX10196, ASTMX13339, ASTMX00337, ASTMX00376, ASTMX22998
OG0000096	APOSJ_32708	ASTMX19590, ASTMX07352
OG0000096	APOSJ_43628, APOSJ_43632, APOSJ_43630, APOSJ_43631	ASTMX10423, ASTMX12959
OG0000098	APOSJ_10086, APOSJ_10085, APOSJ_49529	ASTMX07347, ASTMX04481, ASTMX14487, ASTMX14764
OG0000098	APOSJ_00048, APOSJ_10129, APOSJ_49520, APOSJ_28774, APOSJ_28779, APOSJ_28777	ASTMX18980, ASTMX20779, ASTMX21996, ASTMX18982, ASTMX20777, ASTMX05127, ASTMX21313, ASTMX18164, ASTMX20778
OG0000099	APOSJ_25133, APOSJ_34675, APOSJ_42170, APOSJ_64579	ASTMX21430
OG0000099	APOSJ_34532, APOSJ_05873	ASTMX08745, ASTMX06768, ASTMX09878, ASTMX08746, ASTMX19321, ASTMX05749, ASTMX05771, ASTMX19085, ASTMX03707
OG0000100	APOSJ_16103, APOSJ_16107	ASTMX20880
OG0000100	APOSJ_30518	ASTMX04209
OG0000101	APOSJ_12255, APOSJ_12254	ASTMX00206, ASTMX00424
OG0000101	APOSJ_27406	ASTMX08413
OG0000101	APOSJ_27229, APOSJ_27226, APOSJ_27227, APOSJ_27230, APOSJ_27228, APOSJ_33916, APOSJ_33914, APOSJ_33915, APOSJ_33917	ASTMX14248, ASTMX12706, ASTMX02894
OG0000102	APOSJ_64447, APOSJ_17902, APOSJ_64448, APOSJ_62908, APOSJ_64449, APOSJ_64445, APOSJ_64450, APOSJ_64452, APOSJ_62911	ASTMX10991, ASTMX16111
OG0000103	APOSJ_43912	ASTMX21446, ASTMX16835, ASTMX09444, ASTMX11660, ASTMX22226, ASTMX10672, ASTMX15124, ASTMX06401, ASTMX04972
OG0000103	APOSJ_39175, APOSJ_52145, APOSJ_20990, APOSJ_39172, APOSJ_52143, APOSJ_52149, APOSJ_54042, APOSJ_56932, APOSJ_20989, APOSJ_20986, APOSJ_55632, APOSJ_39176, APOSJ_20985, APOSJ_39174, APOSJ_39173, APOSJ_20988, APOSJ_54037, APOSJ_54009, APOSJ_52142, APOSJ_55627, APOSJ_20987, APOSJ_52148	ASTMX06869, ASTMX11394, ASTMX17816, ASTMX11412, ASTMX14316
OG0000104	APOSJ_28792, APOSJ_28791, APOSJ_14343	ASTMX07046, ASTMX03729, ASTMX19421
OG0000104	APOSJ_60992, APOSJ_60994, APOSJ_38695, APOSJ_38692	ASTMX16255, ASTMX08642, ASTMX17146, ASTMX01448
OG0000104	APOSJ_38440, APOSJ_40832, APOSJ_60308	ASTMX03728, ASTMX07045
OG0000104	APOSJ_24715	ASTMX00149
OG0000104	APOSJ_25353, APOSJ_25354	ASTMX00709, ASTMX16073
OG0000106	APOSJ_28496, APOSJ_28495, APOSJ_28494, APOSJ_37502	ASTMX14703, ASTMX18591, ASTMX08015
OG0000106	APOSJ_63823, APOSJ_32714	ASTMX03154
OG0000106	APOSJ_07800, APOSJ_32795, APOSJ_57641, APOSJ_20665, APOSJ_20666, APOSJ_00824, APOSJ_36967	ASTMX10570, ASTMX00462
OG0000110	APOSJ_08356, APOSJ_29062, APOSJ_29064, APOSJ_29063, APOSJ_55382, APOSJ_29061, APOSJ_53332, APOSJ_06994, APOSJ_24032, APOSJ_24036, APOSJ_22153, APOSJ_06996, APOSJ_24035, APOSJ_24640, APOSJ_24037, APOSJ_22166, APOSJ_06995, APOSJ_05587, APOSJ_27170, APOSJ_05585, APOSJ_25338, APOSJ_55799, APOSJ_62572, APOSJ_62556	ASTMX08508
OG0000113	APOSJ_45448, APOSJ_45447, APOSJ_45451, APOSJ_45449, APOSJ_45446, APOSJ_45450, APOSJ_09650, APOSJ_09651	ASTMX19383, ASTMX05472
OG0000113	APOSJ_01340, APOSJ_18972, APOSJ_18971, APOSJ_29347, APOSJ_19807, APOSJ_60221, APOSJ_60220, APOSJ_26420, APOSJ_01913	ASTMX07205
OG0000114	APOSJ_14477	ASTMX06800
OG0000114	APOSJ_53151, APOSJ_05706, APOSJ_21558, APOSJ_21559, APOSJ_26937, APOSJ_15991, APOSJ_15324, APOSJ_15329, APOSJ_15326, APOSJ_18172, APOSJ_15328, APOSJ_15331, APOSJ_15330, APOSJ_15327, APOSJ_15323, APOSJ_15325, APOSJ_01155, APOSJ_31591	ASTMX06593, ASTMX08587, ASTMX15325, ASTMX13938, ASTMX21972, ASTMX17058, ASTMX09459, ASTMX10616, ASTMX05249
OG0000115	APOSJ_32381	ASTMX01700
OG0000115	APOSJ_48889, APOSJ_14243, APOSJ_14242, APOSJ_24080	ASTMX08993, ASTMX16595
OG0000116	APOSJ_13923, APOSJ_18880, APOSJ_18879	ASTMX01410
OG0000117	APOSJ_49267	ASTMX21002, ASTMX14024
OG0000117	APOSJ_36305	ASTMX21753
OG0000117	APOSJ_45045, APOSJ_17394	ASTMX10401
OG0000117	APOSJ_25875	ASTMX14023
OG0000118	APOSJ_62512, APOSJ_57878, APOSJ_57879, APOSJ_57877	ASTMX10091, ASTMX22719
OG0000119	APOSJ_63143, APOSJ_31038, APOSJ_31040, APOSJ_31039	ASTMX04143, ASTMX08665, ASTMX05337, ASTMX14891, ASTMX21636
OG0000119	APOSJ_61657, APOSJ_37229, APOSJ_32882, APOSJ_37224, APOSJ_00637, APOSJ_00639, APOSJ_00638, APOSJ_00642, APOSJ_20604, APOSJ_20605, APOSJ_20606, APOSJ_31497, APOSJ_32889, APOSJ_37225, APOSJ_37226, APOSJ_37227, APOSJ_37228, APOSJ_49615, APOSJ_64187, APOSJ_64212, APOSJ_08202, APOSJ_08203, APOSJ_18195, APOSJ_18197, APOSJ_32503, APOSJ_32504, APOSJ_32505, APOSJ_06328, APOSJ_32502, APOSJ_08540, APOSJ_16256	ASTMX16721, ASTMX15474, ASTMX01803, ASTMX19905
OG0000119	APOSJ_54335, APOSJ_54337, APOSJ_54333, APOSJ_25080, APOSJ_58939, APOSJ_58936, APOSJ_59438, APOSJ_58938, APOSJ_58940, APOSJ_27524	ASTMX00656, ASTMX18233
OG0000120	APOSJ_36883, APOSJ_36884	ASTMX12007
OG0000120	APOSJ_17423	ASTMX22743
OG0000121	APOSJ_00616, APOSJ_31357, APOSJ_00615, APOSJ_25753, APOSJ_00618, APOSJ_00619, APOSJ_25752, APOSJ_25754, APOSJ_00617, APOSJ_00614, APOSJ_25751, APOSJ_11201, APOSJ_08754, APOSJ_64755, APOSJ_45025, APOSJ_00947	ASTMX13884, ASTMX13883, ASTMX13882, ASTMX20607
OG0000122	APOSJ_46966, APOSJ_46967	ASTMX10444, ASTMX20272, ASTMX16361, ASTMX12761, ASTMX10832
OG0000123	APOSJ_54115	ASTMX01522, ASTMX09979, ASTMX12484, ASTMX14953, ASTMX15212
OG0000123	APOSJ_00782	ASTMX14814, ASTMX00304
OG0000124	APOSJ_39871, APOSJ_49014, APOSJ_23030, APOSJ_23033, APOSJ_14455, APOSJ_23031, APOSJ_23028, APOSJ_49016, APOSJ_49026, APOSJ_49027, APOSJ_46416, APOSJ_23035, APOSJ_39873, APOSJ_23032, APOSJ_49018, APOSJ_23034, APOSJ_23029, APOSJ_49028	ASTMX09338, ASTMX18149, ASTMX01149
OG0000124	APOSJ_61620	ASTMX16401, ASTMX07748
OG0000124	APOSJ_08149	ASTMX10640, ASTMX14745, ASTMX06441
OG0000124	APOSJ_39858, APOSJ_29551	ASTMX10817, ASTMX14412
OG0000124	APOSJ_04113	ASTMX15641, ASTMX13821, ASTMX22615, ASTMX05824
OG0000125	APOSJ_43683, APOSJ_54825, APOSJ_06514, APOSJ_54824, APOSJ_54822, APOSJ_54821, APOSJ_54823, APOSJ_43684, APOSJ_54828, APOSJ_54827, APOSJ_54820, APOSJ_43685	ASTMX13565, ASTMX10452, ASTMX15866, ASTMX05329
OG0000125	APOSJ_33718, APOSJ_33716, APOSJ_33717, APOSJ_33714, APOSJ_12816, APOSJ_18920	ASTMX00267
OG0000126	APOSJ_48954	ASTMX08551, ASTMX08784, ASTMX11157
OG0000126	APOSJ_23811, APOSJ_23810, APOSJ_23809, APOSJ_23812, APOSJ_23813, APOSJ_47026	ASTMX06187, ASTMX17244
OG0000126	APOSJ_08699, APOSJ_08702, APOSJ_55412, APOSJ_08700, APOSJ_08701	ASTMX07769, ASTMX02408, ASTMX15338, ASTMX09155, ASTMX05148
OG0000127	APOSJ_55791	ASTMX09798, ASTMX08552, ASTMX08785, ASTMX11156, ASTMX05665, ASTMX21500
OG0000127	APOSJ_36881, APOSJ_36882	ASTMX08750, ASTMX03142, ASTMX00541, ASTMX00032
OG0000127	APOSJ_56097	ASTMX11418, ASTMX00918, ASTMX13409, ASTMX07588, ASTMX13478
OG0000127	APOSJ_01546	ASTMX10799, ASTMX06687, ASTMX15259, ASTMX15260
OG0000127	APOSJ_07825, APOSJ_07827, APOSJ_07824	ASTMX14863, ASTMX19609, ASTMX20319, ASTMX20860
OG0000128	APOSJ_15682, APOSJ_15679, APOSJ_15681, APOSJ_15680, APOSJ_15678, APOSJ_13342, APOSJ_13343, APOSJ_36577, APOSJ_36578, APOSJ_40114, APOSJ_11627, APOSJ_23210	ASTMX05854
OG0000128	APOSJ_58149	ASTMX15563, ASTMX07961
OG0000129	APOSJ_57859, APOSJ_13376	ASTMX02483, ASTMX17929, ASTMX17925, ASTMX02484, ASTMX13044, ASTMX17866, ASTMX17928, ASTMX17927, ASTMX11589, ASTMX08939, ASTMX16539
OG0000129	APOSJ_14670	ASTMX06087, ASTMX09196, ASTMX23025, ASTMX05614
OG0000130	APOSJ_60402	ASTMX19336
OG0000130	APOSJ_01367	ASTMX07135, ASTMX08389, ASTMX02101, ASTMX18603, ASTMX21728, ASTMX10754, ASTMX19065, ASTMX02114
OG0000131	APOSJ_56958, APOSJ_60896, APOSJ_60907, APOSJ_34232, APOSJ_38911, APOSJ_43599, APOSJ_38909, APOSJ_38912, APOSJ_38910, APOSJ_08327, APOSJ_43602	ASTMX16327
OG0000132	APOSJ_29417, APOSJ_00018, APOSJ_58729, APOSJ_55099, APOSJ_44642, APOSJ_44626, APOSJ_24048, APOSJ_24047	ASTMX15628
OG0000132	APOSJ_24262	ASTMX09702
OG0000133	APOSJ_30716, APOSJ_36533, APOSJ_05818	ASTMX21064, ASTMX18077, ASTMX22246, ASTMX14992, ASTMX14993, ASTMX14996, ASTMX14990, ASTMX01609, ASTMX13181, ASTMX20897, ASTMX19606, ASTMX08507, ASTMX13886, ASTMX13885, ASTMX22857, ASTMX13138, ASTMX13136, ASTMX22464, ASTMX20563, ASTMX21441, ASTMX13135, ASTMX13134, ASTMX13137, ASTMX22484, ASTMX20559, ASTMX20561, ASTMX13217, ASTMX21568, ASTMX15040, ASTMX21948, ASTMX20560, ASTMX19892, ASTMX02156, ASTMX02949, ASTMX07356, ASTMX07357, ASTMX07358, ASTMX15965, ASTMX15966, ASTMX19613, ASTMX22548, ASTMX22646, ASTMX08902, ASTMX17907, ASTMX17908, ASTMX21952, ASTMX22023, ASTMX21953, ASTMX19611, ASTMX19612, ASTMX15967, ASTMX20736
OG0000135	APOSJ_34294	ASTMX03653, ASTMX03652, ASTMX21135, ASTMX21134, ASTMX21184, ASTMX21183, ASTMX21136
OG0000137	APOSJ_42497, APOSJ_00679	ASTMX17487, ASTMX09719, ASTMX10412, ASTMX17486
OG0000137	APOSJ_16815, APOSJ_26755, APOSJ_37291, APOSJ_26754, APOSJ_27618, APOSJ_64294, APOSJ_64296, APOSJ_64444, APOSJ_64297	ASTMX08942, ASTMX01570, ASTMX22671
OG0000137	APOSJ_47355, APOSJ_57809, APOSJ_57807, APOSJ_34855, APOSJ_34857, APOSJ_34856, APOSJ_34858	ASTMX10792, ASTMX08181
OG0000140	APOSJ_25874, APOSJ_25873, APOSJ_54253	ASTMX10669
OG0000142	APOSJ_00413, APOSJ_53720	ASTMX22061
OG0000145	APOSJ_35016, APOSJ_35015, APOSJ_35017, APOSJ_09608	ASTMX21528
OG0000146	APOSJ_45805, APOSJ_47087, APOSJ_45807, APOSJ_47091, APOSJ_19314, APOSJ_47088	ASTMX21652
OG0000146	APOSJ_44486	ASTMX15531
OG0000147	APOSJ_24426, APOSJ_24713, APOSJ_24714	ASTMX03135, ASTMX08761, ASTMX04795
OG0000147	APOSJ_41231	ASTMX01265, ASTMX04843
OG0000147	APOSJ_62598	ASTMX02385
OG0000147	APOSJ_36866	ASTMX18633
OG0000147	APOSJ_10199	ASTMX08515
OG0000148	APOSJ_61760, APOSJ_61759	ASTMX04782, ASTMX22552, ASTMX21928, ASTMX17019, ASTMX17018, ASTMX10784, ASTMX03086, ASTMX00635, ASTMX13486, ASTMX06422, ASTMX21929
OG0000148	APOSJ_13914, APOSJ_22117	ASTMX22564, ASTMX19926, ASTMX19927, ASTMX14987, ASTMX17016, ASTMX10783, ASTMX14989, ASTMX17279, ASTMX19925, ASTMX14926, ASTMX13485, ASTMX03088, ASTMX00634
OG0000149	APOSJ_64440, APOSJ_64438, APOSJ_08762, APOSJ_64435, APOSJ_64437, APOSJ_64439	ASTMX05992, ASTMX18326, ASTMX03365, ASTMX03364
OG0000149	APOSJ_40409, APOSJ_52748, APOSJ_34099, APOSJ_34098, APOSJ_38902	ASTMX20911, ASTMX04900, ASTMX04902, ASTMX04899, ASTMX10915
OG0000149	APOSJ_14335, APOSJ_01741	ASTMX19335
OG0000151	APOSJ_64721, APOSJ_23159	ASTMX22005, ASTMX16447, ASTMX16036, ASTMX08859, ASTMX05398, ASTMX21907
OG0000152	APOSJ_36829, APOSJ_57781, APOSJ_57780, APOSJ_36814, APOSJ_36813, APOSJ_59705	ASTMX11374, ASTMX21931
OG0000153	APOSJ_12705, APOSJ_44129, APOSJ_29448, APOSJ_29461, APOSJ_55646, APOSJ_21979, APOSJ_21978, APOSJ_50402, APOSJ_17133, APOSJ_17134, APOSJ_59258, APOSJ_45065, APOSJ_49336, APOSJ_45064, APOSJ_10445, APOSJ_14458, APOSJ_14457, APOSJ_25529, APOSJ_52294, APOSJ_24821, APOSJ_43562, APOSJ_21980, APOSJ_14540, APOSJ_14539, APOSJ_52706, APOSJ_09691, APOSJ_25369	ASTMX11539, ASTMX11537
OG0000154	APOSJ_07519	ASTMX05674
OG0000154	APOSJ_23870	ASTMX17110, ASTMX11785
OG0000154	APOSJ_23336	ASTMX08823
OG0000155	APOSJ_38396, APOSJ_38395	ASTMX08087, ASTMX14831, ASTMX13520
OG0000155	APOSJ_03731, APOSJ_03730	ASTMX12246, ASTMX04195
OG0000157	APOSJ_40938, APOSJ_40935	ASTMX15736, ASTMX02435, ASTMX11937
OG0000157	APOSJ_18098, APOSJ_18099, APOSJ_49886	ASTMX10540
OG0000157	APOSJ_23026, APOSJ_23027	ASTMX10886
OG0000158	APOSJ_64741, APOSJ_64736, APOSJ_64743, APOSJ_34847, APOSJ_34846, APOSJ_34844, APOSJ_64737, APOSJ_64739, APOSJ_64740, APOSJ_64742, APOSJ_34843, APOSJ_64738, APOSJ_34842, APOSJ_34845	ASTMX12179
OG0000159	APOSJ_38241, APOSJ_25112	ASTMX03645, ASTMX21390
OG0000159	APOSJ_18948	ASTMX06913, ASTMX03301
OG0000160	APOSJ_08872, APOSJ_08871, APOSJ_08870, APOSJ_56570, APOSJ_08869	ASTMX15798
OG0000163	APOSJ_40557, APOSJ_27347, APOSJ_38406	ASTMX22159
OG0000163	APOSJ_21309	ASTMX20447, ASTMX17430, ASTMX19882, ASTMX01414
OG0000163	APOSJ_37417, APOSJ_34149, APOSJ_48139	ASTMX01467, ASTMX20434, ASTMX01900, ASTMX20308
OG0000164	APOSJ_31673, APOSJ_30378, APOSJ_30381, APOSJ_18130, APOSJ_06096, APOSJ_30379	ASTMX09012, ASTMX09848, ASTMX19193, ASTMX08617, ASTMX21675, ASTMX02898
OG0000165	APOSJ_16152	ASTMX11488, ASTMX04091, ASTMX11803, ASTMX15906, ASTMX01165, ASTMX10291, ASTMX01103, ASTMX16431, ASTMX06958, ASTMX01736, ASTMX21744, ASTMX19262, ASTMX02865, ASTMX12138, ASTMX08781, ASTMX06983, ASTMX14824, ASTMX21351, ASTMX04334, ASTMX09529
OG0000166	APOSJ_53922, APOSJ_60802	ASTMX17222, ASTMX15335, ASTMX15334, ASTMX17064, ASTMX12331
OG0000167	APOSJ_02229	ASTMX06436, ASTMX06435, ASTMX01762
OG0000167	APOSJ_51524, APOSJ_64291, APOSJ_05282, APOSJ_05283, APOSJ_05281, APOSJ_05280, APOSJ_05279, APOSJ_05276, APOSJ_05278, APOSJ_05275, APOSJ_05277	ASTMX06698, ASTMX15256, ASTMX16065, ASTMX10803, ASTMX11328, ASTMX15230, ASTMX12913, ASTMX04282, ASTMX11778, ASTMX05313, ASTMX17463, ASTMX14044
OG0000168	APOSJ_61962, APOSJ_61963, APOSJ_61961	ASTMX22875, ASTMX19741, ASTMX00397
OG0000168	APOSJ_36956	ASTMX02932, ASTMX22163, ASTMX22493, ASTMX15962, ASTMX06474, ASTMX02912, ASTMX16677, ASTMX20444
OG0000171	APOSJ_28804	ASTMX13035, ASTMX04406
OG0000171	APOSJ_06522, APOSJ_06520, APOSJ_06521, APOSJ_06519, APOSJ_08456, APOSJ_08457	ASTMX02030
OG0000172	APOSJ_42048, APOSJ_42047	ASTMX05345, ASTMX05453, ASTMX00174, ASTMX12723, ASTMX12721, ASTMX12722, ASTMX05451
OG0000173	APOSJ_39246, APOSJ_42661	ASTMX06798, ASTMX16925, ASTMX20806, ASTMX11171, ASTMX06509, ASTMX18128, ASTMX05261, ASTMX05260, ASTMX18597, ASTMX12773, ASTMX03201, ASTMX16788, ASTMX16293, ASTMX09049, ASTMX07537, ASTMX04181, ASTMX05259, ASTMX00713, ASTMX01037, ASTMX05223, ASTMX10462, ASTMX03643, ASTMX09920
OG0000174	APOSJ_32211, APOSJ_14533, APOSJ_61544, APOSJ_15407, APOSJ_31366, APOSJ_15406, APOSJ_39236, APOSJ_39238, APOSJ_39237, APOSJ_39232, APOSJ_64500, APOSJ_39234, APOSJ_20180, APOSJ_20175, APOSJ_20176, APOSJ_20177, APOSJ_39233, APOSJ_39235, APOSJ_20174, APOSJ_20178, APOSJ_45393, APOSJ_20179	ASTMX14035
OG0000175	APOSJ_54026, APOSJ_47826, APOSJ_31805, APOSJ_31806, APOSJ_21511, APOSJ_21482, APOSJ_43588, APOSJ_43589, APOSJ_43590	ASTMX12743, ASTMX08029, ASTMX21016, ASTMX15252
OG0000179	APOSJ_40922	ASTMX13630, ASTMX02170
OG0000179	APOSJ_03452, APOSJ_03454, APOSJ_03450, APOSJ_03453	ASTMX14866
OG0000180	APOSJ_07310	ASTMX03181, ASTMX16660
OG0000181	APOSJ_05606	ASTMX00767
OG0000181	APOSJ_43145	ASTMX02628, ASTMX03065
OG0000181	APOSJ_10650	ASTMX09488
OG0000182	APOSJ_24962, APOSJ_24963, APOSJ_55676, APOSJ_47329, APOSJ_47327, APOSJ_47326, APOSJ_47328, APOSJ_24642, APOSJ_63893, APOSJ_24049	ASTMX10937
OG0000183	APOSJ_27776, APOSJ_16057, APOSJ_34003, APOSJ_58244, APOSJ_57678, APOSJ_16059, APOSJ_27778, APOSJ_39006, APOSJ_39008, APOSJ_39009, APOSJ_16051, APOSJ_58245, APOSJ_16052, APOSJ_22136, APOSJ_27777, APOSJ_24558, APOSJ_64295, APOSJ_64293, APOSJ_57681, APOSJ_39007, APOSJ_57685, APOSJ_64290	ASTMX04432, ASTMX12508, ASTMX19843, ASTMX02763, ASTMX03936, ASTMX05623, ASTMX20239, ASTMX16109
OG0000183	APOSJ_57145, APOSJ_57147	ASTMX12358, ASTMX03484
OG0000183	APOSJ_46793, APOSJ_46794	ASTMX16504, ASTMX16505
OG0000184	APOSJ_42615, APOSJ_10213, APOSJ_28033, APOSJ_24926, APOSJ_46781, APOSJ_20197	ASTMX12437, ASTMX12438
OG0000185	APOSJ_42304, APOSJ_10597, APOSJ_10598, APOSJ_42286, APOSJ_10595, APOSJ_10596	ASTMX11051, ASTMX13737, ASTMX00167
OG0000185	APOSJ_57965, APOSJ_29564, APOSJ_57966, APOSJ_57964, APOSJ_29570, APOSJ_29566, APOSJ_51463, APOSJ_24744, APOSJ_51464, APOSJ_29567, APOSJ_57967, APOSJ_51467, APOSJ_51681, APOSJ_51461, APOSJ_51466, APOSJ_29569, APOSJ_29563, APOSJ_29568, APOSJ_51459, APOSJ_51465, APOSJ_51462, APOSJ_29565, APOSJ_51460	ASTMX03539, ASTMX09726, ASTMX15810, ASTMX01652
OG0000185	APOSJ_04353, APOSJ_00507	ASTMX12894, ASTMX07504
OG0000187	APOSJ_07153	ASTMX22425
OG0000188	APOSJ_03856, APOSJ_03857	ASTMX17563, ASTMX09974, ASTMX22080
OG0000190	APOSJ_21852, APOSJ_35333, APOSJ_35334, APOSJ_46243, APOSJ_46244, APOSJ_46250, APOSJ_46246, APOSJ_35335, APOSJ_35336, APOSJ_35338, APOSJ_35337, APOSJ_20198, APOSJ_20199	ASTMX10362, ASTMX06497, ASTMX10361
OG0000192	APOSJ_05622	ASTMX07878
OG0000192	APOSJ_09018, APOSJ_09019, APOSJ_09020, APOSJ_57508	ASTMX20901, ASTMX19840, ASTMX01591, ASTMX00329, ASTMX15434, ASTMX02346
OG0000192	APOSJ_45932	ASTMX22789, ASTMX13707
OG0000192	APOSJ_60736, APOSJ_60738, APOSJ_37822	ASTMX14856
OG0000193	APOSJ_59761	ASTMX20971, ASTMX11214, ASTMX09632, ASTMX05862, ASTMX20972, ASTMX06947, ASTMX14897, ASTMX03474, ASTMX13316, ASTMX19987
OG0000194	APOSJ_02603, APOSJ_60106, APOSJ_48624, APOSJ_48623, APOSJ_42492, APOSJ_36544, APOSJ_42493, APOSJ_28376, APOSJ_15395, APOSJ_26062, APOSJ_26057, APOSJ_26060, APOSJ_26063, APOSJ_26059, APOSJ_26061, APOSJ_33247, APOSJ_26058, APOSJ_24355, APOSJ_24356, APOSJ_24357, APOSJ_45266, APOSJ_62558, APOSJ_47527, APOSJ_41771, APOSJ_41769, APOSJ_41767, APOSJ_41768, APOSJ_31690, APOSJ_54027, APOSJ_54025, APOSJ_63227, APOSJ_63228	ASTMX14940, ASTMX03197, ASTMX16653, ASTMX22443, ASTMX22363, ASTMX14331
OG0000195	APOSJ_44360, APOSJ_28008	ASTMX06503, ASTMX06504, ASTMX08420, ASTMX05669
