Orthogroup	APOSJ_ok	OWEFU
OG0006769	APOSJ_16333	OFUSG26103.1.p1
OG0006770	APOSJ_24317, APOSJ_50176	OFUSG20130.1.p1
OG0006772	APOSJ_31036	OFUSG05966.1.p1
OG0006773	APOSJ_58941, APOSJ_21687, APOSJ_34903, APOSJ_35968, APOSJ_33476, APOSJ_21666, APOSJ_27629, APOSJ_21692, APOSJ_58943, APOSJ_13579, APOSJ_21691, APOSJ_15938, APOSJ_21662, APOSJ_27631, APOSJ_15941, APOSJ_15936, APOSJ_21663, APOSJ_58942, APOSJ_27628, APOSJ_21688, APOSJ_21690, APOSJ_21664, APOSJ_15939, APOSJ_13521	OFUSG01918.2.p1, OFUSG01918.1.p1
OG0006774	APOSJ_42783, APOSJ_03957	OFUSG05261.1.p1
OG0006775	APOSJ_42124, APOSJ_42123	OFUSG11034.1.p1
OG0006776	APOSJ_12966, APOSJ_12967	OFUSG15876.1.p1
OG0006777	APOSJ_19246, APOSJ_19247, APOSJ_19248	OFUSG11705.1.p1
OG0006780	APOSJ_26931, APOSJ_26932	OFUSG26802.1.p1, OFUSG26802.2.p1
OG0006784	APOSJ_20374, APOSJ_20373, APOSJ_18434	OFUSG04222.1.p1
OG0006824	APOSJ_18000	OFUSG06565.1.p1
OG0006826	APOSJ_17237	OFUSG03216.1.p1
OG0006827	APOSJ_40347, APOSJ_40346, APOSJ_40343, APOSJ_40344	OFUSG26518.1.p1
OG0006828	APOSJ_49734, APOSJ_55809	OFUSG08532.1.p1
OG0006830	APOSJ_62499, APOSJ_07449, APOSJ_01198, APOSJ_01199	OFUSG24087.1.p1
OG0006831	APOSJ_53442, APOSJ_40513, APOSJ_53450, APOSJ_33823, APOSJ_40515, APOSJ_40520, APOSJ_40514, APOSJ_40517	OFUSG05716.1.p1
OG0006832	APOSJ_13972, APOSJ_13971, APOSJ_13973, APOSJ_13970	OFUSG11995.1.p1
OG0006833	APOSJ_23443, APOSJ_23442	OFUSG20872.1.p1
OG0006834	APOSJ_63848, APOSJ_55480	OFUSG13264.2.p1, OFUSG13264.1.p1
OG0006835	APOSJ_48117, APOSJ_48118	OFUSG15724.1.p1
OG0006837	APOSJ_45442, APOSJ_45443	OFUSG09601.1.p1, OFUSG09601.2.p1
OG0006838	APOSJ_02122	OFUSG10401.1.p1
OG0006839	APOSJ_43558, APOSJ_43559	OFUSG09983.1.p1
OG0006842	APOSJ_07986, APOSJ_07987, APOSJ_07984, APOSJ_07985	OFUSG13281.1.p1
OG0006843	APOSJ_33620	OFUSG09822.1.p1
OG0006844	APOSJ_05634	OFUSG08788.1.p1
OG0006845	APOSJ_32433, APOSJ_61239	OFUSG11239.2.p1, OFUSG11239.1.p1
OG0006846	APOSJ_25724	OFUSG11488.1.p1
OG0006847	APOSJ_54843	OFUSG07278.1.p1
OG0006848	APOSJ_03150	OFUSG10911.1.p1
OG0006849	APOSJ_26759, APOSJ_26758, APOSJ_04294, APOSJ_04292, APOSJ_04293, APOSJ_04291, APOSJ_26756	OFUSG11537.1.p1
OG0006852	APOSJ_34420, APOSJ_34421	OFUSG23389.1.p1
OG0006853	APOSJ_44043	OFUSG06439.1.p1
OG0006856	APOSJ_27949, APOSJ_27947, APOSJ_27950	OFUSG20694.1.p1
OG0006858	APOSJ_39886, APOSJ_39884, APOSJ_18784, APOSJ_53859, APOSJ_39885, APOSJ_18786, APOSJ_53858, APOSJ_18783, APOSJ_18788	OFUSG14668.1.p1
OG0006860	APOSJ_56395	OFUSG20553.1.p1
OG0006861	APOSJ_48735	OFUSG04617.1.p1
OG0006862	APOSJ_48347, APOSJ_48348	OFUSG11640.1.p1
OG0006864	APOSJ_32877	OFUSG03675.2.p1, OFUSG03675.1.p1
OG0006865	APOSJ_64462, APOSJ_59053	OFUSG13822.1.p1, OFUSG13831.1.p1
OG0006867	APOSJ_33171, APOSJ_44359, APOSJ_44361	OFUSG26803.1.p1
OG0006868	APOSJ_23095	OFUSG25217.1.p1
OG0006870	APOSJ_50951	OFUSG14003.1.p1
OG0006871	APOSJ_42328	OFUSG24981.1.p1
OG0006872	APOSJ_27980, APOSJ_27981	OFUSG05241.1.p1
OG0006873	APOSJ_45962	OFUSG14822.1.p1
OG0006874	APOSJ_64944, APOSJ_64943	OFUSG17867.2.p1, OFUSG17867.1.p1
OG0006875	APOSJ_11128	OFUSG12528.1.p1
OG0006876	APOSJ_24646	OFUSG23465.1.p1
OG0006877	APOSJ_59586, APOSJ_59585, APOSJ_59587	OFUSG16387.1.p1
OG0006878	APOSJ_49223, APOSJ_05734, APOSJ_49224, APOSJ_49221	OFUSG13546.1.p1
OG0006880	APOSJ_63743, APOSJ_63741, APOSJ_63742, APOSJ_63740	OFUSG26215.1.p1
OG0006881	APOSJ_26247, APOSJ_26246	OFUSG02889.1.p1
OG0006882	APOSJ_01809, APOSJ_01807, APOSJ_01806, APOSJ_01810, APOSJ_01808, APOSJ_18571, APOSJ_01811	OFUSG05203.1.p1
OG0006883	APOSJ_07729, APOSJ_48479, APOSJ_57269, APOSJ_57270, APOSJ_62790, APOSJ_07727, APOSJ_07728, APOSJ_19028	OFUSG01761.1.p1
OG0006884	APOSJ_59766	OFUSG01760.1.p1, OFUSG01760.2.p1
OG0006885	APOSJ_30168	OFUSG10131.1.p1
OG0006886	APOSJ_49253, APOSJ_49252	OFUSG01889.1.p1
OG0006887	APOSJ_27115	OFUSG04466.1.p1
OG0006888	APOSJ_14838	OFUSG13161.1.p1
OG0006890	APOSJ_60946, APOSJ_59956	OFUSG06585.1.p1
OG0006891	APOSJ_65427, APOSJ_65426, APOSJ_65425, APOSJ_65370	OFUSG24176.1.p1
OG0006892	APOSJ_20019	OFUSG15808.1.p1
OG0006893	APOSJ_21809, APOSJ_26982	OFUSG09968.1.p1
OG0006894	APOSJ_09632	OFUSG18389.1.p1
OG0006895	APOSJ_49994, APOSJ_28846	OFUSG21761.1.p1
OG0006896	APOSJ_58706	OFUSG17847.1.p1
OG0006897	APOSJ_01491, APOSJ_01490	OFUSG09082.1.p1
OG0006898	APOSJ_06421, APOSJ_29915	OFUSG20735.1.p1
OG0006899	APOSJ_40716	OFUSG26219.2.p1, OFUSG26219.1.p1
OG0006900	APOSJ_18531	OFUSG00348.1.p1
OG0006902	APOSJ_25544, APOSJ_25546, APOSJ_36073, APOSJ_36069, APOSJ_43144	OFUSG00931.1.p1
OG0006904	APOSJ_41310, APOSJ_41312, APOSJ_41311, APOSJ_41309, APOSJ_41308	OFUSG01695.1.p2
OG0006905	APOSJ_45918	OFUSG04975.1.p1
OG0006906	APOSJ_05156	OFUSG15448.1.p1
OG0006907	APOSJ_26515, APOSJ_34159	OFUSG13562.1.p1
OG0006908	APOSJ_40264	OFUSG15397.1.p1
OG0006909	APOSJ_53856	OFUSG06834.1.p1
OG0006911	APOSJ_43934, APOSJ_43936, APOSJ_43935	OFUSG26593.1.p1
OG0006912	APOSJ_31962, APOSJ_31961	OFUSG25692.1.p1
OG0006913	APOSJ_43044, APOSJ_55898, APOSJ_43046, APOSJ_55896, APOSJ_43057	OFUSG08028.1.p1
OG0006914	APOSJ_03410	OFUSG09464.1.p1
OG0006915	APOSJ_62444, APOSJ_10752, APOSJ_03157	OFUSG20354.1.p1
OG0006916	APOSJ_47423, APOSJ_64350, APOSJ_47422	OFUSG09124.1.p1
OG0006919	APOSJ_09226, APOSJ_09225, APOSJ_09223, APOSJ_09224	OFUSG19194.1.p1
OG0006921	APOSJ_43906	OFUSG02442.1.p1, OFUSG23584.1.p1
OG0006923	APOSJ_14174	OFUSG00467.1.p1
OG0006924	APOSJ_62477, APOSJ_09705	OFUSG17158.1.p1
OG0006925	APOSJ_50920	OFUSG07572.1.p1, OFUSG07572.2.p1
OG0006926	APOSJ_22826	OFUSG17276.1.p1
OG0006927	APOSJ_51313, APOSJ_34133, APOSJ_63788	OFUSG07179.1.p1
OG0006928	APOSJ_28420, APOSJ_28421, APOSJ_28422	OFUSG23551.1.p1
OG0006930	APOSJ_23322, APOSJ_23324	OFUSG00936.1.p1
OG0006931	APOSJ_01177	OFUSG23547.1.p1
OG0006932	APOSJ_35892, APOSJ_35891	OFUSG10417.1.p1
OG0006933	APOSJ_46053, APOSJ_17717, APOSJ_17718	OFUSG05653.1.p1
OG0006934	APOSJ_56368	OFUSG14725.1.p1
OG0006935	APOSJ_55531, APOSJ_55532	OFUSG15458.1.p1
OG0006936	APOSJ_19875	OFUSG06570.1.p1
OG0006937	APOSJ_63843, APOSJ_10217	OFUSG26075.1.p1
OG0006938	APOSJ_18988, APOSJ_18985	OFUSG12471.1.p1
OG0006939	APOSJ_61018	OFUSG17603.1.p1
OG0006940	APOSJ_42534	OFUSG13186.1.p1
OG0006941	APOSJ_56429, APOSJ_64562, APOSJ_12058	OFUSG16102.1.p1, OFUSG16101.1.p1, OFUSG20970.1.p1, OFUSG11516.1.p1, OFUSG25657.1.p1, OFUSG25657.2.p1, OFUSG18879.2.p1, OFUSG18879.1.p1
OG0006942	APOSJ_23645, APOSJ_23646	OFUSG11727.1.p1, OFUSG11727.2.p1
OG0006943	APOSJ_00830, APOSJ_00829	OFUSG08404.1.p1
OG0006944	APOSJ_28952	OFUSG05635.1.p1
OG0006945	APOSJ_03559	OFUSG24270.1.p1
OG0006946	APOSJ_08475	OFUSG07877.1.p1
OG0006947	APOSJ_57758, APOSJ_30162, APOSJ_30163	OFUSG07408.1.p1
OG0006948	APOSJ_22618, APOSJ_13524	OFUSG18459.1.p1
OG0006949	APOSJ_13101	OFUSG15878.1.p1
OG0006950	APOSJ_38633, APOSJ_61955, APOSJ_64347	OFUSG18775.2.p1, OFUSG18775.1.p1
OG0006951	APOSJ_28100, APOSJ_28099	OFUSG15980.1.p1, OFUSG15980.2.p1
OG0006952	APOSJ_40243, APOSJ_51453	OFUSG20628.1.p1
OG0006953	APOSJ_36543, APOSJ_21697, APOSJ_28368	OFUSG00884.1.p1
OG0006954	APOSJ_24055, APOSJ_24056, APOSJ_61168, APOSJ_24057, APOSJ_20339	OFUSG25075.1.p1
OG0006956	APOSJ_02475	OFUSG06080.2.p1, OFUSG06080.1.p1
OG0006957	APOSJ_20028	OFUSG05470.1.p1
OG0006958	APOSJ_26116, APOSJ_26120, APOSJ_26119, APOSJ_26118	OFUSG07736.1.p1
OG0006959	APOSJ_61981, APOSJ_61980	OFUSG09250.1.p1
OG0006961	APOSJ_19727, APOSJ_59934, APOSJ_19726, APOSJ_19725, APOSJ_54477, APOSJ_51879, APOSJ_54476	OFUSG23655.1.p1
OG0006962	APOSJ_34230, APOSJ_34231	OFUSG20929.1.p1
OG0006964	APOSJ_09573, APOSJ_09572	OFUSG00362.1.p1
OG0006965	APOSJ_32449	OFUSG18386.1.p1
OG0006966	APOSJ_53307	OFUSG24778.1.p1
OG0006967	APOSJ_22231	OFUSG10677.1.p1
OG0006968	APOSJ_23282	OFUSG23129.1.p1
OG0006969	APOSJ_25946	OFUSG19497.1.p1
OG0006970	APOSJ_01125	OFUSG24014.1.p1
OG0006971	APOSJ_24320, APOSJ_24319	OFUSG22447.1.p1
OG0006972	APOSJ_43927, APOSJ_43926	OFUSG20620.2.p1, OFUSG20620.1.p1
OG0006973	APOSJ_26316	OFUSG00129.1.p1
OG0006974	APOSJ_50576, APOSJ_50577, APOSJ_50575, APOSJ_50578	OFUSG07891.1.p1
OG0006975	APOSJ_42307, APOSJ_16860, APOSJ_42306	OFUSG00620.1.p1
OG0006976	APOSJ_56175	OFUSG00399.1.p1
OG0006977	APOSJ_05269, APOSJ_26690	OFUSG18645.1.p1
OG0006979	APOSJ_06778	OFUSG07394.1.p1
OG0006980	APOSJ_61662, APOSJ_61663	OFUSG21476.1.p1
OG0006981	APOSJ_60669, APOSJ_42913, APOSJ_62660	OFUSG07719.2.p1, OFUSG07719.3.p1, OFUSG07719.1.p1
OG0006982	APOSJ_60070, APOSJ_33435	OFUSG06527.1.p1
OG0006985	APOSJ_32747, APOSJ_63924, APOSJ_63920	OFUSG07556.1.p1
OG0006987	APOSJ_39258, APOSJ_39253, APOSJ_25762, APOSJ_25779, APOSJ_25769	OFUSG25536.1.p1
OG0006988	APOSJ_54423, APOSJ_13199	OFUSG26800.1.p1
OG0006989	APOSJ_24754, APOSJ_24755	OFUSG04394.1.p1
OG0006990	APOSJ_03032	OFUSG10161.1.p1
OG0006991	APOSJ_46537	OFUSG17185.1.p1
OG0006992	APOSJ_16368	OFUSG19003.1.p1
OG0006993	APOSJ_36192, APOSJ_36191	OFUSG14670.1.p1, OFUSG14670.2.p1
OG0006994	APOSJ_10380, APOSJ_10381	OFUSG16405.1.p1
OG0006995	APOSJ_22637	OFUSG08451.1.p1
OG0006996	APOSJ_15300, APOSJ_15299	OFUSG25256.1.p1, OFUSG25256.2.p1
OG0006997	APOSJ_53210, APOSJ_56310	OFUSG06281.1.p1
OG0006998	APOSJ_57837, APOSJ_57838	OFUSG16627.1.p1
OG0006999	APOSJ_46842	OFUSG13743.1.p1
OG0007000	APOSJ_45018, APOSJ_45017	OFUSG06445.1.p1, OFUSG06445.2.p1
OG0007001	APOSJ_19177, APOSJ_12423, APOSJ_40320	OFUSG00420.1.p1
OG0007002	APOSJ_45658, APOSJ_45659	OFUSG07702.1.p1
OG0007003	APOSJ_61780, APOSJ_17005	OFUSG18628.1.p1
OG0007004	APOSJ_08992, APOSJ_08988, APOSJ_02520	OFUSG05431.1.p1
OG0007005	APOSJ_48701, APOSJ_28138	OFUSG24056.1.p1
OG0007006	APOSJ_11749	OFUSG09513.1.p1
OG0007007	APOSJ_56908, APOSJ_64095	OFUSG08895.1.p1
OG0007008	APOSJ_20638, APOSJ_08359, APOSJ_46050, APOSJ_46048, APOSJ_46047, APOSJ_46051, APOSJ_46049, APOSJ_59549	OFUSG09347.1.p1
OG0007009	APOSJ_10045	OFUSG04231.1.p1
OG0007010	APOSJ_62140, APOSJ_45122	OFUSG04162.1.p1, OFUSG02296.1.p1
OG0007011	APOSJ_16444, APOSJ_19860, APOSJ_16457	OFUSG02616.1.p1
OG0007012	APOSJ_00889	OFUSG18164.1.p1
OG0007013	APOSJ_58627	OFUSG17828.1.p1
OG0007014	APOSJ_10189, APOSJ_10187, APOSJ_10186, APOSJ_10188, APOSJ_10190	OFUSG06966.1.p1
OG0007015	APOSJ_58087	OFUSG20280.1.p1
OG0007016	APOSJ_33383, APOSJ_33386, APOSJ_33384, APOSJ_33385	OFUSG23182.2.p1, OFUSG23182.1.p1
OG0007017	APOSJ_30791, APOSJ_30792	OFUSG24635.1.p1
OG0007018	APOSJ_48306, APOSJ_48302, APOSJ_48301, APOSJ_48304, APOSJ_48305, APOSJ_48300, APOSJ_48303	OFUSG17974.1.p1
OG0007020	APOSJ_09751	OFUSG18698.1.p1
OG0007021	APOSJ_34361, APOSJ_34359	OFUSG14112.1.p1
OG0007022	APOSJ_13494, APOSJ_13493	OFUSG16190.1.p1
OG0007023	APOSJ_42692, APOSJ_42691	OFUSG06199.1.p1
OG0007024	APOSJ_58666	OFUSG06084.1.p1, OFUSG06084.2.p1
OG0007025	APOSJ_61019	OFUSG07910.1.p1
OG0007026	APOSJ_43042, APOSJ_61132, APOSJ_61131	OFUSG07544.1.p1
OG0007027	APOSJ_25183, APOSJ_00515	OFUSG05641.1.p1, OFUSG05641.2.p1
OG0007028	APOSJ_53149, APOSJ_53150, APOSJ_61675, APOSJ_53152, APOSJ_59905	OFUSG13370.1.p1
OG0007029	APOSJ_38852, APOSJ_38853	OFUSG00068.1.p1
OG0007031	APOSJ_15283, APOSJ_15280, APOSJ_15281, APOSJ_15282	OFUSG21245.2.p1, OFUSG21245.1.p1
OG0007032	APOSJ_57245, APOSJ_48774	OFUSG15967.1.p1
OG0007033	APOSJ_12615	OFUSG12337.1.p1
OG0007034	APOSJ_23509, APOSJ_17356	OFUSG15969.1.p1
OG0007035	APOSJ_43693, APOSJ_43694, APOSJ_06920, APOSJ_06921	OFUSG19610.1.p1
OG0007036	APOSJ_62513	OFUSG25686.1.p1
OG0007037	APOSJ_10367, APOSJ_01290	OFUSG15937.1.p1, OFUSG15937.2.p1
OG0007038	APOSJ_15892, APOSJ_15900, APOSJ_15890, APOSJ_59407	OFUSG18813.1.p1
OG0007039	APOSJ_10092, APOSJ_10091	OFUSG21948.1.p1, OFUSG21947.1.p1
OG0007040	APOSJ_36613, APOSJ_36612	OFUSG07700.1.p1
OG0007041	APOSJ_03322, APOSJ_41225	OFUSG16729.2.p1, OFUSG16729.1.p1
OG0007042	APOSJ_62877, APOSJ_02388, APOSJ_14476, APOSJ_14479	OFUSG04668.1.p1
OG0007043	APOSJ_42024, APOSJ_42025	OFUSG06723.1.p1
OG0007045	APOSJ_01927	OFUSG00867.1.p1
OG0007046	APOSJ_06037	OFUSG01801.1.p1
OG0007047	APOSJ_64279, APOSJ_64277, APOSJ_64276, APOSJ_64278	OFUSG25608.1.p1
OG0007048	APOSJ_27456	OFUSG17875.1.p1
OG0007050	APOSJ_15289, APOSJ_30393	OFUSG05674.1.p1
OG0007051	APOSJ_01111, APOSJ_51832, APOSJ_51831	OFUSG04208.1.p1, OFUSG04209.1.p1, OFUSG04207.1.p1
OG0007053	APOSJ_16019	OFUSG21516.1.p1
OG0007054	APOSJ_11125, APOSJ_11127	OFUSG15022.1.p1
OG0007055	APOSJ_31312	OFUSG15353.1.p1
OG0007056	APOSJ_54613	OFUSG24154.1.p1
OG0007058	APOSJ_05157, APOSJ_05158, APOSJ_05160, APOSJ_05161, APOSJ_05159	OFUSG08816.1.p1
OG0007059	APOSJ_14459, APOSJ_25530	OFUSG06271.1.p1
OG0007061	APOSJ_46459	OFUSG06485.1.p1
OG0007062	APOSJ_13575, APOSJ_13576	OFUSG21319.1.p1
OG0007063	APOSJ_04903, APOSJ_04902	OFUSG10493.1.p1
OG0007064	APOSJ_61161	OFUSG03352.1.p1
OG0007066	APOSJ_38563, APOSJ_38564	OFUSG14815.1.p1
OG0007067	APOSJ_34313, APOSJ_34312, APOSJ_34315, APOSJ_21364	OFUSG20308.1.p1
OG0007068	APOSJ_56223, APOSJ_63966	OFUSG17951.1.p1
OG0007069	APOSJ_01737, APOSJ_01735, APOSJ_01739, APOSJ_01738	OFUSG17864.1.p1
OG0007071	APOSJ_18860	OFUSG12865.1.p1
OG0007072	APOSJ_07774	OFUSG20497.1.p1
OG0007073	APOSJ_28284, APOSJ_64545	OFUSG17728.1.p1
OG0007074	APOSJ_41086, APOSJ_41084, APOSJ_06497, APOSJ_41087	OFUSG17382.1.p1
OG0007075	APOSJ_38690, APOSJ_45515	OFUSG18111.1.p1
OG0007076	APOSJ_32728, APOSJ_07474, APOSJ_07477, APOSJ_07479	OFUSG21424.1.p1
OG0007077	APOSJ_62170	OFUSG03074.1.p1, OFUSG03074.2.p1
OG0007078	APOSJ_64254, APOSJ_57932, APOSJ_64253, APOSJ_45552	OFUSG24579.1.p1, OFUSG24582.1.p1
OG0007079	APOSJ_35659, APOSJ_23599, APOSJ_35658, APOSJ_23600, APOSJ_23601, APOSJ_35661, APOSJ_35666, APOSJ_23588	OFUSG23538.1.p1
OG0007080	APOSJ_44615, APOSJ_44618, APOSJ_44616, APOSJ_44614, APOSJ_44617, APOSJ_44613	OFUSG26258.1.p1
OG0007081	APOSJ_48164, APOSJ_53316, APOSJ_62593, APOSJ_53315	OFUSG21477.1.p1
OG0007083	APOSJ_05225, APOSJ_05224	OFUSG25609.1.p1, OFUSG25609.2.p1
OG0007084	APOSJ_54010	OFUSG23130.1.p1
OG0007085	APOSJ_53854, APOSJ_15286, APOSJ_01309, APOSJ_01312, APOSJ_01310	OFUSG07005.1.p1
OG0007086	APOSJ_51068, APOSJ_54257, APOSJ_54254, APOSJ_51067, APOSJ_54258	OFUSG06679.1.p1, OFUSG06679.2.p1, OFUSG06679.3.p1
OG0007087	APOSJ_25106, APOSJ_25105	OFUSG26516.1.p1
OG0007088	APOSJ_57703, APOSJ_57705, APOSJ_57706	OFUSG17574.1.p1
OG0007089	APOSJ_25775, APOSJ_25776	OFUSG14491.1.p1, OFUSG14492.1.p1
OG0007090	APOSJ_64568, APOSJ_64569, APOSJ_64567	OFUSG13138.1.p1
OG0007091	APOSJ_07966, APOSJ_49928	OFUSG13179.1.p1
OG0007092	APOSJ_25956, APOSJ_25955	OFUSG12355.1.p1
OG0007093	APOSJ_62680	OFUSG13021.1.p1
OG0007094	APOSJ_00936, APOSJ_00933, APOSJ_05748, APOSJ_00934	OFUSG21965.1.p1
OG0007095	APOSJ_17446	OFUSG18269.1.p1
OG0007096	APOSJ_14066	OFUSG05022.1.p1
OG0007097	APOSJ_33669	OFUSG08779.1.p1
OG0007098	APOSJ_25086	OFUSG20568.1.p1
OG0007099	APOSJ_25627, APOSJ_53694, APOSJ_53695	OFUSG11706.1.p1
OG0007100	APOSJ_20949, APOSJ_20950	OFUSG19539.1.p1
OG0007102	APOSJ_45496	OFUSG02403.1.p1
OG0007103	APOSJ_44007	OFUSG18537.1.p1
OG0007104	APOSJ_48249, APOSJ_48250, APOSJ_48248	OFUSG14180.1.p1
OG0007105	APOSJ_54392, APOSJ_02858, APOSJ_54391, APOSJ_36522	OFUSG24155.1.p1
OG0007106	APOSJ_46368	OFUSG18964.1.p1
OG0007108	APOSJ_00180	OFUSG22296.1.p1
OG0007109	APOSJ_28514, APOSJ_35076, APOSJ_26918, APOSJ_35077	OFUSG00752.1.p1
OG0007111	APOSJ_52368, APOSJ_52367, APOSJ_52369	OFUSG20801.1.p1
OG0007112	APOSJ_25298	OFUSG19617.1.p1
OG0007113	APOSJ_52477	OFUSG06597.1.p1
OG0007114	APOSJ_18015	OFUSG20430.1.p1
OG0007115	APOSJ_49820, APOSJ_42434, APOSJ_49819, APOSJ_49817	OFUSG11124.1.p1
OG0007116	APOSJ_20334	OFUSG10614.1.p1
OG0007117	APOSJ_07026, APOSJ_07023, APOSJ_07024, APOSJ_07027, APOSJ_51326, APOSJ_07025	OFUSG05699.1.p1
OG0007118	APOSJ_38787, APOSJ_43062, APOSJ_46166	OFUSG00366.1.p1
OG0007119	APOSJ_35224	OFUSG23664.1.p1
OG0007120	APOSJ_12641	OFUSG21210.1.p1
OG0007121	APOSJ_04164, APOSJ_04163, APOSJ_54402, APOSJ_04165	OFUSG11479.1.p1
OG0007122	APOSJ_08797, APOSJ_08799, APOSJ_08798	OFUSG12932.1.p1
OG0007123	APOSJ_17363, APOSJ_17362, APOSJ_17361	OFUSG06079.1.p1, OFUSG06079.2.p1
OG0007124	APOSJ_37108	OFUSG02914.1.p1
OG0007125	APOSJ_12549	OFUSG08572.1.p1, OFUSG08572.2.p1
OG0007126	APOSJ_49047, APOSJ_49048	OFUSG12192.1.p1
OG0007127	APOSJ_31901	OFUSG21273.1.p1
OG0007128	APOSJ_35088, APOSJ_35087, APOSJ_20305	OFUSG16640.1.p1
OG0007130	APOSJ_06883	OFUSG06200.1.p1
OG0007131	APOSJ_28471, APOSJ_28473	OFUSG23463.1.p1
OG0007133	APOSJ_10127	OFUSG09267.1.p1
OG0007134	APOSJ_25313, APOSJ_25312	OFUSG05978.1.p1
OG0007135	APOSJ_51226, APOSJ_51224, APOSJ_51223, APOSJ_51221, APOSJ_51227, APOSJ_51225	OFUSG04246.1.p1
OG0007136	APOSJ_32112, APOSJ_32113, APOSJ_32114, APOSJ_43274, APOSJ_32116	OFUSG19905.1.p1
OG0007138	APOSJ_58570, APOSJ_58571	OFUSG08302.1.p1
OG0007141	APOSJ_05316, APOSJ_48902, APOSJ_05317, APOSJ_48907, APOSJ_33001, APOSJ_05318	OFUSG11137.1.p1
OG0007142	APOSJ_64102, APOSJ_33663, APOSJ_56976, APOSJ_26720, APOSJ_56965, APOSJ_29516, APOSJ_56967, APOSJ_63380	OFUSG02544.1.p1
OG0007143	APOSJ_34275, APOSJ_34276	OFUSG17545.1.p1
OG0007144	APOSJ_07260	OFUSG21801.1.p1
OG0007145	APOSJ_25174, APOSJ_25173	OFUSG20934.1.p1
OG0007146	APOSJ_13119, APOSJ_17332	OFUSG09570.1.p1
OG0007147	APOSJ_10898, APOSJ_10900, APOSJ_10901	OFUSG13469.1.p1
OG0007148	APOSJ_45173	OFUSG19136.1.p1
OG0007150	APOSJ_14446, APOSJ_14447	OFUSG05344.1.p1
OG0007151	APOSJ_11618, APOSJ_17738	OFUSG02774.1.p1
OG0007152	APOSJ_35457, APOSJ_35456	OFUSG04148.3.p1, OFUSG04148.1.p1, OFUSG04148.2.p1
OG0007153	APOSJ_41556	OFUSG11582.2.p1, OFUSG11582.1.p1
OG0007154	APOSJ_00713	OFUSG08565.1.p1
OG0007156	APOSJ_53622, APOSJ_53620, APOSJ_53621, APOSJ_64551, APOSJ_53619, APOSJ_64550	OFUSG09391.1.p1, OFUSG22112.1.p1, OFUSG08840.1.p1, OFUSG18294.1.p1
OG0007158	APOSJ_00808, APOSJ_05058	OFUSG04790.1.p1
OG0007159	APOSJ_48213	OFUSG08420.1.p1
OG0007160	APOSJ_22694, APOSJ_22700, APOSJ_22699, APOSJ_22695	OFUSG05249.1.p1
OG0007161	APOSJ_10237, APOSJ_31229	OFUSG05396.1.p1
OG0007162	APOSJ_27955, APOSJ_04482	OFUSG09344.2.p1, OFUSG09344.1.p1
OG0007163	APOSJ_22276, APOSJ_22275	OFUSG19036.1.p1
OG0007164	APOSJ_28942, APOSJ_28941	OFUSG06600.1.p1
OG0007170	APOSJ_16357, APOSJ_40065, APOSJ_40166, APOSJ_07552, APOSJ_38337, APOSJ_07551, APOSJ_07550, APOSJ_07553, APOSJ_47536, APOSJ_40062, APOSJ_47539	OFUSG01643.1.p1
OG0007171	APOSJ_20843, APOSJ_20841, APOSJ_20844, APOSJ_20845, APOSJ_20842	OFUSG12524.1.p1
OG0007173	APOSJ_27821, APOSJ_27823	OFUSG04330.1.p1
OG0007174	APOSJ_36565, APOSJ_36566	OFUSG04748.2.p1, OFUSG04748.1.p1
OG0007175	APOSJ_40886, APOSJ_40887	OFUSG07608.1.p1
OG0007176	APOSJ_26959, APOSJ_47176, APOSJ_26964	OFUSG26974.1.p1
OG0007177	APOSJ_65336	OFUSG25028.1.p1
OG0007178	APOSJ_10991	OFUSG08058.1.p1
OG0007179	APOSJ_11484, APOSJ_11483	OFUSG13214.1.p1
OG0007180	APOSJ_37209, APOSJ_37215, APOSJ_37213, APOSJ_37210, APOSJ_32845, APOSJ_37212	OFUSG23382.1.p1
OG0007181	APOSJ_43146	OFUSG05668.1.p1
OG0007182	APOSJ_09065, APOSJ_57711, APOSJ_21176, APOSJ_57710, APOSJ_17787	OFUSG13896.2.p1, OFUSG13896.1.p1
OG0007183	APOSJ_63497	OFUSG00271.1.p1
OG0007184	APOSJ_45651	OFUSG13288.1.p1
OG0007186	APOSJ_46996, APOSJ_07485, APOSJ_07483, APOSJ_15652	OFUSG03968.1.p1
OG0007187	APOSJ_12565, APOSJ_12566	OFUSG13325.1.p1, OFUSG13325.2.p1, OFUSG13325.3.p1
OG0007188	APOSJ_39163, APOSJ_45041	OFUSG16212.1.p1
OG0007189	APOSJ_20244	OFUSG09971.1.p1, OFUSG09971.2.p1
OG0007190	APOSJ_20102, APOSJ_62590, APOSJ_20101, APOSJ_20100, APOSJ_13662, APOSJ_20099, APOSJ_20098, APOSJ_20096	OFUSG17858.1.p1
OG0007191	APOSJ_60651, APOSJ_22859	OFUSG13466.1.p1
OG0007192	APOSJ_11345	OFUSG04047.1.p1
OG0007194	APOSJ_60358, APOSJ_60357, APOSJ_24182, APOSJ_24183, APOSJ_24185, APOSJ_24184, APOSJ_57472, APOSJ_57475, APOSJ_57474, APOSJ_40871, APOSJ_55437	OFUSG08001.1.p1, OFUSG23126.1.p1, OFUSG23126.2.p1, OFUSG01981.1.p1
