Orthogroup	APOSJ_ok	XENTR
OG0006353	APOSJ_59435, APOSJ_59434, APOSJ_59433, APOSJ_59430, APOSJ_46313	XENTR02093
OG0006355	APOSJ_33813, APOSJ_37356, APOSJ_33817	XENTR14554, XENTR14553
OG0006356	APOSJ_40411, APOSJ_40410	XENTR11146
OG0006359	APOSJ_46276, APOSJ_39537	XENTR13253
OG0006360	APOSJ_57553, APOSJ_57554, APOSJ_57555	XENTR11510
OG0006361	APOSJ_26135	XENTR00506
OG0006362	APOSJ_14933, APOSJ_14931, APOSJ_14930, APOSJ_14932	XENTR05459
OG0006363	APOSJ_53258, APOSJ_53259, APOSJ_53257	XENTR09507
OG0006364	APOSJ_53355, APOSJ_62823, APOSJ_13905, APOSJ_22067	XENTR09578
OG0006365	APOSJ_07789, APOSJ_07788	XENTR05265
OG0006366	APOSJ_16869	XENTR03200
OG0006367	APOSJ_03237, APOSJ_03238, APOSJ_03239, APOSJ_03236	XENTR16726
OG0006368	APOSJ_01547, APOSJ_01548	XENTR01724
OG0006370	APOSJ_12769, APOSJ_64242, APOSJ_12771, APOSJ_64227	XENTR06294
OG0006372	APOSJ_38720	XENTR08472
OG0006373	APOSJ_45490, APOSJ_27502, APOSJ_27497, APOSJ_27498, APOSJ_41443, APOSJ_27499, APOSJ_27501, APOSJ_27500	XENTR15038
OG0006375	APOSJ_22689	XENTR01833
OG0006376	APOSJ_55315, APOSJ_55316, APOSJ_08069	XENTR07738
OG0006377	APOSJ_43050, APOSJ_03855, APOSJ_43049, APOSJ_43048	XENTR13700, XENTR18549, XENTR18550
OG0006378	APOSJ_62345, APOSJ_55754, APOSJ_62356	XENTR05710
OG0006379	APOSJ_52400, APOSJ_23216, APOSJ_15772	XENTR03826
OG0006380	APOSJ_11314	XENTR07519
OG0006381	APOSJ_39481	XENTR06606
OG0006382	APOSJ_14538, APOSJ_02410, APOSJ_54276, APOSJ_02409	XENTR08999
OG0006383	APOSJ_39653, APOSJ_39649, APOSJ_64127, APOSJ_39652, APOSJ_39651, APOSJ_47793, APOSJ_39647, APOSJ_64132	XENTR15954
OG0006384	APOSJ_61815	XENTR13211
OG0006385	APOSJ_48761	XENTR14544
OG0006386	APOSJ_38210, APOSJ_06476	XENTR12059
OG0006387	APOSJ_26237, APOSJ_26238	XENTR17469, XENTR08445
OG0006388	APOSJ_24648, APOSJ_24649	XENTR16581
OG0006389	APOSJ_36637, APOSJ_36635	XENTR16925
OG0006390	APOSJ_57658, APOSJ_11781	XENTR00780
OG0006391	APOSJ_26626	XENTR02605
OG0006393	APOSJ_32225	XENTR07149, XENTR11546
OG0006394	APOSJ_58976, APOSJ_05638, APOSJ_05639, APOSJ_05636, APOSJ_05637, APOSJ_58975	XENTR05625
OG0006395	APOSJ_25087	XENTR18848, XENTR18849
OG0006396	APOSJ_48940, APOSJ_48936, APOSJ_48937, APOSJ_61567, APOSJ_48934, APOSJ_48938	XENTR05740
OG0006401	APOSJ_34319, APOSJ_34318	XENTR17593, XENTR13636
OG0006402	APOSJ_01959, APOSJ_12139, APOSJ_14083	XENTR05561
OG0006404	APOSJ_61710	XENTR07658, XENTR18174, XENTR17087, XENTR18033, XENTR18034, XENTR18142, XENTR14007, XENTR17002, XENTR14628, XENTR14630, XENTR16594, XENTR14011, XENTR14009, XENTR07657, XENTR07663
OG0006406	APOSJ_54388	XENTR01666, XENTR10929
OG0006407	APOSJ_62382	XENTR01503, XENTR01502, XENTR14495
OG0006442	APOSJ_50879, APOSJ_50881, APOSJ_50880	XENTR08173
OG0006443	APOSJ_53271, APOSJ_53270, APOSJ_53269	XENTR09473
OG0006446	APOSJ_53312, APOSJ_53313	XENTR16098
OG0006447	APOSJ_21791, APOSJ_21792, APOSJ_21789, APOSJ_21790	XENTR07741
OG0006448	APOSJ_02510	XENTR02943
OG0006452	APOSJ_64608	XENTR02590, XENTR02788
OG0006454	APOSJ_02301	XENTR04050
OG0006457	APOSJ_28799, APOSJ_28797, APOSJ_49654	XENTR11459, XENTR11458
OG0006458	APOSJ_59688, APOSJ_59689, APOSJ_59690, APOSJ_59687	XENTR02651
OG0006459	APOSJ_18769	XENTR08528
OG0006460	APOSJ_01958, APOSJ_01957	XENTR00159
OG0006461	APOSJ_54174, APOSJ_54175	XENTR07035
OG0006462	APOSJ_53770, APOSJ_53769	XENTR01277
OG0006463	APOSJ_11736	XENTR14323
OG0006464	APOSJ_46425, APOSJ_46426	XENTR10541
OG0006465	APOSJ_34388	XENTR07508
OG0006467	APOSJ_17442, APOSJ_17443	XENTR02705
OG0006468	APOSJ_18076, APOSJ_18078	XENTR05148
OG0006469	APOSJ_57262, APOSJ_57265, APOSJ_57264, APOSJ_18953, APOSJ_57261, APOSJ_57263	XENTR07325
OG0006470	APOSJ_43022	XENTR15042
OG0006471	APOSJ_59768	XENTR14365
OG0006474	APOSJ_40819	XENTR00813
OG0006475	APOSJ_07401	XENTR10608
OG0006476	APOSJ_46290	XENTR04361
OG0006477	APOSJ_13476, APOSJ_56458, APOSJ_56457, APOSJ_13477	XENTR04447
OG0006478	APOSJ_08628, APOSJ_55049, APOSJ_55048, APOSJ_08629, APOSJ_08630, APOSJ_08633	XENTR14784
OG0006479	APOSJ_52929, APOSJ_52930	XENTR08062
OG0006480	APOSJ_35445	XENTR17557
OG0006481	APOSJ_18843, APOSJ_18839	XENTR02608
OG0006482	APOSJ_08881, APOSJ_22122, APOSJ_22120	XENTR03862
OG0006483	APOSJ_22379, APOSJ_28493, APOSJ_22378, APOSJ_46326, APOSJ_46325	XENTR10963
OG0006485	APOSJ_58886, APOSJ_58887	XENTR16219
OG0006486	APOSJ_08658, APOSJ_08657	XENTR11132, XENTR15545
OG0006487	APOSJ_50326, APOSJ_50325	XENTR02802
OG0006488	APOSJ_25192	XENTR02069
OG0006490	APOSJ_59486, APOSJ_30479, APOSJ_30480	XENTR10811
OG0006491	APOSJ_21404, APOSJ_29280	XENTR07123
OG0006493	APOSJ_31284	XENTR17127, XENTR17126
OG0006494	APOSJ_36754	XENTR09027
OG0006495	APOSJ_31486, APOSJ_31487, APOSJ_31489, APOSJ_31488	XENTR18761
OG0006496	APOSJ_25711	XENTR00108
OG0006497	APOSJ_08909, APOSJ_11785	XENTR00921
OG0006498	APOSJ_32514	XENTR16311
OG0006499	APOSJ_55136	XENTR01284
OG0006500	APOSJ_38619, APOSJ_38618	XENTR11715
OG0006501	APOSJ_43030	XENTR12662
OG0006502	APOSJ_26844, APOSJ_26845, APOSJ_26847	XENTR18276
OG0006503	APOSJ_33556, APOSJ_33553	XENTR17521
OG0006504	APOSJ_24974	XENTR07120
OG0006505	APOSJ_44663, APOSJ_44662	XENTR02899
OG0006506	APOSJ_12003, APOSJ_51718	XENTR01492
OG0006508	APOSJ_40777, APOSJ_40778, APOSJ_40779	XENTR12459, XENTR11779
OG0006509	APOSJ_44041, APOSJ_44038, APOSJ_44039, APOSJ_44040	XENTR13835
OG0006510	APOSJ_54578, APOSJ_03460, APOSJ_03461, APOSJ_21572	XENTR16128
OG0006511	APOSJ_44173	XENTR06903
OG0006512	APOSJ_43557	XENTR05619
OG0006513	APOSJ_16513, APOSJ_16515, APOSJ_61944, APOSJ_16516, APOSJ_16517	XENTR00521
OG0006514	APOSJ_29777, APOSJ_29778	XENTR05648
OG0006515	APOSJ_59058	XENTR13526
OG0006516	APOSJ_18851, APOSJ_58515	XENTR13095
OG0006517	APOSJ_22584, APOSJ_22585	XENTR09962
OG0006518	APOSJ_35671, APOSJ_35672	XENTR09393
OG0006519	APOSJ_42568	XENTR05535
OG0006520	APOSJ_63638	XENTR13195
OG0006522	APOSJ_63784, APOSJ_36029	XENTR10203
OG0006523	APOSJ_38263, APOSJ_37003	XENTR02071
OG0006524	APOSJ_43241, APOSJ_45743, APOSJ_43245, APOSJ_45714, APOSJ_43244, APOSJ_50309, APOSJ_06837, APOSJ_45683	XENTR02379
OG0006526	APOSJ_50196, APOSJ_50195, APOSJ_50194	XENTR18522
OG0006527	APOSJ_32959, APOSJ_15988, APOSJ_15987	XENTR17417
OG0006528	APOSJ_53437, APOSJ_53438	XENTR04191
OG0006530	APOSJ_47175, APOSJ_07505	XENTR16908
OG0006532	APOSJ_28621	XENTR09832
OG0006534	APOSJ_33092, APOSJ_33090, APOSJ_33091, APOSJ_33093	XENTR11837
OG0006535	APOSJ_25390	XENTR18789
OG0006537	APOSJ_22129, APOSJ_58208, APOSJ_39171	XENTR01017
OG0006538	APOSJ_28426, APOSJ_28427	XENTR03139
OG0006540	APOSJ_62215	XENTR11917
OG0006541	APOSJ_48982	XENTR13987
OG0006542	APOSJ_15313, APOSJ_15312, APOSJ_15311, APOSJ_15310	XENTR13194
OG0006543	APOSJ_44995, APOSJ_28802	XENTR05755
OG0006544	APOSJ_18040	XENTR15901
OG0006545	APOSJ_59428	XENTR06549
OG0006546	APOSJ_06888, APOSJ_06889	XENTR13406
OG0006549	APOSJ_13381, APOSJ_05256, APOSJ_05255	XENTR02344
OG0006550	APOSJ_11948	XENTR00769, XENTR00770
OG0006551	APOSJ_49188, APOSJ_49190, APOSJ_38900, APOSJ_49189	XENTR18892
OG0006552	APOSJ_50686	XENTR05835
OG0006553	APOSJ_16537, APOSJ_38552	XENTR01394
OG0006555	APOSJ_06438, APOSJ_10963, APOSJ_10964	XENTR04187
OG0006556	APOSJ_38340, APOSJ_40089	XENTR16928
OG0006557	APOSJ_02447	XENTR04539
OG0006559	APOSJ_11025, APOSJ_11026, APOSJ_11024	XENTR13926, XENTR04712
OG0006560	APOSJ_30915	XENTR12102
OG0006561	APOSJ_40512, APOSJ_40511, APOSJ_40510, APOSJ_40509	XENTR09007
OG0006562	APOSJ_46456, APOSJ_46455, APOSJ_46457, APOSJ_46454	XENTR12591, XENTR12589
OG0006563	APOSJ_13806, APOSJ_21302, APOSJ_13807, APOSJ_13805	XENTR14698
OG0006564	APOSJ_33440, APOSJ_41153, APOSJ_65187, APOSJ_05383	XENTR07133
OG0006566	APOSJ_37836	XENTR07371
OG0006568	APOSJ_01640, APOSJ_11311, APOSJ_01643, APOSJ_01641	XENTR09608
OG0006569	APOSJ_15129, APOSJ_02494, APOSJ_61842, APOSJ_02495	XENTR00615
OG0006571	APOSJ_08378, APOSJ_08377	XENTR05803
OG0006572	APOSJ_14489, APOSJ_14493, APOSJ_14492, APOSJ_14490, APOSJ_14491, APOSJ_14494, APOSJ_14488	XENTR00004
OG0006573	APOSJ_43277, APOSJ_43279	XENTR10805
OG0006574	APOSJ_61705	XENTR04351
OG0006575	APOSJ_00085, APOSJ_00086	XENTR06177
OG0006577	APOSJ_00939, APOSJ_00940	XENTR14469
OG0006579	APOSJ_11021, APOSJ_05791, APOSJ_11022, APOSJ_05804	XENTR13945
OG0006580	APOSJ_50989, APOSJ_50990	XENTR13958, XENTR13959
OG0006581	APOSJ_64967, APOSJ_64965, APOSJ_64966, APOSJ_64968, APOSJ_62662, APOSJ_64964	XENTR10059
OG0006583	APOSJ_06715, APOSJ_06710	XENTR16033
OG0006584	APOSJ_58429	XENTR02296
OG0006585	APOSJ_05344, APOSJ_30713	XENTR12780
OG0006586	APOSJ_11688	XENTR00497
OG0006587	APOSJ_03048	XENTR11980
OG0006588	APOSJ_32107	XENTR06817
OG0006589	APOSJ_04336, APOSJ_23184, APOSJ_23186, APOSJ_23185	XENTR01351
OG0006590	APOSJ_31728	XENTR14263
OG0006592	APOSJ_43856, APOSJ_24603, APOSJ_24617	XENTR01236
OG0006593	APOSJ_58601, APOSJ_58597, APOSJ_58598, APOSJ_23731	XENTR12622
OG0006594	APOSJ_58318, APOSJ_42912	XENTR18025
OG0006595	APOSJ_22937	XENTR09437
OG0006596	APOSJ_25382	XENTR12773
OG0006597	APOSJ_18430, APOSJ_13338, APOSJ_13339	XENTR00700
OG0006598	APOSJ_65035, APOSJ_42262, APOSJ_65039	XENTR14326
OG0006600	APOSJ_23108, APOSJ_23116, APOSJ_22282, APOSJ_22278	XENTR13734, XENTR13733
OG0006602	APOSJ_18629, APOSJ_18628	XENTR15212
OG0006603	APOSJ_06735, APOSJ_06734	XENTR10213
OG0006604	APOSJ_33094	XENTR09447, XENTR09446
OG0006606	APOSJ_32174, APOSJ_32173	XENTR05954
OG0006607	APOSJ_27410	XENTR13594
OG0006608	APOSJ_28770	XENTR00251
OG0006609	APOSJ_09900, APOSJ_11962, APOSJ_11963	XENTR06296
OG0006610	APOSJ_40165	XENTR07341
OG0006611	APOSJ_33235, APOSJ_33233	XENTR05216
OG0006612	APOSJ_58459, APOSJ_16472	XENTR11538
OG0006614	APOSJ_01742, APOSJ_10850	XENTR18989
OG0006615	APOSJ_56224	XENTR06546
OG0006616	APOSJ_64772, APOSJ_42215, APOSJ_42213, APOSJ_42214	XENTR09627
OG0006618	APOSJ_34562	XENTR16353
OG0006619	APOSJ_54958, APOSJ_54959	XENTR02127, XENTR02126
OG0006620	APOSJ_32782, APOSJ_41379	XENTR12760, XENTR03634
OG0006621	APOSJ_45349, APOSJ_45347, APOSJ_45348	XENTR16711
OG0006622	APOSJ_58078, APOSJ_58079	XENTR12562
OG0006623	APOSJ_47572, APOSJ_15793	XENTR09849
OG0006624	APOSJ_28095	XENTR01731
OG0006626	APOSJ_16287, APOSJ_16288	XENTR04565, XENTR13907
OG0006627	APOSJ_45289	XENTR17718
OG0006628	APOSJ_45946, APOSJ_45972	XENTR02668
OG0006630	APOSJ_17512	XENTR08125
OG0006631	APOSJ_08387	XENTR19213
OG0006632	APOSJ_34209, APOSJ_34208	XENTR10907, XENTR07445
OG0006633	APOSJ_49882	XENTR02142
OG0006635	APOSJ_40314	XENTR01982
OG0006636	APOSJ_44189, APOSJ_44188	XENTR11494
OG0006637	APOSJ_28692, APOSJ_28691	XENTR05016
OG0006638	APOSJ_17308, APOSJ_17309, APOSJ_17306, APOSJ_17307	XENTR15778
OG0006640	APOSJ_35122, APOSJ_35120, APOSJ_35123	XENTR12743
OG0006641	APOSJ_50701, APOSJ_50703, APOSJ_50704, APOSJ_50702	XENTR03024
OG0006642	APOSJ_59623	XENTR08911
OG0006645	APOSJ_06760, APOSJ_06761, APOSJ_06759	XENTR13154
OG0006646	APOSJ_63820	XENTR01407
OG0006648	APOSJ_52505	XENTR07885
OG0006649	APOSJ_53005	XENTR10760
OG0006651	APOSJ_08235	XENTR12537
OG0006653	APOSJ_47622, APOSJ_47621	XENTR09964
OG0006654	APOSJ_27319, APOSJ_40276	XENTR14617
OG0006655	APOSJ_00356, APOSJ_00357, APOSJ_00358, APOSJ_00359	XENTR05829
OG0006656	APOSJ_48875, APOSJ_01910, APOSJ_01907, APOSJ_09479, APOSJ_01909, APOSJ_01908, APOSJ_15337, APOSJ_60949, APOSJ_09480, APOSJ_09478	XENTR19261, XENTR19010
OG0006657	APOSJ_46697, APOSJ_46709, APOSJ_18414	XENTR10304
OG0006658	APOSJ_49113	XENTR09594
OG0006660	APOSJ_22562, APOSJ_35478	XENTR07050
OG0006661	APOSJ_12638	XENTR11919
OG0006662	APOSJ_31084	XENTR02635
OG0006663	APOSJ_47812, APOSJ_47813	XENTR03207
OG0006664	APOSJ_14184	XENTR06837
OG0006666	APOSJ_01542, APOSJ_01541	XENTR04836
OG0006667	APOSJ_64701, APOSJ_60811, APOSJ_64702	XENTR11957
OG0006668	APOSJ_62152, APOSJ_37718	XENTR10580
OG0006669	APOSJ_03766, APOSJ_03764	XENTR13698
OG0006670	APOSJ_35675, APOSJ_35674	XENTR03934
OG0006672	APOSJ_33176, APOSJ_33173, APOSJ_33174, APOSJ_33175, APOSJ_33178, APOSJ_33177	XENTR10612
OG0006673	APOSJ_60495, APOSJ_60496	XENTR06476
OG0006675	APOSJ_43347	XENTR11950
OG0006677	APOSJ_52813	XENTR13655, XENTR13654
OG0006678	APOSJ_17723, APOSJ_17724	XENTR13719
OG0006680	APOSJ_03116, APOSJ_25124, APOSJ_25122, APOSJ_14403, APOSJ_28172, APOSJ_25121	XENTR02487
OG0006681	APOSJ_61068, APOSJ_61067	XENTR03638
OG0006683	APOSJ_24537, APOSJ_24535	XENTR10018
OG0006684	APOSJ_36174	XENTR16293
OG0006686	APOSJ_02283, APOSJ_06897	XENTR06782
OG0006687	APOSJ_09834, APOSJ_09833	XENTR12769
OG0006688	APOSJ_27808	XENTR13607
OG0006689	APOSJ_40284, APOSJ_40285	XENTR01441
OG0006690	APOSJ_25656	XENTR13317
OG0006692	APOSJ_65340, APOSJ_52416	XENTR13963
OG0006693	APOSJ_21569	XENTR12746
OG0006694	APOSJ_03363, APOSJ_10796	XENTR04108
OG0006695	APOSJ_12815, APOSJ_12814	XENTR13948
OG0006696	APOSJ_37020, APOSJ_37021	XENTR00610
OG0006697	APOSJ_03981	XENTR10497
OG0006698	APOSJ_09512, APOSJ_09513	XENTR05149
OG0006699	APOSJ_06232, APOSJ_39419, APOSJ_39420, APOSJ_06229, APOSJ_06230, APOSJ_06231, APOSJ_06234, APOSJ_06233	XENTR06331, XENTR06330
OG0006700	APOSJ_61813, APOSJ_43358, APOSJ_61812, APOSJ_61814	XENTR03198
OG0006703	APOSJ_14770, APOSJ_14769	XENTR04634
OG0006705	APOSJ_29983	XENTR00293
OG0006706	APOSJ_36222, APOSJ_36223	XENTR07780
OG0006707	APOSJ_27464	XENTR16134
OG0006708	APOSJ_09750, APOSJ_56261, APOSJ_28589, APOSJ_56263	XENTR18874
OG0006709	APOSJ_62330	XENTR05409
OG0006710	APOSJ_14011, APOSJ_14009, APOSJ_14008, APOSJ_14010	XENTR18018
OG0006711	APOSJ_42606, APOSJ_34316	XENTR08893
OG0006712	APOSJ_45419, APOSJ_28195	XENTR03007
OG0006713	APOSJ_53457	XENTR08986, XENTR14768
OG0006714	APOSJ_56386	XENTR08721
OG0006715	APOSJ_33661	XENTR17785, XENTR13166
OG0006716	APOSJ_50873, APOSJ_50871, APOSJ_50874, APOSJ_50872	XENTR13038
OG0006717	APOSJ_52799, APOSJ_52798	XENTR17648
OG0006718	APOSJ_31874	XENTR09540
OG0006719	APOSJ_40734	XENTR09126
OG0006720	APOSJ_54139, APOSJ_54138	XENTR09067
OG0006721	APOSJ_04692, APOSJ_29255, APOSJ_04695, APOSJ_04694	XENTR08095
OG0006723	APOSJ_05687, APOSJ_60009, APOSJ_60010, APOSJ_36475	XENTR16854
OG0006724	APOSJ_59036, APOSJ_28247, APOSJ_28248, APOSJ_59035, APOSJ_59033	XENTR10084
OG0006725	APOSJ_30326, APOSJ_38927	XENTR07038
OG0006727	APOSJ_64986, APOSJ_65348	XENTR05898
OG0006729	APOSJ_47511, APOSJ_04884, APOSJ_47509, APOSJ_47512, APOSJ_47510, APOSJ_28841	XENTR02778
OG0006730	APOSJ_01719	XENTR07699
OG0006731	APOSJ_50140, APOSJ_50141	XENTR14502
OG0006732	APOSJ_61979, APOSJ_61978	XENTR17486
OG0006733	APOSJ_52800	XENTR12805
OG0006734	APOSJ_60384, APOSJ_60387	XENTR17831
OG0006735	APOSJ_00157, APOSJ_00156	XENTR05221
OG0006737	APOSJ_30527, APOSJ_30528, APOSJ_13799	XENTR00969
OG0006738	APOSJ_25025, APOSJ_26457, APOSJ_25026, APOSJ_25024	XENTR19225, XENTR19226
OG0006739	APOSJ_18544, APOSJ_18546, APOSJ_03036, APOSJ_03035	XENTR07449
OG0006741	APOSJ_38664	XENTR08382
OG0006742	APOSJ_24626	XENTR05493
OG0006744	APOSJ_01406, APOSJ_32223	XENTR02584
OG0006745	APOSJ_35317, APOSJ_50296, APOSJ_50297	XENTR09899
OG0006748	APOSJ_24038	XENTR03274
OG0006749	APOSJ_27759, APOSJ_27758	XENTR01774
OG0006750	APOSJ_49152, APOSJ_49153	XENTR07602
OG0006752	APOSJ_17882, APOSJ_17881	XENTR02646
OG0006753	APOSJ_38998	XENTR11694
OG0006754	APOSJ_05837	XENTR18420
OG0006755	APOSJ_44274, APOSJ_64561, APOSJ_64563, APOSJ_64564	XENTR10590
OG0006757	APOSJ_42820	XENTR12333
OG0006758	APOSJ_28300	XENTR19253
OG0006759	APOSJ_16873, APOSJ_16872, APOSJ_16204, APOSJ_16870, APOSJ_40764, APOSJ_16871	XENTR11512
OG0006760	APOSJ_06943	XENTR04753, XENTR04751, XENTR04752
OG0006761	APOSJ_52356	XENTR01047
OG0006762	APOSJ_00245, APOSJ_01573	XENTR06563
OG0006763	APOSJ_20118, APOSJ_20120, APOSJ_20119	XENTR16927, XENTR12254
OG0006764	APOSJ_54919	XENTR01594
OG0006765	APOSJ_26199, APOSJ_36922, APOSJ_26197, APOSJ_36924	XENTR09754
OG0006766	APOSJ_06534, APOSJ_41319, APOSJ_06535	XENTR12590, XENTR12592
OG0006768	APOSJ_06020, APOSJ_34792, APOSJ_06024	XENTR17405
OG0006769	APOSJ_16333	XENTR18589
OG0006770	APOSJ_24317, APOSJ_50176	XENTR10049
OG0006772	APOSJ_31036	XENTR06880, XENTR06881
OG0006775	APOSJ_42124, APOSJ_42123	XENTR01837
OG0006776	APOSJ_12966, APOSJ_12967	XENTR07592
OG0006777	APOSJ_19246, APOSJ_19247, APOSJ_19248	XENTR14289
OG0006780	APOSJ_26931, APOSJ_26932	XENTR12106
OG0006784	APOSJ_20374, APOSJ_20373, APOSJ_18434	XENTR17962
OG0006826	APOSJ_17237	XENTR13782
OG0006827	APOSJ_40347, APOSJ_40346, APOSJ_40343, APOSJ_40344	XENTR00081
OG0006828	APOSJ_49734, APOSJ_55809	XENTR08258
OG0006829	APOSJ_20261, APOSJ_63729, APOSJ_20262, APOSJ_20263, APOSJ_20257	XENTR09763
OG0006830	APOSJ_62499, APOSJ_07449, APOSJ_01198, APOSJ_01199	XENTR13305
OG0006831	APOSJ_53442, APOSJ_40513, APOSJ_53450, APOSJ_33823, APOSJ_40515, APOSJ_40520, APOSJ_40514, APOSJ_40517	XENTR14217
OG0006832	APOSJ_13972, APOSJ_13971, APOSJ_13973, APOSJ_13970	XENTR10958
OG0006833	APOSJ_23443, APOSJ_23442	XENTR00457
OG0006837	APOSJ_45442, APOSJ_45443	XENTR02650
OG0006838	APOSJ_02122	XENTR01852
OG0006839	APOSJ_43558, APOSJ_43559	XENTR04909, XENTR17585
OG0006842	APOSJ_07986, APOSJ_07987, APOSJ_07984, APOSJ_07985	XENTR10401
OG0006843	APOSJ_33620	XENTR17465
OG0006844	APOSJ_05634	XENTR08527
OG0006845	APOSJ_32433, APOSJ_61239	XENTR11640
OG0006846	APOSJ_25724	XENTR12109
OG0006847	APOSJ_54843	XENTR00872
OG0006848	APOSJ_03150	XENTR07299, XENTR07526
OG0006849	APOSJ_26759, APOSJ_26758, APOSJ_04294, APOSJ_04292, APOSJ_04293, APOSJ_04291, APOSJ_26756	XENTR01645
OG0006851	APOSJ_32920, APOSJ_32921	XENTR13145
OG0006852	APOSJ_34420, APOSJ_34421	XENTR01320
OG0006853	APOSJ_44043	XENTR15554
OG0006856	APOSJ_27949, APOSJ_27947, APOSJ_27950	XENTR01007
OG0006860	APOSJ_56395	XENTR10215
OG0006861	APOSJ_48735	XENTR04183
OG0006862	APOSJ_48347, APOSJ_48348	XENTR13534
OG0006863	APOSJ_38397, APOSJ_38399, APOSJ_31721, APOSJ_38398, APOSJ_38404, APOSJ_40542, APOSJ_38401, APOSJ_31722	XENTR12976
OG0006864	APOSJ_32877	XENTR01809
OG0006865	APOSJ_64462, APOSJ_59053	XENTR09213
OG0006866	APOSJ_18489, APOSJ_18490	XENTR17686
OG0006867	APOSJ_33171, APOSJ_44359, APOSJ_44361	XENTR01657
OG0006868	APOSJ_23095	XENTR07053
OG0006869	APOSJ_45611, APOSJ_45604, APOSJ_22739	XENTR02833
OG0006870	APOSJ_50951	XENTR10263
OG0006871	APOSJ_42328	XENTR07430
OG0006872	APOSJ_27980, APOSJ_27981	XENTR03744
OG0006873	APOSJ_45962	XENTR13913
OG0006874	APOSJ_64944, APOSJ_64943	XENTR14555
OG0006875	APOSJ_11128	XENTR10450
OG0006876	APOSJ_24646	XENTR00090
OG0006877	APOSJ_59586, APOSJ_59585, APOSJ_59587	XENTR05237
OG0006878	APOSJ_49223, APOSJ_05734, APOSJ_49224, APOSJ_49221	XENTR12365
OG0006879	APOSJ_55210, APOSJ_30221, APOSJ_30227, APOSJ_30220, APOSJ_30226, APOSJ_30225, APOSJ_55211, APOSJ_30223, APOSJ_55209, APOSJ_30228, APOSJ_30224	XENTR17009
OG0006880	APOSJ_63743, APOSJ_63741, APOSJ_63742, APOSJ_63740	XENTR02819
OG0006882	APOSJ_01809, APOSJ_01807, APOSJ_01806, APOSJ_01810, APOSJ_01808, APOSJ_18571, APOSJ_01811	XENTR10988
OG0006884	APOSJ_59766	XENTR07604
OG0006885	APOSJ_30168	XENTR04782
OG0006886	APOSJ_49253, APOSJ_49252	XENTR00696
OG0006887	APOSJ_27115	XENTR13961
OG0006888	APOSJ_14838	XENTR02537
OG0006889	APOSJ_15610, APOSJ_15612, APOSJ_15611	XENTR05963
OG0006890	APOSJ_60946, APOSJ_59956	XENTR09541
OG0006891	APOSJ_65427, APOSJ_65426, APOSJ_65425, APOSJ_65370	XENTR15690
OG0006892	APOSJ_20019	XENTR00113
OG0006893	APOSJ_21809, APOSJ_26982	XENTR17439
OG0006894	APOSJ_09632	XENTR13122
OG0006895	APOSJ_49994, APOSJ_28846	XENTR11833
OG0006896	APOSJ_58706	XENTR12639
OG0006897	APOSJ_01491, APOSJ_01490	XENTR14076
OG0006898	APOSJ_06421, APOSJ_29915	XENTR07636
OG0006899	APOSJ_40716	XENTR12237
OG0006900	APOSJ_18531	XENTR09605
OG0006901	APOSJ_17690	XENTR00120
OG0006902	APOSJ_25544, APOSJ_25546, APOSJ_36073, APOSJ_36069, APOSJ_43144	XENTR02201
OG0006903	APOSJ_35838	XENTR15633, XENTR06864
OG0006904	APOSJ_41310, APOSJ_41312, APOSJ_41311, APOSJ_41309, APOSJ_41308	XENTR03460
OG0006905	APOSJ_45918	XENTR19260
OG0006906	APOSJ_05156	XENTR10195
OG0006907	APOSJ_26515, APOSJ_34159	XENTR18404
OG0006908	APOSJ_40264	XENTR03672
OG0006909	APOSJ_53856	XENTR18357
OG0006911	APOSJ_43934, APOSJ_43936, APOSJ_43935	XENTR17645
OG0006912	APOSJ_31962, APOSJ_31961	XENTR03948
OG0006913	APOSJ_43044, APOSJ_55898, APOSJ_43046, APOSJ_55896, APOSJ_43057	XENTR04002
OG0006914	APOSJ_03410	XENTR15248
OG0006915	APOSJ_62444, APOSJ_10752, APOSJ_03157	XENTR05683
OG0006916	APOSJ_47423, APOSJ_64350, APOSJ_47422	XENTR18036
OG0006917	APOSJ_37702, APOSJ_37701	XENTR03266
OG0006919	APOSJ_09226, APOSJ_09225, APOSJ_09223, APOSJ_09224	XENTR12172
OG0006920	APOSJ_50381, APOSJ_50380, APOSJ_50384, APOSJ_50382, APOSJ_50379, APOSJ_45653, APOSJ_50377, APOSJ_50378, APOSJ_61750, APOSJ_61751	XENTR10785
OG0006921	APOSJ_43906	XENTR10556
OG0006923	APOSJ_14174	XENTR05461
OG0006924	APOSJ_62477, APOSJ_09705	XENTR06768
OG0006925	APOSJ_50920	XENTR03837
OG0006926	APOSJ_22826	XENTR12859
OG0006927	APOSJ_51313, APOSJ_34133, APOSJ_63788	XENTR10634
OG0006928	APOSJ_28420, APOSJ_28421, APOSJ_28422	XENTR10691
OG0006929	APOSJ_61837	XENTR05894
OG0006930	APOSJ_23322, APOSJ_23324	XENTR05716
OG0006931	APOSJ_01177	XENTR12285
OG0006932	APOSJ_35892, APOSJ_35891	XENTR01275
OG0006934	APOSJ_56368	XENTR15092
OG0006935	APOSJ_55531, APOSJ_55532	XENTR08699
OG0006936	APOSJ_19875	XENTR08928
OG0006937	APOSJ_63843, APOSJ_10217	XENTR04504
