Orthogroup	APOSJ_ok	AENJA_ok
OG0009085	APOSJ_42866	AENJA_08785
OG0009087	APOSJ_25572, APOSJ_25575, APOSJ_25573, APOSJ_25571, APOSJ_36213, APOSJ_36212, APOSJ_26489	AENJA_09701
OG0009089	APOSJ_36357	AENJA_18387
OG0009090	APOSJ_01585	AENJA_10494
OG0009093	APOSJ_14015, APOSJ_14020, APOSJ_22816, APOSJ_14013	AENJA_10769
OG0009095	APOSJ_14183	AENJA_11278
OG0009096	APOSJ_00927, APOSJ_00928	AENJA_11395
OG0009100	APOSJ_24116, APOSJ_64725, APOSJ_61024	AENJA_13016
OG0009101	APOSJ_29410, APOSJ_03588, APOSJ_03585, APOSJ_03590, APOSJ_03591, APOSJ_22350, APOSJ_03589, APOSJ_03592, APOSJ_03593	AENJA_13418
OG0009103	APOSJ_16022, APOSJ_16024, APOSJ_16021, APOSJ_16025, APOSJ_29298	AENJA_13876
OG0009104	APOSJ_08873, APOSJ_08874	AENJA_14011
OG0009105	APOSJ_17099, APOSJ_17103, APOSJ_17100, APOSJ_24726, APOSJ_17101	AENJA_14046
OG0009106	APOSJ_62595	AENJA_14380, AENJA_20447, AENJA_14381
OG0009107	APOSJ_17671	AENJA_14439
OG0009109	APOSJ_31165, APOSJ_31166, APOSJ_31167, APOSJ_31163, APOSJ_31164, APOSJ_31162	AENJA_14962
OG0009111	APOSJ_35872, APOSJ_35870, APOSJ_35873, APOSJ_24560, APOSJ_35871, APOSJ_35874	AENJA_15766
OG0009112	APOSJ_51406, APOSJ_55578, APOSJ_58756, APOSJ_58755, APOSJ_30144	AENJA_16348
OG0009114	APOSJ_10609, APOSJ_10610	AENJA_16716
OG0009116	APOSJ_26861, APOSJ_01676, APOSJ_26860, APOSJ_01671, APOSJ_01673, APOSJ_01669, APOSJ_01670, APOSJ_01674, APOSJ_01677, APOSJ_26862, APOSJ_01675, APOSJ_01672	AENJA_17136
OG0009117	APOSJ_34015	AENJA_17419
OG0009118	APOSJ_27860, APOSJ_27859, APOSJ_27861	AENJA_18120
OG0009119	APOSJ_32512, APOSJ_32511, APOSJ_32510	AENJA_18343
OG0009123	APOSJ_48047, APOSJ_48048	AENJA_18460
OG0009125	APOSJ_51152	AENJA_18565
OG0009126	APOSJ_13571	AENJA_18669
OG0009127	APOSJ_16445	AENJA_19007
OG0009128	APOSJ_42566	AENJA_19036
OG0009129	APOSJ_00809, APOSJ_00810	AENJA_19409
OG0009131	APOSJ_00231	AENJA_20078
OG0009132	APOSJ_54151	AENJA_20404
OG0009133	APOSJ_18740	AENJA_20495
OG0009134	APOSJ_21778, APOSJ_52362, APOSJ_07067, APOSJ_07069, APOSJ_21780, APOSJ_52301	AENJA_20542
OG0009136	APOSJ_38008, APOSJ_38009	AENJA_22202
OG0009137	APOSJ_08571	AENJA_22318
OG0009138	APOSJ_58442, APOSJ_58440, APOSJ_58443, APOSJ_58441	AENJA_22466
OG0009139	APOSJ_12688, APOSJ_12693, APOSJ_12690, APOSJ_12692, APOSJ_12691, APOSJ_12689, APOSJ_12694, APOSJ_12695, APOSJ_33293, APOSJ_33292	AENJA_22554
OG0009144	APOSJ_62851, APOSJ_13235, APOSJ_59215	AENJA_23545
OG0009145	APOSJ_21247, APOSJ_21246	AENJA_23888
OG0009146	APOSJ_26814, APOSJ_47959, APOSJ_27057, APOSJ_36259, APOSJ_39046	AENJA_23967
OG0009149	APOSJ_00326, APOSJ_04972, APOSJ_00325	AENJA_25267
OG0009150	APOSJ_26738, APOSJ_26743	AENJA_25333
OG0009152	APOSJ_33433, APOSJ_05381, APOSJ_05382	AENJA_26546
OG0009153	APOSJ_33698, APOSJ_33701, APOSJ_33700, APOSJ_33699	AENJA_26697
OG0009155	APOSJ_03722, APOSJ_03724, APOSJ_64696, APOSJ_64699, APOSJ_64697, APOSJ_03725, APOSJ_03728, APOSJ_64698, APOSJ_03729, APOSJ_03721, APOSJ_03723, APOSJ_64700	AENJA_26834
OG0009288	APOSJ_28741, APOSJ_54860	AENJA_00013
OG0009291	APOSJ_47022	AENJA_00228
OG0009292	APOSJ_58144, APOSJ_58145	AENJA_00655
OG0009293	APOSJ_62801	AENJA_00714
OG0009294	APOSJ_04993	AENJA_00750, AENJA_00751, AENJA_04232, AENJA_00752, AENJA_04436
OG0009298	APOSJ_01208, APOSJ_01206, APOSJ_01207	AENJA_01066
OG0009299	APOSJ_63717, APOSJ_63718	AENJA_01434
OG0009301	APOSJ_52300	AENJA_01604
OG0009303	APOSJ_12985, APOSJ_63209, APOSJ_63208, APOSJ_19492, APOSJ_64224, APOSJ_51608, APOSJ_64219, APOSJ_12986, APOSJ_63207, APOSJ_63210, APOSJ_63206, APOSJ_12987	AENJA_10495, AENJA_01894, AENJA_10496
OG0009306	APOSJ_27605, APOSJ_41907, APOSJ_27604, APOSJ_27603	AENJA_02783
OG0009307	APOSJ_10682, APOSJ_02797	AENJA_03026
OG0009309	APOSJ_07494, APOSJ_47120, APOSJ_57102, APOSJ_07493, APOSJ_47127	AENJA_03460
OG0009311	APOSJ_23000	AENJA_03632
OG0009313	APOSJ_61050	AENJA_03879
OG0009314	APOSJ_39841, APOSJ_31438	AENJA_04791
OG0009315	APOSJ_22557	AENJA_05193, AENJA_06150
OG0009316	APOSJ_58763, APOSJ_49290	AENJA_24216
OG0009318	APOSJ_01502, APOSJ_21240, APOSJ_01503, APOSJ_01501	AENJA_05565
OG0009321	APOSJ_61522, APOSJ_55247, APOSJ_46162, APOSJ_41474, APOSJ_54380, APOSJ_55259	AENJA_05903
OG0009324	APOSJ_18394, APOSJ_50849	AENJA_06453
OG0009328	APOSJ_24457	AENJA_06933
OG0009329	APOSJ_39878, APOSJ_48067	AENJA_07047
OG0009330	APOSJ_08649	AENJA_07559, AENJA_07519
OG0009333	APOSJ_46490	AENJA_08074
OG0009334	APOSJ_35637, APOSJ_61159, APOSJ_64263	AENJA_08089
OG0009337	APOSJ_40054	AENJA_08590
OG0009338	APOSJ_45259	AENJA_08638
OG0009341	APOSJ_63898, APOSJ_43883	AENJA_09594
OG0009342	APOSJ_10234	AENJA_09883
OG0009343	APOSJ_18568	AENJA_10493
OG0009345	APOSJ_65188	AENJA_11108
OG0009347	APOSJ_19400	AENJA_11718
OG0009349	APOSJ_13900, APOSJ_49323	AENJA_11980
OG0009350	APOSJ_05941, APOSJ_05942	AENJA_12191
OG0009351	APOSJ_44211	AENJA_12934
OG0009352	APOSJ_34026, APOSJ_34025	AENJA_13127
OG0009353	APOSJ_25984, APOSJ_13210	AENJA_13532
OG0009355	APOSJ_04820, APOSJ_04822, APOSJ_04823, APOSJ_04824, APOSJ_04821, APOSJ_04825, APOSJ_04818, APOSJ_04819	AENJA_14598
OG0009356	APOSJ_14402, APOSJ_12663	AENJA_14662
OG0009357	APOSJ_44787, APOSJ_16990, APOSJ_44785, APOSJ_44788, APOSJ_44784, APOSJ_13078	AENJA_14709
OG0009359	APOSJ_58980	AENJA_15218, AENJA_19386
OG0009360	APOSJ_25190, APOSJ_25191, APOSJ_50069	AENJA_15358
OG0009361	APOSJ_01457, APOSJ_01459, APOSJ_01455	AENJA_15655
OG0009364	APOSJ_63256	AENJA_16037
OG0009368	APOSJ_49402, APOSJ_42756, APOSJ_22240, APOSJ_22239, APOSJ_32258, APOSJ_24377	AENJA_16921
OG0009369	APOSJ_07454, APOSJ_07455	AENJA_16973
OG0009370	APOSJ_15718	AENJA_17151
OG0009371	APOSJ_22965	AENJA_17602
OG0009373	APOSJ_17264, APOSJ_17259, APOSJ_17263, APOSJ_17265, APOSJ_17260, APOSJ_17266, APOSJ_17262, APOSJ_17261	AENJA_17916
OG0009374	APOSJ_42408, APOSJ_42407	AENJA_18156
OG0009375	APOSJ_43730, APOSJ_07686, APOSJ_65093, APOSJ_55668	AENJA_18490, AENJA_18489
OG0009376	APOSJ_12364, APOSJ_12362, APOSJ_12363, APOSJ_12718, APOSJ_12366, APOSJ_12719, APOSJ_12365, APOSJ_12367	AENJA_18644, AENJA_21670
OG0009377	APOSJ_16302, APOSJ_02640, APOSJ_02641, APOSJ_16303	AENJA_18691
OG0009378	APOSJ_16073	AENJA_19124
OG0009379	APOSJ_56762, APOSJ_15876, APOSJ_56752, APOSJ_41538, APOSJ_41537, APOSJ_24687, APOSJ_56743, APOSJ_56745, APOSJ_41539, APOSJ_56756	AENJA_19282
OG0009380	APOSJ_48948	AENJA_19511
OG0009383	APOSJ_00855, APOSJ_00856	AENJA_20112
OG0009386	APOSJ_04218, APOSJ_11475	AENJA_20421
OG0009387	APOSJ_04179, APOSJ_04177, APOSJ_04180, APOSJ_04178	AENJA_20628
OG0009388	APOSJ_59867, APOSJ_59866	AENJA_20712
OG0009389	APOSJ_47153, APOSJ_47151	AENJA_20714, AENJA_20715
OG0009390	APOSJ_17130, APOSJ_34495	AENJA_20869
OG0009391	APOSJ_31539, APOSJ_33307	AENJA_20962
OG0009394	APOSJ_58139	AENJA_21395
OG0009395	APOSJ_47084, APOSJ_47085	AENJA_21468
OG0009396	APOSJ_58728, APOSJ_58726	AENJA_21986
OG0009397	APOSJ_23512, APOSJ_39119	AENJA_22117
OG0009398	APOSJ_15993	AENJA_22251
OG0009399	APOSJ_04729	AENJA_23021
OG0009400	APOSJ_09010	AENJA_23053
OG0009401	APOSJ_50033, APOSJ_50034	AENJA_23906
OG0009402	APOSJ_42713, APOSJ_38706	AENJA_24316
OG0009403	APOSJ_54372	AENJA_24541
OG0009404	APOSJ_62202	AENJA_24582
OG0009405	APOSJ_16085, APOSJ_16086	AENJA_24702
OG0009406	APOSJ_58855, APOSJ_58853, APOSJ_26998	AENJA_24732
OG0009408	APOSJ_08271	AENJA_25543
OG0009409	APOSJ_59691, APOSJ_31426	AENJA_25819
OG0009411	APOSJ_32491, APOSJ_32493, APOSJ_61905, APOSJ_61902, APOSJ_61903, APOSJ_61904, APOSJ_32494, APOSJ_32495, APOSJ_61901, APOSJ_43777, APOSJ_32492, APOSJ_61906	AENJA_26341
OG0009412	APOSJ_00480, APOSJ_09418	AENJA_26636
OG0009413	APOSJ_12190, APOSJ_12189, APOSJ_21251, APOSJ_12188	AENJA_26737
OG0009544	APOSJ_06526	AENJA_00306
OG0009548	APOSJ_56614, APOSJ_56615	AENJA_00874
OG0009551	APOSJ_32489	AENJA_00960
OG0009552	APOSJ_51362	AENJA_00968
OG0009554	APOSJ_08126	AENJA_01428
OG0009556	APOSJ_26576, APOSJ_26574, APOSJ_09235, APOSJ_26578, APOSJ_26579, APOSJ_26577, APOSJ_36429, APOSJ_26575, APOSJ_36432	AENJA_01638
OG0009557	APOSJ_41704, APOSJ_48984, APOSJ_62763, APOSJ_49142, APOSJ_62764, APOSJ_62765, APOSJ_62768	AENJA_01722
OG0009559	APOSJ_31791	AENJA_02052, AENJA_19751, AENJA_18763, AENJA_25632, AENJA_22097, AENJA_02055, AENJA_18610, AENJA_10175, AENJA_11114, AENJA_11122
OG0009559	APOSJ_03434	AENJA_05410, AENJA_06573, AENJA_25637, AENJA_14798, AENJA_20000
OG0009560	APOSJ_26645, APOSJ_00535, APOSJ_26644, APOSJ_40291, APOSJ_53933, APOSJ_26643, APOSJ_54581, APOSJ_36775, APOSJ_26650	AENJA_02105
OG0009562	APOSJ_44922	AENJA_03025
OG0009563	APOSJ_37480	AENJA_03338, AENJA_10296
OG0009567	APOSJ_27346, APOSJ_27345, APOSJ_27343, APOSJ_27344, APOSJ_27342	AENJA_03785
OG0009568	APOSJ_49866, APOSJ_49865	AENJA_03799
OG0009570	APOSJ_16912	AENJA_17714, AENJA_04189
OG0009573	APOSJ_34650, APOSJ_17395, APOSJ_13132, APOSJ_63939, APOSJ_13137, APOSJ_63971, APOSJ_34651	AENJA_23007, AENJA_13812, AENJA_04825
OG0009577	APOSJ_44117, APOSJ_38540	AENJA_22378, AENJA_05441, AENJA_05442
OG0009578	APOSJ_06503, APOSJ_06506, APOSJ_06505, APOSJ_06504	AENJA_05783
OG0009580	APOSJ_61908	AENJA_26160
OG0009581	APOSJ_64194, APOSJ_38917, APOSJ_43406, APOSJ_49556	AENJA_06324
OG0009583	APOSJ_01660, APOSJ_01664, APOSJ_01661, APOSJ_48350, APOSJ_01663, APOSJ_01659	AENJA_06757
OG0009585	APOSJ_24300	AENJA_07729
OG0009586	APOSJ_53086	AENJA_08399
OG0009588	APOSJ_25471, APOSJ_25470, APOSJ_25473, APOSJ_29454, APOSJ_25472, APOSJ_25469, APOSJ_25468	AENJA_08574
OG0009589	APOSJ_02804, APOSJ_45046, APOSJ_27583	AENJA_08707
OG0009592	APOSJ_63739	AENJA_09115
OG0009594	APOSJ_03377, APOSJ_21170, APOSJ_03373, APOSJ_03372	AENJA_09433, AENJA_21654, AENJA_10224
OG0009595	APOSJ_17009, APOSJ_17010	AENJA_09686
OG0009596	APOSJ_30673	AENJA_09719
OG0009597	APOSJ_61601, APOSJ_61598, APOSJ_61599, APOSJ_61600, APOSJ_18529, APOSJ_61597	AENJA_10103
OG0009599	APOSJ_58962, APOSJ_46442	AENJA_19429, AENJA_10326
OG0009601	APOSJ_52898, APOSJ_15674, APOSJ_15676, APOSJ_52897, APOSJ_52899, APOSJ_15675	AENJA_10725
OG0009602	APOSJ_33159, APOSJ_65304, APOSJ_29817, APOSJ_55593, APOSJ_36103, APOSJ_36102, APOSJ_44832	AENJA_11062
OG0009603	APOSJ_23585, APOSJ_54580	AENJA_11181
OG0009605	APOSJ_54369	AENJA_11817
OG0009607	APOSJ_07292	AENJA_12534
OG0009608	APOSJ_09640, APOSJ_09641	AENJA_12856
OG0009609	APOSJ_26729, APOSJ_58491, APOSJ_26727	AENJA_13015
OG0009610	APOSJ_49535, APOSJ_49533, APOSJ_49534, APOSJ_49532	AENJA_13300
OG0009611	APOSJ_12236, APOSJ_12233, APOSJ_12235, APOSJ_12234	AENJA_13660
OG0009612	APOSJ_32098	AENJA_13823
OG0009613	APOSJ_47989	AENJA_14369
OG0009614	APOSJ_11342	AENJA_14375
OG0009615	APOSJ_42823, APOSJ_42822, APOSJ_42821	AENJA_14457
OG0009616	APOSJ_33136, APOSJ_33135	AENJA_16521
OG0009616	APOSJ_40568, APOSJ_20361	AENJA_14658
OG0009618	APOSJ_28557, APOSJ_36450, APOSJ_36460, APOSJ_31831	AENJA_15295
OG0009619	APOSJ_51577, APOSJ_22073	AENJA_15990
OG0009620	APOSJ_15658	AENJA_17026
OG0009621	APOSJ_14486	AENJA_17230
OG0009622	APOSJ_61275, APOSJ_64759	AENJA_17583
OG0009624	APOSJ_63088	AENJA_17980
OG0009625	APOSJ_62852, APOSJ_03430, APOSJ_03413, APOSJ_49580	AENJA_18346
OG0009627	APOSJ_23643, APOSJ_23642, APOSJ_23641	AENJA_18670
OG0009631	APOSJ_29820, APOSJ_29821	AENJA_19178
OG0009633	APOSJ_11758	AENJA_20212
OG0009634	APOSJ_26155, APOSJ_26154	AENJA_20375
OG0009635	APOSJ_45793, APOSJ_45796, APOSJ_19261, APOSJ_45795	AENJA_20593
OG0009636	APOSJ_45973, APOSJ_45974	AENJA_21042
OG0009638	APOSJ_17687, APOSJ_17686, APOSJ_45828	AENJA_21478
OG0009641	APOSJ_60636, APOSJ_16791, APOSJ_13042, APOSJ_52340	AENJA_21748
OG0009642	APOSJ_35712	AENJA_21955
OG0009643	APOSJ_12637	AENJA_21964
OG0009644	APOSJ_26412, APOSJ_26409, APOSJ_14950, APOSJ_26415, APOSJ_08064, APOSJ_26413, APOSJ_26410, APOSJ_35460, APOSJ_35461, APOSJ_26411	AENJA_22161
OG0009647	APOSJ_05976	AENJA_22953
OG0009648	APOSJ_42380, APOSJ_42379, APOSJ_42378	AENJA_23331
OG0009651	APOSJ_09170	AENJA_23874
OG0009653	APOSJ_19770	AENJA_24320
OG0009655	APOSJ_00877, APOSJ_00876	AENJA_25215
OG0009841	APOSJ_15031, APOSJ_15027, APOSJ_29051, APOSJ_15024, APOSJ_15026, APOSJ_15025, APOSJ_29053, APOSJ_15030, APOSJ_29054	AENJA_00388
OG0009846	APOSJ_38915	AENJA_09147, AENJA_21436
OG0009846	APOSJ_17949, APOSJ_17950	AENJA_01163, AENJA_26429, AENJA_02574
OG0009852	APOSJ_44209, APOSJ_63029, APOSJ_44208	AENJA_02430
OG0009854	APOSJ_36536, APOSJ_47715	AENJA_02958
OG0009855	APOSJ_55501	AENJA_07137
OG0009856	APOSJ_00437, APOSJ_00436	AENJA_03057
OG0009857	APOSJ_08985, APOSJ_08984, APOSJ_08986	AENJA_25478
OG0009859	APOSJ_28492, APOSJ_22959, APOSJ_23334, APOSJ_22955, APOSJ_22958, APOSJ_23219, APOSJ_23297, APOSJ_12677, APOSJ_62216, APOSJ_12696	AENJA_03590
OG0009862	APOSJ_35491, APOSJ_22606, APOSJ_35492, APOSJ_35490	AENJA_04846
OG0009864	APOSJ_25923, APOSJ_25924	AENJA_12359, AENJA_04887
OG0009865	APOSJ_38443, APOSJ_49115	AENJA_05625
OG0009866	APOSJ_49292, APOSJ_39314	AENJA_05709
OG0009867	APOSJ_54890	AENJA_25852, AENJA_05844, AENJA_24062
OG0009868	APOSJ_23091, APOSJ_23090, APOSJ_23088, APOSJ_14869	AENJA_22339, AENJA_05871
OG0009869	APOSJ_61228, APOSJ_11961	AENJA_05908
OG0009870	APOSJ_37801, APOSJ_37800	AENJA_05953
OG0009872	APOSJ_59622, APOSJ_40768, APOSJ_40766, APOSJ_40767	AENJA_06398
OG0009873	APOSJ_12114	AENJA_06465
OG0009875	APOSJ_64376, APOSJ_64377	AENJA_07066
OG0009876	APOSJ_44083, APOSJ_56516, APOSJ_23060, APOSJ_23065, APOSJ_03708, APOSJ_03711, APOSJ_03710, APOSJ_03707	AENJA_24110, AENJA_07581
OG0009877	APOSJ_06598, APOSJ_06597	AENJA_25937, AENJA_07713
OG0009878	APOSJ_32455, APOSJ_32454	AENJA_07905
OG0009879	APOSJ_53772	AENJA_07961
OG0009882	APOSJ_09472	AENJA_09480
OG0009883	APOSJ_57572, APOSJ_57576, APOSJ_57573, APOSJ_57574, APOSJ_57575	AENJA_09660
OG0009884	APOSJ_52642, APOSJ_52644, APOSJ_52640, APOSJ_52641, APOSJ_58611, APOSJ_52643, APOSJ_12382	AENJA_10584
OG0009885	APOSJ_64671, APOSJ_64672, APOSJ_64674, APOSJ_64673	AENJA_10881
OG0009886	APOSJ_15917, APOSJ_15918, APOSJ_15916	AENJA_11070
OG0009887	APOSJ_02489, APOSJ_02490	AENJA_11076
OG0009889	APOSJ_14149, APOSJ_50420, APOSJ_45856, APOSJ_50419, APOSJ_38035, APOSJ_50417	AENJA_12731
OG0009891	APOSJ_58691, APOSJ_04935, APOSJ_51658, APOSJ_58214	AENJA_13214
OG0009892	APOSJ_63818	AENJA_13449
OG0009893	APOSJ_23486	AENJA_13738
OG0009894	APOSJ_41694, APOSJ_44434	AENJA_13903, AENJA_19934
OG0009895	APOSJ_30720	AENJA_17557, AENJA_14014
OG0009897	APOSJ_23106, APOSJ_14911	AENJA_15288
OG0009898	APOSJ_45055	AENJA_15420
OG0009899	APOSJ_58411, APOSJ_00875	AENJA_16214
OG0009900	APOSJ_07430, APOSJ_07429	AENJA_16218
OG0009901	APOSJ_33382, APOSJ_48226, APOSJ_48227, APOSJ_60184, APOSJ_55710	AENJA_16975
OG0009902	APOSJ_11895	AENJA_17524
OG0009904	APOSJ_18121	AENJA_18016, AENJA_18017, AENJA_18015, AENJA_24223
OG0009905	APOSJ_13957, APOSJ_56741, APOSJ_22351, APOSJ_60672, APOSJ_37182, APOSJ_37183	AENJA_18111
OG0009907	APOSJ_59119, APOSJ_59117, APOSJ_34229, APOSJ_50116, APOSJ_08008, APOSJ_59118, APOSJ_65287, APOSJ_08007, APOSJ_50118, APOSJ_17959	AENJA_18650
OG0009908	APOSJ_27328	AENJA_18949
OG0009909	APOSJ_26764, APOSJ_26763, APOSJ_34808	AENJA_19194
OG0009910	APOSJ_64225, APOSJ_53579, APOSJ_53580, APOSJ_53582	AENJA_19689
OG0009915	APOSJ_16046, APOSJ_16045	AENJA_21244
OG0009916	APOSJ_37295	AENJA_21317
OG0009917	APOSJ_29741, APOSJ_26452, APOSJ_29743, APOSJ_29742, APOSJ_29740, APOSJ_29739	AENJA_21775
OG0009918	APOSJ_46039	AENJA_22040
OG0009920	APOSJ_59309	AENJA_22906
OG0009921	APOSJ_28266, APOSJ_28264, APOSJ_28265	AENJA_24049
OG0009922	APOSJ_39256, APOSJ_39255	AENJA_24255
OG0009924	APOSJ_53462	AENJA_24668
OG0009927	APOSJ_05441	AENJA_25700
OG0009928	APOSJ_52157	AENJA_25805
OG0009929	APOSJ_01974	AENJA_25935
OG0009930	APOSJ_30672	AENJA_26157
OG0009931	APOSJ_58376, APOSJ_58377	AENJA_26288
OG0009932	APOSJ_33518, APOSJ_33517	AENJA_26506
OG0009933	APOSJ_05295, APOSJ_05296, APOSJ_32849, APOSJ_05294	AENJA_26837
OG0010124	APOSJ_49059, APOSJ_49060, APOSJ_61632, APOSJ_49055	AENJA_00254
OG0010126	APOSJ_23008, APOSJ_23007	AENJA_00777, AENJA_17349
OG0010128	APOSJ_49139	AENJA_02885
OG0010128	APOSJ_19929	AENJA_00947
OG0010129	APOSJ_51871, APOSJ_62881, APOSJ_62879, APOSJ_62880, APOSJ_23776, APOSJ_24732, APOSJ_57088, APOSJ_00015	AENJA_01069
OG0010130	APOSJ_49354, APOSJ_49357, APOSJ_49356, APOSJ_49355	AENJA_01205
OG0010135	APOSJ_16888, APOSJ_63862, APOSJ_63861, APOSJ_63863	AENJA_02916
OG0010138	APOSJ_42168	AENJA_12293, AENJA_06498, AENJA_18750
OG0010140	APOSJ_55312	AENJA_03287
OG0010140	APOSJ_47636, APOSJ_47631, APOSJ_55267, APOSJ_47307, APOSJ_40297	AENJA_13720
OG0010144	APOSJ_31459, APOSJ_04949, APOSJ_65223, APOSJ_65225, APOSJ_65224, APOSJ_04947, APOSJ_04529	AENJA_03508
OG0010146	APOSJ_48330, APOSJ_48332, APOSJ_50562, APOSJ_50579, APOSJ_50561, APOSJ_28622, APOSJ_48333, APOSJ_50558, APOSJ_50560, APOSJ_46598, APOSJ_48331, APOSJ_48320, APOSJ_28623	AENJA_03614
OG0010147	APOSJ_40852	AENJA_03889
OG0010148	APOSJ_01440	AENJA_04061
OG0010150	APOSJ_50996	AENJA_12931, AENJA_04364
OG0010151	APOSJ_06012	AENJA_05443
OG0010152	APOSJ_56432, APOSJ_27912, APOSJ_28407	AENJA_05567
OG0010153	APOSJ_22119, APOSJ_47665, APOSJ_04813, APOSJ_00292	AENJA_21687
OG0010155	APOSJ_03925, APOSJ_03928	AENJA_05752
OG0010156	APOSJ_21471	AENJA_05755
OG0010158	APOSJ_36804, APOSJ_36806, APOSJ_34467	AENJA_06640, AENJA_20606
OG0010159	APOSJ_35164, APOSJ_20724	AENJA_06722
OG0010160	APOSJ_18004, APOSJ_18003, APOSJ_61014	AENJA_08303, AENJA_07091, AENJA_23942, AENJA_09809, AENJA_09808, AENJA_09810
OG0010162	APOSJ_55636	AENJA_07349
OG0010165	APOSJ_45351, APOSJ_16644	AENJA_07847, AENJA_20728
OG0010169	APOSJ_17061	AENJA_08463
OG0010171	APOSJ_43313, APOSJ_06847, APOSJ_06843, APOSJ_06849, APOSJ_06846, APOSJ_06844, APOSJ_06848, APOSJ_06845	AENJA_08557
OG0010173	APOSJ_49981	AENJA_09239
OG0010175	APOSJ_53974	AENJA_09579
OG0010176	APOSJ_05264, APOSJ_05265, APOSJ_12066	AENJA_09995
OG0010178	APOSJ_50912	AENJA_11387
OG0010179	APOSJ_21213, APOSJ_21211, APOSJ_21212, APOSJ_21214	AENJA_11498
OG0010181	APOSJ_21466, APOSJ_21463, APOSJ_21464, APOSJ_21460, APOSJ_21465, APOSJ_27189, APOSJ_21462, APOSJ_21459	AENJA_15013, AENJA_12142, AENJA_25000
OG0010182	APOSJ_28186, APOSJ_25269, APOSJ_25268, APOSJ_25266, APOSJ_28185	AENJA_12193
OG0010183	APOSJ_09983	AENJA_12296
OG0010184	APOSJ_63197, APOSJ_63199	AENJA_12443
OG0010185	APOSJ_39315	AENJA_12807, AENJA_17617
OG0010186	APOSJ_21862, APOSJ_21863, APOSJ_21864	AENJA_12853
OG0010187	APOSJ_31325, APOSJ_07381	AENJA_12895
OG0010188	APOSJ_21499	AENJA_12901
OG0010189	APOSJ_54604, APOSJ_54606, APOSJ_54607	AENJA_14925, AENJA_13037
OG0010191	APOSJ_61247, APOSJ_61248	AENJA_13259
OG0010193	APOSJ_15913, APOSJ_15914, APOSJ_15915, APOSJ_15912	AENJA_13310
OG0010197	APOSJ_37230	AENJA_14740
OG0010198	APOSJ_32403	AENJA_14936
OG0010199	APOSJ_02215	AENJA_15833
OG0010203	APOSJ_07671, APOSJ_01232, APOSJ_01234, APOSJ_01235	AENJA_16455
OG0010204	APOSJ_64509, APOSJ_64508	AENJA_17239
OG0010206	APOSJ_29780, APOSJ_29794, APOSJ_01804, APOSJ_01805	AENJA_18480
OG0010207	APOSJ_21445, APOSJ_21444	AENJA_18635
OG0010208	APOSJ_04062, APOSJ_16000	AENJA_19230
OG0010209	APOSJ_32533, APOSJ_32532	AENJA_20278
OG0010211	APOSJ_51664, APOSJ_34405	AENJA_21204, AENJA_21208
OG0010214	APOSJ_43727	AENJA_23327
OG0010215	APOSJ_01043, APOSJ_01042	AENJA_23332
OG0010216	APOSJ_48154, APOSJ_04733, APOSJ_64344, APOSJ_64343, APOSJ_35165, APOSJ_35163	AENJA_23359
OG0010217	APOSJ_41830	AENJA_23664
OG0010221	APOSJ_13939, APOSJ_56373, APOSJ_31648, APOSJ_56371, APOSJ_56370, APOSJ_36999, APOSJ_56372	AENJA_24577
OG0010222	APOSJ_05672, APOSJ_35740, APOSJ_05669, APOSJ_05675, APOSJ_05670, APOSJ_05671	AENJA_24895
OG0010223	APOSJ_39958, APOSJ_39959, APOSJ_39960	AENJA_25535
OG0010225	APOSJ_14732	AENJA_25813
OG0010226	APOSJ_46681, APOSJ_24210, APOSJ_24208, APOSJ_46682	AENJA_25967
OG0010228	APOSJ_57249, APOSJ_57252	AENJA_26248
OG0010229	APOSJ_49673, APOSJ_49674	AENJA_26343
OG0010230	APOSJ_40616	AENJA_26683, AENJA_26682
OG0010465	APOSJ_16713, APOSJ_16710, APOSJ_39801, APOSJ_16712, APOSJ_37259, APOSJ_37258	AENJA_00063
OG0010466	APOSJ_55330, APOSJ_55329, APOSJ_55328	AENJA_04907, AENJA_00091
OG0010468	APOSJ_14463, APOSJ_14461	AENJA_00235
OG0010469	APOSJ_36725	AENJA_11486
OG0010470	APOSJ_36698, APOSJ_03088, APOSJ_56739, APOSJ_33053, APOSJ_16027, APOSJ_16026	AENJA_00436
OG0010473	APOSJ_46205, APOSJ_21648, APOSJ_46204	AENJA_00585
OG0010479	APOSJ_46899, APOSJ_11165, APOSJ_11164	AENJA_01517
OG0010480	APOSJ_54405	AENJA_01613
OG0010481	APOSJ_44107, APOSJ_44106	AENJA_01731
OG0010485	APOSJ_53363, APOSJ_44314	AENJA_03106
OG0010486	APOSJ_19749, APOSJ_38066, APOSJ_28679, APOSJ_28676, APOSJ_38067, APOSJ_36595, APOSJ_21777	AENJA_03193
OG0010487	APOSJ_31286	AENJA_03325
OG0010488	APOSJ_24335	AENJA_03591, AENJA_26432
OG0010491	APOSJ_24189	AENJA_03837, AENJA_07368
OG0010492	APOSJ_63735, APOSJ_63732, APOSJ_16282	AENJA_04296
OG0010493	APOSJ_21717, APOSJ_59399, APOSJ_10118	AENJA_25955
OG0010494	APOSJ_00772, APOSJ_51003, APOSJ_20653, APOSJ_20652, APOSJ_20654	AENJA_04586
OG0010495	APOSJ_02095	AENJA_04652
