Orthogroup	BRAFL	PFLAV
OG0007118	bflo_17782	TCONS_00001877.p1
OG0007119	bflo_26455	TCONS_00052985.p1, TCONS_00052977.p1
OG0007120	bflo_26318	TCONS_00053428.p1
OG0007121	bflo_21082	TCONS_00011260.p1
OG0007122	bflo_24072	TCONS_00050924.p1
OG0007123	bflo_09914	TCONS_00026911.p1
OG0007124	bflo_15170	TCONS_00043163.p1
OG0007125	bflo_14785	TCONS_00034395.p1, TCONS_00034463.p1
OG0007126	bflo_22266	TCONS_00010845.p1
OG0007127	bflo_00577	TCONS_00019274.p1
OG0007129	bflo_10446	TCONS_00026026.p1
OG0007130	bflo_11677	TCONS_00047510.p1
OG0007131	bflo_25611	TCONS_00053264.p1
OG0007132	bflo_05661	TCONS_00046363.p1
OG0007133	bflo_02382	TCONS_00029153.p1
OG0007134	bflo_10408	TCONS_00041920.p1
OG0007135	bflo_08465	TCONS_00018971.p1
OG0007136	bflo_06450	TCONS_00028952.p1
OG0007137	bflo_22784	TCONS_00014362.p1
OG0007138	bflo_15711	TCONS_00015362.p1
OG0007139	bflo_05619	TCONS_00016896.p1
OG0007140	bflo_25840	TCONS_00053561.p1
OG0007142	bflo_15000	TCONS_00044220.p1, TCONS_00042910.p1
OG0007143	bflo_01199	TCONS_00045330.p1
OG0007144	bflo_20069	TCONS_00011322.p1
OG0007145	bflo_05366	TCONS_00046303.p1
OG0007146	bflo_21226	TCONS_00017342.p1, TCONS_00017359.p1
OG0007147	bflo_24598	TCONS_00050872.p1
OG0007148	bflo_12090	TCONS_00048638.p1
OG0007149	bflo_17134	TCONS_00051414.p1, TCONS_00051411.p1
OG0007150	bflo_12859, bflo_09705	TCONS_00008146.p1
OG0007151	bflo_14436	TCONS_00042529.p1
OG0007152	bflo_08459, bflo_12446	TCONS_00019894.p1
OG0007153	bflo_14060	TCONS_00011695.p1
OG0007154	bflo_11488	TCONS_00009690.p1
OG0007155	bflo_16518, bflo_16186, bflo_16189, bflo_19396, bflo_22032	TCONS_00018235.p1
OG0007156	bflo_00834, bflo_00835	TCONS_00027558.p1, TCONS_00027542.p1
OG0007158	bflo_12648	TCONS_00007848.p1
OG0007159	bflo_17008, bflo_17009	TCONS_00015808.p1
OG0007160	bflo_13912	TCONS_00009021.p1
OG0007161	bflo_12808	TCONS_00007008.p1
OG0007162	bflo_12051	TCONS_00033875.p1
OG0007163	bflo_05600	TCONS_00029121.p1
OG0007164	bflo_18316	TCONS_00002256.p1
OG0007165	bflo_08764	TCONS_00017776.p1
OG0007166	bflo_09971	TCONS_00024144.p1
OG0007168	bflo_18756	TCONS_00055660.p1
OG0007170	bflo_02728	TCONS_00025934.p1
OG0007171	bflo_19822	TCONS_00010138.p1
OG0007172	bflo_11286	TCONS_00043013.p1, TCONS_00043012.p1
OG0007173	bflo_24164	TCONS_00051896.p1
OG0007174	bflo_13932	TCONS_00007979.p1
OG0007175	bflo_10755	TCONS_00023372.p1, TCONS_00023371.p1, TCONS_00023408.p1
OG0007176	bflo_11713	TCONS_00040411.p1
OG0007177	bflo_23830, bflo_10937	TCONS_00010636.p1
OG0007178	bflo_16205	TCONS_00016052.p1
OG0007179	bflo_00319	TCONS_00019736.p1, TCONS_00019726.p1
OG0007181	bflo_12101	TCONS_00038911.p1, TCONS_00041145.p1
OG0007182	bflo_21896	TCONS_00022331.p1
OG0007184	bflo_21975	TCONS_00018313.p1
OG0007185	bflo_22465, bflo_10063, bflo_10064	TCONS_00035310.p1, TCONS_00035096.p1, TCONS_00045105.p1, TCONS_00045100.p1
OG0007186	bflo_15420	TCONS_00003055.p1
OG0007187	bflo_00521	TCONS_00019991.p1
OG0007188	bflo_00784	TCONS_00056408.p1
OG0007189	bflo_23124	TCONS_00012994.p1
OG0007191	bflo_25319	TCONS_00054320.p1
OG0007192	bflo_19273	TCONS_00056981.p1
OG0007194	bflo_21637	TCONS_00009638.p1, TCONS_00009636.p1, TCONS_00009637.p1
OG0007195	bflo_09759	TCONS_00003009.p1, TCONS_00003555.p1
OG0007198	bflo_10249	TCONS_00029381.p1, TCONS_00023717.p1
OG0007200	bflo_21570	TCONS_00031248.p1
OG0007201	bflo_22933	TCONS_00012488.p1
OG0007204	bflo_25247	TCONS_00053739.p1
OG0007209	bflo_15890	TCONS_00005099.p1
OG0007213	bflo_23133	TCONS_00012239.p1
OG0007248	bflo_12581	TCONS_00008889.p1
OG0007249	bflo_09901	TCONS_00044027.p1, TCONS_00044026.p1
OG0007250	bflo_21684	TCONS_00022493.p1
OG0007251	bflo_02716	TCONS_00029700.p1
OG0007252	bflo_07592	TCONS_00030064.p1
OG0007253	bflo_13719	TCONS_00007438.p1
OG0007254	bflo_25142	TCONS_00050275.p1
OG0007255	bflo_18944	TCONS_00056623.p1
OG0007256	bflo_25720	TCONS_00013533.p1
OG0007257	bflo_17315, bflo_17314, bflo_17316, bflo_20023, bflo_00159	TCONS_00018213.p1
OG0007258	bflo_05313	TCONS_00029836.p1
OG0007260	bflo_15073, bflo_20515	TCONS_00010130.p1
OG0007261	bflo_26189	TCONS_00054521.p1
OG0007264	bflo_13280	TCONS_00009451.p1
OG0007266	bflo_11544	TCONS_00049668.p1
OG0007267	bflo_25645	TCONS_00053410.p1
OG0007268	bflo_21784	TCONS_00021568.p1
OG0007269	bflo_11589	TCONS_00017528.p1, TCONS_00018132.p1
OG0007270	bflo_14763	TCONS_00042829.p1
OG0007271	bflo_23418	TCONS_00013933.p1
OG0007272	bflo_24550, bflo_24548	TCONS_00052083.p1
OG0007273	bflo_03291	TCONS_00038194.p1
OG0007274	bflo_16336	TCONS_00004667.p1
OG0007275	bflo_10957	TCONS_00005999.p1
OG0007276	bflo_02810	TCONS_00028742.p1
OG0007278	bflo_14356	TCONS_00043998.p1
OG0007279	bflo_20332	TCONS_00005992.p1
OG0007280	bflo_01423	TCONS_00045995.p1
OG0007281	bflo_23827	TCONS_00012551.p1
OG0007282	bflo_20472	TCONS_00006842.p1
OG0007283	bflo_04526	TCONS_00002100.p1
OG0007284	bflo_06381	TCONS_00002347.p1
OG0007285	bflo_17673	TCONS_00002156.p1
OG0007286	bflo_05934, bflo_06644, bflo_06645, bflo_06646	TCONS_00028996.p1
OG0007288	bflo_08435	TCONS_00031264.p1
OG0007289	bflo_22229	TCONS_00054996.p1
OG0007290	bflo_13377	TCONS_00007187.p1
OG0007291	bflo_13121, bflo_27070	TCONS_00008947.p1
OG0007292	bflo_16155	TCONS_00035530.p1, TCONS_00035602.p1
OG0007293	bflo_05427	TCONS_00045187.p1
OG0007294	bflo_00403	TCONS_00019618.p1
OG0007295	bflo_07534	TCONS_00030149.p1
OG0007296	bflo_16995	TCONS_00004477.p1
OG0007297	bflo_23790	TCONS_00013759.p1
OG0007299	bflo_10653	TCONS_00026956.p1
OG0007300	bflo_19110	TCONS_00055881.p1
OG0007302	bflo_14759	TCONS_00042008.p1
OG0007303	bflo_13169	TCONS_00021677.p1
OG0007304	bflo_24595	TCONS_00017068.p1
OG0007305	bflo_22443	TCONS_00039824.p1
OG0007306	bflo_17424	TCONS_00002187.p1
OG0007307	bflo_10777	TCONS_00003884.p1
OG0007308	bflo_02394	TCONS_00004027.p1
OG0007309	bflo_23700	TCONS_00010691.p1
OG0007310	bflo_19137	TCONS_00055647.p1
OG0007312	bflo_23752	TCONS_00012482.p1
OG0007313	bflo_15745	TCONS_00016093.p1, TCONS_00016085.p1, TCONS_00016094.p1
OG0007314	bflo_08559	TCONS_00010379.p1
OG0007315	bflo_05903	TCONS_00026635.p1
OG0007316	bflo_21079	TCONS_00006026.p1
OG0007317	bflo_06371	TCONS_00046686.p1
OG0007318	bflo_11011	TCONS_00049203.p1
OG0007319	bflo_09858	TCONS_00045987.p1
OG0007320	bflo_05418	TCONS_00029160.p1
OG0007322	bflo_21299	TCONS_00015457.p1
OG0007323	bflo_01172	TCONS_00018010.p1
OG0007325	bflo_13977	TCONS_00007263.p1
OG0007326	bflo_22978	TCONS_00019324.p1
OG0007327	bflo_21825	TCONS_00020899.p1
OG0007328	bflo_10144	TCONS_00025891.p1
OG0007330	bflo_14343	TCONS_00042612.p1
OG0007331	bflo_01457, bflo_19764	TCONS_00017202.p1
OG0007332	bflo_00043	TCONS_00041617.p1
OG0007333	bflo_21322	TCONS_00022881.p1
OG0007334	bflo_08019	TCONS_00020764.p1
OG0007335	bflo_08747	TCONS_00012140.p1
OG0007336	bflo_18139	TCONS_00001393.p1, TCONS_00001399.p1
OG0007337	bflo_14621	TCONS_00018627.p1
OG0007338	bflo_03890	TCONS_00050471.p1
OG0007339	bflo_18665, bflo_27270	TCONS_00055656.p1
OG0007340	bflo_16530	TCONS_00016057.p1
OG0007341	bflo_16524	TCONS_00016545.p1
OG0007342	bflo_18915	TCONS_00014969.p1, TCONS_00052712.p1
OG0007343	bflo_07918	TCONS_00052916.p1
OG0007344	bflo_07595	TCONS_00010788.p1
OG0007345	bflo_08389	TCONS_00030892.p1
OG0007347	bflo_02081	TCONS_00027454.p1
OG0007348	bflo_22199	TCONS_00021307.p1
OG0007350	bflo_23018	TCONS_00033487.p1
OG0007351	bflo_26476	TCONS_00019320.p1
OG0007352	bflo_22987	TCONS_00006024.p1
OG0007353	bflo_13799	TCONS_00008823.p1
OG0007354	bflo_00249	TCONS_00019461.p1
OG0007356	bflo_12334	TCONS_00049071.p1
OG0007357	bflo_22058	TCONS_00011016.p1
OG0007358	bflo_05818	TCONS_00029301.p1
OG0007359	bflo_12738	TCONS_00009375.p1
OG0007360	bflo_16171	TCONS_00016357.p1
OG0007361	bflo_06202	TCONS_00029124.p1, TCONS_00029129.p1
OG0007363	bflo_15450	TCONS_00042576.p1
OG0007364	bflo_14577	TCONS_00043040.p1
OG0007365	bflo_25863	TCONS_00054495.p1
OG0007366	bflo_05679	TCONS_00027860.p1
OG0007367	bflo_25660	TCONS_00054210.p1
OG0007368	bflo_10256	TCONS_00023382.p1, TCONS_00023348.p1, TCONS_00023381.p1
OG0007370	bflo_20740	TCONS_00006543.p1
OG0007371	bflo_05288	TCONS_00026558.p1
OG0007372	bflo_12199	TCONS_00002920.p1
OG0007373	bflo_21841	TCONS_00056390.p1, TCONS_00041425.p1
OG0007374	bflo_10884	TCONS_00027657.p1
OG0007375	bflo_18381	TCONS_00002388.p1
OG0007376	bflo_06403	TCONS_00046614.p1
OG0007377	bflo_17036	TCONS_00015260.p1
OG0007378	bflo_21755	TCONS_00021076.p1
OG0007379	bflo_05815	TCONS_00003495.p1
OG0007380	bflo_12695	TCONS_00019634.p1
OG0007381	bflo_22930	TCONS_00013896.p1
OG0007382	bflo_12647	TCONS_00018463.p1
OG0007383	bflo_27218, bflo_17600	TCONS_00002090.p1, TCONS_00002089.p1
OG0007384	bflo_13468	TCONS_00000901.p1
OG0007385	bflo_09851	TCONS_00025457.p1
OG0007386	bflo_06795	TCONS_00045807.p1
OG0007387	bflo_16313	TCONS_00015964.p1
OG0007388	bflo_25933	TCONS_00053201.p1, TCONS_00053202.p1
OG0007389	bflo_15838	TCONS_00000201.p1
OG0007390	bflo_04356	TCONS_00013719.p1, TCONS_00013718.p1
OG0007391	bflo_10127	TCONS_00006040.p1
OG0007392	bflo_26122	TCONS_00052672.p1
OG0007393	bflo_19723	TCONS_00011541.p1
OG0007394	bflo_24326	TCONS_00010962.p1
OG0007395	bflo_23165	TCONS_00013162.p1
OG0007396	bflo_12995	TCONS_00007368.p1
OG0007397	bflo_26218	TCONS_00053178.p1
OG0007398	bflo_17370, bflo_01502, bflo_17308, bflo_16004	TCONS_00016548.p1
OG0007399	bflo_24010	TCONS_00002016.p1
OG0007400	bflo_22433	TCONS_00021504.p1
OG0007402	bflo_23426	TCONS_00013464.p1
OG0007403	bflo_10174	TCONS_00010423.p1
OG0007404	bflo_14331	TCONS_00037182.p1
OG0007405	bflo_20962	TCONS_00006553.p1
OG0007406	bflo_20357	TCONS_00004889.p1
OG0007407	bflo_08514	TCONS_00030604.p1
OG0007408	bflo_02032	TCONS_00017153.p1
OG0007409	bflo_02035	TCONS_00018206.p1
OG0007411	bflo_07704	TCONS_00020743.p1
OG0007412	bflo_17518	TCONS_00000425.p1
OG0007413	bflo_18831, bflo_19664	TCONS_00055344.p1
OG0007414	bflo_25464	TCONS_00053253.p1
OG0007415	bflo_02381	TCONS_00003678.p1
OG0007416	bflo_14951	TCONS_00044268.p1, TCONS_00042872.p1
OG0007417	bflo_20677	TCONS_00004580.p1
OG0007418	bflo_20034	TCONS_00004974.p1
OG0007419	bflo_22990	TCONS_00012322.p1
OG0007420	bflo_24886	TCONS_00050553.p1
OG0007421	bflo_12217	TCONS_00056604.p1, TCONS_00056597.p1
OG0007422	bflo_19655	TCONS_00011395.p1
OG0007423	bflo_23596	TCONS_00013868.p1
OG0007424	bflo_23127	TCONS_00013473.p1
OG0007425	bflo_14507	TCONS_00043934.p1
OG0007426	bflo_18604	TCONS_00035289.p1
OG0007427	bflo_09574	TCONS_00027248.p1
OG0007428	bflo_19134	TCONS_00041450.p1, TCONS_00055214.p1
OG0007429	bflo_11389	TCONS_00049271.p1
OG0007430	bflo_17946	TCONS_00000591.p1
OG0007431	bflo_00171	TCONS_00020262.p1
OG0007432	bflo_24342	TCONS_00051328.p1, TCONS_00051420.p3
OG0007433	bflo_03234	TCONS_00019250.p1
OG0007434	bflo_23083	TCONS_00012512.p1, TCONS_00012515.p1
OG0007435	bflo_02346	TCONS_00003827.p1, TCONS_00003805.p1
OG0007436	bflo_02613	TCONS_00004148.p1
OG0007438	bflo_09397	TCONS_00025516.p1
OG0007439	bflo_01560	TCONS_00016765.p1
OG0007440	bflo_12274	TCONS_00048153.p1
OG0007441	bflo_20302, bflo_15083	TCONS_00018310.p1
OG0007442	bflo_25641	TCONS_00053552.p1
OG0007443	bflo_20276	TCONS_00006361.p1, TCONS_00006360.p1
OG0007444	bflo_00595	TCONS_00028927.p1
OG0007445	bflo_17572	TCONS_00001021.p1
OG0007446	bflo_07107	TCONS_00005993.p1
OG0007447	bflo_15402	TCONS_00042554.p1
OG0007448	bflo_05489, bflo_06846	TCONS_00028344.p1
OG0007449	bflo_12540	TCONS_00032753.p1, TCONS_00007607.p1
OG0007450	bflo_10846	TCONS_00012170.p1
OG0007451	bflo_13811	TCONS_00020489.p1
OG0007452	bflo_14825, bflo_14722	TCONS_00043752.p1
OG0007453	bflo_16585	TCONS_00015079.p1
OG0007454	bflo_22118	TCONS_00022466.p1
OG0007455	bflo_17706	TCONS_00001304.p1
OG0007456	bflo_01583	TCONS_00017386.p1
OG0007457	bflo_26814, bflo_06127	TCONS_00027985.p1
OG0007458	bflo_25670	TCONS_00054268.p1
OG0007459	bflo_20243	TCONS_00011184.p1
OG0007460	bflo_10847	TCONS_00011173.p1
OG0007461	bflo_09747	TCONS_00011136.p1
OG0007462	bflo_18941	TCONS_00004455.p1
OG0007463	bflo_10590	TCONS_00023049.p1
OG0007465	bflo_21112	TCONS_00005089.p1
OG0007466	bflo_08000	TCONS_00015307.p1
OG0007467	bflo_05624	TCONS_00029316.p1
OG0007468	bflo_08789	TCONS_00027148.p1
OG0007469	bflo_12194, bflo_20864	TCONS_00047565.p1
OG0007471	bflo_13019	TCONS_00008793.p1
OG0007472	bflo_05935	TCONS_00027881.p1
OG0007474	bflo_01427	TCONS_00034975.p1
OG0007475	bflo_08869	TCONS_00034482.p1, TCONS_00034483.p1
OG0007476	bflo_25779	TCONS_00053493.p1
OG0007477	bflo_19128, bflo_19228	TCONS_00055325.p1
OG0007478	bflo_20152	TCONS_00006303.p1
OG0007479	bflo_23681	TCONS_00014340.p1
OG0007481	bflo_20525, bflo_20940	TCONS_00006126.p1
OG0007482	bflo_24643	TCONS_00050546.p1
OG0007483	bflo_05915	TCONS_00017917.p1
OG0007484	bflo_15769	TCONS_00011058.p1
OG0007485	bflo_22291	TCONS_00029182.p1
OG0007487	bflo_21834	TCONS_00006042.p1, TCONS_00004732.p1
OG0007488	bflo_09156	TCONS_00056102.p1
OG0007489	bflo_01354	TCONS_00011180.p1
OG0007491	bflo_08894	TCONS_00026008.p1, TCONS_00026018.p1
OG0007492	bflo_11532	TCONS_00010188.p1
OG0007494	bflo_21044	TCONS_00005244.p1
OG0007495	bflo_02160	TCONS_00003309.p1
OG0007496	bflo_02927	TCONS_00003618.p1
OG0007497	bflo_21756	TCONS_00021497.p1
OG0007498	bflo_05937	TCONS_00046777.p1
OG0007499	bflo_23609	TCONS_00011333.p1
OG0007500	bflo_02362	TCONS_00002909.p1
OG0007501	bflo_03458	TCONS_00037490.p1
OG0007503	bflo_22154	TCONS_00021620.p1
OG0007504	bflo_23410	TCONS_00013281.p1, TCONS_00013301.p1
OG0007505	bflo_11317	TCONS_00020983.p1, TCONS_00046313.p2, TCONS_00002693.p1, TCONS_00016151.p1, TCONS_00023567.p1, TCONS_00001871.p1, TCONS_00032399.p1, TCONS_00010940.p1, TCONS_00039772.p1, TCONS_00038466.p1
OG0007506	bflo_07456	TCONS_00011706.p1
OG0007507	bflo_20339	TCONS_00011576.p1
OG0007508	bflo_16429	TCONS_00015471.p1
OG0007509	bflo_25337	TCONS_00054447.p1
OG0007510	bflo_23353	TCONS_00018393.p1
OG0007513	bflo_12370	TCONS_00015244.p1, TCONS_00048348.p1
OG0007516	bflo_11093	TCONS_00047818.p1
OG0007517	bflo_09839	TCONS_00024868.p1, TCONS_00024847.p1, TCONS_00024869.p1
OG0007518	bflo_12220	TCONS_00049603.p1
OG0007519	bflo_13950	TCONS_00045536.p1
OG0007520	bflo_25745	TCONS_00054334.p1
OG0007521	bflo_13860	TCONS_00005602.p1, TCONS_00005599.p1, TCONS_00005598.p1
OG0007521	bflo_19698, bflo_19701	TCONS_00005594.p1
OG0007522	bflo_03362	TCONS_00037019.p1
OG0007524	bflo_21710	TCONS_00021553.p1
OG0007525	bflo_25748	TCONS_00053226.p1
OG0007527	bflo_12687	TCONS_00020697.p1
OG0007528	bflo_15800	TCONS_00016340.p1
OG0007529	bflo_22763	TCONS_00013712.p1
OG0007531	bflo_06234	TCONS_00028954.p1
OG0007533	bflo_05908	TCONS_00027040.p1
OG0007539	bflo_03346	TCONS_00005577.p1, TCONS_00021897.p1
OG0007541	bflo_23902, bflo_15686	TCONS_00011720.p1
OG0007551	bflo_21944	TCONS_00019238.p1
OG0007553	bflo_13631, bflo_12555, bflo_14014, bflo_11573, bflo_13238, bflo_12956, bflo_26691, bflo_02744, bflo_01012	TCONS_00028137.p1
OG0007555	bflo_23183, bflo_04321, bflo_14822, bflo_13404, bflo_25403, bflo_25994, bflo_25998, bflo_23669, bflo_24941	TCONS_00035273.p1
OG0007556	bflo_04785	TCONS_00042880.p1, TCONS_00025788.p1, TCONS_00024478.p1, TCONS_00034457.p1, TCONS_00002495.p1
OG0007582	bflo_06722	TCONS_00047301.p1
OG0007583	bflo_10280, bflo_09617	TCONS_00025889.p1
OG0007584	bflo_23456	TCONS_00014181.p1
OG0007587	bflo_05425	TCONS_00045363.p1
OG0007588	bflo_08932	TCONS_00024021.p1
OG0007589	bflo_15014	TCONS_00041793.p1
OG0007590	bflo_09633, bflo_20745, bflo_20854, bflo_08790, bflo_10527	TCONS_00026992.p1, TCONS_00025959.p1, TCONS_00026995.p1
OG0007591	bflo_06991	TCONS_00002544.p1
OG0007592	bflo_02567	TCONS_00021740.p1, TCONS_00011070.p1, TCONS_00054888.p1, TCONS_00049407.p1
OG0007593	bflo_18115	TCONS_00051391.p1
OG0007595	bflo_08716	TCONS_00049633.p1
OG0007596	bflo_00217	TCONS_00019598.p1
OG0007597	bflo_20205	TCONS_00056560.p1
OG0007600	bflo_22319, bflo_22546	TCONS_00021823.p1
OG0007601	bflo_22835	TCONS_00012592.p1
OG0007602	bflo_25731	TCONS_00053897.p1
OG0007603	bflo_13403	TCONS_00007849.p1
OG0007604	bflo_13109	TCONS_00008215.p1
OG0007605	bflo_14084	TCONS_00010403.p1
OG0007606	bflo_09037	TCONS_00010402.p1
OG0007607	bflo_24972	TCONS_00051718.p1
OG0007609	bflo_21985	TCONS_00022589.p1
OG0007610	bflo_12438	TCONS_00049691.p1
OG0007612	bflo_03626	TCONS_00038095.p1
OG0007613	bflo_05631	TCONS_00053626.p1
OG0007614	bflo_13306	TCONS_00007077.p1
OG0007615	bflo_11806	TCONS_00049219.p1
OG0007616	bflo_05802	TCONS_00045337.p1
OG0007617	bflo_05912	TCONS_00028755.p1
OG0007618	bflo_17677	TCONS_00002351.p1
OG0007619	bflo_24408	TCONS_00051121.p1
OG0007621	bflo_25877	TCONS_00042782.p1
OG0007622	bflo_12432, bflo_11562	TCONS_00048817.p1
OG0007623	bflo_09081	TCONS_00022489.p1, TCONS_00009662.p1
OG0007624	bflo_03915	TCONS_00000852.p1
OG0007625	bflo_17208	TCONS_00002138.p1
OG0007628	bflo_14113	TCONS_00044142.p1
OG0007630	bflo_22203	TCONS_00022042.p1
OG0007632	bflo_12731	TCONS_00003461.p1
OG0007633	bflo_00693	TCONS_00019502.p1
OG0007634	bflo_07145	TCONS_00031483.p1
OG0007635	bflo_07343	TCONS_00030629.p1
OG0007637	bflo_09449	TCONS_00011139.p1
OG0007638	bflo_17731	TCONS_00048910.p1
OG0007639	bflo_07577	TCONS_00030093.p1
OG0007643	bflo_02155	TCONS_00002995.p1
OG0007645	bflo_20312	TCONS_00013025.p1
OG0007646	bflo_08412	TCONS_00044005.p1
OG0007647	bflo_19093	TCONS_00056859.p1
OG0007648	bflo_17312	TCONS_00001270.p1
OG0007649	bflo_10016	TCONS_00026433.p1
OG0007650	bflo_03304	TCONS_00015610.p1
OG0007651	bflo_21344	TCONS_00009716.p1
OG0007652	bflo_16698	TCONS_00016043.p1
OG0007653	bflo_06136	TCONS_00011069.p1
OG0007654	bflo_26579, bflo_00334	TCONS_00038692.p1, TCONS_00032279.p1
OG0007655	bflo_05609, bflo_06739	TCONS_00028825.p1
OG0007656	bflo_11407	TCONS_00048545.p1
OG0007657	bflo_03371	TCONS_00036175.p1
OG0007658	bflo_17413	TCONS_00007816.p1, TCONS_00007835.p1, TCONS_00007815.p1
OG0007659	bflo_00447	TCONS_00020526.p1
OG0007660	bflo_16535	TCONS_00015904.p1
OG0007661	bflo_24538	TCONS_00050251.p1
OG0007661	bflo_08201	TCONS_00015425.p1
OG0007661	bflo_19308	TCONS_00050990.p1
OG0007662	bflo_24186	TCONS_00010765.p1
OG0007663	bflo_17347	TCONS_00054988.p1
OG0007665	bflo_01695	TCONS_00025915.p1
OG0007666	bflo_23297	TCONS_00014134.p1
OG0007667	bflo_12556	TCONS_00004476.p1
OG0007668	bflo_20338	TCONS_00005532.p1
OG0007669	bflo_11142	TCONS_00048639.p1
OG0007670	bflo_05622	TCONS_00018865.p1
OG0007671	bflo_02418	TCONS_00044650.p1
OG0007672	bflo_17487	TCONS_00000495.p1
OG0007673	bflo_06491	TCONS_00045388.p1
OG0007674	bflo_23563	TCONS_00010380.p1
OG0007675	bflo_06363	TCONS_00045118.p1
OG0007676	bflo_08407	TCONS_00016320.p1
OG0007677	bflo_16920	TCONS_00016523.p1
OG0007678	bflo_23967	TCONS_00010000.p1
OG0007679	bflo_10208	TCONS_00027063.p1
OG0007680	bflo_17990, bflo_00308	TCONS_00027847.p1
OG0007681	bflo_03450	TCONS_00028523.p1
OG0007683	bflo_09373	TCONS_00027371.p1, TCONS_00027351.p1, TCONS_00027354.p1
OG0007684	bflo_07569, bflo_08134	TCONS_00002541.p1
OG0007685	bflo_18881	TCONS_00011974.p1
OG0007686	bflo_13479	TCONS_00009166.p1
OG0007687	bflo_22973	TCONS_00012619.p1
OG0007689	bflo_20780	TCONS_00004752.p1
OG0007690	bflo_18798	TCONS_00025906.p1
OG0007691	bflo_20819	TCONS_00045076.p1
OG0007692	bflo_23407	TCONS_00012253.p1
OG0007694	bflo_13350	TCONS_00007559.p1
OG0007695	bflo_01847	TCONS_00016848.p1
OG0007696	bflo_11039	TCONS_00048269.p1
OG0007697	bflo_21039, bflo_21034	TCONS_00005817.p1
OG0007698	bflo_25937	TCONS_00027879.p1
OG0007700	bflo_20560	TCONS_00005375.p1
OG0007701	bflo_20311	TCONS_00006365.p1
OG0007703	bflo_08727	TCONS_00030277.p1
OG0007704	bflo_02614	TCONS_00020277.p1
OG0007705	bflo_08400	TCONS_00030893.p1
OG0007706	bflo_22700	TCONS_00013018.p1
OG0007707	bflo_10464	TCONS_00001553.p1
OG0007708	bflo_19064	TCONS_00056281.p1
OG0007709	bflo_07606	TCONS_00033233.p1
OG0007711	bflo_07586	TCONS_00001132.p1
OG0007712	bflo_10106	TCONS_00027070.p1
OG0007713	bflo_18812	TCONS_00056171.p1
OG0007714	bflo_15303	TCONS_00044242.p1
OG0007715	bflo_20286	TCONS_00005015.p1
OG0007716	bflo_11425	TCONS_00053276.p1, TCONS_00054367.p1
OG0007717	bflo_04203	TCONS_00020795.p1
OG0007718	bflo_18866	TCONS_00056410.p1
OG0007719	bflo_24402	TCONS_00051886.p1
OG0007721	bflo_08960	TCONS_00025937.p1
OG0007722	bflo_23699	TCONS_00029664.p1
OG0007723	bflo_02387	TCONS_00003218.p1
OG0007725	bflo_15815	TCONS_00014645.p1
OG0007726	bflo_24372	TCONS_00051035.p1
OG0007727	bflo_19233	TCONS_00015528.p1
OG0007728	bflo_05034	TCONS_00042990.p1
OG0007729	bflo_12977	TCONS_00008094.p1
OG0007730	bflo_12607, bflo_12998	TCONS_00008201.p1
OG0007731	bflo_10808, bflo_09905	TCONS_00026896.p1
OG0007732	bflo_08778	TCONS_00027259.p1
OG0007733	bflo_11525	TCONS_00041133.p1, TCONS_00038935.p1
OG0007734	bflo_25678	TCONS_00052703.p1
OG0007735	bflo_03867, bflo_03872	TCONS_00006450.p1
OG0007736	bflo_20418	TCONS_00006108.p1
OG0007737	bflo_22392	TCONS_00022764.p1
OG0007738	bflo_06705, bflo_06706	TCONS_00039489.p1
OG0007739	bflo_18458	TCONS_00001041.p1
OG0007740	bflo_04368	TCONS_00040381.p1, TCONS_00039234.p1
OG0007741	bflo_11053	TCONS_00011823.p1
OG0007743	bflo_02840	TCONS_00004286.p1
OG0007744	bflo_26182	TCONS_00047303.p1
OG0007745	bflo_12671	TCONS_00007839.p1, TCONS_00008596.p1
OG0007746	bflo_06579	TCONS_00011182.p1
OG0007747	bflo_26277	TCONS_00053195.p1
OG0007748	bflo_21605	TCONS_00003490.p1
OG0007749	bflo_05007	TCONS_00049303.p1
OG0007750	bflo_25715	TCONS_00052600.p1
OG0007751	bflo_10650, bflo_08743	TCONS_00027679.p1
OG0007752	bflo_21959	TCONS_00020869.p1
OG0007753	bflo_22394	TCONS_00021657.p1
OG0007754	bflo_26220	TCONS_00050991.p1
OG0007755	bflo_11338, bflo_10030	TCONS_00023536.p1, TCONS_00023573.p1
OG0007756	bflo_16250	TCONS_00010764.p1
OG0007757	bflo_27501, bflo_25642	TCONS_00052660.p1
OG0007758	bflo_10877	TCONS_00048344.p1
OG0007759	bflo_16310	TCONS_00014965.p1
OG0007760	bflo_13020	TCONS_00002867.p1
OG0007761	bflo_24923	TCONS_00051649.p1
OG0007762	bflo_10652, bflo_15443, bflo_22270	TCONS_00021925.p1
OG0007763	bflo_25707	TCONS_00053736.p1
OG0007764	bflo_06850	TCONS_00028499.p1
OG0007765	bflo_13995	TCONS_00008450.p1, TCONS_00008449.p1
OG0007766	bflo_23712	TCONS_00013847.p1
OG0007767	bflo_24566	TCONS_00052065.p1, TCONS_00052071.p1
OG0007768	bflo_24479	TCONS_00050962.p1, TCONS_00050973.p1
OG0007769	bflo_23531	TCONS_00013347.p1
OG0007771	bflo_11433	TCONS_00049529.p1
OG0007772	bflo_22115	TCONS_00021495.p1
OG0007773	bflo_03725, bflo_21510	TCONS_00021313.p1, TCONS_00022320.p1
