Orthogroup	BRAFL	HUMAN
OG0001297	bflo_10353	HUMAN06849, HUMAN06850, HUMAN02321, HUMAN02322, HUMAN04265
OG0001300	bflo_05339, bflo_05337, bflo_26790, bflo_20405	HUMAN21610, HUMAN07635, HUMAN30249
OG0001302	bflo_25165	HUMAN00934
OG0001302	bflo_08709	HUMAN28036
OG0001304	bflo_13694	HUMAN07987, HUMAN11035, HUMAN27849, HUMAN19007
OG0001305	bflo_15741	HUMAN14853, HUMAN29257, HUMAN01234
OG0001306	bflo_25980	HUMAN01015, HUMAN01014
OG0001306	bflo_16344	HUMAN29260
OG0001308	bflo_08681	HUMAN03202, HUMAN03203, HUMAN24361, HUMAN24360, HUMAN24359, HUMAN22496, HUMAN22495
OG0001309	bflo_25672, bflo_00185, bflo_26471, bflo_05346, bflo_00102, bflo_00238, bflo_26246, bflo_26313, bflo_25742, bflo_26400	HUMAN26186, HUMAN26187
OG0001310	bflo_20260	HUMAN09337
OG0001310	bflo_17144	HUMAN17449
OG0001311	bflo_00386	HUMAN02788
OG0001311	bflo_18844	HUMAN20553
OG0001312	bflo_17709	HUMAN19586, HUMAN21384, HUMAN21385
OG0001315	bflo_23287	HUMAN13234, HUMAN13233, HUMAN25875
OG0001316	bflo_15475	HUMAN22411, HUMAN07507
OG0001317	bflo_10965	HUMAN26503, HUMAN26504
OG0001317	bflo_16409	HUMAN29334
OG0001318	bflo_03324	HUMAN16547, HUMAN16548
OG0001318	bflo_04124	HUMAN21172, HUMAN21173
OG0001319	bflo_21304	HUMAN30310, HUMAN21541
OG0001320	bflo_10273	HUMAN27988, HUMAN27989
OG0001320	bflo_05629	HUMAN09292, HUMAN16855, HUMAN16856
OG0001321	bflo_08721	HUMAN09666, HUMAN14539
OG0001322	bflo_09889	HUMAN03840
OG0001322	bflo_23924	HUMAN15479, HUMAN15481
OG0001324	bflo_02826	HUMAN21897
OG0001325	bflo_13293	HUMAN22703
OG0001327	bflo_01466	HUMAN05826, HUMAN05829
OG0001327	bflo_11384	HUMAN06766, HUMAN06765, HUMAN02428
OG0001329	bflo_08763, bflo_14333	HUMAN02833
OG0001329	bflo_12300	HUMAN23067, HUMAN29619, HUMAN29617, HUMAN29618, HUMAN29616, HUMAN29615
OG0001330	bflo_20123	HUMAN10847, HUMAN12308, HUMAN07235, HUMAN10846
OG0001331	bflo_08815	HUMAN22233, HUMAN22231, HUMAN24247, HUMAN13998
OG0001332	bflo_25758	HUMAN29020
OG0001333	bflo_09852	HUMAN20118, HUMAN10313
OG0001335	bflo_05620	HUMAN28637
OG0001337	bflo_05523	HUMAN28621
OG0001337	bflo_25577	HUMAN13008, HUMAN23397, HUMAN00896
OG0001338	bflo_00446, bflo_19105	HUMAN01317, HUMAN14610, HUMAN28851, HUMAN14311, HUMAN14634, HUMAN14633, HUMAN15099, HUMAN01208, HUMAN29026
OG0001339	bflo_09453	HUMAN25156, HUMAN16668
OG0001339	bflo_06139	HUMAN03666
OG0001341	bflo_11107	HUMAN13955
OG0001344	bflo_08238	HUMAN17092
OG0001345	bflo_12252, bflo_11238, bflo_11249	HUMAN21450, HUMAN21451, HUMAN21449
OG0001348	bflo_21574	HUMAN07855, HUMAN07854, HUMAN07853, HUMAN30397, HUMAN07856
OG0001350	bflo_25719	HUMAN01020
OG0001351	bflo_21262	HUMAN30584, HUMAN29755
OG0001352	bflo_23166, bflo_23187	HUMAN27857
OG0001353	bflo_16481	HUMAN18781
OG0001354	bflo_21871	HUMAN01976
OG0001354	bflo_13887	HUMAN14805, HUMAN00966, HUMAN28999
OG0001355	bflo_10179	HUMAN21593, HUMAN07898, HUMAN24307, HUMAN22136, HUMAN03703
OG0001356	bflo_10948	HUMAN21113, HUMAN06242, HUMAN29863
OG0001357	bflo_21298	HUMAN16834, HUMAN04831, HUMAN09251, HUMAN15455
OG0001359	bflo_25944	HUMAN14362, HUMAN09431, HUMAN09433, HUMAN09435, HUMAN09434, HUMAN09432, HUMAN28720, HUMAN01773
OG0001360	bflo_08197	HUMAN22743, HUMAN22745, HUMAN22744
OG0001361	bflo_03320	HUMAN04301, HUMAN04302, HUMAN20294
OG0001362	bflo_23593, bflo_22855, bflo_10725	HUMAN13462
OG0001363	bflo_16519	HUMAN02206
OG0001364	bflo_24323	HUMAN26706, HUMAN18389
OG0001365	bflo_14935	HUMAN29603, HUMAN22759
OG0001367	bflo_16121	HUMAN19005, HUMAN13672, HUMAN16628, HUMAN16627
OG0001368	bflo_01730, bflo_01015	HUMAN08634
OG0001368	bflo_20314	HUMAN18786, HUMAN18785, HUMAN08633
OG0001369	bflo_11602	HUMAN20946, HUMAN20945, HUMAN02425, HUMAN02423, HUMAN02424, HUMAN06739, HUMAN06737, HUMAN06738
OG0001370	bflo_05809	HUMAN10042
OG0001370	bflo_18847	HUMAN18140
OG0001371	bflo_23286, bflo_22936, bflo_22937, bflo_22938	HUMAN13498, HUMAN13497
OG0001373	bflo_22620	HUMAN10734, HUMAN12051, HUMAN20117, HUMAN10735
OG0001374	bflo_07194	HUMAN09540, HUMAN09539, HUMAN01648, HUMAN19827, HUMAN19826, HUMAN30333
OG0001375	bflo_25517	HUMAN25598, HUMAN00578, HUMAN00579
OG0001376	bflo_06943	HUMAN05736, HUMAN05737, HUMAN15337, HUMAN19374
OG0001377	bflo_10365	HUMAN18646, HUMAN03684, HUMAN03683
OG0001378	bflo_08974	HUMAN24020
OG0001379	bflo_05155	HUMAN21524
OG0001380	bflo_14218	HUMAN23909, HUMAN23910, HUMAN04086, HUMAN22347
OG0001381	bflo_05646	HUMAN14335, HUMAN09185, HUMAN28764
OG0001382	bflo_25739, bflo_10341	HUMAN16046, HUMAN16047, HUMAN16048
OG0001383	bflo_16647	HUMAN01927
OG0001384	bflo_21717	HUMAN07653, HUMAN07663
OG0001386	bflo_02159	HUMAN20602
OG0001387	bflo_21652	HUMAN17998, HUMAN17999, HUMAN06632
OG0001389	bflo_14302	HUMAN30191, HUMAN30192, HUMAN26892, HUMAN26891, HUMAN17427, HUMAN22895, HUMAN24383
OG0001390	bflo_04726, bflo_04724	HUMAN23162, HUMAN23163, HUMAN20780, HUMAN06879, HUMAN06878, HUMAN01390
OG0001394	bflo_15041	HUMAN27466
OG0001397	bflo_10128	HUMAN24255, HUMAN03558
OG0001397	bflo_09338	HUMAN03597
OG0001398	bflo_15202	HUMAN30494, HUMAN20842
OG0001399	bflo_21669	HUMAN07651
OG0001399	bflo_12579	HUMAN18963, HUMAN18962, HUMAN11037
OG0001400	bflo_02687	HUMAN12867, HUMAN17921, HUMAN26085, HUMAN26084
OG0001401	bflo_27383, bflo_21885	HUMAN21621, HUMAN21620
OG0001402	bflo_19487	HUMAN19950, HUMAN10942, HUMAN12422, HUMAN12423
OG0001403	bflo_20986, bflo_01674, bflo_09800	HUMAN12235, HUMAN27256, HUMAN07228
OG0001404	bflo_23159	HUMAN10248, HUMAN10247
OG0001404	bflo_24535	HUMAN00261
OG0001405	bflo_13790	HUMAN20770, HUMAN11517, HUMAN20772
OG0001406	bflo_21284	HUMAN21841, HUMAN21842, HUMAN21839, HUMAN11946, HUMAN30432
OG0001407	bflo_16959, bflo_16123, bflo_16958, bflo_16132, bflo_16960, bflo_16961	HUMAN07194, HUMAN07195, HUMAN07192, HUMAN07190, HUMAN07188, HUMAN07189, HUMAN07285
OG0001408	bflo_17072	HUMAN29375, HUMAN14479, HUMAN01329
OG0001409	bflo_11307	HUMAN15650, HUMAN21360
OG0001410	bflo_14262	HUMAN18249, HUMAN18248, HUMAN25904, HUMAN25903
OG0001410	bflo_13741	HUMAN27965
OG0001411	bflo_14652	HUMAN22432, HUMAN22431
OG0001412	bflo_09295	HUMAN07098, HUMAN07099
OG0001413	bflo_20564	HUMAN07320, HUMAN07322
OG0001413	bflo_06589	HUMAN10070
OG0001414	bflo_22712, bflo_10760	HUMAN16822
OG0001414	bflo_10406	HUMAN26311
OG0001415	bflo_14008, bflo_20533	HUMAN19750, HUMAN19752, HUMAN19751
OG0001416	bflo_24922	HUMAN00172, HUMAN11820
OG0001417	bflo_12897	HUMAN14062
OG0001417	bflo_02373	HUMAN12487
OG0001418	bflo_26213	HUMAN14784, HUMAN00927, HUMAN14783, HUMAN15009, HUMAN23427
OG0001419	bflo_18205	HUMAN02692, HUMAN09220, HUMAN09218, HUMAN09217
OG0001420	bflo_11291	HUMAN08488, HUMAN08485, HUMAN29818, HUMAN29817, HUMAN20933, HUMAN06265, HUMAN06264, HUMAN06263
OG0001421	bflo_21002	HUMAN04839, HUMAN08948, HUMAN02585
OG0001422	bflo_00253	HUMAN17890, HUMAN26120, HUMAN17892, HUMAN26121, HUMAN17893, HUMAN17891
OG0001423	bflo_16047	HUMAN24902, HUMAN29347, HUMAN02230, HUMAN14689
OG0001424	bflo_06976	HUMAN04853, HUMAN04852
OG0001424	bflo_05512	HUMAN19657
OG0001425	bflo_06116, bflo_05585	HUMAN25779, HUMAN09840, HUMAN23345, HUMAN23344
OG0001427	bflo_04082, bflo_04073	HUMAN18845, HUMAN13853, HUMAN16726
OG0001428	bflo_24663	HUMAN00193, HUMAN11816, HUMAN05892
OG0001429	bflo_17955	HUMAN29656, HUMAN00568, HUMAN25640
OG0001430	bflo_10599	HUMAN16816, HUMAN04840, HUMAN09331, HUMAN15891
OG0001431	bflo_26459	HUMAN26191, HUMAN12528, HUMAN12527, HUMAN12529, HUMAN27700
OG0001432	bflo_22992	HUMAN19311, HUMAN27870
OG0001433	bflo_06374	HUMAN00642, HUMAN28267, HUMAN25243
OG0001434	bflo_03898	HUMAN25376
OG0001435	bflo_22609, bflo_12397, bflo_23053, bflo_23051, bflo_19135, bflo_18506, bflo_00662, bflo_11758	HUMAN21986
OG0001436	bflo_02923	HUMAN28951
OG0001437	bflo_11365, bflo_13730, bflo_13248	HUMAN13733, HUMAN13731, HUMAN13732, HUMAN13730, HUMAN27963, HUMAN27962
OG0001438	bflo_24637	HUMAN21820
OG0001439	bflo_09385	HUMAN05537, HUMAN05538, HUMAN05539, HUMAN21316
OG0001440	bflo_02819	HUMAN02970, HUMAN12486
OG0001441	bflo_05732	HUMAN00513, HUMAN00512, HUMAN19296, HUMAN27941, HUMAN27940, HUMAN27608, HUMAN27607
OG0001445	bflo_08938	HUMAN18716, HUMAN15579
OG0001446	bflo_16884, bflo_20296, bflo_20858	HUMAN12296
OG0001447	bflo_24721	HUMAN09319, HUMAN15576, HUMAN02582
OG0001449	bflo_06102	HUMAN16746
OG0001449	bflo_02343	HUMAN18160
OG0001451	bflo_06520	HUMAN07097
OG0001451	bflo_04723	HUMAN04374, HUMAN04373
OG0001452	bflo_05982	HUMAN23508, HUMAN10054, HUMAN01876
OG0001453	bflo_07649	HUMAN21615
OG0001454	bflo_14303	HUMAN24125
OG0001455	bflo_25643	HUMAN00999, HUMAN23381, HUMAN15013, HUMAN14678
OG0001456	bflo_02658	HUMAN21609
OG0001457	bflo_06362	HUMAN25257
OG0001458	bflo_15346, bflo_14891	HUMAN23064, HUMAN30171, HUMAN29608, HUMAN29609
OG0001459	bflo_09086	HUMAN15951, HUMAN15950, HUMAN06132
OG0001460	bflo_06898	HUMAN03122
OG0001461	bflo_10892, bflo_11178, bflo_19369, bflo_21910	HUMAN26887
OG0001462	bflo_14890	HUMAN02581
OG0001463	bflo_15529, bflo_08852, bflo_24681, bflo_24477, bflo_24476	HUMAN11278, HUMAN11277, HUMAN11276, HUMAN11625
OG0001464	bflo_02860	HUMAN17749, HUMAN28956, HUMAN06437, HUMAN06436
OG0001466	bflo_04036	HUMAN20834, HUMAN20833
OG0001466	bflo_07291	HUMAN23853
OG0001467	bflo_06650, bflo_15911	HUMAN29474, HUMAN29473
OG0001467	bflo_22950, bflo_11088	HUMAN05267
OG0001468	bflo_02942	HUMAN18215, HUMAN20670, HUMAN20673, HUMAN20674
OG0001469	bflo_09303	HUMAN17357
OG0001469	bflo_14078	HUMAN25406
OG0001470	bflo_21111	HUMAN12346
OG0001472	bflo_19444	HUMAN26528, HUMAN26527
OG0001472	bflo_09223	HUMAN19245
OG0001473	bflo_13907, bflo_23419, bflo_23420	HUMAN20094, HUMAN20096, HUMAN20095
OG0001474	bflo_19387	HUMAN09370
OG0001474	bflo_23794	HUMAN10738, HUMAN10739, HUMAN10736
OG0001475	bflo_24732, bflo_24910	HUMAN00232, HUMAN00233
OG0001476	bflo_17228	HUMAN25765, HUMAN19427
OG0001477	bflo_23776	HUMAN10645, HUMAN05918, HUMAN10651, HUMAN10648, HUMAN10647, HUMAN10646, HUMAN03461, HUMAN03460, HUMAN10649, HUMAN10650
OG0001478	bflo_13944	HUMAN09291, HUMAN09290
OG0001478	bflo_23859	HUMAN20166
OG0001479	bflo_16721	HUMAN29190, HUMAN01339, HUMAN14506, HUMAN14504, HUMAN29189
OG0001480	bflo_02349	HUMAN18069, HUMAN20722, HUMAN20724, HUMAN20721
OG0001482	bflo_20862	HUMAN10795, HUMAN07131, HUMAN11775
OG0001483	bflo_22427	HUMAN12748
OG0001484	bflo_12487	HUMAN29782, HUMAN20929
OG0001485	bflo_03776	HUMAN10085, HUMAN23594, HUMAN23593
OG0001486	bflo_03322	HUMAN25054, HUMAN25055, HUMAN05819, HUMAN05818, HUMAN05067
OG0001487	bflo_12930	HUMAN11647
OG0001488	bflo_19631, bflo_19630	HUMAN04092, HUMAN04094
OG0001488	bflo_19633, bflo_19632	HUMAN04093
OG0001489	bflo_26167	HUMAN01073, HUMAN23289
OG0001490	bflo_06679	HUMAN08811, HUMAN18744, HUMAN04949, HUMAN08810
OG0001491	bflo_23728	HUMAN13518, HUMAN13517, HUMAN13516, HUMAN26602
OG0001492	bflo_20319	HUMAN10841, HUMAN12245, HUMAN12244, HUMAN10843, HUMAN10842, HUMAN07105
OG0001493	bflo_07693	HUMAN03318
OG0001493	bflo_07049	HUMAN22769, HUMAN03129
OG0001495	bflo_12191	HUMAN29635, HUMAN29702, HUMAN29695, HUMAN29694, HUMAN29703, HUMAN29696, HUMAN30419, HUMAN09160, HUMAN09187, HUMAN21896, HUMAN30065, HUMAN29940, HUMAN29941, HUMAN29903, HUMAN29939, HUMAN09161
OG0001496	bflo_22121, bflo_06089, bflo_08665, bflo_18354, bflo_10263, bflo_24592	HUMAN17133
OG0001498	bflo_10159, bflo_15380, bflo_09760, bflo_09676, bflo_09677	HUMAN21395
OG0001500	bflo_21478	HUMAN18402, HUMAN29893, HUMAN07602, HUMAN18404
OG0001501	bflo_09946	HUMAN08312, HUMAN18751
OG0001502	bflo_23826	HUMAN13214, HUMAN13217
OG0001503	bflo_06788	HUMAN15059
OG0001503	bflo_23876	HUMAN06046
OG0001504	bflo_13456	HUMAN18887
OG0001505	bflo_24098	HUMAN21797, HUMAN11901, HUMAN11900, HUMAN03341
OG0001506	bflo_24347	HUMAN21790, HUMAN00091
OG0001507	bflo_09479	HUMAN08598, HUMAN02657, HUMAN02656, HUMAN04900
OG0001508	bflo_10335	HUMAN04219, HUMAN15958
OG0001509	bflo_20228	HUMAN26764, HUMAN26757, HUMAN07197
OG0001509	bflo_21309	HUMAN07903, HUMAN21589
OG0001510	bflo_25624	HUMAN28447, HUMAN14672, HUMAN14673, HUMAN01094, HUMAN01092
OG0001511	bflo_21400	HUMAN18319, HUMAN26693
OG0001515	bflo_24482	HUMAN19954, HUMAN12421, HUMAN12420, HUMAN19953
OG0001516	bflo_25717	HUMAN23268
OG0001517	bflo_11766, bflo_25356	HUMAN23303, HUMAN21286
OG0001518	bflo_11551, bflo_05396	HUMAN21520, HUMAN20795, HUMAN21522
OG0001519	bflo_06207	HUMAN14377, HUMAN14392, HUMAN28529, HUMAN28530, HUMAN14393, HUMAN10026
OG0001520	bflo_01540	HUMAN00622, HUMAN16656
OG0001521	bflo_03540, bflo_19567	HUMAN15053, HUMAN23542, HUMAN01808
OG0001522	bflo_06545, bflo_06794	HUMAN15759
OG0001523	bflo_09139	HUMAN04118, HUMAN06164
OG0001524	bflo_09720	HUMAN03522
OG0001524	bflo_13114	HUMAN11149
OG0001525	bflo_20724	HUMAN07206
OG0001526	bflo_16661	HUMAN02271, HUMAN29404
OG0001527	bflo_21123	HUMAN11842
OG0001527	bflo_12778	HUMAN28194
OG0001528	bflo_24455	HUMAN21992, HUMAN21991, HUMAN21990
OG0001529	bflo_18691	HUMAN20862, HUMAN20863, HUMAN20865, HUMAN20919, HUMAN24918
OG0001530	bflo_08670	HUMAN22629
OG0001532	bflo_24051	HUMAN00046, HUMAN11888, HUMAN21869
OG0001533	bflo_02142, bflo_02367, bflo_07087	HUMAN07789, HUMAN21380
OG0001534	bflo_22738	HUMAN20220, HUMAN20221, HUMAN20219, HUMAN10541, HUMAN10540, HUMAN10538
OG0001536	bflo_16100	HUMAN23182, HUMAN23181
OG0001538	bflo_01463	HUMAN02566
OG0001545	bflo_06766	HUMAN14011, HUMAN09985, HUMAN01642, HUMAN14012
OG0001546	bflo_21713	HUMAN08266, HUMAN16844
OG0001549	bflo_01443	HUMAN06935, HUMAN21488, HUMAN02396, HUMAN02395
OG0001550	bflo_20670, bflo_20647	HUMAN20737
OG0001550	bflo_25532	HUMAN02467
OG0001551	bflo_11722, bflo_27019	HUMAN08700, HUMAN02498
OG0001552	bflo_12216	HUMAN20977, HUMAN20976, HUMAN20982, HUMAN20983, HUMAN20978, HUMAN20979, HUMAN20980, HUMAN20981
OG0001553	bflo_07695	HUMAN27760, HUMAN03319, HUMAN23794
OG0001554	bflo_18473	HUMAN05332, HUMAN05331, HUMAN30019
OG0001556	bflo_20729	HUMAN02508, HUMAN08695, HUMAN08696, HUMAN04819
OG0001557	bflo_10504	HUMAN04310
OG0001557	bflo_11078	HUMAN26830
OG0001558	bflo_05037	HUMAN29505, HUMAN29504, HUMAN14496
OG0001559	bflo_07493	HUMAN02553
OG0001559	bflo_13140	HUMAN08415, HUMAN04944, HUMAN02556, HUMAN04942
OG0001560	bflo_08072	HUMAN28514, HUMAN14375, HUMAN14373, HUMAN09968, HUMAN24574, HUMAN01892, HUMAN01891
OG0001561	bflo_11585	HUMAN20456, HUMAN24967, HUMAN20360
OG0001562	bflo_24650	HUMAN18910
OG0001563	bflo_06090, bflo_10722, bflo_05442, bflo_26270	HUMAN09891
OG0001564	bflo_21764	HUMAN18398, HUMAN05132, HUMAN18397, HUMAN18396, HUMAN05131
OG0001565	bflo_14977	HUMAN15336, HUMAN05720, HUMAN01912
OG0001566	bflo_17501	HUMAN25664, HUMAN29643
OG0001567	bflo_24470	HUMAN00268, HUMAN21826
OG0001568	bflo_23295	HUMAN20082, HUMAN20081
OG0001569	bflo_21689, bflo_21249, bflo_07290, bflo_26272, bflo_07461, bflo_07460	HUMAN07886, HUMAN30285, HUMAN30286, HUMAN30287
OG0001570	bflo_13444	HUMAN16051
OG0001571	bflo_12672	HUMAN13804, HUMAN05679
OG0001571	bflo_19458	HUMAN05678
OG0001572	bflo_21964	HUMAN13726
OG0001572	bflo_12786	HUMAN11626, HUMAN11627
OG0001573	bflo_26307	HUMAN01295, HUMAN29048
OG0001574	bflo_23111	HUMAN25927, HUMAN25926, HUMAN25928, HUMAN25929, HUMAN13261, HUMAN16297, HUMAN16298
OG0001575	bflo_11339	HUMAN20511
OG0001576	bflo_02643	HUMAN23520, HUMAN09989, HUMAN09990
OG0001578	bflo_09036	HUMAN27577, HUMAN27576, HUMAN03525
OG0001579	bflo_07047, bflo_26864, bflo_07673	HUMAN03141, HUMAN03143, HUMAN03144
OG0001580	bflo_12800	HUMAN19240, HUMAN19239, HUMAN19238, HUMAN15241
OG0001581	bflo_05146, bflo_18279, bflo_23926, bflo_07277	HUMAN02524, HUMAN02525
OG0001582	bflo_20280	HUMAN11710, HUMAN19935
OG0001583	bflo_09911	HUMAN22254, HUMAN22253, HUMAN22251, HUMAN22252, HUMAN03577
OG0001584	bflo_10874	HUMAN22038
OG0001589	bflo_22654	HUMAN10236
OG0001590	bflo_17658, bflo_06753, bflo_25342, bflo_06809	HUMAN09424
OG0001591	bflo_00529	HUMAN01764, HUMAN28618
OG0001592	bflo_07991	HUMAN09531, HUMAN09657, HUMAN09656
OG0001593	bflo_07353	HUMAN28942, HUMAN09707, HUMAN06299, HUMAN01587
OG0001596	bflo_11748	HUMAN06207, HUMAN28876
OG0001597	bflo_19431	HUMAN26560, HUMAN26561, HUMAN26559
OG0001599	bflo_22926, bflo_23581	HUMAN13426
OG0001600	bflo_05648	HUMAN00788, HUMAN00787, HUMAN16635, HUMAN28233
OG0001602	bflo_09147	HUMAN04443
OG0001603	bflo_15819	HUMAN24819
OG0001604	bflo_23568	HUMAN22175
OG0001604	bflo_20603	HUMAN12471, HUMAN12472
OG0001605	bflo_13484, bflo_14059	HUMAN07945, HUMAN07944
OG0001606	bflo_07349, bflo_07813	HUMAN13929
OG0001606	bflo_10362	HUMAN03753
OG0001607	bflo_17278, bflo_18364	HUMAN15702, HUMAN21170, HUMAN01938, HUMAN05523, HUMAN05522
OG0001609	bflo_21761	HUMAN07643
OG0001609	bflo_10966	HUMAN21122, HUMAN07645
OG0001610	bflo_01194	HUMAN22869, HUMAN00777, HUMAN19044, HUMAN07487, HUMAN28094
OG0001611	bflo_16854	HUMAN08977, HUMAN08979, HUMAN08978, HUMAN02546
OG0001612	bflo_17732	HUMAN25319
OG0001613	bflo_21289, bflo_18287	HUMAN24818
OG0001614	bflo_05850	HUMAN14358
OG0001614	bflo_23076	HUMAN13572
OG0001615	bflo_04085	HUMAN04414, HUMAN27016
OG0001617	bflo_11629	HUMAN20425, HUMAN06149, HUMAN24916
OG0001620	bflo_16553	HUMAN24752
OG0001621	bflo_14954	HUMAN10405, HUMAN20233
OG0001622	bflo_10214	HUMAN03730, HUMAN03729, HUMAN27716
OG0001624	bflo_01118	HUMAN25539, HUMAN25540, HUMAN00624, HUMAN19275, HUMAN19274, HUMAN27856
OG0001625	bflo_19760	HUMAN01087, HUMAN01088, HUMAN28505
OG0001627	bflo_10613	HUMAN28211
OG0001627	bflo_10609	HUMAN24158
OG0001628	bflo_24987	HUMAN16897, HUMAN16898
OG0001629	bflo_16343	HUMAN02287, HUMAN02285, HUMAN29146
OG0001632	bflo_11892	HUMAN20860, HUMAN20348, HUMAN01354
OG0001633	bflo_11217	HUMAN28383
OG0001634	bflo_15784	HUMAN29106
OG0001634	bflo_11774	HUMAN02620, HUMAN15581
OG0001635	bflo_14263	HUMAN30203, HUMAN26031, HUMAN29595
OG0001636	bflo_12513	HUMAN11118
OG0001637	bflo_20340	HUMAN21485
OG0001638	bflo_20506	HUMAN10802, HUMAN10801, HUMAN11783, HUMAN11785, HUMAN11784
OG0001639	bflo_06123	HUMAN09764, HUMAN14138
OG0001640	bflo_11220	HUMAN06231, HUMAN30519, HUMAN30518, HUMAN21156, HUMAN21157
OG0001641	bflo_02353	HUMAN02994
OG0001642	bflo_20407	HUMAN04974, HUMAN04971, HUMAN04972, HUMAN04973, HUMAN04975, HUMAN04979, HUMAN04977, HUMAN04978, HUMAN04976
OG0001643	bflo_14182	HUMAN01998
OG0001644	bflo_06394	HUMAN24567
OG0001645	bflo_05926	HUMAN06473, HUMAN06474, HUMAN26290, HUMAN26291, HUMAN18192, HUMAN18191
OG0001649	bflo_02339, bflo_09807, bflo_21953, bflo_08881, bflo_02710, bflo_18575, bflo_03993, bflo_24949, bflo_13423, bflo_21772, bflo_08969, bflo_08968, bflo_08978, bflo_09604, bflo_08332, bflo_12469, bflo_10607, bflo_15866, bflo_18493, bflo_18494, bflo_18542, bflo_06541, bflo_13609	HUMAN09668
OG0001651	bflo_07530	HUMAN24385, HUMAN03098, HUMAN22631
OG0001652	bflo_16056	HUMAN08985
OG0001654	bflo_01253, bflo_01087	HUMAN24521, HUMAN24522, HUMAN25677
OG0001655	bflo_15013	HUMAN23043, HUMAN29586, HUMAN29889
OG0001656	bflo_02447	HUMAN12664
OG0001658	bflo_06441	HUMAN18841
OG0001659	bflo_17623	HUMAN25774, HUMAN25773, HUMAN25771, HUMAN25770
OG0001660	bflo_15018	HUMAN24142, HUMAN22382, HUMAN29625, HUMAN30126, HUMAN22381
OG0001661	bflo_20556	HUMAN07166
OG0001661	bflo_02558	HUMAN21509
OG0001662	bflo_18110	HUMAN05309
OG0001662	bflo_17483	HUMAN26391, HUMAN07388
OG0001663	bflo_11604	HUMAN29828
OG0001664	bflo_26299	HUMAN01079, HUMAN14776, HUMAN14775, HUMAN27769
OG0001665	bflo_23160	HUMAN13477, HUMAN13476
OG0001665	bflo_22668	HUMAN10572
OG0001666	bflo_00429	HUMAN07809
OG0001667	bflo_19445	HUMAN12734, HUMAN26001, HUMAN26000, HUMAN06279, HUMAN06280, HUMAN06278
OG0001668	bflo_17191	HUMAN25853
OG0001669	bflo_06010, bflo_05293, bflo_06931, bflo_12396, bflo_11323, bflo_11320, bflo_16527, bflo_16769, bflo_06378	HUMAN00518, HUMAN18608
OG0001670	bflo_26252	HUMAN28663, HUMAN00915
OG0001671	bflo_11637	HUMAN20911
OG0001672	bflo_00223	HUMAN29688, HUMAN17876, HUMAN12952, HUMAN26575
OG0001673	bflo_18854	HUMAN08249, HUMAN08251, HUMAN15858, HUMAN16851
OG0001674	bflo_08347	HUMAN09862, HUMAN09861, HUMAN09864, HUMAN09865, HUMAN13900
OG0001675	bflo_06103	HUMAN28279, HUMAN27610
OG0001676	bflo_08180	HUMAN03206
OG0001676	bflo_08246	HUMAN15070
OG0001677	bflo_20838	HUMAN07349, HUMAN07350
OG0001678	bflo_26508	HUMAN25999, HUMAN17691
OG0001682	bflo_04551	HUMAN18147
OG0001683	bflo_17547	HUMAN30085, HUMAN01479, HUMAN00558, HUMAN25314
OG0001684	bflo_16609	HUMAN14785, HUMAN01201
OG0001685	bflo_14264	HUMAN22339
OG0001686	bflo_07537	HUMAN17160, HUMAN22501
OG0001687	bflo_21798, bflo_21375, bflo_21796, bflo_21373	HUMAN03234
OG0001688	bflo_14161	HUMAN22303, HUMAN22304, HUMAN22302, HUMAN03992
OG0001689	bflo_20561	HUMAN11737, HUMAN19915
OG0001690	bflo_16304	HUMAN01169
OG0001691	bflo_19887	HUMAN10903
OG0001692	bflo_26337	HUMAN00929, HUMAN00928, HUMAN15010, HUMAN23437, HUMAN23438
OG0001693	bflo_19690	HUMAN00705
OG0001694	bflo_17708, bflo_14665, bflo_13821, bflo_17360, bflo_17361, bflo_26038	HUMAN06928, HUMAN06927, HUMAN06925, HUMAN20957
OG0001696	bflo_03897, bflo_04390	HUMAN07021, HUMAN07020, HUMAN03942, HUMAN03944, HUMAN03943, HUMAN03945
OG0001699	bflo_04840, bflo_13814, bflo_13237, bflo_13295, bflo_13641, bflo_00038	HUMAN12717, HUMAN12716, HUMAN27253
OG0001703	bflo_26234, bflo_08744	HUMAN09709
OG0001704	bflo_14402, bflo_14619	HUMAN06407, HUMAN06567
OG0001706	bflo_20030	HUMAN30453, HUMAN05373, HUMAN30452
OG0001707	bflo_01901, bflo_01997, bflo_01998	HUMAN13776, HUMAN13775, HUMAN16739
OG0001708	bflo_19700	HUMAN01995, HUMAN01996
OG0001709	bflo_14697	HUMAN23995
OG0001710	bflo_11983	HUMAN06210, HUMAN24986, HUMAN29936, HUMAN28878
OG0001711	bflo_07326	HUMAN04935, HUMAN04934, HUMAN04933, HUMAN09017
OG0001712	bflo_07157	HUMAN03209
OG0001713	bflo_24618	HUMAN05026
OG0001713	bflo_01714	HUMAN11446, HUMAN11444, HUMAN11445
OG0001714	bflo_23316	HUMAN20171, HUMAN20172
OG0001714	bflo_20708	HUMAN25119
OG0001716	bflo_12929	HUMAN18566, HUMAN18568, HUMAN18567
OG0001718	bflo_16668	HUMAN08462, HUMAN25013, HUMAN25014
OG0001720	bflo_20056	HUMAN12316, HUMAN04993, HUMAN07123
