Orthogroup	DROME	APOSC_ok
OG0006332	DROME01006	APOSC_06680
OG0006333	DROME05697	APOSC_03450
OG0006334	DROME04357	APOSC_14348
OG0006339	DROME19031, DROME19030	APOSC_27213, APOSC_03533
OG0006340	DROME02471	APOSC_01676
OG0006341	DROME06095	APOSC_00352
OG0006344	DROME11878	APOSC_26452
OG0006345	DROME01528	APOSC_20819
OG0006346	DROME16623	APOSC_01817
OG0006347	DROME18372, DROME18373	APOSC_17743
OG0006350	DROME10882	APOSC_11362
OG0006351	DROME17575	APOSC_20662
OG0006352	DROME15718	APOSC_28135
OG0006353	DROME00751	APOSC_03902
OG0006355	DROME00424	APOSC_09992
OG0006356	DROME02890	APOSC_01236
OG0006358	DROME03318, DROME03317	APOSC_14623
OG0006359	DROME01311	APOSC_05942
OG0006360	DROME19840	APOSC_03655
OG0006362	DROME11093	APOSC_25966
OG0006363	DROME07012	APOSC_11350
OG0006364	DROME14912	APOSC_10348
OG0006365	DROME21616, DROME21617	APOSC_17335
OG0006367	DROME09374	APOSC_11043
OG0006370	DROME08234	APOSC_08924, APOSC_08925
OG0006372	DROME08788	APOSC_14360
OG0006375	DROME19928	APOSC_05177
OG0006376	DROME13198	APOSC_08625
OG0006377	DROME08417	APOSC_05358
OG0006378	DROME17931	APOSC_20942
OG0006379	DROME02858, DROME04856	APOSC_27898
OG0006381	DROME02707, DROME20650	APOSC_07173
OG0006382	DROME15024	APOSC_07977
OG0006383	DROME12394	APOSC_28852
OG0006385	DROME09556	APOSC_27944
OG0006388	DROME20388, DROME20387	APOSC_17676
OG0006389	DROME15710	APOSC_03797
OG0006392	DROME11920	APOSC_00974
OG0006393	DROME03463, DROME03462	APOSC_04034
OG0006395	DROME00130	APOSC_21447
OG0006398	DROME21615	APOSC_20537, APOSC_20536
OG0006402	DROME17310	APOSC_15840
OG0006405	DROME13750, DROME13751	APOSC_00520
OG0006406	DROME19952, DROME19616	APOSC_05139
OG0006408	DROME17398, DROME17397	APOSC_19771
OG0006442	DROME16371	APOSC_16841
OG0006443	DROME16038	APOSC_25767
OG0006447	DROME10748	APOSC_15689
OG0006448	DROME21414	APOSC_02936
OG0006449	DROME03272	APOSC_19909, APOSC_19908
OG0006454	DROME19164	APOSC_28104
OG0006456	DROME00779	APOSC_07276
OG0006458	DROME10373	APOSC_27252
OG0006459	DROME10282	APOSC_25637
OG0006460	DROME15064	APOSC_21182
OG0006461	DROME01188	APOSC_16902, APOSC_16903
OG0006463	DROME10850	APOSC_17852
OG0006464	DROME15553	APOSC_09006
OG0006465	DROME04025	APOSC_06897
OG0006469	DROME02304	APOSC_18314, APOSC_18315
OG0006470	DROME05726, DROME05725	APOSC_18031
OG0006471	DROME03198	APOSC_08459, APOSC_06162
OG0006472	DROME01113	APOSC_14649
OG0006474	DROME18594	APOSC_26113
OG0006475	DROME11340, DROME11339	APOSC_05034
OG0006476	DROME02188	APOSC_08315
OG0006477	DROME16299	APOSC_20898, APOSC_11124, APOSC_27052, APOSC_13712, APOSC_11125
OG0006479	DROME03631	APOSC_10681
OG0006480	DROME15425, DROME15426	APOSC_03945
OG0006481	DROME02142, DROME01455	APOSC_03150
OG0006482	DROME21719	APOSC_21043
OG0006483	DROME04426	APOSC_06154
OG0006485	DROME17756	APOSC_08620
OG0006487	DROME20891	APOSC_19270
OG0006488	DROME14000	APOSC_12358
OG0006490	DROME17521	APOSC_24017
OG0006491	DROME09727	APOSC_25623, APOSC_01687, APOSC_01688
OG0006492	DROME19565, DROME19566	APOSC_26486
OG0006494	DROME13014	APOSC_07778
OG0006497	DROME11986	APOSC_08623
OG0006498	DROME00774	APOSC_19797, APOSC_19796
OG0006500	DROME02408	APOSC_03098
OG0006501	DROME07620	APOSC_00765
OG0006504	DROME01726	APOSC_01156
OG0006505	DROME19279	APOSC_20445
OG0006507	DROME11241, DROME13160	APOSC_16527
OG0006509	DROME06735	APOSC_22187
OG0006510	DROME21078	APOSC_01079
OG0006511	DROME02030	APOSC_10649, APOSC_18848
OG0006512	DROME14203	APOSC_27881
OG0006514	DROME04973	APOSC_05533
OG0006515	DROME17220	APOSC_16228, APOSC_16229
OG0006516	DROME07746	APOSC_03896
OG0006517	DROME16077, DROME16076	APOSC_09680
OG0006518	DROME12457	APOSC_02599, APOSC_02598
OG0006519	DROME10463	APOSC_12765
OG0006520	DROME01601	APOSC_12169
OG0006522	DROME21565, DROME21563, DROME21564	APOSC_11508
OG0006523	DROME13324	APOSC_06060
OG0006524	DROME08322	APOSC_17843
OG0006525	DROME16242	APOSC_25884
OG0006526	DROME10066	APOSC_01306
OG0006528	DROME03901, DROME03902, DROME03900	APOSC_05534
OG0006530	DROME02632	APOSC_08727, APOSC_08726
OG0006532	DROME18743	APOSC_03775
OG0006533	DROME11744, DROME11742, DROME11745, DROME11743	APOSC_27947
OG0006536	DROME00110	APOSC_01707
OG0006537	DROME17569	APOSC_27228, APOSC_27227, APOSC_19643
OG0006538	DROME00930	APOSC_00849
OG0006540	DROME04024	APOSC_23072
OG0006543	DROME19675	APOSC_13261
OG0006544	DROME08098	APOSC_04216
OG0006545	DROME14793	APOSC_13229
OG0006546	DROME03836	APOSC_11101, APOSC_11100
OG0006547	DROME21566	APOSC_12567, APOSC_12568, APOSC_12569
OG0006549	DROME08226	APOSC_12936
OG0006550	DROME12314	APOSC_07594
OG0006551	DROME01560	APOSC_07615
OG0006552	DROME02022	APOSC_20548, APOSC_11862
OG0006553	DROME06750	APOSC_01403
OG0006554	DROME13465	APOSC_03164
OG0006556	DROME10784	APOSC_06362
OG0006557	DROME08144	APOSC_21049
OG0006560	DROME17786	APOSC_28832
OG0006561	DROME15269	APOSC_07744
OG0006567	DROME01202	APOSC_28410
OG0006568	DROME05220	APOSC_00682
OG0006569	DROME20993	APOSC_17737
OG0006570	DROME20261	APOSC_11820
OG0006571	DROME05601	APOSC_10825
OG0006573	DROME14640	APOSC_11659
OG0006574	DROME19778	APOSC_04366
OG0006577	DROME16628	APOSC_18358
OG0006578	DROME15457	APOSC_17434, APOSC_17435
OG0006580	DROME00474	APOSC_02262
OG0006582	DROME02599, DROME02598, DROME02600	APOSC_16021
OG0006583	DROME16903	APOSC_16840
OG0006584	DROME07289	APOSC_01906
OG0006585	DROME00295, DROME00294	APOSC_22262
OG0006586	DROME11738, DROME02891	APOSC_27380
OG0006587	DROME02493	APOSC_03008
OG0006588	DROME21457	APOSC_13782
OG0006590	DROME17574	APOSC_02109
OG0006593	DROME11713	APOSC_08283
OG0006594	DROME12981	APOSC_06372
OG0006595	DROME20933	APOSC_28606, APOSC_03725
OG0006596	DROME13730, DROME13731	APOSC_02900
OG0006597	DROME19349	APOSC_00355
OG0006598	DROME15235	APOSC_24420
OG0006599	DROME13830, DROME13829	APOSC_09671
OG0006602	DROME18117	APOSC_03273
OG0006603	DROME08268, DROME08267	APOSC_23879, APOSC_23880
OG0006604	DROME10779	APOSC_04100
OG0006607	DROME06763	APOSC_27888
OG0006608	DROME15074	APOSC_19691
OG0006609	DROME08965	APOSC_21438
OG0006610	DROME00685	APOSC_01833
OG0006611	DROME04706, DROME04707	APOSC_10966
OG0006612	DROME07454	APOSC_08295, APOSC_08294
OG0006613	DROME02162, DROME02161	APOSC_04709
OG0006614	DROME03471	APOSC_05907
OG0006615	DROME05191	APOSC_14961
OG0006616	DROME04436, DROME04435	APOSC_28056
OG0006619	DROME20837, DROME20836	APOSC_15031
OG0006621	DROME01854	APOSC_06277
OG0006622	DROME13807	APOSC_23407
OG0006623	DROME03084	APOSC_06502, APOSC_06503
OG0006625	DROME13491	APOSC_05965
OG0006628	DROME04083, DROME04082	APOSC_24051
OG0006630	DROME13179	APOSC_23460, APOSC_21363
OG0006631	DROME06287	APOSC_15797
OG0006633	DROME10769	APOSC_11289
OG0006634	DROME05352	APOSC_18770
OG0006635	DROME12947	APOSC_04079
OG0006636	DROME02119	APOSC_04041, APOSC_04040
OG0006637	DROME01008	APOSC_20385
OG0006638	DROME10155	APOSC_01074
OG0006640	DROME00615	APOSC_13996, APOSC_20915
OG0006642	DROME08951	APOSC_12346
OG0006646	DROME15373	APOSC_04284, APOSC_27020
OG0006647	DROME02033	APOSC_00971
OG0006648	DROME03907, DROME03908	APOSC_16882
OG0006649	DROME00086	APOSC_22574, APOSC_22573
OG0006650	DROME04683, DROME04682	APOSC_23176
OG0006651	DROME04694	APOSC_19150
OG0006653	DROME10989, DROME10990	APOSC_25952
OG0006655	DROME18847	APOSC_27832, APOSC_27831
OG0006657	DROME19456, DROME19455	APOSC_16689
OG0006658	DROME21096	APOSC_17811
OG0006662	DROME19864	APOSC_06587
OG0006663	DROME13134	APOSC_04731
OG0006664	DROME04463	APOSC_16959
OG0006666	DROME07406, DROME07405, DROME07404, DROME07403	APOSC_28091
OG0006667	DROME06736	APOSC_10610
OG0006668	DROME09203, DROME09202, DROME09204	APOSC_04760
OG0006669	DROME09383	APOSC_27486
OG0006670	DROME03282	APOSC_28849
OG0006673	DROME03524	APOSC_13958
OG0006677	DROME21382	APOSC_18451
OG0006678	DROME02009	APOSC_13342
OG0006679	DROME03949, DROME03948	APOSC_02477
OG0006681	DROME07359, DROME07360	APOSC_24454
OG0006684	DROME10607	APOSC_09053, APOSC_06226
OG0006686	DROME10194	APOSC_03178
OG0006689	DROME16220, DROME06540	APOSC_21490
OG0006690	DROME00556	APOSC_28918
OG0006691	DROME16256	APOSC_16914
OG0006692	DROME03538	APOSC_04233
OG0006694	DROME08808	APOSC_06064
OG0006695	DROME15570	APOSC_25904
OG0006697	DROME13987	APOSC_05032
OG0006698	DROME10462, DROME10461	APOSC_28657
OG0006702	DROME02407	APOSC_04633
OG0006703	DROME12345	APOSC_20561
OG0006705	DROME10883	APOSC_03745, APOSC_04954
OG0006706	DROME18775	APOSC_18731
OG0006707	DROME19785	APOSC_25256
OG0006708	DROME07913	APOSC_05756, APOSC_21947
OG0006709	DROME12082	APOSC_14577
OG0006710	DROME13063, DROME13065, DROME13064	APOSC_17610
OG0006712	DROME09518, DROME09519	APOSC_01301
OG0006714	DROME13246	APOSC_12262
OG0006717	DROME10030	APOSC_08108
OG0006718	DROME15073	APOSC_20388
OG0006719	DROME11683	APOSC_11596
OG0006721	DROME06897	APOSC_11479
OG0006722	DROME04394	APOSC_10310
OG0006723	DROME17509	APOSC_03821
OG0006724	DROME13169	APOSC_24700
OG0006725	DROME01185	APOSC_19453
OG0006726	DROME11357	APOSC_18316
OG0006727	DROME13434	APOSC_26994
OG0006728	DROME19775	APOSC_22576
OG0006730	DROME10467	APOSC_09155
OG0006731	DROME07141	APOSC_22149
OG0006732	DROME16398	APOSC_23950
OG0006733	DROME12191, DROME12192	APOSC_04981
OG0006734	DROME14590	APOSC_19244
OG0006735	DROME21577	APOSC_21826
OG0006736	DROME10186	APOSC_13551
OG0006737	DROME08119	APOSC_01534
OG0006739	DROME14549	APOSC_07843
OG0006741	DROME13025	APOSC_03216
OG0006742	DROME17425	APOSC_08953
OG0006743	DROME14112	APOSC_15027
OG0006745	DROME12660	APOSC_10325
OG0006748	DROME00422	APOSC_00908
OG0006749	DROME18950	APOSC_14278
OG0006750	DROME09705	APOSC_11672
OG0006753	DROME16826	APOSC_20682, APOSC_20681
OG0006754	DROME03000	APOSC_11821
OG0006755	DROME13740	APOSC_14956
OG0006757	DROME14155	APOSC_18094
OG0006758	DROME17868, DROME17867	APOSC_15760
OG0006760	DROME19427	APOSC_19037, APOSC_19036
OG0006762	DROME14028	APOSC_16740
OG0006765	DROME10592, DROME10591	APOSC_01940
OG0006766	DROME03426	APOSC_27131
OG0006768	DROME02900	APOSC_13809
OG0006769	DROME06420	APOSC_22100
OG0006770	DROME13620	APOSC_06423
OG0006772	DROME15798, DROME09251	APOSC_25051
OG0006777	DROME18870, DROME18871	APOSC_08802
OG0006780	DROME20962	APOSC_20477
OG0006826	DROME14383	APOSC_05008
OG0006828	DROME08100, DROME08101, DROME21318	APOSC_09038
OG0006830	DROME11906	APOSC_00845
OG0006832	DROME16492, DROME16493	APOSC_28825
OG0006833	DROME06375	APOSC_22162
OG0006835	DROME02280, DROME02306	APOSC_11631
OG0006838	DROME08307	APOSC_16437
OG0006842	DROME20782	APOSC_06507
OG0006843	DROME06952	APOSC_14144
OG0006844	DROME01743	APOSC_11535
OG0006845	DROME17007	APOSC_12608
OG0006846	DROME08329	APOSC_05736, APOSC_05737
OG0006849	DROME03499	APOSC_20947
OG0006851	DROME10053	APOSC_24551
OG0006852	DROME13239	APOSC_14573
OG0006856	DROME17826	APOSC_28793
OG0006857	DROME13855	APOSC_12395
OG0006860	DROME20680, DROME20679	APOSC_01094
OG0006862	DROME15144	APOSC_00866
OG0006864	DROME02889	APOSC_16067
OG0006865	DROME12006	APOSC_09348
OG0006868	DROME14011, DROME14010	APOSC_01683
OG0006870	DROME14456	APOSC_12633
OG0006871	DROME13968	APOSC_01977
OG0006874	DROME19509	APOSC_11485
OG0006875	DROME18909	APOSC_10381
OG0006876	DROME04074	APOSC_18254
OG0006877	DROME14060	APOSC_18293
OG0006878	DROME10685, DROME10684	APOSC_01773
OG0006880	DROME13822	APOSC_03709
OG0006881	DROME07121	APOSC_09150
OG0006882	DROME09123	APOSC_06091
OG0006885	DROME10284	APOSC_22492
OG0006886	DROME21253	APOSC_04387
OG0006887	DROME13817	APOSC_00826, APOSC_11505
OG0006888	DROME19638	APOSC_22590
OG0006889	DROME21560, DROME21559	APOSC_17662, APOSC_23087, APOSC_03839, APOSC_09552
OG0006890	DROME08143	APOSC_27999
OG0006891	DROME18748	APOSC_00967
OG0006892	DROME00140	APOSC_26125
OG0006893	DROME12133	APOSC_22113
OG0006894	DROME05303	APOSC_04510
OG0006895	DROME01866	APOSC_20287
OG0006897	DROME19217	APOSC_06582
OG0006898	DROME10588, DROME10587	APOSC_16657
OG0006900	DROME09764, DROME09765	APOSC_15970
OG0006901	DROME11048, DROME14826	APOSC_25494
OG0006902	DROME14332	APOSC_16017
OG0006905	DROME14624, DROME14623	APOSC_11319
OG0006906	DROME15670	APOSC_00341
OG0006907	DROME02137, DROME02136	APOSC_05174, APOSC_05175
OG0006908	DROME20394	APOSC_26806, APOSC_26807
OG0006909	DROME06225	APOSC_00946
OG0006914	DROME08141	APOSC_17323
OG0006918	DROME03248	APOSC_20144, APOSC_14855
OG0006919	DROME06069	APOSC_28693
OG0006920	DROME01129	APOSC_14677
OG0006923	DROME11746	APOSC_09975
OG0006924	DROME14721	APOSC_17355
OG0006925	DROME11109	APOSC_12360
OG0006926	DROME00053	APOSC_23235
OG0006927	DROME11010	APOSC_12997
OG0006928	DROME19681	APOSC_13798
OG0006931	DROME11546	APOSC_23620, APOSC_23621, APOSC_23622
OG0006932	DROME16429	APOSC_14195
OG0006934	DROME00627	APOSC_15892
OG0006935	DROME17600	APOSC_24367
OG0006936	DROME12923	APOSC_23709
OG0006937	DROME00527	APOSC_10533
OG0006938	DROME14949	APOSC_02071
OG0006940	DROME19018, DROME19017	APOSC_26678
OG0006942	DROME17406	APOSC_15674
OG0006943	DROME05311, DROME05310, DROME05312	APOSC_02744
OG0006944	DROME07597	APOSC_23707
OG0006945	DROME04092, DROME04093	APOSC_28020
OG0006946	DROME06810	APOSC_14039
OG0006948	DROME10887	APOSC_06730
OG0006949	DROME17510	APOSC_17697
OG0006951	DROME19073	APOSC_23643
OG0006952	DROME11379	APOSC_15791
OG0006953	DROME15970	APOSC_08950
OG0006954	DROME13996, DROME13995	APOSC_10218
OG0006957	DROME16961	APOSC_00100
OG0006958	DROME12297	APOSC_25823
OG0006959	DROME10650	APOSC_20494
OG0006960	DROME21228	APOSC_19583
OG0006962	DROME03277	APOSC_03262, APOSC_03263
OG0006964	DROME19570	APOSC_10222
OG0006965	DROME01022, DROME14680, DROME01021	APOSC_18545
OG0006966	DROME12638, DROME12639	APOSC_26275
OG0006967	DROME01193	APOSC_12955
OG0006968	DROME19323	APOSC_00698
OG0006969	DROME16910	APOSC_07170
OG0006970	DROME11918	APOSC_09941
OG0006971	DROME11799, DROME11798	APOSC_04252
OG0006973	DROME15580	APOSC_26245
OG0006975	DROME07368	APOSC_14478, APOSC_15520
OG0006977	DROME16367	APOSC_15264
OG0006979	DROME08887	APOSC_22138
OG0006980	DROME12138	APOSC_11757
OG0006982	DROME16125	APOSC_10252, APOSC_10251, APOSC_10253
OG0006983	DROME07189	APOSC_00534, APOSC_00533
OG0006984	DROME08885	APOSC_14602
OG0006985	DROME14217	APOSC_21926
OG0006989	DROME21716, DROME21715, DROME01750	APOSC_01479
OG0006990	DROME10642	APOSC_13593, APOSC_13594
OG0006991	DROME04692	APOSC_01763
OG0006992	DROME13157	APOSC_25456
OG0006994	DROME04632	APOSC_08742
OG0006995	DROME04021	APOSC_00344
OG0006997	DROME06801	APOSC_28149
OG0006998	DROME01960	APOSC_22383, APOSC_27149
OG0006999	DROME11377	APOSC_09100
OG0007000	DROME11064, DROME16292	APOSC_20337
OG0007001	DROME08011	APOSC_08849
OG0007002	DROME07791	APOSC_27671
OG0007003	DROME00287	APOSC_26380
OG0007004	DROME05528	APOSC_13857
OG0007005	DROME09757	APOSC_24636
OG0007007	DROME00847	APOSC_10434, APOSC_10435
OG0007009	DROME17681	APOSC_07119
OG0007010	DROME01605	APOSC_12136
OG0007011	DROME20885	APOSC_20429
OG0007012	DROME22023	APOSC_15867
OG0007013	DROME01987	APOSC_09730
OG0007014	DROME08628	APOSC_16895
OG0007015	DROME19728	APOSC_28647
OG0007016	DROME20048	APOSC_25603
OG0007017	DROME16395	APOSC_01241, APOSC_01242
OG0007018	DROME04944	APOSC_00713
OG0007022	DROME14811	APOSC_24349
OG0007023	DROME06431	APOSC_14309, APOSC_12375
OG0007024	DROME17667, DROME19376	APOSC_27246
OG0007025	DROME04842	APOSC_12694
OG0007027	DROME20714	APOSC_10461
OG0007028	DROME21651	APOSC_23530
OG0007029	DROME01489	APOSC_18912, APOSC_04107
OG0007030	DROME20793	APOSC_08778
OG0007032	DROME01322	APOSC_12833, APOSC_09407
OG0007033	DROME18841	APOSC_24322
OG0007034	DROME06058	APOSC_19528
OG0007035	DROME00441, DROME00440	APOSC_17691
OG0007036	DROME10185	APOSC_03069
OG0007037	DROME13026	APOSC_01629
OG0007039	DROME20966, DROME20965	APOSC_01662
OG0007040	DROME02611	APOSC_28613, APOSC_25165, APOSC_25164
OG0007041	DROME00583, DROME00582	APOSC_28485
OG0007042	DROME08739	APOSC_26574, APOSC_10292
OG0007043	DROME02534	APOSC_28626
OG0007044	DROME05564	APOSC_05977
OG0007045	DROME00832, DROME14367, DROME14366	APOSC_16504
OG0007046	DROME15728	APOSC_23056
OG0007047	DROME00193, DROME00194	APOSC_10550
OG0007048	DROME01791, DROME19143	APOSC_00169, APOSC_00168, APOSC_25307
OG0007049	DROME16917	APOSC_08006
OG0007050	DROME06887	APOSC_16824
OG0007051	DROME15152	APOSC_17280
OG0007053	DROME16115	APOSC_04174
OG0007054	DROME10899	APOSC_27121, APOSC_27122
OG0007055	DROME01836	APOSC_28893
OG0007056	DROME21912	APOSC_16544
OG0007057	DROME16884	APOSC_06628
OG0007058	DROME16980	APOSC_07588
OG0007059	DROME17512, DROME17511, DROME17513	APOSC_01188
OG0007061	DROME21168	APOSC_14209
OG0007062	DROME01875	APOSC_14304, APOSC_14306, APOSC_14305
OG0007063	DROME04000	APOSC_13274
OG0007068	DROME19884	APOSC_27141
OG0007069	DROME19398	APOSC_05193
OG0007073	DROME16763	APOSC_00327
OG0007074	DROME01655	APOSC_19473
OG0007075	DROME11946	APOSC_03866
OG0007081	DROME01767, DROME01766	APOSC_19187
OG0007082	DROME01955, DROME01957, DROME01956, DROME01954	APOSC_05786
OG0007083	DROME03474	APOSC_23920
OG0007084	DROME17683, DROME09532	APOSC_07815
OG0007088	DROME22014	APOSC_03055
OG0007089	DROME12957	APOSC_22753
OG0007090	DROME20794	APOSC_18836
OG0007091	DROME06753	APOSC_23447
OG0007092	DROME18902, DROME06271	APOSC_10609
OG0007093	DROME16944	APOSC_27296
OG0007095	DROME11360	APOSC_23242, APOSC_12306
OG0007097	DROME14761	APOSC_22424
OG0007098	DROME02756	APOSC_27550
OG0007099	DROME16425	APOSC_13497
OG0007100	DROME01519, DROME01520	APOSC_06224
OG0007102	DROME07635, DROME09291, DROME09290	APOSC_04717
OG0007103	DROME15968, DROME15969	APOSC_20501
OG0007105	DROME03967	APOSC_00982
OG0007106	DROME13665	APOSC_15406
OG0007107	DROME06221	APOSC_13860
OG0007112	DROME21664, DROME21665	APOSC_07955
OG0007113	DROME08212	APOSC_26888
OG0007114	DROME08700	APOSC_24702
OG0007116	DROME18939	APOSC_21841
OG0007117	DROME09414	APOSC_03236, APOSC_03235
OG0007118	DROME16742	APOSC_04848
OG0007119	DROME02006	APOSC_26478
OG0007120	DROME12932	APOSC_09342
OG0007121	DROME14887	APOSC_06429, APOSC_06430
OG0007124	DROME19157	APOSC_18196
OG0007125	DROME00216	APOSC_16964
OG0007126	DROME01679	APOSC_04894
OG0007127	DROME14552	APOSC_05902
OG0007128	DROME09591	APOSC_00622, APOSC_24957
OG0007130	DROME03247	APOSC_03999
OG0007131	DROME17642	APOSC_10588
OG0007132	DROME04510	APOSC_16704
OG0007134	DROME13786, DROME13787	APOSC_24007
OG0007136	DROME06497	APOSC_19499
OG0007137	DROME08116	APOSC_15395, APOSC_28875
OG0007138	DROME13828	APOSC_25998
OG0007139	DROME20628, DROME22010, DROME22009, DROME19837	APOSC_13534
OG0007140	DROME15375, DROME15374	APOSC_28245
OG0007143	DROME02690	APOSC_09027
OG0007144	DROME12565, DROME12567, DROME12566	APOSC_18396
OG0007145	DROME13245	APOSC_05978
OG0007146	DROME11547	APOSC_01991
OG0007147	DROME17710	APOSC_00758
OG0007150	DROME13333	APOSC_13696
OG0007151	DROME07790	APOSC_16201
OG0007153	DROME14766	APOSC_21808, APOSC_21809
OG0007154	DROME05203	APOSC_09623
OG0007158	DROME10619	APOSC_06197, APOSC_06198
OG0007160	DROME04948	APOSC_27732
OG0007163	DROME03396	APOSC_06910
OG0007164	DROME07185, DROME07184	APOSC_03942
OG0007165	DROME14270	APOSC_07907
OG0007166	DROME05148, DROME04552	APOSC_23211
OG0007171	DROME12461	APOSC_13248
OG0007173	DROME02748	APOSC_26787
OG0007174	DROME04393	APOSC_10018
OG0007175	DROME21360	APOSC_18003
OG0007176	DROME06904	APOSC_24850
OG0007177	DROME20944	APOSC_15721, APOSC_15720
OG0007178	DROME03988	APOSC_26910
OG0007180	DROME20745	APOSC_09778
OG0007181	DROME05345	APOSC_25559
OG0007183	DROME07166	APOSC_18541
OG0007184	DROME21036, DROME17546	APOSC_00822, APOSC_17205
OG0007186	DROME00062	APOSC_13894
OG0007187	DROME15404	APOSC_08009
OG0007188	DROME20960	APOSC_25381
OG0007189	DROME05467	APOSC_00608
OG0007190	DROME16734	APOSC_04882, APOSC_05549
OG0007191	DROME03633	APOSC_12579
OG0007192	DROME21735	APOSC_09506
OG0007198	DROME19511, DROME19512	APOSC_09976
OG0007199	DROME11470, DROME11469	APOSC_10274
OG0007200	DROME00880, DROME00879	APOSC_12718
OG0007201	DROME18595	APOSC_14691
OG0007248	DROME21365	APOSC_03737, APOSC_03736
OG0007251	DROME21854	APOSC_28896
OG0007253	DROME00305	APOSC_09890
OG0007254	DROME17212, DROME17211	APOSC_05593
OG0007256	DROME15121	APOSC_13604
OG0007258	DROME03306	APOSC_09346
OG0007260	DROME22107	APOSC_02101, APOSC_02137
OG0007261	DROME07070	APOSC_15857
OG0007264	DROME04401	APOSC_03686
OG0007266	DROME03348	APOSC_11708
OG0007267	DROME07785	APOSC_12090
OG0007271	DROME10780, DROME10781	APOSC_24548
OG0007274	DROME13219	APOSC_15030
OG0007275	DROME08181	APOSC_04072
OG0007279	DROME12978, DROME12980, DROME12979	APOSC_06293, APOSC_26833
OG0007280	DROME20512	APOSC_05359
OG0007281	DROME11415, DROME11416	APOSC_24565
OG0007282	DROME02027	APOSC_22102
OG0007288	DROME07470	APOSC_01075, APOSC_25609
OG0007291	DROME13803	APOSC_20720, APOSC_20719
OG0007292	DROME04984	APOSC_15788
OG0007296	DROME06821	APOSC_15801
OG0007298	DROME03253	APOSC_22995
OG0007299	DROME20621	APOSC_14198
OG0007300	DROME05437	APOSC_25712
OG0007301	DROME00949	APOSC_25373
OG0007302	DROME10695	APOSC_29071
OG0007303	DROME16338	APOSC_26419, APOSC_26418
OG0007304	DROME05565	APOSC_17074
OG0007305	DROME06380	APOSC_13539
OG0007306	DROME09353	APOSC_00386
OG0007307	DROME21844	APOSC_26088
OG0007309	DROME00052	APOSC_15232
OG0007312	DROME15097	APOSC_28830
OG0007313	DROME10641	APOSC_14585, APOSC_16230
OG0007316	DROME03218	APOSC_20938
OG0007317	DROME05767	APOSC_09236
OG0007319	DROME02096	APOSC_28563
OG0007321	DROME14886	APOSC_08246
OG0007322	DROME01656	APOSC_15004
OG0007323	DROME06979	APOSC_21806
OG0007325	DROME00772	APOSC_16460
OG0007327	DROME08891	APOSC_00135
OG0007329	DROME03540	APOSC_17623
OG0007330	DROME06616	APOSC_23615
OG0007331	DROME00081	APOSC_06014, APOSC_12252
OG0007332	DROME15822	APOSC_06770
OG0007333	DROME16724	APOSC_01580
OG0007334	DROME14550	APOSC_17842
OG0007335	DROME20744	APOSC_14641
OG0007336	DROME19792	APOSC_00569
OG0007339	DROME15967	APOSC_03135
OG0007341	DROME11695	APOSC_24434
OG0007342	DROME20920, DROME20921	APOSC_22103
OG0007343	DROME05240	APOSC_25429
OG0007344	DROME20098	APOSC_25620
OG0007345	DROME03586	APOSC_24827
OG0007347	DROME13215	APOSC_08865
OG0007349	DROME04078	APOSC_23223
OG0007351	DROME10598	APOSC_10204
OG0007352	DROME21703	APOSC_08520
OG0007354	DROME05477, DROME05476	APOSC_14859
OG0007355	DROME17231	APOSC_15367
OG0007356	DROME08592	APOSC_03184
OG0007357	DROME00169	APOSC_21551
OG0007358	DROME20269, DROME20268	APOSC_06636
OG0007359	DROME19146	APOSC_02421
OG0007360	DROME19459	APOSC_08047
OG0007361	DROME13934	APOSC_07077
OG0007363	DROME13676	APOSC_09409
OG0007364	DROME21809	APOSC_17982
OG0007365	DROME04793	APOSC_27987
OG0007366	DROME08151	APOSC_07261
OG0007367	DROME04903	APOSC_14422
OG0007368	DROME12399	APOSC_00449
OG0007370	DROME03968	APOSC_07343
OG0007371	DROME02186	APOSC_05073, APOSC_05074
OG0007374	DROME19817, DROME06981, DROME06980	APOSC_22886
OG0007375	DROME20148	APOSC_08016
OG0007376	DROME12395	APOSC_17658
OG0007377	DROME11841	APOSC_24138
OG0007378	DROME12005	APOSC_02419, APOSC_02420
OG0007379	DROME14877	APOSC_16042
OG0007382	DROME00478	APOSC_16338
OG0007383	DROME15992, DROME15994, DROME15993	APOSC_03806
OG0007385	DROME05965	APOSC_03876
OG0007386	DROME08936	APOSC_04054
OG0007387	DROME11857	APOSC_06916
OG0007388	DROME07430	APOSC_17547
OG0007389	DROME20485	APOSC_03633
OG0007391	DROME08685, DROME08686	APOSC_00054
OG0007393	DROME14294	APOSC_12259
OG0007394	DROME19789	APOSC_00711
OG0007395	DROME15690	APOSC_23644
OG0007396	DROME11407	APOSC_12497
OG0007397	DROME14953	APOSC_04277
OG0007399	DROME04756	APOSC_10673
OG0007400	DROME05763	APOSC_25122
OG0007401	DROME20204	APOSC_10465
OG0007403	DROME05771	APOSC_28964
OG0007405	DROME10897, DROME10896	APOSC_09312
OG0007407	DROME09567	APOSC_10545
OG0007408	DROME15350, DROME15352	APOSC_27587
OG0007409	DROME12956	APOSC_14637
OG0007411	DROME09875	APOSC_14970
OG0007412	DROME16298	APOSC_03576
OG0007413	DROME04023	APOSC_08895
