Orthogroup	DROME	CAEEL
OG0001333	DROME11917, DROME07724, DROME09080, DROME09081, DROME11916, DROME20312, DROME20313, DROME18937	CAEEL08384, CAEEL10397, CAEEL14152, CAEEL14148, CAEEL14153
OG0001335	DROME08039, DROME08040, DROME08041, DROME08038, DROME08042	CAEEL01950
OG0001337	DROME20158	CAEEL08858
OG0001339	DROME19223, DROME16443, DROME14812, DROME07497, DROME07496	CAEEL01555
OG0001341	DROME00588, DROME19896, DROME19897, DROME19895	CAEEL12273
OG0001344	DROME04657, DROME04656	CAEEL12166
OG0001348	DROME03492, DROME03491, DROME03495, DROME03494, DROME03493, DROME03496	CAEEL20290
OG0001350	DROME03240, DROME03239	CAEEL06068
OG0001350	DROME20607	CAEEL05555
OG0001351	DROME16250, DROME16247, DROME16248, DROME16245, DROME16246, DROME16249	CAEEL20071, CAEEL20072
OG0001353	DROME12504, DROME12505	CAEEL07231
OG0001354	DROME19155, DROME19156	CAEEL18385
OG0001355	DROME18115	CAEEL19633
OG0001356	DROME04210, DROME04209, DROME04208, DROME04203, DROME04201, DROME04202	CAEEL10619
OG0001359	DROME20396, DROME20399, DROME20398, DROME20397	CAEEL02703
OG0001360	DROME16475, DROME16474, DROME01288, DROME01289	CAEEL17002, CAEEL19681, CAEEL19680
OG0001361	DROME10441	CAEEL05269, CAEEL05268
OG0001363	DROME20227, DROME20225, DROME20226, DROME20228, DROME00044	CAEEL12526, CAEEL18947, CAEEL08666, CAEEL12684, CAEEL11272
OG0001364	DROME18347, DROME18348	CAEEL16269
OG0001366	DROME19931, DROME19932, DROME19933, DROME19934	CAEEL07140
OG0001367	DROME04540, DROME04542, DROME04539, DROME04538, DROME04541, DROME04537, DROME04535, DROME04534, DROME04536	CAEEL16176
OG0001368	DROME00518, DROME00521, DROME00519, DROME00520	CAEEL15247
OG0001370	DROME10125, DROME10122, DROME10123, DROME10124, DROME10126	CAEEL11201
OG0001372	DROME06987	CAEEL04824, CAEEL16917
OG0001373	DROME15869, DROME15867, DROME15866, DROME15868	CAEEL18831
OG0001375	DROME12544	CAEEL01718
OG0001376	DROME18505, DROME18503, DROME18507, DROME18504, DROME18508, DROME18506	CAEEL18806
OG0001378	DROME14090, DROME14089	CAEEL01898
OG0001379	DROME02340	CAEEL20800, CAEEL08440
OG0001381	DROME21356, DROME21357, DROME21358, DROME21359, DROME20082, DROME20083, DROME20084	CAEEL01510
OG0001383	DROME08849, DROME08848, DROME08850, DROME08851	CAEEL18479
OG0001386	DROME03356	CAEEL05969, CAEEL04816
OG0001387	DROME05645, DROME05642, DROME05649, DROME05647, DROME05648, DROME05643, DROME05641, DROME05646, DROME05644, DROME05640	CAEEL01449, CAEEL05040, CAEEL06498
OG0001388	DROME19691	CAEEL06695
OG0001389	DROME08448, DROME08449, DROME08447	CAEEL06582
OG0001394	DROME15845, DROME15844, DROME15847, DROME15846, DROME15843, DROME15848	CAEEL16146
OG0001395	DROME22042	CAEEL01604
OG0001397	DROME12938	CAEEL05815, CAEEL05422, CAEEL16780, CAEEL05924, CAEEL19916
OG0001397	DROME12061	CAEEL19290
OG0001398	DROME00533	CAEEL14339
OG0001399	DROME18551, DROME15177	CAEEL00972
OG0001402	DROME21039	CAEEL04844, CAEEL04850
OG0001404	DROME05603	CAEEL15778
OG0001405	DROME06373	CAEEL00987
OG0001405	DROME02126	CAEEL02297
OG0001408	DROME21635, DROME21636, DROME21634	CAEEL19513
OG0001409	DROME18923, DROME18920, DROME18919, DROME18918, DROME18921, DROME18927, DROME18922, DROME18926, DROME18925, DROME18924, DROME18107	CAEEL02567
OG0001410	DROME00626	CAEEL16277
OG0001411	DROME13591, DROME09768, DROME09769	CAEEL07405
OG0001413	DROME21681, DROME21682	CAEEL08368
OG0001413	DROME17078	CAEEL04716
OG0001414	DROME16698, DROME16697, DROME00599	CAEEL13823
OG0001417	DROME04528	CAEEL02921
OG0001418	DROME11411	CAEEL11722
OG0001421	DROME08210	CAEEL14241
OG0001422	DROME19262, DROME19263	CAEEL06778
OG0001423	DROME11161, DROME11163, DROME11162	CAEEL18493
OG0001424	DROME10397	CAEEL12121
OG0001424	DROME21291	CAEEL10850
OG0001425	DROME10455	CAEEL12269, CAEEL12270, CAEEL12268, CAEEL12271
OG0001426	DROME16504, DROME16505	CAEEL06005, CAEEL06004
OG0001428	DROME00299, DROME00300	CAEEL05279
OG0001429	DROME15859, DROME15858	CAEEL04279
OG0001430	DROME14607, DROME14606	CAEEL14236
OG0001431	DROME08311, DROME08313, DROME08312	CAEEL01932, CAEEL07478
OG0001432	DROME12684, DROME12683, DROME12682, DROME12685	CAEEL18746
OG0001433	DROME07801, DROME07778, DROME07641, DROME07752, DROME07757, DROME06719, DROME06720, DROME07755, DROME07754, DROME07756, DROME07764	CAEEL01226
OG0001436	DROME09793, DROME09790, DROME09795, DROME09794, DROME09791, DROME09792, DROME09796, DROME09798, DROME09802, DROME09801, DROME09800, DROME09799, DROME09803, DROME09797, DROME09805, DROME09804	CAEEL01644, CAEEL01645
OG0001437	DROME11504, DROME11507, DROME11506, DROME11505, DROME12503, DROME12502	CAEEL01346, CAEEL01345
OG0001440	DROME00857, DROME00860, DROME00861, DROME00859, DROME00858	CAEEL02919
OG0001442	DROME14822, DROME14823, DROME14821	CAEEL02131, CAEEL02130, CAEEL02129
OG0001445	DROME19218	CAEEL10043, CAEEL10044
OG0001447	DROME01853, DROME01852	CAEEL00798, CAEEL00797
OG0001449	DROME21187	CAEEL05216
OG0001454	DROME17550, DROME17549, DROME17548	CAEEL07513
OG0001455	DROME05198	CAEEL04493
OG0001458	DROME12558, DROME12557, DROME12559, DROME12561, DROME12560, DROME12556	CAEEL04619
OG0001459	DROME20534	CAEEL20135, CAEEL17975
OG0001461	DROME01468	CAEEL09368
OG0001462	DROME07618, DROME07619	CAEEL14714, CAEEL03309
OG0001464	DROME03533, DROME03534	CAEEL07180
OG0001465	DROME18897, DROME18898, DROME18892, DROME18885, DROME18884, DROME18891, DROME18890, DROME18896, DROME18881, DROME18886, DROME18879, DROME18888, DROME18893, DROME18894, DROME18880, DROME18889, DROME18882, DROME18887, DROME18878, DROME18883, DROME18877, DROME18895	CAEEL06490
OG0001466	DROME20715	CAEEL00165
OG0001468	DROME11512, DROME11513	CAEEL01968, CAEEL01966, CAEEL01967
OG0001469	DROME11498	CAEEL06147
OG0001469	DROME15100	CAEEL06502
OG0001472	DROME03418	CAEEL07491
OG0001472	DROME01627	CAEEL02663
OG0001474	DROME02835, DROME02834	CAEEL07328
OG0001475	DROME11371, DROME08104, DROME08103	CAEEL05298
OG0001476	DROME09584, DROME09583, DROME09582, DROME09581, DROME09574, DROME09573, DROME09580, DROME09576, DROME09577, DROME09578, DROME09579, DROME09575	CAEEL00667
OG0001478	DROME17873, DROME17872	CAEEL11433
OG0001479	DROME09340	CAEEL19245
OG0001480	DROME01335, DROME01336, DROME01334, DROME01333	CAEEL01047
OG0001482	DROME08131, DROME08132, DROME08133	CAEEL08859
OG0001484	DROME00233, DROME00235, DROME00237	CAEEL01076, CAEEL01075
OG0001485	DROME07030, DROME07029, DROME07028, DROME07027, DROME07031	CAEEL01187
OG0001486	DROME20978	CAEEL06199
OG0001490	DROME20068, DROME20070, DROME20066, DROME20069, DROME20067, DROME20063, DROME20064, DROME20065	CAEEL16486
OG0001492	DROME03966	CAEEL08792
OG0001500	DROME13574, DROME13575, DROME13573, DROME13571, DROME13572, DROME13570	CAEEL11009
OG0001501	DROME17335, DROME17336	CAEEL00103
OG0001503	DROME04749	CAEEL04111
OG0001503	DROME03622	CAEEL08520
OG0001504	DROME21429, DROME21424, DROME21428, DROME21422	CAEEL05392
OG0001505	DROME08192	CAEEL05185, CAEEL08607
OG0001506	DROME06158, DROME06155, DROME06153, DROME06152, DROME06154, DROME06151, DROME06157, DROME06159, DROME06160, DROME06150, DROME06156	CAEEL04371
OG0001508	DROME11905	CAEEL19670
OG0001510	DROME00025	CAEEL19165
OG0001512	DROME19876, DROME13867, DROME13866	CAEEL01283
OG0001513	DROME05379	CAEEL08114
OG0001514	DROME14655, DROME14656, DROME14651, DROME14654, DROME14653, DROME14652, DROME14650	CAEEL18917
OG0001515	DROME21741	CAEEL07033
OG0001516	DROME13883	CAEEL05831
OG0001517	DROME03470	CAEEL20700
OG0001522	DROME02905, DROME02904	CAEEL01881
OG0001523	DROME11130	CAEEL20306
OG0001524	DROME06417, DROME06418	CAEEL20737, CAEEL20736
OG0001524	DROME00342, DROME00343	CAEEL18987, CAEEL00715
OG0001525	DROME04644, DROME04645, DROME06563, DROME06562, DROME04650, DROME04646, DROME04647, DROME04648, DROME05288	CAEEL08599, CAEEL13978, CAEEL13977, CAEEL14698, CAEEL08600
OG0001526	DROME05114, DROME05113, DROME05111, DROME05117, DROME05112, DROME05115, DROME05116, DROME05109, DROME05110	CAEEL19873
OG0001527	DROME15289	CAEEL08026
OG0001527	DROME00338	CAEEL02029
OG0001528	DROME09325	CAEEL20795
OG0001529	DROME07602, DROME07601	CAEEL01822, CAEEL20748, CAEEL06896
OG0001530	DROME01073	CAEEL11993
OG0001531	DROME10267, DROME10266	CAEEL08503
OG0001532	DROME20201	CAEEL04337, CAEEL04338, CAEEL04294, CAEEL05090
OG0001533	DROME19066, DROME19064, DROME19065, DROME19063, DROME19062, DROME19060, DROME19061, DROME13969	CAEEL01048, CAEEL19033, CAEEL11552
OG0001538	DROME07056, DROME07054, DROME07055	CAEEL14286
OG0001546	DROME13625, DROME13628, DROME13624, DROME13627, DROME13626, DROME13623	CAEEL14468
OG0001549	DROME13343, DROME13345, DROME13344	CAEEL18956
OG0001550	DROME09122	CAEEL12391, CAEEL06493
OG0001551	DROME08057	CAEEL13359
OG0001553	DROME02123, DROME02122	CAEEL10745
OG0001554	DROME16741	CAEEL00812
OG0001557	DROME20902, DROME20901	CAEEL09005
OG0001557	DROME07367	CAEEL09508
OG0001558	DROME19656, DROME19657	CAEEL05103, CAEEL08374
OG0001559	DROME02902	CAEEL16062
OG0001560	DROME14810, DROME17871	CAEEL01011
OG0001561	DROME04222	CAEEL11007
OG0001562	DROME16718	CAEEL04167
OG0001565	DROME18953, DROME18978	CAEEL18401
OG0001566	DROME02178, DROME02179	CAEEL17613
OG0001567	DROME19417, DROME19416	CAEEL04524
OG0001568	DROME08963, DROME07259, DROME19219, DROME18645	CAEEL15339
OG0001569	DROME03783	CAEEL19014, CAEEL18168
OG0001570	DROME13692	CAEEL11034
OG0001572	DROME11998	CAEEL00311
OG0001575	DROME14105, DROME14107, DROME14106, DROME14108	CAEEL09642
OG0001576	DROME08048, DROME08043, DROME08045, DROME08044, DROME08047, DROME08046, DROME08049	CAEEL00120
OG0001580	DROME10962, DROME10960, DROME10959, DROME10957, DROME10956, DROME10963, DROME10961, DROME10958	CAEEL02579
OG0001582	DROME15756, DROME15757	CAEEL07031, CAEEL00211
OG0001583	DROME08180, DROME08179	CAEEL19802
OG0001589	DROME16983, DROME16982, DROME16981, DROME09858	CAEEL18417
OG0001590	DROME14234, DROME13421	CAEEL15262, CAEEL15263
OG0001593	DROME06841, DROME06840	CAEEL02963, CAEEL13946
OG0001594	DROME05350, DROME05351, DROME05349	CAEEL08545
OG0001594	DROME10666, DROME10665	CAEEL04807, CAEEL04125
OG0001596	DROME03082, DROME03081, DROME03080	CAEEL10536
OG0001597	DROME12080	CAEEL10283
OG0001599	DROME14559	CAEEL20479
OG0001602	DROME20799, DROME20798, DROME20797, DROME20795, DROME20801, DROME20800, DROME20796	CAEEL18101
OG0001603	DROME10271	CAEEL14729
OG0001604	DROME13655, DROME13654, DROME15595, DROME15593, DROME15592, DROME15594	CAEEL04879
OG0001605	DROME09003, DROME09000, DROME09002, DROME08999, DROME08998, DROME09001	CAEEL09382
OG0001606	DROME01628	CAEEL14239, CAEEL15795
OG0001608	DROME03108, DROME03117, DROME03110, DROME03116, DROME03113, DROME03115, DROME03118, DROME03114, DROME03109, DROME03119, DROME03111, DROME03112, DROME03121, DROME07455	CAEEL02190, CAEEL02191
OG0001609	DROME13801, DROME13802, DROME13800	CAEEL19774
OG0001609	DROME09555	CAEEL10790
OG0001610	DROME06881	CAEEL02035, CAEEL20252
OG0001611	DROME07510, DROME07509, DROME07511	CAEEL15699
OG0001614	DROME14120	CAEEL01012
OG0001615	DROME19813, DROME19816, DROME19811, DROME19815, DROME19812, DROME19814, DROME19808, DROME19807, DROME19810, DROME19809	CAEEL04670
OG0001617	DROME13150, DROME13151	CAEEL10780
OG0001620	DROME01154, DROME01153, DROME01150, DROME01151	CAEEL18514, CAEEL18862
OG0001621	DROME19943, DROME19942, DROME19944	CAEEL08615
OG0001627	DROME17716, DROME17715	CAEEL00684
OG0001628	DROME21766, DROME21765	CAEEL00193
OG0001629	DROME03998, DROME03999, DROME03997	CAEEL19941
OG0001630	DROME10692	CAEEL05563
OG0001632	DROME05195, DROME05196, DROME05194, DROME05197, DROME05193	CAEEL16035
OG0001635	DROME10448, DROME10445, DROME10444, DROME10446, DROME10447, DROME10443	CAEEL08024
OG0001638	DROME06413, DROME06412, DROME06414, DROME06416, DROME06415	CAEEL09133, CAEEL15796, CAEEL12088, CAEEL20172
OG0001641	DROME08987, DROME08990, DROME08991	CAEEL00743
OG0001642	DROME09872	CAEEL15818
OG0001643	DROME03424, DROME03423, DROME03425	CAEEL19599
OG0001651	DROME01946	CAEEL10611
OG0001652	DROME14027, DROME14026, DROME19080	CAEEL15806
OG0001653	DROME03945, DROME03944, DROME03946	CAEEL03026
OG0001655	DROME11541, DROME11542	CAEEL05314
OG0001656	DROME12672	CAEEL07456
OG0001657	DROME16951	CAEEL08928, CAEEL08927
OG0001659	DROME15493, DROME15496, DROME15495, DROME15492, DROME15494	CAEEL00855
OG0001663	DROME17604, DROME17603	CAEEL10899, CAEEL10898
OG0001664	DROME03276	CAEEL04260
OG0001665	DROME21335, DROME21336, DROME03860, DROME03861, DROME03859	CAEEL07716
OG0001666	DROME08411, DROME08412, DROME08410, DROME08413, DROME08414	CAEEL07781
OG0001671	DROME06393, DROME06394, DROME06396, DROME06395	CAEEL19781
OG0001672	DROME04869, DROME04868, DROME04867	CAEEL08375
OG0001673	DROME15611, DROME15610	CAEEL17134, CAEEL17133
OG0001675	DROME07179, DROME07181, DROME07180	CAEEL00808
OG0001676	DROME15959, DROME15958, DROME15960	CAEEL01617
OG0001677	DROME14874	CAEEL07860
OG0001680	DROME20427	CAEEL15664
OG0001682	DROME17478, DROME17481, DROME17479, DROME17480, DROME17477	CAEEL17995
OG0001683	DROME04416, DROME04417, DROME04415	CAEEL00875
OG0001684	DROME15541	CAEEL08513, CAEEL19560
OG0001685	DROME10450	CAEEL06629, CAEEL19461
OG0001688	DROME20990, DROME20991, DROME20989	CAEEL06653
OG0001689	DROME21861, DROME21859	CAEEL08769
OG0001691	DROME07542, DROME07543, DROME07544, DROME07545	CAEEL09136, CAEEL09137
OG0001692	DROME00090, DROME00091	CAEEL00815
OG0001706	DROME01112	CAEEL00824
OG0001707	DROME04786, DROME04787	CAEEL18144, CAEEL17802
OG0001711	DROME16692, DROME16691, DROME16690	CAEEL15052
OG0001713	DROME20630	CAEEL04261
OG0001714	DROME06892	CAEEL12772
OG0001714	DROME13258, DROME13259	CAEEL15825
OG0001718	DROME18626, DROME18625, DROME18627	CAEEL12769
OG0001720	DROME07093, DROME07094, DROME07095	CAEEL07819
OG0001721	DROME21093, DROME21094	CAEEL10104, CAEEL11043
OG0001723	DROME01240, DROME01235, DROME01239, DROME01238, DROME01237, DROME01236	CAEEL19731
OG0001724	DROME16764, DROME16765, DROME16766, DROME16767	CAEEL00188, CAEEL09412
OG0001726	DROME01038, DROME01035, DROME01037, DROME01036	CAEEL15546
OG0001727	DROME01511, DROME01510, DROME01513, DROME01512	CAEEL15354
OG0001728	DROME19385	CAEEL20444
OG0001730	DROME08359, DROME08358, DROME08360, DROME08361	CAEEL04519
OG0001731	DROME16558	CAEEL19569
OG0001732	DROME05765, DROME05764, DROME05766	CAEEL05337
OG0001733	DROME12129, DROME11165	CAEEL11586
OG0001735	DROME19051, DROME19047, DROME19049, DROME19048, DROME19046, DROME19050, DROME19044, DROME19045	CAEEL08598
OG0001736	DROME04354, DROME04355	CAEEL20331
OG0001736	DROME03103	CAEEL15724, CAEEL15493
OG0001738	DROME19892	CAEEL09745, CAEEL09746
OG0001739	DROME17504, DROME18573, DROME08124	CAEEL10953
OG0001743	DROME19492, DROME19493, DROME19497, DROME19491, DROME19495, DROME19490, DROME19494, DROME19498, DROME19496	CAEEL18830
OG0001745	DROME10489	CAEEL15294
OG0001746	DROME21748	CAEEL09374
OG0001747	DROME14222, DROME14221, DROME02413	CAEEL13414, CAEEL14611, CAEEL15557
OG0001748	DROME05093	CAEEL12231, CAEEL12232
OG0001749	DROME14967, DROME14968	CAEEL07118
OG0001750	DROME06453	CAEEL08294
OG0001752	DROME16905, DROME16904, DROME16907, DROME16906	CAEEL02282
OG0001754	DROME14611, DROME14610, DROME14612, DROME06495, DROME17387, DROME17388, DROME17389	CAEEL06405
OG0001755	DROME01391, DROME01389, DROME01390, DROME01388, DROME01392	CAEEL16403
OG0001769	DROME08613	CAEEL12367
OG0001770	DROME12526, DROME12525	CAEEL12180
OG0001774	DROME16288	CAEEL20358
OG0001774	DROME17117, DROME17119, DROME17118	CAEEL07377, CAEEL01266
OG0001775	DROME03798	CAEEL01757
OG0001776	DROME13827, DROME13826, DROME13825, DROME13824	CAEEL20827
OG0001779	DROME00498	CAEEL00025, CAEEL00024
OG0001780	DROME12052	CAEEL12979
OG0001781	DROME05960	CAEEL04378
OG0001781	DROME03304	CAEEL06468
OG0001783	DROME03583, DROME03584, DROME03579, DROME03582, DROME03581, DROME03580, DROME03578	CAEEL18807
OG0001785	DROME20701, DROME20700	CAEEL10450, CAEEL07502
OG0001786	DROME15286, DROME15285	CAEEL15765
OG0001786	DROME14974, DROME14975	CAEEL18388
OG0001787	DROME15226	CAEEL07669
OG0001792	DROME20324	CAEEL00159
OG0001793	DROME16987	CAEEL07806
OG0001798	DROME07480	CAEEL02504
OG0001799	DROME20617, DROME20618, DROME20615, DROME20612, DROME20616, DROME20614, DROME20619, DROME20613	CAEEL07172
OG0001800	DROME19760, DROME19756, DROME19759, DROME19758, DROME19757	CAEEL10920, CAEEL02655, CAEEL10124
OG0001805	DROME11510, DROME11511	CAEEL10422, CAEEL19401
OG0001808	DROME12890, DROME12888, DROME12889	CAEEL18904
OG0001809	DROME10117, DROME10116	CAEEL18133
OG0001810	DROME12471	CAEEL00534
OG0001814	DROME08233	CAEEL07743, CAEEL12567
OG0001815	DROME13080, DROME13081, DROME13079	CAEEL15383
OG0001816	DROME01873	CAEEL05710
OG0001817	DROME01259, DROME06513, DROME06515, DROME06514	CAEEL18580, CAEEL18581
OG0001818	DROME09141	CAEEL16460
OG0001819	DROME17329, DROME17330, DROME07897, DROME00545	CAEEL08110
OG0001820	DROME08719, DROME08720	CAEEL00161
OG0001821	DROME10515, DROME10514	CAEEL18946, CAEEL11366, CAEEL11028, CAEEL00517, CAEEL17960, CAEEL19600
OG0001822	DROME10804, DROME10805, DROME10809, DROME10807, DROME10808, DROME10806	CAEEL14275, CAEEL14276
OG0001826	DROME04636, DROME04635, DROME04634, DROME04637	CAEEL08005, CAEEL18927
OG0001827	DROME14163	CAEEL12511
OG0001830	DROME21176, DROME21177, DROME21178, DROME21179	CAEEL00742
OG0001831	DROME16694, DROME16695, DROME16696	CAEEL10161, CAEEL19257
OG0001832	DROME11192	CAEEL05995
OG0001834	DROME21762, DROME21761, DROME21760	CAEEL08270
OG0001846	DROME07140	CAEEL02581, CAEEL02580
OG0001849	DROME12958	CAEEL04779
OG0001849	DROME13912	CAEEL07132
OG0001850	DROME11385, DROME11386, DROME11384, DROME11388, DROME11389, DROME11387	CAEEL04901
OG0001853	DROME15057, DROME08596, DROME09289, DROME09287, DROME09286	CAEEL00334, CAEEL01622
OG0001854	DROME00927	CAEEL12618
OG0001857	DROME04659, DROME04661, DROME04660, DROME04662	CAEEL04635
OG0001860	DROME00108, DROME00107	CAEEL19534
OG0001862	DROME16221	CAEEL07094
OG0001863	DROME11185	CAEEL11286
OG0001864	DROME05862, DROME05863, DROME05861	CAEEL00359
OG0001865	DROME11190, DROME11189	CAEEL08319
OG0001866	DROME07682	CAEEL12131
OG0001867	DROME12422, DROME12423, DROME12425, DROME12420, DROME12424, DROME12419, DROME12418, DROME12421, DROME12417, DROME12416	CAEEL18932
OG0001869	DROME10728	CAEEL04506
OG0001870	DROME02885	CAEEL18619
OG0001874	DROME06960	CAEEL00933
OG0001875	DROME16885	CAEEL09917
OG0001876	DROME07527, DROME07524, DROME07531, DROME07529, DROME07526, DROME07530, DROME07525, DROME07528, DROME07533, DROME07532	CAEEL11614
OG0001878	DROME14881, DROME14882	CAEEL07138
OG0001879	DROME09530	CAEEL07021, CAEEL20524, CAEEL09154
OG0001881	DROME18345, DROME18344	CAEEL18890
OG0001883	DROME19927	CAEEL19810
OG0001884	DROME01695, DROME01697, DROME01694, DROME01696	CAEEL01920, CAEEL19384, CAEEL00428, CAEEL18714, CAEEL01922
OG0001886	DROME14413	CAEEL20566, CAEEL20351
OG0001887	DROME16050	CAEEL05740
OG0001888	DROME11501, DROME11500, DROME11503, DROME11502	CAEEL18672, CAEEL11639
OG0001890	DROME08594, DROME08593	CAEEL18655
OG0001898	DROME00331, DROME00326, DROME00325, DROME00327, DROME00328, DROME00329, DROME00330	CAEEL15099
OG0001899	DROME17597, DROME17598, DROME17599	CAEEL14131
OG0001900	DROME07202	CAEEL16160
OG0001901	DROME14282	CAEEL08532, CAEEL08531
OG0001903	DROME10026	CAEEL12995
OG0001913	DROME20114, DROME20115	CAEEL00139
OG0001915	DROME15601	CAEEL10189
OG0001916	DROME06422	CAEEL14482
OG0001916	DROME12396	CAEEL07131
OG0001917	DROME05027, DROME05026	CAEEL05323, CAEEL05320, CAEEL05322, CAEEL05321
OG0001918	DROME00884	CAEEL07844
OG0001919	DROME17341	CAEEL18092
OG0001920	DROME06144, DROME06145, DROME06143, DROME06141, DROME06142, DROME06139, DROME06138, DROME06137, DROME06140	CAEEL03600
OG0001923	DROME13928	CAEEL00866, CAEEL02499
OG0001926	DROME02334	CAEEL05295
OG0001930	DROME07407	CAEEL01812
OG0001932	DROME07500, DROME07499, DROME07504, DROME07502, DROME07503, DROME07501	CAEEL18548, CAEEL17132
OG0001934	DROME11858	CAEEL04980, CAEEL04981
OG0001935	DROME16535	CAEEL01455
OG0001939	DROME03831, DROME00411, DROME06715, DROME07275, DROME03273, DROME08285, DROME06716	CAEEL05317
OG0001940	DROME11372, DROME20166	CAEEL08846
OG0001945	DROME09755, DROME09756, DROME22094, DROME20436	CAEEL05071
OG0001946	DROME09729	CAEEL11023
OG0001947	DROME14837	CAEEL20697
OG0001949	DROME05190	CAEEL19721
OG0001951	DROME01080, DROME01079, DROME01078, DROME07934	CAEEL08644, CAEEL02798
OG0001952	DROME00559, DROME00560	CAEEL00959
OG0001953	DROME10526, DROME10527, DROME10525, DROME10528	CAEEL01457
OG0001956	DROME18759	CAEEL07023
