Orthogroup	MOUSE	BRAFL
OG0001309	MOUSE08762, MOUSE08760, MOUSE08761	bflo_25672, bflo_00185, bflo_26471, bflo_05346, bflo_00102, bflo_00238, bflo_26246, bflo_26313, bflo_25742, bflo_26400
OG0001310	MOUSE27515, MOUSE27516	bflo_20260
OG0001310	MOUSE21997, MOUSE21996	bflo_17144
OG0001311	MOUSE03635	bflo_00386
OG0001311	MOUSE11366, MOUSE11365, MOUSE11367	bflo_18844
OG0001312	MOUSE01280, MOUSE15763, MOUSE19405, MOUSE15764, MOUSE15768, MOUSE15766, MOUSE15775, MOUSE15774, MOUSE15765, MOUSE15770, MOUSE15767, MOUSE15771, MOUSE15773, MOUSE15772, MOUSE15769	bflo_17709
OG0001313	MOUSE15473	bflo_08797, bflo_24288, bflo_09898, bflo_10384, bflo_14942
OG0001315	MOUSE38482, MOUSE05987, MOUSE38481	bflo_23287
OG0001316	MOUSE36507, MOUSE36502, MOUSE36506, MOUSE36503, MOUSE36504, MOUSE38789	bflo_15475
OG0001317	MOUSE54841, MOUSE35295, MOUSE35296, MOUSE35300, MOUSE35294, MOUSE35302, MOUSE35303, MOUSE35298, MOUSE35299, MOUSE35297	bflo_10965
OG0001317	MOUSE25537	bflo_16409
OG0001318	MOUSE42538, MOUSE42537, MOUSE42536	bflo_03324
OG0001318	MOUSE16122	bflo_04124
OG0001319	MOUSE53963, MOUSE53962, MOUSE52368, MOUSE52374, MOUSE52373, MOUSE52367	bflo_21304
OG0001320	MOUSE32119, MOUSE32120	bflo_10273
OG0001320	MOUSE27454, MOUSE18695	bflo_05629
OG0001321	MOUSE51700, MOUSE51701, MOUSE17510, MOUSE17509	bflo_08721
OG0001322	MOUSE46962, MOUSE46958, MOUSE46961, MOUSE46963, MOUSE46960, MOUSE46959	bflo_09889
OG0001322	MOUSE43313, MOUSE43312, MOUSE43314, MOUSE43315	bflo_23924
OG0001324	MOUSE15476, MOUSE15481, MOUSE15478, MOUSE15479, MOUSE15477, MOUSE15484, MOUSE15483, MOUSE15480	bflo_02826
OG0001325	MOUSE31666	bflo_13293
OG0001327	MOUSE41523	bflo_01466
OG0001327	MOUSE02265, MOUSE23421, MOUSE23422	bflo_11384
OG0001329	MOUSE08547	bflo_08763, bflo_14333
OG0001329	MOUSE48234, MOUSE55350, MOUSE55349, MOUSE55351	bflo_12300
OG0001330	MOUSE46366, MOUSE46367, MOUSE04618, MOUSE37523, MOUSE37526, MOUSE37525, MOUSE46368	bflo_20123
OG0001331	MOUSE36112, MOUSE36111, MOUSE03117	bflo_08815
OG0001332	MOUSE32701	bflo_25758
OG0001333	MOUSE14060, MOUSE16928	bflo_09852
OG0001335	MOUSE32303, MOUSE32302	bflo_05620
OG0001337	MOUSE33642, MOUSE32282, MOUSE32281, MOUSE32283	bflo_05523
OG0001337	MOUSE05084, MOUSE10508, MOUSE10512, MOUSE10511, MOUSE10509, MOUSE10510, MOUSE33641, MOUSE33640	bflo_25577
OG0001338	MOUSE50319, MOUSE31297, MOUSE50318, MOUSE09403, MOUSE01674, MOUSE50345, MOUSE48389, MOUSE31790, MOUSE32713, MOUSE32712	bflo_00446, bflo_19105
OG0001339	MOUSE18089, MOUSE18088	bflo_09453
OG0001339	MOUSE21394	bflo_06139
OG0001341	MOUSE19790	bflo_11107
OG0001344	MOUSE40566	bflo_08238
OG0001344	MOUSE53469, MOUSE53472, MOUSE53478, MOUSE53471, MOUSE53809, MOUSE53818, MOUSE53815, MOUSE53476, MOUSE53816, MOUSE53803, MOUSE53811, MOUSE53470, MOUSE53813, MOUSE53812, MOUSE53482, MOUSE53829, MOUSE53824, MOUSE53820, MOUSE53822, MOUSE53823, MOUSE53821, MOUSE53473, MOUSE53826, MOUSE53475, MOUSE53479, MOUSE53805, MOUSE53806, MOUSE53477, MOUSE53480, MOUSE53474	bflo_05567
OG0001345	MOUSE40648, MOUSE40646, MOUSE40645, MOUSE40650	bflo_12252, bflo_11238, bflo_11249
OG0001345	MOUSE40649, MOUSE40647	bflo_12953, bflo_12952
OG0001348	MOUSE47536, MOUSE47535, MOUSE47539, MOUSE47537, MOUSE47534, MOUSE54111, MOUSE54110, MOUSE54109, MOUSE54108	bflo_21574
OG0001350	MOUSE33383	bflo_25719
OG0001351	MOUSE53707, MOUSE53708, MOUSE54418, MOUSE54417, MOUSE54414, MOUSE54415, MOUSE54416, MOUSE54419, MOUSE53703, MOUSE53704, MOUSE53705, MOUSE53702, MOUSE53710, MOUSE53709	bflo_21262
OG0001352	MOUSE32130	bflo_23166, bflo_23187
OG0001353	MOUSE28164	bflo_16481
OG0001354	MOUSE24350	bflo_21871
OG0001354	MOUSE48871, MOUSE33520, MOUSE33519, MOUSE32659	bflo_13887
OG0001355	MOUSE47620, MOUSE47621, MOUSE09535, MOUSE09533, MOUSE09534, MOUSE09531, MOUSE09532, MOUSE09530, MOUSE35930, MOUSE21465	bflo_10179
OG0001356	MOUSE40775, MOUSE40776, MOUSE14515, MOUSE53513, MOUSE53514	bflo_10948
OG0001357	MOUSE18665, MOUSE20275, MOUSE27396, MOUSE27395, MOUSE27398, MOUSE27400, MOUSE27397, MOUSE27399, MOUSE43353, MOUSE43351, MOUSE43352, MOUSE43349, MOUSE43350, MOUSE43348, MOUSE43354, MOUSE43355, MOUSE43347, MOUSE43357, MOUSE43356	bflo_21298
OG0001359	MOUSE18395, MOUSE18397, MOUSE18396, MOUSE27667, MOUSE27665, MOUSE27666, MOUSE27669, MOUSE27664, MOUSE27663, MOUSE27668, MOUSE27670, MOUSE32532, MOUSE30417	bflo_25944
OG0001360	MOUSE31602	bflo_08174
OG0001360	MOUSE31601, MOUSE31605, MOUSE31603	bflo_08197
OG0001361	MOUSE27263, MOUSE27261, MOUSE14327, MOUSE14328, MOUSE14329, MOUSE27262, MOUSE14326, MOUSE14330, MOUSE14331, MOUSE14333, MOUSE14332, MOUSE14325	bflo_03320
OG0001362	MOUSE06305, MOUSE06304, MOUSE06303	bflo_23593, bflo_22855, bflo_10725
OG0001363	MOUSE23857, MOUSE23858, MOUSE23859	bflo_16519
OG0001364	MOUSE38339, MOUSE38340, MOUSE22895, MOUSE22898, MOUSE22903, MOUSE22894, MOUSE22892, MOUSE22893, MOUSE22896	bflo_24323
OG0001365	MOUSE55380, MOUSE31576, MOUSE31575, MOUSE31578, MOUSE31577, MOUSE31579, MOUSE31580	bflo_14935
OG0001366	MOUSE08702, MOUSE08703, MOUSE22123	bflo_19736
OG0001367	MOUSE28593, MOUSE28595, MOUSE28594, MOUSE18613, MOUSE18611, MOUSE06729, MOUSE06730	bflo_16121
OG0001368	MOUSE28166, MOUSE07621, MOUSE07620	bflo_20314
OG0001369	MOUSE52653, MOUSE52654, MOUSE52652, MOUSE52655, MOUSE23428, MOUSE23430, MOUSE23429, MOUSE23431, MOUSE02306	bflo_11602
OG0001370	MOUSE44772	bflo_05809
OG0001370	MOUSE22367	bflo_18847
OG0001371	MOUSE06358	bflo_23286, bflo_22936, bflo_22937, bflo_22938
OG0001373	MOUSE46190, MOUSE46185, MOUSE46187, MOUSE46188, MOUSE46186, MOUSE03915, MOUSE03913, MOUSE03914, MOUSE03916, MOUSE46189, MOUSE14054, MOUSE14057, MOUSE14055, MOUSE14058	bflo_22620
OG0001374	MOUSE01132, MOUSE51913, MOUSE51917, MOUSE51918, MOUSE51915, MOUSE51919, MOUSE51916, MOUSE51914, MOUSE51923, MOUSE51912, MOUSE30663, MOUSE30662, MOUSE30664, MOUSE30665, MOUSE01133, MOUSE54003, MOUSE54005, MOUSE54004, MOUSE51921, MOUSE51922, MOUSE51920	bflo_07194
OG0001375	MOUSE00315, MOUSE34217	bflo_25517
OG0001376	MOUSE50547, MOUSE50549, MOUSE50548, MOUSE50550, MOUSE43474, MOUSE16176, MOUSE16175, MOUSE16179, MOUSE16177, MOUSE16180, MOUSE16178	bflo_06943
OG0001377	MOUSE27906, MOUSE21433	bflo_10365
OG0001378	MOUSE46833	bflo_08974
OG0001379	MOUSE52413	bflo_05155
OG0001380	MOUSE19249, MOUSE45642, MOUSE45644, MOUSE45647, MOUSE45650, MOUSE45651, MOUSE45649, MOUSE45648, MOUSE45641, MOUSE45646, MOUSE45645, MOUSE45638, MOUSE45643, MOUSE45637, MOUSE45640, MOUSE45639, MOUSE45636, MOUSE36336, MOUSE36340, MOUSE36339, MOUSE36337, MOUSE36335, MOUSE36338	bflo_14218
OG0001381	MOUSE01621, MOUSE01624, MOUSE44555, MOUSE44558, MOUSE20741	bflo_05646
OG0001381	MOUSE44559	bflo_05543
OG0001382	MOUSE44030, MOUSE44026, MOUSE44027, MOUSE44028, MOUSE44025, MOUSE44029, MOUSE44035, MOUSE44036	bflo_25739, bflo_10341
OG0001383	MOUSE24448	bflo_16647
OG0001384	MOUSE12866, MOUSE12857, MOUSE12854, MOUSE12859, MOUSE12543	bflo_21717
OG0001386	MOUSE10954, MOUSE10953, MOUSE10955	bflo_02159
OG0001387	MOUSE22077, MOUSE22076, MOUSE22079, MOUSE22080, MOUSE22081, MOUSE02474, MOUSE22078, MOUSE02479	bflo_21652
OG0001389	MOUSE54990, MOUSE54991, MOUSE39134, MOUSE39133, MOUSE39132, MOUSE21954, MOUSE21955, MOUSE48763, MOUSE03363, MOUSE03362	bflo_14302
OG0001390	MOUSE10013, MOUSE10007, MOUSE10004, MOUSE10006, MOUSE53421, MOUSE53420, MOUSE53416, MOUSE53417, MOUSE02102, MOUSE31154, MOUSE31153, MOUSE31155	bflo_04726, bflo_04724
OG0001394	MOUSE48056, MOUSE48057	bflo_15041
OG0001397	MOUSE09428, MOUSE21175, MOUSE21174, MOUSE21173	bflo_10128
OG0001397	MOUSE21261	bflo_09338
OG0001398	MOUSE54251, MOUSE52911, MOUSE52912	bflo_15202
OG0001399	MOUSE12867	bflo_21669
OG0001399	MOUSE28523, MOUSE49010, MOUSE49011, MOUSE49012	bflo_12579
OG0001400	MOUSE05263, MOUSE05262, MOUSE26520, MOUSE26518, MOUSE26517, MOUSE26519, MOUSE39778, MOUSE39779, MOUSE39777, MOUSE39773, MOUSE39774, MOUSE39776, MOUSE39775	bflo_02687
OG0001401	MOUSE52247	bflo_27383, bflo_21885
OG0001402	MOUSE02784, MOUSE02782, MOUSE02785, MOUSE02786, MOUSE02783, MOUSE46565, MOUSE46566, MOUSE46564, MOUSE46562, MOUSE46563, MOUSE04864, MOUSE04865	bflo_19487
OG0001403	MOUSE04710, MOUSE04711, MOUSE35469, MOUSE35470, MOUSE37540, MOUSE37539, MOUSE37541	bflo_20986, bflo_01674, bflo_09800
OG0001404	MOUSE17031, MOUSE17030, MOUSE17028, MOUSE17029	bflo_23159
OG0001404	MOUSE34766, MOUSE34765, MOUSE34767	bflo_24535
OG0001405	MOUSE49710, MOUSE53396	bflo_13790
OG0001406	MOUSE29567, MOUSE29564, MOUSE29562, MOUSE29566, MOUSE29561, MOUSE29565, MOUSE04058, MOUSE54156, MOUSE54159, MOUSE54160, MOUSE54155, MOUSE54157, MOUSE54158	bflo_21284
OG0001407	MOUSE37590, MOUSE37588, MOUSE37589, MOUSE37592, MOUSE37591, MOUSE37605, MOUSE37606, MOUSE37604, MOUSE37599, MOUSE37598, MOUSE37600, MOUSE37607, MOUSE37593, MOUSE37594, MOUSE37596, MOUSE37602, MOUSE37603, MOUSE37447, MOUSE37448, MOUSE37597, MOUSE37595, MOUSE37601	bflo_16959, bflo_16123, bflo_16958, bflo_16132, bflo_16960, bflo_16961
OG0001408	MOUSE25484, MOUSE25485, MOUSE18503, MOUSE18504, MOUSE18502, MOUSE31265, MOUSE31266	bflo_17072
OG0001409	MOUSE43073, MOUSE43072, MOUSE15819, MOUSE15820	bflo_11307
OG0001410	MOUSE22570, MOUSE22569, MOUSE22568, MOUSE38530, MOUSE38529	bflo_14262
OG0001410	MOUSE29320, MOUSE29323, MOUSE29321	bflo_13741
OG0001411	MOUSE36550, MOUSE36551	bflo_14652
OG0001412	MOUSE37382, MOUSE37381, MOUSE37384, MOUSE37385, MOUSE37383	bflo_09295
OG0001413	MOUSE37829, MOUSE37830	bflo_20564
OG0001413	MOUSE44789, MOUSE44788, MOUSE44787	bflo_06589
OG0001414	MOUSE18642, MOUSE18643, MOUSE18644	bflo_22712, bflo_10760
OG0001414	MOUSE02910	bflo_10406
OG0001415	MOUSE15314, MOUSE15315	bflo_14008, bflo_20533
OG0001416	MOUSE34919, MOUSE34918, MOUSE34917, MOUSE34915, MOUSE34916, MOUSE04273, MOUSE04275, MOUSE04277, MOUSE04272, MOUSE04274, MOUSE04276	bflo_24922
OG0001417	MOUSE19933	bflo_12897
OG0001417	MOUSE05282	bflo_02373
OG0001418	MOUSE48894, MOUSE33585, MOUSE33584, MOUSE33582, MOUSE33583, MOUSE48895, MOUSE48523, MOUSE48522, MOUSE10457, MOUSE10451, MOUSE10456, MOUSE10455, MOUSE10454, MOUSE10453, MOUSE10452	bflo_26213
OG0001419	MOUSE24456, MOUSE24455, MOUSE27366, MOUSE27363, MOUSE27364, MOUSE27365	bflo_18205
OG0001420	MOUSE07329, MOUSE53623, MOUSE53625, MOUSE53624, MOUSE52687, MOUSE14541, MOUSE14539, MOUSE14538	bflo_11291
OG0001421	MOUSE24555, MOUSE20249, MOUSE08160, MOUSE08159, MOUSE24554, MOUSE24560, MOUSE24559, MOUSE24561, MOUSE24562, MOUSE24558, MOUSE24556, MOUSE24557, MOUSE24553	bflo_21002
OG0001422	MOUSE26467, MOUSE26461, MOUSE26459, MOUSE39837, MOUSE26464, MOUSE26465, MOUSE39840, MOUSE39842, MOUSE39841, MOUSE39847, MOUSE39848, MOUSE39844, MOUSE39845, MOUSE39846, MOUSE39843, MOUSE26462, MOUSE26460	bflo_00253
OG0001423	MOUSE17540, MOUSE17539, MOUSE25516, MOUSE25512, MOUSE25514, MOUSE25513, MOUSE23811, MOUSE23810, MOUSE23812, MOUSE50436	bflo_16047
OG0001424	MOUSE20236	bflo_06976
OG0001424	MOUSE01153, MOUSE01152	bflo_05512
OG0001425	MOUSE16522, MOUSE51391, MOUSE10602	bflo_06116, bflo_05585
OG0001427	MOUSE28295, MOUSE35647, MOUSE19057, MOUSE19060, MOUSE19058, MOUSE19061, MOUSE19059, MOUSE35646, MOUSE35645	bflo_04082, bflo_04073
OG0001428	MOUSE34894, MOUSE34896, MOUSE34893, MOUSE19473, MOUSE04265, MOUSE41409, MOUSE41408, MOUSE04268	bflo_24663
OG0001429	MOUSE00232, MOUSE00230, MOUSE55263, MOUSE34228, MOUSE00228, MOUSE00229	bflo_17955
OG0001430	MOUSE18637, MOUSE20248, MOUSE27511, MOUSE42620	bflo_10599
OG0001431	MOUSE08755, MOUSE08756, MOUSE08757, MOUSE08758, MOUSE05352, MOUSE08759, MOUSE47889, MOUSE47890	bflo_26459
OG0001432	MOUSE29221, MOUSE29222, MOUSE29220, MOUSE29389	bflo_22992
OG0001433	MOUSE34100, MOUSE13715, MOUSE21744, MOUSE21743, MOUSE21745, MOUSE21742	bflo_06374
OG0001434	MOUSE32189, MOUSE32188	bflo_03898
OG0001435	MOUSE15610	bflo_22609, bflo_12397, bflo_23053, bflo_23051, bflo_19135, bflo_18506, bflo_00662, bflo_11758
OG0001436	MOUSE32582, MOUSE32580, MOUSE32577, MOUSE32578	bflo_02923
OG0001437	MOUSE19686, MOUSE29315, MOUSE29316, MOUSE29317, MOUSE29314	bflo_11365, bflo_13730, bflo_13248
OG0001438	MOUSE29513	bflo_24637
OG0001439	MOUSE51119, MOUSE51120, MOUSE51121, MOUSE15892, MOUSE15889, MOUSE15891, MOUSE15890	bflo_09385
OG0001440	MOUSE25141, MOUSE05281	bflo_02819
OG0001441	MOUSE34316, MOUSE34318, MOUSE34317, MOUSE29186, MOUSE29288, MOUSE12721, MOUSE12723, MOUSE12722, MOUSE12719, MOUSE12724, MOUSE12720	bflo_05732
OG0001445	MOUSE28043, MOUSE28044, MOUSE43177, MOUSE43176, MOUSE16757	bflo_08938
OG0001446	MOUSE04639	bflo_16884, bflo_20296, bflo_20858
OG0001447	MOUSE27483, MOUSE43183, MOUSE24581	bflo_24721
OG0001449	MOUSE35682, MOUSE35683, MOUSE35684, MOUSE35685, MOUSE35681	bflo_06102
OG0001449	MOUSE22414	bflo_02343
OG0001451	MOUSE37379	bflo_06520
OG0001451	MOUSE27131, MOUSE27130, MOUSE27132	bflo_04723
OG0001452	MOUSE10305, MOUSE44844, MOUSE30200, MOUSE30198, MOUSE30199, MOUSE44846, MOUSE44847	bflo_05982
OG0001455	MOUSE50422, MOUSE50423, MOUSE10543, MOUSE33421, MOUSE33420, MOUSE10542, MOUSE10541, MOUSE48514, MOUSE50421	bflo_25643
OG0001456	MOUSE52266, MOUSE52265	bflo_02658
OG0001457	MOUSE21714	bflo_06362
OG0001458	MOUSE48244, MOUSE54958, MOUSE54957, MOUSE55371, MOUSE55365, MOUSE55370, MOUSE55364, MOUSE55368, MOUSE55369	bflo_15346, bflo_14891
OG0001459	MOUSE41970, MOUSE44251, MOUSE44247, MOUSE44248, MOUSE44249, MOUSE41971, MOUSE41967, MOUSE41968, MOUSE41969	bflo_09086
OG0001460	MOUSE11427, MOUSE11428	bflo_22004
OG0001460	MOUSE11425	bflo_21995
OG0001460	MOUSE11426, MOUSE11423, MOUSE11422, MOUSE11424	bflo_06898
OG0001461	MOUSE39120	bflo_10892, bflo_11178, bflo_19369, bflo_21910
OG0001462	MOUSE24583, MOUSE24582, MOUSE24584	bflo_14890
OG0001463	MOUSE49422, MOUSE49423, MOUSE49421, MOUSE49420, MOUSE49419, MOUSE49839, MOUSE49840, MOUSE49838	bflo_15529, bflo_08852, bflo_24681, bflo_24477, bflo_24476
OG0001464	MOUSE26209, MOUSE26208, MOUSE26207, MOUSE32593, MOUSE32592, MOUSE14773	bflo_02860
OG0001466	MOUSE52956, MOUSE52958, MOUSE52960, MOUSE52959, MOUSE52957	bflo_04036
OG0001466	MOUSE19162	bflo_07291
OG0001467	MOUSE25310	bflo_06650, bflo_15911
OG0001467	MOUSE45067, MOUSE45066	bflo_22950, bflo_11088
OG0001468	MOUSE22505, MOUSE53195, MOUSE53196, MOUSE02343	bflo_02942
OG0001469	MOUSE27763	bflo_09303
OG0001469	MOUSE00629	bflo_14078
OG0001470	MOUSE04730, MOUSE04729, MOUSE04728, MOUSE04727	bflo_21111
OG0001472	MOUSE35226, MOUSE35228, MOUSE35227	bflo_19444
OG0001472	MOUSE29107, MOUSE29108	bflo_09223
OG0001473	MOUSE14033, MOUSE14034	bflo_13907, bflo_23419, bflo_23420
OG0001474	MOUSE27568, MOUSE27567	bflo_19387
OG0001474	MOUSE46193, MOUSE46194	bflo_23794
OG0001475	MOUSE34814, MOUSE34815, MOUSE34816, MOUSE34818, MOUSE34820, MOUSE34823	bflo_24732, bflo_24910
OG0001476	MOUSE16510, MOUSE16508, MOUSE16509, MOUSE16255, MOUSE16258, MOUSE16256	bflo_17228
OG0001477	MOUSE46048, MOUSE46046, MOUSE46044, MOUSE46045, MOUSE46060, MOUSE46058, MOUSE46059, MOUSE46050, MOUSE46053, MOUSE46055, MOUSE46054, MOUSE46049, MOUSE46052, MOUSE46051, MOUSE46057, MOUSE46047, MOUSE46062, MOUSE46063	bflo_23776
OG0001478	MOUSE27453, MOUSE27451, MOUSE27450, MOUSE27452	bflo_13944
OG0001478	MOUSE14118	bflo_23859
OG0001479	MOUSE47407, MOUSE47406, MOUSE25857, MOUSE31243, MOUSE31244, MOUSE47409, MOUSE47405, MOUSE25855, MOUSE25856	bflo_16721
OG0001480	MOUSE22219, MOUSE22220, MOUSE53290, MOUSE53289, MOUSE53288, MOUSE53296, MOUSE53297, MOUSE53293, MOUSE53291, MOUSE53295	bflo_02349
OG0001481	MOUSE00031	bflo_07408
OG0001482	MOUSE46256, MOUSE37740, MOUSE37739, MOUSE04374, MOUSE04372, MOUSE04376, MOUSE04375, MOUSE04373	bflo_20862
OG0001483	MOUSE05652, MOUSE05654	bflo_22427
OG0001484	MOUSE53748, MOUSE53749, MOUSE53750, MOUSE52709, MOUSE52710, MOUSE52703, MOUSE52708, MOUSE52704, MOUSE52702, MOUSE52705	bflo_12487
OG0001485	MOUSE44648, MOUSE10100, MOUSE10098, MOUSE10097, MOUSE10099	bflo_03776
OG0001486	MOUSE18259, MOUSE18260, MOUSE18262, MOUSE18256, MOUSE18261, MOUSE18257, MOUSE18263, MOUSE18264, MOUSE41536, MOUSE41537, MOUSE41535, MOUSE47343	bflo_03322
OG0001488	MOUSE45678, MOUSE45677	bflo_19631, bflo_19630
OG0001489	MOUSE33270, MOUSE33272, MOUSE33273, MOUSE33269, MOUSE33271, MOUSE33268, MOUSE13178, MOUSE13179, MOUSE13173, MOUSE13177, MOUSE13176, MOUSE13171, MOUSE13174, MOUSE13180, MOUSE13175	bflo_26167
OG0001490	MOUSE20108, MOUSE28079, MOUSE28081, MOUSE20112, MOUSE20106, MOUSE07918, MOUSE07919, MOUSE07917, MOUSE07920	bflo_06679
OG0001491	MOUSE06379, MOUSE06381, MOUSE06383, MOUSE06380, MOUSE06382, MOUSE38680	bflo_23728
OG0001492	MOUSE46376, MOUSE04701, MOUSE37398, MOUSE37399, MOUSE37397	bflo_20319
OG0001493	MOUSE11096, MOUSE11098	bflo_07693
OG0001493	MOUSE31559, MOUSE20869	bflo_07049
OG0001495	MOUSE54495, MOUSE54479, MOUSE54485, MOUSE54461, MOUSE54123, MOUSE54206, MOUSE54142, MOUSE44521, MOUSE20162, MOUSE44563, MOUSE54696, MOUSE55120, MOUSE55122, MOUSE55123, MOUSE55126, MOUSE55121, MOUSE55124, MOUSE54519, MOUSE44520	bflo_12191
OG0001496	MOUSE40491, MOUSE40492, MOUSE40490	bflo_22121, bflo_06089, bflo_08665, bflo_18354, bflo_10263, bflo_24592
OG0001498	MOUSE15743	bflo_10159, bflo_15380, bflo_09760, bflo_09676, bflo_09677
OG0001500	MOUSE22932, MOUSE22931, MOUSE22929, MOUSE53492, MOUSE53491, MOUSE12949, MOUSE12952, MOUSE12951, MOUSE12950	bflo_21478
OG0001501	MOUSE07106, MOUSE07104, MOUSE07103, MOUSE07108, MOUSE07102, MOUSE28103, MOUSE28101, MOUSE28100, MOUSE28102, MOUSE28104	bflo_09946
OG0001502	MOUSE05923, MOUSE05925, MOUSE05924	bflo_23826
OG0001503	MOUSE48444	bflo_06788
OG0001503	MOUSE41776, MOUSE41774, MOUSE41777, MOUSE41772, MOUSE41773	bflo_23876
OG0001504	MOUSE28382, MOUSE28383, MOUSE28380, MOUSE28381, MOUSE28379	bflo_13456
OG0001505	MOUSE29456, MOUSE04126, MOUSE04125, MOUSE04124	bflo_24098
OG0001506	MOUSE29500, MOUSE35074, MOUSE35075	bflo_24347
OG0001506	MOUSE29501	bflo_24797
OG0001507	MOUSE07522, MOUSE07519, MOUSE07520, MOUSE49949, MOUSE49948, MOUSE20173, MOUSE20174, MOUSE20171, MOUSE20170	bflo_09479
OG0001508	MOUSE45983, MOUSE45981, MOUSE45982, MOUSE44231, MOUSE44230, MOUSE44229, MOUSE44234, MOUSE44233, MOUSE44232	bflo_10335
OG0001509	MOUSE38245, MOUSE38247, MOUSE38246, MOUSE37586	bflo_20228
OG0001509	MOUSE47629, MOUSE52289	bflo_21309
OG0001510	MOUSE20754, MOUSE50417, MOUSE50418, MOUSE50419, MOUSE50416, MOUSE33181, MOUSE33174, MOUSE33173, MOUSE33176, MOUSE33177	bflo_25624
OG0001511	MOUSE22746, MOUSE22740, MOUSE22739, MOUSE22744, MOUSE22742, MOUSE22745, MOUSE22741, MOUSE22743, MOUSE38379, MOUSE38378, MOUSE38380	bflo_21400
OG0001515	MOUSE04853, MOUSE04849, MOUSE04850, MOUSE04851, MOUSE02775, MOUSE02777, MOUSE02776	bflo_24482
OG0001516	MOUSE13217, MOUSE13218	bflo_25717
OG0001517	MOUSE13154, MOUSE15948	bflo_11766, bflo_25356
OG0001518	MOUSE52417, MOUSE52416, MOUSE52422, MOUSE52424, MOUSE52423, MOUSE52425, MOUSE53077, MOUSE52419, MOUSE52418	bflo_11551, bflo_05396
OG0001519	MOUSE18415, MOUSE18423, MOUSE33014, MOUSE33013, MOUSE33015, MOUSE44757, MOUSE44756, MOUSE44755, MOUSE44753	bflo_06207
OG0001520	MOUSE34134, MOUSE34139, MOUSE34135, MOUSE34137, MOUSE34136, MOUSE34138, MOUSE06660, MOUSE06662, MOUSE06661, MOUSE06668, MOUSE06664, MOUSE06666, MOUSE06667, MOUSE06665, MOUSE06669	bflo_01540
OG0001521	MOUSE48456	bflo_03323, bflo_03140, bflo_08951, bflo_09609
OG0001521	MOUSE48454, MOUSE10242, MOUSE30348, MOUSE30350, MOUSE30349	bflo_03540, bflo_19567
OG0001522	MOUSE31620	bflo_07703
OG0001522	MOUSE42847, MOUSE42848	bflo_06545, bflo_06794
OG0001523	MOUSE45739, MOUSE45741, MOUSE42024, MOUSE42028, MOUSE42026	bflo_09139
OG0001524	MOUSE21121	bflo_09720
OG0001524	MOUSE49229	bflo_13114
OG0001525	MOUSE37570, MOUSE37574, MOUSE37572, MOUSE37575, MOUSE37571	bflo_20724
OG0001526	MOUSE23723, MOUSE23721, MOUSE23722, MOUSE25375, MOUSE25372, MOUSE25373, MOUSE25371, MOUSE25370, MOUSE25369, MOUSE25367, MOUSE25368	bflo_16661
OG0001527	MOUSE04311, MOUSE04310, MOUSE04313	bflo_21123
OG0001527	MOUSE13589	bflo_12778
OG0001528	MOUSE15666, MOUSE15668, MOUSE15667, MOUSE15670, MOUSE15672, MOUSE15671, MOUSE15673, MOUSE15665	bflo_24455
OG0001529	MOUSE52864, MOUSE52868, MOUSE52867, MOUSE52865, MOUSE52866, MOUSE52863, MOUSE52869, MOUSE52870, MOUSE52747, MOUSE52748, MOUSE52746, MOUSE52745, MOUSE52750, MOUSE17230	bflo_18691
OG0001532	MOUSE35123, MOUSE04155, MOUSE15421, MOUSE15419, MOUSE15420	bflo_24051
OG0001533	MOUSE13099, MOUSE15783, MOUSE15785	bflo_02142, bflo_02367, bflo_07087
OG0001534	MOUSE14201, MOUSE14198, MOUSE14200, MOUSE14199, MOUSE15122, MOUSE15124	bflo_22738
OG0001536	MOUSE09966	bflo_16100
OG0001538	MOUSE24613, MOUSE24610, MOUSE24611, MOUSE24612	bflo_01463
OG0001545	MOUSE19663, MOUSE19660, MOUSE19656, MOUSE19665, MOUSE44861, MOUSE30685, MOUSE30687, MOUSE30686, MOUSE30688, MOUSE30684, MOUSE19667, MOUSE19666, MOUSE19664, MOUSE19658, MOUSE19661, MOUSE19657	bflo_06766
OG0001546	MOUSE07046, MOUSE18675	bflo_21713
OG0001549	MOUSE02003, MOUSE02005, MOUSE02006, MOUSE02007, MOUSE02004, MOUSE41092, MOUSE41090, MOUSE41094, MOUSE41089, MOUSE41091, MOUSE23486, MOUSE23487, MOUSE23485	bflo_01443
OG0001550	MOUSE53327	bflo_20670, bflo_20647
OG0001550	MOUSE24814, MOUSE24815, MOUSE24813	bflo_25532
OG0001551	MOUSE07720, MOUSE24761, MOUSE24759, MOUSE24760	bflo_11722, bflo_27019
OG0001552	MOUSE52571, MOUSE52573, MOUSE52569, MOUSE52570, MOUSE52567, MOUSE52568, MOUSE52572, MOUSE52563, MOUSE52564, MOUSE52565, MOUSE52566, MOUSE52562	bflo_12216
OG0001553	MOUSE47772, MOUSE47771, MOUSE11102, MOUSE11100, MOUSE11099, MOUSE11101, MOUSE03464, MOUSE03466, MOUSE03465	bflo_07695
OG0001554	MOUSE50204, MOUSE50203, MOUSE50206, MOUSE50205, MOUSE50202, MOUSE54632	bflo_18473
OG0001556	MOUSE24734, MOUSE24733, MOUSE07716, MOUSE07717, MOUSE07715, MOUSE07718, MOUSE20303, MOUSE20302	bflo_20729
