Orthogroup	MOUSE	CAEEL
OG0003603	MOUSE06009, MOUSE06011, MOUSE06013, MOUSE06012, MOUSE06010	CAEEL00903
OG0003604	MOUSE04686, MOUSE04687, MOUSE04688, MOUSE37459	CAEEL08873
OG0003606	MOUSE34332, MOUSE34333	CAEEL01180
OG0003607	MOUSE08645, MOUSE08646	CAEEL05764
OG0003610	MOUSE35718, MOUSE35719	CAEEL15111
OG0003611	MOUSE03230, MOUSE03228, MOUSE03229	CAEEL15351
OG0003612	MOUSE17713, MOUSE17712, MOUSE17715, MOUSE17714	CAEEL12107
OG0003613	MOUSE52720, MOUSE52719, MOUSE49624	CAEEL10330
OG0003615	MOUSE18457, MOUSE13209, MOUSE13208, MOUSE13207	CAEEL04572
OG0003617	MOUSE15713	CAEEL08768, CAEEL00622
OG0003618	MOUSE21565, MOUSE21567, MOUSE21564	CAEEL10379
OG0003619	MOUSE54881, MOUSE54882, MOUSE02201, MOUSE19314	CAEEL19948, CAEEL09130
OG0003620	MOUSE35127, MOUSE35128	CAEEL05074
OG0003621	MOUSE44995, MOUSE44993, MOUSE44994	CAEEL18738
OG0003623	MOUSE41485	CAEEL11847
OG0003624	MOUSE09386, MOUSE09387	CAEEL11456
OG0003626	MOUSE50478, MOUSE50479, MOUSE50480, MOUSE50477, MOUSE50481	CAEEL01251
OG0003629	MOUSE29983, MOUSE29984, MOUSE29981, MOUSE29982	CAEEL18064
OG0003630	MOUSE46274	CAEEL01945
OG0003632	MOUSE34977, MOUSE29457, MOUSE29458	CAEEL04287
OG0003634	MOUSE34995, MOUSE34996	CAEEL05819, CAEEL05206, CAEEL08505
OG0003638	MOUSE07871	CAEEL14206
OG0003640	MOUSE06258, MOUSE06259, MOUSE23351	CAEEL01151
OG0003641	MOUSE19690, MOUSE28969, MOUSE28970	CAEEL02290
OG0003644	MOUSE25659, MOUSE25655, MOUSE25658	CAEEL07060
OG0003645	MOUSE14260, MOUSE03754, MOUSE03756, MOUSE03755	CAEEL08952
OG0003646	MOUSE51957	CAEEL04268
OG0003647	MOUSE10329, MOUSE10327, MOUSE10325, MOUSE10328, MOUSE10330	CAEEL08061
OG0003649	MOUSE18455	CAEEL02106
OG0003650	MOUSE29151, MOUSE29150, MOUSE29148, MOUSE29149, MOUSE29147	CAEEL01596
OG0003652	MOUSE51309, MOUSE00670	CAEEL00198, CAEEL00197
OG0003655	MOUSE00092, MOUSE00091, MOUSE38828	CAEEL01543
OG0003656	MOUSE52004, MOUSE52005, MOUSE30702	CAEEL00717
OG0003657	MOUSE26481, MOUSE26477, MOUSE26479, MOUSE26480, MOUSE26478	CAEEL18724
OG0003658	MOUSE39824	CAEEL17892
OG0003659	MOUSE05800, MOUSE05799, MOUSE05801	CAEEL00820
OG0003660	MOUSE11149, MOUSE11145, MOUSE11148, MOUSE11147, MOUSE11146	CAEEL11348
OG0003661	MOUSE02399, MOUSE02398	CAEEL11758
OG0003664	MOUSE03909, MOUSE03912, MOUSE03911, MOUSE03910	CAEEL10164
OG0003666	MOUSE26035	CAEEL12155
OG0003667	MOUSE15239, MOUSE15238	CAEEL14775
OG0003668	MOUSE52218, MOUSE54951, MOUSE54950, MOUSE54949, MOUSE54948, MOUSE52219, MOUSE52216, MOUSE52217	CAEEL09161, CAEEL09163
OG0003669	MOUSE32721, MOUSE32722, MOUSE32723, MOUSE32720, MOUSE32719, MOUSE32718	CAEEL08786, CAEEL08784
OG0003672	MOUSE03769, MOUSE03770	CAEEL12653
OG0003676	MOUSE25609	CAEEL00672
OG0003677	MOUSE26179, MOUSE25068, MOUSE25069, MOUSE05328	CAEEL08632
OG0003678	MOUSE33350, MOUSE33349, MOUSE33347, MOUSE33348, MOUSE50401, MOUSE50400	CAEEL03764
OG0003679	MOUSE15732, MOUSE25049, MOUSE25050	CAEEL14380
OG0003680	MOUSE02511, MOUSE02510, MOUSE02508, MOUSE02509, MOUSE02513, MOUSE02514, MOUSE22063, MOUSE22062	CAEEL10627
OG0003681	MOUSE14464, MOUSE27092, MOUSE27091	CAEEL03276
OG0003682	MOUSE24622, MOUSE24623	CAEEL13670
OG0003683	MOUSE20046	CAEEL06697
OG0003686	MOUSE49108, MOUSE49109, MOUSE49107, MOUSE49105, MOUSE49106, MOUSE49104, MOUSE49103, MOUSE49102, MOUSE49101, MOUSE49099	CAEEL01983
OG0003688	MOUSE34520, MOUSE34521, MOUSE34522	CAEEL03025
OG0003689	MOUSE05393, MOUSE05394, MOUSE26456, MOUSE26455, MOUSE26457	CAEEL07514
OG0003690	MOUSE07036, MOUSE07037, MOUSE07038	CAEEL08798
OG0003692	MOUSE02817, MOUSE02816, MOUSE02818	CAEEL09322
OG0003693	MOUSE41191, MOUSE41190, MOUSE11267, MOUSE11266, MOUSE11265	CAEEL09517
OG0003694	MOUSE30782	CAEEL08779
OG0003695	MOUSE25741, MOUSE25740, MOUSE25739, MOUSE20814	CAEEL18980
OG0003696	MOUSE35449, MOUSE35450	CAEEL15341
OG0003697	MOUSE17094, MOUSE17093, MOUSE06524	CAEEL07546
OG0003698	MOUSE21124, MOUSE12762	CAEEL05872
OG0003700	MOUSE15026, MOUSE06260, MOUSE06261, MOUSE06262	CAEEL08489
OG0003701	MOUSE15704, MOUSE15707, MOUSE15706, MOUSE15705, MOUSE15703	CAEEL04838
OG0003702	MOUSE28176, MOUSE28174, MOUSE28173, MOUSE07243, MOUSE07240, MOUSE07242, MOUSE07241, MOUSE07239, MOUSE07237, MOUSE28175	CAEEL19917
OG0003704	MOUSE48834, MOUSE48833, MOUSE33411, MOUSE33409	CAEEL02747
OG0003708	MOUSE34409, MOUSE34410, MOUSE34408, MOUSE34406, MOUSE34407	CAEEL02697, CAEEL19979
OG0003710	MOUSE55264, MOUSE31690	CAEEL05057
OG0003712	MOUSE14240, MOUSE14239, MOUSE15046	CAEEL12274
OG0003716	MOUSE15603, MOUSE15604, MOUSE15602	CAEEL00239
OG0003718	MOUSE22255, MOUSE22254, MOUSE22249, MOUSE22251	CAEEL00456
OG0003719	MOUSE30866	CAEEL01088
OG0003721	MOUSE08040, MOUSE08041, MOUSE20246, MOUSE20247	CAEEL19092
OG0003724	MOUSE34773, MOUSE34772, MOUSE34770, MOUSE34769, MOUSE34771	CAEEL04996
OG0003725	MOUSE33444, MOUSE33447, MOUSE32961, MOUSE32962, MOUSE18709	CAEEL04639
OG0003727	MOUSE43082, MOUSE43077, MOUSE43079, MOUSE43078, MOUSE43080, MOUSE43076, MOUSE43081	CAEEL20128
OG0003729	MOUSE26210, MOUSE26211	CAEEL01397
OG0003731	MOUSE50324, MOUSE50322, MOUSE50321, MOUSE50323, MOUSE50320	CAEEL14842
OG0003732	MOUSE22010, MOUSE22008, MOUSE22011	CAEEL10948
OG0003733	MOUSE33101, MOUSE33100	CAEEL05542
OG0003734	MOUSE25448, MOUSE18509, MOUSE28344	CAEEL18003
OG0003735	MOUSE51303	CAEEL04830, CAEEL04829
OG0003736	MOUSE49071	CAEEL10845
OG0003737	MOUSE25393, MOUSE25394, MOUSE23885, MOUSE23886, MOUSE23887	CAEEL18594, CAEEL11885, CAEEL18366
OG0003739	MOUSE23353	CAEEL06789
OG0003740	MOUSE45976, MOUSE45977, MOUSE45975	CAEEL07837
OG0003741	MOUSE43248, MOUSE43247	CAEEL07870
OG0003743	MOUSE37350, MOUSE37349, MOUSE37354	CAEEL12238
OG0003745	MOUSE15322, MOUSE15325, MOUSE15323	CAEEL16018, CAEEL17606
OG0003746	MOUSE22549, MOUSE04784, MOUSE04785	CAEEL07398
OG0003748	MOUSE01948, MOUSE01947, MOUSE01949, MOUSE01946, MOUSE01950	CAEEL00242
OG0003749	MOUSE42046, MOUSE42049, MOUSE42048, MOUSE42050	CAEEL20507
OG0003750	MOUSE28487	CAEEL05076
OG0003752	MOUSE32569, MOUSE32570, MOUSE52228, MOUSE52226	CAEEL04520
OG0003753	MOUSE06070, MOUSE06071, MOUSE16947, MOUSE16946, MOUSE16945	CAEEL18657
OG0003754	MOUSE20471, MOUSE20474, MOUSE20473, MOUSE20472, MOUSE02213	CAEEL19668, CAEEL05669
OG0003755	MOUSE04960, MOUSE04959	CAEEL09173
OG0003756	MOUSE49404, MOUSE49403, MOUSE49401, MOUSE21326	CAEEL01606
OG0003758	MOUSE05241, MOUSE05240, MOUSE14904	CAEEL05748
OG0003759	MOUSE04234, MOUSE17579, MOUSE17581	CAEEL09625
OG0003761	MOUSE51337, MOUSE32241	CAEEL19863
OG0003763	MOUSE00212, MOUSE00213	CAEEL02008, CAEEL02007, CAEEL02011
OG0003764	MOUSE06475, MOUSE06476, MOUSE06477, MOUSE06478	CAEEL15954
OG0003766	MOUSE28721, MOUSE28722	CAEEL13937, CAEEL13938, CAEEL18113, CAEEL04435, CAEEL04439
OG0003767	MOUSE13389	CAEEL07794
OG0003768	MOUSE01938, MOUSE01939, MOUSE01940	CAEEL07458
OG0003771	MOUSE06180, MOUSE06179, MOUSE14269	CAEEL18560, CAEEL05367
OG0003775	MOUSE36961, MOUSE36959, MOUSE36962, MOUSE36960	CAEEL06672
OG0003776	MOUSE16172, MOUSE16173	CAEEL14271
OG0003778	MOUSE18778, MOUSE41255, MOUSE41257, MOUSE41256, MOUSE41258	CAEEL10576
OG0003779	MOUSE04027, MOUSE04026, MOUSE04028	CAEEL12785
OG0003780	MOUSE22839, MOUSE22838, MOUSE55080, MOUSE55081, MOUSE55079, MOUSE12878	CAEEL20711
OG0003795	MOUSE53567, MOUSE53566, MOUSE53563, MOUSE53564, MOUSE53565	CAEEL09855
OG0003798	MOUSE26587, MOUSE26588, MOUSE14915	CAEEL11938
OG0003803	MOUSE23801, MOUSE23803, MOUSE23802, MOUSE23800	CAEEL19629
OG0003806	MOUSE17191, MOUSE16977, MOUSE16976, MOUSE16978	CAEEL10842
OG0003807	MOUSE45986, MOUSE45987, MOUSE45988, MOUSE45985	CAEEL06933
OG0003808	MOUSE34022, MOUSE34021	CAEEL08177
OG0003811	MOUSE36524, MOUSE36525	CAEEL07020
OG0003812	MOUSE53620, MOUSE53621, MOUSE53622, MOUSE53619	CAEEL07296
OG0003813	MOUSE36975, MOUSE27962, MOUSE27966, MOUSE27965	CAEEL10820
OG0003817	MOUSE15979, MOUSE15977, MOUSE15978	CAEEL02053
OG0003818	MOUSE47757	CAEEL15512
OG0003821	MOUSE31151, MOUSE52622, MOUSE52623	CAEEL09346
OG0003824	MOUSE47802	CAEEL17849
OG0003825	MOUSE00683	CAEEL18577
OG0003826	MOUSE04366	CAEEL02634
OG0003827	MOUSE31957, MOUSE31958	CAEEL04098
OG0003829	MOUSE37106, MOUSE37104, MOUSE37102, MOUSE37101, MOUSE37100, MOUSE37103, MOUSE37105	CAEEL08428
OG0003831	MOUSE20873, MOUSE36301, MOUSE04870, MOUSE36300, MOUSE36298	CAEEL08097
OG0003832	MOUSE31056, MOUSE02326, MOUSE02327, MOUSE02328, MOUSE52521, MOUSE52522, MOUSE52523	CAEEL11899
OG0003833	MOUSE12711, MOUSE12709, MOUSE12710	CAEEL05813, CAEEL14180
OG0003834	MOUSE23210, MOUSE49466	CAEEL00145
OG0003837	MOUSE06123, MOUSE06124, MOUSE06122	CAEEL11909, CAEEL11910
OG0003838	MOUSE13017, MOUSE13018, MOUSE51688, MOUSE36348	CAEEL14290, CAEEL14289, CAEEL14291
OG0003839	MOUSE24236, MOUSE24234	CAEEL11415
OG0003840	MOUSE51791, MOUSE51790, MOUSE51795, MOUSE51794, MOUSE51792, MOUSE30794, MOUSE30796, MOUSE30795	CAEEL01767
OG0003841	MOUSE17861	CAEEL10859, CAEEL18915
OG0003843	MOUSE02984, MOUSE02983	CAEEL14293
OG0003846	MOUSE48366, MOUSE40451, MOUSE40452, MOUSE40453	CAEEL00811, CAEEL18648
OG0003847	MOUSE05297, MOUSE05298, MOUSE05296	CAEEL07371
OG0003848	MOUSE23878, MOUSE23876, MOUSE23877	CAEEL08837
OG0003850	MOUSE34272, MOUSE34270, MOUSE34268, MOUSE34271, MOUSE34269, MOUSE34273	CAEEL11705
OG0003851	MOUSE25173	CAEEL08777
OG0003852	MOUSE44765, MOUSE19461	CAEEL00155
OG0003853	MOUSE18178, MOUSE18177, MOUSE18175, MOUSE18176, MOUSE18179	CAEEL13793
OG0003854	MOUSE48500, MOUSE48497, MOUSE48498, MOUSE48499, MOUSE48496, MOUSE44637, MOUSE44638	CAEEL01789
OG0003855	MOUSE30683	CAEEL18132
OG0003856	MOUSE53260, MOUSE53261, MOUSE53262	CAEEL07428
OG0003857	MOUSE15137, MOUSE15138, MOUSE15136, MOUSE15135	CAEEL19675
OG0003858	MOUSE18173	CAEEL06932
OG0003863	MOUSE46853, MOUSE46851, MOUSE46852	CAEEL18943
OG0003864	MOUSE43181, MOUSE43180, MOUSE43182, MOUSE43179	CAEEL01846
OG0003865	MOUSE15488, MOUSE14853	CAEEL02514
OG0003866	MOUSE55423, MOUSE54508, MOUSE54509	CAEEL00295
OG0003867	MOUSE35425	CAEEL15761
OG0003868	MOUSE23872, MOUSE23869, MOUSE23871, MOUSE23870	CAEEL18485
OG0003869	MOUSE05547	CAEEL00094
OG0003870	MOUSE43942, MOUSE43941, MOUSE43940	CAEEL17745
OG0003872	MOUSE15344, MOUSE15345, MOUSE15348, MOUSE15346, MOUSE15349, MOUSE15347, MOUSE15343	CAEEL14869
OG0003873	MOUSE24551, MOUSE24547, MOUSE24549, MOUSE24548	CAEEL07437
OG0003875	MOUSE27194, MOUSE27195	CAEEL00868
OG0003876	MOUSE32588, MOUSE32587	CAEEL04369
OG0003879	MOUSE51723, MOUSE51724, MOUSE51725	CAEEL00338, CAEEL01399
OG0003881	MOUSE34941, MOUSE34940, MOUSE34939	CAEEL12169
OG0003884	MOUSE51646, MOUSE51647, MOUSE51649, MOUSE51645, MOUSE51650, MOUSE51648	CAEEL01060
OG0003885	MOUSE52050, MOUSE52047, MOUSE09216, MOUSE09218, MOUSE09219, MOUSE09215, MOUSE09217, MOUSE09220	CAEEL01791
OG0003886	MOUSE05592, MOUSE05590, MOUSE05588, MOUSE05593, MOUSE24488, MOUSE24487	CAEEL10383
OG0003887	MOUSE46306, MOUSE46305	CAEEL09306
OG0003887	MOUSE30820	CAEEL09446
OG0003892	MOUSE24997, MOUSE24998	CAEEL11760
OG0003893	MOUSE27805, MOUSE27806, MOUSE27807	CAEEL05797
OG0003894	MOUSE25680	CAEEL01425
OG0003895	MOUSE05047	CAEEL15379
OG0003897	MOUSE22869, MOUSE22871	CAEEL07613
OG0003898	MOUSE29424, MOUSE29423	CAEEL05728
OG0003900	MOUSE20186, MOUSE20185, MOUSE20184	CAEEL08813
OG0003901	MOUSE18085, MOUSE18087, MOUSE18086, MOUSE18084, MOUSE34314, MOUSE34315, MOUSE34313	CAEEL00786, CAEEL18671
OG0003904	MOUSE19671, MOUSE19672, MOUSE19670, MOUSE44859, MOUSE44858, MOUSE44857, MOUSE44860	CAEEL00419
OG0003905	MOUSE02073	CAEEL00484
OG0003906	MOUSE48566, MOUSE48567, MOUSE48565	CAEEL00814
OG0003908	MOUSE48727	CAEEL00218
OG0003908	MOUSE01976	CAEEL08148
OG0003909	MOUSE06721, MOUSE06722	CAEEL09488, CAEEL14422
OG0003910	MOUSE33951	CAEEL08553
OG0003911	MOUSE28427, MOUSE28428, MOUSE28429, MOUSE28430	CAEEL20590
OG0003912	MOUSE28242, MOUSE49733, MOUSE49734	CAEEL02731
OG0003913	MOUSE37139, MOUSE37140, MOUSE37141	CAEEL05199
OG0003915	MOUSE47591, MOUSE53939, MOUSE53940, MOUSE53938	CAEEL04887
OG0003916	MOUSE11886, MOUSE11883, MOUSE32101, MOUSE11887, MOUSE11888, MOUSE11885, MOUSE11884	CAEEL07068
OG0003917	MOUSE21868, MOUSE21864, MOUSE21866, MOUSE21865	CAEEL07507
OG0003918	MOUSE03352, MOUSE03353, MOUSE36870, MOUSE36868, MOUSE36871	CAEEL11925, CAEEL11924
OG0003920	MOUSE34202, MOUSE34203, MOUSE34199, MOUSE34201, MOUSE34197	CAEEL00358
OG0003921	MOUSE21508, MOUSE21507	CAEEL14832, CAEEL18358
OG0003922	MOUSE15487	CAEEL11421, CAEEL11420
OG0003923	MOUSE22537, MOUSE22540	CAEEL08718
OG0003925	MOUSE34231, MOUSE34234, MOUSE34233, MOUSE34232	CAEEL04108
OG0003926	MOUSE34485	CAEEL10754, CAEEL19332
OG0003929	MOUSE49806, MOUSE49805	CAEEL00949
OG0003930	MOUSE01906, MOUSE01907	CAEEL05047
OG0003931	MOUSE54521, MOUSE54520, MOUSE15104, MOUSE15103	CAEEL15548
OG0003933	MOUSE40723, MOUSE40721, MOUSE01760, MOUSE01761	CAEEL11609
OG0003934	MOUSE42153, MOUSE42147, MOUSE42150, MOUSE42152, MOUSE42146, MOUSE42144, MOUSE42151, MOUSE42149, MOUSE42145, MOUSE42148	CAEEL10046
OG0003937	MOUSE46835, MOUSE46834, MOUSE12731, MOUSE12732	CAEEL19289
OG0003938	MOUSE44129, MOUSE44122, MOUSE44123, MOUSE44128, MOUSE21304, MOUSE44124, MOUSE44119	CAEEL07167
OG0003939	MOUSE08650, MOUSE08652, MOUSE08651	CAEEL04128
OG0003940	MOUSE27096, MOUSE27095, MOUSE27094	CAEEL15126, CAEEL19780
OG0003943	MOUSE12675, MOUSE12671, MOUSE12673, MOUSE12674, MOUSE12668, MOUSE12670, MOUSE12669, MOUSE12672	CAEEL00131
OG0003944	MOUSE15418, MOUSE15417	CAEEL05219
OG0003945	MOUSE41583, MOUSE41582, MOUSE41581, MOUSE17288, MOUSE17289	CAEEL17988
OG0003946	MOUSE21095, MOUSE36215, MOUSE36213	CAEEL18782
OG0003946	MOUSE36214	CAEEL16148
OG0003947	MOUSE35865	CAEEL16177
OG0003949	MOUSE00545, MOUSE00544	CAEEL02494
OG0003950	MOUSE46969, MOUSE46968, MOUSE46965, MOUSE46966, MOUSE46967, MOUSE46964	CAEEL05823
OG0003951	MOUSE52852, MOUSE52853, MOUSE52855	CAEEL10367
OG0003954	MOUSE13604, MOUSE13605, MOUSE06634	CAEEL11860
OG0003955	MOUSE54923, MOUSE54922, MOUSE48233	CAEEL08204
OG0003959	MOUSE25457, MOUSE25458, MOUSE25459	CAEEL18903
OG0003961	MOUSE33639	CAEEL10706
OG0003965	MOUSE34195, MOUSE34194	CAEEL09858, CAEEL18478
OG0003967	MOUSE46011, MOUSE46010	CAEEL07562, CAEEL16234, CAEEL19590, CAEEL10714, CAEEL10713
OG0003968	MOUSE30962, MOUSE30965, MOUSE30963, MOUSE30964, MOUSE24346, MOUSE24347	CAEEL18441
OG0003969	MOUSE11695, MOUSE11697, MOUSE11700, MOUSE11699, MOUSE11698, MOUSE11702, MOUSE11701, MOUSE11696	CAEEL01428, CAEEL15342
OG0003970	MOUSE37843, MOUSE37844, MOUSE37846, MOUSE37842, MOUSE37840, MOUSE37841	CAEEL00141, CAEEL08636
OG0003971	MOUSE25243, MOUSE25244	CAEEL03035
OG0003972	MOUSE28853, MOUSE28854, MOUSE28855	CAEEL09414
OG0003973	MOUSE07129, MOUSE07128, MOUSE28069, MOUSE28068	CAEEL17822
OG0003974	MOUSE17319	CAEEL05003, CAEEL05004, CAEEL05002
OG0003976	MOUSE46808	CAEEL09819
OG0003999	MOUSE39639, MOUSE39638	CAEEL08414
OG0004000	MOUSE53010, MOUSE53011	CAEEL02254
OG0004004	MOUSE48967, MOUSE55331	CAEEL09931
OG0004005	MOUSE06870, MOUSE06869, MOUSE06871	CAEEL09757
OG0004007	MOUSE33282, MOUSE13163, MOUSE13164	CAEEL08380, CAEEL20738
OG0004009	MOUSE31536, MOUSE31534, MOUSE00745, MOUSE00744	CAEEL10425
OG0004010	MOUSE10577	CAEEL11606
OG0004012	MOUSE03422	CAEEL08889
OG0004014	MOUSE22452	CAEEL07353
OG0004015	MOUSE31950, MOUSE31951, MOUSE31949, MOUSE31948, MOUSE31952	CAEEL03765
OG0004017	MOUSE46421, MOUSE46424, MOUSE46423, MOUSE46422, MOUSE46420	CAEEL08935
OG0004021	MOUSE04367, MOUSE04368	CAEEL07321
OG0004025	MOUSE35923, MOUSE35917, MOUSE35926, MOUSE35925, MOUSE35922, MOUSE35916, MOUSE35918, MOUSE35924, MOUSE35921, MOUSE35919, MOUSE35920	CAEEL20824
OG0004027	MOUSE02465, MOUSE02466, MOUSE05609, MOUSE05606, MOUSE05608, MOUSE05607	CAEEL07583
OG0004028	MOUSE11049	CAEEL11434
OG0004030	MOUSE17023, MOUSE17021, MOUSE17022	CAEEL15803
OG0004031	MOUSE42812	CAEEL15887
OG0004032	MOUSE53862, MOUSE53861, MOUSE47636	CAEEL15185
OG0004033	MOUSE49958, MOUSE49957	CAEEL15848
OG0004033	MOUSE07272, MOUSE07273	CAEEL02280
OG0004035	MOUSE28209, MOUSE28210, MOUSE28211	CAEEL06509
OG0004036	MOUSE34175, MOUSE54435, MOUSE51308	CAEEL05364
OG0004037	MOUSE23141, MOUSE23140	CAEEL05545
OG0004038	MOUSE48922	CAEEL04280
OG0004040	MOUSE36288	CAEEL09311
OG0004041	MOUSE28030	CAEEL06388
OG0004042	MOUSE26985, MOUSE26987, MOUSE26984, MOUSE26986	CAEEL00958
OG0004044	MOUSE53246, MOUSE53244, MOUSE53243, MOUSE53245	CAEEL07379
OG0004047	MOUSE06437, MOUSE06436	CAEEL19277, CAEEL00270
OG0004048	MOUSE35846	CAEEL05729
OG0004051	MOUSE14877, MOUSE05205, MOUSE26476, MOUSE14875, MOUSE14876	CAEEL06861
OG0004052	MOUSE48451	CAEEL02741
OG0004053	MOUSE45540, MOUSE55188, MOUSE09610, MOUSE09609, MOUSE09608, MOUSE30254	CAEEL01273
OG0004054	MOUSE42806, MOUSE07135, MOUSE07132, MOUSE07133, MOUSE07131, MOUSE07134, MOUSE42809, MOUSE42808, MOUSE42807	CAEEL15244
OG0004056	MOUSE10234	CAEEL01652
OG0004057	MOUSE39229, MOUSE39230, MOUSE39231	CAEEL03603
OG0004059	MOUSE42744, MOUSE42745, MOUSE42743	CAEEL14867
OG0004061	MOUSE33645, MOUSE33647, MOUSE33646, MOUSE33648	CAEEL01258, CAEEL18941, CAEEL01257, CAEEL05319
OG0004063	MOUSE11880, MOUSE11881, MOUSE11879, MOUSE11882	CAEEL02350
OG0004064	MOUSE22630, MOUSE22635, MOUSE22638, MOUSE22632, MOUSE22636, MOUSE22633, MOUSE22634	CAEEL00654
OG0004065	MOUSE34851, MOUSE34850, MOUSE34848	CAEEL05056
OG0004067	MOUSE22149	CAEEL02869
OG0004068	MOUSE54651, MOUSE54993	CAEEL10640
OG0004069	MOUSE09408	CAEEL01498
OG0004071	MOUSE23682, MOUSE17774, MOUSE17773, MOUSE17772, MOUSE32856	CAEEL00928
OG0004072	MOUSE05860, MOUSE05861	CAEEL09095, CAEEL07075
OG0004073	MOUSE18279	CAEEL03280
OG0004074	MOUSE21043	CAEEL01304
OG0004076	MOUSE13543, MOUSE13542, MOUSE13544, MOUSE13541	CAEEL07566
OG0004080	MOUSE22574, MOUSE22576, MOUSE22573, MOUSE35471	CAEEL12810
OG0004081	MOUSE22887, MOUSE22886, MOUSE22889, MOUSE22885, MOUSE22883, MOUSE22888, MOUSE22890, MOUSE22884	CAEEL18163
OG0004084	MOUSE12641	CAEEL14072
OG0004085	MOUSE22017, MOUSE22016, MOUSE22019, MOUSE22015, MOUSE22018, MOUSE22014	CAEEL04587
OG0004089	MOUSE52298, MOUSE52299, MOUSE52297, MOUSE52296, MOUSE52295	CAEEL11769, CAEEL11770
OG0004090	MOUSE02539	CAEEL02918
OG0004091	MOUSE20857	CAEEL04573
OG0004092	MOUSE08723, MOUSE08721, MOUSE08722, MOUSE05348, MOUSE05346, MOUSE05347	CAEEL07326
OG0004095	MOUSE44365, MOUSE44371, MOUSE44373, MOUSE44363, MOUSE44366, MOUSE44369, MOUSE44364, MOUSE44372	CAEEL02755
OG0004096	MOUSE26584, MOUSE24020, MOUSE24022	CAEEL09363
OG0004097	MOUSE30102, MOUSE07203, MOUSE54886, MOUSE12995	CAEEL05789
OG0004098	MOUSE09422, MOUSE09423, MOUSE33196	CAEEL05361
OG0004099	MOUSE43934, MOUSE43936, MOUSE43938, MOUSE43933, MOUSE43935, MOUSE43939, MOUSE43932, MOUSE43937, MOUSE14125	CAEEL07071
OG0004100	MOUSE01972, MOUSE01971	CAEEL19773
OG0004101	MOUSE05274, MOUSE05270, MOUSE05271, MOUSE05272, MOUSE05273	CAEEL10753
OG0004102	MOUSE21029, MOUSE21028, MOUSE21027	CAEEL20123
OG0004103	MOUSE28643	CAEEL10626
OG0004104	MOUSE19655, MOUSE19654	CAEEL04801
OG0004105	MOUSE13474, MOUSE13473, MOUSE13475	CAEEL05115
OG0004106	MOUSE34928, MOUSE34929	CAEEL04225
OG0004110	MOUSE09563, MOUSE09564, MOUSE00786	CAEEL01260
OG0004112	MOUSE30305	CAEEL00522
OG0004113	MOUSE40747, MOUSE40746, MOUSE40745	CAEEL09663
OG0004114	MOUSE20231, MOUSE20233, MOUSE20232, MOUSE20230, MOUSE20229, MOUSE20228	CAEEL13365
OG0004115	MOUSE52504, MOUSE52502, MOUSE52501, MOUSE52503	CAEEL05975
OG0004116	MOUSE50972, MOUSE50971	CAEEL17798
OG0004118	MOUSE39262, MOUSE39263	CAEEL09754
OG0004119	MOUSE43702, MOUSE43701	CAEEL00177
OG0004120	MOUSE11158, MOUSE11156, MOUSE11157, MOUSE11159	CAEEL09396
OG0004121	MOUSE34878, MOUSE34879, MOUSE52300	CAEEL06572, CAEEL06571, CAEEL06570, CAEEL06569
OG0004122	MOUSE25320, MOUSE25316, MOUSE25318, MOUSE25317, MOUSE25319	CAEEL20018
OG0004123	MOUSE50983, MOUSE50980, MOUSE50981, MOUSE50979	CAEEL05731
OG0004124	MOUSE28810, MOUSE21577, MOUSE21578	CAEEL02724, CAEEL02723
OG0004127	MOUSE21644, MOUSE21643, MOUSE21645, MOUSE21646	CAEEL19955, CAEEL18275, CAEEL06860
OG0004128	MOUSE40927, MOUSE18727	CAEEL11738
OG0004130	MOUSE30313, MOUSE30312, MOUSE30314, MOUSE30315, MOUSE30306	CAEEL02356
OG0004133	MOUSE22690, MOUSE22691, MOUSE22688, MOUSE22689, MOUSE12619	CAEEL05363
OG0004134	MOUSE36567	CAEEL07495
OG0004135	MOUSE38580, MOUSE38581, MOUSE05971	CAEEL19516
OG0004136	MOUSE23425, MOUSE23427, MOUSE23423, MOUSE23424, MOUSE23426	CAEEL04479
OG0004137	MOUSE09691, MOUSE09690	CAEEL00169, CAEEL00170
OG0004139	MOUSE09412, MOUSE01582	CAEEL04347
OG0004142	MOUSE48548, MOUSE48551, MOUSE48549, MOUSE48546, MOUSE48545	CAEEL10168
OG0004144	MOUSE11375, MOUSE15788, MOUSE15789, MOUSE15790	CAEEL00709
OG0004145	MOUSE07101, MOUSE28099	CAEEL14333
OG0004147	MOUSE52328, MOUSE52322, MOUSE52321, MOUSE52323	CAEEL07109
OG0004148	MOUSE04779, MOUSE04772, MOUSE04780	CAEEL07951
OG0004150	MOUSE53095	CAEEL09285
OG0004151	MOUSE49543, MOUSE49544, MOUSE49542	CAEEL01499
OG0004153	MOUSE19562	CAEEL11562
OG0004156	MOUSE39315, MOUSE39316, MOUSE40677, MOUSE40678	CAEEL05393
OG0004157	MOUSE53613, MOUSE53617, MOUSE53615, MOUSE53616	CAEEL18994
OG0004158	MOUSE23332, MOUSE23331, MOUSE23329, MOUSE35536, MOUSE35537	CAEEL00394
OG0004159	MOUSE42741, MOUSE07725, MOUSE49956	CAEEL16103
OG0004160	MOUSE33686	CAEEL08700
OG0004161	MOUSE26104, MOUSE26106, MOUSE26105	CAEEL18958
