Orthogroup	AENJA_ok	OWEFU
OG0000720	AENJA_14612	OFUSG24445.4.p1, OFUSG24445.2.p1, OFUSG24445.3.p1, OFUSG24445.5.p1, OFUSG24445.1.p1
OG0000720	AENJA_19624	OFUSG04001.1.p1
OG0000721	AENJA_16007	OFUSG22702.2.p1, OFUSG22702.1.p1
OG0000721	AENJA_01615	OFUSG01480.1.p1, OFUSG01480.2.p1
OG0000722	AENJA_02846	OFUSG11385.1.p1
OG0000726	AENJA_14697	OFUSG16555.1.p1
OG0000727	AENJA_21432	OFUSG00687.1.p1, OFUSG08887.1.p1, OFUSG21482.1.p1, OFUSG07808.1.p1, OFUSG07535.1.p1, OFUSG18547.1.p1, OFUSG07536.1.p1, OFUSG07534.1.p1, OFUSG18546.1.p1, OFUSG26599.1.p1, OFUSG23779.1.p1, OFUSG11154.1.p1, OFUSG08830.1.p1, OFUSG06284.1.p1, OFUSG24248.1.p1, OFUSG24249.1.p1, OFUSG03384.1.p1, OFUSG03385.1.p1, OFUSG03386.1.p1, OFUSG01861.1.p1, OFUSG01832.1.p1, OFUSG02748.1.p1, OFUSG05500.1.p1, OFUSG08973.1.p1
OG0000730	AENJA_08838	OFUSG15932.1.p1, OFUSG20088.1.p1
OG0000730	AENJA_11200	OFUSG17597.1.p1
OG0000730	AENJA_04711	OFUSG16513.1.p1
OG0000731	AENJA_07204	OFUSG14224.4.p1, OFUSG14224.1.p1, OFUSG14224.2.p1, OFUSG14224.3.p1, OFUSG14224.5.p1
OG0000732	AENJA_23886	OFUSG24914.1.p1
OG0000732	AENJA_12389	OFUSG26355.1.p1, OFUSG26355.2.p1
OG0000733	AENJA_07801	OFUSG22012.1.p1
OG0000734	AENJA_10770	OFUSG08307.1.p1
OG0000735	AENJA_15834	OFUSG16966.1.p1, OFUSG16966.2.p1
OG0000736	AENJA_24261	OFUSG17139.1.p1, OFUSG17140.1.p1, OFUSG21337.1.p1
OG0000736	AENJA_25876	OFUSG13076.1.p1
OG0000739	AENJA_25642, AENJA_00232	OFUSG23775.1.p1
OG0000740	AENJA_11591	OFUSG16696.1.p1
OG0000740	AENJA_00649	OFUSG11518.1.p1
OG0000740	AENJA_08856	OFUSG17833.1.p1
OG0000741	AENJA_22213	OFUSG23015.1.p1
OG0000742	AENJA_23881	OFUSG02413.1.p1, OFUSG20695.1.p1, OFUSG11402.1.p1, OFUSG20952.1.p1
OG0000743	AENJA_02220, AENJA_13371	OFUSG10970.2.p1, OFUSG10970.1.p1, OFUSG10542.1.p1
OG0000743	AENJA_13756, AENJA_04913	OFUSG10972.1.p1
OG0000744	AENJA_07063, AENJA_07064	OFUSG23163.1.p1
OG0000745	AENJA_25526	OFUSG11725.1.p1
OG0000745	AENJA_16763	OFUSG21266.1.p1, OFUSG06279.1.p1
OG0000745	AENJA_19385	OFUSG03164.1.p1
OG0000747	AENJA_11144, AENJA_11146, AENJA_17531	OFUSG01556.1.p1, OFUSG01548.1.p1, OFUSG06100.1.p1, OFUSG17491.1.p1, OFUSG16945.2.p1, OFUSG16945.1.p1, OFUSG16946.1.p1, OFUSG00244.1.p1, OFUSG25616.1.p1, OFUSG25615.1.p1, OFUSG25614.1.p1
OG0000748	AENJA_15960	OFUSG23274.1.p1
OG0000749	AENJA_18432	OFUSG11790.1.p1
OG0000750	AENJA_26108	OFUSG12214.1.p1
OG0000751	AENJA_22604	OFUSG16377.1.p1, OFUSG16377.2.p1
OG0000752	AENJA_00591	OFUSG01816.1.p1
OG0000752	AENJA_26667	OFUSG23281.1.p1
OG0000753	AENJA_01120	OFUSG03990.1.p1
OG0000753	AENJA_10740	OFUSG09322.2.p1, OFUSG09322.1.p1
OG0000754	AENJA_22413, AENJA_09669, AENJA_19942, AENJA_20836, AENJA_08599, AENJA_19495, AENJA_09482, AENJA_17604, AENJA_07628, AENJA_02394, AENJA_12375, AENJA_16394, AENJA_07140, AENJA_19135, AENJA_07428, AENJA_22791, AENJA_05737, AENJA_02457, AENJA_05221, AENJA_14350, AENJA_10367, AENJA_22060, AENJA_24927, AENJA_10555	OFUSG23658.1.p1
OG0000755	AENJA_02216	OFUSG22904.1.p1
OG0000756	AENJA_22300	OFUSG25507.1.p1, OFUSG07827.1.p1
OG0000756	AENJA_25262	OFUSG13277.1.p1, OFUSG13277.2.p1
OG0000757	AENJA_15686	OFUSG15507.1.p1
OG0000758	AENJA_07914	OFUSG26565.1.p1
OG0000759	AENJA_12039	OFUSG04506.3.p1, OFUSG04506.2.p1, OFUSG04506.5.p1, OFUSG04506.4.p1, OFUSG04506.1.p1
OG0000760	AENJA_12914	OFUSG06964.1.p1
OG0000761	AENJA_13286	OFUSG08030.3.p1, OFUSG08030.1.p1, OFUSG08030.2.p1
OG0000763	AENJA_17341	OFUSG08828.1.p1
OG0000765	AENJA_22260	OFUSG21598.1.p1, OFUSG21598.2.p1
OG0000766	AENJA_22560	OFUSG19864.1.p1
OG0000767	AENJA_23872	OFUSG07632.1.p1, OFUSG11580.1.p1
OG0000768	AENJA_24479	OFUSG19400.2.p1, OFUSG19400.1.p1
OG0000771	AENJA_14846, AENJA_07589, AENJA_25144	OFUSG08478.1.p1, OFUSG01734.1.p1, OFUSG19476.1.p1, OFUSG18532.1.p1, OFUSG06936.1.p1, OFUSG11420.1.p1, OFUSG16786.1.p1, OFUSG20737.1.p1, OFUSG00341.1.p1, OFUSG01998.1.p1, OFUSG10706.1.p1, OFUSG19593.1.p1, OFUSG25423.1.p1, OFUSG00596.1.p1, OFUSG09961.1.p1, OFUSG09020.1.p1, OFUSG00106.1.p1, OFUSG16544.1.p1, OFUSG19785.1.p1, OFUSG18978.1.p1, OFUSG21989.1.p1, OFUSG16838.1.p1, OFUSG04741.1.p1, OFUSG23692.1.p1, OFUSG25494.1.p1, OFUSG03563.1.p1, OFUSG04869.1.p1, OFUSG23461.1.p1, OFUSG12499.1.p1, OFUSG05453.1.p1, OFUSG20368.1.p1, OFUSG10520.1.p1, OFUSG22272.1.p1
OG0000772	AENJA_24869, AENJA_00651	OFUSG02068.1.p1
OG0000772	AENJA_10656	OFUSG05265.1.p1
OG0000773	AENJA_01269	OFUSG14919.1.p1
OG0000773	AENJA_13641	OFUSG05570.1.p1, OFUSG05571.1.p1, OFUSG19253.1.p1
OG0000774	AENJA_06861	OFUSG18867.1.p1
OG0000776	AENJA_14162, AENJA_14158, AENJA_04150, AENJA_16571	OFUSG17361.1.p1, OFUSG17361.2.p1, OFUSG17632.1.p1
OG0000777	AENJA_05898, AENJA_04500	OFUSG10266.1.p1, OFUSG10130.1.p1, OFUSG10317.1.p1, OFUSG10318.1.p1
OG0000778	AENJA_05941, AENJA_05940	OFUSG11453.1.p1
OG0000779	AENJA_08422	OFUSG25635.2.p1, OFUSG25635.1.p1
OG0000780	AENJA_22246	OFUSG11326.1.p1
OG0000780	AENJA_22232	OFUSG16803.1.p1
OG0000780	AENJA_14707	OFUSG12906.1.p1
OG0000781	AENJA_15224, AENJA_20107	OFUSG00283.1.p1, OFUSG00284.1.p1, OFUSG01008.1.p1
OG0000782	AENJA_17040	OFUSG08693.1.p1
OG0000783	AENJA_21563	OFUSG11333.1.p1
OG0000786	AENJA_06215	OFUSG11819.1.p1
OG0000786	AENJA_00262	OFUSG15626.2.p1, OFUSG15626.1.p1
OG0000787	AENJA_00390	OFUSG11014.1.p1
OG0000788	AENJA_19776	OFUSG00699.1.p1
OG0000788	AENJA_01187	OFUSG19658.1.p1
OG0000790	AENJA_05227, AENJA_22178, AENJA_20968	OFUSG03971.1.p1
OG0000791	AENJA_05472	OFUSG04398.4.p1, OFUSG04398.3.p1, OFUSG04398.2.p1, OFUSG04398.5.p1, OFUSG04398.1.p1
OG0000792	AENJA_06794	OFUSG15258.2.p1, OFUSG15258.1.p1, OFUSG15258.3.p1, OFUSG04365.1.p1
OG0000792	AENJA_22407	OFUSG22559.1.p1
OG0000793	AENJA_10797	OFUSG09289.1.p1
OG0000794	AENJA_11312	OFUSG08224.1.p1, OFUSG08224.2.p1
OG0000795	AENJA_14885	OFUSG26685.1.p1
OG0000795	AENJA_12941	OFUSG23098.1.p1, OFUSG08900.1.p1, OFUSG06424.1.p1, OFUSG10160.1.p1, OFUSG00297.1.p1, OFUSG26040.1.p1, OFUSG09244.1.p1, OFUSG26041.1.p1, OFUSG06946.1.p1, OFUSG21508.1.p1
OG0000796	AENJA_11925	OFUSG14797.1.p1, OFUSG14797.2.p1, OFUSG14797.3.p1
OG0000797	AENJA_12225	OFUSG10229.1.p1
OG0000798	AENJA_13993	OFUSG02728.2.p1, OFUSG02728.5.p1, OFUSG02728.1.p1, OFUSG02728.3.p1, OFUSG02728.4.p1
OG0000799	AENJA_16513	OFUSG06054.2.p1, OFUSG06054.1.p1, OFUSG06052.2.p1, OFUSG06052.1.p1
OG0000801	AENJA_25017, AENJA_26418, AENJA_18704	OFUSG04291.1.p1, OFUSG04291.2.p1
OG0000802	AENJA_19187	OFUSG21207.1.p1
OG0000803	AENJA_21679	OFUSG07578.2.p1, OFUSG07578.4.p1, OFUSG07578.1.p1, OFUSG07578.3.p1
OG0000809	AENJA_02164	OFUSG17351.1.p1, OFUSG17351.2.p1
OG0000810	AENJA_24609	OFUSG13316.1.p1
OG0000810	AENJA_02925	OFUSG25434.3.p1, OFUSG25434.2.p1, OFUSG25434.1.p1
OG0000812	AENJA_03473, AENJA_17185, AENJA_09109	OFUSG20097.1.p1
OG0000812	AENJA_20651, AENJA_14625, AENJA_14618, AENJA_17242	OFUSG16288.1.p2, OFUSG26263.2.p2, OFUSG08214.1.p2, OFUSG00290.1.p1, OFUSG01508.1.p2
OG0000813	AENJA_03651, AENJA_14254	OFUSG10957.1.p1, OFUSG10956.1.p1
OG0000814	AENJA_25867	OFUSG16546.1.p1
OG0000814	AENJA_03765, AENJA_17687, AENJA_08768, AENJA_09662	OFUSG20971.1.p1
OG0000815	AENJA_11775	OFUSG09614.1.p1, OFUSG09614.3.p1, OFUSG09614.2.p1
OG0000815	AENJA_11030	OFUSG24917.1.p1
OG0000815	AENJA_05553	OFUSG21400.1.p1
OG0000816	AENJA_21712	OFUSG12543.1.p1
OG0000816	AENJA_05704	OFUSG10926.1.p1
OG0000817	AENJA_07214	OFUSG23697.1.p1
OG0000817	AENJA_18385	OFUSG18100.1.p1
OG0000817	AENJA_14055	OFUSG04259.1.p1
OG0000818	AENJA_07677	OFUSG10058.1.p1, OFUSG10058.3.p1, OFUSG10058.2.p1
OG0000819	AENJA_23147	OFUSG25384.2.p1, OFUSG25384.1.p1
OG0000819	AENJA_10746	OFUSG22242.1.p1
OG0000819	AENJA_24188	OFUSG22325.2.p1, OFUSG22325.1.p1
OG0000820	AENJA_23750	OFUSG16562.1.p1
OG0000822	AENJA_26562	OFUSG12185.1.p1
OG0000824	AENJA_00764	OFUSG02604.1.p1, OFUSG23186.1.p1, OFUSG03277.1.p1, OFUSG02456.2.p1, OFUSG02456.1.p1, OFUSG02606.1.p1, OFUSG02605.1.p1, OFUSG02629.1.p1, OFUSG02606.2.p1, OFUSG02606.4.p1, OFUSG02606.3.p1, OFUSG02631.1.p1, OFUSG02631.2.p1
OG0000825	AENJA_01783	OFUSG19469.1.p1
OG0000826	AENJA_02455	OFUSG20773.1.p1, OFUSG20775.1.p1
OG0000828	AENJA_14692	OFUSG14927.1.p1
OG0000829	AENJA_07432, AENJA_18083	OFUSG05943.1.p1
OG0000832	AENJA_09731, AENJA_09723	OFUSG10360.1.p1
OG0000833	AENJA_13518	OFUSG12738.1.p1
OG0000834	AENJA_26552, AENJA_15508	OFUSG04057.5.p1, OFUSG04057.2.p1, OFUSG04057.3.p1, OFUSG04057.1.p1, OFUSG04057.4.p1
OG0000835	AENJA_17324	OFUSG01553.1.p1, OFUSG01553.2.p1, OFUSG21973.1.p1
OG0000836	AENJA_24422	OFUSG11517.1.p1
OG0000836	AENJA_19604	OFUSG04483.1.p1
OG0000837	AENJA_25179	OFUSG01837.1.p1, OFUSG13636.1.p1, OFUSG01835.1.p1
OG0000841	AENJA_00152	OFUSG20856.1.p1, OFUSG20856.4.p1, OFUSG20856.2.p1, OFUSG20856.3.p1
OG0000842	AENJA_00962	OFUSG17660.1.p1
OG0000844	AENJA_02377	OFUSG21494.2.p1, OFUSG21494.1.p1
OG0000845	AENJA_08427, AENJA_15398, AENJA_14681, AENJA_15397, AENJA_04163	OFUSG00051.1.p1
OG0000845	AENJA_11386	OFUSG00112.1.p1
OG0000847	AENJA_19531	OFUSG15294.1.p1
OG0000847	AENJA_05909	OFUSG24225.1.p1, OFUSG24225.2.p1
OG0000848	AENJA_06120	OFUSG02732.1.p1
OG0000848	AENJA_26421	OFUSG03989.1.p1, OFUSG03989.2.p1
OG0000849	AENJA_06598	OFUSG09067.1.p1
OG0000850	AENJA_06947, AENJA_14500	OFUSG12712.1.p1
OG0000850	AENJA_26527	OFUSG06085.1.p1
OG0000851	AENJA_07613	OFUSG02239.1.p1, OFUSG02239.2.p1
OG0000852	AENJA_20937	OFUSG09153.1.p1, OFUSG09153.2.p1
OG0000852	AENJA_07998	OFUSG04815.3.p1, OFUSG04815.2.p1, OFUSG04815.1.p1
OG0000854	AENJA_12138	OFUSG19945.1.p1, OFUSG19943.1.p1, OFUSG10780.1.p1, OFUSG19578.1.p1, OFUSG19944.1.p1, OFUSG09728.1.p1, OFUSG16518.1.p1, OFUSG16270.1.p1, OFUSG10592.2.p1, OFUSG10592.1.p1, OFUSG25461.1.p1, OFUSG16035.1.p1, OFUSG16036.1.p1
OG0000855	AENJA_13524, AENJA_13527, AENJA_13526, AENJA_13521	OFUSG08911.2.p1, OFUSG08911.1.p1, OFUSG10909.1.p1, OFUSG18514.1.p1
OG0000856	AENJA_15113	OFUSG19294.1.p1, OFUSG19295.1.p1
OG0000857	AENJA_19063	OFUSG01227.1.p1
OG0000858	AENJA_19600	OFUSG19764.2.p1, OFUSG19764.1.p1
OG0000860	AENJA_22939	OFUSG07489.1.p1, OFUSG07489.2.p1
OG0000866	AENJA_00019	OFUSG24066.1.p1, OFUSG00680.1.p1, OFUSG05730.1.p1, OFUSG06216.1.p1, OFUSG17520.1.p1, OFUSG05526.1.p1, OFUSG14753.1.p1
OG0000867	AENJA_14316, AENJA_23216, AENJA_23213, AENJA_12617, AENJA_06629	OFUSG06020.2.p1, OFUSG06020.1.p1, OFUSG06020.3.p1
OG0000869	AENJA_03586	OFUSG13203.1.p1, OFUSG01355.1.p1
OG0000869	AENJA_21120	OFUSG16947.1.p1
OG0000870	AENJA_04443	OFUSG02115.1.p1
OG0000871	AENJA_15432, AENJA_15433	OFUSG00730.1.p1
OG0000871	AENJA_06473	OFUSG06537.1.p1
OG0000872	AENJA_06798	OFUSG00869.2.p1, OFUSG00869.3.p1, OFUSG00869.5.p1, OFUSG00869.1.p1, OFUSG00869.4.p1
OG0000873	AENJA_07645	OFUSG09849.1.p1
OG0000874	AENJA_07937	OFUSG03220.1.p1, OFUSG08483.1.p1
OG0000875	AENJA_08703	OFUSG13364.1.p1
OG0000875	AENJA_14919	OFUSG16237.1.p1
OG0000876	AENJA_08833	OFUSG16334.1.p1
OG0000878	AENJA_09436	OFUSG01895.1.p1, OFUSG01893.1.p1, OFUSG01893.2.p1, OFUSG01894.1.p1
OG0000878	AENJA_13562	OFUSG16664.1.p1
OG0000879	AENJA_14015	OFUSG04088.1.p1
OG0000880	AENJA_17126	OFUSG05701.1.p1
OG0000881	AENJA_19719	OFUSG25601.3.p1, OFUSG25601.2.p1, OFUSG25601.4.p1, OFUSG25601.1.p1, OFUSG25601.5.p1
OG0000881	AENJA_21849	OFUSG22311.1.p1
OG0000882	AENJA_23321	OFUSG17466.4.p1, OFUSG17466.1.p1, OFUSG17466.3.p1, OFUSG17466.2.p1
OG0000887	AENJA_00163	OFUSG26529.1.p1, OFUSG26529.2.p1
OG0000887	AENJA_21693	OFUSG16699.1.p1, OFUSG16699.2.p1
OG0000888	AENJA_02929	OFUSG09295.1.p1
OG0000888	AENJA_02481	OFUSG10796.1.p1
OG0000893	AENJA_16180	OFUSG08896.1.p1, OFUSG08897.1.p1
OG0000896	AENJA_17963, AENJA_20857	OFUSG13178.1.p1
OG0000896	AENJA_26740	OFUSG11490.1.p1, OFUSG11490.3.p1, OFUSG11490.2.p1
OG0000897	AENJA_25522	OFUSG18741.1.p1
OG0000897	AENJA_19794, AENJA_19793	OFUSG06433.1.p1
OG0000898	AENJA_20658	OFUSG21363.2.p1, OFUSG21363.1.p1
OG0000899	AENJA_23421	OFUSG02805.1.p1, OFUSG02805.2.p1
OG0000904	AENJA_02063	OFUSG17921.1.p1
OG0000905	AENJA_03454, AENJA_12044	OFUSG01251.1.p1
OG0000906	AENJA_16891, AENJA_05473	OFUSG24653.1.p1
OG0000906	AENJA_17075	OFUSG09788.1.p1
OG0000908	AENJA_26233	OFUSG10578.1.p1
OG0000908	AENJA_06962, AENJA_10955	OFUSG01906.1.p1, OFUSG01905.1.p1
OG0000908	AENJA_14737	OFUSG10342.1.p1
OG0000909	AENJA_07565	OFUSG00497.1.p1
OG0000910	AENJA_18264, AENJA_08194, AENJA_11239	OFUSG22142.1.p1
OG0000910	AENJA_18258, AENJA_26012, AENJA_16580	OFUSG01945.1.p1
OG0000910	AENJA_18263	OFUSG03948.1.p1
OG0000911	AENJA_08748	OFUSG23257.1.p1, OFUSG23257.2.p1
OG0000912	AENJA_11633	OFUSG05604.1.p1
OG0000912	AENJA_09966	OFUSG23879.1.p1
OG0000913	AENJA_11700	OFUSG03065.4.p1, OFUSG03065.3.p1, OFUSG03065.1.p1, OFUSG03065.2.p1, OFUSG03065.5.p1
OG0000914	AENJA_16081	OFUSG18797.2.p1, OFUSG18797.1.p1
OG0000915	AENJA_20431	OFUSG06406.1.p1, OFUSG06406.2.p1
OG0000921	AENJA_00754	OFUSG26697.1.p1
OG0000923	AENJA_09851	OFUSG04091.1.p1
OG0000923	AENJA_01176, AENJA_01177	OFUSG16107.1.p1
OG0000924	AENJA_17499	OFUSG03258.1.p1
OG0000924	AENJA_01733	OFUSG11554.1.p1
OG0000924	AENJA_17498	OFUSG03114.1.p1, OFUSG02502.1.p1
OG0000925	AENJA_14502	OFUSG21493.1.p1
OG0000925	AENJA_01829	OFUSG25811.2.p1, OFUSG25811.1.p1
OG0000926	AENJA_05944	OFUSG09241.1.p1
OG0000926	AENJA_02966	OFUSG01342.1.p1, OFUSG01342.2.p1
OG0000927	AENJA_05801	OFUSG26854.1.p1
OG0000928	AENJA_06210	OFUSG08901.1.p1
OG0000929	AENJA_06536	OFUSG01637.1.p1
OG0000929	AENJA_18717, AENJA_24686	OFUSG01585.1.p1
OG0000930	AENJA_07380	OFUSG14486.1.p1
OG0000931	AENJA_08166	OFUSG05884.5.p1, OFUSG05884.3.p1, OFUSG05884.4.p1, OFUSG05884.2.p1, OFUSG05884.1.p1
OG0000932	AENJA_10314	OFUSG22608.1.p1
OG0000933	AENJA_12056	OFUSG11577.2.p1, OFUSG11577.1.p1
OG0000934	AENJA_23792	OFUSG01031.1.p1
OG0000934	AENJA_12733	OFUSG08244.1.p1
OG0000935	AENJA_14023	OFUSG16551.1.p1
OG0000938	AENJA_21758	OFUSG24703.1.p1, OFUSG06446.1.p1
OG0000942	AENJA_15626, AENJA_24314, AENJA_25006	OFUSG01806.1.p1
OG0000943	AENJA_02078	OFUSG10222.1.p1
OG0000943	AENJA_00401	OFUSG24129.1.p1
OG0000944	AENJA_00580	OFUSG02142.1.p1, OFUSG02142.4.p1, OFUSG02142.2.p1, OFUSG02142.3.p1
OG0000945	AENJA_21590	OFUSG22805.2.p1, OFUSG22805.1.p1, OFUSG24268.1.p1
OG0000946	AENJA_16618	OFUSG01913.2.p1, OFUSG01913.1.p1
OG0000946	AENJA_16617	OFUSG00637.1.p1
OG0000947	AENJA_22086	OFUSG17100.1.p1
OG0000949	AENJA_04000	OFUSG01898.1.p1, OFUSG21190.1.p1, OFUSG20002.1.p1
OG0000951	AENJA_21157	OFUSG09305.1.p1
OG0000951	AENJA_04673	OFUSG00739.1.p1, OFUSG00739.2.p1
OG0000952	AENJA_05461	OFUSG02484.1.p1
OG0000952	AENJA_05453	OFUSG02485.1.p1
OG0000953	AENJA_19910, AENJA_06554	OFUSG13123.1.p1, OFUSG15200.1.p1, OFUSG23505.1.p1
OG0000954	AENJA_24386	OFUSG16223.1.p1
OG0000954	AENJA_08232	OFUSG04263.1.p1
OG0000955	AENJA_09334, AENJA_19306	OFUSG21035.1.p1
OG0000955	AENJA_22675, AENJA_26657	OFUSG02908.1.p1
OG0000956	AENJA_13795, AENJA_23169, AENJA_24047, AENJA_17708, AENJA_17210, AENJA_12779	OFUSG25963.1.p1
OG0000957	AENJA_17037, AENJA_17036	OFUSG09505.1.p1, OFUSG09505.2.p1
OG0000958	AENJA_19017	OFUSG06196.1.p1, OFUSG06197.1.p1, OFUSG06896.1.p1
OG0000960	AENJA_23956	OFUSG05056.1.p1
OG0000963	AENJA_01165	OFUSG18073.1.p1
OG0000963	AENJA_06323	OFUSG26256.1.p1
OG0000964	AENJA_06851, AENJA_04088, AENJA_01513, AENJA_06848	OFUSG10365.1.p1, OFUSG20587.1.p1, OFUSG20586.1.p1, OFUSG20586.2.p1
OG0000965	AENJA_05586, AENJA_05584	OFUSG10177.1.p1
OG0000965	AENJA_02282	OFUSG05283.1.p1
OG0000966	AENJA_02547	OFUSG15060.2.p1, OFUSG15060.1.p1
OG0000967	AENJA_02972	OFUSG03652.1.p1
OG0000967	AENJA_22529	OFUSG18109.1.p1
OG0000968	AENJA_03154	OFUSG01481.1.p1, OFUSG01481.2.p1, OFUSG01481.3.p1
OG0000968	AENJA_10751	OFUSG15086.1.p1
OG0000969	AENJA_03216	OFUSG16049.1.p1, OFUSG16049.2.p1
OG0000970	AENJA_03395	OFUSG24111.1.p1
OG0000971	AENJA_23081, AENJA_10536, AENJA_25049, AENJA_03560	OFUSG15916.1.p1
OG0000972	AENJA_03845	OFUSG22451.1.p1
OG0000972	AENJA_26036	OFUSG10857.2.p1, OFUSG10857.1.p1
OG0000974	AENJA_05735, AENJA_05736	OFUSG12017.1.p1
OG0000976	AENJA_07785, AENJA_07786, AENJA_07780, AENJA_07163	OFUSG10263.2.p1, OFUSG10263.1.p1, OFUSG10262.1.p1, OFUSG10264.2.p1, OFUSG10264.1.p1, OFUSG18417.2.p1, OFUSG18417.1.p1, OFUSG03178.1.p1, OFUSG03178.2.p1
OG0000977	AENJA_08030	OFUSG22964.1.p1
OG0000977	AENJA_16263	OFUSG13628.1.p1
OG0000977	AENJA_11682	OFUSG06856.1.p1, OFUSG16299.1.p1, OFUSG16299.2.p1
OG0000978	AENJA_08414	OFUSG05262.1.p1
OG0000979	AENJA_08501	OFUSG20447.2.p1, OFUSG20447.1.p1
OG0000980	AENJA_08701	OFUSG19445.1.p1, OFUSG12240.1.p1, OFUSG19444.1.p1, OFUSG25234.1.p1, OFUSG25237.1.p1, OFUSG26050.1.p1, OFUSG10361.1.p1
OG0000980	AENJA_22275, AENJA_08700	OFUSG12236.1.p1, OFUSG19448.1.p1
OG0000981	AENJA_25036	OFUSG25031.3.p1, OFUSG25031.2.p1, OFUSG25031.1.p1, OFUSG04727.1.p1
OG0000981	AENJA_08762	OFUSG03861.1.p1
OG0000982	AENJA_09037	OFUSG16732.3.p1, OFUSG16732.2.p1, OFUSG16732.1.p1, OFUSG16732.4.p1, OFUSG16732.5.p1
OG0000985	AENJA_14891	OFUSG11040.1.p1
OG0000986	AENJA_19042, AENJA_19041	OFUSG09980.1.p1
OG0000987	AENJA_23574	OFUSG21084.2.p1, OFUSG21084.1.p1
OG0000988	AENJA_25125	OFUSG21531.1.p1
OG0000992	AENJA_01350	OFUSG18155.1.p1, OFUSG18156.1.p1
OG0000992	AENJA_08136	OFUSG06018.1.p1
OG0000993	AENJA_01756, AENJA_19598	OFUSG09454.1.p1, OFUSG09454.2.p1
OG0000994	AENJA_20560	OFUSG05737.1.p1
OG0000994	AENJA_02296	OFUSG19359.1.p1
OG0000995	AENJA_04072, AENJA_08863	OFUSG10864.1.p1, OFUSG10864.2.p1, OFUSG10864.3.p1
OG0000996	AENJA_04444, AENJA_26096	OFUSG14358.1.p1
OG0000998	AENJA_06143	OFUSG00656.2.p1, OFUSG00656.1.p1
OG0000999	AENJA_06760, AENJA_09403	OFUSG04563.2.p1, OFUSG04563.1.p1
OG0000999	AENJA_10712	OFUSG00108.1.p1
OG0001001	AENJA_07866	OFUSG14675.1.p1
OG0001002	AENJA_11066	OFUSG15973.1.p1, OFUSG16764.2.p1, OFUSG16764.1.p1
OG0001003	AENJA_13424	OFUSG24187.1.p1
OG0001004	AENJA_16016	OFUSG26573.1.p1, OFUSG26573.2.p1
OG0001005	AENJA_17128	OFUSG06280.1.p1
OG0001006	AENJA_21663	OFUSG07003.3.p1, OFUSG07003.1.p1, OFUSG07003.2.p1
OG0001006	AENJA_25248	OFUSG17480.1.p1
OG0001007	AENJA_23659	OFUSG08050.1.p1, OFUSG08050.2.p1
OG0001008	AENJA_24757	OFUSG01608.1.p1
OG0001009	AENJA_24783	OFUSG10208.1.p1, OFUSG06733.1.p1, OFUSG03374.1.p1, OFUSG20943.1.p1
OG0001015	AENJA_05530	OFUSG17894.2.p1, OFUSG17894.1.p1, OFUSG17894.3.p1
OG0001016	AENJA_26608	OFUSG16289.1.p1
OG0001016	AENJA_15956	OFUSG17257.1.p1
OG0001018	AENJA_02393	OFUSG20884.1.p1
OG0001018	AENJA_12182	OFUSG25182.1.p1
OG0001020	AENJA_21047, AENJA_04048, AENJA_02545	OFUSG16974.1.p1
OG0001022	AENJA_03120	OFUSG14113.1.p1, OFUSG14117.1.p1
OG0001023	AENJA_03151	OFUSG01359.1.p1
OG0001024	AENJA_11445	OFUSG17905.1.p1
OG0001025	AENJA_08654	OFUSG22144.1.p1
OG0001026	AENJA_04437	OFUSG10458.1.p1
OG0001027	AENJA_06667, AENJA_06665, AENJA_06666	OFUSG15315.1.p1
OG0001028	AENJA_07594	OFUSG08945.1.p1, OFUSG08945.2.p1
OG0001029	AENJA_24200	OFUSG23212.2.p1, OFUSG23212.1.p1
OG0001029	AENJA_07743	OFUSG00715.1.p1
OG0001030	AENJA_12462	OFUSG09158.1.p1
OG0001031	AENJA_12602	OFUSG10916.2.p1, OFUSG10916.3.p1, OFUSG10916.1.p1, OFUSG10915.1.p1
OG0001032	AENJA_13410	OFUSG05074.1.p1, OFUSG07488.1.p1, OFUSG07488.2.p1
OG0001033	AENJA_13779	OFUSG17922.1.p1
OG0001035	AENJA_15619	OFUSG02569.1.p1
OG0001036	AENJA_19830	OFUSG23486.1.p1
OG0001038	AENJA_24181	OFUSG06632.3.p1, OFUSG06632.1.p1, OFUSG06632.2.p1, OFUSG06632.4.p1
OG0001039	AENJA_24765	OFUSG18772.1.p1
OG0001041	AENJA_00204, AENJA_20075, AENJA_16900, AENJA_17398, AENJA_00205, AENJA_20089, AENJA_12433, AENJA_20073, AENJA_24468	OFUSG24963.1.p1, OFUSG04474.1.p1, OFUSG06262.1.p1, OFUSG24957.1.p1
OG0001042	AENJA_00375	OFUSG18717.1.p1, OFUSG18717.2.p1
OG0001043	AENJA_23325, AENJA_15521, AENJA_15522, AENJA_08980, AENJA_07494, AENJA_23732, AENJA_18677, AENJA_06222, AENJA_12177, AENJA_11468, AENJA_04098, AENJA_04100, AENJA_16380, AENJA_16720, AENJA_00433	OFUSG17849.1.p1, OFUSG17610.1.p1, OFUSG17609.1.p1
OG0001044	AENJA_01430, AENJA_04864	OFUSG23994.1.p1
OG0001044	AENJA_13241, AENJA_00477	OFUSG09207.1.p1
