Orthogroup	AENJA_ok	LYTVA_ok
OG0001285	AENJA_14208	LYTVA_29345
OG0001286	AENJA_16309	LYTVA_00885
OG0001287	AENJA_18219	LYTVA_06176
OG0001288	AENJA_22039	LYTVA_10306
OG0001289	AENJA_19878	LYTVA_16137, LYTVA_24768, LYTVA_02257
OG0001290	AENJA_21150	LYTVA_13603
OG0001291	AENJA_21434	LYTVA_11712
OG0001292	AENJA_21781	LYTVA_22168
OG0001293	AENJA_23236	LYTVA_07691
OG0001294	AENJA_25092	LYTVA_19271
OG0001295	AENJA_25589	LYTVA_15580
OG0001296	AENJA_26215	LYTVA_20224
OG0001300	AENJA_00411	LYTVA_05607, LYTVA_03792
OG0001301	AENJA_26701, AENJA_14132, AENJA_03540	LYTVA_25190
OG0001301	AENJA_16103	LYTVA_13510
OG0001302	AENJA_13024	LYTVA_01979, LYTVA_15833
OG0001302	AENJA_01840	LYTVA_08998
OG0001303	AENJA_10030, AENJA_02307, AENJA_18292, AENJA_15069	LYTVA_25956, LYTVA_26020, LYTVA_24258
OG0001304	AENJA_02458	LYTVA_26874
OG0001305	AENJA_03926	LYTVA_15520
OG0001306	AENJA_13028	LYTVA_06210
OG0001306	AENJA_24214	LYTVA_04350
OG0001307	AENJA_17907	LYTVA_00330
OG0001307	AENJA_23144	LYTVA_06773, LYTVA_22753
OG0001307	AENJA_25793, AENJA_05312	LYTVA_20607
OG0001307	AENJA_18882, AENJA_24073, AENJA_10844	LYTVA_05223, LYTVA_06662, LYTVA_06101, LYTVA_19575, LYTVA_05174, LYTVA_18960, LYTVA_29907, LYTVA_18895, LYTVA_28088, LYTVA_28960, LYTVA_07137, LYTVA_25946
OG0001308	AENJA_05647	LYTVA_06427, LYTVA_08159
OG0001309	AENJA_07716	LYTVA_11009, LYTVA_28629, LYTVA_28628
OG0001310	AENJA_06272	LYTVA_08839
OG0001310	AENJA_10879	LYTVA_04185, LYTVA_11415
OG0001311	AENJA_06702	LYTVA_28955
OG0001311	AENJA_15801	LYTVA_10099
OG0001313	AENJA_13129	LYTVA_18781, LYTVA_25650
OG0001314	AENJA_15162	LYTVA_09665
OG0001314	AENJA_11562, AENJA_07754	LYTVA_17554, LYTVA_08218, LYTVA_08220
OG0001315	AENJA_08369, AENJA_13343	LYTVA_20106
OG0001315	AENJA_08368	LYTVA_24055
OG0001316	AENJA_08714	LYTVA_13297, LYTVA_13299
OG0001317	AENJA_20026	LYTVA_09521
OG0001318	AENJA_09435	LYTVA_16780
OG0001319	AENJA_09605	LYTVA_24410
OG0001320	AENJA_12368	LYTVA_21775
OG0001320	AENJA_16608	LYTVA_09922
OG0001322	AENJA_15110	LYTVA_14240, LYTVA_03712
OG0001322	AENJA_16813	LYTVA_08843
OG0001323	AENJA_15789	LYTVA_00847
OG0001324	AENJA_15995	LYTVA_00291
OG0001325	AENJA_16492	LYTVA_09407
OG0001326	AENJA_18964	LYTVA_02897
OG0001327	AENJA_26627	LYTVA_12279
OG0001329	AENJA_19033	LYTVA_29340
OG0001330	AENJA_20881	LYTVA_04759
OG0001333	AENJA_23772	LYTVA_22466
OG0001334	AENJA_25606	LYTVA_21097, LYTVA_11765, LYTVA_21099, LYTVA_23859, LYTVA_12536, LYTVA_15544, LYTVA_15545, LYTVA_21207, LYTVA_22770, LYTVA_28655, LYTVA_00939
OG0001339	AENJA_18051	LYTVA_25825
OG0001341	AENJA_21191	LYTVA_05973
OG0001343	AENJA_01193, AENJA_19784, AENJA_14364, AENJA_24249, AENJA_19571, AENJA_04196, AENJA_01558, AENJA_15572, AENJA_17314, AENJA_22381	LYTVA_11093, LYTVA_11760, LYTVA_27004
OG0001343	AENJA_07413	LYTVA_08340, LYTVA_22778
OG0001343	AENJA_10871	LYTVA_01484, LYTVA_01480
OG0001343	AENJA_09376	LYTVA_27138
OG0001344	AENJA_01361	LYTVA_02352
OG0001345	AENJA_17713	LYTVA_20477
OG0001348	AENJA_01884	LYTVA_22256
OG0001349	AENJA_16365, AENJA_04454, AENJA_04452, AENJA_16650, AENJA_26153	LYTVA_22305, LYTVA_27212, LYTVA_15157
OG0001349	AENJA_16987, AENJA_16986, AENJA_18181	LYTVA_06041
OG0001351	AENJA_06682	LYTVA_25655
OG0001353	AENJA_06742	LYTVA_22573
OG0001354	AENJA_07753	LYTVA_28511
OG0001355	AENJA_08188	LYTVA_11629
OG0001356	AENJA_08269	LYTVA_28992
OG0001357	AENJA_08567	LYTVA_01328
OG0001358	AENJA_09138	LYTVA_28060
OG0001360	AENJA_11441	LYTVA_28373, LYTVA_27643
OG0001361	AENJA_11584	LYTVA_24814
OG0001362	AENJA_11906	LYTVA_28040
OG0001363	AENJA_12332	LYTVA_09257, LYTVA_18119
OG0001365	AENJA_13131	LYTVA_25618, LYTVA_24140, LYTVA_11701, LYTVA_00097
OG0001367	AENJA_16641	LYTVA_20815
OG0001369	AENJA_17277	LYTVA_05062
OG0001370	AENJA_17284	LYTVA_22074
OG0001371	AENJA_17844	LYTVA_08478
OG0001371	AENJA_24112	LYTVA_25037
OG0001372	AENJA_25899	LYTVA_11215
OG0001372	AENJA_17922	LYTVA_06840
OG0001373	AENJA_17959	LYTVA_08692
OG0001374	AENJA_18703	LYTVA_02702
OG0001375	AENJA_25362	LYTVA_04323
OG0001376	AENJA_20854	LYTVA_29983
OG0001377	AENJA_21043	LYTVA_21846
OG0001378	AENJA_22766	LYTVA_17384
OG0001379	AENJA_23248	LYTVA_28884
OG0001380	AENJA_23604	LYTVA_29108
OG0001381	AENJA_23800	LYTVA_20781
OG0001382	AENJA_23994	LYTVA_23629
OG0001382	AENJA_23995	LYTVA_06738
OG0001383	AENJA_25087	LYTVA_24693
OG0001386	AENJA_26718	LYTVA_09276, LYTVA_15458
OG0001394	AENJA_02969	LYTVA_27589
OG0001394	AENJA_00558	LYTVA_27588
OG0001395	AENJA_00590	LYTVA_29626
OG0001396	AENJA_00954, AENJA_00955, AENJA_08736	LYTVA_27817, LYTVA_14678
OG0001397	AENJA_05269	LYTVA_19050
OG0001397	AENJA_01101	LYTVA_23784
OG0001398	AENJA_22956, AENJA_26825, AENJA_08355, AENJA_21022, AENJA_16268, AENJA_09931, AENJA_03237, AENJA_19325, AENJA_12622, AENJA_18995, AENJA_07161, AENJA_01337, AENJA_06194, AENJA_20766, AENJA_03767, AENJA_01339, AENJA_09353, AENJA_12621	LYTVA_12730, LYTVA_02864, LYTVA_02865, LYTVA_18283, LYTVA_18282, LYTVA_02862
OG0001399	AENJA_19357	LYTVA_11204
OG0001399	AENJA_02205	LYTVA_26875
OG0001400	AENJA_02507	LYTVA_25761
OG0001401	AENJA_12112	LYTVA_02911
OG0001402	AENJA_02809	LYTVA_01375
OG0001403	AENJA_03318	LYTVA_25904
OG0001403	AENJA_22706, AENJA_22705, AENJA_03342	LYTVA_16669, LYTVA_07690
OG0001404	AENJA_03877	LYTVA_25793
OG0001404	AENJA_05828	LYTVA_03852
OG0001405	AENJA_03978	LYTVA_11923
OG0001405	AENJA_13814	LYTVA_13898
OG0001406	AENJA_04091	LYTVA_02505
OG0001409	AENJA_06247	LYTVA_11490
OG0001410	AENJA_18215	LYTVA_26149
OG0001412	AENJA_07170	LYTVA_29467
OG0001413	AENJA_07474	LYTVA_22106
OG0001413	AENJA_17340	LYTVA_06579
OG0001414	AENJA_08160	LYTVA_15413
OG0001415	AENJA_09149, AENJA_15367	LYTVA_04754
OG0001415	AENJA_17665	LYTVA_19006, LYTVA_27686
OG0001417	AENJA_10714	LYTVA_21364
OG0001417	AENJA_11502	LYTVA_15358
OG0001418	AENJA_10983	LYTVA_00553
OG0001419	AENJA_12606	LYTVA_27301
OG0001420	AENJA_13248	LYTVA_11976
OG0001421	AENJA_13339	LYTVA_26131
OG0001422	AENJA_14173	LYTVA_28672
OG0001423	AENJA_14934	LYTVA_12091, LYTVA_28484
OG0001424	AENJA_15682	LYTVA_01086
OG0001424	AENJA_17237	LYTVA_05792
OG0001425	AENJA_15774	LYTVA_20870
OG0001426	AENJA_16043	LYTVA_13737
OG0001427	AENJA_17543	LYTVA_08328
OG0001428	AENJA_18858	LYTVA_04004
OG0001429	AENJA_19059	LYTVA_15257, LYTVA_27578
OG0001430	AENJA_19108	LYTVA_05538
OG0001431	AENJA_23459	LYTVA_23169
OG0001432	AENJA_25391	LYTVA_06531, LYTVA_06533
OG0001434	AENJA_26114	LYTVA_09215, LYTVA_08418
OG0001439	AENJA_00145	LYTVA_23479
OG0001440	AENJA_03160	LYTVA_21865
OG0001440	AENJA_00153	LYTVA_17468
OG0001442	AENJA_00506	LYTVA_10451
OG0001443	AENJA_03500	LYTVA_09304
OG0001443	AENJA_23205, AENJA_19926, AENJA_00906, AENJA_05307	LYTVA_23392, LYTVA_17662
OG0001443	AENJA_11153	LYTVA_17947, LYTVA_27180
OG0001444	AENJA_04850	LYTVA_09770
OG0001445	AENJA_02385	LYTVA_06306
OG0001446	AENJA_02687, AENJA_10576	LYTVA_05089, LYTVA_00329
OG0001447	AENJA_03127	LYTVA_08300
OG0001448	AENJA_19963	LYTVA_21434, LYTVA_04273
OG0001449	AENJA_04181	LYTVA_26829
OG0001449	AENJA_05517	LYTVA_26490
OG0001451	AENJA_04889	LYTVA_28152
OG0001451	AENJA_16142	LYTVA_15293, LYTVA_15292
OG0001452	AENJA_05087	LYTVA_07052
OG0001453	AENJA_05598, AENJA_07667	LYTVA_25332
OG0001454	AENJA_06306	LYTVA_12706
OG0001455	AENJA_06571	LYTVA_29635
OG0001456	AENJA_07027	LYTVA_29753
OG0001457	AENJA_07426	LYTVA_23311
OG0001459	AENJA_18303, AENJA_08470	LYTVA_03447
OG0001460	AENJA_09064	LYTVA_25220
OG0001461	AENJA_09214	LYTVA_20044
OG0001462	AENJA_23566	LYTVA_08777, LYTVA_08776
OG0001462	AENJA_09362	LYTVA_05319
OG0001463	AENJA_09831	LYTVA_02407, LYTVA_02045
OG0001464	AENJA_09857	LYTVA_00287
OG0001465	AENJA_10007	LYTVA_26108
OG0001466	AENJA_10074	LYTVA_06219, LYTVA_06226
OG0001467	AENJA_26730	LYTVA_13981
OG0001468	AENJA_10995	LYTVA_26492
OG0001469	AENJA_20582	LYTVA_18384
OG0001469	AENJA_11151	LYTVA_08369
OG0001470	AENJA_11625	LYTVA_05300
OG0001471	AENJA_21653	LYTVA_02825, LYTVA_27002
OG0001472	AENJA_13235	LYTVA_00674, LYTVA_18392
OG0001473	AENJA_13618	LYTVA_28916, LYTVA_21049, LYTVA_07126, LYTVA_23712
OG0001474	AENJA_14700	LYTVA_10100
OG0001474	AENJA_24781	LYTVA_01292
OG0001475	AENJA_14793	LYTVA_29057, LYTVA_24837
OG0001476	AENJA_14828	LYTVA_11849
OG0001477	AENJA_15225	LYTVA_10845, LYTVA_20891
OG0001478	AENJA_19708	LYTVA_27270, LYTVA_05260
OG0001478	AENJA_15450	LYTVA_16139, LYTVA_02086
OG0001479	AENJA_16158	LYTVA_06390
OG0001480	AENJA_16776	LYTVA_01988
OG0001481	AENJA_17029	LYTVA_06316
OG0001482	AENJA_18749	LYTVA_01060
OG0001483	AENJA_19356	LYTVA_11203
OG0001484	AENJA_21194	LYTVA_19019, LYTVA_27048
OG0001485	AENJA_21469	LYTVA_14466, LYTVA_27906
OG0001486	AENJA_21858	LYTVA_00800
OG0001488	AENJA_24153	LYTVA_25849
OG0001489	AENJA_24467	LYTVA_29241
OG0001490	AENJA_25216	LYTVA_21998
OG0001491	AENJA_25283	LYTVA_29652
OG0001492	AENJA_25544	LYTVA_23916
OG0001493	AENJA_26227	LYTVA_27653
OG0001500	AENJA_01887	LYTVA_09855
OG0001501	AENJA_02988	LYTVA_20209
OG0001502	AENJA_03421	LYTVA_00394
OG0001503	AENJA_23557	LYTVA_26157
OG0001503	AENJA_03755	LYTVA_21678
OG0001504	AENJA_04830, AENJA_04833, AENJA_15576, AENJA_04039	LYTVA_08379, LYTVA_08381
OG0001506	AENJA_05939, AENJA_05938	LYTVA_24167
OG0001507	AENJA_06136	LYTVA_01453, LYTVA_12072
OG0001508	AENJA_06316	LYTVA_06099
OG0001509	AENJA_07590	LYTVA_07640
OG0001510	AENJA_08660	LYTVA_28716
OG0001511	AENJA_08942	LYTVA_02740
OG0001514	AENJA_10133	LYTVA_16526
OG0001515	AENJA_10215	LYTVA_24782, LYTVA_03977
OG0001516	AENJA_10243	LYTVA_11182, LYTVA_25941
OG0001517	AENJA_10361	LYTVA_12522
OG0001518	AENJA_11024	LYTVA_16808
OG0001519	AENJA_11205	LYTVA_24034
OG0001521	AENJA_13001	LYTVA_13872
OG0001522	AENJA_14026	LYTVA_27748
OG0001523	AENJA_14135	LYTVA_15884
OG0001524	AENJA_19275	LYTVA_17084
OG0001524	AENJA_15536	LYTVA_25311
OG0001526	AENJA_16663	LYTVA_26761, LYTVA_03589
OG0001528	AENJA_17449	LYTVA_29398
OG0001530	AENJA_19473	LYTVA_19256
OG0001531	AENJA_20341	LYTVA_20110
OG0001532	AENJA_20708	LYTVA_28949
OG0001533	AENJA_20965	LYTVA_13013
OG0001534	AENJA_21491	LYTVA_02078
OG0001535	AENJA_22631	LYTVA_23918, LYTVA_03715, LYTVA_02160
OG0001536	AENJA_25332, AENJA_25327	LYTVA_08488
OG0001545	AENJA_00995	LYTVA_21798
OG0001546	AENJA_02497	LYTVA_27645, LYTVA_19517
OG0001548	AENJA_03096	LYTVA_13287, LYTVA_01570
OG0001548	AENJA_17688	LYTVA_06302
OG0001549	AENJA_04459	LYTVA_03281
OG0001550	AENJA_05035	LYTVA_29943
OG0001551	AENJA_05503	LYTVA_06090
OG0001552	AENJA_06118	LYTVA_02937
OG0001553	AENJA_06179	LYTVA_29518
OG0001554	AENJA_07567	LYTVA_00642
OG0001555	AENJA_07655	LYTVA_12326
OG0001556	AENJA_07803	LYTVA_26855
OG0001557	AENJA_13295	LYTVA_30232
OG0001557	AENJA_23342, AENJA_08073	LYTVA_23103
OG0001558	AENJA_08311	LYTVA_06196
OG0001559	AENJA_08667	LYTVA_27028
OG0001560	AENJA_09404	LYTVA_18843
OG0001561	AENJA_09420	LYTVA_04106, LYTVA_00921
OG0001562	AENJA_25099	LYTVA_19682
OG0001563	AENJA_12465, AENJA_21948, AENJA_11347	LYTVA_18255, LYTVA_29179, LYTVA_21711
OG0001564	AENJA_11930	LYTVA_04654, LYTVA_21130
OG0001565	AENJA_12372	LYTVA_00224, LYTVA_00227
OG0001566	AENJA_12513	LYTVA_01152
OG0001567	AENJA_13019	LYTVA_26194
OG0001568	AENJA_13880	LYTVA_29892
OG0001569	AENJA_14238	LYTVA_20543
OG0001570	AENJA_19842	LYTVA_25305
OG0001572	AENJA_22665	LYTVA_17414
OG0001572	AENJA_18250	LYTVA_21491
OG0001573	AENJA_19183	LYTVA_09972
OG0001574	AENJA_21910	LYTVA_26697
OG0001575	AENJA_21919	LYTVA_24682, LYTVA_05900
OG0001576	AENJA_23479	LYTVA_04399
OG0001577	AENJA_24178	LYTVA_07449
OG0001578	AENJA_24180	LYTVA_07447
OG0001581	AENJA_26171	LYTVA_03103
OG0001582	AENJA_26338	LYTVA_05770
OG0001583	AENJA_26528	LYTVA_00600
OG0001584	AENJA_26828	LYTVA_16613
OG0001588	AENJA_00109	LYTVA_23298
OG0001588	AENJA_10785	LYTVA_29654, LYTVA_06381
OG0001589	AENJA_25068	LYTVA_18831, LYTVA_18102
OG0001590	AENJA_00406	LYTVA_06446
OG0001590	AENJA_14826, AENJA_14823	LYTVA_02727
OG0001591	AENJA_00990	LYTVA_07139
OG0001592	AENJA_17749	LYTVA_02711
OG0001594	AENJA_09891	LYTVA_07802
OG0001595	AENJA_01996	LYTVA_06838
OG0001595	AENJA_07444	LYTVA_25300
OG0001596	AENJA_08460	LYTVA_22375
OG0001599	AENJA_04501	LYTVA_27246
OG0001600	AENJA_04862	LYTVA_19566
OG0001601	AENJA_13290, AENJA_04911	LYTVA_00380, LYTVA_13131
OG0001602	AENJA_05150	LYTVA_21752, LYTVA_21749, LYTVA_20714
OG0001603	AENJA_05288	LYTVA_25121, LYTVA_29742
OG0001604	AENJA_11253	LYTVA_01583
OG0001605	AENJA_06440	LYTVA_28463, LYTVA_28464, LYTVA_27230
OG0001606	AENJA_06477	LYTVA_00126
OG0001608	AENJA_08413, AENJA_07328	LYTVA_12204
OG0001609	AENJA_08323	LYTVA_06544
OG0001609	AENJA_19787	LYTVA_05376
OG0001610	AENJA_08526, AENJA_08533, AENJA_08527, AENJA_09111, AENJA_08532	LYTVA_15773
OG0001611	AENJA_08569	LYTVA_24498
OG0001612	AENJA_09589	LYTVA_09143
OG0001614	AENJA_17703	LYTVA_00842, LYTVA_23993
OG0001614	AENJA_10096	LYTVA_08406
OG0001615	AENJA_10716	LYTVA_29681, LYTVA_02240
OG0001617	AENJA_12188	LYTVA_01260
OG0001618	AENJA_12993, AENJA_12996	LYTVA_06344
OG0001621	AENJA_13994, AENJA_13992	LYTVA_26251
OG0001622	AENJA_14211	LYTVA_08170, LYTVA_12311
OG0001623	AENJA_18499, AENJA_25583, AENJA_14562	LYTVA_25555
OG0001625	AENJA_14706	LYTVA_17649
OG0001626	AENJA_14807	LYTVA_16212
OG0001627	AENJA_16344, AENJA_16341, AENJA_20173, AENJA_19284	LYTVA_11632
OG0001628	AENJA_16821, AENJA_21898, AENJA_21897	LYTVA_28742, LYTVA_06351
OG0001628	AENJA_25488	LYTVA_06949
OG0001629	AENJA_16897	LYTVA_14133
OG0001630	AENJA_17020	LYTVA_23156
OG0001632	AENJA_18126	LYTVA_24677
OG0001633	AENJA_21539	LYTVA_15148
OG0001635	AENJA_18913	LYTVA_01903
OG0001636	AENJA_19487	LYTVA_07956
OG0001638	AENJA_20882	LYTVA_23923, LYTVA_15599, LYTVA_03528
OG0001639	AENJA_22054	LYTVA_12301
OG0001640	AENJA_23181	LYTVA_26720
OG0001641	AENJA_23210	LYTVA_15842
OG0001642	AENJA_23879	LYTVA_25401
OG0001643	AENJA_24340	LYTVA_10368
OG0001644	AENJA_26289	LYTVA_08193
OG0001652	AENJA_17940	LYTVA_10972
OG0001652	AENJA_22805, AENJA_00850	LYTVA_22143
OG0001653	AENJA_21125	LYTVA_15506
OG0001654	AENJA_02592	LYTVA_27565
OG0001655	AENJA_03001	LYTVA_29262
OG0001656	AENJA_03159	LYTVA_20250
OG0001657	AENJA_03268	LYTVA_24520
OG0001658	AENJA_05073	LYTVA_29002
OG0001659	AENJA_04668	LYTVA_27573
OG0001660	AENJA_04731	LYTVA_26564
OG0001661	AENJA_05905	LYTVA_05769
OG0001661	AENJA_05238	LYTVA_11532
OG0001662	AENJA_07124	LYTVA_14369
OG0001662	AENJA_05672	LYTVA_15998
OG0001663	AENJA_06086	LYTVA_27998
OG0001664	AENJA_22480	LYTVA_11249
OG0001664	AENJA_06183	LYTVA_21479
OG0001665	AENJA_11003	LYTVA_04604
OG0001665	AENJA_06300	LYTVA_23642
OG0001666	AENJA_07102	LYTVA_03347, LYTVA_19306, LYTVA_17592, LYTVA_28821, LYTVA_28823
OG0001667	AENJA_07191	LYTVA_07623, LYTVA_22490
OG0001668	AENJA_07885	LYTVA_02299
OG0001670	AENJA_08987	LYTVA_23966
OG0001670	AENJA_13957	LYTVA_11070, LYTVA_15894
OG0001671	AENJA_18353	LYTVA_25749
OG0001671	AENJA_09175	LYTVA_19064
OG0001672	AENJA_09939	LYTVA_03348
OG0001673	AENJA_11329	LYTVA_21841
OG0001675	AENJA_11671	LYTVA_09242
OG0001676	AENJA_26746	LYTVA_20615
OG0001676	AENJA_11724	LYTVA_04952
OG0001677	AENJA_11807	LYTVA_22014
OG0001678	AENJA_18698	LYTVA_28376
OG0001678	AENJA_11849	LYTVA_27640, LYTVA_03369, LYTVA_14932
OG0001679	AENJA_16799, AENJA_17425	LYTVA_17378, LYTVA_03795, LYTVA_21415, LYTVA_21417
OG0001680	AENJA_16822	LYTVA_06347
OG0001681	AENJA_26431, AENJA_16861	LYTVA_29063, LYTVA_10261, LYTVA_19898, LYTVA_25961, LYTVA_24687
OG0001682	AENJA_17431	LYTVA_24944
OG0001683	AENJA_18304	LYTVA_21742
OG0001685	AENJA_18914	LYTVA_01904
OG0001686	AENJA_19766, AENJA_19761	LYTVA_28929
OG0001687	AENJA_20311	LYTVA_18610, LYTVA_22058
OG0001688	AENJA_20867, AENJA_20868	LYTVA_10321
OG0001689	AENJA_21847	LYTVA_05698
OG0001690	AENJA_22959	LYTVA_10997
OG0001691	AENJA_24035	LYTVA_29941
OG0001692	AENJA_24257	LYTVA_03559
OG0001703	AENJA_18887, AENJA_19782	LYTVA_28859
OG0001704	AENJA_00857	LYTVA_03750, LYTVA_28208
OG0001706	AENJA_00912	LYTVA_16433
OG0001707	AENJA_00981, AENJA_25581	LYTVA_02742
OG0001708	AENJA_01039	LYTVA_08755
OG0001711	AENJA_11819, AENJA_01555	LYTVA_23582
OG0001712	AENJA_02081	LYTVA_21581
OG0001713	AENJA_02209	LYTVA_16987
OG0001714	AENJA_02224	LYTVA_26980
OG0001715	AENJA_16266	LYTVA_14578, LYTVA_16937
OG0001716	AENJA_02720	LYTVA_17365, LYTVA_27036
OG0001718	AENJA_02907	LYTVA_06728
OG0001719	AENJA_03256	LYTVA_27320
OG0001719	AENJA_25838	LYTVA_14630, LYTVA_18251
OG0001720	AENJA_03434	LYTVA_14326
OG0001721	AENJA_03497	LYTVA_12881
OG0001722	AENJA_03878	LYTVA_16083
OG0001723	AENJA_12578	LYTVA_03137
OG0001724	AENJA_04715, AENJA_04714	LYTVA_08423
OG0001724	AENJA_04716	LYTVA_23926
OG0001725	AENJA_21341, AENJA_05653, AENJA_21489, AENJA_08894, AENJA_08893	LYTVA_14811, LYTVA_05220
OG0001726	AENJA_06017	LYTVA_04764
OG0001726	AENJA_11860	LYTVA_24972
OG0001727	AENJA_06020	LYTVA_24852
OG0001728	AENJA_08879	LYTVA_14622
OG0001729	AENJA_08928	LYTVA_28021
OG0001730	AENJA_09007	LYTVA_03839
OG0001731	AENJA_09521	LYTVA_09912
OG0001732	AENJA_11224	LYTVA_22231
OG0001733	AENJA_11585	LYTVA_14522, LYTVA_09132
OG0001734	AENJA_19799	LYTVA_02792
OG0001735	AENJA_13640, AENJA_13638	LYTVA_17512
OG0001736	AENJA_14070	LYTVA_17235
OG0001737	AENJA_14224	LYTVA_29190, LYTVA_24114
OG0001738	AENJA_15108	LYTVA_14239, LYTVA_03711
OG0001739	AENJA_15111	LYTVA_10491
OG0001740	AENJA_15168	LYTVA_17839, LYTVA_21620
OG0001741	AENJA_15790	LYTVA_06817
OG0001742	AENJA_25787	LYTVA_18769, LYTVA_27381
OG0001743	AENJA_16159	LYTVA_09129
OG0001744	AENJA_17309	LYTVA_05535
OG0001746	AENJA_19060	LYTVA_21735
OG0001749	AENJA_22441	LYTVA_27870
OG0001750	AENJA_22826	LYTVA_17680
OG0001751	AENJA_23225	LYTVA_26605
OG0001752	AENJA_23699	LYTVA_14709
OG0001753	AENJA_23804	LYTVA_26253
OG0001754	AENJA_24677	LYTVA_06403
OG0001755	AENJA_24912	LYTVA_17842
OG0001756	AENJA_25749	LYTVA_10472, LYTVA_10467
OG0001756	AENJA_25480	LYTVA_03013
OG0001757	AENJA_25965	LYTVA_12754
OG0001767	AENJA_00030	LYTVA_07508, LYTVA_24254, LYTVA_21328, LYTVA_13794
OG0001767	AENJA_05213	LYTVA_01156, LYTVA_06462, LYTVA_12872, LYTVA_10329
OG0001768	AENJA_26065	LYTVA_02674
OG0001769	AENJA_00392	LYTVA_02387
OG0001769	AENJA_14833	LYTVA_30216
OG0001770	AENJA_00514	LYTVA_06471
OG0001772	AENJA_00723	LYTVA_23524, LYTVA_22204
OG0001773	AENJA_11643	LYTVA_13559, LYTVA_07761
OG0001774	AENJA_09499	LYTVA_28479
OG0001776	AENJA_01582	LYTVA_23761
OG0001777	AENJA_06312	LYTVA_09967
OG0001777	AENJA_26326	LYTVA_15642
OG0001777	AENJA_02190	LYTVA_26359
OG0001779	AENJA_13620	LYTVA_23354, LYTVA_18503
OG0001779	AENJA_05068, AENJA_03226	LYTVA_10614
OG0001780	AENJA_03267	LYTVA_17770
OG0001781	AENJA_25405	LYTVA_04782
OG0001781	AENJA_03406	LYTVA_08353
OG0001782	AENJA_04195	LYTVA_16503
OG0001782	AENJA_22157	LYTVA_03019
OG0001783	AENJA_04445	LYTVA_26895
OG0001784	AENJA_04719	LYTVA_21920
OG0001786	AENJA_11303, AENJA_15773, AENJA_09559, AENJA_05017	LYTVA_12060
OG0001787	AENJA_05662	LYTVA_09866, LYTVA_22457
OG0001788	AENJA_05784	LYTVA_19848
OG0001789	AENJA_19168	LYTVA_21477
OG0001789	AENJA_06214	LYTVA_15527, LYTVA_15528
OG0001790	AENJA_17848, AENJA_24055, AENJA_11320	LYTVA_00675
OG0001790	AENJA_06251	LYTVA_11313
OG0001791	AENJA_07751, AENJA_06278	LYTVA_22347
OG0001792	AENJA_06373	LYTVA_23803
OG0001793	AENJA_07131	LYTVA_01173
OG0001794	AENJA_07515, AENJA_16390	LYTVA_04854, LYTVA_26572, LYTVA_03749, LYTVA_20876, LYTVA_03751
OG0001795	AENJA_07892	LYTVA_09366
OG0001795	AENJA_22533	LYTVA_27086
OG0001797	AENJA_08186	LYTVA_25216, LYTVA_13349, LYTVA_11627, LYTVA_26034, LYTVA_18970
OG0001798	AENJA_08367	LYTVA_08013
OG0001798	AENJA_24416	LYTVA_29031
OG0001799	AENJA_08605	LYTVA_13847
OG0001800	AENJA_09181	LYTVA_21818
OG0001801	AENJA_09455	LYTVA_16627, LYTVA_24616
OG0001802	AENJA_09560, AENJA_23064	LYTVA_22206, LYTVA_08853
OG0001803	AENJA_09994	LYTVA_26265
OG0001804	AENJA_10202	LYTVA_21220
OG0001805	AENJA_10542	LYTVA_23931, LYTVA_16203, LYTVA_10280
OG0001806	AENJA_10903	LYTVA_05536
OG0001807	AENJA_12201	LYTVA_27089
OG0001808	AENJA_13026	LYTVA_09711
OG0001809	AENJA_13412	LYTVA_24690
OG0001810	AENJA_13786	LYTVA_27471, LYTVA_27472
OG0001812	AENJA_14467, AENJA_14466, AENJA_14468	LYTVA_11557, LYTVA_11559
OG0001813	AENJA_14824	LYTVA_09495
OG0001814	AENJA_26556	LYTVA_13775
OG0001816	AENJA_15931	LYTVA_11846
OG0001817	AENJA_17964	LYTVA_21391
OG0001818	AENJA_18459	LYTVA_09386
OG0001819	AENJA_19342	LYTVA_12283, LYTVA_25485
OG0001820	AENJA_19468, AENJA_19465, AENJA_19466	LYTVA_02599, LYTVA_29524
OG0001821	AENJA_21035	LYTVA_07768, LYTVA_18834
OG0001822	AENJA_21678	LYTVA_22413
OG0001823	AENJA_22880	LYTVA_05413
OG0001823	AENJA_22884	LYTVA_05412
OG0001824	AENJA_22935	LYTVA_16062, LYTVA_18280
OG0001825	AENJA_23001	LYTVA_14311, LYTVA_23444
OG0001826	AENJA_23249	LYTVA_26574, LYTVA_18547
OG0001827	AENJA_23535	LYTVA_09251, LYTVA_06825
OG0001829	AENJA_24206	LYTVA_05903
OG0001830	AENJA_25556	LYTVA_22851
OG0001831	AENJA_25733	LYTVA_25792
OG0001846	AENJA_23250, AENJA_00173	LYTVA_14692
OG0001847	AENJA_15246	LYTVA_06580
OG0001847	AENJA_03907, AENJA_20563	LYTVA_15351
OG0001847	AENJA_14104, AENJA_19120, AENJA_24970, AENJA_24770, AENJA_25890, AENJA_07971, AENJA_26178	LYTVA_29565
OG0001847	AENJA_18778, AENJA_00386	LYTVA_13922
OG0001847	AENJA_09629	LYTVA_02326
OG0001848	AENJA_12672	LYTVA_08748, LYTVA_26442
OG0001848	AENJA_19651	LYTVA_05081
OG0001849	AENJA_00715	LYTVA_05823
