Orthogroup	SCHMD	BRALA
OG0001339	SCHMD08909	BRALA35366, BRALA34173, BRALA33697
OG0001341	SCHMD01188, SCHMD02608	BRALA12816
OG0001345	SCHMD01304, SCHMD10432, SCHMD01305, SCHMD01303, SCHMD21023, SCHMD24520, SCHMD19982, SCHMD16568	BRALA34977, BRALA28899, BRALA30390, BRALA28247, BRALA32440
OG0001348	SCHMD24331, SCHMD29399	BRALA16187
OG0001350	SCHMD16735, SCHMD15485, SCHMD23052	BRALA27720
OG0001351	SCHMD20739, SCHMD24185, SCHMD24241	BRALA24199
OG0001353	SCHMD10586	BRALA23222, BRALA23221
OG0001354	SCHMD11475, SCHMD26080	BRALA17798
OG0001354	SCHMD12063	BRALA25624
OG0001355	SCHMD23781	BRALA32786
OG0001356	SCHMD21598, SCHMD19916	BRALA19061
OG0001357	SCHMD16921	BRALA15175, BRALA15174
OG0001362	SCHMD04122, SCHMD05643, SCHMD13617	BRALA13959, BRALA29842
OG0001363	SCHMD05287, SCHMD16288, SCHMD05291	BRALA22243
OG0001367	SCHMD04624	BRALA15242
OG0001368	SCHMD12524, SCHMD12925, SCHMD10124, SCHMD12523, SCHMD08134, SCHMD19303	BRALA09700, BRALA10312
OG0001368	SCHMD02343	BRALA10834
OG0001369	SCHMD15727, SCHMD16208, SCHMD22520, SCHMD04521	BRALA10956
OG0001370	SCHMD12004	BRALA16806
OG0001370	SCHMD18225, SCHMD11963	BRALA14045
OG0001371	SCHMD02523	BRALA26374, BRALA06219, BRALA06218, BRALA06220
OG0001372	SCHMD12917	BRALA00784
OG0001372	SCHMD29815	BRALA19110
OG0001374	SCHMD12937	BRALA26737
OG0001375	SCHMD18333	BRALA16842, BRALA15116
OG0001376	SCHMD14191, SCHMD01800	BRALA20906
OG0001378	SCHMD12504, SCHMD07107	BRALA16333
OG0001379	SCHMD15234	BRALA23817
OG0001383	SCHMD18571, SCHMD21036	BRALA24358
OG0001389	SCHMD02031, SCHMD17776	BRALA22941
OG0001394	SCHMD23211, SCHMD24249	BRALA31862
OG0001395	SCHMD08832	BRALA15754
OG0001397	SCHMD08548, SCHMD08095	BRALA25855
OG0001399	SCHMD20091, SCHMD16432	BRALA06146, BRALA22380
OG0001400	SCHMD26317	BRALA04732
OG0001401	SCHMD15712	BRALA23825, BRALA10783, BRALA04608, BRALA01709, BRALA02298, BRALA01710, BRALA23784, BRALA04269, BRALA10752
OG0001402	SCHMD06853	BRALA26708
OG0001404	SCHMD14854	BRALA06453
OG0001404	SCHMD14853	BRALA05435
OG0001405	SCHMD16175	BRALA05583
OG0001406	SCHMD13359, SCHMD19152	BRALA14289
OG0001408	SCHMD23659, SCHMD15840, SCHMD15841	BRALA20622
OG0001409	SCHMD20637, SCHMD16856	BRALA33418
OG0001409	SCHMD04792	BRALA30797
OG0001410	SCHMD09832	BRALA31201
OG0001410	SCHMD09687	BRALA20220
OG0001411	SCHMD13416, SCHMD19137	BRALA11764
OG0001412	SCHMD13223	BRALA11457, BRALA00239
OG0001413	SCHMD02827	BRALA29483
OG0001413	SCHMD02718	BRALA13507
OG0001414	SCHMD19649	BRALA13859
OG0001416	SCHMD01722	BRALA05590
OG0001417	SCHMD06429, SCHMD24380, SCHMD19840, SCHMD16804, SCHMD06430	BRALA04649
OG0001421	SCHMD14208	BRALA21204
OG0001422	SCHMD18897, SCHMD04981, SCHMD04982	BRALA00576
OG0001424	SCHMD23260, SCHMD24676	BRALA01936
OG0001425	SCHMD16287, SCHMD09188, SCHMD09187	BRALA01395, BRALA23464
OG0001426	SCHMD02033	BRALA05645
OG0001427	SCHMD03939, SCHMD00575	BRALA18499, BRALA18498
OG0001428	SCHMD06125	BRALA05407
OG0001429	SCHMD14421, SCHMD14419, SCHMD19373	BRALA31269
OG0001430	SCHMD00026	BRALA24398
OG0001430	SCHMD18811	BRALA33875
OG0001432	SCHMD05242, SCHMD02065	BRALA34894
OG0001432	SCHMD08255	BRALA35861
OG0001433	SCHMD13899, SCHMD22723, SCHMD08627, SCHMD01242	BRALA16638
OG0001434	SCHMD11795	BRALA19313
OG0001438	SCHMD03715, SCHMD17114	BRALA08586
OG0001439	SCHMD09059	BRALA18888
OG0001439	SCHMD07462, SCHMD14352	BRALA11220
OG0001440	SCHMD08958, SCHMD08957	BRALA04659
OG0001445	SCHMD04082	BRALA11531
OG0001447	SCHMD14223	BRALA13329
OG0001449	SCHMD11900	BRALA16673
OG0001450	SCHMD05057	BRALA18042
OG0001450	SCHMD00462	BRALA20161
OG0001450	SCHMD05056	BRALA21555
OG0001450	SCHMD13375, SCHMD10521	BRALA20362
OG0001451	SCHMD11378, SCHMD13989, SCHMD09385, SCHMD09340	BRALA01804, BRALA02256
OG0001452	SCHMD18703, SCHMD12394	BRALA16822
OG0001453	SCHMD06884, SCHMD06825	BRALA04379
OG0001454	SCHMD21412, SCHMD12857, SCHMD10712, SCHMD05935, SCHMD27841, SCHMD03145	BRALA22945
OG0001455	SCHMD09779, SCHMD21676, SCHMD21247, SCHMD23564, SCHMD17786, SCHMD27690, SCHMD19082, SCHMD00110	BRALA05122
OG0001456	SCHMD22269, SCHMD26154	BRALA15559, BRALA15558
OG0001458	SCHMD07871	BRALA22462, BRALA22464
OG0001460	SCHMD10311, SCHMD23647	BRALA14211, BRALA14210
OG0001460	SCHMD10312, SCHMD23646	BRALA23956
OG0001461	SCHMD13257	BRALA30847
OG0001464	SCHMD20463	BRALA06889
OG0001466	SCHMD12996, SCHMD13074	BRALA06618
OG0001467	SCHMD12343	BRALA17547, BRALA18447
OG0001467	SCHMD19099, SCHMD25578, SCHMD23876, SCHMD14454, SCHMD14218, SCHMD09966	BRALA11204, BRALA15279
OG0001468	SCHMD00390	BRALA04572
OG0001469	SCHMD09394	BRALA25074
OG0001469	SCHMD24067, SCHMD10449	BRALA11811
OG0001470	SCHMD02321	BRALA29321
OG0001470	SCHMD02318	BRALA35553
OG0001472	SCHMD12948	BRALA14063
OG0001472	SCHMD13936, SCHMD13397, SCHMD27432	BRALA22363
OG0001474	SCHMD07415	BRALA09018
OG0001474	SCHMD11576, SCHMD26877	BRALA10385
OG0001475	SCHMD01990, SCHMD01568, SCHMD01569, SCHMD13677, SCHMD05348	BRALA05604
OG0001478	SCHMD26017	BRALA15252
OG0001479	SCHMD08556, SCHMD08688, SCHMD12413, SCHMD08686	BRALA03008
OG0001480	SCHMD13493	BRALA11374
OG0001481	SCHMD19666, SCHMD19667	BRALA21598
OG0001482	SCHMD09593, SCHMD10073, SCHMD09185, SCHMD02242	BRALA29699
OG0001483	SCHMD00397	BRALA11722
OG0001484	SCHMD14277	BRALA22671
OG0001485	SCHMD18182	BRALA09598
OG0001488	SCHMD21551	BRALA24189
OG0001490	SCHMD08286, SCHMD07637	BRALA26116
OG0001492	SCHMD23516, SCHMD26961, SCHMD25275, SCHMD13787, SCHMD04408, SCHMD08526, SCHMD03207, SCHMD22383, SCHMD21998, SCHMD05531, SCHMD02901, SCHMD18008, SCHMD25870, SCHMD01545, SCHMD02176, SCHMD21595, SCHMD22373, SCHMD22752, SCHMD09908, SCHMD16982, SCHMD26364, SCHMD01591	BRALA14954
OG0001493	SCHMD11122	BRALA03715, BRALA03741
OG0001496	SCHMD04335	BRALA05423
OG0001501	SCHMD02704	BRALA26158
OG0001502	SCHMD06696	BRALA06309
OG0001502	SCHMD06697	BRALA06307
OG0001503	SCHMD25279, SCHMD19928	BRALA13476
OG0001503	SCHMD25148	BRALA11114
OG0001504	SCHMD05964	BRALA03543, BRALA27268, BRALA26326, BRALA17671, BRALA28116, BRALA35187
OG0001505	SCHMD11449, SCHMD14373, SCHMD09878, SCHMD13864, SCHMD07951, SCHMD16094	BRALA04433, BRALA27762, BRALA26671, BRALA17368
OG0001506	SCHMD04881	BRALA05725
OG0001507	SCHMD00991	BRALA31056
OG0001507	SCHMD00476, SCHMD00993	BRALA34079
OG0001508	SCHMD22201, SCHMD18843, SCHMD16325, SCHMD15374	BRALA28941
OG0001510	SCHMD18904, SCHMD27815	BRALA34652
OG0001511	SCHMD14385	BRALA33918, BRALA33917, BRALA35622
OG0001512	SCHMD25662, SCHMD20631, SCHMD17238, SCHMD26046, SCHMD14306, SCHMD08743, SCHMD08744, SCHMD14305, SCHMD08415, SCHMD00450	BRALA04162
OG0001513	SCHMD16029	BRALA10671
OG0001516	SCHMD07784	BRALA05014
OG0001517	SCHMD13953, SCHMD02103, SCHMD04959, SCHMD27460	BRALA15345, BRALA01055, BRALA01054
OG0001519	SCHMD01453, SCHMD11573	BRALA13551
OG0001522	SCHMD06814	BRALA29452, BRALA29451, BRALA01706, BRALA15136
OG0001524	SCHMD08154	BRALA33381
OG0001524	SCHMD06432	BRALA27325
OG0001525	SCHMD22768, SCHMD18999, SCHMD19000	BRALA14939
OG0001526	SCHMD16302, SCHMD16303, SCHMD16304	BRALA10086
OG0001527	SCHMD05435	BRALA23937
OG0001527	SCHMD08837	BRALA19992
OG0001530	SCHMD11853	BRALA35388
OG0001530	SCHMD11854, SCHMD11855	BRALA35113
OG0001530	SCHMD09337	BRALA33210
OG0001531	SCHMD25753	BRALA21412
OG0001531	SCHMD19431, SCHMD25771	BRALA21411
OG0001532	SCHMD11604	BRALA15767
OG0001533	SCHMD16757, SCHMD04796	BRALA03658
OG0001534	SCHMD13063	BRALA06233
OG0001536	SCHMD04145	BRALA13363
OG0001538	SCHMD03674	BRALA19183
OG0001538	SCHMD03672	BRALA04991, BRALA10213, BRALA10214, BRALA19182, BRALA29463
OG0001546	SCHMD23905, SCHMD27205	BRALA35934
OG0001546	SCHMD23904	BRALA33843
OG0001551	SCHMD21975	BRALA31004
OG0001552	SCHMD26668	BRALA12708
OG0001553	SCHMD15846, SCHMD15532, SCHMD10896, SCHMD19069, SCHMD06566	BRALA03739
OG0001554	SCHMD11035	BRALA35460, BRALA27979
OG0001555	SCHMD22987	BRALA29965
OG0001557	SCHMD13972	BRALA18983
OG0001558	SCHMD18412, SCHMD28405	BRALA21818
OG0001559	SCHMD02521	BRALA30365
OG0001560	SCHMD19288, SCHMD02478	BRALA27054
OG0001561	SCHMD21318	BRALA27873, BRALA35814, BRALA27872
OG0001562	SCHMD20732, SCHMD29309	BRALA08590
OG0001563	SCHMD18145	BRALA16659, BRALA25832, BRALA18213, BRALA15065
OG0001565	SCHMD26958, SCHMD27759, SCHMD17155	BRALA18811
OG0001566	SCHMD02705	BRALA12270
OG0001567	SCHMD03492, SCHMD11013, SCHMD12195	BRALA05651
OG0001569	SCHMD19450	BRALA14283, BRALA14287, BRALA06617, BRALA01274, BRALA06766, BRALA06767, BRALA06768, BRALA03911, BRALA06770, BRALA06769
OG0001570	SCHMD04583	BRALA00935
OG0001571	SCHMD26358	BRALA16523
OG0001571	SCHMD20861, SCHMD22039	BRALA17050
OG0001572	SCHMD04033	BRALA16186
OG0001572	SCHMD14275, SCHMD14274	BRALA31604
OG0001575	SCHMD13351	BRALA12711
OG0001576	SCHMD23672	BRALA09477
OG0001578	SCHMD10414	BRALA11454
OG0001580	SCHMD08361, SCHMD16167, SCHMD15393	BRALA20586
OG0001583	SCHMD16986, SCHMD12401, SCHMD16987, SCHMD12400, SCHMD11526	BRALA27471
OG0001589	SCHMD27652, SCHMD23084	BRALA16725
OG0001590	SCHMD09240	BRALA12314
OG0001593	SCHMD12117, SCHMD02219, SCHMD12348, SCHMD22687	BRALA07984
OG0001594	SCHMD14548, SCHMD07059	BRALA08965, BRALA24791
OG0001594	SCHMD10235	BRALA08966
OG0001596	SCHMD09207	BRALA09229
OG0001602	SCHMD00024	BRALA13844
OG0001603	SCHMD29329	BRALA02777
OG0001604	SCHMD02109	BRALA35748, BRALA35294
OG0001605	SCHMD09782	BRALA16476, BRALA16475
OG0001609	SCHMD16467	BRALA06092
OG0001609	SCHMD16231, SCHMD10959, SCHMD10960	BRALA12725
OG0001610	SCHMD03213	BRALA09621
OG0001611	SCHMD04102, SCHMD12631	BRALA15161
OG0001612	SCHMD18636, SCHMD18391	BRALA19006
OG0001612	SCHMD14255, SCHMD22594	BRALA19004
OG0001613	SCHMD05811	BRALA15188, BRALA12349, BRALA25328, BRALA25314, BRALA10538, BRALA25329, BRALA25315, BRALA09281, BRALA22849, BRALA18113, BRALA31693
OG0001614	SCHMD04001	BRALA18528
OG0001615	SCHMD11889, SCHMD13066, SCHMD14018	BRALA01957
OG0001617	SCHMD05139	BRALA17313
OG0001621	SCHMD26761, SCHMD18496	BRALA34714
OG0001623	SCHMD12998, SCHMD29690, SCHMD08483	BRALA28780
OG0001627	SCHMD06117	BRALA29988, BRALA29989
OG0001629	SCHMD06466	BRALA32222
OG0001630	SCHMD04044, SCHMD04169, SCHMD01052	BRALA29673
OG0001630	SCHMD26993	BRALA35211
OG0001632	SCHMD12105, SCHMD26476	BRALA09279
OG0001633	SCHMD06756	BRALA12496
OG0001634	SCHMD24659	BRALA18314
OG0001634	SCHMD04359, SCHMD08780, SCHMD05004	BRALA31002
OG0001635	SCHMD28223, SCHMD16378, SCHMD06734, SCHMD07919	BRALA33508
OG0001635	SCHMD28110	BRALA35025
OG0001636	SCHMD19517, SCHMD28241, SCHMD18669, SCHMD18668	BRALA12450
OG0001638	SCHMD00159, SCHMD00160	BRALA28932
OG0001639	SCHMD07144	BRALA01412
OG0001640	SCHMD02843	BRALA20358, BRALA28121
OG0001641	SCHMD03047	BRALA13229
OG0001642	SCHMD20801, SCHMD12647	BRALA26951
OG0001644	SCHMD20924	BRALA16637
OG0001651	SCHMD15448	BRALA04011
OG0001653	SCHMD11720	BRALA27721
OG0001653	SCHMD13946	BRALA27722
OG0001655	SCHMD06776	BRALA11878, BRALA33466
OG0001656	SCHMD22556	BRALA04651
OG0001657	SCHMD12957	BRALA34242
OG0001658	SCHMD03463, SCHMD13530	BRALA01570
OG0001659	SCHMD19168	BRALA25428
OG0001660	SCHMD01572, SCHMD29332	BRALA12583
OG0001662	SCHMD19275	BRALA15661, BRALA15660
OG0001662	SCHMD25740	BRALA19317
OG0001664	SCHMD13680, SCHMD17585	BRALA01214
OG0001665	SCHMD19795	BRALA06391, BRALA16749
OG0001666	SCHMD03955, SCHMD03098, SCHMD26493, SCHMD18331	BRALA00367
OG0001667	SCHMD18800, SCHMD13601, SCHMD20100	BRALA17019
OG0001668	SCHMD04958	BRALA22974
OG0001670	SCHMD00224	BRALA01096
OG0001671	SCHMD21324	BRALA17308, BRALA17315
OG0001672	SCHMD11260, SCHMD13294, SCHMD11259	BRALA00365
OG0001676	SCHMD07166, SCHMD13666	BRALA04014
OG0001677	SCHMD13425	BRALA31138
OG0001683	SCHMD09006, SCHMD12944, SCHMD06427	BRALA24816
OG0001688	SCHMD12122, SCHMD25973, SCHMD11868	BRALA11794
OG0001689	SCHMD23267, SCHMD11416	BRALA23249
OG0001689	SCHMD11417	BRALA33887
OG0001690	SCHMD02946	BRALA02846
OG0001691	SCHMD00990, SCHMD08142	BRALA07231
OG0001693	SCHMD18507, SCHMD16544	BRALA14068
OG0001695	SCHMD24124	BRALA05586, BRALA02900, BRALA00059, BRALA19334, BRALA30387, BRALA31146, BRALA19344, BRALA28505, BRALA31539, BRALA31147
OG0001699	SCHMD01981	BRALA11946, BRALA12563, BRALA12566, BRALA21255, BRALA12561, BRALA12562, BRALA29014, BRALA12564
OG0001707	SCHMD28717, SCHMD29464, SCHMD20857	BRALA12974, BRALA12971, BRALA12976
OG0001708	SCHMD28849, SCHMD14466, SCHMD06180	BRALA15416
OG0001708	SCHMD15863, SCHMD27570	BRALA08762
OG0001711	SCHMD04571	BRALA31838
OG0001713	SCHMD11479	BRALA13740
OG0001716	SCHMD16469, SCHMD14355, SCHMD09422, SCHMD01593, SCHMD04189, SCHMD04185, SCHMD11521, SCHMD02529, SCHMD01592, SCHMD04187, SCHMD04186, SCHMD02528, SCHMD03299	BRALA03458
OG0001718	SCHMD15790	BRALA10817, BRALA10903
OG0001720	SCHMD15757	BRALA27104
OG0001721	SCHMD13571, SCHMD02927, SCHMD02924, SCHMD01779, SCHMD07361, SCHMD01469, SCHMD01470, SCHMD13572, SCHMD02923, SCHMD02926	BRALA19032
OG0001723	SCHMD01945	BRALA05825
OG0001724	SCHMD24845, SCHMD14505, SCHMD24846	BRALA32012
OG0001724	SCHMD23137	BRALA34008
OG0001726	SCHMD06142, SCHMD13209	BRALA10761
OG0001726	SCHMD14995, SCHMD16386	BRALA03770
OG0001727	SCHMD10475, SCHMD05882, SCHMD07424, SCHMD10474	BRALA11932
OG0001728	SCHMD17375	BRALA08403
OG0001728	SCHMD17376	BRALA07496
OG0001729	SCHMD13670, SCHMD12911, SCHMD05814, SCHMD09420, SCHMD04561, SCHMD11586, SCHMD22783, SCHMD11159	BRALA27871
OG0001732	SCHMD09964	BRALA24214
OG0001733	SCHMD11880	BRALA27459, BRALA27461, BRALA27460
OG0001734	SCHMD19353, SCHMD27529, SCHMD23016	BRALA15547, BRALA16158
OG0001735	SCHMD04334	BRALA07452
OG0001736	SCHMD13051	BRALA19982
OG0001737	SCHMD04897	BRALA01802
OG0001737	SCHMD19940, SCHMD12224	BRALA24508, BRALA24507, BRALA24509
OG0001738	SCHMD28176	BRALA23388
OG0001739	SCHMD04721	BRALA22905
OG0001742	SCHMD04578	BRALA34571
OG0001744	SCHMD05424	BRALA09906, BRALA09907
OG0001745	SCHMD03643, SCHMD12507, SCHMD09820, SCHMD13748, SCHMD12508, SCHMD16928, SCHMD20075, SCHMD15679, SCHMD29088	BRALA34644, BRALA07690, BRALA07691, BRALA10418, BRALA16660, BRALA16661
OG0001746	SCHMD10847, SCHMD14382, SCHMD12574	BRALA01974
OG0001750	SCHMD22591	BRALA21004
OG0001751	SCHMD05356	BRALA22367
OG0001752	SCHMD04217	BRALA27069
OG0001754	SCHMD16498	BRALA33871
OG0001755	SCHMD00304	BRALA10335
OG0001758	SCHMD21919	BRALA20386
OG0001769	SCHMD03951	BRALA06836
OG0001770	SCHMD22893, SCHMD22374	BRALA33462, BRALA22471
OG0001772	SCHMD29811	BRALA19449, BRALA23011
OG0001774	SCHMD06607	BRALA11491
OG0001775	SCHMD11489, SCHMD03765	BRALA34663
OG0001776	SCHMD01301	BRALA31402
OG0001777	SCHMD18771, SCHMD10802, SCHMD22773	BRALA06600
OG0001780	SCHMD19255, SCHMD20118	BRALA15214
OG0001780	SCHMD28379	BRALA28923
OG0001781	SCHMD11700, SCHMD23557, SCHMD23630	BRALA02795
OG0001783	SCHMD15033, SCHMD26133	BRALA23810, BRALA23809, BRALA23807
OG0001785	SCHMD16368	BRALA02411
OG0001786	SCHMD10589, SCHMD26010, SCHMD14133, SCHMD22280	BRALA29163, BRALA29162, BRALA33624, BRALA33496, BRALA13879
OG0001786	SCHMD28589	BRALA27624
OG0001787	SCHMD15982	BRALA22039
OG0001788	SCHMD08885	BRALA00727, BRALA00722
OG0001788	SCHMD08675	BRALA00724, BRALA00723
OG0001792	SCHMD00384	BRALA34635, BRALA25410, BRALA35573
OG0001798	SCHMD06352, SCHMD07989	BRALA11427
OG0001799	SCHMD21455, SCHMD20789, SCHMD20788	BRALA34118
OG0001799	SCHMD24089, SCHMD21456	BRALA22818
OG0001805	SCHMD01576	BRALA23846
OG0001807	SCHMD01495	BRALA16684, BRALA16683, BRALA22880, BRALA07117
OG0001808	SCHMD04780	BRALA28858, BRALA32877, BRALA30144
OG0001809	SCHMD03279	BRALA23647
OG0001810	SCHMD28471, SCHMD25400	BRALA04842
OG0001811	SCHMD08439, SCHMD24223, SCHMD19859	BRALA00154
OG0001813	SCHMD18416, SCHMD08786	BRALA01571
OG0001814	SCHMD29290	BRALA05626, BRALA08000, BRALA08002
OG0001818	SCHMD13473, SCHMD29528, SCHMD15135	BRALA12031, BRALA23438
OG0001819	SCHMD06459	BRALA00196
OG0001820	SCHMD18185, SCHMD14228, SCHMD02398	BRALA23960
OG0001821	SCHMD26501, SCHMD28800, SCHMD18321	BRALA10468
OG0001822	SCHMD21605, SCHMD12240	BRALA03090
OG0001823	SCHMD00776, SCHMD09499	BRALA04091, BRALA22312
OG0001824	SCHMD14996	BRALA22639
OG0001824	SCHMD09508	BRALA22640
OG0001825	SCHMD06748	BRALA16641
OG0001826	SCHMD25796, SCHMD02997	BRALA16175
OG0001827	SCHMD17765, SCHMD19189	BRALA02872
OG0001828	SCHMD22292, SCHMD16899, SCHMD18304, SCHMD22290	BRALA07406
OG0001829	SCHMD09587	BRALA05641
OG0001830	SCHMD09367	BRALA26029
OG0001832	SCHMD09061	BRALA11061, BRALA04342
OG0001834	SCHMD04020, SCHMD20048	BRALA14532
OG0001846	SCHMD09924	BRALA01789
OG0001849	SCHMD05416	BRALA07421
OG0001853	SCHMD08419	BRALA17066, BRALA15525
OG0001855	SCHMD21348, SCHMD27665, SCHMD12287	BRALA23029
OG0001857	SCHMD00486	BRALA08335
OG0001860	SCHMD14532	BRALA24290
OG0001861	SCHMD02441, SCHMD00846, SCHMD13519	BRALA29580
OG0001862	SCHMD11318, SCHMD06548, SCHMD11319, SCHMD13785	BRALA16620
OG0001863	SCHMD26126	BRALA07880
OG0001863	SCHMD14322, SCHMD28681	BRALA14579
OG0001866	SCHMD17047	BRALA34934, BRALA33651
OG0001867	SCHMD21507, SCHMD15353, SCHMD06151, SCHMD06149	BRALA13098
OG0001868	SCHMD21478, SCHMD10606, SCHMD18490	BRALA20581
OG0001869	SCHMD19852	BRALA05557
OG0001870	SCHMD08001, SCHMD03109	BRALA09761
OG0001872	SCHMD20625, SCHMD23480, SCHMD05297, SCHMD20627	BRALA20547
OG0001873	SCHMD09003	BRALA33467, BRALA10007, BRALA33548
OG0001874	SCHMD05368, SCHMD29268, SCHMD05367, SCHMD25092, SCHMD10032	BRALA09243
OG0001875	SCHMD29147, SCHMD28237	BRALA00199
OG0001875	SCHMD11568	BRALA04016
OG0001877	SCHMD14827	BRALA10772, BRALA10771, BRALA10773, BRALA10933
OG0001878	SCHMD18520	BRALA22747
OG0001879	SCHMD08156	BRALA34811, BRALA34183, BRALA33781
OG0001881	SCHMD18117	BRALA19925
OG0001882	SCHMD17052, SCHMD22970	BRALA14072, BRALA14071, BRALA14070
OG0001883	SCHMD08058, SCHMD14396, SCHMD14395	BRALA21969
OG0001884	SCHMD09575	BRALA19935
OG0001886	SCHMD00538	BRALA10021
OG0001887	SCHMD22103, SCHMD03399, SCHMD24336	BRALA19248
OG0001888	SCHMD15698	BRALA01341
OG0001889	SCHMD08218, SCHMD03474	BRALA16751
OG0001890	SCHMD07009	BRALA26409
OG0001894	SCHMD11512	BRALA25056
OG0001900	SCHMD12891	BRALA13708
OG0001900	SCHMD02044	BRALA22276
OG0001903	SCHMD21188, SCHMD20979, SCHMD22850, SCHMD27584, SCHMD18188	BRALA07353
OG0001906	SCHMD06594	BRALA34902, BRALA34252, BRALA08413, BRALA22736
OG0001913	SCHMD08198, SCHMD01162	BRALA24497
OG0001914	SCHMD04908	BRALA02840
OG0001914	SCHMD07662	BRALA13023
OG0001915	SCHMD25861, SCHMD26425, SCHMD11585, SCHMD06004	BRALA35550, BRALA35655
OG0001916	SCHMD17658	BRALA13432, BRALA13431
OG0001916	SCHMD10605	BRALA13430
OG0001917	SCHMD07933	BRALA00831
OG0001918	SCHMD11138, SCHMD23731	BRALA14482, BRALA16247
OG0001919	SCHMD06373	BRALA04529
OG0001919	SCHMD23775, SCHMD20085	BRALA06853
OG0001920	SCHMD25326	BRALA05363
OG0001922	SCHMD25567	BRALA33992, BRALA13771, BRALA05070
OG0001922	SCHMD02694	BRALA10507, BRALA16254
OG0001923	SCHMD05921	BRALA01345
OG0001924	SCHMD08693	BRALA33222
OG0001925	SCHMD03004, SCHMD23545, SCHMD17243	BRALA00423
OG0001926	SCHMD20309, SCHMD16846	BRALA01100
OG0001927	SCHMD08910	BRALA35455
OG0001928	SCHMD26836	BRALA13805
OG0001929	SCHMD19346, SCHMD06936	BRALA08609
OG0001929	SCHMD18261, SCHMD08691, SCHMD20130, SCHMD06934	BRALA01963
OG0001932	SCHMD17903	BRALA12072
OG0001932	SCHMD00368	BRALA12075
OG0001933	SCHMD01181	BRALA28907, BRALA17607, BRALA34499
OG0001935	SCHMD23048	BRALA21169, BRALA05971, BRALA05972
OG0001937	SCHMD08104, SCHMD08105	BRALA10961, BRALA10962, BRALA19735, BRALA08657, BRALA08656
OG0001939	SCHMD10030, SCHMD02230	BRALA25625
OG0001941	SCHMD26621, SCHMD25386, SCHMD14273, SCHMD26622	BRALA11387
OG0001942	SCHMD16279, SCHMD09808	BRALA23064
OG0001943	SCHMD03979	BRALA16392
OG0001946	SCHMD08506	BRALA24921, BRALA24922
OG0001947	SCHMD00740	BRALA12828
OG0001949	SCHMD16576	BRALA24727
OG0001950	SCHMD07266	BRALA26750, BRALA05287
OG0001951	SCHMD10937, SCHMD17652, SCHMD16242	BRALA10600
OG0001952	SCHMD08803, SCHMD19932	BRALA16632, BRALA28198
OG0001953	SCHMD03889	BRALA16748
OG0001956	SCHMD16218	BRALA04353
OG0001957	SCHMD03964	BRALA19367
OG0001958	SCHMD10594	BRALA33388, BRALA12840
OG0001961	SCHMD03837	BRALA13794
OG0001963	SCHMD24660	BRALA14625
OG0001964	SCHMD09357, SCHMD08651, SCHMD21843, SCHMD09356	BRALA06090
OG0001965	SCHMD15198	BRALA18639
OG0001966	SCHMD10097	BRALA16509, BRALA01132, BRALA05602, BRALA01095
OG0001968	SCHMD12918	BRALA02743
OG0001969	SCHMD08414, SCHMD09063	BRALA08425
OG0001970	SCHMD03647	BRALA34104
OG0001971	SCHMD02201, SCHMD22610, SCHMD17361, SCHMD12554, SCHMD24973, SCHMD18252	BRALA04350
OG0001972	SCHMD07972, SCHMD26110	BRALA15770
OG0001973	SCHMD02269	BRALA14956, BRALA13480, BRALA13479, BRALA20752
OG0001974	SCHMD21474, SCHMD19631, SCHMD27482, SCHMD26329, SCHMD18178, SCHMD06138	BRALA06213
OG0001975	SCHMD05235, SCHMD17920, SCHMD14286, SCHMD10863, SCHMD10861, SCHMD17692, SCHMD21511, SCHMD16018, SCHMD18913	BRALA10519, BRALA24319, BRALA02225, BRALA11207, BRALA09733
OG0001985	SCHMD04898	BRALA31266
OG0001987	SCHMD01486, SCHMD17074, SCHMD18675, SCHMD17073	BRALA25500
OG0001988	SCHMD17373	BRALA17550
OG0001989	SCHMD11266	BRALA07557
OG0001991	SCHMD08363	BRALA17546
OG0001992	SCHMD10680	BRALA35422, BRALA35278, BRALA34802
OG0001992	SCHMD10681	BRALA35640
OG0001993	SCHMD04073	BRALA16354
OG0001994	SCHMD12538	BRALA29381
OG0001996	SCHMD23397, SCHMD13355, SCHMD14732, SCHMD10995, SCHMD04576	BRALA34756, BRALA06545, BRALA26156
OG0001998	SCHMD19391	BRALA29050
OG0001999	SCHMD10953	BRALA25298, BRALA35444
OG0002000	SCHMD09206	BRALA04183
OG0002001	SCHMD04245	BRALA00220
OG0002003	SCHMD25539	BRALA11915
OG0002005	SCHMD01316, SCHMD27910, SCHMD18360	BRALA18723, BRALA29387
OG0002006	SCHMD01886, SCHMD11267, SCHMD12678, SCHMD06801	BRALA09070
OG0002008	SCHMD06021	BRALA03742
OG0002011	SCHMD13609, SCHMD07842	BRALA20225
OG0002013	SCHMD05928, SCHMD05926	BRALA12490, BRALA13240, BRALA30429, BRALA20683, BRALA32151, BRALA00130, BRALA00131, BRALA12565, BRALA00129
OG0002015	SCHMD07213, SCHMD12123	BRALA06336
OG0002017	SCHMD02967	BRALA15768
OG0002018	SCHMD24155, SCHMD22495	BRALA26984, BRALA26983
OG0002023	SCHMD13758	BRALA10833
OG0002024	SCHMD06250	BRALA03055, BRALA03051
OG0002026	SCHMD11077, SCHMD01664	BRALA16933
OG0002027	SCHMD07869	BRALA06049
