Orthogroup	LYTVA_ok	ORYLA
OG0005698	LYTVA_15492	ORYLA02906
OG0005699	LYTVA_09284	ORYLA07691
OG0005701	LYTVA_30025	ORYLA05083
OG0005702	LYTVA_14131	ORYLA03576
OG0005704	LYTVA_29951	ORYLA09597
OG0005707	LYTVA_05626	ORYLA06810, ORYLA13030
OG0005709	LYTVA_08714	ORYLA07376, ORYLA10734
OG0005711	LYTVA_15782	ORYLA04019
OG0005712	LYTVA_25882, LYTVA_10528	ORYLA18989
OG0005713	LYTVA_20521	ORYLA12382
OG0005714	LYTVA_18976	ORYLA02729
OG0005715	LYTVA_18376	ORYLA17805
OG0005717	LYTVA_00629, LYTVA_27562	ORYLA05307
OG0005719	LYTVA_24607	ORYLA19328
OG0005721	LYTVA_14543	ORYLA04577
OG0005724	LYTVA_25099	ORYLA04176
OG0005725	LYTVA_19217	ORYLA07793
OG0005726	LYTVA_12315	ORYLA06770, ORYLA09046
OG0005727	LYTVA_05281	ORYLA17541
OG0005728	LYTVA_23545	ORYLA14263
OG0005729	LYTVA_11991	ORYLA11545
OG0005730	LYTVA_25373, LYTVA_00306	ORYLA03772, ORYLA16956, ORYLA16955, ORYLA00644
OG0005731	LYTVA_25832	ORYLA16981
OG0005732	LYTVA_00395	ORYLA00704, ORYLA00703
OG0005733	LYTVA_13168	ORYLA08056
OG0005734	LYTVA_11108	ORYLA15387, ORYLA20126
OG0005735	LYTVA_13233	ORYLA02863
OG0005736	LYTVA_28262	ORYLA16039, ORYLA20245, ORYLA10904
OG0005737	LYTVA_08421	ORYLA05475
OG0005738	LYTVA_12852, LYTVA_02893	ORYLA06339
OG0005740	LYTVA_09757	ORYLA16267, ORYLA00248
OG0005741	LYTVA_09611, LYTVA_10113	ORYLA08044
OG0005742	LYTVA_22875	ORYLA05610
OG0005744	LYTVA_06470	ORYLA05679
OG0005746	LYTVA_14216	ORYLA00433
OG0005747	LYTVA_00501	ORYLA15631
OG0005748	LYTVA_16013	ORYLA03792, ORYLA03791
OG0005749	LYTVA_28764, LYTVA_28670	ORYLA20160
OG0005750	LYTVA_26693	ORYLA01346
OG0005752	LYTVA_19646, LYTVA_01417	ORYLA09924
OG0005754	LYTVA_11135	ORYLA16213
OG0005755	LYTVA_24343	ORYLA13999
OG0005756	LYTVA_19892	ORYLA02098
OG0005757	LYTVA_24431	ORYLA05641
OG0005758	LYTVA_12445	ORYLA03344
OG0005761	LYTVA_04938	ORYLA17928
OG0005762	LYTVA_18977	ORYLA12918
OG0005763	LYTVA_18127	ORYLA18058
OG0005764	LYTVA_19354	ORYLA05922
OG0005765	LYTVA_29673	ORYLA05068
OG0005766	LYTVA_08287, LYTVA_29222	ORYLA03635
OG0005767	LYTVA_04138	ORYLA08905
OG0005768	LYTVA_14057, LYTVA_17914	ORYLA19835, ORYLA19834
OG0005769	LYTVA_09632	ORYLA12870, ORYLA06629
OG0005770	LYTVA_28933	ORYLA15198
OG0005772	LYTVA_11817	ORYLA17831
OG0005773	LYTVA_15914	ORYLA06306
OG0005774	LYTVA_05829	ORYLA15970
OG0005775	LYTVA_01882	ORYLA07737
OG0005777	LYTVA_26090, LYTVA_28674	ORYLA04808
OG0005779	LYTVA_09970	ORYLA17816
OG0005781	LYTVA_26686	ORYLA09496, ORYLA09495
OG0005782	LYTVA_21263	ORYLA01482
OG0005783	LYTVA_06702, LYTVA_07994	ORYLA14100
OG0005784	LYTVA_23789	ORYLA05072
OG0005786	LYTVA_28993	ORYLA20339
OG0005787	LYTVA_29596	ORYLA19947
OG0005788	LYTVA_11398, LYTVA_09169	ORYLA15415
OG0005789	LYTVA_16262	ORYLA12435
OG0005790	LYTVA_09414	ORYLA05159
OG0005792	LYTVA_21525, LYTVA_24913	ORYLA18637
OG0005795	LYTVA_27466	ORYLA17869
OG0005796	LYTVA_29526	ORYLA17559
OG0005798	LYTVA_23618	ORYLA13859
OG0005799	LYTVA_20338, LYTVA_26495, LYTVA_20337	ORYLA01072
OG0005802	LYTVA_30066	ORYLA09753
OG0005804	LYTVA_21616	ORYLA12290, ORYLA06566
OG0005805	LYTVA_12880	ORYLA04527
OG0005806	LYTVA_12791	ORYLA17922
OG0005807	LYTVA_00635	ORYLA01224
OG0005808	LYTVA_29530	ORYLA13733
OG0005810	LYTVA_17241	ORYLA20379
OG0005811	LYTVA_29272	ORYLA11574
OG0005812	LYTVA_03605	ORYLA01100
OG0005813	LYTVA_09987	ORYLA17924
OG0005814	LYTVA_03829	ORYLA02975
OG0005815	LYTVA_03059	ORYLA02282
OG0005816	LYTVA_26137	ORYLA17256, ORYLA15374
OG0005817	LYTVA_17105	ORYLA02525
OG0005818	LYTVA_30058	ORYLA15368
OG0005819	LYTVA_25458	ORYLA17070
OG0005820	LYTVA_11915	ORYLA05689
OG0005821	LYTVA_27285	ORYLA05556
OG0005822	LYTVA_30212	ORYLA19296
OG0005823	LYTVA_26580	ORYLA04103
OG0005824	LYTVA_07277	ORYLA12812
OG0005826	LYTVA_02631, LYTVA_27027, LYTVA_17352	ORYLA10997
OG0005827	LYTVA_27401	ORYLA04867
OG0005828	LYTVA_12356	ORYLA17775, ORYLA18417
OG0005829	LYTVA_25543	ORYLA11889
OG0005830	LYTVA_08480	ORYLA16729, ORYLA16928
OG0005831	LYTVA_10805	ORYLA19768
OG0005832	LYTVA_26803	ORYLA20295
OG0005835	LYTVA_14917	ORYLA15968
OG0005836	LYTVA_16697, LYTVA_00168	ORYLA02705
OG0005837	LYTVA_13503	ORYLA17100
OG0005838	LYTVA_03049, LYTVA_26272	ORYLA15364
OG0005839	LYTVA_11493	ORYLA04968, ORYLA00436
OG0005840	LYTVA_00482	ORYLA04946
OG0005841	LYTVA_25269, LYTVA_10847	ORYLA14469
OG0005842	LYTVA_23316	ORYLA13693
OG0005843	LYTVA_25522	ORYLA06467
OG0005844	LYTVA_18511, LYTVA_24880	ORYLA04807
OG0005845	LYTVA_08424	ORYLA03266
OG0005847	LYTVA_27404	ORYLA11529
OG0005848	LYTVA_11161	ORYLA16342
OG0005849	LYTVA_27507	ORYLA09685
OG0005850	LYTVA_27504	ORYLA13872
OG0005851	LYTVA_12140	ORYLA13639
OG0005852	LYTVA_13702	ORYLA15830
OG0005853	LYTVA_13932	ORYLA10472, ORYLA11336
OG0005854	LYTVA_23704	ORYLA15268
OG0005855	LYTVA_24155	ORYLA16421
OG0005858	LYTVA_18521	ORYLA17612
OG0005860	LYTVA_04729	ORYLA17529
OG0005861	LYTVA_07258	ORYLA12932
OG0005863	LYTVA_20028	ORYLA16762
OG0005864	LYTVA_22593, LYTVA_20239	ORYLA02335, ORYLA02336
OG0005865	LYTVA_00504	ORYLA18711
OG0005866	LYTVA_20927	ORYLA10406
OG0005867	LYTVA_21902	ORYLA14750
OG0005869	LYTVA_24545	ORYLA14537
OG0005871	LYTVA_05128	ORYLA00937
OG0005872	LYTVA_13115	ORYLA06151
OG0005874	LYTVA_14589	ORYLA08436, ORYLA08808
OG0005875	LYTVA_11886, LYTVA_21355	ORYLA03096
OG0005876	LYTVA_05532	ORYLA13721
OG0005877	LYTVA_16711	ORYLA12771
OG0005878	LYTVA_10996	ORYLA11425, ORYLA11426
OG0005879	LYTVA_25310	ORYLA06023
OG0005880	LYTVA_29784	ORYLA20156
OG0005884	LYTVA_10458	ORYLA11455
OG0005885	LYTVA_18407, LYTVA_00507, LYTVA_18406	ORYLA17740
OG0005887	LYTVA_11995	ORYLA04540
OG0005888	LYTVA_17874	ORYLA16571
OG0005889	LYTVA_23762	ORYLA07548
OG0005891	LYTVA_24855	ORYLA00807, ORYLA00806
OG0005892	LYTVA_05120	ORYLA12431
OG0005895	LYTVA_10255, LYTVA_04773	ORYLA04519
OG0005896	LYTVA_27791	ORYLA11728, ORYLA09070
OG0005897	LYTVA_04870	ORYLA19507
OG0005898	LYTVA_28914	ORYLA09769
OG0005899	LYTVA_09884	ORYLA16594
OG0005900	LYTVA_07340, LYTVA_17949	ORYLA06266
OG0005901	LYTVA_02043, LYTVA_03382	ORYLA15179
OG0005902	LYTVA_17361	ORYLA02177
OG0005903	LYTVA_04449	ORYLA03025
OG0005906	LYTVA_20439	ORYLA09828
OG0005907	LYTVA_13227	ORYLA10740, ORYLA15224
OG0005909	LYTVA_21799	ORYLA13661
OG0005911	LYTVA_12746	ORYLA19782
OG0005912	LYTVA_26114	ORYLA16145, ORYLA06495
OG0005918	LYTVA_08438	ORYLA06801
OG0005919	LYTVA_11082	ORYLA06790
OG0005920	LYTVA_28682	ORYLA07096, ORYLA13575
OG0005921	LYTVA_04979	ORYLA03161
OG0005922	LYTVA_01669	ORYLA14270
OG0005923	LYTVA_28422, LYTVA_13866	ORYLA07289
OG0005924	LYTVA_10538	ORYLA10431
OG0005926	LYTVA_02106	ORYLA06535
OG0005927	LYTVA_05378, LYTVA_15598	ORYLA18549, ORYLA18257
OG0005928	LYTVA_12739	ORYLA13174
OG0005929	LYTVA_17833	ORYLA17102
OG0005932	LYTVA_08514	ORYLA15050
OG0005939	LYTVA_07789, LYTVA_13022	ORYLA14676
OG0005940	LYTVA_29936	ORYLA11953
OG0005941	LYTVA_30039	ORYLA11974
OG0005942	LYTVA_08999	ORYLA20255
OG0005943	LYTVA_22458	ORYLA17027
OG0005944	LYTVA_09413	ORYLA05011
OG0005945	LYTVA_09341	ORYLA11391
OG0005946	LYTVA_01427	ORYLA16047
OG0005947	LYTVA_02013	ORYLA04618
OG0005948	LYTVA_21844	ORYLA05015, ORYLA08209, ORYLA05016, ORYLA08210
OG0005949	LYTVA_10384, LYTVA_05162	ORYLA17627
OG0005950	LYTVA_16483	ORYLA10694
OG0005951	LYTVA_16712	ORYLA13200
OG0005952	LYTVA_17037	ORYLA17339
OG0005953	LYTVA_06576	ORYLA17714
OG0005955	LYTVA_05398, LYTVA_05388	ORYLA17735
OG0005957	LYTVA_18054, LYTVA_13190	ORYLA07508
OG0005959	LYTVA_09163, LYTVA_22225	ORYLA01636
OG0005960	LYTVA_11624	ORYLA14080
OG0005961	LYTVA_08515	ORYLA13699
OG0005962	LYTVA_18851, LYTVA_09843	ORYLA15697
OG0005963	LYTVA_10897	ORYLA13333
OG0005966	LYTVA_13151	ORYLA16765
OG0005967	LYTVA_20183	ORYLA16334, ORYLA16335, ORYLA16336
OG0005968	LYTVA_28809, LYTVA_21469	ORYLA06981
OG0005970	LYTVA_25945	ORYLA12936
OG0005972	LYTVA_22128	ORYLA13344
OG0005973	LYTVA_08295	ORYLA10086
OG0005974	LYTVA_06635	ORYLA12871
OG0005976	LYTVA_02397	ORYLA10048
OG0005977	LYTVA_16782, LYTVA_12904	ORYLA11110
OG0005978	LYTVA_01508	ORYLA18813
OG0005979	LYTVA_26441	ORYLA09195
OG0005980	LYTVA_04977	ORYLA16160
OG0005981	LYTVA_14677, LYTVA_14675, LYTVA_27040	ORYLA13340
OG0005983	LYTVA_27200	ORYLA13523
OG0005984	LYTVA_11061	ORYLA02487
OG0005985	LYTVA_27703	ORYLA17726
OG0005987	LYTVA_11885	ORYLA04335
OG0005989	LYTVA_09025	ORYLA14612, ORYLA14611
OG0005991	LYTVA_03669	ORYLA14694
OG0005993	LYTVA_25557	ORYLA15988
OG0005994	LYTVA_23031	ORYLA02349, ORYLA17460, ORYLA06764
OG0005995	LYTVA_27679	ORYLA05250
OG0005996	LYTVA_05056, LYTVA_28237, LYTVA_28138, LYTVA_13646	ORYLA05372
OG0005998	LYTVA_09503	ORYLA02760
OG0006000	LYTVA_21933	ORYLA11444
OG0006001	LYTVA_08499	ORYLA14912
OG0006002	LYTVA_16676	ORYLA11186
OG0006004	LYTVA_01399, LYTVA_01461	ORYLA16105
OG0006005	LYTVA_19078	ORYLA04614
OG0006007	LYTVA_25754	ORYLA13414
OG0006008	LYTVA_27932	ORYLA00733
OG0006009	LYTVA_23186	ORYLA19597, ORYLA18623
OG0006010	LYTVA_15597	ORYLA01122
OG0006011	LYTVA_02858	ORYLA04360
OG0006012	LYTVA_19202	ORYLA12331
OG0006013	LYTVA_14566	ORYLA02083
OG0006014	LYTVA_22749	ORYLA13553, ORYLA12220
OG0006059	LYTVA_29231, LYTVA_24599	ORYLA09031
OG0006061	LYTVA_10608	ORYLA19379
OG0006062	LYTVA_21057	ORYLA16708
OG0006063	LYTVA_24714, LYTVA_04813	ORYLA03877
OG0006064	LYTVA_21245	ORYLA04445
OG0006065	LYTVA_02603, LYTVA_14093	ORYLA17451
OG0006066	LYTVA_05150, LYTVA_14949	ORYLA09975
OG0006067	LYTVA_25535	ORYLA05884
OG0006068	LYTVA_15772, LYTVA_12823	ORYLA01339, ORYLA01340, ORYLA04996
OG0006070	LYTVA_20031	ORYLA00067
OG0006071	LYTVA_06703	ORYLA02579
OG0006072	LYTVA_08125	ORYLA12315
OG0006074	LYTVA_06317	ORYLA11388
OG0006077	LYTVA_20621	ORYLA19036, ORYLA19037
OG0006078	LYTVA_27624	ORYLA17648, ORYLA01729
OG0006079	LYTVA_19299	ORYLA15110
OG0006082	LYTVA_17154	ORYLA01781
OG0006083	LYTVA_12610	ORYLA20342
OG0006084	LYTVA_03984, LYTVA_09057	ORYLA00533
OG0006085	LYTVA_20707	ORYLA15317
OG0006087	LYTVA_18008	ORYLA07572
OG0006092	LYTVA_10788	ORYLA18231
OG0006095	LYTVA_10853	ORYLA00577
OG0006097	LYTVA_23531	ORYLA08979
OG0006098	LYTVA_22365	ORYLA08847
OG0006099	LYTVA_13095	ORYLA07739, ORYLA07738, ORYLA16995
OG0006100	LYTVA_29248	ORYLA15271
OG0006102	LYTVA_22045	ORYLA13664, ORYLA14108
OG0006103	LYTVA_29588	ORYLA11324
OG0006104	LYTVA_10546	ORYLA19385
OG0006106	LYTVA_02926	ORYLA08883, ORYLA08882
OG0006107	LYTVA_24540	ORYLA14542
OG0006108	LYTVA_23964, LYTVA_08693	ORYLA05895
OG0006110	LYTVA_18814, LYTVA_24967, LYTVA_18813	ORYLA14511, ORYLA14510
OG0006113	LYTVA_05051	ORYLA07029
OG0006114	LYTVA_10473, LYTVA_25053	ORYLA15533
OG0006115	LYTVA_27463	ORYLA11548
OG0006117	LYTVA_27244	ORYLA00077
OG0006118	LYTVA_10793, LYTVA_23805	ORYLA05452
OG0006119	LYTVA_23602, LYTVA_19800	ORYLA20488
OG0006120	LYTVA_00995	ORYLA10724
OG0006122	LYTVA_04659, LYTVA_10846, LYTVA_27299	ORYLA08367
OG0006123	LYTVA_19340	ORYLA20495
OG0006124	LYTVA_06395	ORYLA11506
OG0006126	LYTVA_23370	ORYLA16568
OG0006127	LYTVA_18329	ORYLA15251
OG0006128	LYTVA_17239	ORYLA15261
OG0006129	LYTVA_06559	ORYLA00354
OG0006130	LYTVA_21243	ORYLA14031
OG0006131	LYTVA_26134	ORYLA16375, ORYLA07912
OG0006132	LYTVA_09437, LYTVA_13580	ORYLA05048
OG0006133	LYTVA_18256	ORYLA12772
OG0006134	LYTVA_15355	ORYLA05638
OG0006136	LYTVA_13009	ORYLA09430
OG0006137	LYTVA_10892	ORYLA02042
OG0006138	LYTVA_09415	ORYLA04799
OG0006139	LYTVA_09549	ORYLA14759, ORYLA11225, ORYLA14056, ORYLA13732
OG0006140	LYTVA_08265	ORYLA15551
OG0006144	LYTVA_24305	ORYLA07543
OG0006145	LYTVA_21368	ORYLA20229
OG0006146	LYTVA_11498	ORYLA05029
OG0006148	LYTVA_21331, LYTVA_11302	ORYLA02358
OG0006152	LYTVA_06919	ORYLA11733
OG0006153	LYTVA_10935	ORYLA20426
OG0006155	LYTVA_00694, LYTVA_03469	ORYLA06089
OG0006156	LYTVA_16773	ORYLA00926
OG0006158	LYTVA_20335	ORYLA10442
OG0006159	LYTVA_03345	ORYLA19153
OG0006160	LYTVA_03489	ORYLA19637
OG0006161	LYTVA_27508	ORYLA01833, ORYLA05612
OG0006162	LYTVA_24733	ORYLA13159
OG0006163	LYTVA_22611	ORYLA14800, ORYLA12332
OG0006164	LYTVA_27139, LYTVA_12217	ORYLA19800
OG0006165	LYTVA_20359	ORYLA20003
OG0006167	LYTVA_28551, LYTVA_26232	ORYLA07176, ORYLA00415
OG0006168	LYTVA_04359	ORYLA16569
OG0006170	LYTVA_29594	ORYLA09909
OG0006171	LYTVA_11983	ORYLA02054
OG0006172	LYTVA_28531	ORYLA10481
OG0006174	LYTVA_00162	ORYLA17661, ORYLA02384, ORYLA12208
OG0006176	LYTVA_16691, LYTVA_26008	ORYLA10315
OG0006177	LYTVA_27891	ORYLA12090
OG0006179	LYTVA_23608	ORYLA03657
OG0006180	LYTVA_23322	ORYLA06973
OG0006182	LYTVA_12535, LYTVA_06005	ORYLA08344
OG0006184	LYTVA_29900	ORYLA00792
OG0006185	LYTVA_06858	ORYLA06316
OG0006186	LYTVA_29152	ORYLA13046
OG0006187	LYTVA_26400	ORYLA18889
OG0006188	LYTVA_16418	ORYLA20449
OG0006189	LYTVA_29896	ORYLA17086, ORYLA00060
OG0006190	LYTVA_15219	ORYLA01121
OG0006191	LYTVA_01224	ORYLA17482
OG0006192	LYTVA_12518	ORYLA04658
OG0006193	LYTVA_00867	ORYLA12955
OG0006194	LYTVA_13643	ORYLA00610
OG0006195	LYTVA_22252	ORYLA17204
OG0006196	LYTVA_08398, LYTVA_07816, LYTVA_02015	ORYLA03362
OG0006198	LYTVA_08442	ORYLA05262
OG0006199	LYTVA_14501	ORYLA07760
OG0006200	LYTVA_11343, LYTVA_11344	ORYLA00176
OG0006201	LYTVA_12354, LYTVA_07705	ORYLA17887, ORYLA16831, ORYLA16832
OG0006202	LYTVA_22359	ORYLA06744
OG0006203	LYTVA_21249, LYTVA_03204, LYTVA_26087, LYTVA_26085, LYTVA_26086	ORYLA04805
OG0006204	LYTVA_08879, LYTVA_08880	ORYLA07934
OG0006205	LYTVA_03187, LYTVA_21645, LYTVA_07689	ORYLA19412
OG0006206	LYTVA_23264	ORYLA11658, ORYLA10666, ORYLA11666
OG0006207	LYTVA_12635	ORYLA03254
OG0006208	LYTVA_23992	ORYLA03811, ORYLA13086
OG0006209	LYTVA_24210	ORYLA18078
OG0006210	LYTVA_22429	ORYLA02264
OG0006211	LYTVA_24533	ORYLA16185
OG0006214	LYTVA_24527, LYTVA_03579	ORYLA11041
OG0006216	LYTVA_18233	ORYLA19823
OG0006217	LYTVA_00503	ORYLA13873, ORYLA13874
OG0006219	LYTVA_26279, LYTVA_25144	ORYLA13291
OG0006220	LYTVA_23174	ORYLA18843
OG0006221	LYTVA_20698	ORYLA05707, ORYLA16392, ORYLA07903
OG0006223	LYTVA_24320	ORYLA10674
OG0006224	LYTVA_01497	ORYLA15635
OG0006225	LYTVA_08304	ORYLA00226
OG0006226	LYTVA_20660	ORYLA02359
OG0006227	LYTVA_28417	ORYLA17980
OG0006228	LYTVA_15203	ORYLA16946, ORYLA20325
OG0006229	LYTVA_30192	ORYLA00480
OG0006230	LYTVA_00537	ORYLA20084
OG0006231	LYTVA_25016	ORYLA08845
OG0006232	LYTVA_07562, LYTVA_07559	ORYLA19680
OG0006233	LYTVA_28768, LYTVA_06160	ORYLA13531
OG0006234	LYTVA_10376	ORYLA13453
OG0006237	LYTVA_21082	ORYLA15408
OG0006240	LYTVA_24901	ORYLA20183
OG0006243	LYTVA_03083	ORYLA14098
OG0006244	LYTVA_08175	ORYLA02710
OG0006245	LYTVA_19353	ORYLA08633
OG0006246	LYTVA_07275	ORYLA02819
OG0006247	LYTVA_07282	ORYLA14475
OG0006249	LYTVA_20075	ORYLA07428
OG0006250	LYTVA_10575	ORYLA01481
OG0006251	LYTVA_22113	ORYLA03699
OG0006253	LYTVA_08763, LYTVA_25229	ORYLA12949
OG0006254	LYTVA_02629	ORYLA01467
OG0006255	LYTVA_18641	ORYLA04827
OG0006256	LYTVA_03646	ORYLA09128
OG0006257	LYTVA_08773	ORYLA05204
OG0006259	LYTVA_12249	ORYLA13353
OG0006260	LYTVA_24680	ORYLA18938
OG0006261	LYTVA_21905	ORYLA11026, ORYLA14160
OG0006262	LYTVA_05052	ORYLA15136, ORYLA05395, ORYLA01853
OG0006263	LYTVA_05073, LYTVA_30238	ORYLA09051
OG0006264	LYTVA_04976	ORYLA17584
OG0006266	LYTVA_00821, LYTVA_12092	ORYLA12795
OG0006267	LYTVA_03493	ORYLA02355
OG0006270	LYTVA_13231	ORYLA02562, ORYLA02561
OG0006271	LYTVA_00237, LYTVA_22321	ORYLA08585
OG0006272	LYTVA_21094	ORYLA17653, ORYLA02479, ORYLA07311
OG0006275	LYTVA_06690	ORYLA10683
OG0006279	LYTVA_00639	ORYLA09965
OG0006280	LYTVA_19738	ORYLA11567
OG0006281	LYTVA_10059	ORYLA20123
OG0006283	LYTVA_14837	ORYLA09291
OG0006284	LYTVA_13767	ORYLA09690
OG0006285	LYTVA_17560	ORYLA17251
OG0006286	LYTVA_20377, LYTVA_20379	ORYLA07043
OG0006287	LYTVA_30012	ORYLA04687
OG0006288	LYTVA_02481	ORYLA10709
OG0006289	LYTVA_24452	ORYLA14057, ORYLA16007
OG0006290	LYTVA_09893	ORYLA16144
OG0006291	LYTVA_29741	ORYLA13632
OG0006292	LYTVA_05869	ORYLA19865
OG0006294	LYTVA_29965	ORYLA11427
OG0006295	LYTVA_15601	ORYLA20007
OG0006296	LYTVA_05537	ORYLA11079
OG0006297	LYTVA_21669, LYTVA_11418	ORYLA13740
OG0006298	LYTVA_01860	ORYLA16187
OG0006301	LYTVA_26860	ORYLA10259
OG0006302	LYTVA_12764	ORYLA12680, ORYLA14790
OG0006304	LYTVA_01111	ORYLA10170, ORYLA11894
OG0006305	LYTVA_08171	ORYLA00895, ORYLA00418
OG0006307	LYTVA_15501	ORYLA17332
OG0006309	LYTVA_15703	ORYLA11286
OG0006311	LYTVA_02260	ORYLA14691
OG0006312	LYTVA_24684, LYTVA_10015	ORYLA19224
OG0006313	LYTVA_29847	ORYLA18940
OG0006314	LYTVA_01982	ORYLA09968
OG0006315	LYTVA_03118	ORYLA04829
OG0006317	LYTVA_18482	ORYLA05717
OG0006318	LYTVA_21680	ORYLA08694
OG0006320	LYTVA_01264	ORYLA15063
OG0006321	LYTVA_18675	ORYLA12059
OG0006322	LYTVA_00779	ORYLA20137
OG0006323	LYTVA_17375	ORYLA08641
OG0006324	LYTVA_20532	ORYLA07027
OG0006326	LYTVA_03655	ORYLA06678
OG0006327	LYTVA_12932	ORYLA19841
OG0006328	LYTVA_15537	ORYLA02179, ORYLA02180
OG0006329	LYTVA_23431	ORYLA17793
OG0006332	LYTVA_15890	ORYLA12489
OG0006333	LYTVA_27460, LYTVA_29669	ORYLA09732, ORYLA10226
OG0006334	LYTVA_14718	ORYLA00853
OG0006339	LYTVA_06468	ORYLA02765
OG0006340	LYTVA_15371	ORYLA05277
OG0006341	LYTVA_19336	ORYLA17094
OG0006343	LYTVA_02215	ORYLA00514
OG0006345	LYTVA_25563	ORYLA06394
OG0006347	LYTVA_08976	ORYLA08655
OG0006348	LYTVA_15174, LYTVA_20871	ORYLA17683
OG0006350	LYTVA_23710	ORYLA05826
OG0006351	LYTVA_19031	ORYLA09454
OG0006352	LYTVA_10172	ORYLA00408, ORYLA01498
OG0006353	LYTVA_27238	ORYLA03383
OG0006354	LYTVA_17039	ORYLA17693
OG0006356	LYTVA_26136	ORYLA04352
OG0006357	LYTVA_14657	ORYLA06338
OG0006357	LYTVA_13374, LYTVA_16608	ORYLA13109
OG0006359	LYTVA_13383	ORYLA06276
OG0006360	LYTVA_03777	ORYLA11287
OG0006361	LYTVA_28927, LYTVA_07811	ORYLA15180
OG0006362	LYTVA_26128	ORYLA05430
OG0006363	LYTVA_00665, LYTVA_07751, LYTVA_18871	ORYLA04345
OG0006364	LYTVA_28369	ORYLA17402, ORYLA17403
OG0006366	LYTVA_20716, LYTVA_20715	ORYLA03615
OG0006367	LYTVA_03176	ORYLA10820
OG0006368	LYTVA_10249, LYTVA_23334	ORYLA07849
OG0006370	LYTVA_04206	ORYLA09199
OG0006372	LYTVA_21306	ORYLA10156
OG0006375	LYTVA_06882	ORYLA07773
OG0006376	LYTVA_06064	ORYLA18136
OG0006377	LYTVA_15590	ORYLA02527
OG0006379	LYTVA_29271	ORYLA02129
OG0006380	LYTVA_25935	ORYLA01349
OG0006381	LYTVA_17000	ORYLA11043, ORYLA15094
OG0006382	LYTVA_18772	ORYLA10097, ORYLA10098
OG0006383	LYTVA_13675	ORYLA04517
OG0006384	LYTVA_24319, LYTVA_18270	ORYLA17068
OG0006386	LYTVA_22817	ORYLA19015
OG0006387	LYTVA_05267	ORYLA10627
OG0006391	LYTVA_14602	ORYLA03666
OG0006392	LYTVA_17324	ORYLA09388
OG0006393	LYTVA_25758	ORYLA00411, ORYLA13211
OG0006394	LYTVA_27935	ORYLA00283
OG0006395	LYTVA_00686	ORYLA19863
OG0006396	LYTVA_07105	ORYLA17433
OG0006399	LYTVA_10233	ORYLA17610
OG0006401	LYTVA_12517	ORYLA08618, ORYLA18378
OG0006402	LYTVA_25883, LYTVA_01268	ORYLA00429
OG0006405	LYTVA_12046	ORYLA01525, ORYLA14866
OG0006407	LYTVA_27289	ORYLA05579
OG0006408	LYTVA_16743	ORYLA11884, ORYLA11885
OG0006414	LYTVA_20370	ORYLA02371, ORYLA14953, ORYLA14955, ORYLA17953, ORYLA19069
OG0006442	LYTVA_14699	ORYLA13339
OG0006443	LYTVA_11664	ORYLA04866
OG0006446	LYTVA_23069	ORYLA18017
OG0006447	LYTVA_19506	ORYLA18018
OG0006448	LYTVA_05233, LYTVA_18934	ORYLA06428, ORYLA06429
OG0006449	LYTVA_14385	ORYLA02199
OG0006452	LYTVA_23537	ORYLA14233
OG0006454	LYTVA_20253	ORYLA04312
OG0006456	LYTVA_06983	ORYLA01861
OG0006457	LYTVA_08914	ORYLA14262
OG0006459	LYTVA_17229	ORYLA14803
OG0006460	LYTVA_04378	ORYLA04920
OG0006461	LYTVA_16875	ORYLA15523
OG0006462	LYTVA_25038	ORYLA07799
OG0006464	LYTVA_09677	ORYLA13278
OG0006465	LYTVA_24854	ORYLA00104
OG0006468	LYTVA_16194	ORYLA19099
OG0006469	LYTVA_27245	ORYLA00255
OG0006470	LYTVA_17710	ORYLA00368
OG0006471	LYTVA_23270	ORYLA19660
OG0006472	LYTVA_03138	ORYLA07638
OG0006474	LYTVA_05368	ORYLA17369
OG0006475	LYTVA_25848	ORYLA09150
OG0006476	LYTVA_26882, LYTVA_25653	ORYLA04028
OG0006477	LYTVA_15688	ORYLA12051
OG0006478	LYTVA_15588	ORYLA18550
OG0006479	LYTVA_26821	ORYLA15648
OG0006480	LYTVA_02980	ORYLA00896
OG0006483	LYTVA_09398	ORYLA10393
OG0006485	LYTVA_11001	ORYLA07384, ORYLA07383
OG0006487	LYTVA_27373	ORYLA15532, ORYLA15531
OG0006488	LYTVA_20193	ORYLA03055
OG0006490	LYTVA_20284	ORYLA14766
OG0006491	LYTVA_20650, LYTVA_20929	ORYLA08851
OG0006492	LYTVA_05472	ORYLA15208
OG0006493	LYTVA_07017	ORYLA06218
OG0006494	LYTVA_02892	ORYLA06580
OG0006495	LYTVA_06046	ORYLA07421
OG0006496	LYTVA_17185	ORYLA06776
OG0006498	LYTVA_28147	ORYLA10742
OG0006499	LYTVA_05980	ORYLA13225
OG0006500	LYTVA_02691	ORYLA10496
OG0006501	LYTVA_26999	ORYLA03041
OG0006502	LYTVA_24260	ORYLA16801, ORYLA16800
OG0006503	LYTVA_26898, LYTVA_05750	ORYLA00936
OG0006505	LYTVA_11472	ORYLA08906, ORYLA06614
OG0006506	LYTVA_17435	ORYLA08840
OG0006508	LYTVA_07361	ORYLA14077
OG0006509	LYTVA_15412	ORYLA07227
OG0006510	LYTVA_08384	ORYLA14338
OG0006512	LYTVA_30128	ORYLA01466
