Orthogroup	LYTVA_ok	AMPFI_ok
OG0008555	LYTVA_02834	AMPFI_08083
OG0008556	LYTVA_27757	AMPFI_26006
OG0008560	LYTVA_15209	AMPFI_17042
OG0008562	LYTVA_15992	AMPFI_10135
OG0008564	LYTVA_30059	AMPFI_08360
OG0008565	LYTVA_18129	AMPFI_07501
OG0008566	LYTVA_25212	AMPFI_13801
OG0008567	LYTVA_19943	AMPFI_00546
OG0008568	LYTVA_21149, LYTVA_21150, LYTVA_23818	AMPFI_23610, AMPFI_07761
OG0008569	LYTVA_29563, LYTVA_00213	AMPFI_19359
OG0008570	LYTVA_00163	AMPFI_15033
OG0008574	LYTVA_01754, LYTVA_17265, LYTVA_16478, LYTVA_17269	AMPFI_16462, AMPFI_10212
OG0008575	LYTVA_23380	AMPFI_15336
OG0008578	LYTVA_16234	AMPFI_08466
OG0008579	LYTVA_11211	AMPFI_05725
OG0008580	LYTVA_23745	AMPFI_21671, AMPFI_18788
OG0008582	LYTVA_03893	AMPFI_15667, AMPFI_24125
OG0008583	LYTVA_14390	AMPFI_08422
OG0008585	LYTVA_28378	AMPFI_12839
OG0008586	LYTVA_04826	AMPFI_18804
OG0008587	LYTVA_10247, LYTVA_28483	AMPFI_10025
OG0008589	LYTVA_21900	AMPFI_01414, AMPFI_20644
OG0008591	LYTVA_07933, LYTVA_03349	AMPFI_07329
OG0008592	LYTVA_00544	AMPFI_15970
OG0008594	LYTVA_10869	AMPFI_08074, AMPFI_11109
OG0008595	LYTVA_15034, LYTVA_25260	AMPFI_06634
OG0008597	LYTVA_11676	AMPFI_18374
OG0008598	LYTVA_24064	AMPFI_25018, AMPFI_11275
OG0008600	LYTVA_03845	AMPFI_07876
OG0008602	LYTVA_18709	AMPFI_17272
OG0008605	LYTVA_26602	AMPFI_08352
OG0008611	LYTVA_25423	AMPFI_06471
OG0008613	LYTVA_14706	AMPFI_11480
OG0008614	LYTVA_22529	AMPFI_19080
OG0008617	LYTVA_05079	AMPFI_06055
OG0008619	LYTVA_30210	AMPFI_00966
OG0008620	LYTVA_25757	AMPFI_11595
OG0008621	LYTVA_26246	AMPFI_25551
OG0008624	LYTVA_06881	AMPFI_05010
OG0008626	LYTVA_22858	AMPFI_09203
OG0008628	LYTVA_12235	AMPFI_15805
OG0008629	LYTVA_08416	AMPFI_11423, AMPFI_21655
OG0008632	LYTVA_24775	AMPFI_18628
OG0008634	LYTVA_23237	AMPFI_15383
OG0008641	LYTVA_03737	AMPFI_08170
OG0008642	LYTVA_08546	AMPFI_16791
OG0008643	LYTVA_02276	AMPFI_24691
OG0008646	LYTVA_06942	AMPFI_17057
OG0008647	LYTVA_26431	AMPFI_06975
OG0008648	LYTVA_10460	AMPFI_24660
OG0008649	LYTVA_09612	AMPFI_18332
OG0008650	LYTVA_06319	AMPFI_00029
OG0008650	LYTVA_00735	AMPFI_16049, AMPFI_22082
OG0008650	LYTVA_26025	AMPFI_07116
OG0008651	LYTVA_16455	AMPFI_00103
OG0008653	LYTVA_27637	AMPFI_01110
OG0008653	LYTVA_06072	AMPFI_24825
OG0008654	LYTVA_25065	AMPFI_01208
OG0008655	LYTVA_21961	AMPFI_01978
OG0008656	LYTVA_00849	AMPFI_02017
OG0008658	LYTVA_17572	AMPFI_05410
OG0008662	LYTVA_13677	AMPFI_07642
OG0008663	LYTVA_22140	AMPFI_07803
OG0008664	LYTVA_26861	AMPFI_08076
OG0008666	LYTVA_03644	AMPFI_09211
OG0008668	LYTVA_10605, LYTVA_03507	AMPFI_11147
OG0008669	LYTVA_28753	AMPFI_11501
OG0008670	LYTVA_28793	AMPFI_13298
OG0008671	LYTVA_23218	AMPFI_13458
OG0008672	LYTVA_25923	AMPFI_13577
OG0008673	LYTVA_04379	AMPFI_14219
OG0008674	LYTVA_06184	AMPFI_14838
OG0008675	LYTVA_23577	AMPFI_15036
OG0008678	LYTVA_10084, LYTVA_26613	AMPFI_18151
OG0008679	LYTVA_03934, LYTVA_14277, LYTVA_28594, LYTVA_00869	AMPFI_18275
OG0008681	LYTVA_25571, LYTVA_25570	AMPFI_19306
OG0008682	LYTVA_19856	AMPFI_19560
OG0008683	LYTVA_01498	AMPFI_20428
OG0008684	LYTVA_24932	AMPFI_23581
OG0008753	LYTVA_04069	AMPFI_04076
OG0008757	LYTVA_25334	AMPFI_18894
OG0008760	LYTVA_14498	AMPFI_05301
OG0008765	LYTVA_18442	AMPFI_11558
OG0008766	LYTVA_29005, LYTVA_08250	AMPFI_14027
OG0008767	LYTVA_03456, LYTVA_19818	AMPFI_10177
OG0008770	LYTVA_12704	AMPFI_19040
OG0008771	LYTVA_21212	AMPFI_23732
OG0008772	LYTVA_29715	AMPFI_23793
OG0008773	LYTVA_16581	AMPFI_12657
OG0008774	LYTVA_28782, LYTVA_25164	AMPFI_05487
OG0008775	LYTVA_25560	AMPFI_18547
OG0008776	LYTVA_06444	AMPFI_02386
OG0008778	LYTVA_04825	AMPFI_23723
OG0008779	LYTVA_04016	AMPFI_19711, AMPFI_14633
OG0008781	LYTVA_07417	AMPFI_23264
OG0008782	LYTVA_04581	AMPFI_11360
OG0008784	LYTVA_25942	AMPFI_20857
OG0008785	LYTVA_14242	AMPFI_17765
OG0008786	LYTVA_18231	AMPFI_18605
OG0008789	LYTVA_14608	AMPFI_05638
OG0008790	LYTVA_27047	AMPFI_19974
OG0008793	LYTVA_21942	AMPFI_14791
OG0008794	LYTVA_15613	AMPFI_08498
OG0008795	LYTVA_15789, LYTVA_19422, LYTVA_02981, LYTVA_17530, LYTVA_10315	AMPFI_18251, AMPFI_16780
OG0008796	LYTVA_22579	AMPFI_02564
OG0008798	LYTVA_01745	AMPFI_06237
OG0008801	LYTVA_11166	AMPFI_11427, AMPFI_08838
OG0008804	LYTVA_25393	AMPFI_02694
OG0008805	LYTVA_06019	AMPFI_00597
OG0008806	LYTVA_07991	AMPFI_06776
OG0008809	LYTVA_19483	AMPFI_11580, AMPFI_06664
OG0008810	LYTVA_21309	AMPFI_25568
OG0008811	LYTVA_22364	AMPFI_04169
OG0008812	LYTVA_10590	AMPFI_08751
OG0008813	LYTVA_19644, LYTVA_05899	AMPFI_12717, AMPFI_17971
OG0008814	LYTVA_09551	AMPFI_25634
OG0008817	LYTVA_27354	AMPFI_07289
OG0008818	LYTVA_08955	AMPFI_12241
OG0008820	LYTVA_25884	AMPFI_00609
OG0008825	LYTVA_05940	AMPFI_13929
OG0008826	LYTVA_02924	AMPFI_21048
OG0008831	LYTVA_22811	AMPFI_02995
OG0008832	LYTVA_03726	AMPFI_10010
OG0008833	LYTVA_09411	AMPFI_09273
OG0008834	LYTVA_18154	AMPFI_08617
OG0008835	LYTVA_19752, LYTVA_17425	AMPFI_13642
OG0008836	LYTVA_08876	AMPFI_12691
OG0008841	LYTVA_18447	AMPFI_10691
OG0008842	LYTVA_25843, LYTVA_17029	AMPFI_14625, AMPFI_16533, AMPFI_14626
OG0008843	LYTVA_01716	AMPFI_00042
OG0008845	LYTVA_02661	AMPFI_00940
OG0008846	LYTVA_07720, LYTVA_14965	AMPFI_13371, AMPFI_20443
OG0008847	LYTVA_17886	AMPFI_06400
OG0008853	LYTVA_03855	AMPFI_07563
OG0008855	LYTVA_17049	AMPFI_16495
OG0008857	LYTVA_00103	AMPFI_18994
OG0008858	LYTVA_12268, LYTVA_24237	AMPFI_15581
OG0008859	LYTVA_06905	AMPFI_09471
OG0008860	LYTVA_01895, LYTVA_20386, LYTVA_20387	AMPFI_14297
OG0008861	LYTVA_22428	AMPFI_21588
OG0008862	LYTVA_10759	AMPFI_13338, AMPFI_14755
OG0008863	LYTVA_29430	AMPFI_02345
OG0008864	LYTVA_06946	AMPFI_23422
OG0008865	LYTVA_17040	AMPFI_15939
OG0008866	LYTVA_27761, LYTVA_10318	AMPFI_09774
OG0008868	LYTVA_20794	AMPFI_20194
OG0008869	LYTVA_08891, LYTVA_21345	AMPFI_19556, AMPFI_19629, AMPFI_00332
OG0008870	LYTVA_26140	AMPFI_22990
OG0008874	LYTVA_03363	AMPFI_12218
OG0008874	LYTVA_23497, LYTVA_18252	AMPFI_22251
OG0008875	LYTVA_26401	AMPFI_14244
OG0008877	LYTVA_25290	AMPFI_07763
OG0008878	LYTVA_27382	AMPFI_14975
OG0008879	LYTVA_30173, LYTVA_04198	AMPFI_10466
OG0008880	LYTVA_04406	AMPFI_10446
OG0008881	LYTVA_06434	AMPFI_13326
OG0008882	LYTVA_28989	AMPFI_19695
OG0008886	LYTVA_06104, LYTVA_03533	AMPFI_07119
OG0008887	LYTVA_09051	AMPFI_04341
OG0008888	LYTVA_16798	AMPFI_03702
OG0008890	LYTVA_02664, LYTVA_02665, LYTVA_17962, LYTVA_16360, LYTVA_01330, LYTVA_29391	AMPFI_22122
OG0008892	LYTVA_18385	AMPFI_20915
OG0008894	LYTVA_04529	AMPFI_04208
OG0008896	LYTVA_04119, LYTVA_01727	AMPFI_17839
OG0008897	LYTVA_10355	AMPFI_09346
OG0008898	LYTVA_03460	AMPFI_11737
OG0008901	LYTVA_29889	AMPFI_03752
OG0008904	LYTVA_23222	AMPFI_02865
OG0008908	LYTVA_08066	AMPFI_22557
OG0008909	LYTVA_11193	AMPFI_03900, AMPFI_21953
OG0008911	LYTVA_15681	AMPFI_04768
OG0008915	LYTVA_14427	AMPFI_06379
OG0008916	LYTVA_21283	AMPFI_07071
OG0008919	LYTVA_24330, LYTVA_24332	AMPFI_07967
OG0008921	LYTVA_16007, LYTVA_02663	AMPFI_09761, AMPFI_17601
OG0008922	LYTVA_20513	AMPFI_10270
OG0008923	LYTVA_17052, LYTVA_14228	AMPFI_11925
OG0008924	LYTVA_13283	AMPFI_13449
OG0008926	LYTVA_02812	AMPFI_14655
OG0008927	LYTVA_00372	AMPFI_15292
OG0008928	LYTVA_25565	AMPFI_15482
OG0008929	LYTVA_29558	AMPFI_15745
OG0008930	LYTVA_15239, LYTVA_17048	AMPFI_15794
OG0008931	LYTVA_16560	AMPFI_16242
OG0008934	LYTVA_10593	AMPFI_20651
OG0008935	LYTVA_03932	AMPFI_21439
OG0008939	LYTVA_07766, LYTVA_02474, LYTVA_07099, LYTVA_07102, LYTVA_28603, LYTVA_15240, LYTVA_00809, LYTVA_25471, LYTVA_15241	AMPFI_23967
OG0008940	LYTVA_01374	AMPFI_24198
OG0008941	LYTVA_23105	AMPFI_24296
OG0008942	LYTVA_01132	AMPFI_25388
OG0009043	LYTVA_02166	AMPFI_16005
OG0009044	LYTVA_17960	AMPFI_04616
OG0009045	LYTVA_04303	AMPFI_20468, AMPFI_00445, AMPFI_25393, AMPFI_08092, AMPFI_18853, AMPFI_14682
OG0009046	LYTVA_15978, LYTVA_03538, LYTVA_26473, LYTVA_01063	AMPFI_23339
OG0009047	LYTVA_11255	AMPFI_07032, AMPFI_08781
OG0009054	LYTVA_06057	AMPFI_11846
OG0009055	LYTVA_19149, LYTVA_01287	AMPFI_17207
OG0009057	LYTVA_26930	AMPFI_19032
OG0009059	LYTVA_18681, LYTVA_19586	AMPFI_21340
OG0009060	LYTVA_24570, LYTVA_00017	AMPFI_10573
OG0009061	LYTVA_08774	AMPFI_18376
OG0009063	LYTVA_22886	AMPFI_11428
OG0009064	LYTVA_00502	AMPFI_03957
OG0009065	LYTVA_15512	AMPFI_18849
OG0009066	LYTVA_28154	AMPFI_16678
OG0009069	LYTVA_30203	AMPFI_04663
OG0009072	LYTVA_13549	AMPFI_03600, AMPFI_04173, AMPFI_25057
OG0009072	LYTVA_13232	AMPFI_20522, AMPFI_22853, AMPFI_06067
OG0009072	LYTVA_22577	AMPFI_20535
OG0009074	LYTVA_04683	AMPFI_16715
OG0009075	LYTVA_21320	AMPFI_19234
OG0009076	LYTVA_12377	AMPFI_15424
OG0009080	LYTVA_04166	AMPFI_04615, AMPFI_25821, AMPFI_03272
OG0009081	LYTVA_07207	AMPFI_20124
OG0009082	LYTVA_05419	AMPFI_10247
OG0009083	LYTVA_13253	AMPFI_05738
OG0009086	LYTVA_02347	AMPFI_08778
OG0009087	LYTVA_28688, LYTVA_10047	AMPFI_06283
OG0009089	LYTVA_25225, LYTVA_04857	AMPFI_12985
OG0009090	LYTVA_17604	AMPFI_06785
OG0009091	LYTVA_15389	AMPFI_14828
OG0009093	LYTVA_14565	AMPFI_05876
OG0009096	LYTVA_13380	AMPFI_05047
OG0009099	LYTVA_07676	AMPFI_18693
OG0009100	LYTVA_10925	AMPFI_06829
OG0009101	LYTVA_16095	AMPFI_18931
OG0009102	LYTVA_24774	AMPFI_03131
OG0009103	LYTVA_03278, LYTVA_17761	AMPFI_11914
OG0009107	LYTVA_11136, LYTVA_14982	AMPFI_07686
OG0009109	LYTVA_26579	AMPFI_16009
OG0009111	LYTVA_19118	AMPFI_23473
OG0009112	LYTVA_11972, LYTVA_22272	AMPFI_24129, AMPFI_09261
OG0009114	LYTVA_24116	AMPFI_03352, AMPFI_08857
OG0009118	LYTVA_03636	AMPFI_06103
OG0009119	LYTVA_03415	AMPFI_09216
OG0009123	LYTVA_04448	AMPFI_22474
OG0009125	LYTVA_00727	AMPFI_23499
OG0009126	LYTVA_24678	AMPFI_21657
OG0009127	LYTVA_00029	AMPFI_06862
OG0009129	LYTVA_16939	AMPFI_05071
OG0009130	LYTVA_18291	AMPFI_18692
OG0009131	LYTVA_07437	AMPFI_16161
OG0009133	LYTVA_27782	AMPFI_16282
OG0009136	LYTVA_04660, LYTVA_13214	AMPFI_25097
OG0009137	LYTVA_18767	AMPFI_25362
OG0009138	LYTVA_15017	AMPFI_09615
OG0009143	LYTVA_22918	AMPFI_19119
OG0009144	LYTVA_27962	AMPFI_07343
OG0009146	LYTVA_24315, LYTVA_02010	AMPFI_18676
OG0009147	LYTVA_21313	AMPFI_21370
OG0009148	LYTVA_29472	AMPFI_07699
OG0009150	LYTVA_05696	AMPFI_15674
OG0009153	LYTVA_29923	AMPFI_07577
OG0009156	LYTVA_05164, LYTVA_17953	AMPFI_00117
OG0009160	LYTVA_26839	AMPFI_03656
OG0009163	LYTVA_13089	AMPFI_04604
OG0009164	LYTVA_19105	AMPFI_04985
OG0009165	LYTVA_24801	AMPFI_06310
OG0009166	LYTVA_25516	AMPFI_07688
OG0009167	LYTVA_15895	AMPFI_09095
OG0009168	LYTVA_23098	AMPFI_09472
OG0009169	LYTVA_02938	AMPFI_09903
OG0009170	LYTVA_14421	AMPFI_11742
OG0009171	LYTVA_06633	AMPFI_12371
OG0009172	LYTVA_21612	AMPFI_13772
OG0009176	LYTVA_16630	AMPFI_17408
OG0009178	LYTVA_21224	AMPFI_18633
OG0009179	LYTVA_09024	AMPFI_19403
OG0009180	LYTVA_15525	AMPFI_19605
OG0009181	LYTVA_01218	AMPFI_21985
OG0009182	LYTVA_00424	AMPFI_22979
OG0009183	LYTVA_23238	AMPFI_23544
OG0009288	LYTVA_09180	AMPFI_14442
OG0009291	LYTVA_17410, LYTVA_13328, LYTVA_13327	AMPFI_02662
OG0009292	LYTVA_12058	AMPFI_10898
OG0009298	LYTVA_04193, LYTVA_23614	AMPFI_07800
OG0009299	LYTVA_28114	AMPFI_11592
OG0009301	LYTVA_26080	AMPFI_16911
OG0009307	LYTVA_08826	AMPFI_17540, AMPFI_16963
OG0009309	LYTVA_22239	AMPFI_11281
OG0009311	LYTVA_02831	AMPFI_08559
OG0009314	LYTVA_21822	AMPFI_15175
OG0009315	LYTVA_11717, LYTVA_07021	AMPFI_19848
OG0009316	LYTVA_21162, LYTVA_21170	AMPFI_23694
OG0009319	LYTVA_06539	AMPFI_09952, AMPFI_00386
OG0009320	LYTVA_20662	AMPFI_17313
OG0009321	LYTVA_16942	AMPFI_08809
OG0009322	LYTVA_04163	AMPFI_16648
OG0009324	LYTVA_23527	AMPFI_02997
OG0009325	LYTVA_01673	AMPFI_00620
OG0009326	LYTVA_10967, LYTVA_22666	AMPFI_02213, AMPFI_03460, AMPFI_16746
OG0009328	LYTVA_18301	AMPFI_09640
OG0009329	LYTVA_14116, LYTVA_16661, LYTVA_14117	AMPFI_23076, AMPFI_10481, AMPFI_05226
OG0009332	LYTVA_23995, LYTVA_19127, LYTVA_11461, LYTVA_18783	AMPFI_23107, AMPFI_16782, AMPFI_23126
OG0009333	LYTVA_25033	AMPFI_13754
OG0009335	LYTVA_23254	AMPFI_11331
OG0009336	LYTVA_09704, LYTVA_09703	AMPFI_10443
OG0009337	LYTVA_24834	AMPFI_11823
OG0009339	LYTVA_03834	AMPFI_10694
OG0009340	LYTVA_05250, LYTVA_05251	AMPFI_14767
OG0009343	LYTVA_17401	AMPFI_07584, AMPFI_26083
OG0009346	LYTVA_09387	AMPFI_09140
OG0009347	LYTVA_02901	AMPFI_22747
OG0009349	LYTVA_29926	AMPFI_20012
OG0009351	LYTVA_16543, LYTVA_00764	AMPFI_12586
OG0009352	LYTVA_00670	AMPFI_20955
OG0009353	LYTVA_29521, LYTVA_24872	AMPFI_04866, AMPFI_18967, AMPFI_18968
OG0009354	LYTVA_09055	AMPFI_15679, AMPFI_25575
OG0009355	LYTVA_17860	AMPFI_13599
OG0009356	LYTVA_28958	AMPFI_22375
OG0009357	LYTVA_04207	AMPFI_23359
OG0009359	LYTVA_03718	AMPFI_22982, AMPFI_20248, AMPFI_18418
OG0009361	LYTVA_10764	AMPFI_12460
OG0009364	LYTVA_14475	AMPFI_06313
OG0009366	LYTVA_01133, LYTVA_01758, LYTVA_08937	AMPFI_14203
OG0009368	LYTVA_04351	AMPFI_01374
OG0009369	LYTVA_17897	AMPFI_21094
OG0009371	LYTVA_27154	AMPFI_21402
OG0009372	LYTVA_26550	AMPFI_25958, AMPFI_18740, AMPFI_23548
OG0009374	LYTVA_01241	AMPFI_20275
OG0009375	LYTVA_23374	AMPFI_05224
OG0009376	LYTVA_26953	AMPFI_10631, AMPFI_21981, AMPFI_20236, AMPFI_21804
OG0009377	LYTVA_28545, LYTVA_03707	AMPFI_06649
OG0009378	LYTVA_03283	AMPFI_17371
OG0009383	LYTVA_01599	AMPFI_09429
OG0009387	LYTVA_25897	AMPFI_13802
OG0009388	LYTVA_07264	AMPFI_09565
OG0009389	LYTVA_07263, LYTVA_23823	AMPFI_08297
OG0009390	LYTVA_14220	AMPFI_08547
OG0009391	LYTVA_19913	AMPFI_13794, AMPFI_03622
OG0009393	LYTVA_25116	AMPFI_22115, AMPFI_18503
OG0009394	LYTVA_00425	AMPFI_15834
OG0009395	LYTVA_02439, LYTVA_22438	AMPFI_07959
OG0009397	LYTVA_22360	AMPFI_18739
OG0009399	LYTVA_16860	AMPFI_23073
OG0009400	LYTVA_02103	AMPFI_00543
OG0009402	LYTVA_17721	AMPFI_07915
OG0009404	LYTVA_02202	AMPFI_15084
OG0009405	LYTVA_08004	AMPFI_07278
OG0009406	LYTVA_29114	AMPFI_25158
OG0009407	LYTVA_00556	AMPFI_20179
OG0009408	LYTVA_01146	AMPFI_25016
OG0009412	LYTVA_18946	AMPFI_04881
OG0009413	LYTVA_29560	AMPFI_07958
OG0009417	LYTVA_17388, LYTVA_04286	AMPFI_01997
OG0009423	LYTVA_25732	AMPFI_05468
OG0009424	LYTVA_14937	AMPFI_06194
OG0009425	LYTVA_10443	AMPFI_06718
OG0009426	LYTVA_29557	AMPFI_07682
OG0009429	LYTVA_21071	AMPFI_20291, AMPFI_23251, AMPFI_10525
OG0009431	LYTVA_06663	AMPFI_12236
OG0009433	LYTVA_25137	AMPFI_17998
OG0009544	LYTVA_14648	AMPFI_10766
OG0009552	LYTVA_29917	AMPFI_07908
OG0009555	LYTVA_28453	AMPFI_24940
OG0009556	LYTVA_13969	AMPFI_25358
OG0009557	LYTVA_00025	AMPFI_16972
OG0009560	LYTVA_08986	AMPFI_24483
OG0009562	LYTVA_20452	AMPFI_11372
OG0009563	LYTVA_16940	AMPFI_16059
OG0009565	LYTVA_24235	AMPFI_12042
OG0009568	LYTVA_13979, LYTVA_13982	AMPFI_10496
OG0009570	LYTVA_15645	AMPFI_05283
OG0009574	LYTVA_25484, LYTVA_05661, LYTVA_25008, LYTVA_26412, LYTVA_14621, LYTVA_15430, LYTVA_04261, LYTVA_21073, LYTVA_29950, LYTVA_02932, LYTVA_27152, LYTVA_20822, LYTVA_08109, LYTVA_18403, LYTVA_03840, LYTVA_17805	AMPFI_18825
OG0009576	LYTVA_26727, LYTVA_21709	AMPFI_08956
OG0009578	LYTVA_03556	AMPFI_15253
OG0009580	LYTVA_13894, LYTVA_13893	AMPFI_21642
OG0009581	LYTVA_20343	AMPFI_23662
OG0009582	LYTVA_17187	AMPFI_23816, AMPFI_17314
OG0009583	LYTVA_08241	AMPFI_20470
OG0009586	LYTVA_23670	AMPFI_05230
OG0009588	LYTVA_02973	AMPFI_07532
OG0009589	LYTVA_19327	AMPFI_24302
OG0009594	LYTVA_18890	AMPFI_17144
OG0009596	LYTVA_10272, LYTVA_29567	AMPFI_11340
OG0009599	LYTVA_06505, LYTVA_13342	AMPFI_15167
OG0009602	LYTVA_13523	AMPFI_09268
OG0009603	LYTVA_08496	AMPFI_09257
OG0009607	LYTVA_21349	AMPFI_01898
OG0009610	LYTVA_22746	AMPFI_22516
OG0009615	LYTVA_18453	AMPFI_13234
OG0009616	LYTVA_24144	AMPFI_10004
OG0009618	LYTVA_27079	AMPFI_12220
OG0009621	LYTVA_05892	AMPFI_22943
OG0009623	LYTVA_08057	AMPFI_15262
OG0009625	LYTVA_06722	AMPFI_05824
OG0009627	LYTVA_15211	AMPFI_10271, AMPFI_12278
OG0009631	LYTVA_03783	AMPFI_21101
OG0009633	LYTVA_26019	AMPFI_24737
OG0009635	LYTVA_08536	AMPFI_14798
OG0009636	LYTVA_21843	AMPFI_03920, AMPFI_03501
OG0009638	LYTVA_07074	AMPFI_01739
OG0009639	LYTVA_04756	AMPFI_02259
OG0009640	LYTVA_12497	AMPFI_20910
OG0009641	LYTVA_09060	AMPFI_00849, AMPFI_25445, AMPFI_05270
OG0009642	LYTVA_07870	AMPFI_19250
OG0009643	LYTVA_02399	AMPFI_01098
OG0009645	LYTVA_27026	AMPFI_06351
OG0009647	LYTVA_08694, LYTVA_03996	AMPFI_05336
OG0009648	LYTVA_13650, LYTVA_29045	AMPFI_17792
OG0009653	LYTVA_13923, LYTVA_04572	AMPFI_10839
OG0009655	LYTVA_25398	AMPFI_13341
OG0009660	LYTVA_17734	AMPFI_01756
OG0009663	LYTVA_28263	AMPFI_21261
OG0009664	LYTVA_29859	AMPFI_06420, AMPFI_03166, AMPFI_11084, AMPFI_22066, AMPFI_03028, AMPFI_15429, AMPFI_24546, AMPFI_21200, AMPFI_17053, AMPFI_17996, AMPFI_03596, AMPFI_26079, AMPFI_05352, AMPFI_20312
OG0009665	LYTVA_16182	AMPFI_03783
OG0009669	LYTVA_02428	AMPFI_07745
OG0009670	LYTVA_06173	AMPFI_09196
OG0009671	LYTVA_16460, LYTVA_16456, LYTVA_04140	AMPFI_10958
OG0009672	LYTVA_29608, LYTVA_26651, LYTVA_17129, LYTVA_15935, LYTVA_29129, LYTVA_27448, LYTVA_22967, LYTVA_20094, LYTVA_29745, LYTVA_29746, LYTVA_19448, LYTVA_11414	AMPFI_11002
OG0009673	LYTVA_27473	AMPFI_11036
OG0009674	LYTVA_27601	AMPFI_11208, AMPFI_25061
OG0009677	LYTVA_02491	AMPFI_13498
OG0009678	LYTVA_02765, LYTVA_16336	AMPFI_13755
OG0009679	LYTVA_03146	AMPFI_15719
OG0009681	LYTVA_25833, LYTVA_28250	AMPFI_18141
OG0009682	LYTVA_16479, LYTVA_02888	AMPFI_20173
OG0009683	LYTVA_16255	AMPFI_20579
OG0009685	LYTVA_24919	AMPFI_21304
OG0009841	LYTVA_27908	AMPFI_08845
OG0009846	LYTVA_15933, LYTVA_00906, LYTVA_15721, LYTVA_15182	AMPFI_01471
OG0009853	LYTVA_29525	AMPFI_24643, AMPFI_12749, AMPFI_11405
OG0009854	LYTVA_26311, LYTVA_28383	AMPFI_05307
OG0009855	LYTVA_26871	AMPFI_09740
OG0009855	LYTVA_06640	AMPFI_09410
OG0009856	LYTVA_05373	AMPFI_08839
OG0009857	LYTVA_21332	AMPFI_06407
OG0009858	LYTVA_07380	AMPFI_21257
OG0009862	LYTVA_12785	AMPFI_20111
OG0009864	LYTVA_09053	AMPFI_24324
OG0009865	LYTVA_01812	AMPFI_11044
OG0009867	LYTVA_17943	AMPFI_02234
OG0009868	LYTVA_16162	AMPFI_07867
OG0009870	LYTVA_12552, LYTVA_12557	AMPFI_04362, AMPFI_17294
OG0009872	LYTVA_07416	AMPFI_23194
OG0009875	LYTVA_18046	AMPFI_13019
OG0009876	LYTVA_18699	AMPFI_19488
OG0009877	LYTVA_10411	AMPFI_15244
OG0009878	LYTVA_09969	AMPFI_20115
OG0009879	LYTVA_10988	AMPFI_18891
OG0009881	LYTVA_18752, LYTVA_18753	AMPFI_22744
OG0009882	LYTVA_30186	AMPFI_09972
OG0009883	LYTVA_19702	AMPFI_07118
OG0009884	LYTVA_28905	AMPFI_24839
OG0009885	LYTVA_15163	AMPFI_24670
OG0009885	LYTVA_25345	AMPFI_18812
OG0009886	LYTVA_10982	AMPFI_15915
OG0009887	LYTVA_04691	AMPFI_03136, AMPFI_24247
OG0009888	LYTVA_22961	AMPFI_24229
OG0009891	LYTVA_06281	AMPFI_07126
OG0009893	LYTVA_13857, LYTVA_25242	AMPFI_20647
OG0009895	LYTVA_01474	AMPFI_04134
OG0009897	LYTVA_26190	AMPFI_12591
OG0009898	LYTVA_28410	AMPFI_03733
OG0009899	LYTVA_27402	AMPFI_23132
OG0009901	LYTVA_24679	AMPFI_09806
OG0009909	LYTVA_22583	AMPFI_09106
OG0009912	LYTVA_28957	AMPFI_24944, AMPFI_10735
OG0009913	LYTVA_24652	AMPFI_19043
OG0009915	LYTVA_15938	AMPFI_14200
OG0009916	LYTVA_20491	AMPFI_14512
OG0009917	LYTVA_18305	AMPFI_12740
OG0009919	LYTVA_01881	AMPFI_25489
OG0009920	LYTVA_27980, LYTVA_25357	AMPFI_05744
OG0009921	LYTVA_24683	AMPFI_13561
OG0009922	LYTVA_02085	AMPFI_24756
OG0009924	LYTVA_06885	AMPFI_11050
OG0009927	LYTVA_00408	AMPFI_20534
OG0009928	LYTVA_06312	AMPFI_24355
OG0009929	LYTVA_09351	AMPFI_11967
OG0009934	LYTVA_08212	AMPFI_00284
OG0009937	LYTVA_24555	AMPFI_03405, AMPFI_01010
OG0009941	LYTVA_07885	AMPFI_18400, AMPFI_03142
OG0009947	LYTVA_11975, LYTVA_10604	AMPFI_07096
OG0009949	LYTVA_08710	AMPFI_08117
OG0009951	LYTVA_01190, LYTVA_08108, LYTVA_25831, LYTVA_12731	AMPFI_25595, AMPFI_08551
OG0009953	LYTVA_18130	AMPFI_10863
OG0009954	LYTVA_15649	AMPFI_11608
OG0009957	LYTVA_25221	AMPFI_13141
OG0009958	LYTVA_19993	AMPFI_21620, AMPFI_13382, AMPFI_16021
OG0009959	LYTVA_26059	AMPFI_13731, AMPFI_18847
OG0009963	LYTVA_22766	AMPFI_16532
OG0009965	LYTVA_22180	AMPFI_22523
OG0009966	LYTVA_03628, LYTVA_03744, LYTVA_21892, LYTVA_03596, LYTVA_03597	AMPFI_23134
OG0009968	LYTVA_02694	AMPFI_25961
OG0010121	LYTVA_28893	AMPFI_08424
OG0010125	LYTVA_01582	AMPFI_22900
OG0010127	LYTVA_07435	AMPFI_15298
OG0010133	LYTVA_15480	AMPFI_07274
OG0010135	LYTVA_06994	AMPFI_20026
OG0010137	LYTVA_21829, LYTVA_04377, LYTVA_22196	AMPFI_11832, AMPFI_11831
OG0010138	LYTVA_15325	AMPFI_00868, AMPFI_16255, AMPFI_14342, AMPFI_16781
OG0010141	LYTVA_26885, LYTVA_26884	AMPFI_18342
