Orthogroup	XENTR	BRAFL
OG0000103	XENTR12408, XENTR09108, XENTR09106, XENTR06370, XENTR18537, XENTR03858, XENTR09105, XENTR09107, XENTR09109, XENTR12407, XENTR12406, XENTR01493	bflo_00032, bflo_11180, bflo_11085, bflo_11875, bflo_11184, bflo_11179, bflo_11874, bflo_25842, bflo_00020, bflo_18284, bflo_20618, bflo_18283, bflo_17924, bflo_17758, bflo_00063, bflo_17754, bflo_17756, bflo_17751, bflo_17755, bflo_17752, bflo_00064, bflo_17757, bflo_17750, bflo_17749, bflo_23149
OG0000103	XENTR11203, XENTR09120, XENTR09119, XENTR01361, XENTR05614	bflo_23791
OG0000104	XENTR05699, XENTR11871	bflo_11828, bflo_20119
OG0000104	XENTR03188, XENTR10251	bflo_00906
OG0000104	XENTR11872, XENTR05698	bflo_09275
OG0000104	XENTR07142	bflo_06949
OG0000104	XENTR02594, XENTR10789, XENTR16122	bflo_11475
OG0000106	XENTR16525, XENTR07760, XENTR12554, XENTR12553, XENTR12551, XENTR12552, XENTR12555	bflo_13906, bflo_13902, bflo_13905
OG0000106	XENTR07802	bflo_13959
OG0000106	XENTR05910, XENTR12158, XENTR05297	bflo_21022, bflo_22434, bflo_24648, bflo_24024, bflo_24023
OG0000107	XENTR19238	bflo_21610
OG0000107	XENTR19248	bflo_20401, bflo_23244
OG0000107	XENTR16492	bflo_03337
OG0000107	XENTR19083	bflo_23249, bflo_23248
OG0000108	XENTR06931, XENTR12385, XENTR06227	bflo_21663
OG0000110	XENTR04384, XENTR09458	bflo_00375
OG0000111	XENTR01487, XENTR04814, XENTR07587	bflo_20710, bflo_08602, bflo_05768
OG0000111	XENTR06674, XENTR09084	bflo_25968, bflo_26203, bflo_01089, bflo_06150, bflo_06575, bflo_18443, bflo_07865, bflo_25866, bflo_23409
OG0000111	XENTR13395	bflo_13544, bflo_21580, bflo_07025, bflo_01278
OG0000111	XENTR18141, XENTR04629, XENTR12868, XENTR04110, XENTR04628, XENTR18140	bflo_13984
OG0000113	XENTR00307	bflo_25033, bflo_24791, bflo_00623, bflo_03827, bflo_03944, bflo_03952, bflo_03218, bflo_03217, bflo_01136, bflo_03958, bflo_03967
OG0000114	XENTR08858, XENTR12456, XENTR00845, XENTR00844, XENTR00843, XENTR01175, XENTR08055	bflo_16447, bflo_20688, bflo_23618, bflo_04836, bflo_00471, bflo_24385, bflo_07559
OG0000116	XENTR15162	bflo_20127, bflo_20129, bflo_18429, bflo_17359, bflo_03403
OG0000116	XENTR12530	bflo_05410, bflo_25141
OG0000117	XENTR11526	bflo_24733, bflo_23957
OG0000119	XENTR05393, XENTR05242, XENTR06871	bflo_07858, bflo_19358, bflo_19300
OG0000119	XENTR00115, XENTR07107, XENTR12433, XENTR15934, XENTR15933	bflo_19582, bflo_19602, bflo_19603, bflo_19479
OG0000119	XENTR01125, XENTR14071	bflo_18609
OG0000120	XENTR05369	bflo_12078
OG0000121	XENTR04902, XENTR18080	bflo_07529, bflo_11325, bflo_07518
OG0000121	XENTR08396, XENTR08397	bflo_25107, bflo_02806
OG0000122	XENTR06907, XENTR17281	bflo_02060, bflo_02098, bflo_02745
OG0000123	XENTR09572, XENTR12457, XENTR17140	bflo_10706
OG0000123	XENTR02182	bflo_09726
OG0000123	XENTR06889, XENTR13577	bflo_10752
OG0000123	XENTR10906	bflo_10627
OG0000124	XENTR10247, XENTR00962, XENTR04813	bflo_12150, bflo_12152, bflo_22917
OG0000124	XENTR09248, XENTR09249	bflo_24557
OG0000124	XENTR12958, XENTR01638	bflo_01845
OG0000124	XENTR13084, XENTR11997	bflo_10478
OG0000125	XENTR14097, XENTR01739	bflo_02406
OG0000125	XENTR01735, XENTR14091, XENTR08560	bflo_02146
OG0000125	XENTR01738, XENTR14098	bflo_02145
OG0000125	XENTR05425	bflo_04110
OG0000125	XENTR07410	bflo_03303
OG0000126	XENTR03459, XENTR13788, XENTR00416	bflo_09507
OG0000126	XENTR02718, XENTR02062, XENTR09023	bflo_21252
OG0000126	XENTR14632, XENTR03466	bflo_14089
OG0000126	XENTR05061, XENTR11942, XENTR13975, XENTR08532	bflo_04718
OG0000127	XENTR02720, XENTR03441, XENTR09025	bflo_21614
OG0000127	XENTR10923, XENTR12718	bflo_21827
OG0000127	XENTR18212	bflo_05798
OG0000127	XENTR03639, XENTR18292, XENTR04635, XENTR04636, XENTR18893	bflo_06367
OG0000127	XENTR04784, XENTR07585	bflo_23284
OG0000128	XENTR09496, XENTR10668	bflo_05801, bflo_04928, bflo_06174, bflo_04919, bflo_08083
OG0000128	XENTR08486, XENTR08487	bflo_11997, bflo_11531, bflo_11996, bflo_11513, bflo_13695, bflo_14518, bflo_14769, bflo_20024
OG0000129	XENTR14286	bflo_20410
OG0000129	XENTR13439, XENTR09476, XENTR13435, XENTR13438, XENTR13437, XENTR12648, XENTR00152, XENTR06673	bflo_10761, bflo_09267, bflo_24123, bflo_24146
OG0000129	XENTR14278, XENTR11921, XENTR18992, XENTR15519	bflo_21811
OG0000129	XENTR06232	bflo_20193
OG0000130	XENTR04860	bflo_04953
OG0000130	XENTR04495, XENTR07613	bflo_13796, bflo_14046
OG0000130	XENTR03572	bflo_05612, bflo_10836
OG0000130	XENTR09287, XENTR09286, XENTR18945, XENTR04945, XENTR12880, XENTR09655, XENTR07979	bflo_24424
OG0000130	XENTR07151, XENTR03234, XENTR02051	bflo_26104, bflo_25302, bflo_17830, bflo_24242
OG0000130	XENTR08843, XENTR10120	bflo_08589, bflo_24777
OG0000131	XENTR10944	bflo_09427
OG0000131	XENTR15258, XENTR16765, XENTR18163, XENTR17692, XENTR17693, XENTR17694, XENTR15254, XENTR03272	bflo_01839, bflo_16008, bflo_14604, bflo_00845, bflo_18988, bflo_19783, bflo_18990, bflo_01846, bflo_05434
OG0000132	XENTR17991, XENTR17911, XENTR17992, XENTR18068, XENTR18069, XENTR13502, XENTR19190, XENTR04255	bflo_17456, bflo_25589, bflo_26376, bflo_25953, bflo_25590, bflo_25949, bflo_26371, bflo_26369, bflo_26372, bflo_00097, bflo_26373, bflo_26370, bflo_01753, bflo_26374, bflo_03326, bflo_03327, bflo_20394, bflo_21602, bflo_21603, bflo_03325, bflo_23200, bflo_23203, bflo_23205, bflo_23199, bflo_23202
OG0000132	XENTR04795	bflo_23438
OG0000136	XENTR15528, XENTR11845	bflo_19890, bflo_20037
OG0000137	XENTR10738, XENTR07993, XENTR07994	bflo_09259, bflo_06365
OG0000137	XENTR04900	bflo_20235, bflo_02070, bflo_04279
OG0000137	XENTR11062, XENTR17418	bflo_15519, bflo_14495, bflo_03009, bflo_18504, bflo_17184, bflo_22195
OG0000137	XENTR10667	bflo_17627, bflo_17554, bflo_17629, bflo_17769
OG0000140	XENTR17095	bflo_04461, bflo_21244
OG0000140	XENTR07666, XENTR07665, XENTR08332, XENTR14015, XENTR14016, XENTR07655, XENTR08331, XENTR14014, XENTR14012, XENTR07664, XENTR07661, XENTR07660, XENTR01360, XENTR07654, XENTR07659, XENTR16593, XENTR17086, XENTR14627, XENTR14631, XENTR14629, XENTR17001, XENTR18014, XENTR07667, XENTR14010, XENTR14008, XENTR07656, XENTR00385, XENTR18191	bflo_09517, bflo_10153, bflo_16753, bflo_16477, bflo_16752
OG0000141	XENTR03452, XENTR09008	bflo_09702
OG0000141	XENTR08297, XENTR02739	bflo_21882, bflo_22082
OG0000141	XENTR13160	bflo_12983
OG0000145	XENTR16742, XENTR16672, XENTR16671, XENTR13497	bflo_16082
OG0000147	XENTR03268, XENTR13018	bflo_24794
OG0000147	XENTR02156, XENTR12287	bflo_01706
OG0000147	XENTR01301, XENTR12003	bflo_26820, bflo_06307
OG0000147	XENTR00602	bflo_09430
OG0000148	XENTR10464, XENTR17112, XENTR02369, XENTR07951	bflo_10991
OG0000148	XENTR11222, XENTR06966, XENTR07952, XENTR02368	bflo_17467, bflo_17466
OG0000149	XENTR03422, XENTR03423	bflo_07000
OG0000149	XENTR01442, XENTR00579	bflo_07018, bflo_07764, bflo_07398, bflo_13976, bflo_13431, bflo_02277, bflo_07407
OG0000149	XENTR04855	bflo_07834
OG0000151	XENTR04929, XENTR06165, XENTR12078, XENTR11745	bflo_05140, bflo_15697
OG0000151	XENTR14804, XENTR06918, XENTR07090, XENTR00143, XENTR00142	bflo_26440
OG0000153	XENTR04393, XENTR14583, XENTR14584, XENTR14230	bflo_23557, bflo_27434, bflo_23551, bflo_23539, bflo_23534, bflo_23538, bflo_23537, bflo_01258, bflo_01163, bflo_09367, bflo_13023, bflo_13025, bflo_00490, bflo_16226, bflo_12855, bflo_23625, bflo_15693, bflo_19734, bflo_15699, bflo_25967, bflo_26005, bflo_26123, bflo_27514, bflo_13548, bflo_13549
OG0000154	XENTR11406, XENTR12586	bflo_17422
OG0000157	XENTR07056, XENTR07057, XENTR02846, XENTR02558	bflo_10928, bflo_12452
OG0000157	XENTR09559	bflo_13284
OG0000158	XENTR17930, XENTR04115, XENTR04631	bflo_05936
OG0000159	XENTR09320, XENTR09321	bflo_01737
OG0000159	XENTR09386	bflo_18341
OG0000159	XENTR07751	bflo_18486
OG0000160	XENTR02472	bflo_01705
OG0000160	XENTR00861, XENTR00862	bflo_19837, bflo_19835, bflo_19840, bflo_22050, bflo_20492, bflo_19926, bflo_19836, bflo_19925, bflo_01559
OG0000162	XENTR19069	bflo_04273
OG0000162	XENTR08764	bflo_03351
OG0000163	XENTR03897, XENTR06574	bflo_22675, bflo_22678, bflo_22689
OG0000163	XENTR10844, XENTR07114, XENTR03341	bflo_00524
OG0000164	XENTR17370	bflo_14791
OG0000164	XENTR03117, XENTR11443, XENTR03405, XENTR11930	bflo_25625
OG0000165	XENTR15301, XENTR13043	bflo_14382
OG0000165	XENTR16873, XENTR11658, XENTR00720	bflo_10979, bflo_10842, bflo_10750, bflo_15057
OG0000165	XENTR14265, XENTR04481, XENTR04329, XENTR18883, XENTR08529, XENTR02768, XENTR13290, XENTR13289, XENTR02058, XENTR02059, XENTR19075, XENTR04395, XENTR09345	bflo_06077
OG0000167	XENTR16865, XENTR16863	bflo_00939, bflo_07169
OG0000167	XENTR18214, XENTR04642, XENTR04643, XENTR03633, XENTR12761, XENTR09151, XENTR05471, XENTR02446, XENTR12175	bflo_21989, bflo_00867
OG0000168	XENTR11485, XENTR09871	bflo_03282
OG0000168	XENTR11542, XENTR17377, XENTR00071, XENTR05864	bflo_25648
OG0000168	XENTR04725	bflo_06549, bflo_06560
OG0000169	XENTR07575, XENTR17682, XENTR17683, XENTR17684, XENTR17885	bflo_14461, bflo_14463, bflo_20991
OG0000171	XENTR10513, XENTR07909	bflo_21876
OG0000171	XENTR12901	bflo_20611
OG0000171	XENTR11514	bflo_20254
OG0000171	XENTR09537	bflo_09581, bflo_14570, bflo_10289
OG0000171	XENTR13400, XENTR13399	bflo_09991, bflo_03045, bflo_02518, bflo_17344
OG0000171	XENTR05662	bflo_07453
OG0000172	XENTR05272	bflo_05089, bflo_03445, bflo_11669, bflo_25279
OG0000172	XENTR03780, XENTR04175, XENTR04174, XENTR04177, XENTR16551	bflo_13057
OG0000173	XENTR18567, XENTR18568	bflo_05379
OG0000173	XENTR18313, XENTR17877, XENTR06255, XENTR06090, XENTR08570, XENTR13645, XENTR00648, XENTR00654, XENTR08279, XENTR13600, XENTR17945, XENTR13599, XENTR05902	bflo_24130, bflo_24754
OG0000174	XENTR02208, XENTR05576	bflo_06008, bflo_06009
OG0000174	XENTR05232	bflo_00753, bflo_12996, bflo_07672
OG0000174	XENTR06550, XENTR10386	bflo_00899, bflo_08123, bflo_10447
OG0000175	XENTR08289, XENTR15844	bflo_23016, bflo_27417, bflo_07263
OG0000175	XENTR03000, XENTR09335	bflo_01116, bflo_12851, bflo_01312, bflo_01117
OG0000175	XENTR10033	bflo_13246, bflo_27066, bflo_13038
OG0000179	XENTR01942	bflo_08207, bflo_09019, bflo_09021
OG0000179	XENTR05649	bflo_14243
OG0000179	XENTR05414, XENTR12627	bflo_00377
OG0000180	XENTR00269	bflo_24613
OG0000180	XENTR14458, XENTR09734, XENTR04382, XENTR05909	bflo_23980
OG0000181	XENTR06217, XENTR12611, XENTR02755	bflo_18642
OG0000181	XENTR06005	bflo_10985
OG0000181	XENTR17190, XENTR17189, XENTR03816	bflo_08690
OG0000181	XENTR09033, XENTR12669	bflo_05297
OG0000182	XENTR14471	bflo_09048
OG0000183	XENTR02086, XENTR13524, XENTR16217	bflo_07655
OG0000183	XENTR02643	bflo_10143
OG0000184	XENTR04682, XENTR04685, XENTR04684, XENTR04683, XENTR04680, XENTR04681, XENTR03930, XENTR04679, XENTR03929	bflo_00050, bflo_00051, bflo_04054, bflo_15781
OG0000185	XENTR06208, XENTR17890	bflo_19737
OG0000185	XENTR09757, XENTR04609	bflo_12811
OG0000185	XENTR12734	bflo_01505
OG0000188	XENTR00085	bflo_05494
OG0000188	XENTR08613	bflo_20684, bflo_20685
OG0000188	XENTR02204, XENTR07576, XENTR05663	bflo_06892
OG0000188	XENTR09997, XENTR04456	bflo_22344
OG0000190	XENTR07782, XENTR06828, XENTR06827, XENTR07781, XENTR06829	bflo_26696, bflo_17661, bflo_15879
OG0000191	XENTR10870, XENTR05167, XENTR13007	bflo_18772
OG0000192	XENTR03994, XENTR04308	bflo_25238
OG0000192	XENTR16408	bflo_15818
OG0000192	XENTR01771	bflo_22744
OG0000193	XENTR18808, XENTR10186, XENTR10185, XENTR18807	bflo_26043, bflo_25943, bflo_25868, bflo_26133
OG0000193	XENTR02648	bflo_20086
OG0000194	XENTR14824, XENTR18660, XENTR00280, XENTR10034	bflo_21202, bflo_21234, bflo_21437, bflo_25298, bflo_22596, bflo_13875, bflo_04521, bflo_09655, bflo_21442, bflo_16208, bflo_22482, bflo_21915, bflo_13415
OG0000195	XENTR11322, XENTR09909, XENTR17326	bflo_12247, bflo_11387, bflo_11071
OG0000195	XENTR19159	bflo_06670, bflo_06671, bflo_06263, bflo_21166
OG0000197	XENTR05307, XENTR15908	bflo_01742, bflo_01741, bflo_01474, bflo_01054, bflo_01476, bflo_01475, bflo_01477, bflo_21550, bflo_02181, bflo_02374
OG0000197	XENTR03218, XENTR03217, XENTR15281	bflo_08557
OG0000197	XENTR12861, XENTR09625, XENTR08202, XENTR08199, XENTR08201	bflo_01547
OG0000198	XENTR01193, XENTR17668, XENTR11605, XENTR06767, XENTR06766, XENTR18054	bflo_19425, bflo_19422, bflo_19420, bflo_19423
OG0000200	XENTR00252	bflo_15720, bflo_15718, bflo_16879
OG0000201	XENTR16600, XENTR16601, XENTR04781	bflo_22807
OG0000201	XENTR04564	bflo_21108
OG0000202	XENTR06926, XENTR12390, XENTR08208	bflo_18746, bflo_27275
OG0000202	XENTR10504, XENTR02700, XENTR02277, XENTR01975, XENTR01974, XENTR01976, XENTR01977, XENTR07918, XENTR13180, XENTR02012, XENTR17556	bflo_08854, bflo_08853
OG0000203	XENTR08192, XENTR07634	bflo_01170
OG0000203	XENTR09015, XENTR08065	bflo_25089, bflo_24339, bflo_24029, bflo_24028, bflo_24027, bflo_25088, bflo_24026
OG0000204	XENTR01607, XENTR04482	bflo_03215
OG0000204	XENTR04113, XENTR02352	bflo_03064
OG0000205	XENTR12959, XENTR05519	bflo_23189
OG0000205	XENTR16886, XENTR01752, XENTR14923	bflo_02483
OG0000205	XENTR18445, XENTR10749, XENTR03131	bflo_18880
OG0000206	XENTR10880, XENTR04135	bflo_12054, bflo_11328, bflo_02019, bflo_11293, bflo_06425, bflo_06657
OG0000207	XENTR04496, XENTR02974	bflo_13202
OG0000208	XENTR16926, XENTR03526, XENTR09459, XENTR16011, XENTR11826, XENTR05993	bflo_21797, bflo_21089, bflo_20765, bflo_20766, bflo_20477, bflo_20154, bflo_20476
OG0000210	XENTR12375	bflo_26146
OG0000210	XENTR19252	bflo_26177, bflo_25940
OG0000210	XENTR04415	bflo_22179
OG0000211	XENTR02626	bflo_12798
OG0000211	XENTR00605	bflo_14216
OG0000211	XENTR03419	bflo_06051
OG0000211	XENTR15376, XENTR01456	bflo_06787
OG0000213	XENTR03518, XENTR08248	bflo_24585, bflo_27467, bflo_20763, bflo_20912, bflo_20752
OG0000215	XENTR04188	bflo_15298
OG0000216	XENTR15525	bflo_07012
OG0000218	XENTR06015	bflo_12835
OG0000219	XENTR04422, XENTR04421	bflo_13287, bflo_05984, bflo_17826, bflo_17816, bflo_17918, bflo_21445, bflo_18982, bflo_15403, bflo_17922, bflo_11310, bflo_09478, bflo_13172
OG0000220	XENTR07581	bflo_07899
OG0000220	XENTR15742	bflo_05704
OG0000221	XENTR04171, XENTR10605, XENTR06942	bflo_02108, bflo_18535, bflo_18534
OG0000221	XENTR03108, XENTR08434, XENTR08435	bflo_24796
OG0000221	XENTR10392, XENTR01755, XENTR16885	bflo_00282
OG0000222	XENTR18094, XENTR09636, XENTR09635	bflo_14099, bflo_07131, bflo_00039, bflo_14098, bflo_15183, bflo_14097, bflo_00040, bflo_14514, bflo_24486, bflo_24255
OG0000223	XENTR10692	bflo_06096
OG0000225	XENTR02888, XENTR02887, XENTR02890, XENTR02882, XENTR02884, XENTR10481, XENTR16882, XENTR02814, XENTR02816, XENTR02864, XENTR03767, XENTR05141, XENTR06741, XENTR17843, XENTR17844	bflo_11467, bflo_12198
OG0000226	XENTR11864	bflo_12072, bflo_17738
OG0000227	XENTR06938	bflo_02307
OG0000227	XENTR00522, XENTR04987	bflo_02636, bflo_10496
OG0000228	XENTR07707, XENTR15692	bflo_20305
OG0000229	XENTR07694	bflo_18348, bflo_25072, bflo_23578, bflo_25694, bflo_17957, bflo_08566, bflo_09217, bflo_20400, bflo_13429, bflo_08175, bflo_00576, bflo_08161
OG0000230	XENTR08030, XENTR08029	bflo_26037
OG0000230	XENTR08028, XENTR03529, XENTR06314	bflo_02219, bflo_02208, bflo_06554, bflo_16699
OG0000231	XENTR12600, XENTR00418, XENTR03456, XENTR16995	bflo_14395
OG0000231	XENTR00474, XENTR12545	bflo_05103
OG0000233	XENTR14531	bflo_15944, bflo_15706, bflo_16241, bflo_16463
OG0000234	XENTR08092, XENTR06076, XENTR18346	bflo_07045
OG0000234	XENTR00774, XENTR10873	bflo_04797
OG0000235	XENTR11258	bflo_22792, bflo_12083, bflo_11065, bflo_11313, bflo_10000, bflo_13433, bflo_13432
OG0000235	XENTR03491, XENTR04363, XENTR04213, XENTR04161	bflo_09528, bflo_09189, bflo_19819, bflo_04584, bflo_04593
OG0000236	XENTR08003	bflo_17564
OG0000238	XENTR01828	bflo_23355, bflo_22808
OG0000238	XENTR07222, XENTR07219, XENTR07220, XENTR07221, XENTR05205	bflo_13165
OG0000238	XENTR05204	bflo_16032
OG0000239	XENTR02896, XENTR08392	bflo_02548
OG0000239	XENTR09596	bflo_05968
OG0000239	XENTR06920, XENTR03351	bflo_02152
OG0000242	XENTR11501	bflo_03394, bflo_03145
OG0000242	XENTR19139, XENTR02853	bflo_12023
OG0000242	XENTR01304	bflo_11849
OG0000243	XENTR05310, XENTR05717	bflo_15950, bflo_12290, bflo_12291, bflo_12292
OG0000244	XENTR01248, XENTR01353, XENTR11299	bflo_12462
OG0000244	XENTR03738, XENTR10413	bflo_13161
OG0000245	XENTR14120	bflo_20961
OG0000245	XENTR18573, XENTR17216, XENTR17307, XENTR08599, XENTR10449, XENTR14505	bflo_20575
OG0000246	XENTR05669	bflo_04734
OG0000246	XENTR12561	bflo_17998
OG0000248	XENTR05728, XENTR06749, XENTR18294, XENTR06755, XENTR06750, XENTR06752	bflo_17506, bflo_17504, bflo_00059, bflo_17505, bflo_17510, bflo_17509, bflo_17511, bflo_17358
OG0000249	XENTR08519, XENTR16772, XENTR00575, XENTR09681	bflo_05893
OG0000250	XENTR02681	bflo_18168, bflo_27471
OG0000250	XENTR13730	bflo_14740
OG0000250	XENTR12693	bflo_07487
OG0000250	XENTR18990	bflo_03907
OG0000251	XENTR06246, XENTR18095	bflo_24803
OG0000251	XENTR09634	bflo_25114
OG0000251	XENTR11476, XENTR03109	bflo_01933, bflo_01932
OG0000253	XENTR17616, XENTR17617, XENTR08301, XENTR12380	bflo_07843, bflo_17259, bflo_17258, bflo_22107, bflo_22404
OG0000254	XENTR15668	bflo_13337, bflo_01449
OG0000255	XENTR09255	bflo_25398, bflo_21759
OG0000255	XENTR12056	bflo_02995, bflo_03545, bflo_03501, bflo_09026, bflo_10822, bflo_26943, bflo_10188
OG0000256	XENTR18908	bflo_15939
OG0000256	XENTR00544, XENTR12133, XENTR13229	bflo_05770, bflo_15447, bflo_15439, bflo_16355, bflo_06565, bflo_06704, bflo_05769, bflo_05771, bflo_02366
OG0000257	XENTR07148, XENTR11248	bflo_06086
OG0000257	XENTR08520	bflo_05561, bflo_05804
OG0000257	XENTR03052, XENTR13887	bflo_18300
OG0000258	XENTR05687, XENTR18554, XENTR18555, XENTR01829	bflo_22962
OG0000258	XENTR04830, XENTR00764	bflo_12243, bflo_27029
OG0000258	XENTR12963, XENTR01640	bflo_09846
OG0000259	XENTR16812, XENTR10177, XENTR18181	bflo_17290
OG0000260	XENTR02375, XENTR07041	bflo_11239
OG0000260	XENTR01980, XENTR02010, XENTR10330	bflo_10598
OG0000261	XENTR16283, XENTR07075, XENTR02029	bflo_27404, bflo_22599
OG0000265	XENTR16202, XENTR06790, XENTR04690	bflo_15782
OG0000265	XENTR16783	bflo_11416
OG0000268	XENTR02299, XENTR06273, XENTR06272	bflo_22222
OG0000268	XENTR08601, XENTR08600, XENTR12203	bflo_18613
OG0000269	XENTR03143, XENTR10754, XENTR12377	bflo_07605, bflo_07749, bflo_07444
OG0000270	XENTR01639, XENTR12962	bflo_12661
OG0000270	XENTR15949, XENTR01261	bflo_17964
OG0000273	XENTR05880	bflo_25314
OG0000273	XENTR04558	bflo_20358
OG0000275	XENTR12980, XENTR06678	bflo_23854
OG0000275	XENTR08145, XENTR07453, XENTR01933	bflo_06993
OG0000276	XENTR11774, XENTR09720	bflo_07887
OG0000277	XENTR14696, XENTR01190	bflo_21003
OG0000277	XENTR10121, XENTR08844, XENTR08749	bflo_08414, bflo_08390
OG0000278	XENTR11159	bflo_05819
OG0000278	XENTR14066	bflo_14160
OG0000278	XENTR09088	bflo_07463
OG0000280	XENTR03406, XENTR03118	bflo_05880
OG0000280	XENTR09398	bflo_17443, bflo_17444
OG0000280	XENTR05286	bflo_06595
OG0000281	XENTR11395, XENTR11394, XENTR00724, XENTR17839, XENTR12423, XENTR05941, XENTR08165	bflo_03462, bflo_16045, bflo_13261, bflo_13430, bflo_18051, bflo_13262
OG0000281	XENTR05001, XENTR04901	bflo_00368, bflo_21679, bflo_07361
OG0000282	XENTR02925, XENTR13973	bflo_18668
OG0000282	XENTR08646	bflo_16486
OG0000282	XENTR07444	bflo_09504
OG0000284	XENTR07786, XENTR15522, XENTR13217	bflo_15835
OG0000284	XENTR04307	bflo_05726, bflo_25543
OG0000285	XENTR13132	bflo_20983
OG0000286	XENTR17252, XENTR17250, XENTR17251	bflo_12906
OG0000286	XENTR14882, XENTR03100	bflo_18749
OG0000286	XENTR16087	bflo_01960, bflo_01290, bflo_12902, bflo_02311
OG0000286	XENTR08614, XENTR08615, XENTR17051	bflo_22920, bflo_15359, bflo_03473
OG0000287	XENTR00628, XENTR08815, XENTR09170	bflo_10114
OG0000288	XENTR07811	bflo_26633, bflo_01668
OG0000288	XENTR09626, XENTR07805	bflo_01426
OG0000289	XENTR02120, XENTR05756	bflo_06472
OG0000290	XENTR04155	bflo_13988, bflo_13058
OG0000295	XENTR03072	bflo_22289, bflo_22293, bflo_22290
OG0000295	XENTR01672	bflo_23384
OG0000296	XENTR15309	bflo_21806
OG0000296	XENTR04749, XENTR11549	bflo_02743
OG0000296	XENTR00542, XENTR12575	bflo_05453
OG0000296	XENTR17014, XENTR02673	bflo_26263
OG0000296	XENTR06270, XENTR06080	bflo_12924
OG0000297	XENTR05837, XENTR10437, XENTR10438, XENTR17204, XENTR02128, XENTR02129, XENTR16806	bflo_21703
OG0000298	XENTR15513, XENTR15512, XENTR19224, XENTR17746, XENTR06109, XENTR04556	bflo_06989, bflo_18469, bflo_04812, bflo_04804, bflo_08802, bflo_12596, bflo_14438, bflo_03133, bflo_03983
OG0000299	XENTR10892, XENTR10893, XENTR02454	bflo_05834
OG0000300	XENTR05754	bflo_00967
OG0000300	XENTR05964	bflo_02864, bflo_02859
OG0000300	XENTR06113	bflo_18464, bflo_25214
OG0000300	XENTR14062	bflo_02251, bflo_22286
OG0000300	XENTR13392	bflo_17470, bflo_17471
OG0000300	XENTR05895	bflo_14805
OG0000301	XENTR10255	bflo_08303
OG0000301	XENTR04265, XENTR08731, XENTR05595	bflo_07441
OG0000301	XENTR00731, XENTR05032	bflo_04893
OG0000301	XENTR12661	bflo_07443
OG0000302	XENTR16030	bflo_00916
OG0000303	XENTR17264	bflo_19682, bflo_04190, bflo_19362, bflo_01232, bflo_17806, bflo_04194, bflo_13494, bflo_11143, bflo_04240, bflo_19769, bflo_04251, bflo_04264, bflo_04181, bflo_19235, bflo_04687, bflo_14966, bflo_17048, bflo_19471, bflo_20673, bflo_14770, bflo_02632, bflo_02299, bflo_11362, bflo_22868, bflo_02300, bflo_04188, bflo_01268, bflo_01844, bflo_23879, bflo_01137, bflo_01131, bflo_02301, bflo_03675, bflo_16306, bflo_01113
OG0000305	XENTR15555	bflo_11095
OG0000305	XENTR05359	bflo_00776
OG0000305	XENTR04162, XENTR07218	bflo_26487
OG0000306	XENTR13781, XENTR07294, XENTR01939, XENTR04873	bflo_26863, bflo_07664
