Orthogroup	XENTR	LYTVA_ok
OG0006085	XENTR01611	LYTVA_20707
OG0006087	XENTR04594	LYTVA_18008
OG0006090	XENTR13443	LYTVA_03604
OG0006092	XENTR01485	LYTVA_10788
OG0006095	XENTR14710	LYTVA_10853
OG0006097	XENTR12426	LYTVA_23531
OG0006098	XENTR08186	LYTVA_22365
OG0006099	XENTR01273, XENTR12991	LYTVA_13095
OG0006100	XENTR10987	LYTVA_29248
OG0006102	XENTR08091	LYTVA_22045
OG0006103	XENTR08008	LYTVA_29588
OG0006104	XENTR13714	LYTVA_10546
OG0006107	XENTR14034, XENTR14033	LYTVA_24540
OG0006108	XENTR12923	LYTVA_23964, LYTVA_08693
OG0006110	XENTR10136	LYTVA_18814, LYTVA_24967, LYTVA_18813
OG0006113	XENTR04621	LYTVA_05051
OG0006114	XENTR02803	LYTVA_10473, LYTVA_25053
OG0006115	XENTR09139	LYTVA_27463
OG0006116	XENTR14543	LYTVA_27235, LYTVA_06464
OG0006117	XENTR13745	LYTVA_27244
OG0006118	XENTR03384	LYTVA_10793, LYTVA_23805
OG0006119	XENTR08875	LYTVA_23602, LYTVA_19800
OG0006120	XENTR00584, XENTR09766	LYTVA_00995
OG0006122	XENTR13129	LYTVA_04659, LYTVA_10846, LYTVA_27299
OG0006123	XENTR18981	LYTVA_19340
OG0006124	XENTR07608	LYTVA_06395
OG0006126	XENTR04925	LYTVA_23370
OG0006127	XENTR07638	LYTVA_18329
OG0006128	XENTR13569	LYTVA_17239
OG0006129	XENTR03488, XENTR13796	LYTVA_06559
OG0006130	XENTR12277	LYTVA_21243
OG0006131	XENTR16174	LYTVA_26134
OG0006132	XENTR09551	LYTVA_09437, LYTVA_13580
OG0006133	XENTR09837	LYTVA_18256
OG0006134	XENTR14999	LYTVA_15355
OG0006135	XENTR12446	LYTVA_08555
OG0006136	XENTR05198	LYTVA_13009
OG0006137	XENTR17758	LYTVA_10892
OG0006139	XENTR17331	LYTVA_09549
OG0006140	XENTR03667	LYTVA_08265
OG0006144	XENTR06622, XENTR06621	LYTVA_24031, LYTVA_24305
OG0006145	XENTR04064	LYTVA_21368
OG0006146	XENTR07572, XENTR07573	LYTVA_11498
OG0006148	XENTR04750	LYTVA_21331, LYTVA_11302
OG0006152	XENTR07468	LYTVA_06919
OG0006153	XENTR05646	LYTVA_10935
OG0006154	XENTR11239	LYTVA_01933, LYTVA_09533
OG0006155	XENTR12154	LYTVA_00694, LYTVA_03469
OG0006156	XENTR16540	LYTVA_16773
OG0006158	XENTR14287, XENTR03057	LYTVA_20335
OG0006159	XENTR18552	LYTVA_03345
OG0006160	XENTR06388	LYTVA_03489
OG0006161	XENTR03324	LYTVA_27508
OG0006162	XENTR09836, XENTR09835	LYTVA_24733
OG0006163	XENTR02676	LYTVA_22611
OG0006164	XENTR18051	LYTVA_27139, LYTVA_12217
OG0006165	XENTR02514	LYTVA_20359
OG0006167	XENTR07924	LYTVA_28551, LYTVA_26232
OG0006168	XENTR04926	LYTVA_04359
OG0006170	XENTR08214	LYTVA_29594
OG0006171	XENTR12055	LYTVA_11983
OG0006172	XENTR03028	LYTVA_28531
OG0006174	XENTR14083, XENTR13225	LYTVA_00162
OG0006175	XENTR04518	LYTVA_19822
OG0006176	XENTR14826	LYTVA_16691, LYTVA_26008
OG0006177	XENTR13707	LYTVA_27891
OG0006179	XENTR11876	LYTVA_23608
OG0006180	XENTR04977	LYTVA_23322
OG0006182	XENTR17070	LYTVA_12535, LYTVA_06005
OG0006184	XENTR10398	LYTVA_29900
OG0006185	XENTR04641	LYTVA_06858
OG0006186	XENTR02839	LYTVA_29152
OG0006187	XENTR12298, XENTR12297	LYTVA_26400
OG0006188	XENTR08108	LYTVA_16418
OG0006189	XENTR05613	LYTVA_29896
OG0006190	XENTR15217	LYTVA_15219
OG0006191	XENTR17542	LYTVA_01224
OG0006192	XENTR14355	LYTVA_12518
OG0006193	XENTR04349	LYTVA_00867
OG0006194	XENTR15322	LYTVA_13643
OG0006195	XENTR15174	LYTVA_22252
OG0006196	XENTR03085	LYTVA_08398, LYTVA_07816, LYTVA_02015
OG0006198	XENTR13099	LYTVA_08442
OG0006199	XENTR06761, XENTR06762	LYTVA_14501
OG0006201	XENTR01161	LYTVA_12354, LYTVA_07705
OG0006202	XENTR15922	LYTVA_22359
OG0006204	XENTR13371	LYTVA_08879, LYTVA_08880
OG0006205	XENTR08784, XENTR08783	LYTVA_03187, LYTVA_21645, LYTVA_07689
OG0006206	XENTR14852, XENTR06668	LYTVA_23264
OG0006207	XENTR03524	LYTVA_12635
OG0006208	XENTR05045	LYTVA_23992
OG0006209	XENTR08641	LYTVA_24210
OG0006210	XENTR02933	LYTVA_22429
OG0006211	XENTR06206, XENTR06205	LYTVA_24533
OG0006212	XENTR12988	LYTVA_09752
OG0006213	XENTR08416	LYTVA_13202
OG0006214	XENTR11798	LYTVA_24527, LYTVA_03579
OG0006216	XENTR14792	LYTVA_18233
OG0006217	XENTR09237	LYTVA_00503
OG0006219	XENTR03243, XENTR03244	LYTVA_26279, LYTVA_25144
OG0006220	XENTR04214	LYTVA_23174
OG0006221	XENTR08012, XENTR06906	LYTVA_20698
OG0006223	XENTR07943	LYTVA_24320
OG0006224	XENTR13017	LYTVA_01497
OG0006226	XENTR04747	LYTVA_20660
OG0006227	XENTR01910	LYTVA_28417
OG0006228	XENTR09481	LYTVA_15203
OG0006229	XENTR03562	LYTVA_30192
OG0006230	XENTR04159	LYTVA_00537
OG0006231	XENTR07806	LYTVA_25016
OG0006232	XENTR16162	LYTVA_07562, LYTVA_07559
OG0006233	XENTR13560	LYTVA_28768, LYTVA_06160
OG0006234	XENTR00067	LYTVA_10376
OG0006237	XENTR16475	LYTVA_21082
OG0006238	XENTR10713	LYTVA_04855
OG0006239	XENTR09561	LYTVA_08127, LYTVA_17209
OG0006240	XENTR14524	LYTVA_24901
OG0006243	XENTR14329	LYTVA_03083
OG0006244	XENTR01206	LYTVA_08175
OG0006245	XENTR10382	LYTVA_19353
OG0006246	XENTR08317, XENTR08316	LYTVA_07275
OG0006247	XENTR15049	LYTVA_07282
OG0006249	XENTR18011	LYTVA_20075
OG0006251	XENTR17672, XENTR17673	LYTVA_22113
OG0006254	XENTR04794	LYTVA_02629
OG0006255	XENTR13581	LYTVA_18641
OG0006256	XENTR12974	LYTVA_03646
OG0006257	XENTR14368	LYTVA_08773
OG0006259	XENTR15431, XENTR15430	LYTVA_12249
OG0006260	XENTR07975	LYTVA_24680
OG0006261	XENTR02875	LYTVA_21905
OG0006262	XENTR10478	LYTVA_05052
OG0006263	XENTR16349	LYTVA_05073, LYTVA_30238
OG0006264	XENTR12516	LYTVA_04976
OG0006266	XENTR05490	LYTVA_00821, LYTVA_12092
OG0006267	XENTR08276	LYTVA_03493
OG0006270	XENTR07745	LYTVA_13231
OG0006271	XENTR15420	LYTVA_00237, LYTVA_22321
OG0006272	XENTR08299	LYTVA_21094
OG0006274	XENTR10037	LYTVA_12438
OG0006275	XENTR07622	LYTVA_06690
OG0006276	XENTR13030	LYTVA_02383
OG0006279	XENTR16888	LYTVA_00639
OG0006280	XENTR01612	LYTVA_19738
OG0006281	XENTR12028	LYTVA_10059
OG0006283	XENTR02905	LYTVA_14837
OG0006284	XENTR06698	LYTVA_13767
OG0006285	XENTR13372	LYTVA_17560
OG0006286	XENTR17703	LYTVA_20377, LYTVA_20379
OG0006287	XENTR09075	LYTVA_30012
OG0006288	XENTR10301	LYTVA_02481
OG0006289	XENTR14556	LYTVA_24452
OG0006290	XENTR11599	LYTVA_09893
OG0006291	XENTR03996	LYTVA_29741
OG0006292	XENTR01719	LYTVA_05869
OG0006293	XENTR13916	LYTVA_10380
OG0006294	XENTR03051	LYTVA_29965
OG0006295	XENTR01520	LYTVA_15601
OG0006296	XENTR00735	LYTVA_05537
OG0006297	XENTR11225	LYTVA_21669, LYTVA_11418
OG0006298	XENTR06203	LYTVA_01860
OG0006300	XENTR07486, XENTR07487	LYTVA_16017
OG0006301	XENTR02417	LYTVA_26860
OG0006302	XENTR12112	LYTVA_12764
OG0006304	XENTR07711	LYTVA_01111
OG0006305	XENTR17559, XENTR18952	LYTVA_08171
OG0006307	XENTR02770	LYTVA_15501
OG0006308	XENTR08889	LYTVA_21772
OG0006309	XENTR14030	LYTVA_15703
OG0006310	XENTR04453	LYTVA_21738, LYTVA_17277
OG0006311	XENTR15701, XENTR15702	LYTVA_02260
OG0006312	XENTR14039	LYTVA_24684, LYTVA_10015
OG0006313	XENTR12867	LYTVA_29847
OG0006314	XENTR14429	LYTVA_01982
OG0006315	XENTR14232	LYTVA_03118
OG0006316	XENTR13989, XENTR13988	LYTVA_16164
OG0006318	XENTR08794, XENTR10765	LYTVA_21680
OG0006319	XENTR17260	LYTVA_29168
OG0006320	XENTR10726	LYTVA_01264
OG0006321	XENTR09888	LYTVA_18675
OG0006322	XENTR02812	LYTVA_00779
OG0006323	XENTR10824	LYTVA_17375
OG0006324	XENTR04618	LYTVA_20532
OG0006325	XENTR06243	LYTVA_25169
OG0006326	XENTR11955	LYTVA_03655
OG0006327	XENTR15639	LYTVA_12932
OG0006328	XENTR08357	LYTVA_15537
OG0006329	XENTR01907	LYTVA_23431
OG0006332	XENTR11820	LYTVA_15890
OG0006333	XENTR00638, XENTR00639, XENTR11160	LYTVA_27460, LYTVA_29669
OG0006334	XENTR11454	LYTVA_14718
OG0006336	XENTR14065	LYTVA_00586
OG0006337	XENTR03411	LYTVA_10677, LYTVA_08724
OG0006339	XENTR00791	LYTVA_06468
OG0006340	XENTR08910	LYTVA_15371
OG0006341	XENTR01670	LYTVA_19336
OG0006343	XENTR14450	LYTVA_02215
OG0006345	XENTR09326	LYTVA_25563
OG0006347	XENTR05199	LYTVA_08976
OG0006348	XENTR06843	LYTVA_15174, LYTVA_20871
OG0006350	XENTR13659	LYTVA_23710
OG0006351	XENTR17000, XENTR16531	LYTVA_19031
OG0006352	XENTR04339	LYTVA_10172
OG0006353	XENTR02093	LYTVA_27238
OG0006356	XENTR11146	LYTVA_26136
OG0006357	XENTR09643	LYTVA_14657
OG0006357	XENTR09642	LYTVA_13374, LYTVA_16608
OG0006359	XENTR13253	LYTVA_13383
OG0006360	XENTR11510	LYTVA_03777
OG0006361	XENTR00506	LYTVA_28927
OG0006362	XENTR05459	LYTVA_26128
OG0006363	XENTR09507	LYTVA_00665, LYTVA_07751, LYTVA_18871
OG0006364	XENTR09578	LYTVA_28369
OG0006366	XENTR03200	LYTVA_20716, LYTVA_20715
OG0006367	XENTR16726	LYTVA_03176
OG0006368	XENTR01724	LYTVA_10249, LYTVA_23334
OG0006370	XENTR06294	LYTVA_04206
OG0006372	XENTR08472	LYTVA_21306
OG0006375	XENTR01833	LYTVA_06882
OG0006376	XENTR07738	LYTVA_06064
OG0006377	XENTR13700, XENTR18549, XENTR18550	LYTVA_15590
OG0006378	XENTR05710	LYTVA_22931, LYTVA_06148
OG0006379	XENTR03826	LYTVA_29271
OG0006380	XENTR07519	LYTVA_25935
OG0006381	XENTR06606	LYTVA_17000
OG0006382	XENTR08999	LYTVA_18772
OG0006383	XENTR15954	LYTVA_13675
OG0006384	XENTR13211	LYTVA_24319, LYTVA_18270
OG0006385	XENTR14544	LYTVA_20203
OG0006386	XENTR12059	LYTVA_22817
OG0006387	XENTR17469, XENTR08445	LYTVA_05267
OG0006391	XENTR02605	LYTVA_14602
OG0006393	XENTR07149, XENTR11546	LYTVA_25758
OG0006394	XENTR05625	LYTVA_27935
OG0006395	XENTR18848, XENTR18849	LYTVA_00686
OG0006396	XENTR05740	LYTVA_07105
OG0006401	XENTR17593, XENTR13636	LYTVA_12517
OG0006402	XENTR05561	LYTVA_25883, LYTVA_01268
OG0006405	XENTR18434	LYTVA_12046
OG0006406	XENTR01666, XENTR10929	LYTVA_08686
OG0006407	XENTR01503, XENTR01502, XENTR14495	LYTVA_27289
OG0006414	XENTR06709	LYTVA_20370
OG0006442	XENTR08173	LYTVA_14699
OG0006443	XENTR09473	LYTVA_11664
OG0006446	XENTR16098	LYTVA_23069
OG0006447	XENTR07741	LYTVA_19506
OG0006448	XENTR02943	LYTVA_05233, LYTVA_18934
OG0006452	XENTR02590, XENTR02788	LYTVA_23537
OG0006454	XENTR04050	LYTVA_20253
OG0006456	XENTR08352	LYTVA_06983
OG0006457	XENTR11459, XENTR11458	LYTVA_08914
OG0006458	XENTR02651	LYTVA_26122, LYTVA_18644
OG0006459	XENTR08528	LYTVA_17229
OG0006460	XENTR00159	LYTVA_04378
OG0006461	XENTR07035	LYTVA_16875
OG0006462	XENTR01277	LYTVA_25038
OG0006464	XENTR10541	LYTVA_09677
OG0006465	XENTR07508	LYTVA_24854
OG0006468	XENTR05148	LYTVA_16194
OG0006469	XENTR07325	LYTVA_27245
OG0006470	XENTR15042	LYTVA_17710
OG0006471	XENTR14365	LYTVA_23270
OG0006474	XENTR00813	LYTVA_05368
OG0006475	XENTR10608	LYTVA_25848
OG0006476	XENTR04361	LYTVA_26882, LYTVA_25653
OG0006477	XENTR04447	LYTVA_15688
OG0006478	XENTR14784	LYTVA_15588
OG0006479	XENTR08062	LYTVA_26821
OG0006480	XENTR17557	LYTVA_02980
OG0006483	XENTR10963	LYTVA_09398
OG0006485	XENTR16219	LYTVA_11001
OG0006487	XENTR02802	LYTVA_27373
OG0006488	XENTR02069	LYTVA_20193
OG0006490	XENTR10811	LYTVA_20284
OG0006491	XENTR07123	LYTVA_20650, LYTVA_20929
OG0006493	XENTR17127, XENTR17126	LYTVA_07017
OG0006494	XENTR09027	LYTVA_02892
OG0006495	XENTR18761	LYTVA_06046
OG0006496	XENTR00108	LYTVA_17185
OG0006498	XENTR16311	LYTVA_28147
OG0006499	XENTR01284	LYTVA_05980
OG0006500	XENTR11715	LYTVA_02691
OG0006501	XENTR12662	LYTVA_26999
OG0006502	XENTR18276	LYTVA_24260
OG0006503	XENTR17521	LYTVA_26898, LYTVA_05750
OG0006504	XENTR07120	LYTVA_09504
OG0006505	XENTR02899	LYTVA_11472
OG0006506	XENTR01492	LYTVA_17435
OG0006508	XENTR12459, XENTR11779	LYTVA_07361
OG0006509	XENTR13835	LYTVA_15412
OG0006510	XENTR16128	LYTVA_08384
OG0006512	XENTR05619	LYTVA_30128
OG0006513	XENTR00521	LYTVA_28137
OG0006514	XENTR05648	LYTVA_01073
OG0006516	XENTR13095	LYTVA_11733
OG0006517	XENTR09962	LYTVA_16158
OG0006518	XENTR09393	LYTVA_28173
OG0006519	XENTR05535	LYTVA_10465
OG0006520	XENTR13195	LYTVA_21292
OG0006522	XENTR10203	LYTVA_15596
OG0006523	XENTR02071	LYTVA_08627
OG0006524	XENTR02379	LYTVA_04484
OG0006527	XENTR17417	LYTVA_21728
OG0006528	XENTR04191	LYTVA_09484
OG0006530	XENTR16908	LYTVA_15081, LYTVA_03086
OG0006532	XENTR09832	LYTVA_17206, LYTVA_14261
OG0006534	XENTR11837	LYTVA_04214, LYTVA_29677, LYTVA_29678
OG0006535	XENTR18789	LYTVA_07517
OG0006536	XENTR11449	LYTVA_00601
OG0006538	XENTR03139	LYTVA_09279, LYTVA_09562
OG0006540	XENTR11917	LYTVA_09467
OG0006541	XENTR13987	LYTVA_10494, LYTVA_18775
OG0006542	XENTR13194	LYTVA_21291
OG0006543	XENTR05755	LYTVA_04135
OG0006544	XENTR15901	LYTVA_14693
OG0006545	XENTR06549	LYTVA_01760
OG0006546	XENTR13406	LYTVA_01454
OG0006549	XENTR02344	LYTVA_18867, LYTVA_12605
OG0006550	XENTR00769, XENTR00770	LYTVA_13032
OG0006551	XENTR18892	LYTVA_13998
OG0006552	XENTR05835	LYTVA_26407, LYTVA_24481
OG0006553	XENTR01394	LYTVA_29930
OG0006554	XENTR10302	LYTVA_12888
OG0006555	XENTR04187	LYTVA_16831
OG0006556	XENTR16928	LYTVA_26732
OG0006557	XENTR04539	LYTVA_12631
OG0006559	XENTR13926, XENTR04712	LYTVA_03268
OG0006560	XENTR12102	LYTVA_08974
OG0006561	XENTR09007	LYTVA_24027
OG0006562	XENTR12591, XENTR12589	LYTVA_19964
OG0006563	XENTR14698	LYTVA_18929
OG0006564	XENTR07133	LYTVA_17098
OG0006565	XENTR05991, XENTR11310	LYTVA_13713
OG0006566	XENTR07371	LYTVA_09754
OG0006568	XENTR09608	LYTVA_06190
OG0006569	XENTR00615	LYTVA_03300
OG0006570	XENTR12937	LYTVA_13429, LYTVA_29990
OG0006571	XENTR05803	LYTVA_08745, LYTVA_10211
OG0006572	XENTR00004	LYTVA_16419
OG0006573	XENTR10805	LYTVA_09033
OG0006574	XENTR04351	LYTVA_00840
OG0006575	XENTR06177	LYTVA_05866
OG0006578	XENTR12631, XENTR12630	LYTVA_22950
OG0006579	XENTR13945	LYTVA_08994
OG0006580	XENTR13958, XENTR13959	LYTVA_10761
OG0006581	XENTR10059	LYTVA_23340
OG0006583	XENTR16033	LYTVA_06366, LYTVA_06364
OG0006584	XENTR02296	LYTVA_16648, LYTVA_29363
OG0006586	XENTR00497	LYTVA_28714
OG0006587	XENTR11980	LYTVA_05539, LYTVA_05540
OG0006589	XENTR01351	LYTVA_06627
OG0006590	XENTR14263	LYTVA_05645
OG0006592	XENTR01236	LYTVA_26345, LYTVA_15825
OG0006593	XENTR12622	LYTVA_06771
OG0006595	XENTR09437	LYTVA_09564
OG0006596	XENTR12773	LYTVA_20385
OG0006598	XENTR14326	LYTVA_06758
OG0006599	XENTR02707, XENTR16196	LYTVA_06203, LYTVA_14788
OG0006601	XENTR18766, XENTR06297, XENTR01087	LYTVA_17737
OG0006602	XENTR15212	LYTVA_05608
OG0006603	XENTR10213	LYTVA_08641, LYTVA_04115
OG0006604	XENTR09447, XENTR09446	LYTVA_12633
OG0006606	XENTR05954	LYTVA_25434
OG0006607	XENTR13594	LYTVA_15137
OG0006608	XENTR00251	LYTVA_30198
OG0006609	XENTR06296	LYTVA_22539, LYTVA_17868
OG0006610	XENTR07341	LYTVA_13093
OG0006611	XENTR05216	LYTVA_27380
OG0006612	XENTR11538	LYTVA_10377
OG0006614	XENTR18989	LYTVA_25195
OG0006615	XENTR06546	LYTVA_28757
OG0006616	XENTR09627	LYTVA_09876
OG0006618	XENTR16353	LYTVA_05239
OG0006619	XENTR02127, XENTR02126	LYTVA_15850
OG0006621	XENTR16711	LYTVA_17213
OG0006622	XENTR12562	LYTVA_03022
OG0006623	XENTR09849	LYTVA_20399
OG0006624	XENTR01731	LYTVA_18192
OG0006625	XENTR04207	LYTVA_28210, LYTVA_28205
OG0006626	XENTR04565, XENTR13907	LYTVA_27488
OG0006627	XENTR17718	LYTVA_27904, LYTVA_23869
OG0006628	XENTR02668	LYTVA_28784
OG0006630	XENTR08125	LYTVA_19052
OG0006631	XENTR19213	LYTVA_04170
OG0006632	XENTR10907, XENTR07445	LYTVA_27328
OG0006633	XENTR02142	LYTVA_27702
OG0006635	XENTR01982	LYTVA_05243
OG0006636	XENTR11494	LYTVA_25039
OG0006637	XENTR05016	LYTVA_27827
OG0006638	XENTR15778	LYTVA_18002
OG0006640	XENTR12743	LYTVA_26611
OG0006641	XENTR03024	LYTVA_08574
OG0006642	XENTR08911	LYTVA_06650
OG0006645	XENTR13154	LYTVA_04436
OG0006646	XENTR01407	LYTVA_02342
OG0006649	XENTR10760	LYTVA_03225
OG0006651	XENTR12537	LYTVA_15341
OG0006653	XENTR09964	LYTVA_16261
OG0006654	XENTR14617	LYTVA_16871, LYTVA_29076
OG0006655	XENTR05829	LYTVA_26567
OG0006656	XENTR19261, XENTR19010	LYTVA_25366
OG0006657	XENTR10304	LYTVA_16841
OG0006658	XENTR09594	LYTVA_06859
OG0006660	XENTR07050	LYTVA_18491
OG0006661	XENTR11919	LYTVA_19764
OG0006662	XENTR02635	LYTVA_17398, LYTVA_22679
OG0006663	XENTR03207	LYTVA_20322
OG0006664	XENTR06837	LYTVA_14742, LYTVA_25776
OG0006666	XENTR04836	LYTVA_29336
OG0006668	XENTR10580	LYTVA_18468
OG0006669	XENTR13698	LYTVA_22893, LYTVA_02320
OG0006672	XENTR10612	LYTVA_10481
OG0006673	XENTR06476	LYTVA_21845
OG0006675	XENTR11950	LYTVA_17630
OG0006677	XENTR13655, XENTR13654	LYTVA_28901
OG0006678	XENTR13719	LYTVA_15419, LYTVA_15428
OG0006681	XENTR03638	LYTVA_17496, LYTVA_30119
OG0006683	XENTR10018	LYTVA_28355, LYTVA_25958
OG0006684	XENTR16293	LYTVA_16659
OG0006686	XENTR06782	LYTVA_23375
OG0006687	XENTR12769	LYTVA_26198
OG0006688	XENTR13607	LYTVA_14540
OG0006689	XENTR01441	LYTVA_01418
OG0006692	XENTR13963	LYTVA_23399
OG0006693	XENTR12746	LYTVA_27909, LYTVA_00873
OG0006694	XENTR04108	LYTVA_24646, LYTVA_15455
OG0006695	XENTR13948	LYTVA_15983
OG0006696	XENTR00610	LYTVA_15759, LYTVA_01261
OG0006697	XENTR10497	LYTVA_29458
OG0006698	XENTR05149	LYTVA_17453
OG0006699	XENTR06331, XENTR06330	LYTVA_12681
OG0006700	XENTR03198	LYTVA_17631
OG0006703	XENTR04634	LYTVA_11046
OG0006704	XENTR13888, XENTR13889	LYTVA_21918, LYTVA_05361
OG0006705	XENTR00293	LYTVA_05456
OG0006706	XENTR07780	LYTVA_06256
OG0006707	XENTR16134	LYTVA_21353, LYTVA_05353
OG0006709	XENTR05409	LYTVA_04967
OG0006710	XENTR18018	LYTVA_22943
OG0006711	XENTR08893	LYTVA_06285
OG0006712	XENTR03007	LYTVA_17236
OG0006713	XENTR08986, XENTR14768	LYTVA_11734
OG0006714	XENTR08721	LYTVA_07448
OG0006715	XENTR17785, XENTR13166	LYTVA_21903
OG0006716	XENTR13038	LYTVA_15879
OG0006718	XENTR09540	LYTVA_10471
OG0006719	XENTR09126	LYTVA_17998
OG0006720	XENTR09067	LYTVA_18202, LYTVA_11727
OG0006721	XENTR08095	LYTVA_23599, LYTVA_16518
OG0006725	XENTR07038	LYTVA_04515
OG0006726	XENTR09612	LYTVA_14167
OG0006727	XENTR05898	LYTVA_03217
OG0006729	XENTR02778	LYTVA_10174
OG0006730	XENTR07699	LYTVA_26842, LYTVA_09573
OG0006731	XENTR14502	LYTVA_14636, LYTVA_20696
OG0006732	XENTR17486	LYTVA_27994
OG0006733	XENTR12805	LYTVA_04666
OG0006734	XENTR17831	LYTVA_09848, LYTVA_16010, LYTVA_10461
OG0006736	XENTR09191, XENTR10482	LYTVA_29486
OG0006737	XENTR00969	LYTVA_29487
OG0006739	XENTR07449	LYTVA_17045
OG0006741	XENTR08382	LYTVA_07167
OG0006742	XENTR05493	LYTVA_12227
OG0006744	XENTR02584	LYTVA_25656
OG0006745	XENTR09899	LYTVA_14746
OG0006748	XENTR03274	LYTVA_27286
OG0006749	XENTR01774	LYTVA_12229
OG0006752	XENTR02646	LYTVA_28315
OG0006753	XENTR11694	LYTVA_13933
OG0006757	XENTR12333	LYTVA_23576
OG0006758	XENTR19253	LYTVA_06304
OG0006760	XENTR04753, XENTR04751, XENTR04752	LYTVA_07257, LYTVA_20797
OG0006761	XENTR01047	LYTVA_06182
OG0006762	XENTR06563	LYTVA_02692
OG0006763	XENTR16927, XENTR12254	LYTVA_22010
OG0006764	XENTR01594	LYTVA_25681
OG0006766	XENTR12590, XENTR12592	LYTVA_28194
OG0006769	XENTR18589	LYTVA_29698
OG0006770	XENTR10049	LYTVA_04844
OG0006772	XENTR06880, XENTR06881	LYTVA_12214, LYTVA_14428
OG0006775	XENTR01837	LYTVA_15090
OG0006776	XENTR07592	LYTVA_22877
OG0006777	XENTR14289	LYTVA_13418
OG0006780	XENTR12106	LYTVA_14471, LYTVA_01364
OG0006787	XENTR03340, XENTR10845	LYTVA_11265
OG0006826	XENTR13782	LYTVA_11589
OG0006827	XENTR00081	LYTVA_29607, LYTVA_23359
OG0006828	XENTR08258	LYTVA_18128
OG0006829	XENTR09763	LYTVA_26171, LYTVA_11011
OG0006830	XENTR13305	LYTVA_03690
OG0006831	XENTR14217	LYTVA_11012
OG0006832	XENTR10958	LYTVA_03098
OG0006837	XENTR02650	LYTVA_26125, LYTVA_14948
OG0006838	XENTR01852	LYTVA_08816
OG0006839	XENTR04909, XENTR17585	LYTVA_27524, LYTVA_05200
OG0006842	XENTR10401	LYTVA_10835, LYTVA_21530
OG0006844	XENTR08527	LYTVA_10802
OG0006845	XENTR11640	LYTVA_21346
OG0006846	XENTR12109	LYTVA_05173
OG0006847	XENTR00872	LYTVA_09927
OG0006850	XENTR05570	LYTVA_19496
OG0006851	XENTR13145	LYTVA_05387, LYTVA_26308
OG0006852	XENTR01320	LYTVA_26432
OG0006853	XENTR15554	LYTVA_07171
OG0006856	XENTR01007	LYTVA_24415
OG0006857	XENTR02316	LYTVA_12258
OG0006860	XENTR10215	LYTVA_03678
OG0006861	XENTR04183	LYTVA_16403, LYTVA_25528
OG0006862	XENTR13534	LYTVA_26775
OG0006864	XENTR01809	LYTVA_00261
OG0006865	XENTR09213	LYTVA_05819
OG0006866	XENTR17686	LYTVA_12396
OG0006867	XENTR01657	LYTVA_03041, LYTVA_04798
OG0006868	XENTR07053	LYTVA_19737
OG0006869	XENTR02833	LYTVA_01897
OG0006871	XENTR07430	LYTVA_14404
OG0006872	XENTR03744	LYTVA_01971
OG0006873	XENTR13913	LYTVA_17188
OG0006874	XENTR14555	LYTVA_28249
OG0006875	XENTR10450	LYTVA_03423, LYTVA_15770
OG0006876	XENTR00090	LYTVA_02849
OG0006877	XENTR05237	LYTVA_19179
OG0006878	XENTR12365	LYTVA_11522
OG0006879	XENTR17009	LYTVA_26103
OG0006882	XENTR10988	LYTVA_07357
OG0006884	XENTR07604	LYTVA_28218
OG0006885	XENTR04782	LYTVA_05028
OG0006887	XENTR13961	LYTVA_13116
OG0006888	XENTR02537	LYTVA_00517, LYTVA_00518
OG0006889	XENTR05963	LYTVA_01644
OG0006890	XENTR09541	LYTVA_18386
OG0006892	XENTR00113	LYTVA_15888
OG0006893	XENTR17439	LYTVA_24058
OG0006894	XENTR13122	LYTVA_09646
OG0006895	XENTR11833	LYTVA_00144
OG0006896	XENTR12639	LYTVA_24349
OG0006898	XENTR07636	LYTVA_07336
OG0006899	XENTR12237	LYTVA_21244
OG0006900	XENTR09605	LYTVA_04930, LYTVA_08638
OG0006901	XENTR00120	LYTVA_26182
OG0006903	XENTR15633, XENTR06864	LYTVA_12367
OG0006904	XENTR03460	LYTVA_10834
OG0006905	XENTR19260	LYTVA_15524, LYTVA_28132
OG0006906	XENTR10195	LYTVA_06059, LYTVA_24234
OG0006907	XENTR18404	LYTVA_03614, LYTVA_05381
OG0006908	XENTR03672	LYTVA_27883
OG0006909	XENTR18357	LYTVA_12899
OG0006911	XENTR17645	LYTVA_16725, LYTVA_24818
OG0006912	XENTR03948	LYTVA_23371
OG0006913	XENTR04002	LYTVA_29960, LYTVA_18567
OG0006914	XENTR15248	LYTVA_19647
OG0006915	XENTR05683	LYTVA_13564, LYTVA_19160
OG0006916	XENTR18036	LYTVA_08740, LYTVA_21571
OG0006917	XENTR03266	LYTVA_21371
OG0006918	XENTR10731, XENTR10730	LYTVA_08198
OG0006919	XENTR12172	LYTVA_22591
OG0006921	XENTR10556	LYTVA_05031
OG0006924	XENTR06768	LYTVA_28512
OG0006925	XENTR03837	LYTVA_15745
OG0006926	XENTR12859	LYTVA_19475
OG0006928	XENTR10691	LYTVA_16738
OG0006930	XENTR05716	LYTVA_06357
OG0006931	XENTR12285	LYTVA_24387
OG0006932	XENTR01275	LYTVA_25041
OG0006934	XENTR15092	LYTVA_28488
OG0006935	XENTR08699	LYTVA_12955
OG0006936	XENTR08928	LYTVA_18797
OG0006937	XENTR04504	LYTVA_10646
