Orthogroup	ASTMX	LYTVA_ok
OG0006764	ASTMX04734	LYTVA_25681
OG0006766	ASTMX03906	LYTVA_28194
OG0006769	ASTMX00239	LYTVA_29698
OG0006770	ASTMX05163, ASTMX17797	LYTVA_04844
OG0006772	ASTMX17412	LYTVA_12214, LYTVA_14428
OG0006775	ASTMX07700	LYTVA_15090
OG0006776	ASTMX14097	LYTVA_22877
OG0006777	ASTMX09376	LYTVA_13418
OG0006780	ASTMX04854	LYTVA_14471, LYTVA_01364
OG0006787	ASTMX01901, ASTMX01425	LYTVA_11265
OG0006827	ASTMX03162	LYTVA_29607, LYTVA_23359
OG0006828	ASTMX06916	LYTVA_18128
OG0006829	ASTMX16614	LYTVA_26171, LYTVA_11011
OG0006830	ASTMX12230	LYTVA_03690
OG0006831	ASTMX02537	LYTVA_11012
OG0006832	ASTMX05805	LYTVA_03098
OG0006837	ASTMX12356	LYTVA_26125, LYTVA_14948
OG0006838	ASTMX04988	LYTVA_08816
OG0006839	ASTMX16275	LYTVA_27524, LYTVA_05200
OG0006842	ASTMX18470	LYTVA_10835, LYTVA_21530
OG0006844	ASTMX05150	LYTVA_10802
OG0006845	ASTMX22497, ASTMX18536	LYTVA_21346
OG0006846	ASTMX04852	LYTVA_05173
OG0006850	ASTMX17410	LYTVA_19496
OG0006851	ASTMX10431	LYTVA_05387, LYTVA_26308
OG0006852	ASTMX21034, ASTMX05169, ASTMX05168	LYTVA_26432
OG0006853	ASTMX02147	LYTVA_07171
OG0006856	ASTMX15975	LYTVA_24415
OG0006857	ASTMX10533	LYTVA_12258
OG0006860	ASTMX08893	LYTVA_03678
OG0006861	ASTMX12683	LYTVA_16403, LYTVA_25528
OG0006862	ASTMX04586	LYTVA_26775
OG0006864	ASTMX14844	LYTVA_00261
OG0006865	ASTMX00544	LYTVA_05819
OG0006866	ASTMX15118	LYTVA_12396
OG0006867	ASTMX17195	LYTVA_03041, LYTVA_04798
OG0006869	ASTMX04037	LYTVA_01897
OG0006871	ASTMX18202	LYTVA_14404
OG0006872	ASTMX07240	LYTVA_01971
OG0006873	ASTMX19378	LYTVA_17188
OG0006874	ASTMX10745	LYTVA_28249
OG0006875	ASTMX06127	LYTVA_03423, LYTVA_15770
OG0006876	ASTMX11416	LYTVA_02849
OG0006877	ASTMX13244	LYTVA_19179
OG0006878	ASTMX16892	LYTVA_11522
OG0006879	ASTMX16173	LYTVA_26103
OG0006882	ASTMX02554	LYTVA_07357
OG0006885	ASTMX15506	LYTVA_05028
OG0006887	ASTMX11439	LYTVA_13116
OG0006888	ASTMX09251	LYTVA_00517, LYTVA_00518
OG0006889	ASTMX07203	LYTVA_01644
OG0006890	ASTMX17391	LYTVA_18386
OG0006892	ASTMX00090	LYTVA_15888
OG0006893	ASTMX07824	LYTVA_24058
OG0006894	ASTMX19536	LYTVA_09646
OG0006895	ASTMX01494	LYTVA_00144
OG0006896	ASTMX21118, ASTMX01593	LYTVA_24349
OG0006898	ASTMX06272	LYTVA_07336
OG0006899	ASTMX19445	LYTVA_21244
OG0006901	ASTMX00087	LYTVA_26182
OG0006903	ASTMX10135, ASTMX10443	LYTVA_12367
OG0006904	ASTMX18096	LYTVA_10834
OG0006905	ASTMX21329	LYTVA_15524, LYTVA_28132
OG0006906	ASTMX11180	LYTVA_06059, LYTVA_24234
OG0006907	ASTMX21343	LYTVA_03614, LYTVA_05381
OG0006908	ASTMX03466	LYTVA_27883
OG0006909	ASTMX01775	LYTVA_12899
OG0006911	ASTMX04692	LYTVA_16725, LYTVA_24818
OG0006912	ASTMX03849	LYTVA_23371
OG0006914	ASTMX15342	LYTVA_19647
OG0006916	ASTMX16770	LYTVA_08740, LYTVA_21571
OG0006917	ASTMX19078	LYTVA_21371
OG0006918	ASTMX16285	LYTVA_08198
OG0006919	ASTMX19164	LYTVA_22591
OG0006924	ASTMX15741	LYTVA_28512
OG0006925	ASTMX08108	LYTVA_15745
OG0006926	ASTMX04276	LYTVA_19475
OG0006928	ASTMX20820, ASTMX17417	LYTVA_16738
OG0006930	ASTMX18849	LYTVA_06357
OG0006931	ASTMX01266	LYTVA_24387
OG0006932	ASTMX01417	LYTVA_25041
OG0006934	ASTMX00025	LYTVA_28488
OG0006935	ASTMX18496	LYTVA_12955
OG0006936	ASTMX10953	LYTVA_18797
OG0006937	ASTMX14042	LYTVA_10646
OG0006938	ASTMX05289	LYTVA_24454
OG0006939	ASTMX13531	LYTVA_09864
OG0006942	ASTMX13442	LYTVA_27753
OG0006943	ASTMX16314	LYTVA_03946, LYTVA_08311
OG0006944	ASTMX02091	LYTVA_17001
OG0006946	ASTMX14240	LYTVA_16720, LYTVA_12777
OG0006949	ASTMX06229	LYTVA_21246
OG0006951	ASTMX12012	LYTVA_07399
OG0006953	ASTMX13999	LYTVA_06163, LYTVA_00099
OG0006955	ASTMX07198, ASTMX07110	LYTVA_08321
OG0006956	ASTMX05793	LYTVA_13833, LYTVA_01826
OG0006957	ASTMX04737	LYTVA_15138
OG0006958	ASTMX14580	LYTVA_10518, LYTVA_08854
OG0006960	ASTMX00079	LYTVA_14371
OG0006962	ASTMX00716	LYTVA_04008, LYTVA_21258
OG0006964	ASTMX21391	LYTVA_06159
OG0006965	ASTMX06957	LYTVA_27805, LYTVA_03920
OG0006966	ASTMX09198	LYTVA_20757
OG0006967	ASTMX07737	LYTVA_21312
OG0006968	ASTMX20101	LYTVA_08012
OG0006970	ASTMX10956, ASTMX17588	LYTVA_09988
OG0006971	ASTMX14444	LYTVA_20324
OG0006972	ASTMX02143	LYTVA_26752
OG0006975	ASTMX05767	LYTVA_12975
OG0006976	ASTMX01198	LYTVA_21308
OG0006977	ASTMX13939	LYTVA_13712
OG0006979	ASTMX20387	LYTVA_23814
OG0006981	ASTMX18249	LYTVA_06536
OG0006982	ASTMX06903	LYTVA_29353
OG0006983	ASTMX04803	LYTVA_04126, LYTVA_12399
OG0006984	ASTMX01069, ASTMX17758, ASTMX00621	LYTVA_12065, LYTVA_09670
OG0006985	ASTMX08374	LYTVA_25748
OG0006988	ASTMX04994	LYTVA_10584
OG0006989	ASTMX13258	LYTVA_20012
OG0006991	ASTMX17290	LYTVA_02424
OG0006992	ASTMX01520	LYTVA_18795
OG0006994	ASTMX16722	LYTVA_20166
OG0006995	ASTMX13568	LYTVA_16401
OG0006997	ASTMX16081	LYTVA_17736
OG0006999	ASTMX01835	LYTVA_28772
OG0007000	ASTMX15934	LYTVA_20475
OG0007001	ASTMX14381	LYTVA_06692
OG0007002	ASTMX16784	LYTVA_13388
OG0007003	ASTMX07209, ASTMX15526	LYTVA_05469
OG0007004	ASTMX09577	LYTVA_12825, LYTVA_12036
OG0007005	ASTMX22123	LYTVA_24522
OG0007007	ASTMX02970	LYTVA_14776
OG0007008	ASTMX15324	LYTVA_15804, LYTVA_29575
OG0007009	ASTMX19873	LYTVA_21384
OG0007011	ASTMX05849	LYTVA_09381
OG0007012	ASTMX09660	LYTVA_14288
OG0007013	ASTMX04505	LYTVA_08506
OG0007014	ASTMX08585	LYTVA_27858
OG0007018	ASTMX14959	LYTVA_25072
OG0007019	ASTMX01540	LYTVA_21051
OG0007020	ASTMX09751	LYTVA_13475
OG0007021	ASTMX12977	LYTVA_03142
OG0007022	ASTMX05294	LYTVA_21360
OG0007023	ASTMX16844	LYTVA_18718
OG0007024	ASTMX00414	LYTVA_19875
OG0007025	ASTMX02047	LYTVA_21668, LYTVA_06308
OG0007026	ASTMX05189	LYTVA_14407, LYTVA_15405, LYTVA_28480
OG0007027	ASTMX19969	LYTVA_04486
OG0007031	ASTMX20247	LYTVA_28304
OG0007032	ASTMX00154	LYTVA_26058
OG0007033	ASTMX01258	LYTVA_03101, LYTVA_13194
OG0007034	ASTMX14249	LYTVA_11469
OG0007035	ASTMX03494, ASTMX12369	LYTVA_29982
OG0007036	ASTMX13788	LYTVA_23010
OG0007037	ASTMX12701	LYTVA_10072
OG0007040	ASTMX09108	LYTVA_11635
OG0007041	ASTMX12415, ASTMX17229	LYTVA_08520
OG0007042	ASTMX10661	LYTVA_10226
OG0007043	ASTMX12586	LYTVA_28853
OG0007044	ASTMX08265	LYTVA_15729, LYTVA_04229
OG0007045	ASTMX05785	LYTVA_13338
OG0007046	ASTMX11335	LYTVA_13334
OG0007047	ASTMX00903	LYTVA_02580
OG0007049	ASTMX02583	LYTVA_03854
OG0007053	ASTMX17068	LYTVA_18588
OG0007054	ASTMX07334	LYTVA_29935
OG0007055	ASTMX13195	LYTVA_09990
OG0007056	ASTMX05882	LYTVA_16440
OG0007057	ASTMX12425	LYTVA_15614, LYTVA_29163
OG0007058	ASTMX07059	LYTVA_24894
OG0007059	ASTMX01512	LYTVA_29456
OG0007060	ASTMX01836	LYTVA_21121, LYTVA_00825, LYTVA_25826, LYTVA_08605
OG0007061	ASTMX10503	LYTVA_00448
OG0007063	ASTMX10117	LYTVA_03435, LYTVA_04569
OG0007064	ASTMX19560	LYTVA_06177
OG0007066	ASTMX22476	LYTVA_04446
OG0007067	ASTMX08892	LYTVA_01305, LYTVA_22899, LYTVA_20928
OG0007068	ASTMX10090	LYTVA_09404
OG0007070	ASTMX03138	LYTVA_00406, LYTVA_00407
OG0007071	ASTMX08483	LYTVA_30209
OG0007072	ASTMX07084	LYTVA_13910, LYTVA_22708
OG0007073	ASTMX19088	LYTVA_27421
OG0007076	ASTMX16160	LYTVA_03998
OG0007077	ASTMX11100	LYTVA_15284
OG0007078	ASTMX15143	LYTVA_12361
OG0007079	ASTMX04560	LYTVA_29297
OG0007080	ASTMX08945	LYTVA_18452, LYTVA_00714
OG0007082	ASTMX10303	LYTVA_19995
OG0007083	ASTMX00902	LYTVA_26952
OG0007085	ASTMX02625	LYTVA_28266
OG0007086	ASTMX07211	LYTVA_03344
OG0007087	ASTMX08152	LYTVA_10958
OG0007090	ASTMX06534, ASTMX02841	LYTVA_07259
OG0007091	ASTMX11325	LYTVA_15856, LYTVA_00688
OG0007092	ASTMX01277	LYTVA_30009
OG0007093	ASTMX22411, ASTMX21833	LYTVA_02317
OG0007094	ASTMX08477	LYTVA_10484
OG0007095	ASTMX09063	LYTVA_26694
OG0007096	ASTMX11766, ASTMX03776	LYTVA_21852
OG0007097	ASTMX19019	LYTVA_18947
OG0007099	ASTMX18632	LYTVA_06429
OG0007099	ASTMX18631	LYTVA_18939
OG0007102	ASTMX09794	LYTVA_08090
OG0007104	ASTMX02246, ASTMX12173	LYTVA_30224, LYTVA_04647
OG0007106	ASTMX00806	LYTVA_18310
OG0007107	ASTMX19243	LYTVA_20795
OG0007108	ASTMX12153	LYTVA_09162
OG0007112	ASTMX05122	LYTVA_21113, LYTVA_17175
OG0007113	ASTMX02092, ASTMX16843	LYTVA_10291, LYTVA_23019
OG0007114	ASTMX13798	LYTVA_10798
OG0007115	ASTMX16286	LYTVA_03773
OG0007116	ASTMX19526	LYTVA_00813
OG0007117	ASTMX15880	LYTVA_13331
OG0007118	ASTMX14472	LYTVA_06751
OG0007120	ASTMX06093	LYTVA_01280
OG0007121	ASTMX18720	LYTVA_23219
OG0007122	ASTMX04799	LYTVA_11786
OG0007123	ASTMX16148	LYTVA_14860
OG0007125	ASTMX16475	LYTVA_15618
OG0007126	ASTMX14075	LYTVA_08493
OG0007128	ASTMX15167	LYTVA_25613
OG0007129	ASTMX09310, ASTMX13495	LYTVA_17050
OG0007131	ASTMX13441	LYTVA_16333
OG0007132	ASTMX04322	LYTVA_07096, LYTVA_10959
OG0007133	ASTMX21250	LYTVA_06766
OG0007134	ASTMX16982	LYTVA_20762, LYTVA_28832
OG0007135	ASTMX00245	LYTVA_14457
OG0007136	ASTMX05160	LYTVA_16524, LYTVA_20525
OG0007137	ASTMX18044	LYTVA_09390
OG0007138	ASTMX13115	LYTVA_03653
OG0007139	ASTMX04012	LYTVA_25562
OG0007140	ASTMX06549, ASTMX15484	LYTVA_23363
OG0007141	ASTMX17349	LYTVA_16084
OG0007143	ASTMX01334	LYTVA_15805
OG0007144	ASTMX14074	LYTVA_10155
OG0007145	ASTMX08637	LYTVA_15266, LYTVA_19982
OG0007147	ASTMX13962	LYTVA_11114
OG0007150	ASTMX03541	LYTVA_25594, LYTVA_18677
OG0007152	ASTMX14227, ASTMX14226	LYTVA_22748
OG0007153	ASTMX01581	LYTVA_30218, LYTVA_10839
OG0007154	ASTMX04579	LYTVA_07855, LYTVA_07854
OG0007158	ASTMX13778, ASTMX13779	LYTVA_24864
OG0007160	ASTMX19280	LYTVA_21774
OG0007161	ASTMX12648, ASTMX10902	LYTVA_25409, LYTVA_03328
OG0007163	ASTMX14930	LYTVA_07875
OG0007164	ASTMX04180	LYTVA_21647
OG0007165	ASTMX02974	LYTVA_27280
OG0007166	ASTMX12427	LYTVA_08751, LYTVA_25662
OG0007168	ASTMX12719	LYTVA_13106
OG0007169	ASTMX15144, ASTMX00082	LYTVA_05891
OG0007171	ASTMX19376	LYTVA_13400
OG0007173	ASTMX08040	LYTVA_15493
OG0007177	ASTMX13669	LYTVA_10874
OG0007178	ASTMX03848	LYTVA_18565, LYTVA_28282
OG0007179	ASTMX11963	LYTVA_03339
OG0007181	ASTMX06406, ASTMX09641	LYTVA_11702
OG0007182	ASTMX03504	LYTVA_13310
OG0007183	ASTMX05746	LYTVA_17814, LYTVA_04494
OG0007186	ASTMX01462	LYTVA_19820
OG0007187	ASTMX05320	LYTVA_07722, LYTVA_23165
OG0007188	ASTMX06664	LYTVA_19548
OG0007189	ASTMX20543	LYTVA_08827
OG0007192	ASTMX07871	LYTVA_12538
OG0007198	ASTMX09261	LYTVA_26853, LYTVA_26234, LYTVA_07966
OG0007199	ASTMX12249, ASTMX15392	LYTVA_00515
OG0007200	ASTMX15610	LYTVA_09502
OG0007201	ASTMX04910	LYTVA_25108
OG0007209	ASTMX11363, ASTMX15404	LYTVA_12343
OG0007248	ASTMX11925	LYTVA_01206, LYTVA_22776
OG0007250	ASTMX04160	LYTVA_12323
OG0007251	ASTMX21422	LYTVA_10607
OG0007253	ASTMX10666, ASTMX22135	LYTVA_07358
OG0007254	ASTMX14077	LYTVA_17075
OG0007256	ASTMX11396	LYTVA_16363
OG0007258	ASTMX15166	LYTVA_04807
OG0007260	ASTMX05630	LYTVA_08717
OG0007261	ASTMX18822, ASTMX21778	LYTVA_16329
OG0007264	ASTMX01064	LYTVA_15357
OG0007266	ASTMX02148	LYTVA_03338
OG0007267	ASTMX06471	LYTVA_02310
OG0007270	ASTMX04175, ASTMX22945	LYTVA_28460
OG0007271	ASTMX06578	LYTVA_24259
OG0007272	ASTMX05229	LYTVA_23152
OG0007273	ASTMX07371	LYTVA_24239, LYTVA_02079
OG0007274	ASTMX02966	LYTVA_00331
OG0007275	ASTMX12595	LYTVA_19066
OG0007280	ASTMX21182	LYTVA_21703
OG0007281	ASTMX19835	LYTVA_00393
OG0007282	ASTMX13185	LYTVA_20254
OG0007283	ASTMX04985, ASTMX12322	LYTVA_06398, LYTVA_22306
OG0007284	ASTMX20942, ASTMX08706, ASTMX11857	LYTVA_17810
OG0007285	ASTMX14462	LYTVA_06497
OG0007291	ASTMX18522	LYTVA_21801
OG0007293	ASTMX00876	LYTVA_07215
OG0007294	ASTMX12341	LYTVA_23269
OG0007295	ASTMX04656	LYTVA_06189
OG0007296	ASTMX12421	LYTVA_20748, LYTVA_17621
OG0007298	ASTMX13876	LYTVA_07185
OG0007300	ASTMX11999	LYTVA_18529
OG0007301	ASTMX00922	LYTVA_05959
OG0007303	ASTMX10541	LYTVA_10989
OG0007304	ASTMX20413	LYTVA_09281
OG0007305	ASTMX03479	LYTVA_16586, LYTVA_20937
OG0007306	ASTMX03689	LYTVA_16572
OG0007307	ASTMX04207	LYTVA_18744
OG0007308	ASTMX01916	LYTVA_15824, LYTVA_10193
OG0007310	ASTMX12704	LYTVA_04236
OG0007312	ASTMX04996	LYTVA_25929
OG0007314	ASTMX10223	LYTVA_10156
OG0007316	ASTMX02720	LYTVA_17190
OG0007317	ASTMX22022	LYTVA_22574
OG0007318	ASTMX00787	LYTVA_12895
OG0007319	ASTMX07462	LYTVA_01930
OG0007320	ASTMX12409	LYTVA_07334
OG0007321	ASTMX11807	LYTVA_14764
OG0007322	ASTMX11199	LYTVA_23565
OG0007323	ASTMX17924	LYTVA_28988
OG0007325	ASTMX02559	LYTVA_13185, LYTVA_25303
OG0007327	ASTMX16928	LYTVA_13869, LYTVA_23810
OG0007328	ASTMX18500, ASTMX09690	LYTVA_28320, LYTVA_17079
OG0007329	ASTMX09140	LYTVA_09881, LYTVA_17097
OG0007330	ASTMX02261	LYTVA_26367
OG0007331	ASTMX20704	LYTVA_05890
OG0007334	ASTMX00823	LYTVA_06945
OG0007336	ASTMX07496	LYTVA_26129
OG0007337	ASTMX12916	LYTVA_20082, LYTVA_05737
OG0007338	ASTMX02618	LYTVA_02353
OG0007339	ASTMX02641	LYTVA_07201
OG0007340	ASTMX08732	LYTVA_14005
OG0007341	ASTMX04204	LYTVA_06630
OG0007342	ASTMX19872	LYTVA_13753
OG0007343	ASTMX18185	LYTVA_03841
OG0007345	ASTMX21131, ASTMX06635, ASTMX21132	LYTVA_09108
OG0007347	ASTMX19348	LYTVA_01386
OG0007348	ASTMX04174	LYTVA_09877
OG0007349	ASTMX13465	LYTVA_12788
OG0007351	ASTMX16249	LYTVA_29566
OG0007352	ASTMX15445	LYTVA_11993, LYTVA_09786
OG0007353	ASTMX00421	LYTVA_17240
OG0007354	ASTMX09586	LYTVA_23171
OG0007355	ASTMX20506	LYTVA_09986
OG0007356	ASTMX09436	LYTVA_06628
OG0007357	ASTMX00212	LYTVA_04535
OG0007358	ASTMX13640, ASTMX13639	LYTVA_02726
OG0007359	ASTMX02654, ASTMX18346	LYTVA_10799
OG0007360	ASTMX13128	LYTVA_01643
OG0007361	ASTMX04257	LYTVA_06556
OG0007363	ASTMX09519	LYTVA_06669
OG0007364	ASTMX19884	LYTVA_15849
OG0007365	ASTMX11544	LYTVA_02308, LYTVA_06457
OG0007366	ASTMX07911	LYTVA_11005
OG0007367	ASTMX16066	LYTVA_04852
OG0007368	ASTMX21920, ASTMX21921	LYTVA_17542, LYTVA_00624
OG0007369	ASTMX07879	LYTVA_19408, LYTVA_18884
OG0007370	ASTMX04423	LYTVA_06055
OG0007371	ASTMX13154	LYTVA_08968
OG0007372	ASTMX12516	LYTVA_18746
OG0007373	ASTMX14113	LYTVA_15629
OG0007374	ASTMX12837	LYTVA_08561
OG0007375	ASTMX15235	LYTVA_29369
OG0007376	ASTMX15253	LYTVA_19972
OG0007377	ASTMX03790	LYTVA_26494
OG0007378	ASTMX18122	LYTVA_05887
OG0007379	ASTMX14785	LYTVA_05996, LYTVA_05995
OG0007380	ASTMX04916	LYTVA_29427
OG0007382	ASTMX17402	LYTVA_04728
OG0007385	ASTMX09213	LYTVA_19121
OG0007386	ASTMX20935	LYTVA_07566
OG0007387	ASTMX15746	LYTVA_11399
OG0007388	ASTMX22670	LYTVA_28469
OG0007389	ASTMX10391	LYTVA_27684
OG0007390	ASTMX04953	LYTVA_17759
OG0007391	ASTMX13069	LYTVA_27612
OG0007392	ASTMX19324	LYTVA_00208
OG0007393	ASTMX01350	LYTVA_16834
OG0007394	ASTMX16185	LYTVA_29547
OG0007395	ASTMX01531	LYTVA_10851
OG0007396	ASTMX12830, ASTMX12829	LYTVA_21805
OG0007397	ASTMX14034	LYTVA_06439
OG0007399	ASTMX13453	LYTVA_24113
OG0007400	ASTMX09121	LYTVA_13880
OG0007401	ASTMX12789	LYTVA_25998
OG0007402	ASTMX15982	LYTVA_04009
OG0007403	ASTMX16612	LYTVA_10578
OG0007405	ASTMX02602	LYTVA_23328
OG0007406	ASTMX09996	LYTVA_23327
OG0007407	ASTMX12099	LYTVA_24874
OG0007408	ASTMX09058	LYTVA_17573
OG0007409	ASTMX07509	LYTVA_06962
OG0007410	ASTMX19533, ASTMX13216, ASTMX11670	LYTVA_19785
OG0007412	ASTMX13610	LYTVA_13953
OG0007414	ASTMX05497	LYTVA_02207
OG0007415	ASTMX16034, ASTMX16033	LYTVA_24128, LYTVA_22964
OG0007416	ASTMX17243	LYTVA_05946
OG0007417	ASTMX20315	LYTVA_01637
OG0007418	ASTMX04419	LYTVA_20251
OG0007420	ASTMX20030	LYTVA_03332
OG0007421	ASTMX05344	LYTVA_21519
OG0007423	ASTMX12312, ASTMX03626	LYTVA_22179
OG0007424	ASTMX15981	LYTVA_28915
OG0007425	ASTMX02596	LYTVA_25706
OG0007428	ASTMX08697	LYTVA_18257
OG0007429	ASTMX03059	LYTVA_16880, LYTVA_16876
OG0007430	ASTMX03740	LYTVA_01743
OG0007432	ASTMX14921	LYTVA_30029
OG0007433	ASTMX17755	LYTVA_26445
OG0007436	ASTMX15686, ASTMX15687	LYTVA_21950
OG0007437	ASTMX18512, ASTMX04683	LYTVA_12547
OG0007438	ASTMX09594	LYTVA_08752
OG0007439	ASTMX19373	LYTVA_15776
OG0007440	ASTMX05556	LYTVA_03341
OG0007441	ASTMX09117	LYTVA_02745
OG0007443	ASTMX12858	LYTVA_22108
OG0007445	ASTMX06203	LYTVA_25194
OG0007446	ASTMX05100	LYTVA_20327
OG0007449	ASTMX17730	LYTVA_05951
OG0007450	ASTMX04602	LYTVA_00850
OG0007451	ASTMX12754	LYTVA_21924, LYTVA_18802
OG0007452	ASTMX07761	LYTVA_06058
OG0007454	ASTMX12724	LYTVA_28426
OG0007455	ASTMX07952	LYTVA_13341
OG0007456	ASTMX09758	LYTVA_23476
OG0007457	ASTMX13240	LYTVA_13606
OG0007458	ASTMX22316	LYTVA_22841
OG0007459	ASTMX04370	LYTVA_09289
OG0007460	ASTMX03203	LYTVA_08625
OG0007461	ASTMX10994, ASTMX10995	LYTVA_18774
OG0007462	ASTMX13256	LYTVA_09490, LYTVA_13057
OG0007464	ASTMX01898	LYTVA_10781
OG0007465	ASTMX14370, ASTMX22932	LYTVA_26141
OG0007467	ASTMX18832	LYTVA_02679
OG0007468	ASTMX20018	LYTVA_03501
OG0007471	ASTMX05581	LYTVA_12320
OG0007472	ASTMX08198	LYTVA_00584
OG0007475	ASTMX09706	LYTVA_27620
OG0007476	ASTMX18971	LYTVA_27412
OG0007477	ASTMX19734	LYTVA_29029
OG0007478	ASTMX10619	LYTVA_19699
OG0007480	ASTMX07621	LYTVA_24798
OG0007481	ASTMX09636	LYTVA_08388
OG0007482	ASTMX15375	LYTVA_29492
OG0007483	ASTMX18379	LYTVA_15083
OG0007484	ASTMX16513	LYTVA_07505
OG0007486	ASTMX17982, ASTMX09285, ASTMX22505	LYTVA_20001
OG0007487	ASTMX04401	LYTVA_02756
OG0007489	ASTMX20723	LYTVA_00864
OG0007490	ASTMX11459	LYTVA_13021
OG0007493	ASTMX17601, ASTMX16370	LYTVA_16474
OG0007494	ASTMX10193	LYTVA_11090
OG0007497	ASTMX00120	LYTVA_14734
OG0007499	ASTMX03949	LYTVA_14874
OG0007500	ASTMX04154, ASTMX15693	LYTVA_18267
OG0007501	ASTMX07151	LYTVA_22863
OG0007503	ASTMX06574	LYTVA_07667
OG0007504	ASTMX12320	LYTVA_16801
OG0007507	ASTMX22746	LYTVA_12074
OG0007509	ASTMX09639	LYTVA_00585, LYTVA_20658
OG0007510	ASTMX02461	LYTVA_15578
OG0007513	ASTMX22406, ASTMX07121	LYTVA_01675
OG0007514	ASTMX05469	LYTVA_01131
OG0007517	ASTMX00346	LYTVA_01445, LYTVA_25101
OG0007518	ASTMX22420	LYTVA_05377
OG0007521	ASTMX02807, ASTMX13161	LYTVA_23142
OG0007525	ASTMX02842	LYTVA_17746, LYTVA_17745
OG0007527	ASTMX20421, ASTMX12338	LYTVA_20160
OG0007528	ASTMX16867	LYTVA_17660, LYTVA_13424
OG0007529	ASTMX06570	LYTVA_24821
OG0007533	ASTMX18571, ASTMX19307	LYTVA_15407
OG0007583	ASTMX03611	LYTVA_02898
OG0007584	ASTMX21397	LYTVA_07507
OG0007586	ASTMX18851	LYTVA_23540
OG0007587	ASTMX10665	LYTVA_06191
OG0007588	ASTMX16311	LYTVA_19122
OG0007589	ASTMX14018	LYTVA_15571
OG0007591	ASTMX10219	LYTVA_15821
OG0007597	ASTMX12506	LYTVA_04975
OG0007598	ASTMX15421	LYTVA_14137
OG0007600	ASTMX06490	LYTVA_02329, LYTVA_28486, LYTVA_22411
OG0007601	ASTMX14174	LYTVA_20410
OG0007602	ASTMX12453	LYTVA_19111
OG0007603	ASTMX06253	LYTVA_01215
OG0007604	ASTMX02553	LYTVA_27072, LYTVA_11917
OG0007605	ASTMX01306, ASTMX02474	LYTVA_23223
OG0007607	ASTMX05677	LYTVA_28351
OG0007608	ASTMX09087, ASTMX00919	LYTVA_19572
OG0007609	ASTMX13434	LYTVA_28776
OG0007610	ASTMX00949	LYTVA_01262
OG0007611	ASTMX01317	LYTVA_10154
OG0007612	ASTMX05194	LYTVA_02241
OG0007613	ASTMX02855	LYTVA_11371
OG0007615	ASTMX21643	LYTVA_01668
OG0007616	ASTMX07503, ASTMX07502	LYTVA_04326
OG0007617	ASTMX10087	LYTVA_06763
OG0007619	ASTMX18208	LYTVA_16958
OG0007621	ASTMX08854	LYTVA_28737
OG0007624	ASTMX07491	LYTVA_26685
OG0007626	ASTMX04623	LYTVA_26960
OG0007628	ASTMX19581	LYTVA_20735
OG0007630	ASTMX18126	LYTVA_21472
OG0007631	ASTMX20840, ASTMX09783	LYTVA_08707, LYTVA_01412
OG0007632	ASTMX18462, ASTMX04246	LYTVA_27271, LYTVA_07026, LYTVA_09524
OG0007633	ASTMX02751	LYTVA_11264
OG0007635	ASTMX01942	LYTVA_00547
OG0007637	ASTMX04583	LYTVA_23253
OG0007638	ASTMX06881	LYTVA_28819, LYTVA_12541
OG0007639	ASTMX18691	LYTVA_29195
OG0007640	ASTMX17837, ASTMX02941	LYTVA_16975, LYTVA_04217
OG0007642	ASTMX07389	LYTVA_19507
OG0007643	ASTMX05389	LYTVA_13772, LYTVA_29417
OG0007645	ASTMX05408	LYTVA_22625
OG0007646	ASTMX00141	LYTVA_11672
OG0007647	ASTMX19745	LYTVA_17226, LYTVA_08417
OG0007648	ASTMX09097	LYTVA_16410
OG0007650	ASTMX15984	LYTVA_04025, LYTVA_24221, LYTVA_22368
OG0007652	ASTMX20055, ASTMX09733	LYTVA_12087
OG0007653	ASTMX11577	LYTVA_26389
OG0007656	ASTMX02152	LYTVA_03488
OG0007658	ASTMX08797	LYTVA_00620
OG0007660	ASTMX11758	LYTVA_02046
OG0007662	ASTMX03015	LYTVA_26859
OG0007663	ASTMX21598	LYTVA_06307
OG0007665	ASTMX09981	LYTVA_17087
OG0007667	ASTMX06071	LYTVA_11978
OG0007668	ASTMX20312	LYTVA_01048
OG0007669	ASTMX00417	LYTVA_18754
OG0007670	ASTMX08467	LYTVA_03178
OG0007673	ASTMX05762	LYTVA_06130
OG0007674	ASTMX20726	LYTVA_19731, LYTVA_05255
OG0007675	ASTMX07674	LYTVA_10928
OG0007676	ASTMX19972	LYTVA_12495
OG0007677	ASTMX14237	LYTVA_26927
OG0007679	ASTMX04667	LYTVA_08970
OG0007685	ASTMX02773	LYTVA_02760
OG0007687	ASTMX17669	LYTVA_15396
OG0007689	ASTMX16346	LYTVA_19628
OG0007690	ASTMX14447	LYTVA_28416
OG0007691	ASTMX14360	LYTVA_22077
OG0007692	ASTMX14270	LYTVA_24951
OG0007694	ASTMX07418	LYTVA_26876
OG0007695	ASTMX05012, ASTMX04328	LYTVA_05499, LYTVA_10609
OG0007696	ASTMX12954, ASTMX08314	LYTVA_24378
OG0007697	ASTMX17473	LYTVA_10922
OG0007700	ASTMX20412	LYTVA_07316
OG0007701	ASTMX16330	LYTVA_21781
OG0007702	ASTMX22374, ASTMX04372	LYTVA_05328
