Orthogroup	ASTMX	STRPU_ok
OG0000106	ASTMX10570, ASTMX00462	STRPU_24881, STRPU_24880, STRPU_01718, STRPU_24866, STRPU_24879, STRPU_24865, STRPU_18866, STRPU_18929, STRPU_18927, STRPU_18867, STRPU_14313, STRPU_24306, STRPU_24307
OG0000110	ASTMX08508	STRPU_00144, STRPU_15809, STRPU_15855, STRPU_16662, STRPU_16520, STRPU_15856, STRPU_15811, STRPU_15857, STRPU_15812, STRPU_07303, STRPU_16033, STRPU_16044, STRPU_04106, STRPU_02369, STRPU_12779, STRPU_16663, STRPU_16689, STRPU_16690, STRPU_16661, STRPU_16688, STRPU_25624, STRPU_25621, STRPU_25625, STRPU_02320, STRPU_12739, STRPU_20491, STRPU_21462, STRPU_21461, STRPU_24363
OG0000113	ASTMX19383, ASTMX05472	STRPU_10396, STRPU_18172
OG0000113	ASTMX07205	STRPU_25041, STRPU_04494, STRPU_04495
OG0000114	ASTMX06800	STRPU_06367
OG0000114	ASTMX06593, ASTMX08587, ASTMX15325, ASTMX13938, ASTMX21972, ASTMX17058, ASTMX09459, ASTMX10616, ASTMX05249	STRPU_06721, STRPU_06060, STRPU_06062, STRPU_11249, STRPU_11210
OG0000115	ASTMX01700, ASTMX08993, ASTMX16595	STRPU_25508, STRPU_12373, STRPU_23313
OG0000116	ASTMX01410	STRPU_21801, STRPU_21802
OG0000117	ASTMX17355	STRPU_05836
OG0000117	ASTMX00401, ASTMX12703	STRPU_16027
OG0000117	ASTMX14023	STRPU_25061, STRPU_13011, STRPU_02725
OG0000118	ASTMX10091, ASTMX22719	STRPU_16916, STRPU_16907, STRPU_16930, STRPU_16922, STRPU_16913, STRPU_16910, STRPU_16933, STRPU_17553, STRPU_17732, STRPU_17558, STRPU_09706, STRPU_17148, STRPU_17691, STRPU_17971, STRPU_09702, STRPU_09748, STRPU_17735, STRPU_16923, STRPU_16920, STRPU_16906, STRPU_16940, STRPU_16927, STRPU_16914, STRPU_17733, STRPU_17689, STRPU_17532, STRPU_06168, STRPU_12948, STRPU_12960, STRPU_12947, STRPU_12949, STRPU_12958, STRPU_12575, STRPU_11123, STRPU_13009, STRPU_05686, STRPU_04482
OG0000119	ASTMX04143, ASTMX08665, ASTMX05337, ASTMX14891, ASTMX21636	STRPU_13902
OG0000119	ASTMX16721, ASTMX15474, ASTMX01803, ASTMX19905	STRPU_13282, STRPU_14005, STRPU_13283, STRPU_13285, STRPU_04923, STRPU_13455, STRPU_13951
OG0000119	ASTMX00656, ASTMX18233	STRPU_13805, STRPU_13905
OG0000121	ASTMX16272, ASTMX04663, ASTMX01517	STRPU_17646, STRPU_02277
OG0000122	ASTMX10444, ASTMX20272, ASTMX16361, ASTMX12761, ASTMX10832	STRPU_24150
OG0000122	ASTMX22053, ASTMX06000, ASTMX18931, ASTMX06001, ASTMX16780, ASTMX11273, ASTMX05998, ASTMX22052, ASTMX20363, ASTMX17092, ASTMX18973, ASTMX14675, ASTMX09421	STRPU_24593, STRPU_24582
OG0000123	ASTMX19107, ASTMX20866, ASTMX07971, ASTMX04078	STRPU_09939
OG0000123	ASTMX01522, ASTMX09979, ASTMX12484, ASTMX14953, ASTMX15212	STRPU_01514, STRPU_09445
OG0000123	ASTMX14814, ASTMX00304	STRPU_09515, STRPU_06249
OG0000124	ASTMX09338, ASTMX18149, ASTMX01149	STRPU_06709
OG0000124	ASTMX16401, ASTMX07748	STRPU_09291
OG0000124	ASTMX10640, ASTMX14745, ASTMX06441	STRPU_10604
OG0000124	ASTMX15641, ASTMX13821, ASTMX22615, ASTMX05824	STRPU_21471
OG0000125	ASTMX13565, ASTMX10452, ASTMX15866, ASTMX05329	STRPU_25037
OG0000125	ASTMX19681, ASTMX13832	STRPU_25182
OG0000125	ASTMX00267	STRPU_11727
OG0000126	ASTMX08551, ASTMX08784, ASTMX11157	STRPU_06870
OG0000126	ASTMX06187, ASTMX17244	STRPU_04964
OG0000126	ASTMX07769, ASTMX02408, ASTMX15338, ASTMX09155, ASTMX05148	STRPU_26672
OG0000127	ASTMX09798, ASTMX08552, ASTMX08785, ASTMX11156, ASTMX05665, ASTMX21500	STRPU_06620
OG0000127	ASTMX08750, ASTMX03142, ASTMX00541, ASTMX00032	STRPU_06619
OG0000127	ASTMX11418, ASTMX00918, ASTMX13409, ASTMX07588, ASTMX13478	STRPU_07791
OG0000127	ASTMX10799, ASTMX06687, ASTMX15259, ASTMX15260	STRPU_07458
OG0000127	ASTMX14863, ASTMX19609, ASTMX20319, ASTMX20860	STRPU_08311
OG0000128	ASTMX05854	STRPU_24545
OG0000128	ASTMX15563, ASTMX07961	STRPU_05989
OG0000129	ASTMX02483, ASTMX17929, ASTMX17925, ASTMX02484, ASTMX13044, ASTMX17866, ASTMX17928, ASTMX17927, ASTMX11589, ASTMX08939, ASTMX16539	STRPU_21106, STRPU_21101
OG0000129	ASTMX06087, ASTMX09196, ASTMX23025, ASTMX05614	STRPU_06625
OG0000130	ASTMX19336	STRPU_04903
OG0000130	ASTMX11087, ASTMX06877, ASTMX03834	STRPU_21246
OG0000130	ASTMX07135, ASTMX08389, ASTMX02101, ASTMX18603, ASTMX21728, ASTMX10754, ASTMX19065, ASTMX02114	STRPU_21543
OG0000130	ASTMX03032, ASTMX13868, ASTMX11078, ASTMX12125	STRPU_04374
OG0000131	ASTMX16327	STRPU_00146, STRPU_03355, STRPU_03346, STRPU_03343, STRPU_03350, STRPU_03348, STRPU_03353, STRPU_03344, STRPU_03351, STRPU_03347
OG0000132	ASTMX15628	STRPU_07133, STRPU_25473, STRPU_27007, STRPU_05998, STRPU_06025, STRPU_05930, STRPU_06005
OG0000132	ASTMX09702	STRPU_02132, STRPU_09170
OG0000137	ASTMX17487, ASTMX09719, ASTMX10412, ASTMX17486	STRPU_07118
OG0000137	ASTMX08942, ASTMX01570, ASTMX22671	STRPU_07594, STRPU_07697, STRPU_07683, STRPU_07593, STRPU_07965, STRPU_07957
OG0000137	ASTMX10792, ASTMX08181	STRPU_17715, STRPU_18673, STRPU_18678
OG0000140	ASTMX10669	STRPU_13790, STRPU_13789
OG0000140	ASTMX02615, ASTMX22218	STRPU_13447
OG0000142	ASTMX11196, ASTMX15663, ASTMX04648, ASTMX18481, ASTMX09137	STRPU_10875, STRPU_10888
OG0000142	ASTMX22061	STRPU_25556
OG0000146	ASTMX21652	STRPU_10450
OG0000147	ASTMX03135, ASTMX08761, ASTMX04795	STRPU_10707
OG0000147	ASTMX01265, ASTMX04843	STRPU_24812
OG0000147	ASTMX02385	STRPU_19988
OG0000147	ASTMX18633	STRPU_20621
OG0000148	ASTMX04782, ASTMX22552, ASTMX21928, ASTMX17019, ASTMX17018, ASTMX10784, ASTMX03086, ASTMX00635, ASTMX13486, ASTMX06422, ASTMX21929	STRPU_22815, STRPU_01974, STRPU_01973, STRPU_22813, STRPU_22812, STRPU_01971
OG0000148	ASTMX22564, ASTMX19926, ASTMX19927, ASTMX14987, ASTMX17016, ASTMX10783, ASTMX14989, ASTMX17279, ASTMX19925, ASTMX14926, ASTMX13485, ASTMX03088, ASTMX00634	STRPU_00698, STRPU_22716, STRPU_00697, STRPU_22715
OG0000149	ASTMX05992, ASTMX18326, ASTMX03365, ASTMX03364	STRPU_00890, STRPU_00893, STRPU_23020, STRPU_23018, STRPU_00891
OG0000149	ASTMX20911, ASTMX04900, ASTMX04902, ASTMX04899, ASTMX10915	STRPU_22171, STRPU_22181, STRPU_22177, STRPU_22170, STRPU_11139, STRPU_11116, STRPU_01568, STRPU_09391, STRPU_01569, STRPU_09390, STRPU_22185, STRPU_17637, STRPU_02282, STRPU_17638, STRPU_17737, STRPU_17521, STRPU_17518, STRPU_17522
OG0000149	ASTMX19335	STRPU_04830, STRPU_00746
OG0000151	ASTMX22990, ASTMX18031, ASTMX21814, ASTMX15314, ASTMX19154, ASTMX20904, ASTMX08723, ASTMX20739, ASTMX18063	STRPU_19851
OG0000151	ASTMX22005, ASTMX16447, ASTMX16036, ASTMX08859, ASTMX05398, ASTMX21907	STRPU_23185
OG0000151	ASTMX21939, ASTMX10392, ASTMX08593, ASTMX17567	STRPU_20407
OG0000152	ASTMX11374, ASTMX21931	STRPU_23544, STRPU_10004, STRPU_27092
OG0000153	ASTMX11539, ASTMX11537	STRPU_03434, STRPU_15434, STRPU_15433, STRPU_15436, STRPU_15439, STRPU_15438, STRPU_15437, STRPU_00047, STRPU_15440, STRPU_12921, STRPU_15435
OG0000154	ASTMX05674	STRPU_27316, STRPU_07893
OG0000154	ASTMX17110, ASTMX11785	STRPU_04759, STRPU_03371, STRPU_08224, STRPU_17328, STRPU_17356
OG0000154	ASTMX08823	STRPU_17487
OG0000155	ASTMX13583, ASTMX11431, ASTMX04196, ASTMX13582	STRPU_07135
OG0000155	ASTMX12246, ASTMX04195	STRPU_07137
OG0000157	ASTMX15736, ASTMX02435, ASTMX11937	STRPU_22147
OG0000157	ASTMX10540	STRPU_08448
OG0000157	ASTMX10886	STRPU_25761
OG0000158	ASTMX06689, ASTMX10940, ASTMX15263, ASTMX11735	STRPU_07153
OG0000158	ASTMX12179	STRPU_01554
OG0000159	ASTMX12753	STRPU_24070
OG0000159	ASTMX03645, ASTMX21390	STRPU_17842
OG0000159	ASTMX06913, ASTMX03301	STRPU_20008
OG0000159	ASTMX16138, ASTMX16710	STRPU_16418, STRPU_16719, STRPU_16429, STRPU_16426, STRPU_03276, STRPU_03235, STRPU_16278, STRPU_16427, STRPU_16430
OG0000160	ASTMX12091	STRPU_26893, STRPU_26892
OG0000160	ASTMX15798	STRPU_24405
OG0000160	ASTMX09985, ASTMX05059, ASTMX09986, ASTMX05060	STRPU_11554, STRPU_15349
OG0000163	ASTMX10516, ASTMX20542, ASTMX20448, ASTMX17429	STRPU_08825
OG0000163	ASTMX20447, ASTMX17430, ASTMX19882, ASTMX01414	STRPU_08826
OG0000163	ASTMX01467, ASTMX20434, ASTMX01900, ASTMX20308	STRPU_22081
OG0000164	ASTMX09012, ASTMX09848, ASTMX19193, ASTMX08617, ASTMX21675, ASTMX02898	STRPU_27289
OG0000165	ASTMX11488, ASTMX04091, ASTMX11803, ASTMX15906, ASTMX01165, ASTMX10291, ASTMX01103, ASTMX16431, ASTMX06958, ASTMX01736, ASTMX21744, ASTMX19262, ASTMX02865, ASTMX12138, ASTMX08781, ASTMX06983, ASTMX14824, ASTMX21351, ASTMX04334, ASTMX09529	STRPU_05210
OG0000166	ASTMX17222, ASTMX15335, ASTMX15334, ASTMX17064, ASTMX12331	STRPU_14794
OG0000167	ASTMX06698, ASTMX15256, ASTMX16065, ASTMX10803, ASTMX11328, ASTMX15230, ASTMX12913, ASTMX04282, ASTMX11778, ASTMX05313, ASTMX17463, ASTMX14044	STRPU_07671
OG0000168	ASTMX22875, ASTMX19741, ASTMX00397	STRPU_12043, STRPU_01252, STRPU_12060, STRPU_01239
OG0000168	ASTMX02932, ASTMX22163, ASTMX22493, ASTMX15962, ASTMX06474, ASTMX02912, ASTMX16677, ASTMX20444	STRPU_18537, STRPU_18485, STRPU_00123
OG0000169	ASTMX02738, ASTMX09343, ASTMX15414, ASTMX15415, ASTMX22916, ASTMX23075, ASTMX05645	STRPU_11063, STRPU_20288, STRPU_27127, STRPU_11174, STRPU_11175, STRPU_19750, STRPU_11169, STRPU_11168, STRPU_11173, STRPU_07592, STRPU_11424, STRPU_10438, STRPU_14116
OG0000171	ASTMX13035, ASTMX04406	STRPU_14714
OG0000171	ASTMX02030	STRPU_24033, STRPU_02631
OG0000171	ASTMX01513, ASTMX18079, ASTMX09651	STRPU_19940, STRPU_02585
OG0000172	ASTMX05345, ASTMX05453, ASTMX00174, ASTMX12723, ASTMX12721, ASTMX12722, ASTMX05451	STRPU_25567
OG0000173	ASTMX22989	STRPU_11148
OG0000173	ASTMX06798, ASTMX16925, ASTMX20806, ASTMX11171, ASTMX06509, ASTMX18128, ASTMX05261, ASTMX05260, ASTMX18597, ASTMX12773, ASTMX03201, ASTMX16788, ASTMX16293, ASTMX09049, ASTMX07537, ASTMX04181, ASTMX05259, ASTMX00713, ASTMX01037, ASTMX05223, ASTMX10462, ASTMX03643, ASTMX09920	STRPU_11149
OG0000174	ASTMX14035	STRPU_16145, STRPU_16138, STRPU_15886, STRPU_09192, STRPU_15884, STRPU_15888, STRPU_15882, STRPU_15832, STRPU_15834, STRPU_15887, STRPU_15891, STRPU_15838, STRPU_15890, STRPU_15892, STRPU_15836, STRPU_15835, STRPU_15883, STRPU_15881, STRPU_15885, STRPU_15839, STRPU_15833, STRPU_15831, STRPU_15837
OG0000174	ASTMX16326, ASTMX03672, ASTMX18111, ASTMX03671	STRPU_00043, STRPU_16005
OG0000175	ASTMX12743, ASTMX08029, ASTMX21016, ASTMX15252	STRPU_24563
OG0000176	ASTMX22956, ASTMX19639, ASTMX19638, ASTMX22378, ASTMX21429, ASTMX22656, ASTMX13751, ASTMX09377, ASTMX00301, ASTMX21766, ASTMX15539, ASTMX22036, ASTMX22112, ASTMX21924, ASTMX20858, ASTMX19779, ASTMX13749, ASTMX22612, ASTMX21428, ASTMX21837, ASTMX04502, ASTMX19631, ASTMX20237, ASTMX17906, ASTMX21374, ASTMX09896, ASTMX14991, ASTMX21185, ASTMX19062, ASTMX22288, ASTMX21946, ASTMX19778, ASTMX21828, ASTMX21878, ASTMX04076, ASTMX10393, ASTMX19780, ASTMX19777, ASTMX21074, ASTMX22187, ASTMX13753, ASTMX15951, ASTMX10146, ASTMX17674, ASTMX16288, ASTMX18827, ASTMX20863, ASTMX04068, ASTMX04067, ASTMX04069, ASTMX20914, ASTMX18375, ASTMX16937, ASTMX13750, ASTMX13752, ASTMX22231, ASTMX16929, ASTMX16930, ASTMX20786, ASTMX20787, ASTMX16920, ASTMX16645, ASTMX03601, ASTMX01940, ASTMX19142, ASTMX19148, ASTMX23038, ASTMX03202, ASTMX03200, ASTMX20714, ASTMX17724, ASTMX21764, ASTMX21507, ASTMX19881, ASTMX20119, ASTMX01849, ASTMX22058, ASTMX16426	STRPU_00840
OG0000179	ASTMX05937, ASTMX14451	STRPU_04627, STRPU_04649
OG0000179	ASTMX13630, ASTMX02170	STRPU_00166, STRPU_27037, STRPU_27036
OG0000179	ASTMX14866	STRPU_05514
OG0000180	ASTMX03181, ASTMX16660	STRPU_10517
OG0000180	ASTMX11798, ASTMX10163, ASTMX17205, ASTMX08229, ASTMX02239, ASTMX17206, ASTMX11819, ASTMX09327	STRPU_10957
OG0000181	ASTMX02628, ASTMX03065	STRPU_22671
OG0000181	ASTMX09488	STRPU_15658, STRPU_15675
OG0000181	ASTMX00770	STRPU_02398, STRPU_13672, STRPU_13671, STRPU_02399
OG0000182	ASTMX21649, ASTMX11305	STRPU_24839
OG0000182	ASTMX10937	STRPU_01509
OG0000183	ASTMX04432, ASTMX12508, ASTMX19843, ASTMX02763, ASTMX03936, ASTMX05623, ASTMX20239, ASTMX16109	STRPU_21811
OG0000183	ASTMX12358, ASTMX03484	STRPU_03432
OG0000183	ASTMX16504, ASTMX16505	STRPU_03075
OG0000184	ASTMX12437, ASTMX12438	STRPU_19370, STRPU_19368
OG0000185	ASTMX11051, ASTMX13737, ASTMX00167	STRPU_13433
OG0000185	ASTMX03539, ASTMX09726, ASTMX15810, ASTMX01652	STRPU_25410
OG0000185	ASTMX12894, ASTMX07504	STRPU_01114, STRPU_24185
OG0000186	ASTMX18771	STRPU_17963
OG0000187	ASTMX22332, ASTMX22516, ASTMX22933, ASTMX03705, ASTMX19535	STRPU_01685
OG0000188	ASTMX17563, ASTMX09974, ASTMX22080	STRPU_04042
OG0000190	ASTMX10362, ASTMX06497, ASTMX10361	STRPU_20386
OG0000192	ASTMX07878	STRPU_07493
OG0000192	ASTMX20901, ASTMX19840, ASTMX01591, ASTMX00329, ASTMX15434, ASTMX02346	STRPU_18443, STRPU_18409
OG0000192	ASTMX22789, ASTMX13707	STRPU_19951
OG0000192	ASTMX14856	STRPU_08187
OG0000193	ASTMX20971, ASTMX11214, ASTMX09632, ASTMX05862, ASTMX20972, ASTMX06947, ASTMX14897, ASTMX03474, ASTMX13316, ASTMX19987	STRPU_10096, STRPU_10159
OG0000194	ASTMX14940, ASTMX03197, ASTMX16653, ASTMX22443, ASTMX22363, ASTMX14331	STRPU_00024, STRPU_00025, STRPU_06136, STRPU_06137, STRPU_05974, STRPU_06736, STRPU_06599, STRPU_06600, STRPU_06597, STRPU_06598, STRPU_05970, STRPU_05971, STRPU_05972, STRPU_05973, STRPU_06442
OG0000195	ASTMX06503, ASTMX06504, ASTMX08420, ASTMX05669	STRPU_06815
OG0000197	ASTMX14222, ASTMX13243, ASTMX19993	STRPU_20876, STRPU_20839, STRPU_25764, STRPU_20837, STRPU_20874
OG0000197	ASTMX12768, ASTMX04797, ASTMX01035, ASTMX20680, ASTMX12767, ASTMX10644, ASTMX04274, ASTMX00851, ASTMX10141	STRPU_14405
OG0000198	ASTMX21468, ASTMX05049, ASTMX19231, ASTMX14686	STRPU_19033, STRPU_00457, STRPU_19032, STRPU_00458
OG0000199	ASTMX00281, ASTMX00285, ASTMX00284, ASTMX00280, ASTMX00277, ASTMX14809, ASTMX14810, ASTMX14807, ASTMX00296, ASTMX00297, ASTMX00295, ASTMX00294, ASTMX14806, ASTMX14805, ASTMX22700, ASTMX18950, ASTMX14808, ASTMX18951, ASTMX00292, ASTMX00293, ASTMX00290, ASTMX00291, ASTMX00288, ASTMX00289, ASTMX18953, ASTMX18952	STRPU_05348
OG0000201	ASTMX19802, ASTMX14681, ASTMX19801, ASTMX15505	STRPU_08330
OG0000201	ASTMX16364	STRPU_14222
OG0000201	ASTMX01297, ASTMX11319, ASTMX13076, ASTMX16014, ASTMX13075	STRPU_14748
OG0000202	ASTMX12677, ASTMX14453, ASTMX09955, ASTMX19428, ASTMX05837, ASTMX07752, ASTMX02721, ASTMX17241, ASTMX18862, ASTMX09691, ASTMX06807	STRPU_10193, STRPU_10194
OG0000203	ASTMX00845, ASTMX01226, ASTMX00857	STRPU_24292
OG0000203	ASTMX20187, ASTMX06010, ASTMX05240	STRPU_10908
OG0000203	ASTMX05701, ASTMX05700	STRPU_10827
OG0000204	ASTMX05231, ASTMX02270	STRPU_10936
OG0000204	ASTMX00447, ASTMX00221	STRPU_11647, STRPU_01303
OG0000205	ASTMX13522, ASTMX10816, ASTMX16114, ASTMX14153, ASTMX22625	STRPU_21337
OG0000205	ASTMX20065, ASTMX10182, ASTMX20441, ASTMX12995	STRPU_24168
OG0000205	ASTMX20510, ASTMX07381, ASTMX02305, ASTMX10670, ASTMX05423, ASTMX14679	STRPU_01859, STRPU_03971, STRPU_13489
OG0000206	ASTMX13968	STRPU_24229, STRPU_17729, STRPU_19047, STRPU_24225, STRPU_14534, STRPU_14533, STRPU_01077, STRPU_24228, STRPU_24227, STRPU_26625, STRPU_10708, STRPU_10715, STRPU_20227, STRPU_20226, STRPU_19604, STRPU_19566, STRPU_19469, STRPU_19478, STRPU_19474, STRPU_19607, STRPU_19572, STRPU_19565, STRPU_19606, STRPU_19574, STRPU_19569, STRPU_19472, STRPU_22115, STRPU_22116, STRPU_22114
OG0000207	ASTMX11086, ASTMX18027	STRPU_02190, STRPU_09226, STRPU_10587, STRPU_12464, STRPU_12640, STRPU_12639, STRPU_25640, STRPU_25623, STRPU_25638, STRPU_25639, STRPU_04360
OG0000208	ASTMX14534, ASTMX12214, ASTMX04375, ASTMX14594, ASTMX12234, ASTMX18583, ASTMX05181	STRPU_05300, STRPU_05299, STRPU_21776, STRPU_21777, STRPU_21778, STRPU_14840
OG0000209	ASTMX21724	STRPU_04592
OG0000209	ASTMX17897	STRPU_04861
OG0000210	ASTMX06462	STRPU_18344
OG0000210	ASTMX16896	STRPU_06342
OG0000211	ASTMX14936	STRPU_02785
OG0000211	ASTMX14468	STRPU_18014
OG0000211	ASTMX02506	STRPU_21779
OG0000211	ASTMX12406, ASTMX15733, ASTMX12502	STRPU_27150
OG0000211	ASTMX00388, ASTMX07887	STRPU_26341
OG0000213	ASTMX13716, ASTMX02993, ASTMX16332	STRPU_16684, STRPU_04165, STRPU_06341, STRPU_06295, STRPU_01746, STRPU_14616, STRPU_14634, STRPU_17429, STRPU_24383, STRPU_12595, STRPU_12596, STRPU_25232, STRPU_15554, STRPU_02245
OG0000215	ASTMX09309, ASTMX14457	STRPU_23803, STRPU_19259, STRPU_19208
OG0000218	ASTMX14255, ASTMX06375	STRPU_24450, STRPU_24451, STRPU_20177, STRPU_20178, STRPU_06428, STRPU_20179
OG0000220	ASTMX06452, ASTMX19472	STRPU_07403, STRPU_07402, STRPU_07401
OG0000221	ASTMX13257, ASTMX12726, ASTMX08699, ASTMX18546, ASTMX17261, ASTMX17047	STRPU_25006
OG0000221	ASTMX14659, ASTMX05690, ASTMX18613	STRPU_10448
OG0000221	ASTMX00084, ASTMX22683, ASTMX10185	STRPU_16065
OG0000223	ASTMX17097, ASTMX19956, ASTMX01390, ASTMX13426	STRPU_07084
OG0000225	ASTMX16084, ASTMX16085, ASTMX16083, ASTMX11790, ASTMX09442, ASTMX17744, ASTMX14393, ASTMX04772, ASTMX20768, ASTMX04717	STRPU_22829, STRPU_01990, STRPU_01991, STRPU_22830, STRPU_22831, STRPU_22388
OG0000227	ASTMX19343, ASTMX10190, ASTMX21887	STRPU_13886
OG0000227	ASTMX17511, ASTMX21030, ASTMX00467	STRPU_26643
OG0000227	ASTMX14981, ASTMX11122, ASTMX17731	STRPU_25172, STRPU_25142
OG0000228	ASTMX08232, ASTMX13813, ASTMX10957, ASTMX17589	STRPU_15282
OG0000229	ASTMX07950	STRPU_07750, STRPU_07293, STRPU_07277, STRPU_07294, STRPU_07280
OG0000230	ASTMX01329	STRPU_08039
OG0000231	ASTMX01168, ASTMX10711, ASTMX06042, ASTMX21702, ASTMX18443, ASTMX22637, ASTMX00067	STRPU_04949
OG0000231	ASTMX21905, ASTMX09216, ASTMX07397, ASTMX07396	STRPU_25853
OG0000233	ASTMX07999, ASTMX11193	STRPU_19351
OG0000234	ASTMX02457, ASTMX11930, ASTMX03378, ASTMX21596, ASTMX09075, ASTMX14217	STRPU_22182
OG0000234	ASTMX02028, ASTMX03572	STRPU_11520
OG0000235	ASTMX06227, ASTMX00260, ASTMX11628, ASTMX03682, ASTMX10834	STRPU_20821, STRPU_21865
OG0000235	ASTMX10074	STRPU_21093, STRPU_21863, STRPU_21866, STRPU_21864, STRPU_20820
OG0000236	ASTMX08747, ASTMX03149	STRPU_20268
OG0000236	ASTMX10243, ASTMX08142	STRPU_17818, STRPU_17826, STRPU_25752, STRPU_17694
OG0000238	ASTMX07705, ASTMX20450, ASTMX07704	STRPU_00959, STRPU_08862
OG0000238	ASTMX22020, ASTMX08638, ASTMX11056, ASTMX15298	STRPU_25261, STRPU_25260
OG0000238	ASTMX08927, ASTMX16413	STRPU_26157
OG0000239	ASTMX07645, ASTMX14835, ASTMX20429, ASTMX05441	STRPU_24683
OG0000239	ASTMX01276, ASTMX03280	STRPU_20505
OG0000239	ASTMX15869, ASTMX10448, ASTMX21437, ASTMX01895	STRPU_01873, STRPU_25188
OG0000240	ASTMX10617	STRPU_02509, STRPU_02512, STRPU_15130, STRPU_15129, STRPU_02510, STRPU_15131, STRPU_02513
OG0000242	ASTMX22355, ASTMX17492, ASTMX17491, ASTMX21993, ASTMX02117, ASTMX00357, ASTMX20526, ASTMX12612	STRPU_12016, STRPU_20158, STRPU_20161, STRPU_12217
OG0000242	ASTMX04049, ASTMX03054	STRPU_22571
OG0000244	ASTMX16602, ASTMX08895, ASTMX21456, ASTMX15853, ASTMX06255, ASTMX15851, ASTMX07398	STRPU_25990
OG0000245	ASTMX00360, ASTMX02206, ASTMX13276, ASTMX22797, ASTMX03731, ASTMX22441, ASTMX15530, ASTMX14838, ASTMX17043, ASTMX08650, ASTMX15018, ASTMX19991, ASTMX17329, ASTMX18788, ASTMX10201, ASTMX19475, ASTMX06868, ASTMX19608	STRPU_08920, STRPU_00618, STRPU_00617, STRPU_08919
OG0000246	ASTMX03325	STRPU_18045
OG0000248	ASTMX11343, ASTMX11267, ASTMX06856, ASTMX21086, ASTMX06855	STRPU_23659, STRPU_23683
OG0000250	ASTMX18265	STRPU_27110
OG0000250	ASTMX22935, ASTMX21081	STRPU_05823
OG0000250	ASTMX10554	STRPU_04285
OG0000250	ASTMX10861	STRPU_12654, STRPU_00094
OG0000251	ASTMX02278, ASTMX14567	STRPU_10552
OG0000251	ASTMX07951, ASTMX20026, ASTMX00737, ASTMX14618	STRPU_10615, STRPU_10619
OG0000254	ASTMX06322	STRPU_26650, STRPU_06931
OG0000255	ASTMX15208	STRPU_06497
OG0000255	ASTMX00265	STRPU_04137, STRPU_13419, STRPU_12912, STRPU_26210, STRPU_18620, STRPU_12446, STRPU_12447, STRPU_12953, STRPU_12950
OG0000256	ASTMX14236, ASTMX14182, ASTMX17896	STRPU_19461
OG0000256	ASTMX08211, ASTMX08210, ASTMX05152	STRPU_14842, STRPU_26901, STRPU_26900, STRPU_26902, STRPU_27111, STRPU_26544
OG0000257	ASTMX01595, ASTMX20351, ASTMX06234	STRPU_27378
OG0000257	ASTMX08510, ASTMX01271, ASTMX07606, ASTMX08826, ASTMX13542	STRPU_21726, STRPU_21661
OG0000258	ASTMX21558	STRPU_08779
OG0000258	ASTMX13949, ASTMX09429, ASTMX02019	STRPU_22696
OG0000258	ASTMX10822, ASTMX04575, ASTMX10602, ASTMX16862	STRPU_21352
OG0000259	ASTMX14640	STRPU_09922
OG0000259	ASTMX14622, ASTMX14658, ASTMX14653, ASTMX14645, ASTMX14623, ASTMX14652, ASTMX14657, ASTMX14654, ASTMX14655, ASTMX14656, ASTMX14619, ASTMX14620, ASTMX14621, ASTMX22310, ASTMX17207, ASTMX14631, ASTMX14642, ASTMX14624, ASTMX14625, ASTMX14651, ASTMX14648, ASTMX14649, ASTMX14647, ASTMX14650, ASTMX14632, ASTMX14633, ASTMX14628, ASTMX14634, ASTMX14635, ASTMX14629, ASTMX14636, ASTMX14630, ASTMX14638, ASTMX14639, ASTMX14637, ASTMX14627, ASTMX14626	STRPU_22338
OG0000260	ASTMX08323, ASTMX08530, ASTMX00791, ASTMX02088	STRPU_22982
OG0000263	ASTMX18876	STRPU_11794, STRPU_11796, STRPU_24741, STRPU_11795, STRPU_25015, STRPU_10074, STRPU_10138, STRPU_05685, STRPU_04982, STRPU_11410, STRPU_05097, STRPU_05176, STRPU_05500, STRPU_05502, STRPU_05501, STRPU_05503, STRPU_04915, STRPU_05896
OG0000265	ASTMX20048, ASTMX19410, ASTMX06906, ASTMX17905, ASTMX03304	STRPU_19907
OG0000265	ASTMX17774, ASTMX08300	STRPU_01912, STRPU_22756
OG0000266	ASTMX18084	STRPU_07414
OG0000268	ASTMX08409	STRPU_01486, STRPU_13761
OG0000268	ASTMX22307	STRPU_01485, STRPU_13763
OG0000268	ASTMX14616	STRPU_01482, STRPU_13766
OG0000269	ASTMX07757	STRPU_23240
OG0000270	ASTMX10601, ASTMX16861, ASTMX10821, ASTMX04574, ASTMX04388	STRPU_21206
OG0000270	ASTMX03932	STRPU_21835
OG0000270	ASTMX03738, ASTMX05747	STRPU_17089
OG0000270	ASTMX13817	STRPU_21143
OG0000272	ASTMX06714, ASTMX15391, ASTMX13685, ASTMX17539, ASTMX11464, ASTMX21154, ASTMX09631, ASTMX05863, ASTMX15333	STRPU_24826
OG0000273	ASTMX02360	STRPU_18566
OG0000273	ASTMX06870, ASTMX17812, ASTMX15476	STRPU_08558
OG0000273	ASTMX16340	STRPU_15406
OG0000273	ASTMX21300	STRPU_24051, STRPU_02609, STRPU_24050, STRPU_02610
OG0000275	ASTMX01252, ASTMX09512, ASTMX08521	STRPU_21415
