Orthogroup	ASTMX	APOSC_ok
OG0007266	ASTMX02148	APOSC_11708
OG0007267	ASTMX06471	APOSC_12090
OG0007268	ASTMX21870	APOSC_14984
OG0007270	ASTMX04175, ASTMX22945	APOSC_12135
OG0007271	ASTMX06578	APOSC_24548
OG0007272	ASTMX05229	APOSC_03969
OG0007273	ASTMX07371	APOSC_01670
OG0007274	ASTMX02966	APOSC_15030
OG0007275	ASTMX12595	APOSC_04072
OG0007279	ASTMX12215	APOSC_06293, APOSC_26833
OG0007280	ASTMX21182	APOSC_05359
OG0007281	ASTMX19835	APOSC_24565
OG0007282	ASTMX13185	APOSC_22102
OG0007283	ASTMX04985, ASTMX12322	APOSC_17484
OG0007284	ASTMX20942, ASTMX08706, ASTMX11857	APOSC_15160
OG0007285	ASTMX14462	APOSC_09662
OG0007288	ASTMX03770	APOSC_01075, APOSC_25609
OG0007290	ASTMX00594, ASTMX00595	APOSC_09809
OG0007291	ASTMX18522	APOSC_20720, APOSC_20719
OG0007292	ASTMX06760	APOSC_15788
OG0007293	ASTMX00876	APOSC_05980
OG0007294	ASTMX12341	APOSC_17131
OG0007295	ASTMX04656	APOSC_20953, APOSC_20952
OG0007296	ASTMX12421	APOSC_15801
OG0007297	ASTMX03978	APOSC_18063
OG0007298	ASTMX13876	APOSC_22995
OG0007299	ASTMX19667	APOSC_14198
OG0007300	ASTMX11999	APOSC_25712
OG0007301	ASTMX00922	APOSC_25373
OG0007302	ASTMX06041	APOSC_29071
OG0007303	ASTMX10541	APOSC_26419, APOSC_26418
OG0007304	ASTMX20413	APOSC_17074
OG0007305	ASTMX03479	APOSC_13539
OG0007306	ASTMX03689	APOSC_00386
OG0007307	ASTMX04207	APOSC_26088
OG0007308	ASTMX01916	APOSC_03628, APOSC_03629
OG0007309	ASTMX11583	APOSC_15232
OG0007310	ASTMX12704	APOSC_26420
OG0007312	ASTMX04996	APOSC_28830
OG0007314	ASTMX10223	APOSC_00085
OG0007316	ASTMX02720	APOSC_20938
OG0007317	ASTMX22022	APOSC_09236
OG0007318	ASTMX00787	APOSC_27333
OG0007319	ASTMX07462	APOSC_28563
OG0007320	ASTMX12409	APOSC_09070
OG0007321	ASTMX11807	APOSC_08246
OG0007322	ASTMX11199	APOSC_15004
OG0007323	ASTMX17924	APOSC_21806
OG0007325	ASTMX02559	APOSC_16460
OG0007326	ASTMX05141	APOSC_06448
OG0007327	ASTMX16928	APOSC_00135
OG0007328	ASTMX18500, ASTMX09690	APOSC_01312
OG0007329	ASTMX09140	APOSC_17623
OG0007330	ASTMX02261	APOSC_23615
OG0007331	ASTMX20704	APOSC_06014, APOSC_12252
OG0007333	ASTMX22709, ASTMX07160, ASTMX00006, ASTMX08588	APOSC_01580
OG0007334	ASTMX00823	APOSC_17842
OG0007335	ASTMX08086	APOSC_14641
OG0007336	ASTMX07496	APOSC_00569
OG0007337	ASTMX12916	APOSC_02309
OG0007338	ASTMX02618	APOSC_05870
OG0007339	ASTMX02641	APOSC_03135
OG0007341	ASTMX04204	APOSC_24434
OG0007342	ASTMX19872	APOSC_22103
OG0007343	ASTMX18185	APOSC_25429
OG0007344	ASTMX01305, ASTMX02473	APOSC_25620
OG0007345	ASTMX21131, ASTMX06635, ASTMX21132	APOSC_24827
OG0007347	ASTMX19348	APOSC_08865
OG0007348	ASTMX04174	APOSC_20245
OG0007349	ASTMX13465	APOSC_23223
OG0007351	ASTMX16249	APOSC_10204
OG0007352	ASTMX15445	APOSC_08520
OG0007353	ASTMX00421	APOSC_26202
OG0007354	ASTMX09586	APOSC_14859
OG0007355	ASTMX20506	APOSC_15367
OG0007356	ASTMX09436	APOSC_03184
OG0007357	ASTMX00212	APOSC_21551
OG0007358	ASTMX13640, ASTMX13639	APOSC_06636
OG0007359	ASTMX02654, ASTMX18346	APOSC_02421
OG0007360	ASTMX13128	APOSC_08047
OG0007361	ASTMX04257	APOSC_07077
OG0007363	ASTMX09519	APOSC_09409
OG0007364	ASTMX19884	APOSC_17982
OG0007365	ASTMX11544	APOSC_27987
OG0007366	ASTMX07911	APOSC_07261
OG0007367	ASTMX16066	APOSC_14422
OG0007368	ASTMX21920, ASTMX21921	APOSC_00449
OG0007369	ASTMX07879	APOSC_21876
OG0007370	ASTMX04423	APOSC_07343
OG0007371	ASTMX13154	APOSC_05073, APOSC_05074
OG0007372	ASTMX12516	APOSC_14301
OG0007373	ASTMX14113	APOSC_14544
OG0007374	ASTMX12837	APOSC_22886
OG0007375	ASTMX15235	APOSC_08016
OG0007376	ASTMX15253	APOSC_17658
OG0007377	ASTMX03790	APOSC_24138
OG0007378	ASTMX18122	APOSC_02419, APOSC_02420
OG0007379	ASTMX14785	APOSC_16042
OG0007380	ASTMX04916	APOSC_13102
OG0007381	ASTMX20401	APOSC_27746, APOSC_27745
OG0007382	ASTMX17402	APOSC_16338
OG0007384	ASTMX14111	APOSC_20809
OG0007385	ASTMX09213	APOSC_03876
OG0007386	ASTMX20935	APOSC_04054
OG0007387	ASTMX15746	APOSC_06916
OG0007388	ASTMX22670	APOSC_17547
OG0007389	ASTMX10391	APOSC_03633
OG0007390	ASTMX04953	APOSC_28975, APOSC_09958
OG0007391	ASTMX13069	APOSC_00054
OG0007392	ASTMX19324	APOSC_20092
OG0007393	ASTMX01350	APOSC_12259
OG0007394	ASTMX16185	APOSC_00711
OG0007395	ASTMX01531	APOSC_23644
OG0007396	ASTMX12830, ASTMX12829	APOSC_12497
OG0007397	ASTMX14034	APOSC_04277
OG0007399	ASTMX13453	APOSC_10673
OG0007400	ASTMX09121	APOSC_25122
OG0007401	ASTMX12789	APOSC_10465
OG0007402	ASTMX15982	APOSC_00968
OG0007403	ASTMX16612	APOSC_28964
OG0007405	ASTMX02602	APOSC_09312
OG0007406	ASTMX09996	APOSC_15372
OG0007407	ASTMX12099	APOSC_10545
OG0007408	ASTMX09058	APOSC_27587
OG0007409	ASTMX07509	APOSC_14637
OG0007410	ASTMX19533, ASTMX13216, ASTMX11670	APOSC_13940
OG0007411	ASTMX13621	APOSC_14970
OG0007412	ASTMX13610	APOSC_03576
OG0007414	ASTMX05497	APOSC_19745
OG0007415	ASTMX16034, ASTMX16033	APOSC_03560
OG0007416	ASTMX17243	APOSC_12793
OG0007417	ASTMX20315	APOSC_21158
OG0007418	ASTMX04419	APOSC_05342
OG0007419	ASTMX04991	APOSC_03939
OG0007420	ASTMX20030	APOSC_07817, APOSC_19151, APOSC_07816
OG0007421	ASTMX05344	APOSC_01857
OG0007422	ASTMX19693	APOSC_09386
OG0007423	ASTMX12312, ASTMX03626	APOSC_13864
OG0007424	ASTMX15981	APOSC_14283
OG0007425	ASTMX02596	APOSC_10510
OG0007427	ASTMX12286	APOSC_17844
OG0007428	ASTMX08697	APOSC_18209
OG0007429	ASTMX03059	APOSC_15937, APOSC_15938
OG0007430	ASTMX03740	APOSC_07726
OG0007431	ASTMX01820	APOSC_16398
OG0007432	ASTMX14921	APOSC_27468
OG0007433	ASTMX17755	APOSC_15519
OG0007437	ASTMX18512, ASTMX04683	APOSC_08991
OG0007438	ASTMX09594	APOSC_24617
OG0007439	ASTMX19373	APOSC_15942
OG0007440	ASTMX05556	APOSC_25156
OG0007441	ASTMX09117	APOSC_09470
OG0007442	ASTMX06460	APOSC_05686
OG0007443	ASTMX12858	APOSC_06512
OG0007445	ASTMX06203	APOSC_27335
OG0007446	ASTMX05100	APOSC_06202
OG0007450	ASTMX04602	APOSC_24868
OG0007451	ASTMX12754	APOSC_03436
OG0007452	ASTMX07761	APOSC_13061
OG0007453	ASTMX23041, ASTMX14696	APOSC_11031
OG0007454	ASTMX12724	APOSC_23331
OG0007455	ASTMX07952	APOSC_14525
OG0007456	ASTMX09758	APOSC_27800
OG0007457	ASTMX13240	APOSC_18601
OG0007458	ASTMX22316	APOSC_00473
OG0007459	ASTMX04370	APOSC_03345
OG0007460	ASTMX03203	APOSC_13905
OG0007461	ASTMX10994, ASTMX10995	APOSC_28835
OG0007462	ASTMX13256	APOSC_13842
OG0007463	ASTMX08538	APOSC_09528
OG0007464	ASTMX01898	APOSC_25571, APOSC_25570
OG0007465	ASTMX14370, ASTMX22932	APOSC_11740
OG0007467	ASTMX18832	APOSC_13611
OG0007468	ASTMX20018	APOSC_12434
OG0007470	ASTMX16381, ASTMX00497	APOSC_28856
OG0007471	ASTMX05581	APOSC_14448
OG0007472	ASTMX08198	APOSC_01349
OG0007473	ASTMX04881	APOSC_27428, APOSC_27429
OG0007476	ASTMX18971	APOSC_12767
OG0007477	ASTMX19734	APOSC_11620
OG0007478	ASTMX10619	APOSC_00149
OG0007480	ASTMX07621	APOSC_16083
OG0007481	ASTMX09636	APOSC_11072
OG0007482	ASTMX15375	APOSC_11382
OG0007483	ASTMX18379	APOSC_19340
OG0007484	ASTMX16513	APOSC_03384, APOSC_10885
OG0007485	ASTMX15236	APOSC_01104, APOSC_01105
OG0007486	ASTMX17982, ASTMX09285, ASTMX22505	APOSC_15650
OG0007487	ASTMX04401	APOSC_28323
OG0007488	ASTMX15704	APOSC_10046
OG0007489	ASTMX20723	APOSC_15853, APOSC_13134
OG0007490	ASTMX11459	APOSC_06228
OG0007491	ASTMX21855	APOSC_20172
OG0007492	ASTMX22346	APOSC_19304, APOSC_19305
OG0007493	ASTMX17601, ASTMX16370	APOSC_15913, APOSC_15912
OG0007494	ASTMX10193	APOSC_05908
OG0007495	ASTMX11414	APOSC_17790
OG0007496	ASTMX22765	APOSC_07260, APOSC_23340
OG0007497	ASTMX00120	APOSC_08478
OG0007498	ASTMX21105	APOSC_08188
OG0007499	ASTMX03949	APOSC_16910, APOSC_16911
OG0007500	ASTMX04154, ASTMX15693	APOSC_21410
OG0007501	ASTMX07151	APOSC_28090, APOSC_28089
OG0007503	ASTMX06574	APOSC_15711
OG0007504	ASTMX12320	APOSC_22782
OG0007506	ASTMX01578	APOSC_09382
OG0007507	ASTMX22746	APOSC_18497, APOSC_18498
OG0007508	ASTMX03316	APOSC_13088
OG0007509	ASTMX09639	APOSC_28922
OG0007510	ASTMX02461	APOSC_02927
OG0007513	ASTMX22406, ASTMX07121	APOSC_24535
OG0007514	ASTMX05469	APOSC_03963
OG0007515	ASTMX11064	APOSC_21428
OG0007517	ASTMX00346	APOSC_06793
OG0007518	ASTMX22420	APOSC_11498
OG0007519	ASTMX02575	APOSC_16685
OG0007520	ASTMX05912	APOSC_15336
OG0007524	ASTMX11833	APOSC_20152
OG0007525	ASTMX02842	APOSC_09924
OG0007527	ASTMX20421, ASTMX12338	APOSC_24874
OG0007528	ASTMX16867	APOSC_26491, APOSC_26492
OG0007529	ASTMX06570	APOSC_12650
OG0007531	ASTMX21127	APOSC_03072
OG0007533	ASTMX18571, ASTMX19307	APOSC_01449
OG0007582	ASTMX04137	APOSC_22783
OG0007583	ASTMX03611	APOSC_01595, APOSC_14627
OG0007584	ASTMX21397	APOSC_04466, APOSC_04467
OG0007586	ASTMX18851	APOSC_20350
OG0007587	ASTMX10665	APOSC_15890
OG0007588	ASTMX16311	APOSC_12209
OG0007589	ASTMX14018	APOSC_12502
OG0007591	ASTMX10219	APOSC_10553
OG0007592	ASTMX15697	APOSC_00525
OG0007594	ASTMX19718	APOSC_03024
OG0007596	ASTMX01050	APOSC_16569, APOSC_00032
OG0007597	ASTMX12506	APOSC_05814, APOSC_05815
OG0007598	ASTMX15421	APOSC_26583
OG0007600	ASTMX06490	APOSC_26819
OG0007601	ASTMX14174	APOSC_27809
OG0007602	ASTMX12453	APOSC_06477
OG0007603	ASTMX06253	APOSC_24609
OG0007604	ASTMX02553	APOSC_23480
OG0007605	ASTMX01306, ASTMX02474	APOSC_17292
OG0007606	ASTMX08449	APOSC_26148
OG0007607	ASTMX05677	APOSC_11532
OG0007608	ASTMX09087, ASTMX00919	APOSC_02832
OG0007609	ASTMX13434	APOSC_27864
OG0007610	ASTMX00949	APOSC_24658
OG0007611	ASTMX01317	APOSC_23742
OG0007612	ASTMX05194	APOSC_26052, APOSC_26051
OG0007613	ASTMX02855	APOSC_02165, APOSC_02166
OG0007614	ASTMX02573	APOSC_11198, APOSC_11199
OG0007615	ASTMX21643	APOSC_12637
OG0007616	ASTMX07503, ASTMX07502	APOSC_02217
OG0007617	ASTMX10087	APOSC_22847
OG0007619	ASTMX18208	APOSC_14017
OG0007621	ASTMX08854	APOSC_26719
OG0007622	ASTMX11258	APOSC_09858
OG0007624	ASTMX07491	APOSC_27965
OG0007626	ASTMX04623	APOSC_06523
OG0007628	ASTMX19581	APOSC_19416
OG0007629	ASTMX13084	APOSC_19061
OG0007630	ASTMX18126	APOSC_16305
OG0007631	ASTMX20840, ASTMX09783	APOSC_07643
OG0007632	ASTMX18462, ASTMX04246	APOSC_20965
OG0007633	ASTMX02751	APOSC_19734
OG0007634	ASTMX19337	APOSC_23117
OG0007635	ASTMX01942	APOSC_18622
OG0007637	ASTMX04583	APOSC_04953
OG0007638	ASTMX06881	APOSC_28435
OG0007639	ASTMX18691	APOSC_24431, APOSC_17528
OG0007640	ASTMX17837, ASTMX02941	APOSC_13852
OG0007641	ASTMX08197, ASTMX13625	APOSC_25347, APOSC_25346, APOSC_25348
OG0007642	ASTMX07389	APOSC_00752
OG0007643	ASTMX05389	APOSC_15984
OG0007645	ASTMX05408	APOSC_22609
OG0007646	ASTMX00141	APOSC_17349
OG0007647	ASTMX19745	APOSC_14665
OG0007648	ASTMX09097	APOSC_18620
OG0007650	ASTMX15984	APOSC_10838, APOSC_01972
OG0007651	ASTMX20922	APOSC_17594
OG0007652	ASTMX20055, ASTMX09733	APOSC_12442
OG0007653	ASTMX11577	APOSC_07917
OG0007654	ASTMX12009	APOSC_14217
OG0007656	ASTMX02152	APOSC_03159
OG0007658	ASTMX08797	APOSC_01597, APOSC_17037
OG0007659	ASTMX12190	APOSC_09490
OG0007660	ASTMX11758	APOSC_28292
OG0007662	ASTMX03015	APOSC_20466
OG0007663	ASTMX21598	APOSC_02728
OG0007664	ASTMX00404	APOSC_02524
OG0007665	ASTMX09981	APOSC_24468
OG0007667	ASTMX06071	APOSC_10901
OG0007668	ASTMX20312	APOSC_19055
OG0007670	ASTMX08467	APOSC_19925
OG0007673	ASTMX05762	APOSC_27200
OG0007674	ASTMX20726	APOSC_01693
OG0007675	ASTMX07674	APOSC_17091
OG0007676	ASTMX19972	APOSC_05879
OG0007677	ASTMX14237	APOSC_22422
OG0007679	ASTMX04667	APOSC_28369, APOSC_08460
OG0007680	ASTMX05414	APOSC_28293
OG0007681	ASTMX12414	APOSC_17846
OG0007684	ASTMX06059	APOSC_25918
OG0007685	ASTMX02773	APOSC_12938
OG0007687	ASTMX17669	APOSC_20932
OG0007689	ASTMX16346	APOSC_00574
OG0007690	ASTMX14447	APOSC_18618
OG0007691	ASTMX14360	APOSC_18370
OG0007692	ASTMX14270	APOSC_16094
OG0007694	ASTMX07418	APOSC_23594, APOSC_17087, APOSC_00189, APOSC_16752, APOSC_08967, APOSC_03406
OG0007695	ASTMX05012, ASTMX04328	APOSC_21620
OG0007696	ASTMX12954, ASTMX08314	APOSC_17052
OG0007697	ASTMX17473	APOSC_24641
OG0007698	ASTMX10373	APOSC_12163
OG0007700	ASTMX20412	APOSC_12981, APOSC_12982
OG0007701	ASTMX16330	APOSC_00228
OG0007702	ASTMX22374, ASTMX04372	APOSC_07178
OG0007703	ASTMX19453	APOSC_06165
OG0007704	ASTMX12994	APOSC_15384
OG0007705	ASTMX17453	APOSC_02342, APOSC_14271
OG0007706	ASTMX07321	APOSC_23602
OG0007708	ASTMX05720	APOSC_16373
OG0007711	ASTMX13419	APOSC_14750
OG0007712	ASTMX07651	APOSC_08827, APOSC_08828
OG0007713	ASTMX19622	APOSC_19438
OG0007714	ASTMX01182	APOSC_11333
OG0007715	ASTMX15762	APOSC_19107
OG0007716	ASTMX22069	APOSC_07645
OG0007718	ASTMX06214	APOSC_07512
OG0007719	ASTMX18551	APOSC_09388
OG0007721	ASTMX05840	APOSC_14451
OG0007722	ASTMX00744	APOSC_17122
OG0007723	ASTMX04316	APOSC_14079
OG0007727	ASTMX14601	APOSC_14215
OG0007728	ASTMX06139	APOSC_18281
OG0007729	ASTMX18244	APOSC_12073
OG0007730	ASTMX07395	APOSC_11616
OG0007733	ASTMX01784	APOSC_23441
OG0007734	ASTMX15091, ASTMX03999	APOSC_09736
OG0007736	ASTMX11296	APOSC_05621
OG0007738	ASTMX19490	APOSC_09799
OG0007739	ASTMX06348	APOSC_06240
OG0007743	ASTMX04763	APOSC_06572
OG0007744	ASTMX19319	APOSC_09925
OG0007745	ASTMX00381	APOSC_13500
OG0007746	ASTMX01281	APOSC_14936
OG0007748	ASTMX05821	APOSC_10507
OG0007749	ASTMX05167	APOSC_16625
OG0007750	ASTMX13139	APOSC_14979
OG0007751	ASTMX19310	APOSC_11823
OG0007752	ASTMX18140	APOSC_03918
OG0007753	ASTMX21748	APOSC_28077
OG0007754	ASTMX14947	APOSC_02480
OG0007755	ASTMX01102, ASTMX00711	APOSC_06648
OG0007756	ASTMX12102	APOSC_14705
OG0007758	ASTMX04015	APOSC_21644
OG0007759	ASTMX08280	APOSC_15672, APOSC_15671
OG0007761	ASTMX05522, ASTMX22088	APOSC_23778
OG0007762	ASTMX03722	APOSC_14023
OG0007763	ASTMX17791	APOSC_14363
OG0007766	ASTMX07721	APOSC_07061
OG0007767	ASTMX08912	APOSC_28554
OG0007769	ASTMX18905	APOSC_21393
OG0007770	ASTMX10721	APOSC_21431
OG0007771	ASTMX10494	APOSC_05662
OG0007772	ASTMX00533	APOSC_13501
OG0007774	ASTMX17700	APOSC_13250
OG0007775	ASTMX12159	APOSC_06585
OG0007776	ASTMX10383	APOSC_15731
OG0007779	ASTMX15026	APOSC_20163
OG0007780	ASTMX08076	APOSC_18415
OG0007781	ASTMX02218	APOSC_21561
OG0007782	ASTMX07331	APOSC_19048
OG0007783	ASTMX17810	APOSC_08633
OG0007785	ASTMX07125	APOSC_00225
OG0007786	ASTMX18635	APOSC_27963
OG0007788	ASTMX01469	APOSC_11066
OG0007789	ASTMX16141	APOSC_27516
OG0007790	ASTMX20616	APOSC_12725
OG0007791	ASTMX00738	APOSC_15286
OG0007794	ASTMX15194	APOSC_01078
OG0007795	ASTMX13863	APOSC_14033
OG0007796	ASTMX21888, ASTMX10660	APOSC_00173
OG0007797	ASTMX04459	APOSC_06904
OG0007798	ASTMX15270	APOSC_19232
OG0007799	ASTMX14602	APOSC_07729
OG0007800	ASTMX02257	APOSC_04185
OG0007801	ASTMX20707	APOSC_16478
OG0007802	ASTMX10115	APOSC_24032
OG0007803	ASTMX11582	APOSC_25972
OG0007804	ASTMX02512	APOSC_27902
OG0007805	ASTMX09885	APOSC_07297
OG0007807	ASTMX16145	APOSC_18526
OG0007808	ASTMX08371, ASTMX00929	APOSC_14907, APOSC_14906
OG0007809	ASTMX14577	APOSC_26876
OG0007810	ASTMX08369	APOSC_20810
OG0007811	ASTMX11168	APOSC_07082
OG0007812	ASTMX02668, ASTMX18552	APOSC_14235
OG0007813	ASTMX07499	APOSC_26038, APOSC_08477
OG0007814	ASTMX13396	APOSC_17495
OG0007816	ASTMX05675	APOSC_06784
OG0007817	ASTMX11147, ASTMX13673	APOSC_27217
OG0007818	ASTMX06179	APOSC_27304
OG0007820	ASTMX15997	APOSC_13774
OG0007823	ASTMX16149	APOSC_03519
OG0007824	ASTMX03276	APOSC_19397
OG0007825	ASTMX18618	APOSC_18771, APOSC_18772
OG0007826	ASTMX09991	APOSC_13545
OG0007827	ASTMX14411	APOSC_20981
OG0007828	ASTMX03380, ASTMX03379	APOSC_28463
OG0007829	ASTMX21617	APOSC_12814
OG0007830	ASTMX18257	APOSC_25337
OG0007831	ASTMX04668	APOSC_23248
OG0007832	ASTMX04594	APOSC_11298
OG0007833	ASTMX05052	APOSC_10286
OG0007834	ASTMX20813	APOSC_11688
OG0007835	ASTMX03027	APOSC_19892
OG0007836	ASTMX04626	APOSC_23593
OG0007837	ASTMX13314	APOSC_11771
OG0007838	ASTMX05098	APOSC_07171
OG0007839	ASTMX06305	APOSC_21320
OG0007840	ASTMX15255	APOSC_23763, APOSC_08976
OG0007841	ASTMX15833, ASTMX03250, ASTMX22662	APOSC_20926
OG0007843	ASTMX18009	APOSC_07300
OG0007845	ASTMX00783	APOSC_18899, APOSC_18898
OG0007848	ASTMX04212	APOSC_10364
OG0007849	ASTMX01357	APOSC_09125
OG0007850	ASTMX03735	APOSC_09417
OG0007851	ASTMX17643	APOSC_01589
OG0007852	ASTMX05348	APOSC_01625, APOSC_01623
OG0007854	ASTMX08184	APOSC_02461, APOSC_02460
OG0007857	ASTMX20847	APOSC_06950
OG0007858	ASTMX05032	APOSC_09977
OG0007859	ASTMX14666	APOSC_16066
OG0007860	ASTMX08368, ASTMX00926, ASTMX21401, ASTMX15838	APOSC_23567
OG0007862	ASTMX15041, ASTMX14092	APOSC_27873
OG0007863	ASTMX14262, ASTMX06373, ASTMX13492	APOSC_28277
OG0007908	ASTMX15245	APOSC_09670
OG0007911	ASTMX10631	APOSC_26735
OG0007913	ASTMX06223	APOSC_16904
OG0007915	ASTMX13424	APOSC_04581
OG0007916	ASTMX09786	APOSC_28168, APOSC_03479
OG0007918	ASTMX11806	APOSC_22002
OG0007921	ASTMX21796	APOSC_05320
OG0007924	ASTMX04371	APOSC_20243, APOSC_20242
OG0007925	ASTMX09750, ASTMX06915, ASTMX09041, ASTMX09047	APOSC_05687
OG0007926	ASTMX09675	APOSC_00955
OG0007927	ASTMX03056	APOSC_24000
OG0007928	ASTMX01981	APOSC_20268
OG0007929	ASTMX06749	APOSC_23012
OG0007931	ASTMX05848, ASTMX15420	APOSC_05194
OG0007932	ASTMX06742, ASTMX00852	APOSC_11906
OG0007934	ASTMX12712	APOSC_29023
OG0007935	ASTMX04563	APOSC_22032
OG0007937	ASTMX18654	APOSC_02733
OG0007940	ASTMX11113	APOSC_04099
OG0007941	ASTMX14695	APOSC_16273
OG0007943	ASTMX09388	APOSC_24917
OG0007944	ASTMX03374	APOSC_23766
OG0007946	ASTMX11784	APOSC_20648, APOSC_20649
OG0007947	ASTMX14167	APOSC_12155
OG0007948	ASTMX03507	APOSC_25146
OG0007949	ASTMX02833	APOSC_20539
OG0007951	ASTMX07694	APOSC_01248
OG0007952	ASTMX22285	APOSC_01052
OG0007953	ASTMX13305	APOSC_00302
OG0007954	ASTMX03836	APOSC_19677, APOSC_19678
OG0007955	ASTMX12269	APOSC_00091
OG0007956	ASTMX08199	APOSC_19930
OG0007957	ASTMX08905	APOSC_02795
OG0007958	ASTMX18083	APOSC_13077
OG0007959	ASTMX16070	APOSC_23624
OG0007961	ASTMX06510, ASTMX11169	APOSC_04664
OG0007962	ASTMX18003	APOSC_17861
OG0007963	ASTMX02121	APOSC_07038
OG0007964	ASTMX05932	APOSC_03858
OG0007965	ASTMX04863	APOSC_13907
OG0007966	ASTMX13642	APOSC_24056
OG0007967	ASTMX14204	APOSC_14865, APOSC_18355, APOSC_18356
OG0007968	ASTMX06631	APOSC_13647
OG0007969	ASTMX02933	APOSC_22956
OG0007970	ASTMX04780	APOSC_06446
OG0007971	ASTMX14279	APOSC_25406
OG0007972	ASTMX21237	APOSC_08717
OG0007973	ASTMX06438	APOSC_09594
OG0007974	ASTMX03195	APOSC_08616
OG0007975	ASTMX05689	APOSC_11633
OG0007976	ASTMX19235	APOSC_23057
OG0007977	ASTMX14691	APOSC_09009, APOSC_09008
OG0007978	ASTMX18483	APOSC_20326
OG0007979	ASTMX21845	APOSC_06426, APOSC_06427
OG0007980	ASTMX02485	APOSC_27208
OG0007981	ASTMX22696	APOSC_08505
OG0007983	ASTMX18415	APOSC_02662
OG0007984	ASTMX05644	APOSC_28885
OG0007985	ASTMX00312	APOSC_01049
OG0007986	ASTMX08203	APOSC_20381
OG0007987	ASTMX13188, ASTMX17252	APOSC_17823
OG0007988	ASTMX06904	APOSC_23468
OG0007990	ASTMX10148	APOSC_13512
OG0007991	ASTMX15639	APOSC_14722
OG0007992	ASTMX11750, ASTMX02581	APOSC_05605
OG0007993	ASTMX01291	APOSC_21612
OG0007996	ASTMX06882	APOSC_17440
OG0007997	ASTMX03766	APOSC_21698
OG0007999	ASTMX07377	APOSC_09847
OG0008000	ASTMX13017	APOSC_03861
OG0008001	ASTMX17979	APOSC_01709
OG0008002	ASTMX12617	APOSC_09739
OG0008003	ASTMX05604	APOSC_25748
OG0008004	ASTMX21235	APOSC_21640
OG0008006	ASTMX04524	APOSC_17172
OG0008007	ASTMX17037	APOSC_10197
OG0008008	ASTMX04952	APOSC_08380
OG0008009	ASTMX15382	APOSC_17890
OG0008011	ASTMX09223	APOSC_14830
OG0008012	ASTMX14085	APOSC_23151, APOSC_23150
OG0008013	ASTMX09598	APOSC_01356
OG0008014	ASTMX14366	APOSC_20124
OG0008016	ASTMX14706	APOSC_23825
OG0008017	ASTMX06391	APOSC_11078, APOSC_28705, APOSC_14160
OG0008018	ASTMX02804	APOSC_17034
OG0008019	ASTMX16933	APOSC_07865
OG0008020	ASTMX05825	APOSC_27780
OG0008021	ASTMX06678, ASTMX15580, ASTMX10415, ASTMX18292	APOSC_00387
OG0008022	ASTMX08101	APOSC_16216
OG0008023	ASTMX09231	APOSC_18944
OG0008026	ASTMX22338	APOSC_09936
OG0008027	ASTMX13655	APOSC_06386
OG0008028	ASTMX09119	APOSC_27294, APOSC_27293
OG0008029	ASTMX03518	APOSC_12999
OG0008030	ASTMX10317	APOSC_03982
OG0008031	ASTMX14362	APOSC_25984
OG0008036	ASTMX21006	APOSC_28420
OG0008037	ASTMX12411	APOSC_17986
OG0008038	ASTMX02104	APOSC_15782
OG0008039	ASTMX16331	APOSC_17831
OG0008040	ASTMX03841	APOSC_13491
OG0008041	ASTMX12610	APOSC_27285
OG0008043	ASTMX17469	APOSC_17796
OG0008045	ASTMX12019	APOSC_18023
OG0008046	ASTMX10231	APOSC_16451
OG0008047	ASTMX02150	APOSC_07617, APOSC_28616
OG0008048	ASTMX00882	APOSC_26085, APOSC_26086
OG0008049	ASTMX03509	APOSC_26885
OG0008050	ASTMX21251	APOSC_13160
OG0008051	ASTMX21396	APOSC_03468
OG0008052	ASTMX04543	APOSC_17885
OG0008053	ASTMX12568	APOSC_05241, APOSC_05242
OG0008054	ASTMX19942	APOSC_27130
OG0008055	ASTMX13290	APOSC_14003
OG0008056	ASTMX18151	APOSC_08885
OG0008057	ASTMX13259	APOSC_02687
OG0008058	ASTMX19986	APOSC_01268
OG0008060	ASTMX00993	APOSC_06331, APOSC_01777, APOSC_06577
OG0008061	ASTMX06138	APOSC_10219
OG0008062	ASTMX21745	APOSC_12388
OG0008063	ASTMX10084, ASTMX13488, ASTMX21341	APOSC_22434
OG0008064	ASTMX09865	APOSC_05171, APOSC_14780
OG0008065	ASTMX07100, ASTMX02601	APOSC_07629
OG0008066	ASTMX02235	APOSC_19369
OG0008067	ASTMX11037	APOSC_16252
OG0008068	ASTMX14752, ASTMX18010	APOSC_03814
OG0008069	ASTMX07898	APOSC_20472
OG0008070	ASTMX14041	APOSC_26005
OG0008071	ASTMX03165	APOSC_24421
OG0008072	ASTMX05212, ASTMX09244	APOSC_28694
OG0008073	ASTMX20576	APOSC_12795
OG0008074	ASTMX03465	APOSC_02323, APOSC_25769
OG0008075	ASTMX01773	APOSC_08341
OG0008076	ASTMX22523	APOSC_28908
OG0008077	ASTMX12175	APOSC_00127
OG0008078	ASTMX19174	APOSC_20882
OG0008079	ASTMX06132	APOSC_14186
OG0008080	ASTMX02163	APOSC_05343
OG0008081	ASTMX07518	APOSC_19170
OG0008082	ASTMX12613	APOSC_24746
OG0008083	ASTMX17394	APOSC_01221
OG0008084	ASTMX17548	APOSC_05751
OG0008085	ASTMX12950	APOSC_06211
