Orthogroup	CAPO3	NEMVE
OG0002764	CAPO300451	NEMVE22629, NEMVE15240, NEMVE15234
OG0002765	CAPO307679	NEMVE13625
OG0002766	CAPO300475	NEMVE19107
OG0002767	CAPO302818	NEMVE04648, NEMVE13082
OG0002770	CAPO300723	NEMVE01948
OG0002771	CAPO307480	NEMVE16523
OG0002772	CAPO301657	NEMVE13724
OG0002773	CAPO300783	NEMVE14937
OG0002773	CAPO303160	NEMVE03996
OG0002774	CAPO301900	NEMVE11224
OG0002774	CAPO304134	NEMVE09708
OG0002776	CAPO300785	NEMVE10201
OG0002779	CAPO306710	NEMVE20429, NEMVE24259
OG0002780	CAPO306806	NEMVE17788, NEMVE19824
OG0002782	CAPO301842	NEMVE21836, NEMVE21854, NEMVE13717
OG0002785	CAPO300520	NEMVE16275
OG0002787	CAPO307667	NEMVE07799
OG0002788	CAPO304831	NEMVE07375, NEMVE07382
OG0002790	CAPO302263	NEMVE06424
OG0002799	CAPO301814	NEMVE05411
OG0002814	CAPO300792	NEMVE08977
OG0002815	CAPO305247	NEMVE22680
OG0002816	CAPO300822	NEMVE06143
OG0002817	CAPO305631	NEMVE09140
OG0002818	CAPO300344	NEMVE06616
OG0002821	CAPO300805, CAPO300806	NEMVE25281, NEMVE14949, NEMVE01772
OG0002822	CAPO300505	NEMVE14520
OG0002824	CAPO304804	NEMVE22929
OG0002825	CAPO303958	NEMVE24994
OG0002826	CAPO305161	NEMVE14159
OG0002827	CAPO302357	NEMVE07236, NEMVE07233
OG0002828	CAPO302033	NEMVE01026
OG0002831	CAPO303454	NEMVE11024
OG0002833	CAPO302961	NEMVE05241
OG0002835	CAPO306542	NEMVE13928
OG0002836	CAPO301463	NEMVE14108
OG0002837	CAPO304096	NEMVE22356
OG0002838	CAPO305478	NEMVE05515, NEMVE13260
OG0002839	CAPO302420	NEMVE06645, NEMVE01567
OG0002841	CAPO302293	NEMVE15108
OG0002842	CAPO300353	NEMVE25355
OG0002843	CAPO300339	NEMVE25122
OG0002844	CAPO306381, CAPO305443	NEMVE15610, NEMVE16546, NEMVE14077, NEMVE24215
OG0002845	CAPO305717	NEMVE23061
OG0002847	CAPO307024	NEMVE13774, NEMVE01467
OG0002848	CAPO306888	NEMVE02441
OG0002850	CAPO305439	NEMVE09779
OG0002851	CAPO304239	NEMVE03383
OG0002858	CAPO302020	NEMVE02414
OG0002860	CAPO304305	NEMVE07076
OG0002864	CAPO303007	NEMVE00985
OG0002865	CAPO302058	NEMVE18149, NEMVE18147
OG0002866	CAPO307089	NEMVE17504
OG0002868	CAPO307730	NEMVE14448
OG0002870	CAPO303935	NEMVE07654
OG0002873	CAPO302439	NEMVE21268, NEMVE05265, NEMVE12775
OG0002875	CAPO302434	NEMVE22501, NEMVE23936
OG0002876	CAPO302622	NEMVE07039
OG0002883	CAPO300600	NEMVE06407
OG0002884	CAPO306804	NEMVE13675, NEMVE12384
OG0002888	CAPO302979	NEMVE09800
OG0002890	CAPO307147	NEMVE25436
OG0002891	CAPO305115	NEMVE14385
OG0002894	CAPO307506	NEMVE03536
OG0002895	CAPO306767, CAPO303745	NEMVE21938
OG0002897	CAPO306671	NEMVE06961
OG0002899	CAPO306014	NEMVE04557
OG0002900	CAPO303795	NEMVE23547
OG0002902	CAPO300125	NEMVE22439, NEMVE18562
OG0002907	CAPO303347	NEMVE02943
OG0002908	CAPO301293	NEMVE14541, NEMVE22083
OG0002909	CAPO302801	NEMVE04695
OG0002910	CAPO304697	NEMVE11186
OG0002911	CAPO306312	NEMVE20293, NEMVE08989
OG0002913	CAPO307505	NEMVE10491
OG0002914	CAPO304158	NEMVE23150
OG0002915	CAPO307623	NEMVE19643
OG0002917	CAPO304597	NEMVE14947, NEMVE20867
OG0002921	CAPO307445	NEMVE25771
OG0002922	CAPO305731	NEMVE10039
OG0002923	CAPO307207	NEMVE25758
OG0002926	CAPO301908	NEMVE14101
OG0002927	CAPO307647	NEMVE23439, NEMVE21167
OG0002944	CAPO306630	NEMVE07941, NEMVE14748, NEMVE20701
OG0002945	CAPO307786	NEMVE20667, NEMVE25829, NEMVE19739
OG0002946	CAPO302209	NEMVE20091, NEMVE15761, NEMVE20044, NEMVE23258
OG0002947	CAPO306510	NEMVE06658, NEMVE13386, NEMVE12405
OG0002948	CAPO303072	NEMVE08172
OG0002949	CAPO305527, CAPO304499	NEMVE02841, NEMVE22682
OG0002950	CAPO302322	NEMVE15023, NEMVE08674, NEMVE08665
OG0002952	CAPO304062, CAPO304063	NEMVE14872
OG0002953	CAPO305937	NEMVE01967
OG0002954	CAPO303510	NEMVE09987
OG0002955	CAPO305617	NEMVE23334
OG0002957	CAPO303846	NEMVE24351
OG0002959	CAPO305557	NEMVE17634, NEMVE08292
OG0002960	CAPO301301	NEMVE17296, NEMVE24935
OG0002961	CAPO306313	NEMVE15141, NEMVE21670, NEMVE13757, NEMVE24574
OG0002962	CAPO302937	NEMVE13850
OG0002968	CAPO306161	NEMVE08461
OG0002969	CAPO301408	NEMVE16923
OG0002973	CAPO301405	NEMVE14446
OG0002974	CAPO300358	NEMVE25810, NEMVE16053, NEMVE12234
OG0002976	CAPO304649	NEMVE21472, NEMVE16983
OG0002977	CAPO306762	NEMVE23902
OG0002979	CAPO300623	NEMVE20703
OG0002981	CAPO305421	NEMVE13758
OG0002982	CAPO306469	NEMVE19019
OG0002983	CAPO302346	NEMVE14799
OG0002985	CAPO300589	NEMVE09374
OG0002987	CAPO306603	NEMVE13966
OG0002988	CAPO300003	NEMVE17993, NEMVE18119, NEMVE22698, NEMVE12168, NEMVE21696
OG0002990	CAPO304869	NEMVE22509
OG0002991	CAPO300778	NEMVE10995, NEMVE19941
OG0002992	CAPO307180	NEMVE15343
OG0002994	CAPO307303	NEMVE07053, NEMVE14678
OG0002997	CAPO307685	NEMVE10464, NEMVE15011, NEMVE11044, NEMVE10721
OG0002998	CAPO302958	NEMVE21235, NEMVE07505
OG0003001	CAPO302423	NEMVE04781
OG0003002	CAPO304848	NEMVE06701, NEMVE21583, NEMVE01740, NEMVE22217
OG0003004	CAPO304489	NEMVE01048
OG0003005	CAPO302131	NEMVE23085
OG0003005	CAPO302452, CAPO300516	NEMVE06949
OG0003006	CAPO302605	NEMVE05380, NEMVE13182
OG0003010	CAPO303642	NEMVE05883
OG0003012	CAPO302272	NEMVE14500
OG0003014	CAPO304419	NEMVE14970
OG0003016	CAPO301025	NEMVE13442
OG0003017	CAPO303755	NEMVE14592, NEMVE20788
OG0003018	CAPO301697	NEMVE13086
OG0003020	CAPO306543, CAPO306821	NEMVE13860, NEMVE14831
OG0003022	CAPO308155	NEMVE16219, NEMVE17526, NEMVE23587
OG0003024	CAPO300933	NEMVE15701, NEMVE14428
OG0003025	CAPO306077	NEMVE18058
OG0003026	CAPO304742	NEMVE16626
OG0003027	CAPO302145	NEMVE12034, NEMVE01646, NEMVE24954
OG0003028	CAPO307794	NEMVE23714
OG0003029	CAPO301992	NEMVE01153
OG0003030	CAPO304737	NEMVE22656
OG0003033	CAPO300181	NEMVE12220, NEMVE10638, NEMVE10429, NEMVE11260, NEMVE11231, NEMVE10428, NEMVE11218, NEMVE19978, NEMVE25621
OG0003034	CAPO300214, CAPO307271	NEMVE18430
OG0003037	CAPO305626	NEMVE16728, NEMVE16727
OG0003038	CAPO300861	NEMVE01498
OG0003041	CAPO306033	NEMVE00931, NEMVE09001
OG0003042	CAPO301480	NEMVE06974, NEMVE01686
OG0003043	CAPO304921	NEMVE04685
OG0003044	CAPO300082	NEMVE23709, NEMVE22835, NEMVE06408
OG0003046	CAPO302851	NEMVE00912
OG0003048	CAPO300169	NEMVE11900
OG0003049	CAPO300501, CAPO307086, CAPO305726	NEMVE13400, NEMVE20256
OG0003053	CAPO305034	NEMVE09913
OG0003054	CAPO305605	NEMVE10073
OG0003055	CAPO307832	NEMVE03488
OG0003056	CAPO300334	NEMVE08587, NEMVE03915
OG0003058	CAPO305219	NEMVE02311, NEMVE06214, NEMVE08497
OG0003059	CAPO307928	NEMVE14365
OG0003060	CAPO300265	NEMVE06198
OG0003063	CAPO306091	NEMVE05637
OG0003064	CAPO303600	NEMVE14804
OG0003065	CAPO305486	NEMVE19798, NEMVE01502
OG0003067	CAPO301062	NEMVE22043
OG0003071	CAPO303765	NEMVE22922
OG0003072	CAPO300719	NEMVE06185
OG0003073	CAPO300571	NEMVE14699, NEMVE15009
OG0003074	CAPO305232	NEMVE07409
OG0003079	CAPO303732	NEMVE15110
OG0003103	CAPO300058	NEMVE17815, NEMVE09551
OG0003104	CAPO300208	NEMVE05338
OG0003105	CAPO307560, CAPO307561	NEMVE20895, NEMVE14871, NEMVE08962
OG0003106	CAPO300222	NEMVE13367
OG0003107	CAPO305408	NEMVE04878
OG0003108	CAPO307100	NEMVE21879
OG0003110	CAPO302380	NEMVE22391
OG0003111	CAPO305398	NEMVE01120, NEMVE09389, NEMVE22410
OG0003112	CAPO305044	NEMVE05734
OG0003113	CAPO300369	NEMVE15155, NEMVE20084, NEMVE03544
OG0003113	CAPO303380	NEMVE14843
OG0003114	CAPO305811	NEMVE14366, NEMVE00009, NEMVE13168, NEMVE12974, NEMVE03951
OG0003115	CAPO305328	NEMVE00301, NEMVE10683
OG0003116	CAPO304220	NEMVE13077
OG0003119	CAPO301756	NEMVE25471
OG0003121	CAPO300078	NEMVE06066
OG0003122	CAPO305152	NEMVE18538, NEMVE14780, NEMVE01334
OG0003124	CAPO307110	NEMVE07294
OG0003125	CAPO308199	NEMVE08001
OG0003126	CAPO302418	NEMVE22974
OG0003128	CAPO300639	NEMVE24270
OG0003130	CAPO308112	NEMVE01488, NEMVE21603
OG0003131	CAPO301104	NEMVE22604
OG0003135	CAPO304970	NEMVE14450
OG0003136	CAPO303233	NEMVE18312
OG0003138	CAPO307798	NEMVE08372
OG0003141	CAPO300915	NEMVE13946
OG0003144	CAPO304802	NEMVE13803
OG0003145	CAPO301669	NEMVE00755, NEMVE22594, NEMVE14437
OG0003146	CAPO304953	NEMVE21927
OG0003147	CAPO305754	NEMVE02983
OG0003149	CAPO303321	NEMVE13799
OG0003150	CAPO304553	NEMVE11610, NEMVE19993, NEMVE19992, NEMVE00919
OG0003151	CAPO302311	NEMVE16806, NEMVE23231
OG0003153	CAPO305242	NEMVE14674
OG0003154	CAPO308152	NEMVE25099
OG0003157	CAPO300659	NEMVE04632
OG0003158	CAPO304754	NEMVE04924
OG0003159	CAPO307514	NEMVE13613, NEMVE14314
OG0003160	CAPO305734	NEMVE13326, NEMVE24320, NEMVE07604
OG0003161	CAPO307952, CAPO307190, CAPO305141	NEMVE04772
OG0003162	CAPO303406	NEMVE13463
OG0003163	CAPO300707, CAPO304931, CAPO305637, CAPO307669, CAPO300284	NEMVE21987
OG0003164	CAPO302879	NEMVE17247
OG0003165	CAPO302597	NEMVE08402
OG0003166	CAPO306562	NEMVE23899
OG0003169	CAPO302137	NEMVE23426
OG0003172	CAPO306984	NEMVE13880
OG0003174	CAPO306817	NEMVE00181, NEMVE14667
OG0003175	CAPO306274	NEMVE10111, NEMVE15002
OG0003176	CAPO307890	NEMVE05784, NEMVE14676
OG0003177	CAPO305441	NEMVE22856, NEMVE21516, NEMVE20645, NEMVE15289, NEMVE21095
OG0003178	CAPO303283	NEMVE05084
OG0003179	CAPO300801	NEMVE14494, NEMVE20675
OG0003181	CAPO304354	NEMVE09804
OG0003182	CAPO308003	NEMVE14953
OG0003184	CAPO303123	NEMVE14706
OG0003185	CAPO301951	NEMVE11277, NEMVE11278
OG0003187	CAPO303479	NEMVE20444, NEMVE23086
OG0003189	CAPO303157	NEMVE07613
OG0003191	CAPO306279	NEMVE13976
OG0003192	CAPO301014	NEMVE03402, NEMVE13504
OG0003193	CAPO301211	NEMVE09272
OG0003194	CAPO301882	NEMVE21245, NEMVE03000
OG0003196	CAPO306231	NEMVE09009, NEMVE09005
OG0003199	CAPO305890	NEMVE25466
OG0003200	CAPO301026	NEMVE06404, NEMVE11235
OG0003202	CAPO307016	NEMVE08285
OG0003203	CAPO305085	NEMVE23504
OG0003206	CAPO306250	NEMVE13786
OG0003207	CAPO301521	NEMVE13760
OG0003210	CAPO303247	NEMVE12348
OG0003211	CAPO307771	NEMVE25111
OG0003212	CAPO300076	NEMVE08610
OG0003214	CAPO305438	NEMVE11275, NEMVE11276, NEMVE19887
OG0003215	CAPO305646	NEMVE05074
OG0003217	CAPO304366	NEMVE25774
OG0003218	CAPO308113	NEMVE06170
OG0003219	CAPO306660	NEMVE24114
OG0003220	CAPO304799	NEMVE23346, NEMVE12080
OG0003221	CAPO300283	NEMVE24005, NEMVE13322
OG0003223	CAPO307650	NEMVE13687
OG0003225	CAPO303179	NEMVE14015
OG0003227	CAPO306597	NEMVE19641, NEMVE21244, NEMVE10942, NEMVE01203
OG0003228	CAPO305495	NEMVE06914
OG0003230	CAPO301507	NEMVE21692
OG0003231	CAPO301890	NEMVE13764
OG0003235	CAPO301047	NEMVE11954, NEMVE22173
OG0003238	CAPO305586	NEMVE23364
OG0003240	CAPO303081	NEMVE15334
OG0003251	CAPO307251	NEMVE01548
OG0003252	CAPO305303	NEMVE13979
OG0003254	CAPO307938	NEMVE05092
OG0003255	CAPO301338	NEMVE09782
OG0003257	CAPO303231	NEMVE12072, NEMVE13838
OG0003263	CAPO303458	NEMVE22513
OG0003264	CAPO306409	NEMVE15698
OG0003266	CAPO303168	NEMVE14097
OG0003267	CAPO300914	NEMVE16965
OG0003268	CAPO301821	NEMVE11716, NEMVE22429
OG0003269	CAPO304139	NEMVE24476
OG0003272	CAPO300665	NEMVE06426
OG0003273	CAPO307851	NEMVE13710, NEMVE08681, NEMVE15126, NEMVE08691, NEMVE11258
OG0003277	CAPO306142	NEMVE24088
OG0003278	CAPO306634	NEMVE08010, NEMVE00618, NEMVE15826, NEMVE15824, NEMVE15827, NEMVE03405
OG0003279	CAPO306251	NEMVE14441
OG0003283	CAPO304400	NEMVE00381, NEMVE23430
OG0003284	CAPO302648	NEMVE16097, NEMVE21149
OG0003287	CAPO306546	NEMVE08529
OG0003288	CAPO307866	NEMVE04690, NEMVE13954
OG0003290	CAPO307662, CAPO300441	NEMVE01103
OG0003291	CAPO306657	NEMVE10692, NEMVE20230
OG0003293	CAPO300956	NEMVE20379, NEMVE04909, NEMVE20380
OG0003294	CAPO303988	NEMVE06441
OG0003296	CAPO301282	NEMVE22460
OG0003297	CAPO307941	NEMVE11100
OG0003298	CAPO306456	NEMVE04703
OG0003301	CAPO300201	NEMVE21850, NEMVE21705
OG0003302	CAPO303848	NEMVE13748, NEMVE24532
OG0003306	CAPO303291	NEMVE23183, NEMVE24655
OG0003309	CAPO301499	NEMVE14486
OG0003315	CAPO301649	NEMVE19702, NEMVE25813, NEMVE20375, NEMVE00123
OG0003316	CAPO300235	NEMVE07618
OG0003317	CAPO304285	NEMVE05254
OG0003318	CAPO302830	NEMVE22763
OG0003320	CAPO303640	NEMVE13147
OG0003324	CAPO308312	NEMVE17427, NEMVE17426, NEMVE20502
OG0003325	CAPO300972, CAPO304961	NEMVE07678, NEMVE04776
OG0003326	CAPO308259	NEMVE23156
OG0003329	CAPO303336	NEMVE22267
OG0003331	CAPO303947	NEMVE24492
OG0003332	CAPO307894	NEMVE25694
OG0003333	CAPO307836	NEMVE00058
OG0003334	CAPO305710	NEMVE03565
OG0003335	CAPO302255	NEMVE01928, NEMVE19241
OG0003340	CAPO305389	NEMVE15762, NEMVE20934
OG0003341	CAPO301683	NEMVE01952
OG0003343	CAPO308043	NEMVE18683
OG0003348	CAPO308059, CAPO308052	NEMVE23418
OG0003349	CAPO300780	NEMVE14973
OG0003353	CAPO304897	NEMVE06482
OG0003354	CAPO300396	NEMVE14304
OG0003355	CAPO308186	NEMVE08592
OG0003356	CAPO306224	NEMVE06309
OG0003357	CAPO307953	NEMVE22497, NEMVE12768
OG0003358	CAPO307281	NEMVE23739
OG0003359	CAPO303262, CAPO304527	NEMVE13744
OG0003360	CAPO301722	NEMVE07902, NEMVE20499
OG0003361	CAPO301802	NEMVE14739
OG0003362	CAPO306572	NEMVE00976
OG0003364	CAPO301569	NEMVE01971
OG0003365	CAPO301538	NEMVE05803, NEMVE02101, NEMVE23416
OG0003366	CAPO302011	NEMVE21908
OG0003368	CAPO307793	NEMVE21767, NEMVE00061
OG0003369	CAPO305084	NEMVE09534, NEMVE11386
OG0003370	CAPO302725	NEMVE18949, NEMVE19237
OG0003373	CAPO301869	NEMVE24072
OG0003374	CAPO305683	NEMVE13211
OG0003375	CAPO301633, CAPO305837	NEMVE19185
OG0003376	CAPO306560	NEMVE16260, NEMVE11402, NEMVE11401
OG0003377	CAPO301205	NEMVE15318
OG0003378	CAPO305510	NEMVE16798
OG0003379	CAPO301575	NEMVE20545, NEMVE16052
OG0003380	CAPO301115	NEMVE22683
OG0003382	CAPO302262	NEMVE15638
OG0003383	CAPO305778	NEMVE23495
OG0003384	CAPO306617	NEMVE00423
OG0003386	CAPO300917	NEMVE24105
OG0003388	CAPO302657, CAPO304459, CAPO302957	NEMVE21475, NEMVE08840, NEMVE15438
OG0003391	CAPO301846	NEMVE17395, NEMVE05209
OG0003392	CAPO304278	NEMVE09110
OG0003393	CAPO304102	NEMVE10476, NEMVE13045, NEMVE23905
OG0003419	CAPO301040	NEMVE08218, NEMVE13021
OG0003421	CAPO300028	NEMVE13078, NEMVE04651, NEMVE09589
OG0003422	CAPO300121	NEMVE07883, NEMVE20521, NEMVE01482
OG0003424	CAPO307323	NEMVE00293, NEMVE16825, NEMVE25971
OG0003425	CAPO304371	NEMVE02069
OG0003426	CAPO301532	NEMVE04788
OG0003428	CAPO300586	NEMVE22338
OG0003429	CAPO307638	NEMVE22490
OG0003430	CAPO305848	NEMVE24395
OG0003431	CAPO308284	NEMVE04794
OG0003434	CAPO303572	NEMVE19996, NEMVE14429
OG0003435	CAPO300552	NEMVE13652
OG0003438	CAPO304548, CAPO305602, CAPO302554	NEMVE17966
OG0003443	CAPO306901, CAPO306924	NEMVE23998, NEMVE21086
OG0003447	CAPO304621, CAPO305856	NEMVE24666, NEMVE08211
OG0003448	CAPO305307	NEMVE10129
OG0003449	CAPO304421	NEMVE09972, NEMVE16813, NEMVE09971, NEMVE09976, NEMVE11728, NEMVE00441
OG0003450	CAPO304313	NEMVE23497
OG0003451	CAPO302760	NEMVE07235
OG0003453	CAPO304718	NEMVE14861, NEMVE07006, NEMVE20495
OG0003454	CAPO305798	NEMVE14065
OG0003455	CAPO300221	NEMVE24559, NEMVE20985, NEMVE20509, NEMVE17543
OG0003456	CAPO305023	NEMVE14823
OG0003457	CAPO307022	NEMVE18246, NEMVE18245
OG0003458	CAPO301287	NEMVE04918, NEMVE17272
OG0003459	CAPO304210	NEMVE06913, NEMVE20106
OG0003461	CAPO304469	NEMVE23166
OG0003462	CAPO306452	NEMVE20879, NEMVE19614, NEMVE15109
OG0003464	CAPO306136	NEMVE21995, NEMVE25422
OG0003465	CAPO307530	NEMVE00981
OG0003467	CAPO306150	NEMVE14975, NEMVE20626, NEMVE11976
OG0003471	CAPO304216	NEMVE13566
OG0003475	CAPO307501	NEMVE00257, NEMVE23354
OG0003476	CAPO306987	NEMVE12591
OG0003477	CAPO308122	NEMVE15677, NEMVE14421
OG0003478	CAPO300139	NEMVE14744
OG0003479	CAPO302288	NEMVE22549
OG0003480	CAPO303582	NEMVE09026
OG0003483	CAPO305509	NEMVE22468
OG0003486	CAPO304249	NEMVE08417, NEMVE11925
OG0003487	CAPO300925	NEMVE22483
OG0003489	CAPO305291	NEMVE05755
OG0003491	CAPO304911	NEMVE14708
OG0003492	CAPO306303	NEMVE06260
OG0003493	CAPO306533	NEMVE15798
OG0003497	CAPO305660	NEMVE01002
OG0003498	CAPO306898	NEMVE10613, NEMVE20419
OG0003499	CAPO301160	NEMVE25845
OG0003500	CAPO304927	NEMVE05089, NEMVE12196
OG0003501	CAPO303209	NEMVE13383
OG0003502	CAPO306906	NEMVE06419
OG0003503	CAPO307158	NEMVE14218, NEMVE14261
OG0003504	CAPO304351	NEMVE05266, NEMVE14390
OG0003505	CAPO305207	NEMVE05913
OG0003506	CAPO302826	NEMVE25216
OG0003507	CAPO303307	NEMVE06192
OG0003508	CAPO307911	NEMVE10416
OG0003509	CAPO305689	NEMVE10409
OG0003511	CAPO307348, CAPO308352	NEMVE22014, NEMVE01517
OG0003512	CAPO303974	NEMVE13867
OG0003512	CAPO303631, CAPO302677, CAPO302168	NEMVE20614, NEMVE08803, NEMVE19792
OG0003515	CAPO307211	NEMVE07802
OG0003518	CAPO307641	NEMVE17403, NEMVE07929
OG0003519	CAPO307608	NEMVE22344
OG0003522	CAPO306659	NEMVE24059, NEMVE16819
OG0003523	CAPO304976	NEMVE07334
OG0003528	CAPO306484	NEMVE12358, NEMVE13793
OG0003531	CAPO300308	NEMVE23009
OG0003532	CAPO303744	NEMVE01942
OG0003533	CAPO301327	NEMVE21770
OG0003537	CAPO301555	NEMVE15401, NEMVE22084
OG0003538	CAPO301093	NEMVE24834
OG0003539	CAPO300449	NEMVE14225
OG0003541	CAPO300603	NEMVE05768
OG0003543	CAPO301989	NEMVE21904
OG0003544	CAPO300418	NEMVE21778
OG0003546	CAPO303583	NEMVE00903
OG0003547	CAPO308031	NEMVE21707
OG0003550	CAPO300137	NEMVE14633
OG0003551	CAPO308286	NEMVE25468
OG0003552	CAPO307114	NEMVE13583
OG0003554	CAPO301001	NEMVE05007
OG0003556	CAPO302339	NEMVE17151
OG0003557	CAPO306086	NEMVE14925, NEMVE12283
OG0003561	CAPO301198	NEMVE01009, NEMVE02397
OG0003562	CAPO303388	NEMVE13820
OG0003563	CAPO300808, CAPO301102	NEMVE09047, NEMVE25142
OG0003564	CAPO300720	NEMVE07651, NEMVE05001
OG0003566	CAPO300164	NEMVE24534
OG0003567	CAPO307296	NEMVE14039
OG0003568	CAPO303992	NEMVE23185
OG0003570	CAPO305849	NEMVE24756
OG0003573	CAPO300904	NEMVE15669
OG0003577	CAPO306764	NEMVE01484
OG0003578	CAPO307426	NEMVE14882, NEMVE12325
OG0003579	CAPO300766	NEMVE14468
OG0003582	CAPO302819	NEMVE05180
OG0003599	CAPO301420	NEMVE20749, NEMVE06057, NEMVE00164
OG0003607	CAPO301867	NEMVE25182, NEMVE12941, NEMVE12994
OG0003610	CAPO302401	NEMVE07493, NEMVE14129
OG0003611	CAPO306320	NEMVE20829, NEMVE07655, NEMVE15407
OG0003612	CAPO304993	NEMVE22973
OG0003613	CAPO305029	NEMVE08287
OG0003617	CAPO306844	NEMVE04879
OG0003617	CAPO301490	NEMVE02770
OG0003618	CAPO302109	NEMVE14538
OG0003619	CAPO304837	NEMVE25213
OG0003620	CAPO306673	NEMVE14400
OG0003621	CAPO302199	NEMVE24715
OG0003622	CAPO305075	NEMVE09372
OG0003624	CAPO303633	NEMVE13806, NEMVE20665
OG0003630	CAPO308012	NEMVE01474
OG0003631	CAPO303610	NEMVE08973, NEMVE18120, NEMVE20518, NEMVE20475
OG0003633	CAPO300056	NEMVE24448, NEMVE25756
OG0003635	CAPO308133	NEMVE14571, NEMVE17691
OG0003638	CAPO305555	NEMVE14258
OG0003640	CAPO301244	NEMVE08833, NEMVE05947, NEMVE23505, NEMVE05945, NEMVE13097
OG0003641	CAPO300746	NEMVE25925, NEMVE21020
OG0003644	CAPO304835	NEMVE14219, NEMVE19898
OG0003645	CAPO307108	NEMVE06456, NEMVE06446
OG0003646	CAPO304914	NEMVE06017
OG0003647	CAPO306638	NEMVE10850
OG0003648	CAPO302617	NEMVE10380
OG0003649	CAPO301930	NEMVE10970
OG0003650	CAPO306633	NEMVE01779
OG0003651	CAPO305370	NEMVE07230
OG0003652	CAPO300427	NEMVE14170
OG0003655	CAPO303553	NEMVE21782
OG0003656	CAPO301350	NEMVE23361
OG0003658	CAPO303162	NEMVE14339
OG0003661	CAPO300815	NEMVE00922, NEMVE12947
OG0003664	CAPO305504	NEMVE07963
OG0003667	CAPO303859	NEMVE05425
OG0003668	CAPO300260	NEMVE14297
OG0003669	CAPO305883	NEMVE07090
OG0003671	CAPO308173	NEMVE14323
OG0003672	CAPO300582	NEMVE08668
OG0003676	CAPO304948	NEMVE21802
OG0003677	CAPO300011	NEMVE22425
OG0003679	CAPO304696	NEMVE11368
OG0003680	CAPO300884	NEMVE13143
OG0003682	CAPO301860	NEMVE22975
OG0003684	CAPO302734	NEMVE10127, NEMVE10124
OG0003685	CAPO305996	NEMVE07449
OG0003686	CAPO302144	NEMVE09181
OG0003687	CAPO301501	NEMVE23894, NEMVE12128
OG0003689	CAPO301215	NEMVE15357
OG0003690	CAPO307478	NEMVE15068
OG0003693	CAPO302269	NEMVE09308
OG0003694	CAPO307654	NEMVE22408
OG0003695	CAPO303363	NEMVE01731
OG0003696	CAPO304903	NEMVE11320
OG0003697	CAPO307718	NEMVE17845
OG0003698	CAPO306302	NEMVE22878
OG0003700	CAPO304411	NEMVE05136, NEMVE03153
OG0003703	CAPO305764	NEMVE24764
OG0003704	CAPO308213	NEMVE24279
OG0003710	CAPO301647	NEMVE22261
OG0003712	CAPO300556	NEMVE13197
OG0003716	CAPO303976	NEMVE13656
OG0003717	CAPO306282	NEMVE06991
OG0003718	CAPO307310	NEMVE22937
OG0003719	CAPO300227	NEMVE08960
OG0003720	CAPO300371	NEMVE09562, NEMVE13058
OG0003721	CAPO300976, CAPO300975	NEMVE13053, NEMVE10208, NEMVE18963
OG0003722	CAPO300031	NEMVE01466, NEMVE20465
OG0003724	CAPO308007	NEMVE13663, NEMVE17013, NEMVE22380
OG0003724	CAPO307589	NEMVE03637
OG0003729	CAPO307394	NEMVE25381
OG0003730	CAPO305074	NEMVE15317, NEMVE13968
OG0003731	CAPO304053	NEMVE23012
OG0003732	CAPO306498	NEMVE13725, NEMVE12470
OG0003733	CAPO305671	NEMVE13938, NEMVE18879
OG0003734	CAPO305564	NEMVE22526
OG0003735	CAPO308150	NEMVE02733, NEMVE23342
OG0003738	CAPO304238	NEMVE24821, NEMVE25967
OG0003739	CAPO300467	NEMVE09958
OG0003740	CAPO307238	NEMVE22455
OG0003741	CAPO305770	NEMVE00260, NEMVE22579
OG0003742	CAPO303080	NEMVE13350, NEMVE15271
OG0003743	CAPO302360	NEMVE21709
OG0003744	CAPO306491	NEMVE05864
OG0003745	CAPO307585	NEMVE24615
OG0003749	CAPO306992	NEMVE12728, NEMVE22325
OG0003750	CAPO304840	NEMVE13166
OG0003752	CAPO306304	NEMVE10007, NEMVE01099, NEMVE09376
OG0003754	CAPO305643	NEMVE12822, NEMVE01565
OG0003755	CAPO300113	NEMVE07225
OG0003756	CAPO307901	NEMVE08256
OG0003758	CAPO308214	NEMVE24097
OG0003759	CAPO307476	NEMVE07147
OG0003760	CAPO304944	NEMVE25257, NEMVE09652
OG0003761	CAPO301690	NEMVE03908, NEMVE06273
OG0003762	CAPO303010	NEMVE13179
OG0003764	CAPO300879	NEMVE01625, NEMVE08664
OG0003767	CAPO301363	NEMVE24136
OG0003769	CAPO305668	NEMVE25860
OG0003770	CAPO300865, CAPO305387	NEMVE14300, NEMVE12978
OG0003771	CAPO300755	NEMVE24800
OG0003773	CAPO301706	NEMVE23658
OG0003776	CAPO306521	NEMVE25761
OG0003778	CAPO302558	NEMVE22626
OG0003779	CAPO304919	NEMVE22651
OG0003781	CAPO307368	NEMVE25151
OG0003798	CAPO300229	NEMVE14516
OG0003803	CAPO307540	NEMVE24989
OG0003806	CAPO304817	NEMVE14378
OG0003807	CAPO308021	NEMVE13183
OG0003808	CAPO308095	NEMVE11383
OG0003809	CAPO306197	NEMVE22938
OG0003811	CAPO302863	NEMVE12033, NEMVE10353
OG0003812	CAPO300349	NEMVE18581
OG0003813	CAPO305053	NEMVE22400
