Orthogroup	CAPO3	LYTVA_ok
OG0005016	CAPO305499	LYTVA_13761
OG0005038	CAPO301658	LYTVA_28907
OG0005040	CAPO300876	LYTVA_23868
OG0005044	CAPO307084	LYTVA_16439
OG0005046	CAPO304846	LYTVA_23536
OG0005048	CAPO300857	LYTVA_00067, LYTVA_16337
OG0005053	CAPO302547	LYTVA_28457
OG0005057	CAPO303573	LYTVA_22966
OG0005058	CAPO306731	LYTVA_10510
OG0005059	CAPO300063	LYTVA_15242
OG0005061	CAPO306602	LYTVA_18064, LYTVA_05156
OG0005062	CAPO302106	LYTVA_01429, LYTVA_12363
OG0005064	CAPO300249	LYTVA_15780
OG0005067	CAPO302289	LYTVA_20703
OG0005068	CAPO306513	LYTVA_00926
OG0005069	CAPO300204	LYTVA_05605
OG0005071	CAPO305606	LYTVA_25661
OG0005073	CAPO305547	LYTVA_29173, LYTVA_01002
OG0005075	CAPO307362	LYTVA_08643
OG0005076	CAPO302885	LYTVA_24637
OG0005077	CAPO302160	LYTVA_00928, LYTVA_05286
OG0005078	CAPO307983	LYTVA_10121
OG0005081	CAPO307065	LYTVA_15839
OG0005083	CAPO302388	LYTVA_19890, LYTVA_17325, LYTVA_19891
OG0005084	CAPO307421, CAPO301121	LYTVA_01666
OG0005086	CAPO302959	LYTVA_19054
OG0005088	CAPO307772	LYTVA_28508
OG0005089	CAPO303888	LYTVA_04803
OG0005092	CAPO301418	LYTVA_12997
OG0005094	CAPO303630	LYTVA_11877, LYTVA_22116
OG0005095	CAPO301660	LYTVA_14778, LYTVA_12505
OG0005096	CAPO301964	LYTVA_08413
OG0005097	CAPO304365	LYTVA_29826
OG0005099	CAPO305916	LYTVA_26028
OG0005100	CAPO306219	LYTVA_13181
OG0005103	CAPO300625	LYTVA_11685, LYTVA_28004
OG0005104	CAPO303053	LYTVA_11553
OG0005106	CAPO301403	LYTVA_14257
OG0005107	CAPO304194	LYTVA_02082
OG0005108	CAPO301196	LYTVA_23585, LYTVA_16173
OG0005109	CAPO301209	LYTVA_26183
OG0005111	CAPO302727	LYTVA_07538
OG0005113	CAPO300389	LYTVA_16260
OG0005114	CAPO305096	LYTVA_16644, LYTVA_04766
OG0005115	CAPO304298	LYTVA_25075
OG0005119	CAPO304215	LYTVA_23055
OG0005120	CAPO304593	LYTVA_04561
OG0005121	CAPO301715	LYTVA_18334
OG0005124	CAPO305507	LYTVA_11000
OG0005127	CAPO307277	LYTVA_28775
OG0005128	CAPO305144	LYTVA_12980, LYTVA_01585
OG0005130	CAPO305368	LYTVA_14060
OG0005132	CAPO300384	LYTVA_21512
OG0005138	CAPO300009	LYTVA_17812
OG0005139	CAPO302205	LYTVA_16571
OG0005140	CAPO300700, CAPO302173	LYTVA_25461
OG0005142	CAPO304715	LYTVA_00109
OG0005143	CAPO304926	LYTVA_19150
OG0005144	CAPO306416	LYTVA_12742
OG0005145	CAPO302299	LYTVA_15600
OG0005146	CAPO303659	LYTVA_15977
OG0005147	CAPO302069	LYTVA_08148
OG0005150	CAPO301944	LYTVA_21932
OG0005151	CAPO302626	LYTVA_27792
OG0005152	CAPO307737	LYTVA_01178, LYTVA_16705
OG0005154	CAPO307643	LYTVA_05952
OG0005155	CAPO304712	LYTVA_25167
OG0005157	CAPO301711	LYTVA_05346, LYTVA_07627
OG0005158	CAPO300547	LYTVA_08038, LYTVA_16647, LYTVA_23862
OG0005160	CAPO300741	LYTVA_15115, LYTVA_00792
OG0005163	CAPO305704	LYTVA_17272
OG0005168	CAPO306745	LYTVA_13195, LYTVA_03102
OG0005169	CAPO303886	LYTVA_07382
OG0005172	CAPO306565	LYTVA_14234
OG0005175	CAPO305645	LYTVA_29725
OG0005178	CAPO300199	LYTVA_03900
OG0005179	CAPO306190	LYTVA_10937
OG0005180	CAPO308188	LYTVA_01824
OG0005181	CAPO300793	LYTVA_07669, LYTVA_07663
OG0005182	CAPO300394	LYTVA_12487
OG0005183	CAPO304256	LYTVA_03203
OG0005185	CAPO305409	LYTVA_20388, LYTVA_13179
OG0005187	CAPO300108	LYTVA_06957
OG0005188	CAPO307366, CAPO308331	LYTVA_13117
OG0005191	CAPO301264	LYTVA_16417
OG0005192	CAPO302320	LYTVA_11320, LYTVA_26786
OG0005193	CAPO300973	LYTVA_27574
OG0005194	CAPO306243	LYTVA_08214, LYTVA_00664
OG0005196	CAPO306636	LYTVA_18001
OG0005200	CAPO307301	LYTVA_06030
OG0005201	CAPO300421	LYTVA_29977
OG0005202	CAPO300013	LYTVA_14588
OG0005203	CAPO304416	LYTVA_24412
OG0005205	CAPO302576	LYTVA_15919, LYTVA_05306
OG0005206	CAPO301965	LYTVA_00889
OG0005208	CAPO303001	LYTVA_02654, LYTVA_23924
OG0005209	CAPO300492	LYTVA_18235
OG0005210	CAPO301315	LYTVA_07241
OG0005212	CAPO300331	LYTVA_00382
OG0005214	CAPO304556	LYTVA_07112
OG0005215	CAPO308114	LYTVA_11826
OG0005216	CAPO304567	LYTVA_20687
OG0005217	CAPO303096, CAPO306650	LYTVA_10436, LYTVA_06021
OG0005220	CAPO305962	LYTVA_29256, LYTVA_19384
OG0005221	CAPO306723	LYTVA_19059
OG0005222	CAPO305567	LYTVA_07525
OG0005223	CAPO302922	LYTVA_04282, LYTVA_03527
OG0005224	CAPO300521	LYTVA_03224
OG0005228	CAPO300902	LYTVA_18639, LYTVA_12908
OG0005229	CAPO300950	LYTVA_09465
OG0005230	CAPO305306	LYTVA_07351
OG0005231	CAPO307526	LYTVA_25304
OG0005233	CAPO307259	LYTVA_12404
OG0005237	CAPO300405	LYTVA_08657, LYTVA_05258, LYTVA_08658
OG0005238	CAPO307942	LYTVA_06616
OG0005239	CAPO305851	LYTVA_26773
OG0005240	CAPO302162	LYTVA_15443
OG0005241	CAPO301367	LYTVA_12439
OG0005243	CAPO302946	LYTVA_20277, LYTVA_21315
OG0005244	CAPO301413	LYTVA_14000
OG0005245	CAPO305774	LYTVA_23505
OG0005247	CAPO305218	LYTVA_00342
OG0005249	CAPO306769	LYTVA_14003
OG0005250	CAPO304032	LYTVA_23612
OG0005251	CAPO306449	LYTVA_09515
OG0005253	CAPO307867	LYTVA_12700
OG0005254	CAPO304356	LYTVA_04592
OG0005257	CAPO302797	LYTVA_19440
OG0005258	CAPO301990	LYTVA_06143
OG0005259	CAPO303873	LYTVA_21962
OG0005261	CAPO305240	LYTVA_23858, LYTVA_24509
OG0005262	CAPO301884	LYTVA_18059
OG0005265	CAPO305767	LYTVA_14538
OG0005267	CAPO300315	LYTVA_17789
OG0005268	CAPO302457	LYTVA_22009
OG0005269	CAPO303868	LYTVA_22373
OG0005271	CAPO303459	LYTVA_28899, LYTVA_27744
OG0005272	CAPO300142	LYTVA_16827
OG0005273	CAPO302742	LYTVA_18611
OG0005275	CAPO301557	LYTVA_05085
OG0005277	CAPO302973, CAPO308033	LYTVA_11648, LYTVA_11655
OG0005278	CAPO306576, CAPO308328	LYTVA_26156
OG0005279	CAPO304182	LYTVA_07318, LYTVA_17464
OG0005280	CAPO306635	LYTVA_22605
OG0005285	CAPO302006	LYTVA_00413, LYTVA_16537
OG0005287	CAPO307607	LYTVA_15442
OG0005289	CAPO304679	LYTVA_16946
OG0005290	CAPO305632	LYTVA_16330
OG0005292	CAPO300881	LYTVA_01033, LYTVA_09485
OG0005293	CAPO303402	LYTVA_15778
OG0005294	CAPO306913	LYTVA_03149
OG0005295	CAPO304907	LYTVA_16019
OG0005298	CAPO307279	LYTVA_06195
OG0005299	CAPO304069	LYTVA_09505
OG0005300	CAPO304452	LYTVA_15734
OG0005301	CAPO307444	LYTVA_28976
OG0005303	CAPO304454	LYTVA_03779
OG0005305	CAPO301003	LYTVA_15361
OG0005309	CAPO306631	LYTVA_27907
OG0005312	CAPO307454, CAPO303466	LYTVA_17559
OG0005314	CAPO302074	LYTVA_19497
OG0005315	CAPO302427	LYTVA_02470, LYTVA_24759
OG0005316	CAPO301704	LYTVA_28938
OG0005317	CAPO307168	LYTVA_15712, LYTVA_04846, LYTVA_00157
OG0005318	CAPO308249	LYTVA_04038
OG0005319	CAPO302638	LYTVA_06762
OG0005320	CAPO301023	LYTVA_23917
OG0005322	CAPO308079	LYTVA_00294, LYTVA_07428
OG0005323	CAPO307349	LYTVA_25277
OG0005324	CAPO303901	LYTVA_28372
OG0005325	CAPO301092	LYTVA_05024, LYTVA_17223
OG0005331	CAPO301923	LYTVA_11961, LYTVA_18350, LYTVA_18351, LYTVA_15827, LYTVA_25549
OG0005359	CAPO300630	LYTVA_20184
OG0005360	CAPO303782	LYTVA_14304
OG0005364	CAPO300756	LYTVA_15238
OG0005365	CAPO303866	LYTVA_05201, LYTVA_27525
OG0005366	CAPO300645	LYTVA_27363
OG0005370	CAPO303423	LYTVA_13652, LYTVA_12163
OG0005373	CAPO302507	LYTVA_26529
OG0005377	CAPO307926	LYTVA_01576
OG0005378	CAPO301284	LYTVA_08881
OG0005380	CAPO306791	LYTVA_18841, LYTVA_25738
OG0005381	CAPO301325	LYTVA_26317
OG0005385	CAPO305502	LYTVA_22111
OG0005388	CAPO301274	LYTVA_14354
OG0005389	CAPO300599	LYTVA_11310
OG0005390	CAPO301450	LYTVA_25943
OG0005391	CAPO302409	LYTVA_13901
OG0005393	CAPO302465	LYTVA_11222
OG0005395	CAPO302966	LYTVA_20190
OG0005396	CAPO301185	LYTVA_09809, LYTVA_25787
OG0005399	CAPO306277	LYTVA_29394
OG0005400	CAPO301149	LYTVA_24860
OG0005402	CAPO307246	LYTVA_05886, LYTVA_17568
OG0005403	CAPO303785	LYTVA_23999
OG0005404	CAPO306644	LYTVA_26068
OG0005405	CAPO304677	LYTVA_24354
OG0005406	CAPO301050	LYTVA_22936
OG0005408	CAPO306656	LYTVA_16914
OG0005409	CAPO304722	LYTVA_25970
OG0005410	CAPO300140	LYTVA_18186
OG0005412	CAPO300143	LYTVA_13943
OG0005414	CAPO301252, CAPO301167	LYTVA_02401
OG0005417	CAPO302063	LYTVA_06653
OG0005424	CAPO305286	LYTVA_21267
OG0005425	CAPO300175	LYTVA_23379
OG0005427	CAPO301444	LYTVA_05772, LYTVA_26616
OG0005430	CAPO302295	LYTVA_23130, LYTVA_04574
OG0005431	CAPO304591	LYTVA_23117
OG0005433	CAPO303786	LYTVA_25281
OG0005434	CAPO302858	LYTVA_06483, LYTVA_09699
OG0005435	CAPO303045	LYTVA_12898
OG0005437	CAPO308137	LYTVA_10033
OG0005438	CAPO302494	LYTVA_15406
OG0005439	CAPO304206	LYTVA_01768
OG0005442	CAPO307582	LYTVA_11534
OG0005443	CAPO305021	LYTVA_10991
OG0005446	CAPO300144	LYTVA_26690
OG0005449	CAPO300543	LYTVA_22637
OG0005450	CAPO302868	LYTVA_28831
OG0005451	CAPO300480	LYTVA_10961, LYTVA_16307
OG0005454	CAPO307132	LYTVA_27102, LYTVA_29094, LYTVA_15732
OG0005455	CAPO301855	LYTVA_05016
OG0005457	CAPO307831	LYTVA_03156
OG0005459	CAPO304164	LYTVA_18751
OG0005461	CAPO307668	LYTVA_26532
OG0005462	CAPO306835	LYTVA_19325
OG0005463	CAPO303989	LYTVA_05211
OG0005465	CAPO300347	LYTVA_07849
OG0005468	CAPO306414	LYTVA_11556
OG0005469	CAPO301614	LYTVA_01972
OG0005471	CAPO300819	LYTVA_21654
OG0005474	CAPO304412	LYTVA_06418
OG0005475	CAPO300271	LYTVA_07166
OG0005476	CAPO305577, CAPO305762	LYTVA_21960
OG0005478	CAPO305209	LYTVA_21489
OG0005479	CAPO300550	LYTVA_13568, LYTVA_05870
OG0005480	CAPO307314	LYTVA_08469
OG0005481	CAPO306697, CAPO301416	LYTVA_11545
OG0005482	CAPO307925	LYTVA_18408, LYTVA_19946
OG0005483	CAPO304067	LYTVA_22064
OG0005484	CAPO307524	LYTVA_10340, LYTVA_20849
OG0005485	CAPO307449	LYTVA_27621, LYTVA_27622, LYTVA_02201
OG0005486	CAPO300225	LYTVA_16519, LYTVA_16520
OG0005487	CAPO300444	LYTVA_09749
OG0005488	CAPO301054	LYTVA_14332
OG0005489	CAPO305322	LYTVA_15646
OG0005490	CAPO300839	LYTVA_10748
OG0005491	CAPO305898	LYTVA_10744, LYTVA_14913
OG0005493	CAPO304618	LYTVA_05656
OG0005494	CAPO308140	LYTVA_08972
OG0005495	CAPO305673	LYTVA_04882
OG0005497	CAPO305501	LYTVA_12554
OG0005498	CAPO303826	LYTVA_30189, LYTVA_17259
OG0005499	CAPO306730	LYTVA_02987
OG0005500	CAPO306535	LYTVA_26410
OG0005503	CAPO307437	LYTVA_15235, LYTVA_11509
OG0005504	CAPO300995	LYTVA_27112, LYTVA_10026
OG0005505	CAPO307588	LYTVA_17191
OG0005506	CAPO307275	LYTVA_00322
OG0005508	CAPO308142	LYTVA_04730
OG0005509	CAPO300202	LYTVA_20524, LYTVA_16523
OG0005510	CAPO307083	LYTVA_11651, LYTVA_15022
OG0005511	CAPO304438	LYTVA_24722
OG0005514	CAPO305223	LYTVA_09050
OG0005516	CAPO305610	LYTVA_18663
OG0005517	CAPO303557	LYTVA_14113
OG0005518	CAPO300928	LYTVA_05593, LYTVA_00057, LYTVA_03960
OG0005524	CAPO307077	LYTVA_06419
OG0005527	CAPO307337	LYTVA_28795
OG0005528	CAPO302166	LYTVA_20400
OG0005529	CAPO303996	LYTVA_22467
OG0005533	CAPO308156	LYTVA_08029, LYTVA_20427
OG0005534	CAPO300248	LYTVA_20303, LYTVA_18330, LYTVA_18335
OG0005536	CAPO306899	LYTVA_16917, LYTVA_22294
OG0005537	CAPO305006	LYTVA_25196
OG0005539	CAPO300487	LYTVA_02417
OG0005540	CAPO307739	LYTVA_04890
OG0005541	CAPO302610	LYTVA_04675
OG0005545	CAPO307853	LYTVA_03487
OG0005550	CAPO303338	LYTVA_07335
OG0005553	CAPO308016	LYTVA_25162
OG0005554	CAPO307360	LYTVA_20016
OG0005555	CAPO303547, CAPO307135, CAPO303545, CAPO303546, CAPO303548	LYTVA_24123
OG0005556	CAPO301726	LYTVA_26009
OG0005558	CAPO301773	LYTVA_15981
OG0005559	CAPO302392	LYTVA_29586
OG0005561	CAPO307649	LYTVA_11792, LYTVA_17363
OG0005562	CAPO300157	LYTVA_03975, LYTVA_15162
OG0005563	CAPO300985	LYTVA_10416
OG0005564	CAPO307593	LYTVA_13234
OG0005566	CAPO308091	LYTVA_28317
OG0005569	CAPO301394	LYTVA_22491
OG0005572	CAPO300415	LYTVA_21172
OG0005574	CAPO305418	LYTVA_07278
OG0005575	CAPO301354	LYTVA_15940
OG0005578	CAPO300834	LYTVA_14270
OG0005580	CAPO308283	LYTVA_01951
OG0005581	CAPO303973	LYTVA_04755
OG0005582	CAPO306123	LYTVA_09282
OG0005583	CAPO303824	LYTVA_24844
OG0005584	CAPO302871	LYTVA_25058, LYTVA_27961
OG0005588	CAPO305990	LYTVA_30060
OG0005589	CAPO305989	LYTVA_30062
OG0005590	CAPO302905	LYTVA_03871
OG0005592	CAPO305870	LYTVA_18676
OG0005593	CAPO302759	LYTVA_28170
OG0005594	CAPO306885	LYTVA_23833
OG0005595	CAPO306737	LYTVA_16699
OG0005597	CAPO301334	LYTVA_27673
OG0005598	CAPO300035	LYTVA_24243, LYTVA_28420
OG0005599	CAPO302061	LYTVA_21820
OG0005600	CAPO300445	LYTVA_02910
OG0005603	CAPO303949	LYTVA_00740, LYTVA_00881
OG0005604	CAPO303855	LYTVA_17227
OG0005605	CAPO300782	LYTVA_03868
OG0005608	CAPO303058	LYTVA_07774
OG0005611	CAPO304396	LYTVA_13858, LYTVA_11420
OG0005613	CAPO301790	LYTVA_07852
OG0005614	CAPO306809	LYTVA_20702
OG0005615	CAPO302186	LYTVA_22848
OG0005616	CAPO302310	LYTVA_21806
OG0005617	CAPO300131	LYTVA_16568, LYTVA_28710
OG0005618	CAPO307702	LYTVA_19319, LYTVA_20585
OG0005620	CAPO306094	LYTVA_08517
OG0005621	CAPO308123	LYTVA_09527, LYTVA_26862
OG0005622	CAPO307903	LYTVA_11126, LYTVA_29546
OG0005624	CAPO300652	LYTVA_02444, LYTVA_02430
OG0005625	CAPO302221	LYTVA_28232
OG0005626	CAPO308220	LYTVA_00789
OG0005630	CAPO301786, CAPO307219	LYTVA_06277
OG0005631	CAPO300791	LYTVA_14897
OG0005632	CAPO303472	LYTVA_16258
OG0005633	CAPO302097	LYTVA_23521
OG0005636	CAPO302060	LYTVA_10391
OG0005637	CAPO305600	LYTVA_14644
OG0005639	CAPO306397	LYTVA_23423
OG0005642	CAPO307460	LYTVA_25745
OG0005643	CAPO307244	LYTVA_27836, LYTVA_26975
OG0005644	CAPO303605	LYTVA_22112
OG0005645	CAPO300279	LYTVA_08432, LYTVA_26710
OG0005649	CAPO304011	LYTVA_08041, LYTVA_16003
OG0005651	CAPO301043	LYTVA_08479
OG0005652	CAPO301437	LYTVA_21904
OG0005654	CAPO306680	LYTVA_11504
OG0005656	CAPO306816	LYTVA_08560, LYTVA_26753
OG0005660	CAPO305277	LYTVA_27368
OG0005690	CAPO303792	LYTVA_19300
OG0005694	CAPO302741	LYTVA_11621
OG0005695	CAPO303401	LYTVA_08896, LYTVA_21423
OG0005701	CAPO304311	LYTVA_30025, LYTVA_10789, LYTVA_15178
OG0005702	CAPO302394	LYTVA_14131
OG0005703	CAPO307490	LYTVA_09645
OG0005707	CAPO303751	LYTVA_05626
OG0005712	CAPO302811	LYTVA_25882, LYTVA_10528
OG0005714	CAPO302016	LYTVA_18976
OG0005715	CAPO302774	LYTVA_18376, LYTVA_09846
OG0005717	CAPO303289	LYTVA_00629, LYTVA_27562
OG0005719	CAPO300934	LYTVA_24607
OG0005721	CAPO302442	LYTVA_14543
OG0005724	CAPO305737	LYTVA_25099
OG0005725	CAPO304382	LYTVA_19217
OG0005726	CAPO306255	LYTVA_12315
OG0005728	CAPO300070	LYTVA_23545
OG0005729	CAPO306373	LYTVA_11991
OG0005731	CAPO304326	LYTVA_25832
OG0005732	CAPO306509	LYTVA_00395
OG0005733	CAPO307250	LYTVA_13168
OG0005734	CAPO307857	LYTVA_20923, LYTVA_11108
OG0005735	CAPO306353	LYTVA_13233
OG0005738	CAPO304853	LYTVA_12852, LYTVA_02893
OG0005739	CAPO308247	LYTVA_22076
OG0005741	CAPO303042	LYTVA_09611, LYTVA_10113
OG0005742	CAPO300464, CAPO302075	LYTVA_22875
OG0005744	CAPO302669	LYTVA_06470
OG0005746	CAPO304136	LYTVA_14216
OG0005747	CAPO300949	LYTVA_00501
OG0005749	CAPO300768	LYTVA_28764, LYTVA_28670
OG0005750	CAPO304369	LYTVA_26693
OG0005758	CAPO304832	LYTVA_12445
OG0005759	CAPO305998	LYTVA_04410
OG0005762	CAPO307808	LYTVA_18977
OG0005764	CAPO302285	LYTVA_19354
OG0005766	CAPO306205	LYTVA_10197
OG0005766	CAPO307164	LYTVA_08287, LYTVA_29222
OG0005769	CAPO301036	LYTVA_09632
OG0005770	CAPO306340	LYTVA_28933
OG0005774	CAPO303542	LYTVA_05829
OG0005775	CAPO306153	LYTVA_01882
OG0005776	CAPO303568, CAPO307316	LYTVA_16534
OG0005777	CAPO300042	LYTVA_26090, LYTVA_28674
OG0005779	CAPO306436	LYTVA_09970
OG0005781	CAPO303884	LYTVA_26686
OG0005782	CAPO300230	LYTVA_21263
OG0005783	CAPO303474	LYTVA_06702, LYTVA_07994
OG0005784	CAPO302307	LYTVA_23789
OG0005787	CAPO307830	LYTVA_29596
OG0005788	CAPO300037	LYTVA_11398, LYTVA_09169
OG0005789	CAPO303327	LYTVA_16262
OG0005790	CAPO304988	LYTVA_09414
OG0005792	CAPO301624	LYTVA_21525, LYTVA_24913
OG0005795	CAPO305005	LYTVA_27466
OG0005796	CAPO305004	LYTVA_29526
OG0005799	CAPO305503	LYTVA_20338, LYTVA_26495, LYTVA_20337
OG0005805	CAPO302538	LYTVA_12880
OG0005807	CAPO304282	LYTVA_00635
OG0005808	CAPO300610	LYTVA_29530
OG0005810	CAPO305026	LYTVA_17241
OG0005811	CAPO304151	LYTVA_29272
OG0005812	CAPO305500	LYTVA_03605
OG0005814	CAPO301343	LYTVA_03829
OG0005815	CAPO306106	LYTVA_03059
OG0005817	CAPO300290	LYTVA_17105
OG0005818	CAPO302009	LYTVA_30058
OG0005819	CAPO301574	LYTVA_25458
OG0005821	CAPO300824	LYTVA_27285
OG0005823	CAPO300775	LYTVA_26580
OG0005824	CAPO303629	LYTVA_07277
OG0005825	CAPO302227	LYTVA_16412
OG0005828	CAPO303954	LYTVA_12356
OG0005831	CAPO302864	LYTVA_10805
OG0005832	CAPO302018	LYTVA_26803
OG0005834	CAPO306049, CAPO302406, CAPO305685, CAPO305497	LYTVA_17520
OG0005835	CAPO306285	LYTVA_14917
OG0005837	CAPO300250	LYTVA_13503
OG0005838	CAPO302560	LYTVA_03049, LYTVA_26272
OG0005840	CAPO305424	LYTVA_00482
OG0005842	CAPO304596	LYTVA_23316, LYTVA_06956
OG0005843	CAPO307528	LYTVA_25522
OG0005845	CAPO307070	LYTVA_08424
OG0005847	CAPO305680	LYTVA_27404
OG0005848	CAPO307829	LYTVA_11161
OG0005849	CAPO303230	LYTVA_27507
OG0005850	CAPO307194	LYTVA_27504
OG0005851	CAPO302674	LYTVA_12140
OG0005852	CAPO306738	LYTVA_13702
OG0005853	CAPO305397	LYTVA_13543, LYTVA_13932
OG0005856	CAPO308178	LYTVA_04530, LYTVA_23041
OG0005858	CAPO305203	LYTVA_18521
OG0005859	CAPO307160	LYTVA_19393, LYTVA_19375
OG0005860	CAPO300029	LYTVA_19471, LYTVA_04729
OG0005863	CAPO304301	LYTVA_00516, LYTVA_20028
OG0005864	CAPO301932	LYTVA_22593, LYTVA_20239
OG0005865	CAPO303346	LYTVA_00504
OG0005866	CAPO302021	LYTVA_20927
OG0005869	CAPO305217	LYTVA_24545
OG0005870	CAPO305120	LYTVA_02844, LYTVA_14331
OG0005872	CAPO301101	LYTVA_13115
OG0005874	CAPO301503	LYTVA_14589
OG0005875	CAPO307256	LYTVA_11886, LYTVA_21355
OG0005876	CAPO301107	LYTVA_05532
OG0005877	CAPO303218	LYTVA_16711
OG0005878	CAPO307565	LYTVA_10996
OG0005879	CAPO305924	LYTVA_25310
OG0005880	CAPO303914	LYTVA_29784
OG0005884	CAPO302326	LYTVA_10458
OG0005887	CAPO307435, CAPO303666	LYTVA_11995
OG0005888	CAPO305237	LYTVA_17874
OG0005889	CAPO306476	LYTVA_23762
OG0005890	CAPO303293	LYTVA_22447, LYTVA_29729
OG0005892	CAPO304793	LYTVA_05120
OG0005893	CAPO302656	LYTVA_26850
OG0005897	CAPO306226	LYTVA_04870
OG0005898	CAPO304352	LYTVA_28914
OG0005899	CAPO306295	LYTVA_09884
OG0005902	CAPO305014, CAPO305124	LYTVA_17361
OG0005903	CAPO306042	LYTVA_04449
OG0005904	CAPO308290	LYTVA_30231
OG0005905	CAPO306382, CAPO303669	LYTVA_09832, LYTVA_17600, LYTVA_09746
OG0005907	CAPO306181	LYTVA_13227
OG0005909	CAPO304980	LYTVA_21799
OG0005910	CAPO304445	LYTVA_19762
OG0005918	CAPO304132	LYTVA_08438
OG0005919	CAPO301677	LYTVA_11082
OG0005921	CAPO301707	LYTVA_04979
OG0005922	CAPO301561	LYTVA_01669
OG0005923	CAPO302607	LYTVA_28422, LYTVA_13866
OG0005924	CAPO300900	LYTVA_10538
OG0005925	CAPO304879	LYTVA_23459, LYTVA_06907
OG0005926	CAPO306981	LYTVA_02106
OG0005929	CAPO308208	LYTVA_17833
OG0005932	CAPO300797	LYTVA_08514
OG0005940	CAPO300232	LYTVA_29936
OG0005941	CAPO302544	LYTVA_30039
OG0005942	CAPO305649	LYTVA_08999
OG0005943	CAPO304448	LYTVA_22458
OG0005944	CAPO302321	LYTVA_09413
OG0005946	CAPO302043	LYTVA_01427
OG0005947	CAPO308067, CAPO304545	LYTVA_02013
OG0005949	CAPO305776	LYTVA_10384, LYTVA_05162
OG0005950	CAPO302730	LYTVA_16483
OG0005951	CAPO305823	LYTVA_16712
OG0005952	CAPO302748	LYTVA_17037
OG0005953	CAPO300018	LYTVA_06576
OG0005955	CAPO308169	LYTVA_05398, LYTVA_05388
OG0005958	CAPO305231	LYTVA_24336
OG0005959	CAPO303727	LYTVA_09163, LYTVA_22225
OG0005960	CAPO306619	LYTVA_11624
OG0005961	CAPO301401	LYTVA_08515
OG0005966	CAPO303149	LYTVA_13151
OG0005967	CAPO304145	LYTVA_20183
OG0005968	CAPO307899	LYTVA_28809, LYTVA_21469
OG0005970	CAPO300012	LYTVA_25945
OG0005972	CAPO306254	LYTVA_22128
OG0005973	CAPO301806	LYTVA_08295
OG0005974	CAPO300269	LYTVA_06635
OG0005976	CAPO304330	LYTVA_02397
OG0005977	CAPO302621	LYTVA_16782, LYTVA_12904
OG0005978	CAPO302579	LYTVA_01508
OG0005981	CAPO305244	LYTVA_14677, LYTVA_14675, LYTVA_27040
OG0005983	CAPO305305	LYTVA_27200
OG0005984	CAPO303854	LYTVA_11061
OG0005985	CAPO305361	LYTVA_27703
OG0005987	CAPO307262	LYTVA_11885
OG0005988	CAPO306075	LYTVA_17059, LYTVA_27201
OG0005989	CAPO304449	LYTVA_09025
OG0005991	CAPO304070	LYTVA_03669
OG0005993	CAPO301813	LYTVA_25557
OG0005996	CAPO304073	LYTVA_05056, LYTVA_28237, LYTVA_28138, LYTVA_13646
OG0005998	CAPO304281	LYTVA_09503
OG0006000	CAPO304784	LYTVA_21933
OG0006001	CAPO300287	LYTVA_08499
OG0006002	CAPO300104	LYTVA_16676
OG0006005	CAPO300498	LYTVA_19078
OG0006006	CAPO303456	LYTVA_29604
OG0006008	CAPO304325	LYTVA_27932
OG0006009	CAPO302680	LYTVA_23186
OG0006011	CAPO305929	LYTVA_02858
OG0006012	CAPO306003	LYTVA_15800, LYTVA_19202
OG0006013	CAPO306786	LYTVA_14566
OG0006059	CAPO306968	LYTVA_29231, LYTVA_24599
OG0006062	CAPO305933	LYTVA_21057
OG0006063	CAPO300774	LYTVA_24714, LYTVA_04813
OG0006064	CAPO304870	LYTVA_21245
OG0006065	CAPO301967	LYTVA_02603, LYTVA_14093
OG0006066	CAPO300852	LYTVA_05150, LYTVA_14949
OG0006069	CAPO305608	LYTVA_15424, LYTVA_22313
OG0006072	CAPO303438	LYTVA_08125
OG0006074	CAPO305192	LYTVA_06317
OG0006075	CAPO300591	LYTVA_27931
OG0006079	CAPO300122	LYTVA_19299
OG0006081	CAPO304015	LYTVA_07711, LYTVA_06033
OG0006084	CAPO303975	LYTVA_03984, LYTVA_09057
OG0006085	CAPO306971	LYTVA_20707
OG0006087	CAPO307633	LYTVA_18008
OG0006090	CAPO303628	LYTVA_03604
OG0006094	CAPO301083	LYTVA_03131
OG0006095	CAPO308333, CAPO301147	LYTVA_10853
OG0006097	CAPO305425	LYTVA_23531
OG0006098	CAPO300607	LYTVA_22365
OG0006103	CAPO308138	LYTVA_29588
OG0006106	CAPO301749	LYTVA_02926
OG0006107	CAPO302627	LYTVA_24540
OG0006108	CAPO302650	LYTVA_23964, LYTVA_08693
OG0006110	CAPO302693	LYTVA_18814, LYTVA_24967, LYTVA_18813
OG0006113	CAPO307626	LYTVA_05051
OG0006114	CAPO304178	LYTVA_10473, LYTVA_25053
OG0006115	CAPO306466	LYTVA_27463
OG0006116	CAPO304187	LYTVA_27235, LYTVA_06464
OG0006117	CAPO302456	LYTVA_27244
OG0006118	CAPO306890	LYTVA_10793, LYTVA_23805
OG0006119	CAPO305308	LYTVA_23602, LYTVA_19800
OG0006122	CAPO302744	LYTVA_04659, LYTVA_10846, LYTVA_27299
OG0006124	CAPO304805	LYTVA_06395
OG0006127	CAPO301362	LYTVA_18329
