Orthogroup	ORYLA	SACKO_ok
OG0006955	ORYLA11271	SACKO_20495
OG0006957	ORYLA01524	SACKO_15008
OG0006959	ORYLA07529	SACKO_10040
OG0006960	ORYLA20075	SACKO_24309
OG0006962	ORYLA14243	SACKO_28588
OG0006964	ORYLA06047	SACKO_17635, SACKO_29390
OG0006967	ORYLA07736	SACKO_02771
OG0006968	ORYLA07011	SACKO_17433
OG0006969	ORYLA00904	SACKO_25282
OG0006970	ORYLA01120	SACKO_29344
OG0006971	ORYLA17898	SACKO_05441
OG0006972	ORYLA15222	SACKO_26754
OG0006973	ORYLA11601	SACKO_24277
OG0006974	ORYLA03114	SACKO_24596
OG0006976	ORYLA11643	SACKO_29752
OG0006977	ORYLA14070	SACKO_29829
OG0006978	ORYLA17389	SACKO_05070
OG0006979	ORYLA18967	SACKO_20315
OG0006980	ORYLA18420	SACKO_19310
OG0006981	ORYLA15231	SACKO_12903
OG0006982	ORYLA08562, ORYLA08563	SACKO_03394
OG0006983	ORYLA15643	SACKO_01062
OG0006984	ORYLA15233, ORYLA12089, ORYLA14709	SACKO_04568
OG0006987	ORYLA18444	SACKO_05769, SACKO_02870, SACKO_28061
OG0006988	ORYLA16944	SACKO_09125
OG0006989	ORYLA09680	SACKO_22945
OG0006991	ORYLA19862	SACKO_18032
OG0006992	ORYLA07859, ORYLA07860	SACKO_25684
OG0006993	ORYLA03063	SACKO_10563
OG0006994	ORYLA19038	SACKO_07891
OG0006995	ORYLA01996	SACKO_20027
OG0006996	ORYLA04870	SACKO_03142
OG0006997	ORYLA10925	SACKO_23615
OG0006998	ORYLA07905	SACKO_08038
OG0006999	ORYLA05329	SACKO_08484
OG0007000	ORYLA17381	SACKO_25797
OG0007001	ORYLA10882	SACKO_30491
OG0007002	ORYLA19238	SACKO_25761, SACKO_25783
OG0007003	ORYLA15348, ORYLA12075	SACKO_04932
OG0007004	ORYLA09056	SACKO_23027
OG0007005	ORYLA03067	SACKO_29350
OG0007006	ORYLA09127, ORYLA04167	SACKO_04533
OG0007007	ORYLA19143	SACKO_10810
OG0007008	ORYLA20301	SACKO_07810
OG0007009	ORYLA17311	SACKO_08522
OG0007010	ORYLA12802	SACKO_15717
OG0007011	ORYLA03574	SACKO_30640, SACKO_30612
OG0007012	ORYLA07702	SACKO_31857
OG0007013	ORYLA08186	SACKO_28712
OG0007015	ORYLA15619	SACKO_30224
OG0007016	ORYLA20315	SACKO_32125
OG0007017	ORYLA00928	SACKO_26693
OG0007018	ORYLA01330	SACKO_22032
OG0007021	ORYLA09538	SACKO_33492
OG0007022	ORYLA14380	SACKO_04163
OG0007023	ORYLA13776	SACKO_25489
OG0007024	ORYLA14743	SACKO_26052
OG0007025	ORYLA19770	SACKO_10243
OG0007026	ORYLA15372	SACKO_08329
OG0007027	ORYLA15909	SACKO_23731
OG0007028	ORYLA06937	SACKO_15050
OG0007029	ORYLA14229	SACKO_32173
OG0007030	ORYLA00487	SACKO_29671
OG0007031	ORYLA12964	SACKO_30864
OG0007032	ORYLA18196	SACKO_30433
OG0007033	ORYLA11802	SACKO_06084
OG0007034	ORYLA13978	SACKO_14166
OG0007035	ORYLA03436	SACKO_32713
OG0007036	ORYLA01654	SACKO_26758
OG0007037	ORYLA09849	SACKO_15416
OG0007038	ORYLA15687	SACKO_13342
OG0007039	ORYLA10444	SACKO_22213
OG0007040	ORYLA15293	SACKO_25776
OG0007041	ORYLA12169, ORYLA14638	SACKO_13275
OG0007042	ORYLA05629	SACKO_29304
OG0007044	ORYLA19075	SACKO_11609
OG0007046	ORYLA10686	SACKO_31329
OG0007047	ORYLA02086	SACKO_28516
OG0007048	ORYLA16978	SACKO_28782
OG0007050	ORYLA20452	SACKO_00112
OG0007053	ORYLA16394	SACKO_13932
OG0007055	ORYLA17619	SACKO_25420, SACKO_30832
OG0007058	ORYLA03722	SACKO_19922
OG0007059	ORYLA07836	SACKO_11009
OG0007060	ORYLA05548	SACKO_27290
OG0007061	ORYLA00894	SACKO_33581
OG0007062	ORYLA03640	SACKO_09547
OG0007063	ORYLA05804	SACKO_33318
OG0007064	ORYLA20409	SACKO_21433
OG0007065	ORYLA14600	SACKO_12649
OG0007066	ORYLA02140	SACKO_33465
OG0007068	ORYLA07348	SACKO_05837
OG0007069	ORYLA10663	SACKO_17925
OG0007072	ORYLA12666	SACKO_32079, SACKO_32085
OG0007073	ORYLA03515	SACKO_04610
OG0007074	ORYLA06899	SACKO_29343
OG0007075	ORYLA17760	SACKO_02014
OG0007076	ORYLA11263	SACKO_08115
OG0007077	ORYLA12778	SACKO_10592
OG0007078	ORYLA06143	SACKO_30890
OG0007080	ORYLA11474	SACKO_23229
OG0007081	ORYLA16483	SACKO_11465
OG0007082	ORYLA19534	SACKO_33313
OG0007083	ORYLA02087	SACKO_28525
OG0007084	ORYLA18994	SACKO_17427
OG0007086	ORYLA15347	SACKO_10845
OG0007090	ORYLA12938	SACKO_33532
OG0007091	ORYLA10611	SACKO_20838
OG0007092	ORYLA11433	SACKO_03845
OG0007093	ORYLA12432	SACKO_22444
OG0007094	ORYLA10462	SACKO_20466
OG0007095	ORYLA05795	SACKO_23495
OG0007096	ORYLA13346, ORYLA06995	SACKO_07898
OG0007097	ORYLA17535	SACKO_29405
OG0007098	ORYLA15262	SACKO_16364
OG0007099	ORYLA00040	SACKO_06122
OG0007100	ORYLA13677	SACKO_14090
OG0007102	ORYLA09553	SACKO_25084
OG0007103	ORYLA08342	SACKO_14137
OG0007104	ORYLA03154	SACKO_19248
OG0007106	ORYLA13818	SACKO_10813
OG0007107	ORYLA00560	SACKO_33356
OG0007108	ORYLA04528	SACKO_31265, SACKO_29706
OG0007111	ORYLA11279	SACKO_25764
OG0007112	ORYLA19964	SACKO_08725
OG0007113	ORYLA15522, ORYLA13775	SACKO_02848
OG0007114	ORYLA05387, ORYLA02077	SACKO_26820
OG0007115	ORYLA05459, ORYLA05458	SACKO_32108
OG0007116	ORYLA17044	SACKO_02239
OG0007117	ORYLA11159	SACKO_02391
OG0007118	ORYLA18746	SACKO_25201
OG0007119	ORYLA13244	SACKO_25634
OG0007120	ORYLA02860	SACKO_14961
OG0007121	ORYLA00087	SACKO_15333
OG0007122	ORYLA15640	SACKO_19303
OG0007124	ORYLA09552	SACKO_01895
OG0007125	ORYLA13532	SACKO_07204
OG0007126	ORYLA11848	SACKO_06089
OG0007127	ORYLA05546	SACKO_10394
OG0007128	ORYLA02979	SACKO_24044
OG0007129	ORYLA01220, ORYLA04646	SACKO_30192
OG0007130	ORYLA18855	SACKO_32058
OG0007131	ORYLA17663	SACKO_20356
OG0007132	ORYLA02165	SACKO_28911
OG0007133	ORYLA18527	SACKO_04847
OG0007134	ORYLA00740	SACKO_04090, SACKO_04099
OG0007135	ORYLA12420	SACKO_15516
OG0007136	ORYLA14799	SACKO_32443
OG0007137	ORYLA06230	SACKO_25595
OG0007139	ORYLA20254	SACKO_05472
OG0007140	ORYLA10308, ORYLA00270	SACKO_27577
OG0007141	ORYLA17064	SACKO_27200
OG0007142	ORYLA17213	SACKO_04323
OG0007143	ORYLA10676	SACKO_00838
OG0007145	ORYLA07062	SACKO_30883
OG0007147	ORYLA14416	SACKO_04639
OG0007150	ORYLA12660	SACKO_30213
OG0007151	ORYLA03573	SACKO_10702, SACKO_10705
OG0007153	ORYLA04856	SACKO_33991
OG0007154	ORYLA10421	SACKO_12031
OG0007158	ORYLA02201	SACKO_10668
OG0007159	ORYLA13649	SACKO_27603
OG0007161	ORYLA15162	SACKO_07985
OG0007163	ORYLA19100	SACKO_09049
OG0007164	ORYLA09721, ORYLA12288	SACKO_06008
OG0007165	ORYLA03664	SACKO_23160
OG0007166	ORYLA12340, ORYLA12341	SACKO_00991
OG0007168	ORYLA09683	SACKO_22974
OG0007171	ORYLA05245	SACKO_14599
OG0007173	ORYLA00375	SACKO_33101
OG0007174	ORYLA15845	SACKO_28329
OG0007175	ORYLA12365	SACKO_33520
OG0007176	ORYLA05563	SACKO_13690
OG0007177	ORYLA10550	SACKO_16283
OG0007178	ORYLA13591	SACKO_09618
OG0007179	ORYLA09261, ORYLA09260	SACKO_19710
OG0007181	ORYLA15718	SACKO_31454
OG0007182	ORYLA12514	SACKO_28417
OG0007183	ORYLA05418	SACKO_20614
OG0007184	ORYLA02171	SACKO_14227
OG0007186	ORYLA08238	SACKO_09431
OG0007187	ORYLA14366	SACKO_18535
OG0007188	ORYLA19593	SACKO_08000
OG0007189	ORYLA00633	SACKO_10644
OG0007190	ORYLA02310	SACKO_21385
OG0007191	ORYLA17462	SACKO_04254
OG0007192	ORYLA09692	SACKO_32927
OG0007195	ORYLA17219	SACKO_26980
OG0007198	ORYLA18294	SACKO_16848
OG0007199	ORYLA05345, ORYLA01726	SACKO_11812
OG0007200	ORYLA08097	SACKO_18551
OG0007201	ORYLA12849, ORYLA12850	SACKO_28668
OG0007204	ORYLA13239, ORYLA16562, ORYLA16561	SACKO_25673
OG0007209	ORYLA00656, ORYLA00655	SACKO_30174
OG0007213	ORYLA16625, ORYLA00768	SACKO_28190
OG0007214	ORYLA14774, ORYLA10980, ORYLA14775	SACKO_22679
OG0007248	ORYLA06298	SACKO_27874
OG0007250	ORYLA08747	SACKO_33899
OG0007251	ORYLA06850	SACKO_12297
OG0007253	ORYLA08898, ORYLA12436	SACKO_26804
OG0007254	ORYLA11846	SACKO_20296
OG0007256	ORYLA18423	SACKO_27202
OG0007258	ORYLA02983	SACKO_02451
OG0007260	ORYLA07375	SACKO_10789
OG0007261	ORYLA00423	SACKO_25008
OG0007264	ORYLA15263	SACKO_19011
OG0007266	ORYLA19225	SACKO_05789
OG0007267	ORYLA14269	SACKO_19715
OG0007268	ORYLA09609	SACKO_21120
OG0007269	ORYLA10696	SACKO_20712
OG0007270	ORYLA04915, ORYLA04916	SACKO_20380
OG0007271	ORYLA06700	SACKO_18099
OG0007272	ORYLA19327	SACKO_14207
OG0007273	ORYLA17133	SACKO_19181, SACKO_24711
OG0007274	ORYLA01401	SACKO_28207
OG0007275	ORYLA10992	SACKO_02847
OG0007276	ORYLA17414	SACKO_16517
OG0007277	ORYLA05155, ORYLA05156	SACKO_20437
OG0007279	ORYLA04478	SACKO_11089
OG0007280	ORYLA06789	SACKO_25255
OG0007281	ORYLA16781	SACKO_22381
OG0007282	ORYLA17269	SACKO_29535
OG0007283	ORYLA16980, ORYLA00573	SACKO_27350
OG0007284	ORYLA05432, ORYLA09535	SACKO_31572
OG0007285	ORYLA05317	SACKO_29524
OG0007286	ORYLA19380	SACKO_29279
OG0007288	ORYLA20472	SACKO_06459
OG0007289	ORYLA03622	SACKO_32879
OG0007290	ORYLA20279	SACKO_06597
OG0007291	ORYLA15418	SACKO_04875
OG0007292	ORYLA05899	SACKO_32636
OG0007293	ORYLA02154	SACKO_21270
OG0007294	ORYLA09264	SACKO_04291
OG0007295	ORYLA01411	SACKO_05858
OG0007296	ORYLA12441	SACKO_28513
OG0007297	ORYLA16040	SACKO_13440
OG0007298	ORYLA00430	SACKO_20404
OG0007299	ORYLA17998	SACKO_21476
OG0007300	ORYLA02105	SACKO_30319
OG0007302	ORYLA13509, ORYLA19833	SACKO_14579
OG0007303	ORYLA18273	SACKO_09372
OG0007304	ORYLA11541	SACKO_08660
OG0007306	ORYLA04055	SACKO_18914
OG0007307	ORYLA04750	SACKO_04769
OG0007308	ORYLA01818, ORYLA05605	SACKO_18620
OG0007309	ORYLA00123	SACKO_11958
OG0007310	ORYLA09847	SACKO_06181
OG0007312	ORYLA16909	SACKO_16657
OG0007314	ORYLA11660	SACKO_09098
OG0007316	ORYLA07711	SACKO_07774
OG0007317	ORYLA04703	SACKO_26981
OG0007318	ORYLA14192	SACKO_08716
OG0007319	ORYLA13973	SACKO_25268
OG0007320	ORYLA19939	SACKO_12083
OG0007321	ORYLA01035	SACKO_15330
OG0007322	ORYLA12070	SACKO_21358
OG0007325	ORYLA12467	SACKO_13504
OG0007326	ORYLA14944	SACKO_01111
OG0007328	ORYLA04937	SACKO_24054
OG0007329	ORYLA05886	SACKO_22780
OG0007330	ORYLA03139	SACKO_30586
OG0007331	ORYLA11072	SACKO_27716
OG0007333	ORYLA13227, ORYLA09947	SACKO_32006
OG0007334	ORYLA02101	SACKO_00762, SACKO_00753
OG0007335	ORYLA11672	SACKO_12354
OG0007336	ORYLA05981	SACKO_09463
OG0007337	ORYLA11944	SACKO_18361
OG0007339	ORYLA08865	SACKO_24568
OG0007340	ORYLA01911	SACKO_03946
OG0007341	ORYLA12520	SACKO_17570
OG0007342	ORYLA17313	SACKO_14494
OG0007343	ORYLA13486	SACKO_25659
OG0007344	ORYLA18957	SACKO_07280
OG0007345	ORYLA19599	SACKO_31848
OG0007347	ORYLA13816	SACKO_30253
OG0007348	ORYLA12246	SACKO_03593
OG0007349	ORYLA17364	SACKO_10188
OG0007351	ORYLA06166	SACKO_11196
OG0007352	ORYLA18525, ORYLA00412	SACKO_07748
OG0007353	ORYLA12576	SACKO_16413
OG0007354	ORYLA09048	SACKO_06474
OG0007355	ORYLA20163	SACKO_03780
OG0007356	ORYLA13760	SACKO_16209
OG0007357	ORYLA12581	SACKO_11982
OG0007359	ORYLA08850	SACKO_13450
OG0007360	ORYLA06936	SACKO_02884
OG0007361	ORYLA01623	SACKO_22476
OG0007363	ORYLA06682	SACKO_14533
OG0007364	ORYLA16985	SACKO_04078
OG0007365	ORYLA13386	SACKO_20999
OG0007366	ORYLA12817	SACKO_15845
OG0007367	ORYLA06765	SACKO_27045
OG0007368	ORYLA19704	SACKO_03601
OG0007369	ORYLA09751	SACKO_30325
OG0007370	ORYLA03491	SACKO_19093
OG0007371	ORYLA00696	SACKO_13724
OG0007372	ORYLA03828	SACKO_04765
OG0007373	ORYLA11366	SACKO_01409
OG0007374	ORYLA02701	SACKO_12783
OG0007377	ORYLA13383	SACKO_03931
OG0007379	ORYLA11999	SACKO_02167
OG0007381	ORYLA16653, ORYLA16655, ORYLA16654	SACKO_28784
OG0007382	ORYLA08742	SACKO_05172
OG0007384	ORYLA11364	SACKO_27376
OG0007385	ORYLA12485	SACKO_04570
OG0007386	ORYLA11303	SACKO_01652
OG0007387	ORYLA19178	SACKO_09468
OG0007388	ORYLA07499	SACKO_14877
OG0007389	ORYLA02496	SACKO_26727
OG0007390	ORYLA16509	SACKO_33338, SACKO_33332
OG0007391	ORYLA04353	SACKO_21964
OG0007392	ORYLA10645	SACKO_27481
OG0007393	ORYLA10500	SACKO_14611
OG0007394	ORYLA03499	SACKO_03844
OG0007395	ORYLA08169	SACKO_31545
OG0007396	ORYLA12727	SACKO_26791
OG0007397	ORYLA08942	SACKO_15113
OG0007399	ORYLA17904	SACKO_31407
OG0007400	ORYLA08958	SACKO_33808
OG0007402	ORYLA08019, ORYLA08020	SACKO_04236
OG0007403	ORYLA01385	SACKO_01258
OG0007405	ORYLA15003	SACKO_04392
OG0007406	ORYLA02660	SACKO_00715
OG0007407	ORYLA05302	SACKO_29878
OG0007408	ORYLA20365	SACKO_14246
OG0007409	ORYLA05521	SACKO_14248
OG0007410	ORYLA17035, ORYLA08301	SACKO_23508
OG0007411	ORYLA19807	SACKO_17084
OG0007412	ORYLA09356	SACKO_32563
OG0007413	ORYLA06066, ORYLA06065, ORYLA06064	SACKO_07464
OG0007415	ORYLA19464	SACKO_12609
OG0007416	ORYLA00938	SACKO_12977
OG0007417	ORYLA17547	SACKO_18265
OG0007418	ORYLA03744	SACKO_04419
OG0007419	ORYLA16934	SACKO_18390
OG0007420	ORYLA15610	SACKO_00553, SACKO_33060, SACKO_20917
OG0007421	ORYLA14356	SACKO_24530
OG0007422	ORYLA10067	SACKO_18085
OG0007423	ORYLA00567, ORYLA16921	SACKO_05691
OG0007424	ORYLA08021	SACKO_04235
OG0007425	ORYLA14998	SACKO_04075
OG0007428	ORYLA02581	SACKO_01408
OG0007429	ORYLA10854	SACKO_06357
OG0007431	ORYLA05544, ORYLA05545	SACKO_10373
OG0007432	ORYLA03130	SACKO_30749
OG0007433	ORYLA12091	SACKO_22715
OG0007436	ORYLA09770	SACKO_26218
OG0007437	ORYLA00941	SACKO_25222
OG0007438	ORYLA00047	SACKO_00922
OG0007439	ORYLA05166	SACKO_29991
OG0007440	ORYLA14401	SACKO_10814
OG0007441	ORYLA08960	SACKO_14251
OG0007442	ORYLA06331	SACKO_27570
OG0007443	ORYLA18835	SACKO_05431
OG0007444	ORYLA12333, ORYLA17506	SACKO_22410
OG0007445	ORYLA09137	SACKO_00305
OG0007446	ORYLA17366	SACKO_21720
OG0007447	ORYLA00461	SACKO_20393
OG0007448	ORYLA12046	SACKO_14073
OG0007450	ORYLA10095	SACKO_02178
OG0007451	ORYLA08969	SACKO_11696
OG0007452	ORYLA02553	SACKO_14474
OG0007453	ORYLA16527	SACKO_27404
OG0007454	ORYLA09677	SACKO_17444
OG0007455	ORYLA09348	SACKO_20785
OG0007456	ORYLA02608	SACKO_29043
OG0007457	ORYLA14661	SACKO_15961
OG0007458	ORYLA00309	SACKO_15110
OG0007459	ORYLA10805	SACKO_17963
OG0007460	ORYLA20039	SACKO_17949
OG0007462	ORYLA19843	SACKO_05918
OG0007463	ORYLA10835	SACKO_30515
OG0007465	ORYLA03646	SACKO_29080, SACKO_32543
OG0007466	ORYLA12595	SACKO_24925
OG0007467	ORYLA07191	SACKO_15531
OG0007468	ORYLA00530	SACKO_33602
OG0007470	ORYLA06567	SACKO_27006
OG0007471	ORYLA07475	SACKO_29617
OG0007472	ORYLA13056	SACKO_03865
OG0007473	ORYLA06701	SACKO_32479
OG0007476	ORYLA17195	SACKO_28051, SACKO_29210
OG0007477	ORYLA16341	SACKO_32955
OG0007479	ORYLA00589	SACKO_22023
OG0007480	ORYLA05285	SACKO_24951
OG0007481	ORYLA04396	SACKO_31380
OG0007482	ORYLA01730	SACKO_14127
OG0007483	ORYLA11513	SACKO_08109
OG0007484	ORYLA03268	SACKO_15258
OG0007485	ORYLA12574	SACKO_05144
OG0007488	ORYLA14033	SACKO_30038
OG0007489	ORYLA10665	SACKO_17921
OG0007490	ORYLA14538	SACKO_14226
OG0007491	ORYLA16759	SACKO_28499, SACKO_28496
OG0007492	ORYLA11759	SACKO_12362
OG0007494	ORYLA16845	SACKO_33017
OG0007495	ORYLA10015	SACKO_02132
OG0007496	ORYLA14535	SACKO_31428
OG0007497	ORYLA09420	SACKO_06621, SACKO_06624
OG0007498	ORYLA05446	SACKO_12831
OG0007500	ORYLA09788	SACKO_06865
OG0007501	ORYLA11099	SACKO_28161
OG0007503	ORYLA08089	SACKO_18498
OG0007504	ORYLA00574	SACKO_24887
OG0007506	ORYLA04773	SACKO_09084
OG0007507	ORYLA12533	SACKO_12372
OG0007509	ORYLA04370	SACKO_09775
OG0007510	ORYLA10564	SACKO_33713
OG0007514	ORYLA06661	SACKO_14729
OG0007516	ORYLA15899, ORYLA15898, ORYLA14717, ORYLA11020	SACKO_00310
OG0007518	ORYLA11226	SACKO_23420
OG0007520	ORYLA02995	SACKO_33530
OG0007522	ORYLA10477	SACKO_01536
OG0007524	ORYLA01439	SACKO_31649
OG0007525	ORYLA13393	SACKO_33529
OG0007527	ORYLA06523, ORYLA09269	SACKO_19027
OG0007528	ORYLA06326	SACKO_03947
OG0007529	ORYLA18862	SACKO_33380
OG0007533	ORYLA00001, ORYLA07509	SACKO_09857
OG0007539	ORYLA06018	SACKO_13895, SACKO_06136, SACKO_06427, SACKO_32450, SACKO_09435, SACKO_20764, SACKO_24940, SACKO_18760
OG0007540	ORYLA13926, ORYLA09474	SACKO_17273
OG0007541	ORYLA11457	SACKO_04013
OG0007547	ORYLA05439, ORYLA12383, ORYLA01677	SACKO_03022, SACKO_05673, SACKO_31679
OG0007548	ORYLA03026	SACKO_10526
OG0007551	ORYLA01436	SACKO_27093
OG0007582	ORYLA00751	SACKO_07951
OG0007583	ORYLA00014	SACKO_06128
OG0007584	ORYLA16927	SACKO_06741
OG0007586	ORYLA17497	SACKO_00312
OG0007587	ORYLA05351	SACKO_05614
OG0007589	ORYLA00327	SACKO_11244
OG0007591	ORYLA16433	SACKO_03097
OG0007592	ORYLA10014, ORYLA10285	SACKO_33691, SACKO_22355, SACKO_16990
OG0007593	ORYLA15589, ORYLA15588	SACKO_24740
OG0007597	ORYLA11901	SACKO_27307
OG0007601	ORYLA16630	SACKO_28761
OG0007602	ORYLA13457	SACKO_07011
OG0007603	ORYLA15288	SACKO_10669
OG0007604	ORYLA12471	SACKO_25768
OG0007605	ORYLA12711	SACKO_03702
OG0007606	ORYLA04737	SACKO_04022
OG0007607	ORYLA15596	SACKO_00869
OG0007608	ORYLA05477, ORYLA02256	SACKO_13781
OG0007609	ORYLA17969	SACKO_26161
OG0007610	ORYLA13853	SACKO_13184, SACKO_06041, SACKO_06046
OG0007613	ORYLA13617	SACKO_06224
OG0007614	ORYLA12458	SACKO_24609
OG0007615	ORYLA18029	SACKO_01232
OG0007616	ORYLA05381	SACKO_21264
OG0007617	ORYLA07354	SACKO_21291
OG0007619	ORYLA13054	SACKO_22280
OG0007621	ORYLA13396	SACKO_14513
OG0007624	ORYLA05976	SACKO_14810
OG0007626	ORYLA01317	SACKO_03616
OG0007630	ORYLA01205	SACKO_28371
OG0007631	ORYLA11934	SACKO_18917
OG0007632	ORYLA10408	SACKO_09374
OG0007633	ORYLA05304	SACKO_23538
OG0007634	ORYLA10749	SACKO_20090
OG0007635	ORYLA13540	SACKO_20074
OG0007637	ORYLA10427	SACKO_12029
OG0007638	ORYLA15010	SACKO_07783
OG0007640	ORYLA06572, ORYLA13195	SACKO_12075
OG0007642	ORYLA20111	SACKO_32075, SACKO_29099
OG0007643	ORYLA08582	SACKO_28502
OG0007645	ORYLA00783	SACKO_00394
OG0007646	ORYLA09484	SACKO_25081
OG0007647	ORYLA09216	SACKO_02077
OG0007648	ORYLA15478	SACKO_14781
OG0007649	ORYLA08950	SACKO_03387
OG0007650	ORYLA07962	SACKO_27113
OG0007652	ORYLA17837, ORYLA02891	SACKO_14558
OG0007653	ORYLA00212	SACKO_09123
OG0007654	ORYLA18713	SACKO_29392
OG0007655	ORYLA14941, ORYLA06841, ORYLA13612	SACKO_11857
OG0007656	ORYLA11259	SACKO_33780
OG0007657	ORYLA12352	SACKO_17563
OG0007658	ORYLA01027	SACKO_19832
OG0007659	ORYLA09035	SACKO_15000
OG0007660	ORYLA06636	SACKO_27436
OG0007662	ORYLA07565, ORYLA07566	SACKO_22201
OG0007663	ORYLA19677	SACKO_10239
OG0007664	ORYLA15115	SACKO_25907
OG0007665	ORYLA02675	SACKO_30285
OG0007666	ORYLA16689, ORYLA19032	SACKO_13425
OG0007667	ORYLA13912	SACKO_23245
OG0007668	ORYLA17549	SACKO_05429
OG0007669	ORYLA10867, ORYLA14768	SACKO_07965
OG0007670	ORYLA05143	SACKO_01689
OG0007671	ORYLA10047, ORYLA06144	SACKO_21333
OG0007673	ORYLA05954	SACKO_05611
OG0007674	ORYLA10748	SACKO_04017
OG0007676	ORYLA15905	SACKO_09344
OG0007677	ORYLA02741	SACKO_22757
OG0007680	ORYLA04680	SACKO_19963
OG0007681	ORYLA12077	SACKO_23100
OG0007684	ORYLA04277	SACKO_31399
OG0007685	ORYLA04777	SACKO_02336
OG0007686	ORYLA12300	SACKO_21044
OG0007687	ORYLA17022	SACKO_22730
OG0007688	ORYLA09193	SACKO_31215
OG0007689	ORYLA17604	SACKO_20190
OG0007690	ORYLA19010	SACKO_21477
OG0007692	ORYLA14149	SACKO_21757
OG0007694	ORYLA05416	SACKO_16387
OG0007695	ORYLA02065, ORYLA01646	SACKO_08133
OG0007696	ORYLA11055, ORYLA15060	SACKO_23616
OG0007701	ORYLA17283	SACKO_05449
OG0007702	ORYLA19222	SACKO_22135
OG0007703	ORYLA19369	SACKO_05214
OG0007706	ORYLA16294	SACKO_15584
OG0007707	ORYLA07279	SACKO_31111, SACKO_31070, SACKO_32555
OG0007708	ORYLA15979	SACKO_32858
OG0007709	ORYLA12564	SACKO_19206
OG0007712	ORYLA19931	SACKO_17853
OG0007713	ORYLA16096	SACKO_13553
OG0007714	ORYLA01267	SACKO_09495
OG0007715	ORYLA02645	SACKO_03292
OG0007717	ORYLA04892	SACKO_27159
OG0007718	ORYLA09021	SACKO_27314
OG0007719	ORYLA06546	SACKO_05504
OG0007721	ORYLA04955	SACKO_00359
OG0007722	ORYLA18334	SACKO_21315
OG0007723	ORYLA18893	SACKO_22375
OG0007726	ORYLA14878	SACKO_31067, SACKO_31072
OG0007727	ORYLA05656	SACKO_08785
OG0007728	ORYLA09087	SACKO_25994
OG0007729	ORYLA15147	SACKO_12242
OG0007732	ORYLA04446	SACKO_25242
OG0007734	ORYLA13593	SACKO_22438
OG0007736	ORYLA03755	SACKO_05397
OG0007738	ORYLA08765	SACKO_13809
OG0007739	ORYLA15510, ORYLA15465	SACKO_24318
OG0007741	ORYLA12529	SACKO_31482
OG0007743	ORYLA15748	SACKO_20056
OG0007744	ORYLA03484	SACKO_07961
OG0007745	ORYLA15106	SACKO_29321
OG0007746	ORYLA11437	SACKO_17938
OG0007748	ORYLA12523	SACKO_04761
OG0007749	ORYLA14559	SACKO_23696
OG0007750	ORYLA00710	SACKO_30938, SACKO_30936
OG0007751	ORYLA07513	SACKO_24128
OG0007752	ORYLA04249	SACKO_31962
OG0007753	ORYLA17820	SACKO_26393
OG0007754	ORYLA03359	SACKO_29412
OG0007755	ORYLA15303	SACKO_08875
OG0007756	ORYLA04657	SACKO_22252
OG0007757	ORYLA13243	SACKO_25858
OG0007758	ORYLA20257	SACKO_31444
OG0007759	ORYLA13401	SACKO_14466
OG0007760	ORYLA15939	SACKO_25119
OG0007761	ORYLA14432, ORYLA15518	SACKO_04635
OG0007762	ORYLA08357	SACKO_26164
OG0007763	ORYLA13264	SACKO_25652
OG0007766	ORYLA07757	SACKO_22720
OG0007767	ORYLA08931	SACKO_20294
OG0007768	ORYLA04186	SACKO_09255, SACKO_20283
OG0007769	ORYLA07999	SACKO_19751
OG0007770	ORYLA17632	SACKO_10199
OG0007771	ORYLA11217	SACKO_14098
OG0007774	ORYLA09883	SACKO_06888
OG0007775	ORYLA04522	SACKO_18835
OG0007776	ORYLA04057	SACKO_29280
OG0007779	ORYLA06689	SACKO_32915
OG0007780	ORYLA11613	SACKO_18507
OG0007781	ORYLA14752	SACKO_29554
OG0007782	ORYLA16300	SACKO_31505
OG0007784	ORYLA08060	SACKO_30310
OG0007786	ORYLA18688	SACKO_17939
OG0007787	ORYLA20215	SACKO_09803
OG0007789	ORYLA07928	SACKO_31381
OG0007790	ORYLA06620	SACKO_02775
OG0007793	ORYLA13274	SACKO_27057
OG0007794	ORYLA17293	SACKO_21998
OG0007796	ORYLA12206, ORYLA05781	SACKO_29278
OG0007797	ORYLA07929	SACKO_03273
OG0007798	ORYLA00492	SACKO_17480
OG0007799	ORYLA05665	SACKO_13913
OG0007800	ORYLA03145	SACKO_30647
OG0007801	ORYLA16766, ORYLA07780	SACKO_22027
OG0007802	ORYLA05806	SACKO_33354
OG0007803	ORYLA00124	SACKO_09104
OG0007804	ORYLA05116	SACKO_19761
OG0007805	ORYLA03446	SACKO_23158
OG0007806	ORYLA01961, ORYLA20363, ORYLA14539	SACKO_14881, SACKO_04602
OG0007807	ORYLA07875	SACKO_13726
OG0007808	ORYLA13705	SACKO_25440
OG0007809	ORYLA13691	SACKO_10593
OG0007810	ORYLA13827	SACKO_23665
OG0007811	ORYLA13112	SACKO_30681
OG0007812	ORYLA09278	SACKO_15371
OG0007813	ORYLA05391	SACKO_16286
OG0007814	ORYLA08100	SACKO_25945
OG0007817	ORYLA10554, ORYLA11650	SACKO_06068
OG0007817	ORYLA03078	SACKO_06067
OG0007818	ORYLA09109	SACKO_06525
