Orthogroup	AMPFI_ok	BRAFL
OG0007763	AMPFI_20134	bflo_25707
OG0007764	AMPFI_02562, AMPFI_17910	bflo_06850
OG0007766	AMPFI_07157	bflo_23712
OG0007767	AMPFI_21979	bflo_24566
OG0007768	AMPFI_05499	bflo_24479
OG0007769	AMPFI_10842	bflo_23531
OG0007770	AMPFI_04731, AMPFI_01658	bflo_20500
OG0007771	AMPFI_13434	bflo_11433
OG0007772	AMPFI_13415	bflo_22115
OG0007773	AMPFI_08783, AMPFI_16491	bflo_03725, bflo_21510
OG0007774	AMPFI_04955	bflo_19564
OG0007775	AMPFI_08695	bflo_21066
OG0007776	AMPFI_13881	bflo_06131
OG0007778	AMPFI_03347	bflo_13110, bflo_13186, bflo_13187
OG0007779	AMPFI_11071	bflo_18703
OG0007780	AMPFI_18660, AMPFI_10711	bflo_17991
OG0007781	AMPFI_14581	bflo_07603
OG0007782	AMPFI_20368	bflo_06893
OG0007783	AMPFI_24128	bflo_23885
OG0007785	AMPFI_05593	bflo_11218
OG0007786	AMPFI_13958	bflo_16999
OG0007787	AMPFI_14820	bflo_12215
OG0007788	AMPFI_05676	bflo_03873
OG0007789	AMPFI_25379	bflo_21102
OG0007790	AMPFI_11066	bflo_11705
OG0007792	AMPFI_05144, AMPFI_22681	bflo_20695
OG0007793	AMPFI_08371	bflo_25655
OG0007794	AMPFI_00708	bflo_20585
OG0007795	AMPFI_07427	bflo_15425, bflo_14831
OG0007796	AMPFI_09719	bflo_02054
OG0007797	AMPFI_00954	bflo_21105
OG0007798	AMPFI_00648	bflo_18226
OG0007799	AMPFI_03372	bflo_00372
OG0007800	AMPFI_20741	bflo_14344
OG0007802	AMPFI_13897	bflo_23831
OG0007803	AMPFI_00580	bflo_06509
OG0007804	AMPFI_21881	bflo_06653
OG0007806	AMPFI_21509	bflo_06303
OG0007807	AMPFI_10825	bflo_05294
OG0007808	AMPFI_10467	bflo_11247
OG0007809	AMPFI_17330	bflo_03965
OG0007810	AMPFI_24586	bflo_10987
OG0007811	AMPFI_20786	bflo_24096
OG0007812	AMPFI_15940	bflo_00281
OG0007813	AMPFI_06503	bflo_21210
OG0007814	AMPFI_21682	bflo_06730
OG0007815	AMPFI_16694	bflo_00749, bflo_00769, bflo_00543
OG0007816	AMPFI_01105	bflo_24433
OG0007817	AMPFI_01479	bflo_26806, bflo_01864
OG0007818	AMPFI_01627	bflo_15495
OG0007820	AMPFI_03274	bflo_20895
OG0007823	AMPFI_06421	bflo_01549
OG0007824	AMPFI_24919	bflo_21551
OG0007826	AMPFI_09183	bflo_20018
OG0007827	AMPFI_09270	bflo_06413
OG0007828	AMPFI_11690	bflo_07281
OG0007829	AMPFI_11802	bflo_01959
OG0007830	AMPFI_11813	bflo_08474
OG0007831	AMPFI_12005	bflo_08904
OG0007832	AMPFI_13134	bflo_03510, bflo_19382
OG0007833	AMPFI_13656	bflo_21063
OG0007834	AMPFI_14388	bflo_09024
OG0007835	AMPFI_24749	bflo_25222
OG0007836	AMPFI_15344	bflo_00713
OG0007837	AMPFI_15892	bflo_19677
OG0007838	AMPFI_16450	bflo_01372
OG0007840	AMPFI_18333	bflo_06242
OG0007841	AMPFI_19038	bflo_07375
OG0007842	AMPFI_19465	bflo_04890
OG0007843	AMPFI_20098	bflo_14088
OG0007845	AMPFI_21127	bflo_27016, bflo_11683, bflo_14689
OG0007848	AMPFI_22258	bflo_17671
OG0007849	AMPFI_24145	bflo_11783
OG0007907	AMPFI_11844	bflo_02235
OG0007908	AMPFI_17617, AMPFI_12926	bflo_20499
OG0007911	AMPFI_23439	bflo_22860
OG0007912	AMPFI_00326	bflo_27328, bflo_20385
OG0007913	AMPFI_10987	bflo_05599
OG0007915	AMPFI_07670	bflo_05663
OG0007916	AMPFI_22419	bflo_17716
OG0007917	AMPFI_11706	bflo_15056
OG0007918	AMPFI_12537	bflo_15667
OG0007920	AMPFI_09193	bflo_06190
OG0007921	AMPFI_09277	bflo_06108
OG0007926	AMPFI_09453	bflo_23868
OG0007928	AMPFI_05030	bflo_11687, bflo_01921
OG0007929	AMPFI_03741	bflo_13452
OG0007930	AMPFI_24374	bflo_16413, bflo_12616
OG0007932	AMPFI_07321	bflo_13897
OG0007933	AMPFI_24490	bflo_03110
OG0007934	AMPFI_21398	bflo_26432
OG0007935	AMPFI_04765	bflo_17663
OG0007936	AMPFI_23955	bflo_01563
OG0007937	AMPFI_08375	bflo_14531
OG0007938	AMPFI_06474	bflo_12211
OG0007940	AMPFI_05455	bflo_18637
OG0007941	AMPFI_15168	bflo_04799
OG0007943	AMPFI_06228	bflo_17585
OG0007944	AMPFI_05040	bflo_08272
OG0007945	AMPFI_00719	bflo_16266
OG0007946	AMPFI_05034	bflo_10287
OG0007947	AMPFI_18057	bflo_22634
OG0007948	AMPFI_10334	bflo_21118
OG0007951	AMPFI_03195	bflo_13301
OG0007952	AMPFI_10147	bflo_02620
OG0007953	AMPFI_05678	bflo_00434
OG0007954	AMPFI_05069	bflo_17425
OG0007955	AMPFI_16512	bflo_10996
OG0007957	AMPFI_14623	bflo_00714
OG0007959	AMPFI_21334	bflo_26327
OG0007962	AMPFI_12638	bflo_15039
OG0007963	AMPFI_01214	bflo_24596
OG0007964	AMPFI_21832	bflo_01247, bflo_07079
OG0007965	AMPFI_07808	bflo_23151
OG0007966	AMPFI_23170	bflo_07594
OG0007967	AMPFI_04334	bflo_07105
OG0007968	AMPFI_11132	bflo_06274
OG0007969	AMPFI_01771	bflo_25712
OG0007971	AMPFI_18074	bflo_16346
OG0007972	AMPFI_12030	bflo_13428
OG0007973	AMPFI_05823	bflo_05021
OG0007974	AMPFI_09698	bflo_24762
OG0007976	AMPFI_06391	bflo_23117
OG0007977	AMPFI_15112	bflo_22929
OG0007979	AMPFI_14503	bflo_14680
OG0007982	AMPFI_22593, AMPFI_10432	bflo_02109
OG0007983	AMPFI_09943	bflo_04850
OG0007984	AMPFI_23898	bflo_21333, bflo_21994
OG0007985	AMPFI_12399, AMPFI_04135	bflo_14993, bflo_27135
OG0007986	AMPFI_01538	bflo_06825
OG0007987	AMPFI_23046	bflo_21083
OG0007988	AMPFI_17953	bflo_12561
OG0007991	AMPFI_16707	bflo_12744
OG0007993	AMPFI_02776	bflo_06048
OG0007994	AMPFI_21393	bflo_07557
OG0007996	AMPFI_05966	bflo_20570
OG0007997	AMPFI_09115	bflo_20061
OG0007998	AMPFI_17357	bflo_02590
OG0007999	AMPFI_01805	bflo_18850
OG0008000	AMPFI_09007	bflo_01750
OG0008001	AMPFI_25367	bflo_07295
OG0008002	AMPFI_21689	bflo_26652, bflo_02053
OG0008003	AMPFI_05104	bflo_24744
OG0008004	AMPFI_10822	bflo_15702
OG0008006	AMPFI_16469	bflo_22376, bflo_22210
OG0008007	AMPFI_13139	bflo_26231
OG0008008	AMPFI_25912	bflo_23803
OG0008009	AMPFI_08348	bflo_07134
OG0008011	AMPFI_18612	bflo_12071
OG0008012	AMPFI_12612	bflo_19537
OG0008013	AMPFI_03278	bflo_18671
OG0008014	AMPFI_06861	bflo_22732
OG0008016	AMPFI_15729	bflo_06044
OG0008017	AMPFI_09425	bflo_11048
OG0008018	AMPFI_11292	bflo_10614
OG0008019	AMPFI_13609	bflo_24197
OG0008020	AMPFI_14461	bflo_17017
OG0008022	AMPFI_09081	bflo_14440
OG0008023	AMPFI_00998, AMPFI_22775	bflo_24601
OG0008024	AMPFI_02715	bflo_22502, bflo_22391
OG0008025	AMPFI_23825	bflo_23461
OG0008026	AMPFI_00429	bflo_05857
OG0008027	AMPFI_01486	bflo_05641
OG0008028	AMPFI_11787	bflo_01481
OG0008029	AMPFI_03797	bflo_20622
OG0008030	AMPFI_23756	bflo_20783
OG0008031	AMPFI_08965	bflo_15505
OG0008033	AMPFI_21680	bflo_09244
OG0008036	AMPFI_05655	bflo_23597
OG0008037	AMPFI_10779	bflo_05998
OG0008038	AMPFI_12972	bflo_04254
OG0008039	AMPFI_12471	bflo_21143
OG0008040	AMPFI_13459	bflo_18362
OG0008041	AMPFI_09625	bflo_12110
OG0008043	AMPFI_04310, AMPFI_01067	bflo_19743, bflo_15192
OG0008044	AMPFI_00182	bflo_12978
OG0008047	AMPFI_19293	bflo_03031
OG0008048	AMPFI_06090	bflo_13158
OG0008049	AMPFI_09649	bflo_20285
OG0008052	AMPFI_13973	bflo_12650
OG0008053	AMPFI_10245	bflo_10200
OG0008054	AMPFI_16895	bflo_19172
OG0008056	AMPFI_08430	bflo_22457
OG0008057	AMPFI_14790	bflo_14159, bflo_26941
OG0008059	AMPFI_15349	bflo_22099
OG0008062	AMPFI_19832	bflo_01328
OG0008065	AMPFI_12989	bflo_09932
OG0008066	AMPFI_15863	bflo_03563
OG0008067	AMPFI_08934	bflo_06241
OG0008068	AMPFI_24343	bflo_14995
OG0008069	AMPFI_22884	bflo_25318
OG0008071	AMPFI_09114	bflo_20776
OG0008073	AMPFI_05875	bflo_15996
OG0008075	AMPFI_18963	bflo_14400
OG0008076	AMPFI_25537	bflo_19297, bflo_14887
OG0008077	AMPFI_16858	bflo_14852
OG0008078	AMPFI_03483	bflo_21633
OG0008079	AMPFI_23704	bflo_24655
OG0008081	AMPFI_08017	bflo_13733
OG0008082	AMPFI_06725	bflo_04484
OG0008083	AMPFI_18304	bflo_19745
OG0008084	AMPFI_16208	bflo_05884
OG0008085	AMPFI_01438	bflo_14047
OG0008086	AMPFI_07090	bflo_04886
OG0008087	AMPFI_07407	bflo_00892
OG0008088	AMPFI_05351	bflo_17624
OG0008089	AMPFI_12190, AMPFI_00773	bflo_11402
OG0008090	AMPFI_25052	bflo_04469
OG0008091	AMPFI_07279	bflo_20178
OG0008092	AMPFI_12661	bflo_10744
OG0008094	AMPFI_01509	bflo_11003
OG0008098	AMPFI_03002	bflo_16350
OG0008099	AMPFI_03591	bflo_25711
OG0008100	AMPFI_06853	bflo_06252
OG0008101	AMPFI_07301	bflo_14223, bflo_11429, bflo_02841, bflo_26135
OG0008102	AMPFI_07411	bflo_16606
OG0008103	AMPFI_07817	bflo_23153
OG0008104	AMPFI_08107	bflo_07082
OG0008105	AMPFI_09929	bflo_24175
OG0008107	AMPFI_11086	bflo_02513
OG0008108	AMPFI_11284	bflo_12718
OG0008109	AMPFI_11697	bflo_20239
OG0008110	AMPFI_12641	bflo_09748
OG0008111	AMPFI_14617	bflo_06012
OG0008112	AMPFI_14723	bflo_19831
OG0008113	AMPFI_14844	bflo_08464
OG0008115	AMPFI_16460	bflo_23862
OG0008116	AMPFI_16582	bflo_23115
OG0008117	AMPFI_17449	bflo_16568
OG0008119	AMPFI_18841	bflo_20529
OG0008120	AMPFI_19253	bflo_17432
OG0008122	AMPFI_19895	bflo_22916
OG0008123	AMPFI_20399	bflo_11111, bflo_27008
OG0008124	AMPFI_22339	bflo_21059
OG0008125	AMPFI_23204	bflo_11403
OG0008126	AMPFI_23220	bflo_02173
OG0008127	AMPFI_25473	bflo_14260
OG0008194	AMPFI_03668	bflo_14434
OG0008196	AMPFI_11912	bflo_06636
OG0008198	AMPFI_13301	bflo_25133
OG0008199	AMPFI_16813	bflo_14179
OG0008201	AMPFI_07031	bflo_11543
OG0008202	AMPFI_10244	bflo_17727
OG0008204	AMPFI_05833	bflo_13453
OG0008205	AMPFI_14335	bflo_15599
OG0008206	AMPFI_14174	bflo_11270
OG0008208	AMPFI_09302	bflo_12074
OG0008209	AMPFI_08788	bflo_21208, bflo_22352
OG0008211	AMPFI_07315	bflo_05922
OG0008212	AMPFI_19889	bflo_00959, bflo_00737, bflo_26501
OG0008213	AMPFI_08549	bflo_17603
OG0008214	AMPFI_22755	bflo_24619
OG0008216	AMPFI_11177	bflo_24967
OG0008217	AMPFI_22193	bflo_23434
OG0008218	AMPFI_12318	bflo_23816
OG0008219	AMPFI_07239, AMPFI_11495	bflo_23179
OG0008220	AMPFI_22814	bflo_14162
OG0008221	AMPFI_23513	bflo_13375
OG0008222	AMPFI_20984, AMPFI_17463	bflo_10172
OG0008223	AMPFI_07844	bflo_15105
OG0008224	AMPFI_07716	bflo_13074
OG0008225	AMPFI_21476	bflo_14433
OG0008227	AMPFI_07029	bflo_05785
OG0008228	AMPFI_10122	bflo_12176
OG0008229	AMPFI_23911	bflo_16534
OG0008230	AMPFI_05521	bflo_13174
OG0008231	AMPFI_05547	bflo_10768
OG0008232	AMPFI_23612	bflo_15698, bflo_05139
OG0008233	AMPFI_14946	bflo_12677
OG0008234	AMPFI_06611	bflo_23788
OG0008235	AMPFI_18455	bflo_24467
OG0008236	AMPFI_09759	bflo_19397
OG0008237	AMPFI_23396	bflo_07399
OG0008238	AMPFI_11368	bflo_25853
OG0008239	AMPFI_04110	bflo_07315
OG0008241	AMPFI_09428	bflo_18846
OG0008242	AMPFI_04282	bflo_14837
OG0008243	AMPFI_12012	bflo_17256
OG0008244	AMPFI_24527	bflo_23863
OG0008245	AMPFI_08268	bflo_20079
OG0008246	AMPFI_11645	bflo_02073
OG0008247	AMPFI_24048	bflo_18470
OG0008249	AMPFI_08214	bflo_25552
OG0008250	AMPFI_12283	bflo_03608
OG0008251	AMPFI_19583	bflo_08485
OG0008252	AMPFI_14543	bflo_05554
OG0008253	AMPFI_06261	bflo_10098
OG0008254	AMPFI_02591	bflo_25097
OG0008256	AMPFI_23356	bflo_10539
OG0008257	AMPFI_09054, AMPFI_09890	bflo_21434
OG0008258	AMPFI_15951	bflo_05172
OG0008259	AMPFI_05338	bflo_00970
OG0008260	AMPFI_21089	bflo_13511
OG0008261	AMPFI_14114	bflo_14794
OG0008262	AMPFI_12856, AMPFI_21752	bflo_15826
OG0008263	AMPFI_07599	bflo_16405
OG0008265	AMPFI_06479	bflo_11391
OG0008266	AMPFI_06495	bflo_13946
OG0008268	AMPFI_08036	bflo_06894
OG0008269	AMPFI_09119	bflo_15790
OG0008270	AMPFI_05663	bflo_13335
OG0008271	AMPFI_24888	bflo_14838
OG0008272	AMPFI_01881	bflo_05825
OG0008274	AMPFI_23779, AMPFI_18471	bflo_10934
OG0008276	AMPFI_17766	bflo_24222, bflo_06300
OG0008277	AMPFI_10748	bflo_03455
OG0008279	AMPFI_17716	bflo_24725
OG0008280	AMPFI_00105	bflo_21982
OG0008281	AMPFI_17351	bflo_19968
OG0008282	AMPFI_05485	bflo_26284
OG0008286	AMPFI_05241	bflo_13178
OG0008289	AMPFI_03301	bflo_06353
OG0008290	AMPFI_19833	bflo_03393
OG0008291	AMPFI_02542, AMPFI_00655	bflo_23157
OG0008292	AMPFI_25251	bflo_05696
OG0008293	AMPFI_03423	bflo_06831
OG0008294	AMPFI_12035	bflo_09498
OG0008295	AMPFI_22240	bflo_12425
OG0008296	AMPFI_07998, AMPFI_22866	bflo_20584
OG0008297	AMPFI_15920	bflo_14052
OG0008298	AMPFI_05163	bflo_24555
OG0008300	AMPFI_26012	bflo_07056
OG0008301	AMPFI_21648	bflo_08740
OG0008303	AMPFI_05000	bflo_09184
OG0008304	AMPFI_15827	bflo_22092
OG0008305	AMPFI_17893	bflo_02959
OG0008307	AMPFI_06534	bflo_20544
OG0008308	AMPFI_16107, AMPFI_00448	bflo_12490
OG0008309	AMPFI_03043	bflo_03373
OG0008310	AMPFI_23956, AMPFI_06294, AMPFI_01477	bflo_21572
OG0008311	AMPFI_14732	bflo_24993
OG0008312	AMPFI_18714	bflo_23264
OG0008313	AMPFI_21818	bflo_23105
OG0008314	AMPFI_10374	bflo_18751
OG0008315	AMPFI_14085, AMPFI_22484	bflo_20989
OG0008316	AMPFI_14769, AMPFI_14556, AMPFI_25184	bflo_19108
OG0008317	AMPFI_18631, AMPFI_00809	bflo_15554
OG0008318	AMPFI_24230	bflo_15631
OG0008319	AMPFI_08827	bflo_25081
OG0008321	AMPFI_15689	bflo_24490
OG0008322	AMPFI_08266	bflo_04735
OG0008323	AMPFI_24592	bflo_22601
OG0008324	AMPFI_04805	bflo_20274
OG0008325	AMPFI_10597	bflo_13382
OG0008326	AMPFI_12024	bflo_00982
OG0008329	AMPFI_00214	bflo_18942
OG0008330	AMPFI_07826, AMPFI_05285, AMPFI_16297	bflo_12740
OG0008331	AMPFI_10145	bflo_21529
OG0008332	AMPFI_17709	bflo_09532, bflo_09525
OG0008333	AMPFI_06113	bflo_24979
OG0008334	AMPFI_12196	bflo_15581
OG0008335	AMPFI_15830	bflo_26321
OG0008336	AMPFI_14233	bflo_11246
OG0008339	AMPFI_14101	bflo_01195
OG0008341	AMPFI_09957	bflo_05713
OG0008342	AMPFI_25481	bflo_13270
OG0008343	AMPFI_06427	bflo_01028, bflo_26613
OG0008344	AMPFI_14346	bflo_19767
OG0008345	AMPFI_09026	bflo_06967
OG0008346	AMPFI_22882	bflo_16079
OG0008347	AMPFI_11829	bflo_02342
OG0008348	AMPFI_24615	bflo_16901
OG0008349	AMPFI_05394	bflo_14681
OG0008350	AMPFI_16249	bflo_23021
OG0008351	AMPFI_15483	bflo_03945
OG0008352	AMPFI_22301	bflo_06333
OG0008353	AMPFI_00573	bflo_11912
OG0008354	AMPFI_08004	bflo_05394
OG0008355	AMPFI_20782	bflo_15690
OG0008357	AMPFI_10134	bflo_06087
OG0008359	AMPFI_09448	bflo_05938
OG0008360	AMPFI_16092	bflo_12557
OG0008361	AMPFI_07243	bflo_04798
OG0008363	AMPFI_07869	bflo_14232
OG0008365	AMPFI_13699	bflo_21649
OG0008368	AMPFI_03496	bflo_02469
OG0008369	AMPFI_09845	bflo_20549
OG0008370	AMPFI_25780	bflo_13872
OG0008371	AMPFI_15403	bflo_10681
OG0008374	AMPFI_06576	bflo_12063
OG0008376	AMPFI_12223	bflo_25518
OG0008377	AMPFI_03366	bflo_18878
OG0008378	AMPFI_06304	bflo_00435
OG0008379	AMPFI_00342	bflo_25706
OG0008381	AMPFI_19133	bflo_09299
OG0008382	AMPFI_18986, AMPFI_01704	bflo_13185
OG0008383	AMPFI_22561	bflo_25105
OG0008384	AMPFI_14189	bflo_24417
OG0008386	AMPFI_24674	bflo_25355
OG0008387	AMPFI_20902	bflo_21043
OG0008388	AMPFI_22760	bflo_23360
OG0008389	AMPFI_00051, AMPFI_23442	bflo_22885
OG0008390	AMPFI_01510	bflo_25300
OG0008391	AMPFI_13992, AMPFI_01523	bflo_16567
OG0008392	AMPFI_01701	bflo_23144
OG0008395	AMPFI_04209, AMPFI_13495	bflo_07220
OG0008396	AMPFI_15873, AMPFI_04875	bflo_27074, bflo_13271
OG0008398	AMPFI_06357	bflo_19695
OG0008399	AMPFI_06418	bflo_20395
OG0008400	AMPFI_07415	bflo_25665
OG0008401	AMPFI_08099	bflo_12127
OG0008402	AMPFI_08293	bflo_01788
OG0008403	AMPFI_08891	bflo_17519
OG0008404	AMPFI_09139	bflo_16793
OG0008405	AMPFI_09315	bflo_02103
OG0008405	AMPFI_09356	bflo_04214, bflo_19139
OG0008406	AMPFI_09482	bflo_26326
OG0008410	AMPFI_10412	bflo_19466
OG0008411	AMPFI_10476	bflo_19277
OG0008412	AMPFI_10538	bflo_06204
OG0008414	AMPFI_13879	bflo_08691
OG0008415	AMPFI_14254	bflo_14538
OG0008416	AMPFI_15364	bflo_13157
OG0008417	AMPFI_25684, AMPFI_15417	bflo_10745, bflo_09873
OG0008418	AMPFI_16332	bflo_22363
OG0008421	AMPFI_19404	bflo_03060
OG0008422	AMPFI_20618	bflo_18567
OG0008423	AMPFI_21149, AMPFI_24635	bflo_25197
OG0008424	AMPFI_23294	bflo_04295
OG0008425	AMPFI_24298	bflo_13835
OG0008427	AMPFI_25943	bflo_06302
OG0008507	AMPFI_07938	bflo_05783
OG0008509	AMPFI_25814	bflo_24600
OG0008512	AMPFI_05748	bflo_16998
OG0008515	AMPFI_21455	bflo_04844
OG0008519	AMPFI_19307	bflo_18269
OG0008521	AMPFI_24604, AMPFI_19056	bflo_16657
OG0008524	AMPFI_16681	bflo_20429
OG0008526	AMPFI_20730	bflo_25321
OG0008527	AMPFI_21830, AMPFI_22398	bflo_06389
OG0008528	AMPFI_26044	bflo_05777
OG0008529	AMPFI_22856	bflo_03906
OG0008530	AMPFI_14725	bflo_07528
OG0008531	AMPFI_08746	bflo_21782
OG0008532	AMPFI_23353	bflo_09671
OG0008533	AMPFI_13398	bflo_18027
OG0008534	AMPFI_04061	bflo_09494
OG0008535	AMPFI_16183	bflo_09068
OG0008539	AMPFI_22402	bflo_12416
OG0008540	AMPFI_22298	bflo_08478
OG0008541	AMPFI_21765, AMPFI_05661	bflo_16116
OG0008542	AMPFI_22209	bflo_06695
OG0008543	AMPFI_14385	bflo_02448
OG0008544	AMPFI_20363	bflo_06925
OG0008546	AMPFI_23820	bflo_13964
OG0008547	AMPFI_04660	bflo_24641
OG0008550	AMPFI_24742	bflo_13467
OG0008551	AMPFI_10931, AMPFI_00601	bflo_18054
OG0008555	AMPFI_08083	bflo_04455
OG0008556	AMPFI_26006	bflo_05177
OG0008558	AMPFI_01224	bflo_03229
OG0008559	AMPFI_08904	bflo_00950
OG0008560	AMPFI_17042	bflo_04077
OG0008561	AMPFI_20412	bflo_20126
OG0008562	AMPFI_10135	bflo_17593
OG0008563	AMPFI_12165	bflo_20452
OG0008564	AMPFI_08360	bflo_11404
OG0008565	AMPFI_07501	bflo_05748
OG0008566	AMPFI_13801	bflo_26934, bflo_10005
OG0008567	AMPFI_00546	bflo_25254
OG0008569	AMPFI_09574	bflo_24484
OG0008569	AMPFI_19359	bflo_12544, bflo_19168
OG0008570	AMPFI_15033	bflo_23263
OG0008572	AMPFI_10782	bflo_04448
OG0008574	AMPFI_10212	bflo_09936
OG0008575	AMPFI_00619, AMPFI_15336	bflo_09841
OG0008576	AMPFI_19249	bflo_08767
OG0008578	AMPFI_08466	bflo_13092
OG0008579	AMPFI_05725	bflo_25506
OG0008580	AMPFI_21671, AMPFI_18788	bflo_02696, bflo_26690, bflo_02267
OG0008582	AMPFI_24125	bflo_07339
OG0008583	AMPFI_08422	bflo_01082
OG0008585	AMPFI_12839	bflo_21311
OG0008587	AMPFI_10025	bflo_07744
OG0008588	AMPFI_13970	bflo_23737
OG0008589	AMPFI_01414, AMPFI_20644	bflo_11133
OG0008591	AMPFI_07329	bflo_20888
OG0008592	AMPFI_15970	bflo_16706
OG0008594	AMPFI_08074, AMPFI_11109	bflo_19036
OG0008595	AMPFI_06634	bflo_03899
OG0008596	AMPFI_10302	bflo_18694
OG0008597	AMPFI_18374	bflo_27120, bflo_14183
OG0008598	AMPFI_25018, AMPFI_11275	bflo_10413
OG0008600	AMPFI_07876	bflo_09225
OG0008602	AMPFI_17272	bflo_21727
OG0008605	AMPFI_08352	bflo_10551
OG0008606	AMPFI_08075	bflo_01729
OG0008607	AMPFI_05348	bflo_16395
OG0008608	AMPFI_08894	bflo_24503
OG0008611	AMPFI_06471	bflo_17065
OG0008612	AMPFI_01091	bflo_15903
OG0008613	AMPFI_11480	bflo_12108
OG0008614	AMPFI_19080	bflo_14387
OG0008617	AMPFI_06055	bflo_03167, bflo_11616
OG0008619	AMPFI_00966, AMPFI_10588	bflo_20672
OG0008620	AMPFI_11595	bflo_06625
OG0008621	AMPFI_25551	bflo_14679
OG0008623	AMPFI_09955	bflo_00397
OG0008624	AMPFI_05010	bflo_13949
OG0008626	AMPFI_09203	bflo_12655
OG0008627	AMPFI_12239	bflo_14368
OG0008628	AMPFI_15805	bflo_14884
OG0008629	AMPFI_21655	bflo_06061
OG0008631	AMPFI_11763	bflo_09016
OG0008632	AMPFI_18628	bflo_19170
OG0008633	AMPFI_09078	bflo_19269
OG0008634	AMPFI_15383	bflo_20155
OG0008637	AMPFI_25386	bflo_24442
OG0008638	AMPFI_12468	bflo_08322
OG0008641	AMPFI_08170	bflo_01329
OG0008642	AMPFI_16791	bflo_13001
OG0008643	AMPFI_24691	bflo_10943
OG0008644	AMPFI_19688	bflo_10691
OG0008646	AMPFI_17057	bflo_18097
OG0008647	AMPFI_06975	bflo_01564
OG0008648	AMPFI_24660	bflo_11509
OG0008649	AMPFI_18332	bflo_08992
OG0008650	AMPFI_00029, AMPFI_16049, AMPFI_22082	bflo_20218
OG0008651	AMPFI_00103	bflo_00812
OG0008653	AMPFI_01110	bflo_05422
OG0008654	AMPFI_01208	bflo_22977
OG0008655	AMPFI_01978	bflo_11937
OG0008656	AMPFI_02017	bflo_14876
OG0008657	AMPFI_04045	bflo_12950
OG0008658	AMPFI_05410	bflo_01987
OG0008660	AMPFI_06112	bflo_05706, bflo_26802
OG0008661	AMPFI_07440, AMPFI_07439	bflo_10401
OG0008665	AMPFI_09151	bflo_07367
OG0008666	AMPFI_09211	bflo_05647
OG0008668	AMPFI_11147	bflo_05289
OG0008669	AMPFI_11501	bflo_08972
OG0008671	AMPFI_13458	bflo_26868, bflo_07878
OG0008672	AMPFI_13577	bflo_05851
OG0008673	AMPFI_14219	bflo_16309
OG0008674	AMPFI_14838	bflo_15118
OG0008675	AMPFI_15036	bflo_05167
OG0008676	AMPFI_15821	bflo_21049
OG0008677	AMPFI_16579	bflo_25713
OG0008678	AMPFI_18151	bflo_20440
OG0008680	AMPFI_18920	bflo_09791
OG0008681	AMPFI_19306	bflo_01433
OG0008682	AMPFI_19560	bflo_03828
OG0008683	AMPFI_20428	bflo_24177
OG0008684	AMPFI_23581	bflo_00413
OG0008753	AMPFI_04076	bflo_15547
OG0008760	AMPFI_05301	bflo_19040
OG0008765	AMPFI_11558	bflo_00424
OG0008766	AMPFI_14027	bflo_06076
OG0008767	AMPFI_10177	bflo_01649
OG0008770	AMPFI_19040	bflo_14257
OG0008771	AMPFI_23732	bflo_00893
OG0008772	AMPFI_23793	bflo_24343
OG0008773	AMPFI_12657	bflo_12400
OG0008774	AMPFI_05487	bflo_03429
OG0008778	AMPFI_23723	bflo_06309
OG0008779	AMPFI_19711, AMPFI_14633	bflo_00968
OG0008780	AMPFI_06210	bflo_22312
OG0008781	AMPFI_23264	bflo_11182
OG0008782	AMPFI_11360	bflo_01498
OG0008784	AMPFI_20857	bflo_25320
OG0008785	AMPFI_17765	bflo_15566
OG0008786	AMPFI_18605	bflo_11902
OG0008787	AMPFI_19102	bflo_06604
OG0008788	AMPFI_24459	bflo_19220
OG0008789	AMPFI_05638	bflo_14444
OG0008790	AMPFI_19974	bflo_08227
OG0008792	AMPFI_18038	bflo_08494
OG0008793	AMPFI_14791	bflo_09375
OG0008794	AMPFI_08498	bflo_14261
OG0008796	AMPFI_02564	bflo_16644
OG0008798	AMPFI_06237	bflo_15040
OG0008799	AMPFI_13716	bflo_16333
OG0008801	AMPFI_11427, AMPFI_08838	bflo_03388
OG0008802	AMPFI_15179	bflo_23713
OG0008804	AMPFI_02694	bflo_06638
OG0008805	AMPFI_03095, AMPFI_00597, AMPFI_16481, AMPFI_10751	bflo_06975
OG0008806	AMPFI_06776	bflo_23270
OG0008808	AMPFI_08662	bflo_26851
OG0008809	AMPFI_11580	bflo_12761
OG0008810	AMPFI_25568	bflo_17626
OG0008811	AMPFI_04169	bflo_13325
OG0008812	AMPFI_08751	bflo_05591
OG0008813	AMPFI_12717, AMPFI_17971	bflo_26315, bflo_05773
OG0008814	AMPFI_25634	bflo_01677, bflo_07080
OG0008818	AMPFI_12241	bflo_09893, bflo_09894
OG0008820	AMPFI_00609	bflo_01093
OG0008821	AMPFI_24506	bflo_04457
OG0008822	AMPFI_12271	bflo_22877
OG0008823	AMPFI_14427	bflo_20458
OG0008824	AMPFI_06952	bflo_15812
OG0008825	AMPFI_13929	bflo_20625
OG0008826	AMPFI_21048	bflo_25727
OG0008827	AMPFI_20067	bflo_22836
OG0008828	AMPFI_06676	bflo_02345
OG0008830	AMPFI_16470	bflo_25295
OG0008831	AMPFI_02995	bflo_04901
OG0008832	AMPFI_10010	bflo_24617
OG0008833	AMPFI_09273	bflo_10718, bflo_15368
