Orthogroup	STRPU_ok	SACKO_ok
OG0004793	STRPU_09856	SACKO_30281
OG0004794	STRPU_07548, STRPU_00580	SACKO_26985
OG0004795	STRPU_15105, STRPU_02482	SACKO_06033
OG0004796	STRPU_07533	SACKO_28000
OG0004797	STRPU_07568, STRPU_07565	SACKO_30159
OG0004798	STRPU_20998	SACKO_23251
OG0004800	STRPU_13486	SACKO_17215
OG0004801	STRPU_08247	SACKO_21746, SACKO_21766
OG0004802	STRPU_00811, STRPU_25545	SACKO_30785, SACKO_30769
OG0004803	STRPU_06802	SACKO_18320
OG0004804	STRPU_09186, STRPU_02155	SACKO_24898
OG0004805	STRPU_06445, STRPU_06446	SACKO_04571
OG0004806	STRPU_21794	SACKO_18071
OG0004807	STRPU_10776	SACKO_18427
OG0004808	STRPU_10771	SACKO_18435, SACKO_18430
OG0004809	STRPU_20191	SACKO_02555
OG0004810	STRPU_23365	SACKO_28871
OG0004811	STRPU_26197	SACKO_16566
OG0004812	STRPU_25055	SACKO_11797
OG0004813	STRPU_07605	SACKO_25285
OG0004814	STRPU_13183	SACKO_05533
OG0004815	STRPU_10030	SACKO_24787, SACKO_15015
OG0004815	STRPU_10029	SACKO_12115
OG0004816	STRPU_12652	SACKO_16835
OG0004817	STRPU_23099	SACKO_27076
OG0004818	STRPU_03489	SACKO_10053
OG0004819	STRPU_24434	SACKO_33075
OG0004820	STRPU_18016	SACKO_14775
OG0004821	STRPU_22372	SACKO_16438
OG0004822	STRPU_21965	SACKO_24997
OG0004823	STRPU_23656, STRPU_23680	SACKO_22697
OG0004824	STRPU_12598	SACKO_06290
OG0004825	STRPU_20038	SACKO_28529, SACKO_28534
OG0004826	STRPU_20907	SACKO_17053
OG0004827	STRPU_21294	SACKO_15453
OG0004828	STRPU_04477	SACKO_05844
OG0004829	STRPU_22610	SACKO_15716
OG0004830	STRPU_26860	SACKO_13994
OG0004831	STRPU_17723	SACKO_18927
OG0004832	STRPU_02261, STRPU_17659	SACKO_04801
OG0004833	STRPU_04546	SACKO_29882
OG0004834	STRPU_07000, STRPU_06983	SACKO_08421
OG0004835	STRPU_14491	SACKO_20126
OG0004836	STRPU_14324	SACKO_21978
OG0004837	STRPU_23151	SACKO_25482
OG0004838	STRPU_07707	SACKO_16462
OG0004839	STRPU_18899, STRPU_07667	SACKO_05609
OG0004840	STRPU_19684, STRPU_19632	SACKO_08213
OG0004841	STRPU_26329	SACKO_05357
OG0004842	STRPU_26129	SACKO_17281
OG0004843	STRPU_26133	SACKO_19951
OG0004844	STRPU_09908	SACKO_06155
OG0004845	STRPU_16339, STRPU_16370	SACKO_24565
OG0004846	STRPU_26677	SACKO_15541
OG0004847	STRPU_06161	SACKO_08443
OG0004848	STRPU_12927	SACKO_08317
OG0004849	STRPU_17746	SACKO_34056
OG0004850	STRPU_03694	SACKO_19920
OG0004851	STRPU_27358	SACKO_24254
OG0004852	STRPU_20129	SACKO_22804
OG0004853	STRPU_19996	SACKO_14441, SACKO_14553
OG0004854	STRPU_05257, STRPU_05273	SACKO_31690, SACKO_23267
OG0004855	STRPU_05316	SACKO_12999
OG0004856	STRPU_05076, STRPU_05153	SACKO_25100
OG0004857	STRPU_15270	SACKO_06928
OG0004859	STRPU_14015	SACKO_12912
OG0004860	STRPU_18523	SACKO_23197
OG0004861	STRPU_20601	SACKO_31486
OG0004862	STRPU_02221, STRPU_15584	SACKO_15048
OG0004864	STRPU_22370	SACKO_13348
OG0004865	STRPU_15150, STRPU_02532	SACKO_05396
OG0004866	STRPU_24876	SACKO_11461
OG0004867	STRPU_21286	SACKO_19386
OG0004868	STRPU_21525	SACKO_11968
OG0004869	STRPU_13410	SACKO_27257
OG0004870	STRPU_09707, STRPU_09751	SACKO_13255
OG0004871	STRPU_14906	SACKO_20229
OG0004872	STRPU_25588	SACKO_19656
OG0004873	STRPU_10601	SACKO_22337
OG0004874	STRPU_25254	SACKO_11278
OG0004877	STRPU_05767	SACKO_28248
OG0004879	STRPU_06939, STRPU_06958	SACKO_26403
OG0004880	STRPU_08112, STRPU_08125	SACKO_24904
OG0004881	STRPU_11343	SACKO_05511
OG0004882	STRPU_25298	SACKO_28479, SACKO_08173
OG0004883	STRPU_09064, STRPU_02040	SACKO_22025
OG0004884	STRPU_20904, STRPU_20867	SACKO_25723
OG0004885	STRPU_04612	SACKO_33654
OG0004886	STRPU_06167	SACKO_23358
OG0004887	STRPU_07672	SACKO_01697
OG0004888	STRPU_14045	SACKO_33388
OG0004889	STRPU_00794, STRPU_19775, STRPU_00795	SACKO_25834
OG0004890	STRPU_15402	SACKO_04382, SACKO_03288
OG0004891	STRPU_24472	SACKO_14234
OG0004892	STRPU_09340	SACKO_28951
OG0004894	STRPU_05192	SACKO_15197
OG0004895	STRPU_02481, STRPU_15104	SACKO_33159
OG0004896	STRPU_20031, STRPU_20032	SACKO_22567
OG0004897	STRPU_04569	SACKO_02250
OG0004898	STRPU_02957, STRPU_02944	SACKO_02481
OG0004899	STRPU_05272, STRPU_05256	SACKO_14461
OG0004900	STRPU_14594	SACKO_08566
OG0004901	STRPU_12533	SACKO_16831
OG0004902	STRPU_20496	SACKO_09081
OG0004903	STRPU_25355	SACKO_16168
OG0004904	STRPU_05419	SACKO_30644
OG0004905	STRPU_04446, STRPU_04560	SACKO_20077, SACKO_20091, SACKO_22540
OG0004906	STRPU_08937	SACKO_27225
OG0004907	STRPU_21713, STRPU_21649	SACKO_12356, SACKO_17695
OG0004908	STRPU_10915	SACKO_14213
OG0004909	STRPU_19575	SACKO_22753
OG0004910	STRPU_19636, STRPU_19638, STRPU_19680	SACKO_09282
OG0004911	STRPU_08092	SACKO_20391
OG0004913	STRPU_06094	SACKO_17822
OG0004914	STRPU_14742	SACKO_04546
OG0004915	STRPU_15544	SACKO_20121
OG0004916	STRPU_02774	SACKO_27282
OG0004917	STRPU_07169	SACKO_11578, SACKO_25292
OG0004919	STRPU_11465	SACKO_29402
OG0004920	STRPU_25184	SACKO_07141
OG0004921	STRPU_10535	SACKO_04102, SACKO_33208
OG0004922	STRPU_26354	SACKO_12192
OG0004923	STRPU_20716	SACKO_11979
OG0004924	STRPU_24409	SACKO_11735
OG0004925	STRPU_22883, STRPU_22453	SACKO_00218
OG0004926	STRPU_20004	SACKO_24987
OG0004927	STRPU_21316	SACKO_11937
OG0004928	STRPU_24477	SACKO_30858
OG0004929	STRPU_05006	SACKO_26931, SACKO_26920
OG0004930	STRPU_16566	SACKO_11234
OG0004931	STRPU_04007, STRPU_04004	SACKO_32620
OG0004932	STRPU_26247	SACKO_24556
OG0004933	STRPU_04383	SACKO_32714
OG0004934	STRPU_19905	SACKO_17593
OG0004936	STRPU_21488, STRPU_21497	SACKO_32391
OG0004937	STRPU_20912	SACKO_05177
OG0004938	STRPU_03707	SACKO_19480, SACKO_26940
OG0004939	STRPU_27301	SACKO_21319
OG0004940	STRPU_07541, STRPU_00573	SACKO_26982
OG0004941	STRPU_22636	SACKO_10807
OG0004942	STRPU_07875, STRPU_07881	SACKO_13661
OG0004943	STRPU_07783	SACKO_12829
OG0004944	STRPU_22699	SACKO_10828
OG0004945	STRPU_18828	SACKO_04242
OG0004946	STRPU_21591	SACKO_22750
OG0004947	STRPU_23618	SACKO_20318
OG0004948	STRPU_12534	SACKO_08889, SACKO_25988, SACKO_05613
OG0004949	STRPU_13012	SACKO_22218
OG0004950	STRPU_17811	SACKO_00448
OG0004951	STRPU_17683	SACKO_01012
OG0004952	STRPU_20796	SACKO_17947
OG0004953	STRPU_09313, STRPU_09314	SACKO_07785
OG0004954	STRPU_08007	SACKO_21509
OG0004956	STRPU_23262	SACKO_26456
OG0004957	STRPU_23288	SACKO_08094
OG0004958	STRPU_26964	SACKO_29277
OG0004959	STRPU_11968, STRPU_01629	SACKO_15271
OG0004960	STRPU_27428	SACKO_09681
OG0004961	STRPU_23722	SACKO_22881
OG0004962	STRPU_13744, STRPU_01506	SACKO_08019
OG0004963	STRPU_03333	SACKO_23165
OG0004964	STRPU_13973	SACKO_32501
OG0004965	STRPU_25907	SACKO_26834
OG0004966	STRPU_19141	SACKO_07362, SACKO_07361
OG0004967	STRPU_25106	SACKO_19777
OG0004968	STRPU_25826	SACKO_18775
OG0004969	STRPU_06009	SACKO_26374
OG0004970	STRPU_17292	SACKO_01641, SACKO_10357
OG0004971	STRPU_18056	SACKO_06983
OG0004972	STRPU_08274	SACKO_22022
OG0004973	STRPU_11079	SACKO_26652
OG0004974	STRPU_12865, STRPU_12854	SACKO_08327
OG0004975	STRPU_18856, STRPU_18940	SACKO_00488
OG0004976	STRPU_05919	SACKO_08243, SACKO_02364
OG0004977	STRPU_13723	SACKO_22819
OG0004978	STRPU_05786	SACKO_30106
OG0004979	STRPU_13521	SACKO_02688
OG0004980	STRPU_04372	SACKO_20568
OG0004981	STRPU_16842	SACKO_04840
OG0004982	STRPU_19653, STRPU_19667	SACKO_22755
OG0004983	STRPU_09917	SACKO_03738
OG0004984	STRPU_10285	SACKO_23563
OG0004985	STRPU_23754	SACKO_31814
OG0004986	STRPU_02791	SACKO_10062
OG0004988	STRPU_15132, STRPU_02514	SACKO_18301
OG0004989	STRPU_11711	SACKO_11544
OG0004990	STRPU_23966, STRPU_23942	SACKO_26462
OG0004991	STRPU_23946, STRPU_23970	SACKO_26454
OG0004993	STRPU_20176	SACKO_02872
OG0004994	STRPU_12426	SACKO_00342
OG0004995	STRPU_26417	SACKO_11854
OG0004996	STRPU_23868, STRPU_23831, STRPU_23867	SACKO_08815
OG0004997	STRPU_09760, STRPU_09716	SACKO_10528
OG0004998	STRPU_20791	SACKO_32410
OG0004999	STRPU_03693	SACKO_12529
OG0005000	STRPU_23049	SACKO_10977
OG0005001	STRPU_22428	SACKO_00293, SACKO_21012, SACKO_21124, SACKO_05980, SACKO_29361
OG0005002	STRPU_26738, STRPU_26754	SACKO_02438
OG0005003	STRPU_09945	SACKO_30286
OG0005005	STRPU_09140, STRPU_02110	SACKO_01039
OG0005006	STRPU_23765	SACKO_18020
OG0005007	STRPU_06387	SACKO_20867
OG0005008	STRPU_26039	SACKO_31275
OG0005009	STRPU_03273, STRPU_03233	SACKO_32009, SACKO_13535
OG0005010	STRPU_08686	SACKO_09761
OG0005011	STRPU_20781	SACKO_10505
OG0005012	STRPU_26572	SACKO_03521
OG0005013	STRPU_05904	SACKO_25089
OG0005014	STRPU_14514	SACKO_07120
OG0005015	STRPU_04597, STRPU_14106	SACKO_20083
OG0005016	STRPU_06898, STRPU_06921, STRPU_06306, STRPU_06262, STRPU_06504	SACKO_08395
OG0005017	STRPU_23238	SACKO_02920
OG0005037	STRPU_25582	SACKO_04951
OG0005038	STRPU_22415	SACKO_27543
OG0005040	STRPU_17431	SACKO_25212
OG0005041	STRPU_02644, STRPU_16167	SACKO_04978
OG0005044	STRPU_15541	SACKO_29733
OG0005045	STRPU_07709	SACKO_19764
OG0005046	STRPU_23317	SACKO_12670
OG0005047	STRPU_05922	SACKO_09268
OG0005048	STRPU_03820, STRPU_03834	SACKO_06394
OG0005049	STRPU_23704	SACKO_28881
OG0005050	STRPU_09638	SACKO_03402
OG0005053	STRPU_18810, STRPU_00246	SACKO_07009
OG0005054	STRPU_19043	SACKO_14919
OG0005055	STRPU_20766	SACKO_33431
OG0005057	STRPU_24351	SACKO_08340
OG0005058	STRPU_23702	SACKO_07571
OG0005059	STRPU_19891, STRPU_19864	SACKO_08214
OG0005060	STRPU_19137	SACKO_04843
OG0005061	STRPU_11268, STRPU_11230, STRPU_11290, STRPU_11287	SACKO_04621
OG0005062	STRPU_25112	SACKO_26494
OG0005063	STRPU_04465	SACKO_31508
OG0005064	STRPU_24463	SACKO_08145
OG0005065	STRPU_04450	SACKO_01318, SACKO_01321
OG0005066	STRPU_21008	SACKO_14630
OG0005067	STRPU_22082	SACKO_18537
OG0005068	STRPU_00380, STRPU_11042	SACKO_22304
OG0005069	STRPU_16032	SACKO_02053
OG0005072	STRPU_05073, STRPU_05149	SACKO_25088
OG0005073	STRPU_24827	SACKO_22512
OG0005074	STRPU_07009	SACKO_26155
OG0005075	STRPU_21684, STRPU_21749	SACKO_15979, SACKO_16090, SACKO_13557
OG0005076	STRPU_26988	SACKO_12219
OG0005077	STRPU_00377, STRPU_11039, STRPU_11040, STRPU_00378	SACKO_24673
OG0005078	STRPU_25830	SACKO_12126
OG0005079	STRPU_21868	SACKO_14597
OG0005080	STRPU_21862, STRPU_21857	SACKO_17675
OG0005081	STRPU_25207, STRPU_01890	SACKO_28501
OG0005082	STRPU_02475, STRPU_15098	SACKO_02422
OG0005083	STRPU_17228	SACKO_14378
OG0005084	STRPU_22839	SACKO_10756
OG0005085	STRPU_18292, STRPU_01163	SACKO_08632
OG0005086	STRPU_23179	SACKO_09796
OG0005087	STRPU_03641, STRPU_03659	SACKO_26884
OG0005088	STRPU_18320, STRPU_01126	SACKO_07514
OG0005089	STRPU_27106	SACKO_21923
OG0005090	STRPU_01406, STRPU_08757	SACKO_28704
OG0005091	STRPU_05816	SACKO_20390
OG0005092	STRPU_23715	SACKO_30341
OG0005093	STRPU_18070, STRPU_01761	SACKO_00264
OG0005094	STRPU_25375	SACKO_29636
OG0005095	STRPU_02771	SACKO_11724
OG0005096	STRPU_08160	SACKO_08547
OG0005097	STRPU_09221, STRPU_02184	SACKO_28710
OG0005098	STRPU_13534	SACKO_02681
OG0005099	STRPU_08366	SACKO_28740
OG0005100	STRPU_25922	SACKO_15498
OG0005101	STRPU_00078, STRPU_17695, STRPU_17700, STRPU_17698, STRPU_17697, STRPU_17699, STRPU_17696, STRPU_17703, STRPU_17704	SACKO_13764, SACKO_34022, SACKO_17071, SACKO_17068
OG0005102	STRPU_08634	SACKO_00393, SACKO_21776, SACKO_00941, SACKO_00915, SACKO_00892, SACKO_00992
OG0005103	STRPU_17083	SACKO_29750
OG0005104	STRPU_25502	SACKO_16365
OG0005105	STRPU_08772, STRPU_01386	SACKO_24456
OG0005106	STRPU_05329	SACKO_14588
OG0005107	STRPU_11749	SACKO_25977
OG0005108	STRPU_18654	SACKO_00492
OG0005109	STRPU_13972	SACKO_00649, SACKO_06885
OG0005110	STRPU_08950	SACKO_25013
OG0005111	STRPU_10824	SACKO_03903
OG0005112	STRPU_21803	SACKO_17722
OG0005114	STRPU_10459	SACKO_33104
OG0005115	STRPU_20269	SACKO_03963
OG0005116	STRPU_06768	SACKO_26284
OG0005118	STRPU_24613, STRPU_16759	SACKO_19643
OG0005119	STRPU_10227	SACKO_24108
OG0005120	STRPU_26998	SACKO_05121, SACKO_07897
OG0005121	STRPU_16484	SACKO_14259
OG0005122	STRPU_18185	SACKO_27564
OG0005123	STRPU_10153, STRPU_10090	SACKO_25226
OG0005124	STRPU_21411	SACKO_09124
OG0005125	STRPU_08337	SACKO_18108
OG0005126	STRPU_07740, STRPU_07712	SACKO_15486
OG0005127	STRPU_06156	SACKO_26126
OG0005128	STRPU_17670, STRPU_02252	SACKO_18926
OG0005129	STRPU_17797	SACKO_31294
OG0005130	STRPU_05396	SACKO_30619
OG0005131	STRPU_25316	SACKO_30237
OG0005132	STRPU_24333	SACKO_04132
OG0005133	STRPU_23208	SACKO_31979
OG0005135	STRPU_22087	SACKO_21036, SACKO_21023
OG0005136	STRPU_04572	SACKO_05851
OG0005137	STRPU_11244, STRPU_11283	SACKO_11195
OG0005138	STRPU_17657, STRPU_02263, STRPU_02262, STRPU_17658	SACKO_04807
OG0005139	STRPU_17070	SACKO_31277
OG0005140	STRPU_22056	SACKO_16351
OG0005141	STRPU_25357	SACKO_24624, SACKO_15127
OG0005142	STRPU_11187	SACKO_14132
OG0005143	STRPU_06139	SACKO_20879
OG0005144	STRPU_19013	SACKO_19198
OG0005145	STRPU_27175	SACKO_12180
OG0005146	STRPU_20659	SACKO_22242
OG0005147	STRPU_26497	SACKO_11852
OG0005148	STRPU_26773, STRPU_27312	SACKO_18936
OG0005148	STRPU_26542	SACKO_01090, SACKO_18935, SACKO_05149
OG0005150	STRPU_20828	SACKO_02180
OG0005151	STRPU_06556, STRPU_06542	SACKO_21163
OG0005152	STRPU_09380, STRPU_01576	SACKO_10314
OG0005153	STRPU_17962	SACKO_05338
OG0005154	STRPU_25292	SACKO_29032
OG0005155	STRPU_06007, STRPU_06008, STRPU_06006	SACKO_33800
OG0005156	STRPU_24084	SACKO_21328
OG0005157	STRPU_13927, STRPU_13912	SACKO_24862
OG0005158	STRPU_13526	SACKO_06910
OG0005159	STRPU_05155, STRPU_05077	SACKO_22635, SACKO_31797
OG0005160	STRPU_15358	SACKO_03783
OG0005161	STRPU_12683	SACKO_03631
OG0005162	STRPU_18704	SACKO_21010
OG0005163	STRPU_19768, STRPU_00801	SACKO_30800
OG0005164	STRPU_12460	SACKO_08424, SACKO_34100
OG0005165	STRPU_21250	SACKO_15253
OG0005167	STRPU_08958	SACKO_33367
OG0005168	STRPU_21133, STRPU_21135	SACKO_22221
OG0005169	STRPU_20522	SACKO_23244
OG0005170	STRPU_15984, STRPU_00541	SACKO_08008
OG0005171	STRPU_22316, STRPU_22335	SACKO_16063
OG0005172	STRPU_25653	SACKO_05286
OG0005173	STRPU_20973	SACKO_14017
OG0005174	STRPU_23674, STRPU_23649	SACKO_26492
OG0005175	STRPU_20816	SACKO_09149
OG0005176	STRPU_15001	SACKO_08851
OG0005178	STRPU_05042, STRPU_05117	SACKO_15709
OG0005179	STRPU_05161, STRPU_05082	SACKO_15705
OG0005180	STRPU_10141, STRPU_10077	SACKO_16599
OG0005181	STRPU_06363	SACKO_26504
OG0005182	STRPU_18650	SACKO_02909
OG0005183	STRPU_12444	SACKO_21108
OG0005184	STRPU_05040, STRPU_05114	SACKO_06829
OG0005185	STRPU_25920	SACKO_19942
OG0005186	STRPU_06176	SACKO_05093
OG0005187	STRPU_00668	SACKO_15976
OG0005188	STRPU_13694, STRPU_02382	SACKO_06366, SACKO_04157
OG0005189	STRPU_14021	SACKO_22922
OG0005191	STRPU_19238	SACKO_04246
OG0005192	STRPU_18718	SACKO_20974
OG0005193	STRPU_17529	SACKO_16005, SACKO_16007, SACKO_29525
OG0005194	STRPU_09321, STRPU_09322	SACKO_33623
OG0005195	STRPU_10160, STRPU_10097	SACKO_33611
OG0005196	STRPU_11540	SACKO_10862, SACKO_29490
OG0005197	STRPU_12346	SACKO_08298
OG0005198	STRPU_12928	SACKO_23347
OG0005199	STRPU_24664	SACKO_11803
OG0005200	STRPU_00546, STRPU_10700	SACKO_29431
OG0005201	STRPU_03628	SACKO_32706
OG0005202	STRPU_13331	SACKO_06645
OG0005203	STRPU_22051	SACKO_28074
OG0005204	STRPU_19844	SACKO_24981
OG0005205	STRPU_13243	SACKO_14934
OG0005206	STRPU_26942	SACKO_07503
OG0005207	STRPU_09542	SACKO_14066
OG0005208	STRPU_20021	SACKO_10652
OG0005209	STRPU_08289	SACKO_21765
OG0005210	STRPU_24954	SACKO_25134
OG0005211	STRPU_18040, STRPU_18025	SACKO_33039
OG0005212	STRPU_08768, STRPU_01390	SACKO_31549
OG0005213	STRPU_25378	SACKO_29612
OG0005214	STRPU_06480	SACKO_01872
OG0005215	STRPU_03528, STRPU_03593	SACKO_09902
OG0005217	STRPU_23399	SACKO_26699
OG0005218	STRPU_17504	SACKO_34106
OG0005219	STRPU_05458	SACKO_01945
OG0005220	STRPU_05323	SACKO_21196
OG0005221	STRPU_10317	SACKO_29147, SACKO_30282
OG0005222	STRPU_25871	SACKO_00285
OG0005223	STRPU_13804	SACKO_01412
OG0005224	STRPU_21292	SACKO_03117
OG0005225	STRPU_11466	SACKO_09558
OG0005226	STRPU_06075	SACKO_06359
OG0005227	STRPU_05469	SACKO_15200
OG0005228	STRPU_09310	SACKO_17850
OG0005229	STRPU_05943	SACKO_03599
OG0005230	STRPU_26251	SACKO_16169
OG0005231	STRPU_19298, STRPU_01849	SACKO_27098
OG0005232	STRPU_15353	SACKO_04421
OG0005233	STRPU_11354	SACKO_31087
OG0005234	STRPU_11011, STRPU_00350	SACKO_28803
OG0005235	STRPU_23149	SACKO_08659
OG0005237	STRPU_21180	SACKO_22191
OG0005238	STRPU_19979, STRPU_01208, STRPU_19980	SACKO_06562
OG0005239	STRPU_21838	SACKO_23790
OG0005240	STRPU_23382	SACKO_02945
OG0005241	STRPU_06116, STRPU_06117	SACKO_17821
OG0005242	STRPU_10736	SACKO_14197
OG0005243	STRPU_01417, STRPU_08750	SACKO_13847
OG0005244	STRPU_00792, STRPU_19778	SACKO_32310
OG0005245	STRPU_22761, STRPU_01917	SACKO_18549
OG0005246	STRPU_02939, STRPU_02954, STRPU_02940	SACKO_30675
OG0005247	STRPU_25497	SACKO_07619
OG0005248	STRPU_25629	SACKO_20477
OG0005250	STRPU_02279, STRPU_17641	SACKO_14286, SACKO_19874
OG0005251	STRPU_17311, STRPU_17303	SACKO_32099
OG0005252	STRPU_20101, STRPU_20123	SACKO_27395, SACKO_21415
OG0005253	STRPU_05148, STRPU_05072	SACKO_25082
OG0005254	STRPU_08404	SACKO_18442, SACKO_28196
OG0005255	STRPU_01559, STRPU_09399	SACKO_10315
OG0005256	STRPU_23475	SACKO_23659
OG0005257	STRPU_10598	SACKO_03028
OG0005258	STRPU_23510	SACKO_00621
OG0005259	STRPU_23667, STRPU_23641	SACKO_26435
OG0005260	STRPU_12715	SACKO_23345
OG0005261	STRPU_24559	SACKO_26304, SACKO_18254
OG0005262	STRPU_00347, STRPU_11007	SACKO_16966
OG0005263	STRPU_08860, STRPU_00961	SACKO_21758
OG0005264	STRPU_06948	SACKO_33472
OG0005265	STRPU_24242, STRPU_01064	SACKO_05476
OG0005266	STRPU_26079	SACKO_29602
OG0005267	STRPU_20585	SACKO_09964
OG0005268	STRPU_24000	SACKO_27172, SACKO_08873
OG0005269	STRPU_23278	SACKO_23666
OG0005270	STRPU_21339	SACKO_19996
OG0005271	STRPU_09405, STRPU_01553	SACKO_10047, SACKO_10044
OG0005272	STRPU_22017	SACKO_10371
OG0005273	STRPU_17316, STRPU_17333	SACKO_29747
OG0005274	STRPU_09644, STRPU_09645	SACKO_33621
OG0005275	STRPU_23138	SACKO_16918
OG0005276	STRPU_07289, STRPU_07273	SACKO_01663
OG0005277	STRPU_18405	SACKO_27584
OG0005278	STRPU_26384	SACKO_02459
OG0005279	STRPU_25890	SACKO_32131
OG0005280	STRPU_09964, STRPU_09985	SACKO_02592
OG0005281	STRPU_09986, STRPU_09965	SACKO_28937
OG0005282	STRPU_18383	SACKO_30939
OG0005283	STRPU_24858	SACKO_14238
OG0005284	STRPU_17420	SACKO_31324
OG0005285	STRPU_15902	SACKO_20307
OG0005286	STRPU_05261, STRPU_05277	SACKO_20412
OG0005287	STRPU_23081, STRPU_00666	SACKO_15521
OG0005288	STRPU_04957	SACKO_23583, SACKO_12585
OG0005289	STRPU_14376	SACKO_28288
OG0005290	STRPU_19306, STRPU_01835	SACKO_05708
OG0005291	STRPU_02617, STRPU_24044	SACKO_13029
OG0005292	STRPU_25025	SACKO_07108
OG0005293	STRPU_24465	SACKO_27710
OG0005294	STRPU_18290, STRPU_01165	SACKO_27031
OG0005295	STRPU_21605	SACKO_12015
OG0005296	STRPU_21623	SACKO_31623
OG0005297	STRPU_22135, STRPU_22136	SACKO_02049, SACKO_21593, SACKO_21590
OG0005299	STRPU_14413	SACKO_23941, SACKO_26770
OG0005300	STRPU_22780, STRPU_01938	SACKO_23658
OG0005301	STRPU_15385	SACKO_29547
OG0005302	STRPU_22612	SACKO_17756
OG0005304	STRPU_20416	SACKO_05348
OG0005305	STRPU_26257	SACKO_23919
OG0005307	STRPU_25402	SACKO_30247
OG0005309	STRPU_04132	SACKO_18896
OG0005310	STRPU_02183, STRPU_09220	SACKO_28648
OG0005312	STRPU_19953	SACKO_10863, SACKO_29362, SACKO_12617
OG0005315	STRPU_20366	SACKO_02871
OG0005316	STRPU_25494	SACKO_27863
OG0005318	STRPU_12177, STRPU_12135	SACKO_10693, SACKO_30485
OG0005319	STRPU_27120	SACKO_27913, SACKO_02189, SACKO_21306, SACKO_03319, SACKO_12116, SACKO_16812, SACKO_29768, SACKO_04545
OG0005320	STRPU_14186	SACKO_03314
OG0005321	STRPU_14652	SACKO_31387, SACKO_31374
OG0005322	STRPU_25180	SACKO_07934
OG0005323	STRPU_27299	SACKO_29224
OG0005324	STRPU_20025	SACKO_21412
OG0005325	STRPU_08334	SACKO_33355
OG0005326	STRPU_25489	SACKO_33876
OG0005327	STRPU_19030, STRPU_00462	SACKO_22437
OG0005328	STRPU_12257	SACKO_19168
OG0005329	STRPU_20509	SACKO_17988, SACKO_00160
OG0005331	STRPU_19086, STRPU_19084, STRPU_00741, STRPU_04825, STRPU_18504	SACKO_30378
OG0005359	STRPU_09260	SACKO_10003
OG0005360	STRPU_27393	SACKO_20704
OG0005361	STRPU_26379	SACKO_08681
OG0005363	STRPU_04366, STRPU_04367, STRPU_04368, STRPU_04163	SACKO_32435, SACKO_05724
OG0005364	STRPU_03005	SACKO_09298, SACKO_28080, SACKO_06389
OG0005365	STRPU_04377	SACKO_07872
OG0005366	STRPU_21326	SACKO_22151
OG0005367	STRPU_21428	SACKO_12021
OG0005368	STRPU_24726	SACKO_31739
OG0005369	STRPU_21465	SACKO_00158
OG0005370	STRPU_08003	SACKO_28572
OG0005371	STRPU_22543	SACKO_13937
OG0005372	STRPU_13340	SACKO_10587, SACKO_21824
OG0005373	STRPU_06388	SACKO_20876
OG0005374	STRPU_17193, STRPU_17194	SACKO_29513
OG0005375	STRPU_25120	SACKO_28133
OG0005377	STRPU_14578	SACKO_10197
OG0005378	STRPU_14342	SACKO_10200
OG0005379	STRPU_05284	SACKO_06199
OG0005381	STRPU_19594	SACKO_03956
OG0005383	STRPU_22035	SACKO_06424
OG0005384	STRPU_07111	SACKO_06494
OG0005385	STRPU_14990, STRPU_14960	SACKO_25405, SACKO_25401
OG0005386	STRPU_05912	SACKO_16676, SACKO_12993
OG0005387	STRPU_21419	SACKO_04350, SACKO_04406
OG0005388	STRPU_26737	SACKO_02437
OG0005389	STRPU_23997	SACKO_15551
OG0005390	STRPU_18553	SACKO_07351
OG0005391	STRPU_25279	SACKO_19051
OG0005392	STRPU_25401	SACKO_24081
OG0005392	STRPU_08738, STRPU_01432	SACKO_24464
OG0005393	STRPU_25587	SACKO_04957
OG0005394	STRPU_25496	SACKO_26848
OG0005395	STRPU_09263	SACKO_24476
OG0005396	STRPU_06564, STRPU_06536	SACKO_28987
OG0005397	STRPU_24744	SACKO_11795
OG0005398	STRPU_13512	SACKO_27259
OG0005399	STRPU_10762	SACKO_13248, SACKO_33792
OG0005400	STRPU_05031	SACKO_30609
OG0005401	STRPU_14821	SACKO_29709
OG0005402	STRPU_00390, STRPU_11050	SACKO_12582
OG0005403	STRPU_27005	SACKO_33705, SACKO_33700
OG0005404	STRPU_22113	SACKO_22849
OG0005405	STRPU_04550	SACKO_31196
OG0005406	STRPU_03511, STRPU_03556	SACKO_26904
OG0005407	STRPU_09889	SACKO_31885
OG0005408	STRPU_09671	SACKO_27175
OG0005409	STRPU_25711, STRPU_25693, STRPU_25710	SACKO_25152
OG0005410	STRPU_26121	SACKO_29006
OG0005411	STRPU_21853	SACKO_12367
OG0005412	STRPU_14017	SACKO_18982
OG0005413	STRPU_22172, STRPU_22165	SACKO_05812
OG0005414	STRPU_08504	SACKO_00002
OG0005415	STRPU_17411, STRPU_17400	SACKO_22367
OG0005416	STRPU_17942	SACKO_25204
OG0005417	STRPU_08416	SACKO_00366
OG0005418	STRPU_11326	SACKO_22284, SACKO_27752
OG0005419	STRPU_23895	SACKO_23428
OG0005420	STRPU_19782, STRPU_00788	SACKO_09279
OG0005421	STRPU_20864, STRPU_20900	SACKO_12004
OG0005422	STRPU_21664	SACKO_15312
