Orthogroup	HELIO_ok	APOSC_ok
OG0004082	HELIO_03318, HELIO_03319	APOSC_04843
OG0004083	HELIO_08699, HELIO_03393	APOSC_05092
OG0004084	HELIO_01688	APOSC_14613
OG0004085	HELIO_05065	APOSC_16126
OG0004086	HELIO_05655	APOSC_12553
OG0004087	HELIO_07687	APOSC_05303
OG0004088	HELIO_01964	APOSC_06799, APOSC_06800
OG0004089	HELIO_12017	APOSC_13671
OG0004090	HELIO_00003	APOSC_24285, APOSC_20269
OG0004091	HELIO_07817	APOSC_12845
OG0004092	HELIO_00826	APOSC_18299
OG0004093	HELIO_09995	APOSC_16358
OG0004094	HELIO_11334	APOSC_04403
OG0004095	HELIO_09898	APOSC_23518, APOSC_16725
OG0004096	HELIO_09267	APOSC_13674
OG0004097	HELIO_00420	APOSC_02415, APOSC_15719
OG0004098	HELIO_11081	APOSC_08501, APOSC_08500
OG0004099	HELIO_02315	APOSC_18713
OG0004100	HELIO_02283	APOSC_15294
OG0004101	HELIO_10904	APOSC_13319
OG0004102	HELIO_11193	APOSC_25199
OG0004104	HELIO_10999	APOSC_18419
OG0004105	HELIO_07467	APOSC_20157, APOSC_20158
OG0004107	HELIO_08614	APOSC_07621
OG0004108	HELIO_07935, HELIO_07936	APOSC_13049
OG0004109	HELIO_04506	APOSC_21274, APOSC_21275
OG0004109	HELIO_02983	APOSC_28382
OG0004111	HELIO_11415	APOSC_09767
OG0004112	HELIO_11079	APOSC_07040
OG0004113	HELIO_08443	APOSC_14445
OG0004114	HELIO_03462	APOSC_10050
OG0004116	HELIO_11516	APOSC_01511, APOSC_01512
OG0004117	HELIO_02091	APOSC_13222, APOSC_13221
OG0004118	HELIO_03448	APOSC_06300
OG0004119	HELIO_04014	APOSC_04401, APOSC_04402
OG0004120	HELIO_04260	APOSC_09682, APOSC_11750, APOSC_22566
OG0004121	HELIO_12052	APOSC_26762
OG0004122	HELIO_05729	APOSC_03202, APOSC_03201, APOSC_03203
OG0004123	HELIO_10333	APOSC_21789, APOSC_21790
OG0004124	HELIO_09543	APOSC_08825
OG0004125	HELIO_07953	APOSC_11946
OG0004126	HELIO_02454	APOSC_01843
OG0004127	HELIO_08267	APOSC_07047
OG0004129	HELIO_09825	APOSC_17304, APOSC_28066
OG0004130	HELIO_11752	APOSC_15010
OG0004131	HELIO_02810	APOSC_25999
OG0004132	HELIO_08967	APOSC_10373
OG0004133	HELIO_11815	APOSC_04232
OG0004134	HELIO_03479	APOSC_03000
OG0004135	HELIO_00077	APOSC_06031
OG0004136	HELIO_06715	APOSC_21530
OG0004137	HELIO_03498	APOSC_00636
OG0004138	HELIO_10436	APOSC_03411
OG0004139	HELIO_09145	APOSC_17399
OG0004140	HELIO_12443	APOSC_06874
OG0004141	HELIO_08049	APOSC_16231
OG0004142	HELIO_03819	APOSC_21605, APOSC_21642, APOSC_06960, APOSC_06961, APOSC_20815
OG0004143	HELIO_12725	APOSC_27168, APOSC_27167
OG0004144	HELIO_03451	APOSC_00660
OG0004145	HELIO_11658	APOSC_15326
OG0004146	HELIO_08871	APOSC_14892
OG0004147	HELIO_06881	APOSC_19122
OG0004148	HELIO_00788	APOSC_15043, APOSC_15044
OG0004149	HELIO_04989	APOSC_02970, APOSC_02971
OG0004150	HELIO_10914	APOSC_13759
OG0004153	HELIO_03342	APOSC_08022
OG0004154	HELIO_11120	APOSC_22416
OG0004155	HELIO_00571	APOSC_11654
OG0004156	HELIO_02466	APOSC_06425
OG0004157	HELIO_11710	APOSC_27434
OG0004158	HELIO_08947	APOSC_10209
OG0004159	HELIO_10966	APOSC_12951
OG0004160	HELIO_00518	APOSC_03754
OG0004161	HELIO_08593	APOSC_20917
OG0004162	HELIO_03885	APOSC_12130
OG0004164	HELIO_04076	APOSC_18496
OG0004166	HELIO_06402	APOSC_13131
OG0004167	HELIO_12312	APOSC_00650
OG0004168	HELIO_10439	APOSC_04235
OG0004169	HELIO_10123	APOSC_25303
OG0004170	HELIO_02685	APOSC_03003
OG0004171	HELIO_01888	APOSC_27996, APOSC_27995
OG0004174	HELIO_06319, HELIO_02631	APOSC_11600
OG0004175	HELIO_08247	APOSC_14869
OG0004176	HELIO_09733	APOSC_27087
OG0004178	HELIO_01141	APOSC_21497
OG0004179	HELIO_02899	APOSC_26029
OG0004180	HELIO_03911	APOSC_05627
OG0004181	HELIO_03220	APOSC_19299
OG0004182	HELIO_10355, HELIO_10354	APOSC_22372, APOSC_24923
OG0004183	HELIO_02349	APOSC_23810
OG0004184	HELIO_02910	APOSC_01611
OG0004185	HELIO_12384	APOSC_24657
OG0004186	HELIO_03712	APOSC_12750
OG0004187	HELIO_05634	APOSC_18178
OG0004188	HELIO_05848	APOSC_19051
OG0004189	HELIO_02678	APOSC_00415
OG0004190	HELIO_06104	APOSC_03589
OG0004214	HELIO_08081	APOSC_21908, APOSC_21906, APOSC_21907
OG0004215	HELIO_12650	APOSC_16447
OG0004216	HELIO_04339	APOSC_18234
OG0004217	HELIO_12612	APOSC_15366, APOSC_15365
OG0004218	HELIO_02237	APOSC_15148
OG0004219	HELIO_03890	APOSC_25433, APOSC_25434
OG0004220	HELIO_07241	APOSC_28409, APOSC_28408
OG0004222	HELIO_01516	APOSC_24192
OG0004223	HELIO_02208	APOSC_28636, APOSC_28635
OG0004224	HELIO_05818	APOSC_09812
OG0004224	HELIO_05541	APOSC_08449, APOSC_09758, APOSC_09792
OG0004225	HELIO_00473	APOSC_27259
OG0004227	HELIO_04190	APOSC_07436
OG0004228	HELIO_10279	APOSC_11334
OG0004229	HELIO_10319	APOSC_18807
OG0004230	HELIO_03067	APOSC_11830
OG0004231	HELIO_02803	APOSC_04324
OG0004232	HELIO_08424	APOSC_20829, APOSC_20830
OG0004233	HELIO_11199	APOSC_18789
OG0004235	HELIO_06406	APOSC_13621, APOSC_20254
OG0004236	HELIO_09356	APOSC_09759
OG0004237	HELIO_00276	APOSC_08707, APOSC_07559
OG0004238	HELIO_12309	APOSC_13447
OG0004239	HELIO_10562	APOSC_00833
OG0004240	HELIO_07818	APOSC_01716
OG0004242	HELIO_01220	APOSC_02510
OG0004243	HELIO_08298	APOSC_21071
OG0004244	HELIO_02306	APOSC_21479
OG0004245	HELIO_07870	APOSC_10499, APOSC_10498, APOSC_10497
OG0004246	HELIO_10928	APOSC_02127
OG0004248	HELIO_05247, HELIO_06414	APOSC_02729
OG0004249	HELIO_00455, HELIO_00454	APOSC_05383
OG0004250	HELIO_10569	APOSC_22267
OG0004252	HELIO_01174	APOSC_15635
OG0004254	HELIO_03429	APOSC_08300
OG0004255	HELIO_06018	APOSC_05604
OG0004257	HELIO_08894, HELIO_08895	APOSC_16172
OG0004258	HELIO_08732	APOSC_15994
OG0004259	HELIO_07775	APOSC_13815, APOSC_13814
OG0004260	HELIO_03739	APOSC_11794
OG0004261	HELIO_00002	APOSC_10630
OG0004262	HELIO_03447	APOSC_02898
OG0004263	HELIO_12287	APOSC_25349
OG0004264	HELIO_02131	APOSC_15069
OG0004265	HELIO_09429	APOSC_13935
OG0004267	HELIO_11484	APOSC_05994, APOSC_05993
OG0004268	HELIO_09066	APOSC_02867
OG0004269	HELIO_06762	APOSC_26344
OG0004270	HELIO_06659	APOSC_08577
OG0004271	HELIO_12035	APOSC_03782
OG0004272	HELIO_09365	APOSC_04474
OG0004273	HELIO_01145	APOSC_19429
OG0004274	HELIO_10268	APOSC_26837
OG0004275	HELIO_12661	APOSC_18680
OG0004276	HELIO_03812	APOSC_27482
OG0004277	HELIO_06678	APOSC_13693
OG0004278	HELIO_12691	APOSC_20389
OG0004279	HELIO_08783	APOSC_07885
OG0004280	HELIO_01147	APOSC_04874, APOSC_04875, APOSC_04873
OG0004281	HELIO_09492	APOSC_21034
OG0004281	HELIO_10274	APOSC_06671
OG0004282	HELIO_05309	APOSC_02423
OG0004283	HELIO_02458, HELIO_02459	APOSC_16308
OG0004284	HELIO_08102	APOSC_01925
OG0004285	HELIO_09389	APOSC_03562
OG0004286	HELIO_02729	APOSC_15917
OG0004287	HELIO_08218	APOSC_26057
OG0004288	HELIO_02021	APOSC_01399, APOSC_07188
OG0004289	HELIO_05881	APOSC_21362
OG0004290	HELIO_02511	APOSC_01455
OG0004291	HELIO_06310	APOSC_10039
OG0004292	HELIO_01648	APOSC_09946
OG0004294	HELIO_01475	APOSC_18528
OG0004295	HELIO_07746	APOSC_09213
OG0004296	HELIO_11270	APOSC_26593
OG0004298	HELIO_12397	APOSC_05561
OG0004299	HELIO_07815	APOSC_24511
OG0004300	HELIO_03166	APOSC_16240
OG0004302	HELIO_11348	APOSC_19513
OG0004303	HELIO_05977	APOSC_24805
OG0004304	HELIO_10121	APOSC_08537
OG0004305	HELIO_02999	APOSC_13535
OG0004306	HELIO_01476	APOSC_27082
OG0004307	HELIO_06021	APOSC_13498
OG0004308	HELIO_02621	APOSC_21945
OG0004309	HELIO_02544	APOSC_21721
OG0004310	HELIO_05755	APOSC_02803
OG0004311	HELIO_02558	APOSC_26182
OG0004312	HELIO_09858	APOSC_18207
OG0004313	HELIO_11032	APOSC_09211
OG0004314	HELIO_11288	APOSC_20468
OG0004315	HELIO_06706, HELIO_01279	APOSC_13906
OG0004316	HELIO_08782	APOSC_18673
OG0004317	HELIO_01651	APOSC_12017
OG0004318	HELIO_04611, HELIO_04568	APOSC_23679
OG0004319	HELIO_02747	APOSC_18325
OG0004320	HELIO_02657	APOSC_24488, APOSC_09036, APOSC_11220
OG0004322	HELIO_03250, HELIO_03251	APOSC_26489
OG0004323	HELIO_07772	APOSC_23597
OG0004324	HELIO_06380	APOSC_00330
OG0004325	HELIO_12742	APOSC_03815
OG0004327	HELIO_00022	APOSC_02149
OG0004327	HELIO_06094	APOSC_02601
OG0004328	HELIO_03031	APOSC_00739
OG0004329	HELIO_08973	APOSC_22442
OG0004331	HELIO_04862	APOSC_03020
OG0004333	HELIO_03394	APOSC_28574
OG0004334	HELIO_04407	APOSC_24451
OG0004335	HELIO_10063	APOSC_08465, APOSC_08464
OG0004336	HELIO_08099	APOSC_11848
OG0004337	HELIO_09677	APOSC_04062, APOSC_04059, APOSC_04060
OG0004338	HELIO_02735	APOSC_18224
OG0004339	HELIO_09382	APOSC_06450
OG0004340	HELIO_09778	APOSC_09483
OG0004342	HELIO_05880, HELIO_05788	APOSC_21988, APOSC_21987
OG0004343	HELIO_09479	APOSC_00769
OG0004344	HELIO_05104	APOSC_16644
OG0004345	HELIO_11483	APOSC_22925
OG0004346	HELIO_04653, HELIO_04870	APOSC_06434, APOSC_06435
OG0004348	HELIO_02969	APOSC_28686, APOSC_28688, APOSC_28687
OG0004349	HELIO_12177	APOSC_14515
OG0004350	HELIO_09167	APOSC_22010
OG0004351	HELIO_03402	APOSC_00133
OG0004352	HELIO_06106	APOSC_14704
OG0004353	HELIO_05842	APOSC_11748, APOSC_11747
OG0004354	HELIO_08304	APOSC_06624
OG0004355	HELIO_02311	APOSC_01153
OG0004356	HELIO_08069	APOSC_15655
OG0004357	HELIO_08001	APOSC_28000, APOSC_16304
OG0004359	HELIO_12437	APOSC_28538, APOSC_28537
OG0004360	HELIO_07589	APOSC_08667
OG0004361	HELIO_01540, HELIO_04775	APOSC_24001, APOSC_11870
OG0004362	HELIO_04842	APOSC_23840
OG0004363	HELIO_07648	APOSC_26797, APOSC_26798
OG0004364	HELIO_04246	APOSC_02494, APOSC_02495, APOSC_29028
OG0004365	HELIO_11208	APOSC_18479
OG0004366	HELIO_12347	APOSC_22180
OG0004367	HELIO_11157	APOSC_20905
OG0004368	HELIO_10695	APOSC_24515
OG0004369	HELIO_12496	APOSC_11140, APOSC_23833
OG0004370	HELIO_03960	APOSC_05468
OG0004372	HELIO_06703, HELIO_07476	APOSC_15921
OG0004373	HELIO_08887	APOSC_08079
OG0004374	HELIO_04430	APOSC_11001, APOSC_28161
OG0004375	HELIO_10600	APOSC_22061, APOSC_22062
OG0004376	HELIO_02742	APOSC_03057
OG0004377	HELIO_08549	APOSC_18261
OG0004378	HELIO_09047	APOSC_06765
OG0004379	HELIO_02169	APOSC_24408
OG0004380	HELIO_02081	APOSC_24668
OG0004381	HELIO_09818	APOSC_01881
OG0004382	HELIO_05962	APOSC_05467
OG0004383	HELIO_09050	APOSC_03307, APOSC_03308, APOSC_03306
OG0004384	HELIO_07788	APOSC_13493, APOSC_13495, APOSC_13494
OG0004385	HELIO_01485	APOSC_06653
OG0004386	HELIO_07923	APOSC_22819, APOSC_22818
OG0004387	HELIO_00300	APOSC_02114, APOSC_22723
OG0004388	HELIO_09998	APOSC_03123
OG0004389	HELIO_01623, HELIO_04466	APOSC_06156, APOSC_06157
OG0004390	HELIO_11441, HELIO_02437	APOSC_08698, APOSC_08696, APOSC_08697
OG0004391	HELIO_08588	APOSC_28521
OG0004392	HELIO_00680	APOSC_05231
OG0004393	HELIO_11585, HELIO_11584	APOSC_03433
OG0004394	HELIO_11388	APOSC_10596
OG0004395	HELIO_08875	APOSC_07133
OG0004396	HELIO_05800	APOSC_03257
OG0004397	HELIO_02130	APOSC_23744
OG0004398	HELIO_02807	APOSC_17705
OG0004399	HELIO_04973	APOSC_22477, APOSC_22476
OG0004400	HELIO_06143	APOSC_15952
OG0004401	HELIO_00357	APOSC_05845
OG0004402	HELIO_03883	APOSC_21198, APOSC_21197
OG0004403	HELIO_01276	APOSC_09622
OG0004404	HELIO_00365	APOSC_24763, APOSC_15852, APOSC_18017, APOSC_07703, APOSC_27079, APOSC_07821
OG0004405	HELIO_11201	APOSC_14805, APOSC_14804
OG0004406	HELIO_01541	APOSC_00075, APOSC_00074
OG0004407	HELIO_06486	APOSC_00103, APOSC_00104
OG0004409	HELIO_04938	APOSC_24925
OG0004413	HELIO_03374	APOSC_00838, APOSC_00839
OG0004414	HELIO_03088	APOSC_23058
OG0004415	HELIO_09325	APOSC_04509
OG0004417	HELIO_12409	APOSC_07939
OG0004418	HELIO_10340	APOSC_06342
OG0004419	HELIO_10631	APOSC_27089
OG0004420	HELIO_07109	APOSC_01938
OG0004421	HELIO_04689	APOSC_27707
OG0004422	HELIO_01632	APOSC_23964
OG0004423	HELIO_05314	APOSC_27132
OG0004424	HELIO_04380	APOSC_22699
OG0004457	HELIO_12044	APOSC_09054
OG0004459	HELIO_06462	APOSC_02057
OG0004460	HELIO_11544	APOSC_11378
OG0004461	HELIO_08132	APOSC_09578
OG0004462	HELIO_10916	APOSC_03810
OG0004463	HELIO_11855	APOSC_13610
OG0004465	HELIO_02805	APOSC_27612, APOSC_07492
OG0004467	HELIO_02292	APOSC_08131, APOSC_08130
OG0004468	HELIO_01285	APOSC_04083
OG0004471	HELIO_05522	APOSC_23990
OG0004472	HELIO_06484	APOSC_24611
OG0004473	HELIO_10239	APOSC_18508, APOSC_18509
OG0004474	HELIO_12721	APOSC_14066
OG0004476	HELIO_02731	APOSC_28912
OG0004477	HELIO_02575	APOSC_09595, APOSC_19809
OG0004478	HELIO_00101	APOSC_09228
OG0004479	HELIO_09869	APOSC_27243
OG0004480	HELIO_01943	APOSC_09626
OG0004481	HELIO_11879	APOSC_01303, APOSC_01304
OG0004482	HELIO_01201	APOSC_15944
OG0004483	HELIO_00784	APOSC_10427
OG0004485	HELIO_10753, HELIO_10752	APOSC_23444, APOSC_23442, APOSC_23445, APOSC_23443
OG0004486	HELIO_09931	APOSC_10573
OG0004487	HELIO_11260	APOSC_16521
OG0004488	HELIO_01349	APOSC_14403
OG0004489	HELIO_04543	APOSC_02546
OG0004490	HELIO_01426	APOSC_26766
OG0004491	HELIO_12478	APOSC_23302, APOSC_23300
OG0004493	HELIO_02462	APOSC_16878
OG0004494	HELIO_01937	APOSC_17707
OG0004495	HELIO_05252	APOSC_02433
OG0004496	HELIO_05528	APOSC_01447
OG0004497	HELIO_02407	APOSC_14596
OG0004498	HELIO_05086	APOSC_17715
OG0004499	HELIO_06775	APOSC_17019, APOSC_17018
OG0004500	HELIO_00985	APOSC_22983
OG0004502	HELIO_04496	APOSC_25796
OG0004503	HELIO_11512	APOSC_02535
OG0004505	HELIO_05492	APOSC_11357
OG0004506	HELIO_06458	APOSC_05112
OG0004507	HELIO_11682	APOSC_10102
OG0004509	HELIO_01830, HELIO_01547	APOSC_20036
OG0004510	HELIO_01779	APOSC_14424
OG0004511	HELIO_09430	APOSC_18981
OG0004512	HELIO_09740, HELIO_09741	APOSC_16199
OG0004513	HELIO_06065	APOSC_04598, APOSC_24273, APOSC_24274
OG0004514	HELIO_05298, HELIO_06872	APOSC_02680
OG0004515	HELIO_07915	APOSC_19569
OG0004516	HELIO_08851, HELIO_08852	APOSC_04046
OG0004517	HELIO_05747	APOSC_24629
OG0004518	HELIO_02464	APOSC_08232
OG0004519	HELIO_02070	APOSC_06794
OG0004520	HELIO_02470	APOSC_26902
OG0004521	HELIO_09242	APOSC_13532
OG0004522	HELIO_11269	APOSC_29013
OG0004524	HELIO_11653	APOSC_27372
OG0004525	HELIO_11194	APOSC_21081
OG0004526	HELIO_09082	APOSC_08516
OG0004527	HELIO_00542	APOSC_19190
OG0004528	HELIO_05441	APOSC_05298
OG0004529	HELIO_04437	APOSC_09056, APOSC_09055
OG0004530	HELIO_06657	APOSC_18566
OG0004533	HELIO_08527	APOSC_11139
OG0004534	HELIO_01164, HELIO_01163	APOSC_18797
OG0004536	HELIO_05759, HELIO_04117	APOSC_16143, APOSC_16144
OG0004537	HELIO_11941	APOSC_01789, APOSC_01788, APOSC_08068, APOSC_01790
OG0004538	HELIO_08825	APOSC_06047
OG0004539	HELIO_10766	APOSC_28990
OG0004540	HELIO_01984	APOSC_09272
OG0004541	HELIO_11072, HELIO_07529, HELIO_10987	APOSC_14569
OG0004542	HELIO_06841	APOSC_22755
OG0004543	HELIO_11207	APOSC_00139
OG0004545	HELIO_12540	APOSC_24266, APOSC_24267
OG0004547	HELIO_09117	APOSC_09902
OG0004548	HELIO_08241	APOSC_25627, APOSC_25626
OG0004550	HELIO_07318	APOSC_28929
OG0004551	HELIO_05424	APOSC_02915
OG0004552	HELIO_10506	APOSC_21731
OG0004553	HELIO_12007	APOSC_12207
OG0004554	HELIO_08526	APOSC_13446
OG0004555	HELIO_01600	APOSC_15225
OG0004556	HELIO_00978	APOSC_22315
OG0004558	HELIO_11447	APOSC_19379
OG0004559	HELIO_05624	APOSC_23773
OG0004560	HELIO_02040, HELIO_02041	APOSC_20985
OG0004561	HELIO_05341	APOSC_25437, APOSC_25438, APOSC_25439
OG0004562	HELIO_00448, HELIO_02610	APOSC_26391, APOSC_02203, APOSC_16855, APOSC_00658, APOSC_06343, APOSC_17113
OG0004562	HELIO_03941	APOSC_04338
OG0004563	HELIO_10963	APOSC_14680
OG0004564	HELIO_01798	APOSC_25145
OG0004565	HELIO_09408	APOSC_10903
OG0004566	HELIO_12744	APOSC_19237
OG0004567	HELIO_07623	APOSC_19708, APOSC_19707
OG0004568	HELIO_11657	APOSC_07207
OG0004569	HELIO_01159	APOSC_28318, APOSC_28317
OG0004570	HELIO_00155	APOSC_06974
OG0004571	HELIO_02695	APOSC_01633
OG0004572	HELIO_02556	APOSC_08630
OG0004573	HELIO_11161	APOSC_22038
OG0004576	HELIO_00640	APOSC_12457
OG0004577	HELIO_01659	APOSC_00393
OG0004578	HELIO_01050	APOSC_03074
OG0004579	HELIO_04280	APOSC_17666
OG0004580	HELIO_09929	APOSC_25313
OG0004581	HELIO_05498	APOSC_09764, APOSC_09765
OG0004582	HELIO_08565	APOSC_05848
OG0004583	HELIO_00209	APOSC_25925, APOSC_23947
OG0004584	HELIO_11293	APOSC_11244
OG0004585	HELIO_05321	APOSC_08928, APOSC_08929
OG0004587	HELIO_01138	APOSC_03006
OG0004588	HELIO_01642	APOSC_07823, APOSC_00734
OG0004589	HELIO_12707	APOSC_06495
OG0004590	HELIO_05349	APOSC_13381
OG0004591	HELIO_01411	APOSC_27452
OG0004592	HELIO_10984	APOSC_05155
OG0004593	HELIO_00714	APOSC_02700
OG0004595	HELIO_00583	APOSC_02806
OG0004596	HELIO_10182	APOSC_02821
OG0004597	HELIO_09975	APOSC_03956
OG0004599	HELIO_07655	APOSC_16698
OG0004601	HELIO_03704	APOSC_13137, APOSC_13135, APOSC_13136
OG0004602	HELIO_01820	APOSC_25001
OG0004603	HELIO_01872	APOSC_27918
OG0004604	HELIO_00020, HELIO_00351	APOSC_07325, APOSC_20759
OG0004604	HELIO_00984	APOSC_19010, APOSC_00291, APOSC_07705, APOSC_18648
OG0004605	HELIO_09439, HELIO_09440	APOSC_16868, APOSC_16867
OG0004606	HELIO_10022	APOSC_20745
OG0004608	HELIO_11826	APOSC_10320
OG0004609	HELIO_00052	APOSC_18308, APOSC_13911
OG0004610	HELIO_00082	APOSC_03915
OG0004611	HELIO_04196	APOSC_04319
OG0004612	HELIO_01397	APOSC_01071, APOSC_01073
OG0004613	HELIO_10626	APOSC_04879, APOSC_08973
OG0004614	HELIO_01801	APOSC_01798
OG0004615	HELIO_08842	APOSC_02446
OG0004616	HELIO_01195	APOSC_12974, APOSC_12975
OG0004617	HELIO_08369	APOSC_18294
OG0004619	HELIO_09992	APOSC_17300
OG0004620	HELIO_02984	APOSC_09421
OG0004621	HELIO_04659	APOSC_27624
OG0004622	HELIO_02761	APOSC_04139
OG0004623	HELIO_06064, HELIO_06434	APOSC_10374
OG0004624	HELIO_07902	APOSC_08023
OG0004625	HELIO_09081	APOSC_05518, APOSC_22603
OG0004626	HELIO_09727	APOSC_12611
OG0004627	HELIO_11945	APOSC_15400
OG0004628	HELIO_07285	APOSC_06246, APOSC_06247
OG0004629	HELIO_00929	APOSC_27869
OG0004630	HELIO_07827	APOSC_15915
OG0004631	HELIO_03167	APOSC_27725
OG0004632	HELIO_07666	APOSC_27014
OG0004633	HELIO_01232	APOSC_09565, APOSC_09566
OG0004634	HELIO_03114	APOSC_28548
OG0004636	HELIO_04029	APOSC_02580, APOSC_02904
OG0004637	HELIO_04732	APOSC_22109, APOSC_06043, APOSC_26091, APOSC_06042
OG0004638	HELIO_00200	APOSC_27084
OG0004639	HELIO_02889	APOSC_13364
OG0004640	HELIO_01802	APOSC_23775
OG0004641	HELIO_09900	APOSC_28019
OG0004642	HELIO_09909	APOSC_22463
OG0004643	HELIO_11685	APOSC_22738
OG0004644	HELIO_11529	APOSC_28437
OG0004645	HELIO_01412	APOSC_19328
OG0004646	HELIO_06813	APOSC_12361
OG0004647	HELIO_00821	APOSC_23966, APOSC_13087
OG0004648	HELIO_00369	APOSC_22091, APOSC_12036, APOSC_12035
OG0004649	HELIO_03519	APOSC_06462
OG0004651	HELIO_01360	APOSC_27283
OG0004655	HELIO_05420	APOSC_14379, APOSC_14378
OG0004656	HELIO_07103	APOSC_26188
OG0004657	HELIO_01936	APOSC_19831
OG0004658	HELIO_07890	APOSC_21482, APOSC_21483
OG0004659	HELIO_03428	APOSC_07030
OG0004660	HELIO_10181	APOSC_07764
OG0004661	HELIO_10214	APOSC_27211, APOSC_05134
OG0004663	HELIO_11837	APOSC_26347
OG0004664	HELIO_11551	APOSC_07353
OG0004665	HELIO_12653	APOSC_16342
OG0004666	HELIO_08353	APOSC_13360
OG0004667	HELIO_03362	APOSC_11065
OG0004669	HELIO_09536	APOSC_19747
OG0004670	HELIO_02134	APOSC_01653
OG0004671	HELIO_07461	APOSC_26066, APOSC_26065
OG0004672	HELIO_04763	APOSC_12045
OG0004673	HELIO_08420	APOSC_04782
OG0004674	HELIO_03310	APOSC_09218
OG0004675	HELIO_01458	APOSC_16056
OG0004676	HELIO_00427	APOSC_10008
OG0004677	HELIO_11439	APOSC_26883
OG0004678	HELIO_04212	APOSC_07378
OG0004679	HELIO_08320	APOSC_01980
OG0004680	HELIO_10530	APOSC_20858, APOSC_20857, APOSC_23851
OG0004681	HELIO_02279	APOSC_18164, APOSC_17288
OG0004682	HELIO_10128	APOSC_07397
OG0004683	HELIO_11352	APOSC_17054
OG0004684	HELIO_03586	APOSC_09429
OG0004685	HELIO_10245	APOSC_22489
OG0004686	HELIO_11219, HELIO_03694	APOSC_21776, APOSC_14770, APOSC_01341, APOSC_25650, APOSC_13968
OG0004687	HELIO_08862	APOSC_26487
OG0004688	HELIO_02857	APOSC_11316
OG0004689	HELIO_02078	APOSC_17413
OG0004690	HELIO_09683	APOSC_10397, APOSC_10398
OG0004691	HELIO_08399	APOSC_22501
OG0004692	HELIO_05109	APOSC_04838, APOSC_25537, APOSC_09130
OG0004694	HELIO_00653	APOSC_27421
OG0004695	HELIO_06763	APOSC_05727
OG0004696	HELIO_00504	APOSC_26053
OG0004697	HELIO_04340	APOSC_25711
OG0004698	HELIO_03210	APOSC_25233, APOSC_25232
OG0004699	HELIO_08731	APOSC_02077
OG0004701	HELIO_05681, HELIO_12498, HELIO_08711	APOSC_11291, APOSC_17690
OG0004702	HELIO_04400	APOSC_27749
OG0004703	HELIO_04914	APOSC_21024
OG0004704	HELIO_01766	APOSC_24975, APOSC_18165
OG0004705	HELIO_04709	APOSC_15897
OG0004706	HELIO_03432	APOSC_11789, APOSC_11790
OG0004707	HELIO_10150	APOSC_26732
OG0004708	HELIO_11900	APOSC_00517
OG0004710	HELIO_02297	APOSC_23583
OG0004711	HELIO_02943	APOSC_01617
OG0004729	HELIO_04890	APOSC_27649
OG0004730	HELIO_01714	APOSC_27787
OG0004731	HELIO_02044	APOSC_28248, APOSC_28249
OG0004732	HELIO_05224	APOSC_09450
OG0004733	HELIO_10171	APOSC_12459
OG0004735	HELIO_02328, HELIO_02327	APOSC_29162
OG0004736	HELIO_08313	APOSC_05937, APOSC_05939
OG0004738	HELIO_07530	APOSC_26463
OG0004739	HELIO_02404	APOSC_05760
OG0004740	HELIO_09419	APOSC_28993
OG0004743	HELIO_00353	APOSC_01602
OG0004744	HELIO_08063	APOSC_02645
OG0004746	HELIO_07122	APOSC_04479
OG0004747	HELIO_00610	APOSC_21069
OG0004748	HELIO_03593	APOSC_08268, APOSC_06622
OG0004749	HELIO_03717	APOSC_28362
OG0004750	HELIO_03972	APOSC_01272
OG0004751	HELIO_12541	APOSC_24651
OG0004753	HELIO_01929	APOSC_21783
OG0004754	HELIO_05829	APOSC_27236
OG0004755	HELIO_02844	APOSC_11712
OG0004756	HELIO_08574	APOSC_19091
OG0004757	HELIO_05289	APOSC_28719
OG0004758	HELIO_08570	APOSC_12327
OG0004759	HELIO_02858	APOSC_17104
OG0004760	HELIO_03633	APOSC_14625
OG0004761	HELIO_09029	APOSC_24459
OG0004762	HELIO_10598	APOSC_01279
OG0004763	HELIO_07164	APOSC_08514
OG0004764	HELIO_05384	APOSC_02720
OG0004765	HELIO_12222	APOSC_21254
OG0004766	HELIO_04193	APOSC_00741
OG0004769	HELIO_01733	APOSC_17402
OG0004770	HELIO_04370	APOSC_02747, APOSC_02748
OG0004771	HELIO_03018	APOSC_01808, APOSC_21897
OG0004774	HELIO_10117	APOSC_03484
OG0004775	HELIO_03011	APOSC_20383
OG0004776	HELIO_02825	APOSC_15592
OG0004777	HELIO_09268	APOSC_00088
OG0004779	HELIO_10120	APOSC_14844
OG0004781	HELIO_08457	APOSC_16354
OG0004783	HELIO_00739	APOSC_18072
OG0004784	HELIO_10588	APOSC_06666, APOSC_06665, APOSC_06720
OG0004786	HELIO_09763	APOSC_17038
OG0004787	HELIO_11880	APOSC_12775
OG0004788	HELIO_05487, HELIO_10690	APOSC_03758, APOSC_03759
OG0004789	HELIO_02951	APOSC_11003
OG0004790	HELIO_09080	APOSC_26323
OG0004791	HELIO_04438	APOSC_08822
OG0004792	HELIO_00048	APOSC_11949, APOSC_02819, APOSC_02820
OG0004793	HELIO_04702	APOSC_16471
OG0004794	HELIO_10483	APOSC_22694
OG0004795	HELIO_04401	APOSC_11957
OG0004797	HELIO_09940	APOSC_18656
