Orthogroup	OWEFU	HELIO_ok
OG0006923	OFUSG00467.1.p1	HELIO_08623
OG0006924	OFUSG17158.1.p1	HELIO_10197
OG0006925	OFUSG07572.1.p1, OFUSG07572.2.p1	HELIO_06577
OG0006926	OFUSG17276.1.p1	HELIO_01892
OG0006927	OFUSG07179.1.p1	HELIO_01236
OG0006928	OFUSG23551.1.p1	HELIO_10460
OG0006931	OFUSG23547.1.p1	HELIO_10024
OG0006932	OFUSG10417.1.p1	HELIO_03552
OG0006933	OFUSG05653.1.p1	HELIO_07703, HELIO_07830
OG0006934	OFUSG14725.1.p1	HELIO_02300
OG0006935	OFUSG15458.1.p1	HELIO_02305
OG0006936	OFUSG06570.1.p1	HELIO_01325
OG0006937	OFUSG26075.1.p1	HELIO_10195
OG0006939	OFUSG17603.1.p1	HELIO_09910
OG0006940	OFUSG13186.1.p1	HELIO_02426
OG0006941	OFUSG16102.1.p1, OFUSG16101.1.p1, OFUSG20970.1.p1, OFUSG11516.1.p1, OFUSG25657.1.p1, OFUSG25657.2.p1	HELIO_00376
OG0006941	OFUSG18879.2.p1, OFUSG18879.1.p1	HELIO_00193
OG0006943	OFUSG08404.1.p1	HELIO_00593
OG0006944	OFUSG05635.1.p1	HELIO_10544
OG0006946	OFUSG07877.1.p1	HELIO_08697
OG0006949	OFUSG15878.1.p1	HELIO_00053
OG0006950	OFUSG18775.2.p1, OFUSG18775.1.p1	HELIO_05600, HELIO_10183, HELIO_00396
OG0006951	OFUSG15980.1.p1, OFUSG15980.2.p1	HELIO_06091
OG0006954	OFUSG25075.1.p1	HELIO_00977
OG0006956	OFUSG06080.2.p1, OFUSG06080.1.p1	HELIO_03837
OG0006957	OFUSG05470.1.p1	HELIO_09843
OG0006958	OFUSG07736.1.p1	HELIO_03705
OG0006959	OFUSG09250.1.p1	HELIO_03367
OG0006960	OFUSG10847.2.p1, OFUSG10847.1.p1	HELIO_11955
OG0006962	OFUSG20929.1.p1	HELIO_04139
OG0006964	OFUSG00362.1.p1	HELIO_05324
OG0006965	OFUSG18386.1.p1	HELIO_01499
OG0006966	OFUSG24778.1.p1	HELIO_00843
OG0006967	OFUSG10677.1.p1	HELIO_03858
OG0006968	OFUSG23129.1.p1	HELIO_10124
OG0006969	OFUSG19497.1.p1	HELIO_04692
OG0006970	OFUSG24014.1.p1	HELIO_03853
OG0006971	OFUSG22447.1.p1	HELIO_04205
OG0006972	OFUSG20620.2.p1, OFUSG20620.1.p1	HELIO_12289
OG0006973	OFUSG00129.1.p1	HELIO_05811
OG0006975	OFUSG00620.1.p1	HELIO_00766
OG0006976	OFUSG00399.1.p1	HELIO_09447
OG0006977	OFUSG18645.1.p1	HELIO_03745
OG0006979	OFUSG07394.1.p1	HELIO_08949
OG0006980	OFUSG21476.1.p1	HELIO_06927
OG0006981	OFUSG07719.2.p1, OFUSG07719.3.p1, OFUSG07719.1.p1	HELIO_10873
OG0006982	OFUSG06527.1.p1	HELIO_09182
OG0006985	OFUSG07556.1.p1	HELIO_08249
OG0006988	OFUSG26800.1.p1	HELIO_01745, HELIO_10587
OG0006989	OFUSG04394.1.p1	HELIO_01925
OG0006990	OFUSG10161.1.p1	HELIO_06240
OG0006991	OFUSG17185.1.p1	HELIO_08801
OG0006992	OFUSG19003.1.p1	HELIO_03687
OG0006993	OFUSG14670.1.p1, OFUSG14670.2.p1	HELIO_04356
OG0006994	OFUSG16405.1.p1	HELIO_10742
OG0006995	OFUSG08451.1.p1	HELIO_00974
OG0006996	OFUSG25256.1.p1, OFUSG25256.2.p1	HELIO_00464
OG0006997	OFUSG06281.1.p1	HELIO_04050
OG0006998	OFUSG16627.1.p1	HELIO_01286
OG0006999	OFUSG13743.1.p1	HELIO_01742
OG0007000	OFUSG06445.1.p1, OFUSG06445.2.p1	HELIO_00263
OG0007001	OFUSG00420.1.p1	HELIO_09912
OG0007002	OFUSG07702.1.p1	HELIO_00186
OG0007003	OFUSG18628.1.p1	HELIO_03021
OG0007004	OFUSG05431.1.p1	HELIO_03743
OG0007006	OFUSG09513.1.p1	HELIO_05841
OG0007007	OFUSG08895.1.p1	HELIO_04354
OG0007008	OFUSG09347.1.p1	HELIO_04065
OG0007009	OFUSG04231.1.p1	HELIO_10006
OG0007010	OFUSG04162.1.p1, OFUSG02296.1.p1	HELIO_01679
OG0007011	OFUSG02616.1.p1	HELIO_12793
OG0007012	OFUSG18164.1.p1	HELIO_04259
OG0007013	OFUSG17828.1.p1	HELIO_10913
OG0007014	OFUSG06966.1.p1	HELIO_00547
OG0007015	OFUSG20280.1.p1	HELIO_01841
OG0007016	OFUSG23182.2.p1, OFUSG23182.1.p1	HELIO_09219
OG0007018	OFUSG17974.1.p1	HELIO_07831
OG0007019	OFUSG18149.1.p1	HELIO_10142
OG0007020	OFUSG18698.1.p1	HELIO_10783
OG0007022	OFUSG16190.1.p1	HELIO_00686
OG0007023	OFUSG06199.1.p1	HELIO_05749
OG0007024	OFUSG06084.1.p1, OFUSG06084.2.p1	HELIO_03505
OG0007025	OFUSG07910.1.p1	HELIO_12627
OG0007026	OFUSG07544.1.p1	HELIO_11609, HELIO_11608
OG0007028	OFUSG13370.1.p1	HELIO_09657
OG0007031	OFUSG21245.2.p1, OFUSG21245.1.p1	HELIO_11089
OG0007032	OFUSG15967.1.p1	HELIO_10519
OG0007033	OFUSG12337.1.p1	HELIO_06756
OG0007034	OFUSG15969.1.p1	HELIO_05240
OG0007035	OFUSG19610.1.p1	HELIO_05074
OG0007036	OFUSG25686.1.p1	HELIO_08854
OG0007037	OFUSG15937.1.p1, OFUSG15937.2.p1	HELIO_03215
OG0007038	OFUSG18813.1.p1	HELIO_07154
OG0007039	OFUSG21948.1.p1, OFUSG21947.1.p1	HELIO_03673
OG0007040	OFUSG07700.1.p1	HELIO_09696
OG0007041	OFUSG16729.2.p1, OFUSG16729.1.p1	HELIO_00355
OG0007042	OFUSG04668.1.p1	HELIO_08465
OG0007043	OFUSG06723.1.p1	HELIO_10787
OG0007045	OFUSG00867.1.p1	HELIO_03028
OG0007046	OFUSG01801.1.p1	HELIO_06285
OG0007047	OFUSG25608.1.p1	HELIO_01873
OG0007048	OFUSG17875.1.p1	HELIO_01435
OG0007049	OFUSG13313.1.p1	HELIO_01113
OG0007050	OFUSG05674.1.p1	HELIO_10158
OG0007053	OFUSG21516.1.p1	HELIO_01740
OG0007054	OFUSG15022.1.p1	HELIO_03935
OG0007055	OFUSG15353.1.p1	HELIO_05430
OG0007056	OFUSG24154.1.p1	HELIO_04173
OG0007058	OFUSG08816.1.p1	HELIO_12181
OG0007059	OFUSG06271.1.p1	HELIO_11121
OG0007060	OFUSG01914.1.p1, OFUSG01914.2.p1	HELIO_03894
OG0007061	OFUSG06485.1.p1	HELIO_03172
OG0007062	OFUSG21319.1.p1	HELIO_03299
OG0007063	OFUSG10493.1.p1	HELIO_02537
OG0007064	OFUSG03352.1.p1	HELIO_02033
OG0007066	OFUSG14815.1.p1	HELIO_08282
OG0007067	OFUSG20308.1.p1	HELIO_06171
OG0007068	OFUSG17951.1.p1	HELIO_11494
OG0007069	OFUSG17864.1.p1	HELIO_10927
OG0007071	OFUSG12865.1.p1	HELIO_10140
OG0007072	OFUSG20497.1.p1	HELIO_09568
OG0007073	OFUSG17728.1.p1	HELIO_12235
OG0007074	OFUSG17382.1.p1	HELIO_10084
OG0007075	OFUSG18111.1.p1	HELIO_12580
OG0007076	OFUSG21424.1.p1	HELIO_04699
OG0007077	OFUSG03074.1.p1, OFUSG03074.2.p1	HELIO_03036
OG0007078	OFUSG24579.1.p1, OFUSG24582.1.p1	HELIO_12420
OG0007079	OFUSG23538.1.p1	HELIO_12708
OG0007080	OFUSG26258.1.p1	HELIO_10930
OG0007081	OFUSG21477.1.p1	HELIO_01321
OG0007083	OFUSG25609.1.p1, OFUSG25609.2.p1	HELIO_01256
OG0007084	OFUSG23130.1.p1	HELIO_06919
OG0007085	OFUSG07005.1.p1	HELIO_09227, HELIO_06691, HELIO_06359
OG0007086	OFUSG06679.1.p1, OFUSG06679.2.p1, OFUSG06679.3.p1	HELIO_09327
OG0007087	OFUSG26516.1.p1	HELIO_06229
OG0007089	OFUSG14491.1.p1, OFUSG14492.1.p1	HELIO_01728
OG0007090	OFUSG13138.1.p1	HELIO_02778
OG0007091	OFUSG13179.1.p1	HELIO_05646
OG0007093	OFUSG13021.1.p1	HELIO_04228
OG0007094	OFUSG21965.1.p1	HELIO_03665
OG0007095	OFUSG18269.1.p1	HELIO_05715
OG0007096	OFUSG05022.1.p1	HELIO_05063
OG0007098	OFUSG20568.1.p1	HELIO_07500
OG0007099	OFUSG11706.1.p1	HELIO_11777
OG0007100	OFUSG19539.1.p1	HELIO_02603
OG0007103	OFUSG18537.1.p1	HELIO_04990
OG0007104	OFUSG14180.1.p1	HELIO_08624
OG0007105	OFUSG24155.1.p1	HELIO_06453
OG0007106	OFUSG18964.1.p1	HELIO_08071
OG0007108	OFUSG22296.1.p1	HELIO_10721
OG0007109	OFUSG00752.1.p1	HELIO_10230
OG0007111	OFUSG20801.1.p1	HELIO_07676
OG0007112	OFUSG19617.1.p1	HELIO_05754
OG0007113	OFUSG06597.1.p1	HELIO_02963
OG0007114	OFUSG20430.1.p1	HELIO_02430
OG0007116	OFUSG10614.1.p1	HELIO_09537, HELIO_03595
OG0007117	OFUSG05699.1.p1	HELIO_10452
OG0007118	OFUSG00366.1.p1	HELIO_00216
OG0007119	OFUSG23664.1.p1	HELIO_03351
OG0007120	OFUSG21210.1.p1	HELIO_08636
OG0007121	OFUSG11479.1.p1	HELIO_08982
OG0007122	OFUSG12932.1.p1	HELIO_01530
OG0007123	OFUSG06078.1.p1	HELIO_06300
OG0007124	OFUSG02914.1.p1	HELIO_03243
OG0007126	OFUSG12192.1.p1	HELIO_07784
OG0007127	OFUSG21273.1.p1	HELIO_02372
OG0007128	OFUSG16640.1.p1	HELIO_07471
OG0007129	OFUSG06978.1.p1	HELIO_01993
OG0007130	OFUSG06200.1.p1	HELIO_08635, HELIO_08634
OG0007131	OFUSG23463.1.p1	HELIO_04431
OG0007133	OFUSG09267.1.p1	HELIO_05837
OG0007134	OFUSG05978.1.p1	HELIO_02796
OG0007135	OFUSG04246.1.p1	HELIO_03512
OG0007136	OFUSG19905.1.p1	HELIO_11083
OG0007137	OFUSG10871.1.p1	HELIO_01264
OG0007138	OFUSG08302.1.p1	HELIO_11268
OG0007139	OFUSG12636.1.p1	HELIO_03311
OG0007141	OFUSG11137.1.p1	HELIO_02202
OG0007142	OFUSG02544.1.p1	HELIO_09138
OG0007143	OFUSG17545.1.p1	HELIO_02069
OG0007144	OFUSG21801.1.p1	HELIO_02773
OG0007145	OFUSG20934.1.p1	HELIO_02042
OG0007146	OFUSG09570.1.p1	HELIO_08477
OG0007151	OFUSG02774.1.p1	HELIO_01847
OG0007152	OFUSG04148.3.p1, OFUSG04148.1.p1, OFUSG04148.2.p1	HELIO_07347
OG0007153	OFUSG11582.2.p1, OFUSG11582.1.p1	HELIO_04064
OG0007154	OFUSG08565.1.p1	HELIO_05052
OG0007156	OFUSG09391.1.p1, OFUSG22112.1.p1, OFUSG08840.1.p1, OFUSG18294.1.p1	HELIO_08121, HELIO_11707
OG0007158	OFUSG04790.1.p1	HELIO_04172
OG0007159	OFUSG08420.1.p1	HELIO_10350
OG0007160	OFUSG05249.1.p1	HELIO_04515
OG0007161	OFUSG05396.1.p1	HELIO_03043
OG0007162	OFUSG09344.2.p1, OFUSG09344.1.p1	HELIO_11780
OG0007163	OFUSG19036.1.p1	HELIO_04816
OG0007164	OFUSG06600.1.p1	HELIO_04104
OG0007170	OFUSG01643.1.p1	HELIO_06125, HELIO_00758
OG0007173	OFUSG04330.1.p1	HELIO_07975
OG0007174	OFUSG04748.2.p1, OFUSG04748.1.p1	HELIO_10174
OG0007175	OFUSG07608.1.p1	HELIO_01496
OG0007176	OFUSG26974.1.p1	HELIO_09685
OG0007177	OFUSG25028.1.p1	HELIO_09991
OG0007178	OFUSG08058.1.p1	HELIO_08375
OG0007179	OFUSG13214.1.p1	HELIO_01221
OG0007180	OFUSG23382.1.p1	HELIO_05806
OG0007181	OFUSG05668.1.p1	HELIO_00946
OG0007182	OFUSG13896.2.p1, OFUSG13896.1.p1	HELIO_05171
OG0007183	OFUSG00271.1.p1	HELIO_10857
OG0007187	OFUSG13325.1.p1, OFUSG13325.2.p1, OFUSG13325.3.p1	HELIO_08131
OG0007188	OFUSG16212.1.p1	HELIO_00663
OG0007191	OFUSG13466.1.p1	HELIO_12367
OG0007192	OFUSG04047.1.p1	HELIO_11714
OG0007198	OFUSG07047.1.p1, OFUSG07870.1.p1	HELIO_12458
OG0007248	OFUSG05380.1.p1	HELIO_03566
OG0007250	OFUSG06871.1.p1	HELIO_11796
OG0007251	OFUSG19641.1.p1	HELIO_11645
OG0007252	OFUSG11013.1.p1	HELIO_11869
OG0007253	OFUSG20806.1.p1	HELIO_05519
OG0007254	OFUSG26478.1.p1	HELIO_04453
OG0007255	OFUSG19857.2.p1, OFUSG19857.1.p1	HELIO_05330
OG0007256	OFUSG10664.2.p1, OFUSG10664.1.p1, OFUSG10664.4.p1, OFUSG10664.3.p1	HELIO_08417
OG0007258	OFUSG20033.1.p1	HELIO_08742
OG0007260	OFUSG11954.1.p1, OFUSG11954.2.p1	HELIO_06588
OG0007261	OFUSG13481.1.p1	HELIO_02263
OG0007264	OFUSG22910.1.p1	HELIO_05781
OG0007266	OFUSG18654.1.p1, OFUSG18654.2.p1	HELIO_07853
OG0007267	OFUSG17347.1.p1	HELIO_10107
OG0007268	OFUSG07744.1.p1	HELIO_01343
OG0007269	OFUSG17107.1.p1, OFUSG16940.1.p1	HELIO_06147
OG0007270	OFUSG03691.1.p1	HELIO_02939
OG0007271	OFUSG10232.1.p1	HELIO_05682
OG0007272	OFUSG17273.1.p1	HELIO_10735
OG0007273	OFUSG01106.1.p1	HELIO_09450
OG0007275	OFUSG05642.1.p1	HELIO_03674
OG0007276	OFUSG09515.1.p1	HELIO_06599
OG0007277	OFUSG25004.2.p1, OFUSG25004.3.p1, OFUSG25004.1.p1	HELIO_09947
OG0007280	OFUSG21322.1.p1	HELIO_00512
OG0007281	OFUSG10005.1.p1	HELIO_07427
OG0007282	OFUSG14906.1.p1	HELIO_12150
OG0007283	OFUSG00968.1.p1	HELIO_09223
OG0007285	OFUSG00450.1.p1, OFUSG00449.1.p1	HELIO_10648, HELIO_10649
OG0007286	OFUSG12715.1.p1	HELIO_00622
OG0007288	OFUSG11110.1.p1	HELIO_09454
OG0007289	OFUSG26003.1.p1	HELIO_09914
OG0007290	OFUSG04836.1.p1	HELIO_02482
OG0007291	OFUSG20575.1.p1	HELIO_12578
OG0007292	OFUSG09326.1.p1	HELIO_01083
OG0007295	OFUSG17861.2.p1, OFUSG17861.1.p1	HELIO_00595
OG0007296	OFUSG07471.1.p1	HELIO_03612
OG0007297	OFUSG17821.1.p1	HELIO_08956
OG0007298	OFUSG02733.1.p1	HELIO_08869
OG0007299	OFUSG09792.1.p1	HELIO_08694
OG0007300	OFUSG15976.1.p1	HELIO_02004
OG0007301	OFUSG04824.1.p1	HELIO_00411
OG0007302	OFUSG02825.1.p1	HELIO_02030
OG0007304	OFUSG04479.1.p1	HELIO_12205
OG0007305	OFUSG08566.1.p1	HELIO_03112
OG0007307	OFUSG15381.1.p1	HELIO_05717
OG0007308	OFUSG26870.1.p1	HELIO_09689
OG0007309	OFUSG12546.1.p1, OFUSG12545.1.p1	HELIO_10219
OG0007310	OFUSG04200.1.p1, OFUSG04200.2.p1	HELIO_05771
OG0007312	OFUSG18290.1.p1	HELIO_09830
OG0007313	OFUSG08189.1.p1	HELIO_04919
OG0007314	OFUSG11556.1.p1	HELIO_12687
OG0007316	OFUSG15327.1.p1	HELIO_07362
OG0007317	OFUSG23619.1.p1	HELIO_09791
OG0007318	OFUSG06457.1.p1	HELIO_03980
OG0007319	OFUSG21180.1.p1	HELIO_07489
OG0007320	OFUSG09270.1.p1	HELIO_09747
OG0007321	OFUSG11477.1.p1	HELIO_04170
OG0007322	OFUSG09904.1.p1	HELIO_07072
OG0007324	OFUSG11755.1.p1	HELIO_12544, HELIO_06541
OG0007325	OFUSG20353.1.p1	HELIO_09200
OG0007326	OFUSG16635.1.p1	HELIO_09034
OG0007327	OFUSG13789.1.p1	HELIO_05229
OG0007328	OFUSG06146.1.p1	HELIO_09442
OG0007329	OFUSG25701.1.p1	HELIO_09968, HELIO_09969
OG0007330	OFUSG03047.1.p1	HELIO_04133
OG0007331	OFUSG13160.1.p1	HELIO_08039
OG0007332	OFUSG03446.1.p1	HELIO_04769
OG0007333	OFUSG14787.1.p1	HELIO_07199
OG0007334	OFUSG04651.1.p1	HELIO_03472
OG0007335	OFUSG12346.1.p1	HELIO_11949
OG0007336	OFUSG01140.1.p1	HELIO_06667
OG0007337	OFUSG08247.1.p1	HELIO_10954
OG0007338	OFUSG00512.1.p1	HELIO_10759
OG0007339	OFUSG16021.1.p1	HELIO_09640
OG0007340	OFUSG07490.1.p1, OFUSG07490.2.p1	HELIO_03582
OG0007341	OFUSG08079.1.p1	HELIO_11684
OG0007343	OFUSG23516.1.p1	HELIO_03412
OG0007344	OFUSG11551.1.p1	HELIO_08609
OG0007345	OFUSG10938.1.p1	HELIO_06260
OG0007347	OFUSG12292.1.p1	HELIO_09177
OG0007348	OFUSG24927.1.p1, OFUSG24927.2.p1	HELIO_09120
OG0007349	OFUSG23871.1.p1	HELIO_06468
OG0007350	OFUSG19210.1.p1, OFUSG00308.1.p1, OFUSG21271.1.p1, OFUSG25023.1.p1, OFUSG12319.1.p1, OFUSG11907.1.p1, OFUSG11906.1.p1, OFUSG11905.1.p1, OFUSG11904.1.p1, OFUSG11908.1.p1, OFUSG21940.1.p1	HELIO_12583
OG0007351	OFUSG23667.1.p1	HELIO_08688
OG0007352	OFUSG15050.1.p1, OFUSG15050.2.p1	HELIO_08083
OG0007353	OFUSG23180.1.p1	HELIO_01295
OG0007354	OFUSG17364.1.p1	HELIO_02659
OG0007355	OFUSG14831.1.p1	HELIO_04351
OG0007356	OFUSG25027.1.p1	HELIO_07064
OG0007357	OFUSG12168.1.p1	HELIO_06223
OG0007358	OFUSG09680.1.p1	HELIO_03013
OG0007359	OFUSG05437.1.p1	HELIO_11166
OG0007360	OFUSG25473.1.p1	HELIO_05459
OG0007361	OFUSG09488.1.p1	HELIO_01627
OG0007363	OFUSG02740.1.p1	HELIO_01853
OG0007364	OFUSG01952.1.p1	HELIO_03012
OG0007365	OFUSG13323.1.p1	HELIO_09060
OG0007366	OFUSG08778.1.p1	HELIO_05623
OG0007367	OFUSG17700.1.p1	HELIO_11916
OG0007368	OFUSG07565.1.p1	HELIO_09902
OG0007369	OFUSG16560.1.p1	HELIO_07842
OG0007370	OFUSG23988.1.p1	HELIO_02554
OG0007371	OFUSG05965.1.p1	HELIO_02928
OG0007372	OFUSG02717.1.p1	HELIO_05741
OG0007373	OFUSG16818.1.p1	HELIO_10252
OG0007375	OFUSG26223.3.p1, OFUSG26223.2.p1, OFUSG26223.1.p1	HELIO_06007
OG0007377	OFUSG25397.1.p1	HELIO_08244
OG0007378	OFUSG24752.1.p1	HELIO_05336
OG0007379	OFUSG25215.1.p1	HELIO_03559
OG0007380	OFUSG02808.1.p1	HELIO_02244, HELIO_04235
OG0007381	OFUSG11065.1.p1	HELIO_07625
OG0007383	OFUSG00895.2.p1, OFUSG00895.1.p1	HELIO_08619, HELIO_08621
OG0007384	OFUSG00236.2.p1, OFUSG00236.1.p1	HELIO_05152
OG0007385	OFUSG26112.1.p1	HELIO_03304
OG0007386	OFUSG21256.1.p1	HELIO_09551
OG0007387	OFUSG08047.1.p1, OFUSG08047.2.p1	HELIO_09254
OG0007388	OFUSG17284.1.p1	HELIO_11355
OG0007389	OFUSG07228.1.p1	HELIO_03631
OG0007390	OFUSG18344.1.p1	HELIO_04593
OG0007391	OFUSG15504.1.p1	HELIO_09468
OG0007392	OFUSG13438.1.p1, OFUSG13438.3.p1, OFUSG13438.2.p1	HELIO_06732
OG0007393	OFUSG12565.1.p1	HELIO_09515
OG0007395	OFUSG10757.1.p1	HELIO_10203
OG0007396	OFUSG22886.1.p1	HELIO_00896
OG0007397	OFUSG13056.1.p1	HELIO_06855
OG0007398	OFUSG07232.1.p1	HELIO_03797, HELIO_05415
OG0007399	OFUSG01818.1.p1	HELIO_10834
OG0007400	OFUSG14809.1.p1	HELIO_02129
OG0007403	OFUSG19277.1.p1	HELIO_01171
OG0007404	OFUSG23183.1.p1	HELIO_08307
OG0007405	OFUSG22414.1.p1	HELIO_03624
OG0007406	OFUSG15025.1.p1	HELIO_00793
OG0007407	OFUSG18627.1.p1	HELIO_01901
OG0007408	OFUSG16878.1.p1	HELIO_09431
OG0007409	OFUSG16872.1.p1	HELIO_06116
OG0007410	OFUSG11037.1.p1	HELIO_07916
OG0007411	OFUSG04653.1.p1	HELIO_05076
OG0007412	OFUSG01834.1.p1	HELIO_02238
OG0007413	OFUSG16703.1.p1	HELIO_09705
OG0007414	OFUSG17401.1.p1	HELIO_08640
OG0007415	OFUSG04618.1.p1	HELIO_02421
OG0007416	OFUSG03058.1.p1	HELIO_02849
OG0007417	OFUSG22448.1.p1	HELIO_08832
OG0007418	OFUSG15358.1.p1	HELIO_11504
OG0007419	OFUSG18337.1.p1	HELIO_03480
OG0007420	OFUSG12850.1.p1, OFUSG12850.2.p1	HELIO_09281
OG0007421	OFUSG07551.1.p1	HELIO_09011
OG0007423	OFUSG10921.1.p1	HELIO_11673
OG0007424	OFUSG18027.1.p1, OFUSG18027.2.p1	HELIO_07951
OG0007425	OFUSG05643.1.p1	HELIO_11448
OG0007426	OFUSG09786.1.p1	HELIO_05054
OG0007427	OFUSG11080.2.p1, OFUSG11080.1.p1	HELIO_07421
OG0007428	OFUSG16303.1.p1, OFUSG04650.1.p1	HELIO_08646
OG0007429	OFUSG06469.1.p1	HELIO_00502, HELIO_04959
OG0007432	OFUSG12825.1.p1	HELIO_05478
OG0007433	OFUSG00326.1.p1	HELIO_09161
OG0007434	OFUSG10491.1.p1	HELIO_06087
OG0007435	OFUSG04448.1.p1	HELIO_03578
OG0007437	OFUSG05591.1.p1	HELIO_01196
OG0007438	OFUSG03119.1.p1	HELIO_06570
OG0007439	OFUSG12912.1.p1	HELIO_07267
OG0007440	OFUSG06409.1.p1	HELIO_03640
OG0007441	OFUSG21002.1.p1	HELIO_06686
OG0007442	OFUSG26591.1.p1	HELIO_05360
OG0007443	OFUSG24141.1.p1	HELIO_11491
OG0007445	OFUSG00336.1.p1	HELIO_06761
OG0007446	OFUSG15616.1.p1	HELIO_07395
OG0007447	OFUSG03015.1.p1	HELIO_12442
OG0007448	OFUSG19692.1.p1	HELIO_10085
OG0007449	OFUSG20567.1.p1	HELIO_12368
OG0007451	OFUSG04847.1.p1	HELIO_04606
OG0007452	OFUSG02426.2.p1, OFUSG02426.1.p1	HELIO_07764
OG0007453	OFUSG05211.1.p1	HELIO_07039, HELIO_06244
OG0007454	OFUSG11207.1.p1	HELIO_11972
OG0007455	OFUSG01636.1.p1	HELIO_12355
OG0007456	OFUSG13703.1.p1	HELIO_09549
OG0007458	OFUSG12861.1.p1	HELIO_09868
OG0007459	OFUSG11762.1.p1	HELIO_01507
OG0007460	OFUSG12178.1.p1	HELIO_08692
OG0007461	OFUSG12051.1.p1	HELIO_01865
OG0007463	OFUSG07010.1.p1	HELIO_00691
OG0007464	OFUSG16985.1.p1	HELIO_06851
OG0007465	OFUSG15455.1.p1	HELIO_12224
OG0007467	OFUSG08692.1.p1	HELIO_08827
OG0007468	OFUSG19097.1.p1	HELIO_07899, HELIO_07898, HELIO_07900
OG0007471	OFUSG05247.1.p1	HELIO_09730
OG0007472	OFUSG09263.1.p1	HELIO_11248
OG0007474	OFUSG08713.1.p1	HELIO_11271
OG0007475	OFUSG08570.1.p1	HELIO_09366
OG0007476	OFUSG13432.1.p1	HELIO_04585
OG0007477	OFUSG07039.1.p1, OFUSG07040.1.p1	HELIO_10040
OG0007478	OFUSG13230.1.p1	HELIO_04114
OG0007479	OFUSG18598.1.p1, OFUSG18598.2.p1	HELIO_09941
OG0007480	OFUSG19354.1.p1	HELIO_07958
OG0007481	OFUSG22427.1.p1	HELIO_12489
OG0007482	OFUSG17340.1.p1	HELIO_12170
OG0007483	OFUSG23534.1.p1	HELIO_09027
OG0007484	OFUSG11388.1.p1	HELIO_06327
OG0007485	OFUSG22016.1.p1	HELIO_11680
OG0007486	OFUSG17883.1.p1	HELIO_11596
OG0007487	OFUSG22167.1.p1	HELIO_02561
OG0007488	OFUSG07538.1.p1	HELIO_09301
OG0007490	OFUSG16873.1.p1	HELIO_03991
OG0007492	OFUSG25059.1.p1	HELIO_02672
OG0007494	OFUSG22266.1.p1	HELIO_12427
OG0007495	OFUSG04434.1.p1	HELIO_09614
OG0007496	OFUSG16736.1.p1	HELIO_05033
OG0007497	OFUSG10341.1.p1	HELIO_04536
OG0007498	OFUSG17266.1.p1	HELIO_11706
OG0007499	OFUSG11843.1.p1	HELIO_04404
OG0007500	OFUSG04669.1.p1	HELIO_05327
OG0007501	OFUSG00839.1.p1	HELIO_06537
OG0007503	OFUSG14763.1.p1	HELIO_10821
OG0007504	OFUSG11026.1.p1	HELIO_07294
OG0007506	OFUSG12077.1.p1	HELIO_00968
OG0007507	OFUSG11287.1.p1	HELIO_05954
OG0007508	OFUSG26113.1.p1	HELIO_01803
OG0007509	OFUSG13309.1.p1	HELIO_08680
OG0007510	OFUSG13168.1.p1	HELIO_08253
OG0007513	OFUSG18747.1.p1	HELIO_03291
OG0007514	OFUSG16920.1.p1, OFUSG16920.2.p1	HELIO_08449
OG0007515	OFUSG22129.1.p1, OFUSG22129.3.p1, OFUSG22129.2.p1	HELIO_02726
OG0007517	OFUSG08057.1.p1	HELIO_00725
OG0007518	OFUSG06829.1.p1	HELIO_10823
OG0007519	OFUSG20874.1.p1	HELIO_05000
OG0007520	OFUSG13140.2.p1, OFUSG13140.1.p1	HELIO_01165
OG0007521	OFUSG26522.1.p1	HELIO_08679
OG0007525	OFUSG21392.1.p1	HELIO_06830
OG0007527	OFUSG05917.1.p1	HELIO_08185
OG0007528	OFUSG00537.1.p1	HELIO_01539
OG0007529	OFUSG18077.1.p1	HELIO_11571
OG0007533	OFUSG05889.1.p1, OFUSG05889.2.p1	HELIO_06152
OG0007537	OFUSG04156.1.p1	HELIO_00900, HELIO_02060
OG0007582	OFUSG16744.1.p1	HELIO_04559
OG0007583	OFUSG19385.1.p1	HELIO_07177
OG0007584	OFUSG10532.1.p1, OFUSG10532.2.p1	HELIO_07569
OG0007586	OFUSG06940.1.p1	HELIO_01877
OG0007587	OFUSG15959.1.p1	HELIO_10037
OG0007588	OFUSG08373.1.p1	HELIO_09210
OG0007589	OFUSG03464.1.p1	HELIO_07736
OG0007591	OFUSG04404.1.p1	HELIO_10985
OG0007594	OFUSG09058.1.p1	HELIO_06012
OG0007595	OFUSG19395.1.p1	HELIO_10971
OG0007596	OFUSG13185.1.p1, OFUSG13185.2.p1	HELIO_01608
OG0007597	OFUSG07837.1.p1	HELIO_09185
OG0007598	OFUSG02705.2.p1, OFUSG02705.1.p1	HELIO_02686
OG0007600	OFUSG14741.1.p1	HELIO_09160
OG0007602	OFUSG18659.1.p1	HELIO_07630
OG0007603	OFUSG05017.1.p1	HELIO_01392
OG0007604	OFUSG20886.1.p1	HELIO_03238
OG0007606	OFUSG11909.1.p1	HELIO_07848
OG0007607	OFUSG16917.1.p1	HELIO_03875
OG0007609	OFUSG14337.1.p1	HELIO_10263
OG0007610	OFUSG18726.1.p1	HELIO_03990
