Orthogroup	OWEFU	NEMVE
OG0007042	OFUSG04668.1.p1	NEMVE18027
OG0007043	OFUSG06723.1.p1	NEMVE05818
OG0007045	OFUSG00867.1.p1	NEMVE11342
OG0007047	OFUSG25608.1.p1	NEMVE23774
OG0007048	OFUSG17875.1.p1	NEMVE22617
OG0007049	OFUSG13313.1.p1	NEMVE24890
OG0007050	OFUSG05674.1.p1	NEMVE01542
OG0007053	OFUSG21516.1.p1	NEMVE21766
OG0007054	OFUSG15022.1.p1	NEMVE10860
OG0007055	OFUSG15353.1.p1	NEMVE15080
OG0007056	OFUSG24154.1.p1	NEMVE14420
OG0007058	OFUSG08816.1.p1	NEMVE17442
OG0007059	OFUSG06271.1.p1	NEMVE21382, NEMVE22940
OG0007060	OFUSG01914.1.p1, OFUSG01914.2.p1	NEMVE23768
OG0007061	OFUSG06485.1.p1	NEMVE02935
OG0007062	OFUSG21319.1.p1	NEMVE24553
OG0007063	OFUSG10493.1.p1	NEMVE09723
OG0007064	OFUSG03352.1.p1	NEMVE07349
OG0007065	OFUSG07963.1.p1	NEMVE22963
OG0007066	OFUSG14815.1.p1	NEMVE22679
OG0007067	OFUSG20308.1.p1	NEMVE22891
OG0007068	OFUSG17951.1.p1	NEMVE19134
OG0007069	OFUSG17864.1.p1	NEMVE22785
OG0007071	OFUSG12865.1.p1	NEMVE18624
OG0007073	OFUSG17728.1.p1	NEMVE14833
OG0007074	OFUSG17382.1.p1	NEMVE25050
OG0007075	OFUSG18110.1.p1, OFUSG18110.2.p1, OFUSG18111.1.p1	NEMVE25698
OG0007076	OFUSG21424.1.p1	NEMVE07000, NEMVE20249
OG0007077	OFUSG03074.1.p1, OFUSG03074.2.p1	NEMVE15227
OG0007078	OFUSG24579.1.p1, OFUSG24582.1.p1	NEMVE19867, NEMVE14244
OG0007079	OFUSG23538.1.p1	NEMVE25540
OG0007083	OFUSG25609.1.p1, OFUSG25609.2.p1	NEMVE23773
OG0007084	OFUSG23130.1.p1	NEMVE22005
OG0007085	OFUSG07005.1.p1	NEMVE25338
OG0007086	OFUSG06679.1.p1, OFUSG06679.2.p1, OFUSG06679.3.p1	NEMVE14980, NEMVE19924
OG0007087	OFUSG26516.1.p1	NEMVE07751
OG0007088	OFUSG17574.1.p1	NEMVE05070
OG0007089	OFUSG14491.1.p1, OFUSG14492.1.p1	NEMVE11263
OG0007090	OFUSG13138.1.p1	NEMVE05876
OG0007091	OFUSG13179.1.p1	NEMVE13797
OG0007092	OFUSG12355.1.p1	NEMVE07545
OG0007093	OFUSG13021.1.p1	NEMVE13401
OG0007094	OFUSG21965.1.p1	NEMVE07935
OG0007095	OFUSG18269.1.p1	NEMVE15027
OG0007096	OFUSG05022.1.p1	NEMVE05490
OG0007097	OFUSG08779.1.p1	NEMVE14580
OG0007098	OFUSG20568.1.p1	NEMVE13689
OG0007099	OFUSG11706.1.p1	NEMVE24293, NEMVE20476
OG0007100	OFUSG19539.1.p1	NEMVE06130
OG0007102	OFUSG02403.1.p1	NEMVE05323
OG0007103	OFUSG18537.1.p1	NEMVE05668, NEMVE15842
OG0007104	OFUSG14180.1.p1	NEMVE06182
OG0007105	OFUSG24155.1.p1	NEMVE17115
OG0007106	OFUSG18964.1.p1	NEMVE14945
OG0007108	OFUSG22296.1.p1	NEMVE13433
OG0007109	OFUSG00752.1.p1	NEMVE14175, NEMVE20323, NEMVE20593, NEMVE02385
OG0007111	OFUSG20801.1.p1	NEMVE25144
OG0007112	OFUSG19617.1.p1	NEMVE10814
OG0007113	OFUSG06597.1.p1	NEMVE10653
OG0007114	OFUSG20430.1.p1	NEMVE09146
OG0007115	OFUSG11124.1.p1	NEMVE16071
OG0007117	OFUSG05699.1.p1	NEMVE22757
OG0007118	OFUSG00366.1.p1	NEMVE02206
OG0007119	OFUSG23664.1.p1	NEMVE02886, NEMVE13562
OG0007120	OFUSG21210.1.p1	NEMVE06186
OG0007121	OFUSG11479.1.p1	NEMVE25193
OG0007122	OFUSG12932.1.p1	NEMVE14233
OG0007124	OFUSG02914.1.p1	NEMVE10468
OG0007125	OFUSG08572.1.p1, OFUSG08572.2.p1	NEMVE11876, NEMVE10855
OG0007126	OFUSG12192.1.p1	NEMVE22756
OG0007127	OFUSG21273.1.p1	NEMVE13588
OG0007128	OFUSG16640.1.p1	NEMVE13615
OG0007129	OFUSG06978.1.p1	NEMVE04898
OG0007130	OFUSG06200.1.p1	NEMVE25495, NEMVE21143
OG0007131	OFUSG23463.1.p1	NEMVE23758, NEMVE12360
OG0007133	OFUSG09267.1.p1	NEMVE11996, NEMVE06036
OG0007134	OFUSG05978.1.p1	NEMVE13156
OG0007135	OFUSG04246.1.p1	NEMVE14282
OG0007136	OFUSG19905.1.p1	NEMVE08828
OG0007137	OFUSG10871.1.p1	NEMVE14801
OG0007138	OFUSG08302.1.p1	NEMVE09440, NEMVE12478
OG0007139	OFUSG12636.1.p1	NEMVE09713
OG0007141	OFUSG11137.1.p1	NEMVE14565
OG0007142	OFUSG02544.1.p1	NEMVE16109
OG0007143	OFUSG17545.1.p1	NEMVE08778, NEMVE20919
OG0007145	OFUSG20934.1.p1	NEMVE19580
OG0007146	OFUSG09570.1.p1	NEMVE18006
OG0007147	OFUSG13469.1.p1	NEMVE13817
OG0007148	OFUSG19136.1.p1	NEMVE22073
OG0007149	OFUSG07733.1.p1	NEMVE12301
OG0007150	OFUSG05344.1.p1	NEMVE11424
OG0007151	OFUSG02774.1.p1	NEMVE22467
OG0007152	OFUSG04148.3.p1, OFUSG04148.1.p1, OFUSG04148.2.p1	NEMVE25856
OG0007153	OFUSG11582.2.p1, OFUSG11582.1.p1	NEMVE18215
OG0007154	OFUSG08565.1.p1	NEMVE23811
OG0007158	OFUSG04790.1.p1	NEMVE25894
OG0007159	OFUSG08420.1.p1	NEMVE15742, NEMVE05524
OG0007161	OFUSG05396.1.p1	NEMVE21945
OG0007162	OFUSG09344.2.p1, OFUSG09344.1.p1	NEMVE16258
OG0007163	OFUSG19036.1.p1	NEMVE16742
OG0007164	OFUSG06600.1.p1	NEMVE18934
OG0007170	OFUSG01643.1.p1	NEMVE22134
OG0007171	OFUSG12524.1.p1	NEMVE22675
OG0007173	OFUSG04330.1.p1	NEMVE10079
OG0007174	OFUSG04748.2.p1, OFUSG04748.1.p1	NEMVE07400
OG0007175	OFUSG07608.1.p1	NEMVE21931
OG0007176	OFUSG26974.1.p1	NEMVE05885
OG0007177	OFUSG25028.1.p1	NEMVE06930
OG0007178	OFUSG08058.1.p1	NEMVE09946
OG0007179	OFUSG13214.1.p1	NEMVE24920
OG0007180	OFUSG23382.1.p1	NEMVE22211
OG0007181	OFUSG05668.1.p1	NEMVE22672, NEMVE11674
OG0007182	OFUSG13896.2.p1, OFUSG13896.1.p1	NEMVE25249
OG0007183	OFUSG00271.1.p1	NEMVE01494, NEMVE21223
OG0007184	OFUSG13288.1.p1	NEMVE13898
OG0007186	OFUSG03968.1.p1	NEMVE16937
OG0007187	OFUSG13325.1.p1, OFUSG13325.2.p1, OFUSG13325.3.p1	NEMVE13089
OG0007188	OFUSG16212.1.p1, OFUSG16210.1.p1	NEMVE21925
OG0007189	OFUSG09971.1.p1, OFUSG09971.2.p1	NEMVE08515
OG0007190	OFUSG17858.1.p1	NEMVE09045
OG0007191	OFUSG13466.1.p1	NEMVE04826
OG0007192	OFUSG04047.1.p1	NEMVE12614
OG0007201	OFUSG17829.1.p1	NEMVE15153, NEMVE03813
OG0007204	OFUSG17521.1.p1	NEMVE22074
OG0007236	OFUSG00705.1.p1	NEMVE18388
OG0007236	OFUSG14589.1.p1, OFUSG14772.1.p1, OFUSG14694.1.p1, OFUSG18416.1.p1, OFUSG18413.1.p1, OFUSG18408.1.p1, OFUSG20067.1.p1, OFUSG22809.1.p1, OFUSG21603.1.p1, OFUSG01775.1.p1, OFUSG20184.1.p1, OFUSG01870.1.p1, OFUSG01807.1.p1, OFUSG01868.1.p1, OFUSG01709.1.p1, OFUSG01758.2.p1, OFUSG01758.1.p1, OFUSG14445.1.p1, OFUSG14443.1.p1, OFUSG15419.1.p1, OFUSG15424.1.p1, OFUSG15423.1.p1, OFUSG20091.1.p1, OFUSG20172.1.p1	NEMVE02628
OG0007248	OFUSG05380.1.p1	NEMVE05909
OG0007249	OFUSG03804.1.p1	NEMVE19970
OG0007249	OFUSG03803.1.p1	NEMVE03114
OG0007249	OFUSG09002.1.p1, OFUSG09003.1.p1	NEMVE25503
OG0007250	OFUSG06871.1.p1	NEMVE23608
OG0007251	OFUSG19641.1.p1	NEMVE08153
OG0007252	OFUSG11013.1.p1	NEMVE24745
OG0007253	OFUSG20806.1.p1	NEMVE01126
OG0007254	OFUSG26478.1.p1	NEMVE23140
OG0007255	OFUSG19857.2.p1, OFUSG19857.1.p1	NEMVE06734
OG0007256	OFUSG10664.2.p1, OFUSG10664.1.p1, OFUSG10664.4.p1, OFUSG10664.3.p1	NEMVE11220, NEMVE11514
OG0007258	OFUSG20033.1.p1	NEMVE00047, NEMVE14648
OG0007261	OFUSG13481.1.p1	NEMVE06464, NEMVE10739
OG0007264	OFUSG22910.1.p1	NEMVE15060
OG0007266	OFUSG18654.1.p1, OFUSG18654.2.p1	NEMVE15550, NEMVE00843
OG0007267	OFUSG17347.1.p1	NEMVE01298, NEMVE18408
OG0007268	OFUSG07744.1.p1	NEMVE08006
OG0007270	OFUSG03691.1.p1	NEMVE23267
OG0007271	OFUSG10232.1.p1	NEMVE14749
OG0007272	OFUSG17273.1.p1	NEMVE17086
OG0007273	OFUSG01106.1.p1	NEMVE22414
OG0007274	OFUSG19415.1.p1	NEMVE12604, NEMVE24366
OG0007275	OFUSG05642.1.p1	NEMVE14669
OG0007277	OFUSG25004.2.p1, OFUSG25004.3.p1, OFUSG25004.1.p1	NEMVE02383
OG0007280	OFUSG21322.1.p1	NEMVE14013
OG0007281	OFUSG10005.1.p1	NEMVE23664
OG0007282	OFUSG14906.1.p1	NEMVE13645
OG0007286	OFUSG12715.1.p1	NEMVE05488, NEMVE09092
OG0007288	OFUSG11110.1.p1	NEMVE08146
OG0007289	OFUSG26003.1.p1	NEMVE10504
OG0007290	OFUSG04836.1.p1	NEMVE17402
OG0007291	OFUSG20575.1.p1	NEMVE14746
OG0007292	OFUSG09326.1.p1	NEMVE08212
OG0007293	OFUSG16859.1.p1	NEMVE13245
OG0007294	OFUSG17062.1.p1	NEMVE05938
OG0007295	OFUSG17861.2.p1, OFUSG17861.1.p1	NEMVE19179
OG0007296	OFUSG07471.1.p1	NEMVE13425
OG0007297	OFUSG17821.1.p1	NEMVE05122
OG0007299	OFUSG09792.1.p1	NEMVE17700
OG0007300	OFUSG15976.1.p1	NEMVE10414
OG0007301	OFUSG04824.1.p1	NEMVE05910
OG0007302	OFUSG02825.1.p1	NEMVE24421
OG0007303	OFUSG11757.1.p1	NEMVE21168, NEMVE21934
OG0007304	OFUSG04479.1.p1	NEMVE19345
OG0007305	OFUSG08566.1.p1	NEMVE18637
OG0007306	OFUSG00027.1.p1, OFUSG00027.2.p1	NEMVE18933
OG0007307	OFUSG15381.1.p1	NEMVE15849
OG0007309	OFUSG12545.1.p1	NEMVE20201
OG0007310	OFUSG04200.1.p1, OFUSG04200.2.p1	NEMVE06728
OG0007312	OFUSG18290.1.p1	NEMVE23732
OG0007313	OFUSG08189.1.p1	NEMVE13991, NEMVE11990
OG0007314	OFUSG11556.1.p1	NEMVE14601
OG0007316	OFUSG15327.1.p1	NEMVE13237
OG0007317	OFUSG23619.1.p1	NEMVE07571
OG0007318	OFUSG06457.1.p1	NEMVE13190
OG0007319	OFUSG21180.1.p1	NEMVE13526
OG0007320	OFUSG09270.1.p1	NEMVE13887
OG0007321	OFUSG11477.1.p1	NEMVE14743
OG0007322	OFUSG09904.1.p1	NEMVE13884
OG0007323	OFUSG09943.1.p1	NEMVE15965
OG0007324	OFUSG11755.1.p1	NEMVE05288
OG0007325	OFUSG20353.1.p1	NEMVE14080
OG0007326	OFUSG16635.1.p1	NEMVE02450
OG0007327	OFUSG13789.1.p1	NEMVE09633
OG0007328	OFUSG06146.1.p1	NEMVE25409
OG0007329	OFUSG25701.1.p1	NEMVE24680
OG0007331	OFUSG13160.1.p1	NEMVE17405, NEMVE06097
OG0007332	OFUSG03446.1.p1	NEMVE06433
OG0007333	OFUSG14787.1.p1	NEMVE18252
OG0007334	OFUSG04651.1.p1	NEMVE09677
OG0007335	OFUSG12346.1.p1	NEMVE10469
OG0007336	OFUSG01140.1.p1	NEMVE22461
OG0007337	OFUSG08247.1.p1	NEMVE05791
OG0007338	OFUSG00512.1.p1	NEMVE08790
OG0007339	OFUSG16021.1.p1	NEMVE04953
OG0007340	OFUSG07490.1.p1, OFUSG07490.2.p1	NEMVE06786
OG0007341	OFUSG08079.1.p1	NEMVE14964
OG0007342	OFUSG21114.1.p1	NEMVE14032
OG0007343	OFUSG23516.1.p1	NEMVE06113
OG0007344	OFUSG11551.1.p1	NEMVE17645
OG0007347	OFUSG12292.1.p1	NEMVE05928
OG0007348	OFUSG24927.1.p1, OFUSG24927.2.p1	NEMVE25081
OG0007349	OFUSG23871.1.p1	NEMVE24138
OG0007351	OFUSG23667.1.p1	NEMVE15176
OG0007352	OFUSG15050.1.p1, OFUSG15050.2.p1	NEMVE22263
OG0007353	OFUSG23180.1.p1	NEMVE09891
OG0007354	OFUSG17364.1.p1	NEMVE12447, NEMVE22312
OG0007355	OFUSG14831.1.p1	NEMVE26015, NEMVE24494
OG0007356	OFUSG25027.1.p1	NEMVE22435
OG0007357	OFUSG12168.1.p1	NEMVE03442
OG0007358	OFUSG09680.1.p1	NEMVE22472
OG0007360	OFUSG25473.1.p1	NEMVE13667
OG0007361	OFUSG09488.1.p1	NEMVE21896
OG0007363	OFUSG02740.1.p1	NEMVE07823
OG0007364	OFUSG01952.1.p1	NEMVE14072
OG0007365	OFUSG13323.1.p1	NEMVE02500
OG0007366	OFUSG08778.1.p1	NEMVE10651
OG0007367	OFUSG17700.1.p1	NEMVE14913
OG0007368	OFUSG07565.1.p1	NEMVE21985
OG0007369	OFUSG16560.1.p1	NEMVE09186, NEMVE04959
OG0007370	OFUSG23988.1.p1	NEMVE24854
OG0007371	OFUSG05965.1.p1	NEMVE22865
OG0007372	OFUSG02717.1.p1	NEMVE14160
OG0007373	OFUSG16818.1.p1	NEMVE22902
OG0007374	OFUSG19004.1.p1	NEMVE10037
OG0007377	OFUSG25397.1.p1	NEMVE01324
OG0007378	OFUSG24752.1.p1	NEMVE23117
OG0007380	OFUSG02808.1.p1	NEMVE06086, NEMVE12199
OG0007381	OFUSG11065.1.p1	NEMVE23101
OG0007382	OFUSG12635.1.p1	NEMVE14758
OG0007383	OFUSG00895.2.p1, OFUSG00895.1.p1	NEMVE20839
OG0007385	OFUSG26112.1.p1	NEMVE14990
OG0007386	OFUSG21256.1.p1	NEMVE13865, NEMVE00269
OG0007387	OFUSG08047.1.p1, OFUSG08047.2.p1	NEMVE23956
OG0007388	OFUSG17284.1.p1	NEMVE05194
OG0007389	OFUSG07228.1.p1	NEMVE25345
OG0007390	OFUSG18344.1.p1	NEMVE24823
OG0007391	OFUSG15504.1.p1	NEMVE08201
OG0007392	OFUSG13438.1.p1, OFUSG13438.3.p1, OFUSG13438.2.p1	NEMVE13961
OG0007393	OFUSG12565.1.p1	NEMVE00582, NEMVE21768
OG0007394	OFUSG13494.1.p1	NEMVE22615
OG0007395	OFUSG10757.1.p1	NEMVE17435
OG0007396	OFUSG22886.1.p1	NEMVE15920
OG0007397	OFUSG13056.1.p1	NEMVE09462
OG0007399	OFUSG01818.1.p1	NEMVE09265
OG0007401	OFUSG10106.1.p1	NEMVE13443
OG0007403	OFUSG19277.1.p1	NEMVE18192
OG0007404	OFUSG23183.1.p1	NEMVE24746
OG0007405	OFUSG22414.1.p1	NEMVE13995
OG0007407	OFUSG18627.1.p1	NEMVE14797
OG0007408	OFUSG16878.1.p1	NEMVE08149
OG0007409	OFUSG16872.1.p1	NEMVE13321
OG0007411	OFUSG04653.1.p1	NEMVE14384
OG0007412	OFUSG01834.1.p1	NEMVE08446
OG0007413	OFUSG16703.1.p1	NEMVE22933
OG0007415	OFUSG04618.1.p1	NEMVE22466
OG0007416	OFUSG03058.1.p1	NEMVE04678
OG0007417	OFUSG22448.1.p1	NEMVE08802
OG0007418	OFUSG15358.1.p1	NEMVE25117
OG0007419	OFUSG18337.1.p1	NEMVE14407
OG0007421	OFUSG07551.1.p1	NEMVE01648
OG0007423	OFUSG10921.1.p1	NEMVE09572
OG0007424	OFUSG18027.1.p1, OFUSG18027.2.p1	NEMVE07064
OG0007425	OFUSG05643.1.p1	NEMVE01463
OG0007426	OFUSG09786.1.p1	NEMVE25299
OG0007427	OFUSG11080.2.p1, OFUSG11080.1.p1	NEMVE11584, NEMVE11585
OG0007431	OFUSG17080.1.p1	NEMVE22905
OG0007432	OFUSG12825.1.p1	NEMVE23141
OG0007433	OFUSG00326.1.p1	NEMVE14283, NEMVE02780
OG0007434	OFUSG10491.1.p1	NEMVE21333
OG0007435	OFUSG04448.1.p1	NEMVE14771, NEMVE22934
OG0007437	OFUSG05591.1.p1	NEMVE06897
OG0007438	OFUSG03119.1.p1	NEMVE24737
OG0007439	OFUSG12912.1.p1	NEMVE12642, NEMVE02374, NEMVE20588
OG0007440	OFUSG06409.1.p1	NEMVE21710
OG0007441	OFUSG21002.1.p1	NEMVE10398
OG0007442	OFUSG26591.1.p1	NEMVE22223
OG0007443	OFUSG24141.1.p1	NEMVE25371
OG0007445	OFUSG00336.1.p1	NEMVE24684
OG0007446	OFUSG15616.1.p1	NEMVE14884
OG0007447	OFUSG03015.1.p1	NEMVE15214
OG0007449	OFUSG20567.1.p1	NEMVE18234
OG0007450	OFUSG11749.1.p1	NEMVE07887
OG0007451	OFUSG04847.1.p1	NEMVE09386
OG0007452	OFUSG02426.2.p1, OFUSG02426.1.p1	NEMVE00170, NEMVE13609
OG0007453	OFUSG05211.1.p1	NEMVE13424
OG0007454	OFUSG11207.1.p1	NEMVE14909
OG0007455	OFUSG01636.1.p1	NEMVE14702
OG0007456	OFUSG13703.1.p1	NEMVE06082
OG0007457	OFUSG09458.1.p1	NEMVE19632, NEMVE25342
OG0007459	OFUSG11762.1.p1	NEMVE25566
OG0007460	OFUSG12178.1.p1	NEMVE14451
OG0007463	OFUSG07010.1.p1	NEMVE20726, NEMVE22590
OG0007464	OFUSG16985.1.p1	NEMVE24268
OG0007465	OFUSG15455.1.p1	NEMVE17581, NEMVE22007
OG0007467	OFUSG08692.1.p1	NEMVE21131
OG0007471	OFUSG05247.1.p1	NEMVE23466
OG0007472	OFUSG09263.1.p1	NEMVE14194
OG0007474	OFUSG08713.1.p1	NEMVE18991
OG0007475	OFUSG08570.1.p1	NEMVE10836
OG0007476	OFUSG13432.1.p1	NEMVE15012
OG0007477	OFUSG07039.1.p1, OFUSG07040.1.p1	NEMVE05313
OG0007478	OFUSG13230.1.p1	NEMVE15694
OG0007480	OFUSG19354.1.p1	NEMVE13266
OG0007481	OFUSG22427.1.p1	NEMVE22561
OG0007482	OFUSG17340.1.p1	NEMVE13581
OG0007483	OFUSG23534.1.p1	NEMVE08075
OG0007484	OFUSG11388.1.p1	NEMVE06907
OG0007485	OFUSG22016.1.p1	NEMVE25477
OG0007487	OFUSG22167.1.p1	NEMVE19514
OG0007488	OFUSG07538.1.p1	NEMVE24850
OG0007489	OFUSG12215.1.p1	NEMVE13290
OG0007490	OFUSG16873.1.p1	NEMVE24955
OG0007492	OFUSG25059.1.p1	NEMVE12352
OG0007494	OFUSG22266.1.p1	NEMVE13649
OG0007495	OFUSG04434.1.p1	NEMVE14337
OG0007496	OFUSG16736.1.p1	NEMVE05960
OG0007497	OFUSG10341.1.p1	NEMVE06046, NEMVE11399, NEMVE04682, NEMVE18627
OG0007498	OFUSG17266.1.p1	NEMVE11016, NEMVE12879
OG0007499	OFUSG11843.1.p1	NEMVE18098
OG0007500	OFUSG04669.1.p1	NEMVE22504
OG0007501	OFUSG00839.1.p1	NEMVE15355
OG0007503	OFUSG14763.1.p1	NEMVE11611
OG0007504	OFUSG11026.1.p1	NEMVE23039
OG0007506	OFUSG12077.1.p1	NEMVE22395
OG0007507	OFUSG11287.1.p1	NEMVE25891
OG0007508	OFUSG26113.1.p1	NEMVE14963
OG0007509	OFUSG13309.1.p1	NEMVE17668
OG0007510	OFUSG13168.1.p1	NEMVE05795
OG0007513	OFUSG18747.1.p1	NEMVE25913
OG0007515	OFUSG22129.1.p1, OFUSG22129.3.p1, OFUSG22129.2.p1	NEMVE25353
OG0007517	OFUSG08057.1.p1	NEMVE22057
OG0007518	OFUSG06829.1.p1	NEMVE14498
OG0007519	OFUSG20874.1.p1	NEMVE13604
OG0007524	OFUSG14119.1.p1	NEMVE19720
OG0007525	OFUSG21392.1.p1	NEMVE25128, NEMVE07761
OG0007527	OFUSG05917.1.p1	NEMVE24239
OG0007528	OFUSG00537.1.p1	NEMVE16685, NEMVE16684
OG0007533	OFUSG05889.1.p1, OFUSG05889.2.p1	NEMVE25147
OG0007543	OFUSG07606.1.p1	NEMVE06335
OG0007582	OFUSG16744.1.p1	NEMVE25110
OG0007583	OFUSG19385.1.p1	NEMVE05002
OG0007586	OFUSG06940.1.p1	NEMVE21958
OG0007587	OFUSG15959.1.p1	NEMVE05439
OG0007588	OFUSG08373.1.p1	NEMVE14974
OG0007589	OFUSG03464.1.p1	NEMVE00133, NEMVE16108
OG0007591	OFUSG04404.1.p1	NEMVE14305
OG0007592	OFUSG04264.2.p1, OFUSG04264.1.p1	NEMVE25777
OG0007593	OFUSG17653.1.p1	NEMVE08761
OG0007594	OFUSG09058.1.p1	NEMVE13798, NEMVE12256
OG0007595	OFUSG19395.1.p1	NEMVE13188
OG0007597	OFUSG07837.1.p1	NEMVE02017
OG0007598	OFUSG02705.2.p1, OFUSG02705.1.p1	NEMVE13275, NEMVE15766
OG0007600	OFUSG14741.1.p1	NEMVE25474
OG0007602	OFUSG18659.1.p1	NEMVE08220
OG0007603	OFUSG05017.1.p1	NEMVE25916
OG0007604	OFUSG20886.1.p1	NEMVE15922
OG0007606	OFUSG11909.1.p1	NEMVE07882
OG0007607	OFUSG16917.1.p1	NEMVE14803
OG0007608	OFUSG13378.1.p1	NEMVE25259
OG0007609	OFUSG14337.1.p1	NEMVE14141
OG0007610	OFUSG18726.1.p1	NEMVE13618
OG0007612	OFUSG13254.1.p1	NEMVE13493
OG0007613	OFUSG13039.1.p1	NEMVE25112
OG0007614	OFUSG22780.1.p1	NEMVE25043
OG0007615	OFUSG06032.1.p1	NEMVE13394
OG0007618	OFUSG01286.1.p1	NEMVE05717
OG0007619	OFUSG23637.1.p1	NEMVE22719
OG0007621	OFUSG23418.1.p1	NEMVE15854
OG0007623	OFUSG24746.1.p1	NEMVE25451
OG0007624	OFUSG00912.1.p1	NEMVE01610
OG0007625	OFUSG01065.1.p1	NEMVE20190, NEMVE03404
OG0007626	OFUSG24926.1.p1	NEMVE09273
OG0007628	OFUSG02826.1.p1	NEMVE07362
OG0007629	OFUSG08807.1.p1	NEMVE03312, NEMVE13373
OG0007631	OFUSG00433.1.p1	NEMVE11236
OG0007633	OFUSG17043.1.p1	NEMVE04946
OG0007634	OFUSG18364.1.p1	NEMVE23401
OG0007637	OFUSG11941.1.p1	NEMVE16744, NEMVE06908
OG0007639	OFUSG10115.1.p1	NEMVE06099
OG0007640	OFUSG19648.1.p1	NEMVE08959
OG0007643	OFUSG16038.1.p1	NEMVE25518, NEMVE22109, NEMVE16341
OG0007645	OFUSG09967.1.p1	NEMVE06297
OG0007646	OFUSG02602.2.p1, OFUSG02602.1.p1	NEMVE11980, NEMVE25514
OG0007647	OFUSG12352.1.p1	NEMVE17951
OG0007648	OFUSG23402.1.p1	NEMVE07012
OG0007649	OFUSG11208.1.p1	NEMVE22367
OG0007650	OFUSG08401.1.p1	NEMVE08861
OG0007651	OFUSG08114.1.p1, OFUSG03816.1.p1	NEMVE06271
OG0007652	OFUSG07124.1.p1	NEMVE24675
OG0007653	OFUSG12107.1.p1	NEMVE20290
OG0007654	OFUSG23523.1.p1	NEMVE25572
OG0007656	OFUSG06312.1.p1	NEMVE00479, NEMVE05622
OG0007657	OFUSG00269.1.p1	NEMVE09719
OG0007658	OFUSG00831.1.p1	NEMVE17719
OG0007659	OFUSG26310.1.p1	NEMVE15005
OG0007660	OFUSG08033.1.p1	NEMVE06829
OG0007663	OFUSG08187.1.p1	NEMVE03506
OG0007664	OFUSG18907.1.p1	NEMVE08366, NEMVE09875
OG0007666	OFUSG18592.1.p1	NEMVE06300
OG0007667	OFUSG12265.1.p1	NEMVE21308
OG0007669	OFUSG05619.1.p1	NEMVE09329
OG0007670	OFUSG13342.1.p1, OFUSG13342.2.p1	NEMVE00374, NEMVE13235
OG0007672	OFUSG00619.1.p1	NEMVE10871
OG0007674	OFUSG12587.1.p1	NEMVE09137
OG0007675	OFUSG13447.1.p1	NEMVE14230
OG0007676	OFUSG07077.2.p1, OFUSG07077.1.p1	NEMVE09075
OG0007679	OFUSG05979.1.p1	NEMVE14614
OG0007680	OFUSG13025.1.p1	NEMVE09957
OG0007681	OFUSG08756.1.p1, OFUSG08756.2.p1, OFUSG08756.3.p1	NEMVE11266, NEMVE04177
OG0007683	OFUSG10975.1.p1, OFUSG10974.1.p1	NEMVE05155, NEMVE09112
OG0007684	OFUSG21664.1.p1	NEMVE07913
OG0007685	OFUSG11339.1.p1	NEMVE22475
OG0007689	OFUSG22558.1.p1, OFUSG22558.2.p1	NEMVE15533, NEMVE25163
OG0007690	OFUSG05888.1.p1	NEMVE09407
OG0007691	OFUSG17394.1.p1	NEMVE14856, NEMVE10823, NEMVE19790, NEMVE14812
OG0007692	OFUSG10240.1.p1	NEMVE24948
OG0007694	OFUSG22930.1.p1	NEMVE14461
OG0007695	OFUSG23690.1.p1	NEMVE15957
OG0007696	OFUSG05710.1.p1	NEMVE13808
OG0007697	OFUSG15762.1.p1	NEMVE22701
OG0007698	OFUSG13946.1.p1	NEMVE19391
OG0007699	OFUSG03949.1.p1	NEMVE10978, NEMVE16384, NEMVE08207, NEMVE06627
OG0007700	OFUSG15537.1.p1	NEMVE06383, NEMVE20983
OG0007701	OFUSG22537.1.p1	NEMVE23722
OG0007702	OFUSG07854.1.p1	NEMVE22678
OG0007703	OFUSG10399.1.p1	NEMVE22465
OG0007704	OFUSG04621.1.p1	NEMVE13360
OG0007705	OFUSG18179.1.p1, OFUSG18179.2.p1	NEMVE23373
OG0007707	OFUSG09514.1.p1	NEMVE17260, NEMVE19486, NEMVE17005
OG0007708	OFUSG16188.2.p1, OFUSG16188.1.p1	NEMVE14576
OG0007711	OFUSG00605.1.p1	NEMVE16976
OG0007712	OFUSG05858.1.p1	NEMVE16922
OG0007713	OFUSG15968.1.p1	NEMVE10952
OG0007714	OFUSG02938.1.p1	NEMVE04698
OG0007715	OFUSG22189.2.p1, OFUSG22189.1.p1	NEMVE14423
OG0007716	OFUSG21373.1.p1	NEMVE24083
OG0007717	OFUSG17544.1.p1	NEMVE14630
OG0007718	OFUSG24333.1.p1	NEMVE14642
OG0007721	OFUSG06763.1.p1	NEMVE16202
OG0007722	OFUSG09667.1.p1	NEMVE24674
OG0007724	OFUSG17220.1.p1	NEMVE08494
OG0007725	OFUSG25697.1.p1	NEMVE08931
OG0007727	OFUSG04739.1.p1	NEMVE22125
OG0007728	OFUSG12092.1.p1	NEMVE19501
OG0007729	OFUSG11497.1.p1	NEMVE05917
OG0007730	OFUSG20248.1.p1	NEMVE22534
OG0007733	OFUSG05630.1.p1	NEMVE13390
OG0007734	OFUSG13294.1.p1	NEMVE01827
OG0007735	OFUSG22506.1.p1, OFUSG22506.2.p1	NEMVE13740
